material_id,peak_T_C,hold_h,fast_rate_C_min,both_paths_attained,numerical_censored,max_ratio,span_ge_1p2,span_ge_1p5,meaningful,rejection_reason,Q_GB_diffusion,D_GB_prefactor,Q_surface_diffusion,D_surface_prefactor,Q_disconnection_nucleation,v_star,nu0_nucleation,Q_exchange,tau_exchange_prefactor,Q_transport,tau_transport_prefactor,stress_concentration,gamma_s,gamma_GB,zeta_eta_ratio,event_strain,pore_radius0,pore_ln_sigma,G0,rho0,PR_prefactor,PR_partition,activity_form
M112,1350,2,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1350,2,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1350,2,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1450,8,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1450,8,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1450,8,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1550,20,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1550,20,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M112,1550,20,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1350,2,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1350,2,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1350,2,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1450,8,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1450,8,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1450,8,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1550,20,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1550,20,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M113,1550,20,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1350,2,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1350,2,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1350,2,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1450,8,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1450,8,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1450,8,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1550,20,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1550,20,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M114,1550,20,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction
M115,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M115,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,1.5000000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M116,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,0.002,isolation,serial_fraction
M117,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M117,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M118,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,700000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,isolation,serial_fraction
M119,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M119,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M120,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1350,2,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1350,2,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1450,8,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1450,8,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1450,8,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1550,20,20,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1550,20,50,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M121,1550,20,100,False,False,1.0,0.0,0.0,False,unattained_interval,425000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
M122,1350,2,20,False,False,1.0,0.0,0.0,False,unattained_interval,500000.0,2e-05,650000.0,0.0002,700000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,2.2500000000000002e-07,0.75,2e-05,balanced,serial_fraction
