figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,path_pair_id,rho,G_highT_nm,G_two_step_nm,R_TS,reduction_TS,highT_attained,two_step_attained,interpolation_support_flag,density_window_label
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9450000000000001,818.4912389788456,117.06934361646906,6.991507884936173,0.8569693381660072,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9460000000000001,828.1671552589128,117.06937582421574,7.074157092136873,0.8586404023863806,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9470000000000001,837.8253087761534,117.0694079327267,7.156654531452018,0.8602699074539358,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9480000000000001,847.2735532472055,117.06943993644354,7.237358901752553,0.861828048936768,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9490000000000001,856.1417037813588,117.0694718288069,7.313108109288411,0.8632592346433529,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9500000000000001,858.1546727099006,117.06950360205246,7.330300772667284,0.8635799497165614,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9510000000000001,875.1589867933179,117.06953524694933,7.475548484473234,0.8662305512328619,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9520000000000001,884.1929441250923,117.06956675245993,7.55271390039985,0.8675972619660519,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9530000000000001,892.671016557917,117.06959810529102,7.625130956331286,0.8688547113843754,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9540000000000001,894.5799944153168,117.06962928929157,7.641435271010503,0.8691345323837625,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9550000000000001,897.5572136588305,117.06966028462797,7.666864424793123,0.8695685818095077,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9560000000000001,913.1582309368348,117.06969106662831,7.800125058988374,0.8717969273008433,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9570000000000001,928.2048899503224,117.06972160411785,7.928650356657835,0.8738751294335635,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9580000000000001,936.7004951842237,117.06975185575675,8.001217055096737,0.8750190135933127,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9590000000000001,945.1835074267925,117.06978176751899,8.073676171223834,0.8761406850123372,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9600000000000001,953.5177036982735,117.06981126647858,8.144864106151514,0.8772232431422966,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9610000000000001,961.839903828692,117.06984024012625,8.21594957211718,0.8782855236363983,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9620000000000001,970.0203411853256,117.06986851833561,8.285824127609745,0.8793119447626419,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9630000000000001,978.1893253501133,117.06989575631178,8.355600891507368,0.8803197983024297,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9640000000000001,986.2229629700175,117.06992302902096,8.424221503293708,0.8812946692333506,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9650000000000001,993.758145237062,117.0699598095155,8.488583637117546,0.8821947167219562,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9660000000000001,995.4028988186918,117.07038698322732,8.50260193435,0.8823889430881081,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9670000000000001,998.0121367325544,117.07099798459952,8.524845212849737,0.882695817339572,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9680000000000001,1012.0190377362463,117.07164278535664,8.644442101079237,0.8843187347075698,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9690000000000001,1025.5283431057803,117.07231299591861,8.759785442536977,0.8858419528012568,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9700000000000001,1033.157379399327,117.07300351785123,8.824898553506332,0.8866842498033388,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9710000000000001,1040.7766884200971,117.07371010587435,8.889926589657762,0.8875131318673243,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9720000000000001,1048.2810467110464,117.07443205129483,8.953970805954915,0.8883177060020185,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__lower_T2_density_failure,0.9730000000000001,1055.776014033671,117.07516705480514,9.017933013407035,0.8891098438507703,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9,124.07702314026221,117.79707430875324,1.0533115857788526,0.050613309963197906,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.901,126.73722333535991,117.93953586340102,1.0745948965082284,0.06941676044676548,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.902,129.39742353045762,118.11280388637535,1.0955410359653988,0.08720899795524983,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.903,149.41584568484674,118.30827237388337,1.2629365866543614,0.2081946072612445,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.904,154.99795743694165,118.52196266370765,1.3077572624807978,0.2353320997024987,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.905,197.28392251882636,118.75370777479233,1.6612864239402174,0.3980568398144054,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.906,204.06626660817872,119.0016437899096,1.714818889127664,0.41684803780724355,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.907,252.85549607043868,119.26360785046414,2.1201395851404694,0.5283329423172176,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.908,259.1303492344909,119.53903148771244,2.167746768645413,0.5386915047162624,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.909,304.87679390929344,119.82806915955081,2.5442852918154815,0.6069623154224001,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.91,310.4806131678471,120.12777862920431,2.584586318924622,0.6130908870491609,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.911,351.7308000988953,120.43803140427329,2.920429668251913,0.6575846318536505,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.912,356.7459979885401,120.75821682051716,2.9542171736335874,0.6615008507414389,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.913,393.9715573606315,121.08638128403045,3.2536405265634167,0.6926519718955471,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.914,398.51412838163907,121.42329040456337,3.282023795054906,0.6953099482378157,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.915,432.48173053772825,121.76689923623168,3.5517183508032004,0.718446143181974,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.916,436.64793743366585,122.11744223357891,3.575639396364623,0.7203297399014266,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.917,468.0048584512677,122.4739284886646,3.8212610979861172,0.7383062883279501,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.918,471.8667789479017,122.83616090584971,3.8414321602705708,0.7396804217077297,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.919,501.10390495616167,123.20352001997026,4.06728561712309,0.7541357814189285,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.92,504.71465184452336,123.57587543707486,4.084249049900725,0.7551569486135262,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.921,532.1975127651776,123.9526066144452,4.29355644307327,0.7670928487237463,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.922,535.5967168655991,124.33397083051274,4.307726305916054,0.767858975017368,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.923,561.6002454988237,124.71926187315577,4.502915083557762,0.7779216393283841,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.924,564.8181560428718,125.10891357801613,4.514611628296646,0.7784970043198826,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.925,589.5535394438078,125.50256522181996,4.697541746671068,0.7871227007809661,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.926,592.6137632163619,125.90013270159255,4.7070146035586005,0.7875511158932927,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.927,616.2468007794406,126.30212152786433,4.8791484523360635,0.7950462032936885,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.928,619.1681354340022,126.70815781437028,4.886568837510009,0.7953574311030154,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.929,641.8315945459748,127.11832515641525,5.049087877426173,0.8019444255524107,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.93,644.6292738127402,127.53287550861938,5.054612555718408,0.8021608997768434,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.931,667.1472071285581,127.95194911755705,5.2140448952099225,0.8082103203755135,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.932,679.0094695962541,128.37547204090507,5.289246137142905,0.8109371403653054,True,True,True,context
