figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,T1_C,T2_C,rho_switch,G0_nm,G1_nm,first_step_growth_fraction,rho2,G2_nm,growth_fraction,target_density,target_attained,classification,lower_boundary_flag,upper_boundary_flag,success_band_flag,practical_T2_less_than_T1,window_width_C,closed_fraction,phi_closed,phi_open,phi_connected,phi_iso,closed_accommodation_capacity,closed_accommodation_used,closed_accommodation_factor,open_shrinkage_flux,closed_shrinkage_flux,open_shrinkage_contribution,closed_shrinkage_contribution,PR_damage_memory,H_PR,H_dens,w_PR,w_dens,migration_factor,G_dot,rho_dot
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1005.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001761348,117.14205336973254,0.0006431192026949,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.1541279129913395,0.1695497589632598,,,0.0001462512255327,0.1048636170903584,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1010.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000096108,117.15018108332822,0.0007125472215014,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0478786772787571,0.0526693577726515,,,0.0001503697676786,0.099303824498408,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1015.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000045094,117.16353549237132,0.0008266223732986,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0420534534796463,0.0462612693746612,,,0.0001648816509919,0.0990744468850797,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1020.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000792416,117.17920394398394,0.0009604643868514,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.040573674976357,0.0446334260873404,,,0.0001801871573078,0.0989602949537682,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1025.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000884908,117.19733272624276,0.0011153228745166,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0383006788538715,0.0421329968191293,,,0.0001955630425445,0.0988393526383455,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1030.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000699826,117.2183412886922,0.0012947808305165,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0358028774283796,0.0393852685107985,,,0.0002108497083758,0.0987097577049924,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1035.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000241558,117.24270430795876,0.001502893006211,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0332560150374398,0.0365835702582523,,,0.0002258505626101,0.098570341392037,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1040.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000119836,117.27097802338848,0.0017444108726405,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0307475496541039,0.0338241109698093,,,0.0002403708639452,0.098420033620617,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1045.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000248968,117.3038281542362,0.0020250210928998,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0284046481915753,0.0312467817207672,,,0.0002542391023599,0.0982593761951107,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1050.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000748238,117.34201807526782,0.0023512445165456,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0261703389510899,0.0287889102955247,,,0.0002673207983423,0.098086241800024,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1055.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001042464,117.3864596531122,0.0027308704305299,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0240565715659589,0.0264636419927384,,,0.000279537027854,0.0979000020278003,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1060.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001153604,117.43824139072704,0.0031731969729982,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0220953122919797,0.0243061415717322,,,0.0002908738536459,0.0976999972276979,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1065.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000110032,117.4986501017408,0.0036892162784225,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0202942459088389,0.0223248627416249,,,0.0003013846151188,0.0974852164105235,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1070.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000898024,117.56920471581526,0.0042919032475399,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0186419524433663,0.0205072428610314,,,0.0003111863222328,0.097254428600095,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1075.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000559111,117.65169645494596,0.0049965587386953,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0171148803402036,0.0188273738354558,,,0.0003204486221942,0.0970061870490964,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1080.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000003808,117.74849782107007,0.0058234489813975,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0156792956922167,0.0172481463852585,,,0.0003297619845549,0.096812184018603,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1085.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000607982,117.86260396958374,0.0067981589944492,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0144095723041545,0.0158513760649594,,,0.0003397193166892,0.0967213601320505,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1090.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000095079,117.99657130422592,0.0079425259211967,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0132136169448682,0.0145357549100216,,,0.00035004267896,0.09663016369367,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1095.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001146572,118.15379968448336,0.0092855918170231,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0121135206481421,0.0133255843554073,,,0.00036094052662,0.0965390122767951,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1100.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001251676,118.3382318671941,0.0108610362392458,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0111102813580053,0.0122219621981752,,,0.000372590399251,0.0964477705396364,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1105.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001294712,118.55440341446251,0.0127076025672134,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0101983532851342,0.0112187877442669,,,0.0003851295209962,0.0963563892913868,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1110.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001287812,118.8075070308255,0.0148696475790042,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0093706514360123,0.0103082670845864,,,0.0003986550418794,0.096265046179602,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1115.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001252366,119.1034078941126,0.0173972724096858,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.008617660737667,0.0094799330798744,,,0.0004132236068086,0.0961734661763847,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1120.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001204118,119.44874668923416,0.0203472026797439,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0079307781392356,0.0087243218687717,,,0.0004288636056478,0.096081293424716,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1125.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001135848,119.85110597110724,0.0237842095894902,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0073043190279184,0.0080351800432404,,,0.0004455937312721,0.0959891183250991,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1130.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001047888,120.31904504236032,0.0277814078490905,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0067319147718054,0.0074055017340367,,,0.0004634218085221,0.0958973026920973,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1135.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000955592,120.86216511199424,0.032420812272579,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0062070080871516,0.0068280735438148,,,0.0004823433036593,0.0958053149834466,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1140.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000860406,121.49135886991594,0.0377954696769737,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0057250169297925,0.0062978549548091,,,0.0005023594583941,0.0957132360358114,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1145.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000763626,122.21890061896153,0.0440102288020964,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0052819418475596,0.0058104463346753,,,0.0005234733498951,0.0956211341328279,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1150.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000666432,123.05858551626784,0.05118292972903,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0048743145534254,0.005362032363929,,,0.0005456905508257,0.0955290640242348,1.0,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1155.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000569924,124.02587123874254,0.0594456140055497,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0044991363843723,0.0049493143370859,,,0.0005690191630344,0.0954370670109907,0.99995034590273,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1160.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000475132,125.13804096508032,0.0689459168603483,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0041538122019751,0.0045694374494197,,,0.0005934695961367,0.0953451718392922,0.9997108230615456,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1165.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000383132,126.41426801692926,0.0798476193765427,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.003836236826133,0.0042200858791449,,,0.0006190542406013,0.0952534054485826,0.999364815725906,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1170.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000236804,127.87528054748704,0.0923277842167238,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0034685266494406,0.0038155830826265,,,0.0006457869402431,0.0951539559010417,0.9989780243389546,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1175.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001057269,129.44400538459104,0.1057280420149713,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0073442416661857,0.0080790972907009,,,0.0006736835272935,0.0954497256601182,0.9986361146128924,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1180.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001830894,130.9808233657203,0.118855747173342,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0031237977317892,0.0034363610211513,,,0.0007027608177311,0.0951834937542334,0.9984167163139052,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1185.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001871678,132.611284673752,0.1327833661801445,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0055498686590779,0.0061051815674509,,,0.0007330361541436,0.0950940822425309,0.9982516396436932,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1190.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000937824,134.42790521122302,0.1483011822737827,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0024144927416374,0.0026560838618905,,,0.0007645266873763,0.0949835098694931,0.9981028373856304,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1195.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000054356,136.45521958606128,0.165618773363293,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0076457261170203,0.0084107478981612,,,0.0007972506285055,0.0953832829584031,0.9979678271033686,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1200.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.98000000008378,137.60262635647084,0.1754200757710036,0.98,True,SUCCESS,False,False,True,True,270.0,,,,,,,0.0031297585840581,0.0034429183088339,,,0.000831226353293,0.0967016457418926,0.9981472535739868,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1205.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000003144372,139.21809088121046,0.1892195902450637,0.98,True,SUCCESS,False,True,True,True,270.0,,,,,,,0.005152756922822,0.0056683353281364,,,0.0008664723469962,0.0979652866164502,0.9982173932037188,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1210.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000008911148,141.27353662426,0.2067774832519864,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0116777951969076,0.0128462607611461,,,0.000903180422369,0.1001972382842947,0.998220224553548,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1215.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000005497976,143.5579031940935,0.2262908486411505,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0093469930456491,0.0102822414653089,,,0.0009413284990558,0.1022830105314951,0.998217637432994,,,,,,,
