run_id,family,peak_C,rate_C_min,hold_h,rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4
lognormal:1500:0.2:0,lognormal,1500,0.2,0,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1500:0.2:1,lognormal,1500,0.2,1,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1500:0.2:2,lognormal,1500,0.2,2,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1500:0.2:8,lognormal,1500,0.2,8,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1500:0.2:20,lognormal,1500,0.2,20,0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.44652311805753275,5195.532933571024,0.0714636251938343,0.0,1.0613935441074915e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.649998964223861e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12
lognormal:1500:1:0,lognormal,1500,1.0,0,0.9996736203907022,2406.285872461415,86.11807249760997,106.79113134468876,689.4775280751311,6.456318229738674,0.8329012613216329,12345.258891400565,0.35920496730777174,0.0,2.937282524946492e-07,153.11555721632826,6.12462228865313e-05,2.8809179518900713e-05,2.749083422646396e-05,0.00020883337266596797,2.8186344133454294e+17,16092128813.338848,982.4044881577859,7.791739221623485e-05,1.1793046978022307e-11
lognormal:1500:1:1,lognormal,1500,1.0,1,0.9996736203907022,2406.285872461415,86.11807249760997,106.79113134468876,689.4775280751311,6.456318229738674,0.8329012613216329,12345.258891400565,0.35920496730777174,0.0,2.937282524946492e-07,153.11555721632826,6.12462228865313e-05,2.8809179518900713e-05,2.749083422646396e-05,0.00020883337266596797,2.8186344133454294e+17,16092128813.338848,982.4044881577859,7.791739221623485e-05,1.1793046978022307e-11
lognormal:1500:1:2,lognormal,1500,1.0,2,0.9996736203907022,2406.285872461415,86.11807249760997,106.79113134468876,689.4775280751311,6.456318229738674,0.8329012613216329,12345.258891400565,0.35920496730777174,0.0,2.937282524946492e-07,153.11555721632826,6.12462228865313e-05,2.8809179518900713e-05,2.749083422646396e-05,0.00020883337266596797,2.8186344133454294e+17,16092128813.338848,982.4044881577859,7.791739221623485e-05,1.1793046978022307e-11
lognormal:1500:1:8,lognormal,1500,1.0,8,0.9996736203907022,2406.285872461415,86.11807249760997,106.79113134468876,689.4775280751311,6.456318229738674,0.8329012613216329,12345.258891400565,0.35920496730777174,0.0,2.937282524946492e-07,153.11555721632826,6.12462228865313e-05,2.8809179518900713e-05,2.749083422646396e-05,0.00020883337266596797,2.8186344133454294e+17,16092128813.338848,982.4044881577859,7.791739221623485e-05,1.1793046978022307e-11
lognormal:1500:1:20,lognormal,1500,1.0,20,0.9996736203907022,2406.285872461415,86.11807249760997,106.79113134468876,689.4775280751311,6.456318229738674,0.8329012613216329,12345.258891400565,0.35920496730777174,0.0,2.937282524946492e-07,153.11555721632826,6.12462228865313e-05,2.8809179518900713e-05,2.749083422646396e-05,0.00020883337266596797,2.8186344133454294e+17,16092128813.338848,982.4044881577859,7.791739221623485e-05,1.1793046978022307e-11
lognormal:1500:5:0,lognormal,1500,5.0,0,0.9970260315467978,2344.5686853058814,86.40233749780023,106.05094752399776,255.92475626181135,2.413224607954581,0.47812884280076556,129227.90306486611,0.25561038707076805,0.0,1.0875102560464527e-06,757.2034675407423,0.00021857978931111126,0.00035181274754981877,0.000509962019289485,0.0018936138970518262,2.772700990609781e+18,165071632112.82788,10283.629779086867,0.0007099826698897422,6.206505577505564e-11
lognormal:1500:5:1,lognormal,1500,5.0,1,0.9991336762535005,4915.299736045921,125.4607062177848,192.84892736577083,363.37012098490436,1.8842216337335962,0.4383170230221793,23521.789011823435,0.13397220429445317,0.0,3.3099806626132365e-07,130.890227198403,5.2356090879361204e-05,0.00017831451708581508,0.00020258233455768497,0.00043307080397664424,2.1832543102666138e+17,19256151178.30447,1871.8044957981642,0.0002068195598599296,2.7796725091825827e-11
lognormal:1500:5:2,lognormal,1500,5.0,2,0.9991336762535005,4915.299736045921,125.4607062177848,192.84892736577083,363.37012098490436,1.8842216337335962,0.4383170230221793,23521.789011823435,0.13397220429445317,0.0,3.3099806626132365e-07,130.890227198403,5.2356090879361204e-05,0.00017831451708581508,0.00020258233455768497,0.00043307080397664424,2.1832543102666138e+17,19256151178.30447,1871.8044957981642,0.0002068195598599296,2.7796725091825827e-11
lognormal:1500:5:8,lognormal,1500,5.0,8,0.9991336762535005,4915.299736045921,125.4607062177848,192.84892736577083,363.37012098490436,1.8842216337335962,0.4383170230221793,23521.789011823435,0.13397220429445317,0.0,3.3099806626132365e-07,130.890227198403,5.2356090879361204e-05,0.00017831451708581508,0.00020258233455768497,0.00043307080397664424,2.1832543102666138e+17,19256151178.30447,1871.8044957981642,0.0002068195598599296,2.7796725091825827e-11
lognormal:1500:5:20,lognormal,1500,5.0,20,0.9991336762535005,4915.299736045921,125.4607062177848,192.84892736577083,363.37012098490436,1.8842216337335962,0.4383170230221793,23521.789011823435,0.13397220429445317,0.0,3.3099806626132365e-07,130.890227198403,5.2356090879361204e-05,0.00017831451708581508,0.00020258233455768497,0.00043307080397664424,2.1832543102666138e+17,19256151178.30447,1871.8044957981642,0.0002068195598599296,2.7796725091825827e-11
lognormal:1500:10:0,lognormal,1500,10.0,0,0.9917824950929374,1657.9175894620455,95.85187246071116,131.49586112856568,169.2827242435737,1.287361615724644,0.27426446661306053,326632.60109333583,0.045960722517623544,4.064525596923261e-303,1.0006783226069264e-06,1805.0378080338937,0.0003760290088634919,0.002187855501850454,0.002854445966000178,0.0027991744303484576,5.26149856065502e+18,362389575148.2168,25992.59651948381,0.0019617847887613738,1.6001898537480733e-10
lognormal:1500:10:1,lognormal,1500,10.0,1,0.9994177132242471,6432.000575109473,152.93014439436044,231.97256953261467,566.4214083784017,2.4417602888119254,0.4557056871069745,13093.960086960817,0.13221775317017356,0.0,5.1673260525523645e-08,133.99318636842918,5.359727454737167e-05,0.00012518719086719222,0.00020397455800692387,0.0001995277523314031,8.801839767388394e+16,9050757880.48579,1041.9842362438987,0.00013901072798717186,2.2832574204557536e-11
lognormal:1500:10:2,lognormal,1500,10.0,2,0.9994177132242471,6432.000575109473,152.93014439436044,231.97256953261467,566.4214083784017,2.4417602888119254,0.4557056871069745,13093.960086960817,0.13221775317017356,0.0,5.1673260525523645e-08,133.99318636842918,5.359727454737167e-05,0.00012518719086719222,0.00020397455800692387,0.0001995277523314031,8.801839767388394e+16,9050757880.48579,1041.9842362438987,0.00013901072798717186,2.2832574204557536e-11
lognormal:1500:10:8,lognormal,1500,10.0,8,0.9994177132242471,6432.000575109473,152.93014439436044,231.97256953261467,566.4214083784017,2.4417602888119254,0.4557056871069745,13093.960086960817,0.13221775317017356,0.0,5.1673260525523645e-08,133.99318636842918,5.359727454737167e-05,0.00012518719086719222,0.00020397455800692387,0.0001995277523314031,8.801839767388394e+16,9050757880.48579,1041.9842362438987,0.00013901072798717186,2.2832574204557536e-11
lognormal:1500:10:20,lognormal,1500,10.0,20,0.9994177132242471,6432.000575109473,152.93014439436044,231.97256953261467,566.4214083784017,2.4417602888119254,0.4557056871069745,13093.960086960817,0.13221775317017356,0.0,5.1673260525523645e-08,133.99318636842918,5.359727454737167e-05,0.00012518719086719222,0.00020397455800692387,0.0001995277523314031,8.801839767388394e+16,9050757880.48579,1041.9842362438987,0.00013901072798717186,2.2832574204557536e-11
lognormal:1500:20:0,lognormal,1500,20.0,0,0.958875856669856,1172.4098608868296,66.02978569984822,97.5163262730583,148.3066568408806,1.5208392533738693,0.36659259498541547,2216636.6043942627,0.054972848438101504,0.0,4.2401121400307026e-05,8132.473405097042,0.0016941719157253484,0.010681049909211053,0.012315850686629895,0.016433070818577682,7.2787862293375e+19,3463409664238.107,176394.33631389056,0.00981766603711802,6.281907952379607e-10
lognormal:1500:20:1,lognormal,1500,20.0,1,0.9984490082685183,7268.010028459931,157.80525141431318,292.33497990226755,673.933222372496,2.305345814578204,0.5236887065251765,29867.593788517188,0.17662515464925538,0.0,9.264315321933572e-07,612.8446861252024,0.00024513787445008096,0.0004648870537172924,0.0004398101477228178,0.00040115665559141347,2.0446091083758234e+17,19675098276.413315,2376.78759485165,0.00037027200113993254,7.55704548876393e-11
lognormal:1500:20:2,lognormal,1500,20.0,2,0.9991075034663871,8841.649700836419,226.25539933765836,333.58013045155866,507.3542837967797,1.5209367629600348,0.29526904518527247,14456.396450802746,0.025767415914758073,0.0,7.670340690369247e-09,2.4498342698275137,9.799337079310054e-07,0.0003420329945997017,0.0002826784591667264,0.0002668051461385919,4.34657098363143e+16,6772299639.534418,1150.4034772206946,0.00021306785252532467,4.305719399247429e-11
lognormal:1500:20:8,lognormal,1500,20.0,8,0.9991075034663871,8841.649700836419,226.25539933765836,333.58013045155866,507.3542837967797,1.5209367629600348,0.29526904518527247,14456.396450802746,0.025767415914758073,0.0,7.670340690369247e-09,2.4498342698275137,9.799337079310054e-07,0.0003420329945997017,0.0002826784591667264,0.0002668051461385919,4.34657098363143e+16,6772299639.534418,1150.4034772206946,0.00021306785252532467,4.305719399247429e-11
lognormal:1500:20:20,lognormal,1500,20.0,20,0.9991075034663871,8841.649700836419,226.25539933765836,333.58013045155866,507.3542837967797,1.5209367629600348,0.29526904518527247,14456.396450802746,0.025767415914758073,0.0,7.670340690369247e-09,2.4498342698275137,9.799337079310054e-07,0.0003420329945997017,0.0002826784591667264,0.0002668051461385919,4.34657098363143e+16,6772299639.534418,1150.4034772206946,0.00021306785252532467,4.305719399247429e-11
lognormal:1500:50:0,lognormal,1500,50.0,0,0.8346178484078306,741.6682372098988,61.6034705526837,77.04866049096835,115.34559316911744,1.4970486499585318,0.277653847839279,10691625.574009702,0.10435640173045133,0.0,2.7417778856163163e-05,20435.96705979157,0.003072327005409345,0.05276544189550245,0.04272440113333994,0.06681998155791774,4.577239200688311e+20,19336506189051.566,850812.5298956834,0.03948208038760042,1.982811413505125e-09
lognormal:1500:50:1,lognormal,1500,50.0,1,0.996098171188939,9547.929091489443,171.64166608938655,419.75298291964754,546.9025489231941,1.3029152172288112,0.4558978444454626,66234.94105432424,0.0,0.0,1.0867666643712985e-07,6378.0452548929,0.0018411323346257807,0.0006993642973429612,0.000810356219572819,0.0005509759595194795,3.948796479992246e+17,39327951749.92144,5270.809137098009,0.0009314930135681063,2.0253806628075062e-10
lognormal:1500:50:2,lognormal,1500,50.0,2,0.9982462684476509,10771.307519542199,228.0819320217038,346.8201051265064,537.0495204583164,1.5484959277733386,0.3175693733762657,27491.65074820584,0.04964118400438759,0.0,1.5619936860324985e-08,68.91798639432855,2.756719455773142e-05,0.0006570865862727976,0.000522304748753028,0.0005467730227656149,8.115229479660469e+16,12652780723.955303,2187.716055166481,0.0004186725681188906,8.862289536787389e-11
lognormal:1500:50:8,lognormal,1500,50.0,8,0.99903488743962,16223.095705749478,312.80520606258517,381.84822352849164,534.1164106452591,1.3987662577285915,0.18554073888445533,12831.786074674337,0.027004387927869983,0.0,4.084082513657304e-09,2.7882817666067614e-13,1.1153127066427044e-19,0.0003093115336187331,0.00025135078141588996,0.000404450245345357,2.1892242967635144e+16,4664117045.851636,1021.1210912410849,0.00023040365193682374,5.381281232924706e-11
lognormal:1500:50:20,lognormal,1500,50.0,20,0.99903488743962,16223.095705749478,312.80520606258517,381.84822352849164,534.1164106452591,1.3987662577285915,0.18554073888445533,12831.786074674337,0.027004387927869983,0.0,4.084082513657304e-09,2.7882817666067614e-13,1.1153127066427044e-19,0.0003093115336187331,0.00025135078141588996,0.000404450245345357,2.1892242967635144e+16,4664117045.851636,1021.1210912410849,0.00023040365193682374,5.381281232924706e-11
lognormal:1500:100:0,lognormal,1500,100.0,0,0.7749935799765554,524.6509156772696,49.04020686217926,73.63134581115584,113.45136340057586,1.540802523038862,0.3711073389833977,16082685.389482405,0.10062292806224371,0.0,4.3929221341391686e-05,48702.35221873833,0.007321872824125095,0.09412213816962356,0.06650638303248174,0.057056025997214224,9.895235073419693e+20,33919510357851.848,1279819.4389639643,0.053716325961213646,2.5961047325386383e-09
lognormal:1500:100:1,lognormal,1500,100.0,1,0.9908203097152974,12514.51343017889,171.37642689820865,426.1841249109626,548.3987166252948,1.2867647680210166,0.4594995378654021,154484.68573121083,0.0,0.0,3.098420240892122e-07,15620.069540369352,0.004509001418234714,0.001665517297296085,0.0017854132229149253,0.001219758346256814,9.433287663491942e+17,92065563261.10394,12293.500683060098,0.0021914896272945857,4.824289939048314e-10
lognormal:1500:100:2,lognormal,1500,100.0,2,0.9959615895793238,13459.907608564195,228.85184173879475,350.16798532918335,543.3234934116692,1.5516081314541241,0.3215362178911735,62726.76412261886,0.05553760094848915,0.0,3.6023324421540586e-08,169.07672089504422,6.763068835801768e-05,0.0015355273792152472,0.0011822759595968336,0.0012529763935061223,1.830896571192551e+17,28676874121.146492,4991.637287137073,0.0009640994710266617,2.0647629198450644e-10
lognormal:1500:100:8,lognormal,1500,100.0,8,0.9977362707151899,18100.59658868919,313.2420873687171,382.9180422153049,536.2495279411095,1.400428992164308,0.18698850769745293,29987.40846467409,0.02910612953992372,0.0,9.061314246103108e-09,6.840841096061341e-13,2.736336438424536e-19,0.0007285307956177835,0.0005853634687936928,0.0009498350203985819,5.082637229320761e+16,10863547673.140327,2386.3221438343126,0.0005404255582491027,1.2675331724363025e-10
lognormal:1500:100:20,lognormal,1500,100.0,20,0.9990072142555464,23370.153562686875,330.1833929119442,450.6960833040886,555.5211593949804,1.2325848392611067,0.17262047785001625,11785.516516093325,0.0,0.0,4.1753871497638006e-09,9.113127786490657e-26,3.645251114596263e-32,0.00042623305024222947,0.00034831113572864015,0.0002182415584826959,1.6150050549662768e+16,3829582764.9233108,937.8616052137128,0.00023701013799142827,6.17044053936612e-11
bimodal:1300:0.2:0,bimodal,1300,0.2,0,0.9343436305290735,1848.7038998761852,115.38794414884184,133.76371571529893,152.139487281756,1.137374858856103,0.09878405045469703,2557242.7302929144,0.003016630723732993,0.0,3.6531527750752313e-06,112.97889808795607,4.519147132698673e-05,8.891506194106916e-05,6.415784609231392e-05,0.06545810509156615,3.51756465417116e+19,2663374684218.871,203498.91060596594,0.015674303620148645,1.2202103962209929e-09
bimodal:1300:0.2:1,bimodal,1300,0.2,1,0.941056146963018,2041.652287968744,116.84659447974435,134.57106940880584,152.29554433786734,1.1317108870942931,0.07896139862337473,2265465.910501477,0.0029733416629154847,0.0,1.8658663037109555e-06,91.61302782730269,3.664515273983602e-05,7.743946768609443e-05,6.14485156512529e-05,0.05876831990090487,2.9884883493336224e+19,2317565775192.4067,180280.04903124573,0.014071808363576882,1.1061653766370234e-09
bimodal:1300:0.2:2,bimodal,1300,0.2,2,0.9448244913985012,2217.1517683062025,117.32534789644062,134.83425509863122,152.34316230082186,1.129855037129718,0.06966044693482841,2110950.2714867336,0.0028694142483005236,0.0,1.3712414529357924e-06,74.28776982779937,2.971506776642344e-05,6.960874293333634e-05,5.9101820293679535e-05,0.05501708297050535,2.74297202432556e+19,2145830187370.0747,167984.08516414606,0.013172182397306881,1.0387084885012169e-09
bimodal:1300:0.2:8,bimodal,1300,0.2,8,0.9601423576158699,3060.6628429014386,117.37995323338009,134.86224608773745,152.34453894209477,1.129630740711406,0.06759705463078956,1524140.5934560024,0.002754936321744625,0.0,9.343837862995786e-07,21.11928234091052,8.447703117976979e-06,5.079312790763441e-05,5.056443567753693e-05,0.03974783711742705,1.9770264260109795e+19,1548203520838.4043,121287.2547077688,0.009515311208135036,7.504434640044785e-10
bimodal:1300:0.2:20,bimodal,1300,0.2,20,0.9796982143516513,4267.6764968619245,117.38252271722642,134.87509350696908,152.36766429671175,1.1296945961994,0.07435571852207867,775995.4722963377,0.0033408776594141937,0.0,6.114319801192415e-07,1.7068805245820013,6.827513795108032e-07,2.918992775802205e-05,3.795310298125109e-05,0.020233959866229938,1.0064292454583515e+19,788154789184.0924,61751.75761644604,0.004846694309290199,3.8281764472190894e-10
bimodal:1300:1:0,bimodal,1300,1.0,0,0.8738379580094635,826.9431001419516,77.85905476923008,96.61917535527675,112.45303754016774,1.1638790863890998,0.279599633291462,6711293.054816631,0.08367881471405304,0.0,1.904989273393788e-05,2855.9215531390364,0.0011338426463959944,0.0037239992435413797,0.005885700437281745,0.11541849966331735,1.8762655603454312e+20,9863466578078.686,534067.7321061867,0.030118968920041716,1.8561272210458401e-09
bimodal:1300:1:1,bimodal,1300,1.0,1,0.9291034222590453,1222.8236740094474,84.33411740161569,101.0742100595569,145.1715510067539,1.4362867730671665,0.29023916514882675,3520421.6435693614,0.059221688558224586,0.0,2.1015066186492086e-05,2291.9550032273087,0.0009145145839262809,0.0008338575237895138,0.0025777893969530247,0.06657041623628585,8.494753115517362e+19,4818746276421.055,280146.2531708792,0.01692531119365766,1.1266008581071516e-09
bimodal:1300:1:2,bimodal,1300,1.0,2,0.9617292354264568,1505.816786880173,85.83148447707539,109.45606223735811,152.2163122078126,1.3906613219624862,0.3393766503974728,1758441.1422462936,0.03515399206971046,0.0,1.2926999737653391e-05,1852.1690752563356,0.000740263921050593,0.0003655773792952771,0.0010004205007997646,0.03616450277239759,3.811966692972057e+19,2266035011945.5024,139932.2999623281,0.009136472036678394,6.794011034131238e-10
bimodal:1300:1:8,bimodal,1300,1.0,8,0.9916853881357605,2600.4033815458743,117.76529544827451,136.79351604861878,155.82173664896305,1.1391017728762913,0.39901663749938454,298740.2445670074,0.08364131369001586,0.0,5.351993875765579e-07,525.6560127465565,0.00021025912649586786,0.0002837174113427585,0.00020238179793522255,0.007618253528465642,3.7975112013914173e+18,298670798311.91284,23772.993311660484,0.0019849673671263513,1.9765140761025335e-10
bimodal:1300:1:20,bimodal,1300,1.0,20,0.9990414153617234,3662.443300961537,120.496062519241,208.31410101940864,716.1497941853197,3.437836376321908,0.7386588269427459,22616.62340827901,0.48835818148551796,0.0,2.7638166173943465e-07,79.6607001371944,3.186181061465027e-05,0.00027452874251251855,0.00016174208682757883,0.0004904519983218465,2.4830196592270653e+17,19782371454.556118,1799.7737057377365,0.00022884522533051465,4.8257813194024384e-11
bimodal:1300:5:0,bimodal,1300,5.0,0,0.8142210537502985,370.2784709717612,53.33168430253988,86.67632929449243,140.81937817127323,1.6246578427753184,0.35621617876228,11629511.78188903,0.008396123455639434,3.3757158666844207e-169,5.196605212402558e-05,7468.755612078068,0.0015562002797746637,0.02523226450308897,0.02158367457031317,0.1374068068965247,5.541284241913733e+20,21600032679379.992,925447.1429165376,0.04435145642706529,2.4148050807464055e-09
bimodal:1300:5:1,bimodal,1300,5.0,1,0.9187239279639793,1076.1924828400188,88.87403344262746,118.66158288596662,150.78520884598538,1.2707163108627115,0.231108047399262,3589346.42464528,0.013992764731843013,3.128143870530917e-71,8.92098022701092e-06,2346.0609652307357,0.0007302488879665231,0.0013099594453881915,0.003398309790735063,0.07583755391193095,6.83914864326318e+19,4357022315698.7495,285631.1129757588,0.019403232929438498,1.3960814441685236e-09
bimodal:1300:5:2,bimodal,1300,5.0,2,0.9391186687405533,1393.082899320632,92.93019607896485,126.85602578322103,151.63975417676883,1.1953689487001562,0.22716316671040704,2552749.655138905,0.017210978966046547,0.0,4.878535746249766e-06,1320.8652203427887,0.00047431935619631903,0.0004152640627954242,0.00043509466943695825,0.05955665317101802,4.363786001215504e+19,2935151256947.3833,203141.36304574393,0.014534347217934108,1.1007038397624985e-09
bimodal:1300:5:8,bimodal,1300,5.0,8,0.9680400388318547,2538.8497111941697,117.44244740492505,135.1750039581502,152.90756051137535,1.1311822158978082,0.16993578004394663,1209762.6823565352,0.01681216405033952,0.0,7.387580868022467e-07,296.5798839278585,0.00011861197238519067,0.00025914476570390783,0.00016005514282962818,0.03142214928722655,1.5635628398874532e+19,1225425767288.1045,96269.85543257653,0.007629878701403021,6.252143424468724e-10
bimodal:1300:5:20,bimodal,1300,5.0,20,0.9852460434446477,3912.774851716846,117.45527530383458,135.23885644000984,153.0224375761851,1.1314975710702184,0.18001587326335536,557263.0012556486,0.019650197714053796,0.0,5.94554810122398e-07,23.961272440187535,9.58448191337158e-06,0.00016255998621274523,0.00011777369525111463,0.014464038391975001,7.196974698284729e+18,564128151632.4891,44345.580626030765,0.0035222476739210718,2.9020878796883853e-10
bimodal:1300:10:0,bimodal,1300,10.0,0,0.7905315931591494,262.26321303209926,50.9055669524609,80.36936371896469,145.39048349116007,1.8090286741545074,0.42228040115553933,13382947.852022534,0.023891778172650688,0.0,3.524836830438581e-05,24025.223926061208,0.005004424367918769,0.040855788427037985,0.03302319474119612,0.13058499930469764,6.95374800494935e+20,25918790339937.406,1064981.1518952246,0.05000689855545831,2.812876144578134e-09
bimodal:1300:10:1,bimodal,1300,10.0,1,0.9037906703196962,1150.664466990999,87.73907851376961,122.08765112203474,173.37155099587835,1.4200580435656178,0.3373365124521028,4124532.1094520586,0.04345892682433723,1.898232758350547e-70,1.5394196889951163e-05,7617.38147447489,0.002377675003288813,0.0049401839529336095,0.007879419536639117,0.08101205118744226,8.104748394048116e+19,5023674531494.441,328219.83658026875,0.022968285585267225,1.8158083692332227e-09
bimodal:1300:10:2,bimodal,1300,10.0,2,0.9279246680677107,1449.4334856733724,94.02671591796816,129.37907930164295,155.80406004055078,1.2042446188482985,0.3256208707251014,2909379.061059818,0.04965381341319647,0.0,5.314589660491726e-06,4305.4511084697715,0.0015506022131654513,0.001483534032518873,0.0017677258895237324,0.06727346979708132,4.831901671367786e+19,3284874283222.2954,231521.02944786366,0.01720671802801948,1.4371223992308736e-09
bimodal:1300:10:8,bimodal,1300,10.0,8,0.9605970092405908,2569.1487897943716,117.57894845427907,135.85767856473473,154.13640867519035,1.134543224229656,0.27601833787794916,1459829.0312828296,0.046159467203737925,0.0,8.836504600740412e-07,974.3133156666364,0.0003896637992433735,0.0008506442337992787,0.0005802766135263336,0.037582406112840215,1.8718264924629828e+19,1469703803570.4993,116169.50319885774,0.009406771127946375,8.297846386258651e-10
bimodal:1300:10:20,bimodal,1300,10.0,20,0.9796391772478477,3932.339085212044,117.58862634768143,135.90561165924416,154.2225969708069,1.1347772552430644,0.2772974741518085,752944.9066527375,0.048198709872848244,0.0,6.10373614791062e-07,78.71593270308632,3.1486177365335536e-05,0.0005316471362529421,0.0004182320749852005,0.01937945736354886,9.649346161366006e+18,757641322895.6166,59917.45188482445,0.004860788379634461,4.2925514609980725e-10
bimodal:1300:20:0,bimodal,1300,20.0,0,0.7629167439737115,186.09616288513755,43.23864048525271,85.32581854300375,145.69352155239645,1.707496324561688,0.4592768647807548,16153430.390146405,0.016249812402788562,1.5741605873326122e-129,0.00012601998365104576,25604.83772070776,0.0038498173472703914,0.07006354223834331,0.04947349035687408,0.11369640608380079,1.190964585052752e+21,35912084662268.1,1285449.1472413219,0.05659945818135782,3.0690430863906453e-09
bimodal:1300:20:1,bimodal,1300,20.0,1,0.8899712689348735,1325.956197136315,92.87663261976564,127.8763336632818,154.490989166452,1.208128077657049,0.26471998585303613,4543406.242229975,0.02458687954381594,0.0,8.072454837965045e-06,8246.880188318133,0.0023724438765619724,0.009105582093790992,0.013354640983031988,0.08519606411174155,7.723955910726987e+19,5195610446625.31,361552.7809627369,0.026267424646715498,2.0573599816987675e-09
bimodal:1300:20:2,bimodal,1300,20.0,2,0.9092757924932796,1588.9760769245731,100.00039246072747,131.25060193173988,153.39653583874437,1.1687301511845412,0.2563807338916371,3621011.0053823288,0.03271810666476163,0.0,5.227671456033101e-06,4095.421581058249,0.0013851494070888644,0.0011798926417152657,0.0016946158986728844,0.08646454955924339,5.624262500630325e+19,3971208973892.599,288150.90024837566,0.02165880912418409,1.7511678562508397e-09
bimodal:1300:20:8,bimodal,1300,20.0,8,0.9452422375857656,2648.130131717611,117.48906437103561,135.40788762744594,153.32671088385626,1.132332196967072,0.2124125741765533,2057578.0315092483,0.02702562432427285,0.0,1.2524642129290358e-06,795.0222525854592,0.00031791696276683263,0.0006830514083967149,0.0004801691570618863,0.05327662488600896,2.6519550367084294e+19,2079797311424.9287,163736.85725599417,0.013072452841315502,1.098910047932437e-09
bimodal:1300:20:20,bimodal,1300,20.0,20,0.9709565111218654,3983.985809830526,117.49062895523541,135.41562469701395,153.3406204387925,1.1323702178525181,0.2106238662439712,1090823.9477634372,0.027384413255339756,0.0,6.640515621731465e-07,64.21483144140613,2.56858372823012e-05,0.0004275986978286361,0.00034205436670476475,0.028248149976318904,1.4058409939089953e+19,1102471873461.12,86805.01166478325,0.006933622229384414,5.821159465034651e-10
bimodal:1300:50:0,bimodal,1300,50.0,0,0.7263622816321216,118.98968074188244,33.78506162224252,80.79512579982513,152.6153403925023,1.8889176652885735,0.6108222671819863,22171416.774729807,0.07890616915584245,1.4715649046074976e-268,0.0007505282799751186,97835.81280941406,0.014696593327602543,0.09925412232895674,0.07099584063803266,0.08869116207328656,2.889204907111018e+21,64522355121762.41,1764345.2875244082,0.06532619324195368,3.4780688374378812e-09
bimodal:1300:50:1,bimodal,1300,50.0,1,0.8742704592976335,1767.4055710769785,89.19278849212441,125.09237751305554,231.83699849093676,1.85332634250029,0.44581288944262687,5065012.390749562,0.10462089649179818,1.2112374618788462e-270,1.1295747865679493e-05,32858.92864464243,0.009470220719026,0.01761275668744955,0.016740009480725924,0.08190655381516504,9.413439818268749e+19,5986108243153.631,403060.87940474553,0.030015716843182917,2.7464221708466744e-09
bimodal:1300:50:2,bimodal,1300,50.0,2,0.9031462568720894,1968.7614710380442,91.87305562771104,138.17410500657707,294.8132146218625,2.1336357822460976,0.48288958800453424,3595705.5184057606,0.12339285714473265,0.0,7.760997760345457e-06,16315.246721871054,0.005564712643425648,0.004706710174270683,0.004397588138933965,0.08218473217128033,5.987658276761599e+19,3996684658880.6157,286137.1535785414,0.0231221279636395,2.3791177925459257e-09
bimodal:1300:50:8,bimodal,1300,50.0,8,0.9440328769155194,2887.7989955788835,125.71056937994521,174.01760876616834,375.18343178457,2.1560084318174555,0.388861268852655,1644902.614341705,0.10768389977754877,0.0,8.487368594024756e-07,3264.465807892369,0.0013054993245268046,0.002828897854828412,0.002204284595914305,0.04962844130921109,1.5324371066267853e+19,1385498117363.283,130897.190988632,0.013361166434291425,1.5952953818342103e-09
