family,D50_input_nm,sigma_ln_input,tail_weight,bin,radius_nm,phi_open,provenance
bimodal,24.5,0.65,0.05,2,5.760317471641877,0.0004518410273832474,synthetic_forward_state
bimodal,24.5,0.65,0.05,3,7.981949982785926,0.0018979546528493957,synthetic_forward_state
bimodal,24.5,0.65,0.05,4,11.060419124700841,0.006197642613988857,synthetic_forward_state
bimodal,24.5,0.65,0.05,5,15.326188647871078,0.015733630181108706,synthetic_forward_state
bimodal,24.5,0.65,0.05,6,21.237175175898688,0.031056733795848036,synthetic_forward_state
bimodal,24.5,0.65,0.05,7,29.42790408067032,0.0476861896540191,synthetic_forward_state
bimodal,24.5,0.65,0.05,8,40.777623738016025,0.05702788056235706,synthetic_forward_state
bimodal,24.5,0.65,0.05,9,56.50469000989538,0.05331453945235299,synthetic_forward_state
bimodal,24.5,0.65,0.05,10,78.29735282337724,0.0393808196912396,synthetic_forward_state
bimodal,24.5,0.65,0.05,11,108.49498436456926,0.023656196601537453,synthetic_forward_state
bimodal,24.5,0.65,0.05,12,150.33920315060243,0.012359818654190918,synthetic_forward_state
bimodal,24.5,0.65,0.05,13,208.3218513402464,0.006247902256283941,synthetic_forward_state
bimodal,24.5,0.65,0.05,14,288.66717952704414,0.0032529180266595028,synthetic_forward_state
bimodal,24.5,0.65,0.05,15,400.0,0.0016402806717368693,synthetic_forward_state
bimodal,24.5,0.65,0.1,0,3.0,1.1397308275607149e-05,synthetic_forward_state
bimodal,24.5,0.65,0.1,1,4.157036494298019,7.922072730294838e-05,synthetic_forward_state
bimodal,24.5,0.65,0.1,2,5.760317471641877,0.00042806299269794554,synthetic_forward_state
bimodal,24.5,0.65,0.1,3,7.981949982785926,0.001798100524530611,synthetic_forward_state
bimodal,24.5,0.65,0.1,4,11.060419124700841,0.00587182057988549,synthetic_forward_state
bimodal,24.5,0.65,0.1,5,15.326188647871078,0.014908323940754186,synthetic_forward_state
bimodal,24.5,0.65,0.1,6,21.237175175898688,0.02943841508983592,synthetic_forward_state
bimodal,24.5,0.65,0.1,7,29.42790408067032,0.04525020766149975,synthetic_forward_state
bimodal,24.5,0.65,0.1,8,40.777623738016025,0.0542871457706105,synthetic_forward_state
bimodal,24.5,0.65,0.1,9,56.50469000989538,0.05122442580451775,synthetic_forward_state
bimodal,24.5,0.65,0.1,10,78.29735282337724,0.03883626334528101,synthetic_forward_state
bimodal,24.5,0.65,0.1,11,108.49498436456926,0.024946743405976964,synthetic_forward_state
bimodal,24.5,0.65,0.1,12,150.33920315060243,0.014979978225916794,synthetic_forward_state
bimodal,24.5,0.65,0.1,13,208.3218513402464,0.00919867717236994,synthetic_forward_state
bimodal,24.5,0.65,0.1,14,288.66717952704414,0.005638160391702271,synthetic_forward_state
bimodal,24.5,0.65,0.1,15,400.0,0.003103057058842305,synthetic_forward_state
bimodal,24.5,0.65,0.25,0,3.0,9.497786417966137e-06,synthetic_forward_state
bimodal,24.5,0.65,0.25,1,4.157036494298019,6.601788056325029e-05,synthetic_forward_state
bimodal,24.5,0.65,0.25,2,5.760317471641877,0.0003567288886420399,synthetic_forward_state
bimodal,24.5,0.65,0.25,3,7.981949982785926,0.0014985381395742558,synthetic_forward_state
bimodal,24.5,0.65,0.25,4,11.060419124700841,0.0048943544775753856,synthetic_forward_state
bimodal,24.5,0.65,0.25,5,15.326188647871078,0.01243240521969062,synthetic_forward_state
bimodal,24.5,0.65,0.25,6,21.237175175898688,0.024583458971799563,synthetic_forward_state
bimodal,24.5,0.65,0.25,7,29.42790408067032,0.0379422616839417,synthetic_forward_state
bimodal,24.5,0.65,0.25,8,40.777623738016025,0.046064941395370845,synthetic_forward_state
bimodal,24.5,0.65,0.25,9,56.50469000989538,0.044954084861012045,synthetic_forward_state
bimodal,24.5,0.65,0.25,10,78.29735282337724,0.037202594307405225,synthetic_forward_state
bimodal,24.5,0.65,0.25,11,108.49498436456926,0.028818383819295502,synthetic_forward_state
bimodal,24.5,0.65,0.25,12,150.33920315060243,0.02284045694109444,synthetic_forward_state
bimodal,24.5,0.65,0.25,13,208.3218513402464,0.018051001920627956,synthetic_forward_state
bimodal,24.5,0.65,0.25,14,288.66717952704414,0.012793887486830587,synthetic_forward_state
bimodal,24.5,0.65,0.25,15,400.0,0.007491386220158617,synthetic_forward_state
bimodal,24.5,0.85,0.0,0,3.0,6.914162908803291e-06,synthetic_forward_state
bimodal,24.5,0.85,0.0,1,4.157036494298019,3.225568868353845e-05,synthetic_forward_state
bimodal,24.5,0.85,0.0,2,5.760317471641877,0.00012987214711024237,synthetic_forward_state
bimodal,24.5,0.85,0.0,3,7.981949982785926,0.0004513035119771364,synthetic_forward_state
bimodal,24.5,0.85,0.0,4,11.060419124700841,0.001353519124837669,synthetic_forward_state
bimodal,24.5,0.85,0.0,5,15.326188647871078,0.003503507656550198,synthetic_forward_state
bimodal,24.5,0.85,0.0,6,21.237175175898688,0.007826809007348522,synthetic_forward_state
bimodal,24.5,0.85,0.0,7,29.42790408067032,0.01509070023287546,synthetic_forward_state
bimodal,24.5,0.85,0.0,8,40.777623738016025,0.025111753472628524,synthetic_forward_state
bimodal,24.5,0.85,0.0,9,56.50469000989538,0.036065144531311315,synthetic_forward_state
bimodal,24.5,0.85,0.0,10,78.29735282337724,0.04470347722004939,synthetic_forward_state
bimodal,24.5,0.85,0.0,11,108.49498436456926,0.047823122087564444,synthetic_forward_state
bimodal,24.5,0.85,0.0,12,150.33920315060243,0.04415476072284279,synthetic_forward_state
bimodal,24.5,0.85,0.0,13,208.3218513402464,0.0351852091510188,synthetic_forward_state
bimodal,24.5,0.85,0.0,14,288.66717952704414,0.024198348614354073,synthetic_forward_state
bimodal,24.5,0.85,0.0,15,400.0,0.014363302667939167,synthetic_forward_state
bimodal,24.5,0.85,0.05,0,3.0,6.568604697530391e-06,synthetic_forward_state
bimodal,24.5,0.85,0.05,1,4.157036494298019,3.064422415568918e-05,synthetic_forward_state
bimodal,24.5,0.85,0.05,2,5.760317471641877,0.00012338856808435976,synthetic_forward_state
bimodal,24.5,0.85,0.05,3,7.981949982785926,0.00042880409566311715,synthetic_forward_state
bimodal,24.5,0.85,0.05,4,11.060419124700841,0.0012862153276188228,synthetic_forward_state
bimodal,24.5,0.85,0.05,5,15.326188647871078,0.0033301500608155913,synthetic_forward_state
bimodal,24.5,0.85,0.05,6,21.237175175898688,0.007443131585974383,synthetic_forward_state
bimodal,24.5,0.85,0.05,7,29.42790408067032,0.014364045744016158,synthetic_forward_state
bimodal,24.5,0.85,0.05,8,40.777623738016025,0.023943713419756468,synthetic_forward_state
bimodal,24.5,0.85,0.05,9,56.50469000989538,0.03449915071802647,synthetic_forward_state
bimodal,24.5,0.85,0.05,10,78.29735282337724,0.04302326145403448,synthetic_forward_state
bimodal,24.5,0.85,0.05,11,108.49498436456926,0.04655226150085897,synthetic_forward_state
bimodal,24.5,0.85,0.05,12,150.33920315060243,0.04389887968831548,synthetic_forward_state
bimodal,24.5,0.85,0.05,13,208.3218513402464,0.03636093707445898,synthetic_forward_state
bimodal,24.5,0.85,0.05,14,288.66717952704414,0.026797403064731617,synthetic_forward_state
bimodal,24.5,0.85,0.05,15,400.0,0.017911444868791943,synthetic_forward_state
bimodal,24.5,0.85,0.1,0,3.0,6.2230464862574944e-06,synthetic_forward_state
bimodal,24.5,0.85,0.1,1,4.157036494298019,2.903275962783991e-05,synthetic_forward_state
bimodal,24.5,0.85,0.1,2,5.760317471641877,0.00011690498905847719,synthetic_forward_state
bimodal,24.5,0.85,0.1,3,7.981949982785926,0.0004063046793490979,synthetic_forward_state
bimodal,24.5,0.85,0.1,4,11.060419124700841,0.0012189115303999766,synthetic_forward_state
bimodal,24.5,0.85,0.1,5,15.326188647871078,0.0031567924650809844,synthetic_forward_state
bimodal,24.5,0.85,0.1,6,21.237175175898688,0.007059454164600246,synthetic_forward_state
bimodal,24.5,0.85,0.1,7,29.42790408067032,0.013637391255156856,synthetic_forward_state
bimodal,24.5,0.85,0.1,8,40.777623738016025,0.02277567336688441,synthetic_forward_state
bimodal,24.5,0.85,0.1,9,56.50469000989538,0.032933156904741634,synthetic_forward_state
bimodal,24.5,0.85,0.1,10,78.29735282337724,0.04134304568801958,synthetic_forward_state
bimodal,24.5,0.85,0.1,11,108.49498436456926,0.04528140091415351,synthetic_forward_state
bimodal,24.5,0.85,0.1,12,150.33920315060243,0.04364299865378817,synthetic_forward_state
bimodal,24.5,0.85,0.1,13,208.3218513402464,0.03753666499789916,synthetic_forward_state
bimodal,24.5,0.85,0.1,14,288.66717952704414,0.029396457515109158,synthetic_forward_state
bimodal,24.5,0.85,0.1,15,400.0,0.021459587069644712,synthetic_forward_state
bimodal,24.5,0.85,0.25,0,3.0,5.186371852438798e-06,synthetic_forward_state
bimodal,24.5,0.85,0.25,1,4.157036494298019,2.4198366044292107e-05,synthetic_forward_state
bimodal,24.5,0.85,0.25,2,5.760317471641877,9.745425198082944e-05,synthetic_forward_state
bimodal,24.5,0.85,0.25,3,7.981949982785926,0.00033880643040704,synthetic_forward_state
bimodal,24.5,0.85,0.25,4,11.060419124700841,0.0010170001387434379,synthetic_forward_state
bimodal,24.5,0.85,0.25,5,15.326188647871078,0.002636719677877163,synthetic_forward_state
bimodal,24.5,0.85,0.25,6,21.237175175898688,0.00590842190047783,synthetic_forward_state
bimodal,24.5,0.85,0.25,7,29.42790408067032,0.01145742778857895,synthetic_forward_state
bimodal,24.5,0.85,0.25,8,40.777623738016025,0.019271553208268243,synthetic_forward_state
bimodal,24.5,0.85,0.25,9,56.50469000989538,0.028235175464887113,synthetic_forward_state
bimodal,24.5,0.85,0.25,10,78.29735282337724,0.036302398389974865,synthetic_forward_state
bimodal,24.5,0.85,0.25,11,108.49498436456926,0.04146881915403709,synthetic_forward_state
bimodal,24.5,0.85,0.25,12,150.33920315060243,0.04287535555020624,synthetic_forward_state
bimodal,24.5,0.85,0.25,13,208.3218513402464,0.04106384876821972,synthetic_forward_state
bimodal,24.5,0.85,0.25,14,288.66717952704414,0.03719362086624178,synthetic_forward_state
bimodal,24.5,0.85,0.25,15,400.0,0.03210401367220303,synthetic_forward_state
bimodal,24.5,1.1,0.0,0,3.0,1.959569780442517e-06,synthetic_forward_state
bimodal,24.5,1.1,0.0,1,4.157036494298019,7.290720071955833e-06,synthetic_forward_state
bimodal,24.5,1.1,0.0,2,5.760317471641877,2.484224887481646e-05,synthetic_forward_state
bimodal,24.5,1.1,0.0,3,7.981949982785926,7.752150348374259e-05,synthetic_forward_state
bimodal,24.5,1.1,0.0,4,11.060419124700841,0.0002215461767884641,synthetic_forward_state
bimodal,24.5,1.1,0.0,5,15.326188647871078,0.0005798519563990824,synthetic_forward_state
bimodal,24.5,1.1,0.0,6,21.237175175898688,0.0013898911445212163,synthetic_forward_state
bimodal,24.5,1.1,0.0,7,29.42790408067032,0.003051091578067672,synthetic_forward_state
bimodal,24.5,1.1,0.0,8,40.777623738016025,0.006133953685211871,synthetic_forward_state
bimodal,24.5,1.1,0.0,9,56.50469000989538,0.011293707510591548,synthetic_forward_state
bimodal,24.5,1.1,0.0,10,78.29735282337724,0.019043351061307105,synthetic_forward_state
bimodal,24.5,1.1,0.0,11,108.49498436456926,0.029407696350355218,synthetic_forward_state
bimodal,24.5,1.1,0.0,12,150.33920315060243,0.041590048932096314,synthetic_forward_state
bimodal,24.5,1.1,0.0,13,208.3218513402464,0.05386772711319954,synthetic_forward_state
bimodal,24.5,1.1,0.0,14,288.66717952704414,0.06389673477149016,synthetic_forward_state
bimodal,24.5,1.1,0.0,15,400.0,0.06941278567776088,synthetic_forward_state
bimodal,24.5,1.1,0.05,0,3.0,1.8622029322557895e-06,synthetic_forward_state
bimodal,24.5,1.1,0.05,1,4.157036494298019,6.929508932755224e-06,synthetic_forward_state
bimodal,24.5,1.1,0.05,2,5.760317471641877,2.3616688877710547e-05,synthetic_forward_state
bimodal,24.5,1.1,0.05,3,7.981949982785926,7.372089603301743e-05,synthetic_forward_state
bimodal,24.5,1.1,0.05,4,11.060419124700841,0.0002107839844145009,synthetic_forward_state
bimodal,24.5,1.1,0.05,5,15.326188647871078,0.0005520643715945567,synthetic_forward_state
bimodal,24.5,1.1,0.05,6,21.237175175898688,0.0013246166914832925,synthetic_forward_state
bimodal,24.5,1.1,0.05,7,29.42790408067032,0.0029120722217692067,synthetic_forward_state
bimodal,24.5,1.1,0.05,8,40.777623738016025,0.005867013442250608,synthetic_forward_state
bimodal,24.5,1.1,0.05,9,56.50469000989538,0.010835972493446583,synthetic_forward_state
bimodal,24.5,1.1,0.05,10,78.29735282337724,0.01835466909064322,synthetic_forward_state
bimodal,24.5,1.1,0.05,11,108.49498436456926,0.028531798396159738,synthetic_forward_state
bimodal,24.5,1.1,0.05,12,150.33920315060243,0.04073894268027394,synthetic_forward_state
bimodal,24.5,1.1,0.05,13,208.3218513402464,0.053498925895270985,synthetic_forward_state
bimodal,24.5,1.1,0.05,14,288.66717952704414,0.06473058241843345,synthetic_forward_state
bimodal,24.5,1.1,0.05,15,400.0,0.0723364290174842,synthetic_forward_state
bimodal,24.5,1.1,0.1,0,3.0,1.7648360840690627e-06,synthetic_forward_state
bimodal,24.5,1.1,0.1,1,4.157036494298019,6.568297793554615e-06,synthetic_forward_state
bimodal,24.5,1.1,0.1,2,5.760317471641877,2.239112888060464e-05,synthetic_forward_state
bimodal,24.5,1.1,0.1,3,7.981949982785926,6.992028858229228e-05,synthetic_forward_state
bimodal,24.5,1.1,0.1,4,11.060419124700841,0.00020002179204053774,synthetic_forward_state
bimodal,24.5,1.1,0.1,5,15.326188647871078,0.0005242767867900311,synthetic_forward_state
bimodal,24.5,1.1,0.1,6,21.237175175898688,0.0012593422384453682,synthetic_forward_state
bimodal,24.5,1.1,0.1,7,29.42790408067032,0.0027730528654707413,synthetic_forward_state
bimodal,24.5,1.1,0.1,8,40.777623738016025,0.005600073199289345,synthetic_forward_state
bimodal,24.5,1.1,0.1,9,56.50469000989538,0.01037823747630162,synthetic_forward_state
bimodal,24.5,1.1,0.1,10,78.29735282337724,0.01766598711997933,synthetic_forward_state
bimodal,24.5,1.1,0.1,11,108.49498436456926,0.02765590044196426,synthetic_forward_state
bimodal,24.5,1.1,0.1,12,150.33920315060243,0.03988783642845158,synthetic_forward_state
bimodal,24.5,1.1,0.1,13,208.3218513402464,0.053130124677342426,synthetic_forward_state
bimodal,24.5,1.1,0.1,14,288.66717952704414,0.06556443006537674,synthetic_forward_state
bimodal,24.5,1.1,0.1,15,400.0,0.07526007235720751,synthetic_forward_state
bimodal,24.5,1.1,0.25,0,3.0,1.472735539508881e-06,synthetic_forward_state
bimodal,24.5,1.1,0.25,1,4.157036494298019,5.484664375952792e-06,synthetic_forward_state
bimodal,24.5,1.1,0.25,2,5.760317471641877,1.8714448889286904e-05,synthetic_forward_state
bimodal,24.5,1.1,0.25,3,7.981949982785926,5.8518466230116815e-05,synthetic_forward_state
bimodal,24.5,1.1,0.25,4,11.060419124700841,0.0001677352149186482,synthetic_forward_state
bimodal,24.5,1.1,0.25,5,15.326188647871078,0.00044091403237645404,synthetic_forward_state
bimodal,24.5,1.1,0.25,6,21.237175175898688,0.0010635188793315963,synthetic_forward_state
bimodal,24.5,1.1,0.25,7,29.42790408067032,0.0023559947965753458,synthetic_forward_state
bimodal,24.5,1.1,0.25,8,40.777623738016025,0.004799252470405555,synthetic_forward_state
bimodal,24.5,1.1,0.25,9,56.50469000989538,0.009005032424866723,synthetic_forward_state
bimodal,24.5,1.1,0.25,10,78.29735282337724,0.015599941207987666,synthetic_forward_state
bimodal,24.5,1.1,0.25,11,108.49498436456926,0.025028206579377824,synthetic_forward_state
bimodal,24.5,1.1,0.25,12,150.33920315060243,0.037334517672984485,synthetic_forward_state
bimodal,24.5,1.1,0.25,13,208.3218513402464,0.05202372102355677,synthetic_forward_state
bimodal,24.5,1.1,0.25,14,288.66717952704414,0.06806597300620662,synthetic_forward_state
bimodal,24.5,1.1,0.25,15,400.0,0.08403100237637748,synthetic_forward_state
bimodal,33.0,0.3,0.0,0,3.0,5.076445615470559e-11,synthetic_forward_state
bimodal,33.0,0.3,0.0,1,4.157036494298019,3.6070616886692673e-08,synthetic_forward_state
bimodal,33.0,0.3,0.0,2,5.760317471641877,7.858049225007178e-06,synthetic_forward_state
bimodal,33.0,0.3,0.0,3,7.981949982785926,0.0005248597432662368,synthetic_forward_state
bimodal,33.0,0.3,0.0,4,11.060419124700841,0.010748283814181149,synthetic_forward_state
bimodal,33.0,0.3,0.0,5,15.326188647871078,0.06748423531151473,synthetic_forward_state
bimodal,33.0,0.3,0.0,6,21.237175175898688,0.12990709762196653,synthetic_forward_state
bimodal,33.0,0.3,0.0,7,29.42790408067032,0.07667093721994651,synthetic_forward_state
bimodal,33.0,0.3,0.0,8,40.777623738016025,0.013873818466797184,synthetic_forward_state
bimodal,33.0,0.3,0.0,9,56.50469000989538,0.0007697125834750299,synthetic_forward_state
bimodal,33.0,0.3,0.0,10,78.29735282337724,1.3092678660299888e-05,synthetic_forward_state
bimodal,33.0,0.3,0.0,11,108.49498436456926,6.82803556638801e-08,synthetic_forward_state
bimodal,33.0,0.3,0.0,12,150.33920315060243,1.0917680574745302e-10,synthetic_forward_state
bimodal,33.0,0.3,0.0,13,208.3218513402464,5.3522000311326735e-14,synthetic_forward_state
bimodal,33.0,0.3,0.0,14,288.66717952704414,8.044547717176453e-18,synthetic_forward_state
bimodal,33.0,0.3,0.0,15,400.0,3.707133887349508e-22,synthetic_forward_state
bimodal,33.0,0.3,0.05,0,3.0,4.822745852429338e-11,synthetic_forward_state
bimodal,33.0,0.3,0.05,1,4.157036494298019,3.426731899279371e-08,synthetic_forward_state
bimodal,33.0,0.3,0.05,2,5.760317471641877,7.465172953775754e-06,synthetic_forward_state
bimodal,33.0,0.3,0.05,3,7.981949982785926,0.0004986184971712156,synthetic_forward_state
bimodal,33.0,0.3,0.05,4,11.060419124700841,0.01021093806244885,synthetic_forward_state
bimodal,33.0,0.3,0.05,5,15.326188647871078,0.06411161428489819,synthetic_forward_state
bimodal,33.0,0.3,0.05,6,21.237175175898688,0.12343360535228191,synthetic_forward_state
bimodal,33.0,0.3,0.05,7,29.42790408067032,0.07301505985149986,synthetic_forward_state
bimodal,33.0,0.3,0.05,8,40.777623738016025,0.014033878879569615,synthetic_forward_state
bimodal,33.0,0.3,0.05,9,56.50469000989538,0.0031570417407281357,synthetic_forward_state
bimodal,33.0,0.3,0.05,10,78.29735282337724,0.0040880383838328765,synthetic_forward_state
bimodal,33.0,0.3,0.05,11,108.49498436456926,0.004048929420375008,synthetic_forward_state
bimodal,33.0,0.3,0.05,12,150.33920315060243,0.002378387614870199,synthetic_forward_state
bimodal,33.0,0.3,0.05,13,208.3218513402464,0.000826113446271576,synthetic_forward_state
bimodal,33.0,0.3,0.05,14,288.66717952704414,0.00016966977129934138,synthetic_forward_state
bimodal,33.0,0.3,0.05,15,400.0,2.060520625302822e-05,synthetic_forward_state
bimodal,33.0,0.3,0.1,0,3.0,4.569046089388117e-11,synthetic_forward_state
bimodal,33.0,0.3,0.1,1,4.157036494298019,3.246402109889476e-08,synthetic_forward_state
bimodal,33.0,0.3,0.1,2,5.760317471641877,7.07229668254433e-06,synthetic_forward_state
bimodal,33.0,0.3,0.1,3,7.981949982785926,0.00047237725107619456,synthetic_forward_state
bimodal,33.0,0.3,0.1,4,11.060419124700841,0.00967359231071655,synthetic_forward_state
bimodal,33.0,0.3,0.1,5,15.326188647871078,0.06073899325828164,synthetic_forward_state
bimodal,33.0,0.3,0.1,6,21.237175175898688,0.1169601130825973,synthetic_forward_state
bimodal,33.0,0.3,0.1,7,29.42790408067032,0.06935918248305324,synthetic_forward_state
bimodal,33.0,0.3,0.1,8,40.777623738016025,0.014193939292342047,synthetic_forward_state
bimodal,33.0,0.3,0.1,9,56.50469000989538,0.005544370897981236,synthetic_forward_state
bimodal,33.0,0.3,0.1,10,78.29735282337724,0.008162984089005444,synthetic_forward_state
bimodal,33.0,0.3,0.1,11,108.49498436456926,0.008097790560394343,synthetic_forward_state
bimodal,33.0,0.3,0.1,12,150.33920315060243,0.004756775120563587,synthetic_forward_state
bimodal,33.0,0.3,0.1,13,208.3218513402464,0.001652226892489628,synthetic_forward_state
bimodal,33.0,0.3,0.1,14,288.66717952704414,0.00033933954259867435,synthetic_forward_state
bimodal,33.0,0.3,0.1,15,400.0,4.121041250605639e-05,synthetic_forward_state
bimodal,33.0,0.3,0.25,0,3.0,3.807946800264452e-11,synthetic_forward_state
bimodal,33.0,0.3,0.25,1,4.157036494298019,2.705412741719789e-08,synthetic_forward_state
bimodal,33.0,0.3,0.25,2,5.760317471641877,5.89366786885006e-06,synthetic_forward_state
bimodal,33.0,0.3,0.25,3,7.981949982785926,0.0003936535127911311,synthetic_forward_state
bimodal,33.0,0.3,0.25,4,11.060419124700841,0.008061555055519653,synthetic_forward_state
bimodal,33.0,0.3,0.25,5,15.326188647871078,0.05062113017843198,synthetic_forward_state
bimodal,33.0,0.3,0.25,6,21.237175175898688,0.09753963627354344,synthetic_forward_state
bimodal,33.0,0.3,0.25,7,29.42790408067032,0.05839155037771332,synthetic_forward_state
bimodal,33.0,0.3,0.25,8,40.777623738016025,0.014674120530659343,synthetic_forward_state
bimodal,33.0,0.3,0.25,9,56.50469000989538,0.012706358369740546,synthetic_forward_state
bimodal,33.0,0.3,0.25,10,78.29735282337724,0.020387821204523163,synthetic_forward_state
bimodal,33.0,0.3,0.25,11,108.49498436456926,0.020244373980452368,synthetic_forward_state
bimodal,33.0,0.3,0.25,12,150.33920315060243,0.011891937637643762,synthetic_forward_state
bimodal,33.0,0.3,0.25,13,208.3218513402464,0.004130567231143788,synthetic_forward_state
bimodal,33.0,0.3,0.25,14,288.66717952704414,0.000848348856496674,synthetic_forward_state
bimodal,33.0,0.3,0.25,15,400.0,0.00010302603126514102,synthetic_forward_state
bimodal,33.0,0.45,0.0,0,3.0,1.603524946848559e-07,synthetic_forward_state
bimodal,33.0,0.45,0.0,1,4.157036494298019,5.111578812393178e-06,synthetic_forward_state
bimodal,33.0,0.45,0.0,2,5.760317471641877,9.634786821548433e-05,synthetic_forward_state
bimodal,33.0,0.45,0.0,3,7.981949982785926,0.0010738332981478369,synthetic_forward_state
bimodal,33.0,0.45,0.0,4,11.060419124700841,0.007076839265595182,synthetic_forward_state
bimodal,33.0,0.45,0.0,5,15.326188647871078,0.02757715783979129,synthetic_forward_state
bimodal,33.0,0.45,0.0,6,21.237175175898688,0.06354295189337086,synthetic_forward_state
bimodal,33.0,0.45,0.0,7,29.42790408067032,0.08657509477061194,synthetic_forward_state
bimodal,33.0,0.45,0.0,8,40.777623738016025,0.06974711901445879,synthetic_forward_state
bimodal,33.0,0.45,0.0,9,56.50469000989538,0.03322517515397941,synthetic_forward_state
bimodal,33.0,0.45,0.0,10,78.29735282337724,0.009358710068314218,synthetic_forward_state
bimodal,33.0,0.45,0.0,11,108.49498436456926,0.0015587354595870534,synthetic_forward_state
bimodal,33.0,0.45,0.0,12,150.33920315060243,0.00015350995542842236,synthetic_forward_state
bimodal,33.0,0.45,0.0,13,208.3218513402464,8.939400279188576e-06,synthetic_forward_state
bimodal,33.0,0.45,0.0,14,288.66717952704414,3.0781368973441456e-07,synthetic_forward_state
bimodal,33.0,0.45,0.0,15,400.0,6.267223542707526e-09,synthetic_forward_state
bimodal,33.0,0.45,0.05,0,3.0,1.5233487117579041e-07,synthetic_forward_state
bimodal,33.0,0.45,0.05,1,4.157036494298019,4.856000104723955e-06,synthetic_forward_state
bimodal,33.0,0.45,0.05,2,5.760317471641877,9.153050099472905e-05,synthetic_forward_state
bimodal,33.0,0.45,0.05,3,7.981949982785926,0.0010201433743087355,synthetic_forward_state
bimodal,33.0,0.45,0.05,4,11.060419124700841,0.006723065741292181,synthetic_forward_state
bimodal,33.0,0.45,0.05,5,15.326188647871078,0.02619989068676091,synthetic_forward_state
bimodal,33.0,0.45,0.05,6,21.237175175898688,0.060387666910116024,synthetic_forward_state
bimodal,33.0,0.45,0.05,7,29.42790408067032,0.08242400952463204,synthetic_forward_state
bimodal,33.0,0.45,0.05,8,40.777623738016025,0.06711351439984814,synthetic_forward_state
bimodal,33.0,0.45,0.05,9,56.50469000989538,0.033989731182707296,synthetic_forward_state
bimodal,33.0,0.45,0.05,10,78.29735282337724,0.0129663749040041,synthetic_forward_state
bimodal,33.0,0.45,0.05,11,108.49498436456926,0.0055296632406448285,synthetic_forward_state
bimodal,33.0,0.45,0.05,12,150.33920315060243,0.002524221968809235,synthetic_forward_state
bimodal,33.0,0.45,0.05,13,208.3218513402464,0.0008346058764859591,synthetic_forward_state
bimodal,33.0,0.45,0.05,14,288.66717952704414,0.00016996219430458141,synthetic_forward_state
bimodal,33.0,0.45,0.05,15,400.0,2.0611160115393793e-05,synthetic_forward_state
bimodal,33.0,0.45,0.1,0,3.0,1.4431724766672497e-07,synthetic_forward_state
bimodal,33.0,0.45,0.1,1,4.157036494298019,4.600421397054732e-06,synthetic_forward_state
bimodal,33.0,0.45,0.1,2,5.760317471641877,8.671313377397377e-05,synthetic_forward_state
bimodal,33.0,0.45,0.1,3,7.981949982785926,0.0009664534504696346,synthetic_forward_state
bimodal,33.0,0.45,0.1,4,11.060419124700841,0.00636929221698918,synthetic_forward_state
bimodal,33.0,0.45,0.1,5,15.326188647871078,0.024822623533730534,synthetic_forward_state
bimodal,33.0,0.45,0.1,6,21.237175175898688,0.057232381926861184,synthetic_forward_state
bimodal,33.0,0.45,0.1,7,29.42790408067032,0.07827292427865211,synthetic_forward_state
bimodal,33.0,0.45,0.1,8,40.777623738016025,0.06447990978523749,synthetic_forward_state
bimodal,33.0,0.45,0.1,9,56.50469000989538,0.03475428721143518,synthetic_forward_state
bimodal,33.0,0.45,0.1,10,78.29735282337724,0.01657403973969397,synthetic_forward_state
bimodal,33.0,0.45,0.1,11,108.49498436456926,0.009500591021702596,synthetic_forward_state
bimodal,33.0,0.45,0.1,12,150.33920315060243,0.004894933982190043,synthetic_forward_state
bimodal,33.0,0.45,0.1,13,208.3218513402464,0.0016602723526927279,synthetic_forward_state
bimodal,33.0,0.45,0.1,14,288.66717952704414,0.0003396165749194281,synthetic_forward_state
bimodal,33.0,0.45,0.1,15,400.0,4.121605300724483e-05,synthetic_forward_state
bimodal,33.0,0.45,0.25,0,3.0,1.2026437713952852e-07,synthetic_forward_state
bimodal,33.0,0.45,0.25,1,4.157036494298019,3.833685274047062e-06,synthetic_forward_state
bimodal,33.0,0.45,0.25,2,5.760317471641877,7.226103211170792e-05,synthetic_forward_state
bimodal,33.0,0.45,0.25,3,7.981949982785926,0.0008053836789523312,synthetic_forward_state
bimodal,33.0,0.45,0.25,4,11.060419124700841,0.005307971644080178,synthetic_forward_state
bimodal,33.0,0.45,0.25,5,15.326188647871078,0.020690822074639396,synthetic_forward_state
bimodal,33.0,0.45,0.25,6,21.237175175898688,0.047766526977096664,synthetic_forward_state
bimodal,33.0,0.45,0.25,7,29.42790408067032,0.0658196685407124,synthetic_forward_state
bimodal,33.0,0.45,0.25,8,40.777623738016025,0.056579095941405554,synthetic_forward_state
bimodal,33.0,0.45,0.25,9,56.50469000989538,0.037047955297618826,synthetic_forward_state
bimodal,33.0,0.45,0.25,10,78.29735282337724,0.027397034246763607,synthetic_forward_state
bimodal,33.0,0.45,0.25,11,108.49498436456926,0.02141337436487591,synthetic_forward_state
bimodal,33.0,0.45,0.25,12,150.33920315060243,0.012007070022332474,synthetic_forward_state
bimodal,33.0,0.45,0.25,13,208.3218513402464,0.004137271781313038,synthetic_forward_state
bimodal,33.0,0.45,0.25,14,288.66717952704414,0.0008485797167639688,synthetic_forward_state
bimodal,33.0,0.45,0.25,15,400.0,0.00010303073168279804,synthetic_forward_state
