family,peak_C,hold_h,rho_target,both_attain,G_reference_over_G_fast,D50_difference_nm,D90_difference_nm,large_tail_difference,connected_fine_difference,useful_closed_difference,Zener_difference,density_span_ratio_above_1p2,density_span_ratio_above_1p5,density_span_ratio_above_2p0
discrete_bin,1500,8,0.88,True,0.05732301461899377,-39.60913703212242,-121.0286063968002,-0.12493323892788044,-2.633189543867835e-22,-0.0005797144249998424,-13049.312303300834,0.0,0.0,0.0
discrete_bin,1500,8,0.9,True,0.07209631107431033,-23.261611967670575,-97.77729024283443,-0.10269867671722493,-2.632983821334481e-22,-0.0005885587424274829,-13105.366289051177,0.0,0.0,0.0
discrete_bin,1500,8,0.92,True,0.09015292733309352,-11.887867996728858,-79.6980358432549,-0.08318767630709159,-2.632718587118888e-22,-0.0005936219665257127,-13151.270006563427,0.0,0.0,0.0
discrete_bin,1500,8,0.95,True,0.15768913258720063,-72.79236419643132,-91.4128677509691,0.05389621919604636,-1.6092643018339728e-16,-2.4918397060160236e-07,-42.662529141376645,0.0,0.0,0.0
discrete_bin,1500,20,0.75,True,0.5312660105013854,-3.073031472612982,-46.17416482320144,-0.06768017736835041,4.0143801432587857e-26,5.857147829889273e-05,-107089.50782306294,0.0,0.0,0.0
discrete_bin,1500,20,0.8,True,0.6358503821203306,-1.0274650217881458,-41.954742011357496,-0.041298102634127504,5.612692192639792e-26,2.4189589874722332e-05,-97800.05181206163,0.0,0.0,0.0
discrete_bin,1500,20,0.85,True,0.04018223163975514,-52.17424623266024,-130.71625785791113,-0.01253594001862679,-2.63341393689978e-22,-0.0005727251388291557,-12939.613532651512,0.0,0.0,0.0
discrete_bin,1500,20,0.88,True,0.05732301461899377,-39.60913703212242,-121.0286063968002,-0.12493323892788044,-2.633189543867835e-22,-0.0005797144249998424,-13049.312303300834,0.0,0.0,0.0
discrete_bin,1500,20,0.9,True,0.07209631107431033,-23.261611967670575,-97.77729024283443,-0.10269867671722493,-2.632983821334481e-22,-0.0005885587424274829,-13105.366289051177,0.0,0.0,0.0
discrete_bin,1500,20,0.92,True,0.09015292733309352,-11.887867996728858,-79.6980358432549,-0.08318767630709159,-2.632718587118888e-22,-0.0005936219665257127,-13151.270006563427,0.0,0.0,0.0
discrete_bin,1500,20,0.95,True,0.15768913258720063,-72.79236419643132,-91.4128677509691,0.05389621919604636,-1.6092643018339728e-16,-2.4918397060160236e-07,-42.662529141376645,0.0,0.0,0.0
lognormal,1300,0,0.75,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.8,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.85,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.88,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.9,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.92,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,0,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,1,0.75,True,0.0785571690538572,-6.149813810989286,-23.042786117116492,-0.08468021940034864,0.0,-0.002745746276657373,-44713.51289316617,0.0,0.0,0.0
lognormal,1300,1,0.8,True,0.13238196387450366,-0.41461175345048673,-20.667361416795217,-0.10015697506174484,0.0,-0.002834257453061551,-44733.49346697243,0.0,0.0,0.0
lognormal,1300,1,0.85,True,0.18559339751359932,-33.432027393786655,-121.2187671198503,-0.17639925509233623,0.0,2.405934414286226e-05,-20726.41257334613,0.0,0.0,0.0
lognormal,1300,1,0.88,True,0.23629363661719185,-31.82444964458243,-119.61859934951161,-0.17710101130290806,0.0,2.3255527155071426e-05,-20731.47448153929,0.0,0.0,0.0
lognormal,1300,1,0.9,True,0.26599902159411554,-30.073464989545087,-118.22505345114557,-0.17507189993602654,0.0,2.4007217711090647e-05,-20733.62087368462,0.0,0.0,0.0
lognormal,1300,1,0.92,True,0.2989817025179945,-26.448601318801536,-116.52007919250012,-0.18005062127530436,0.0,1.790544719586725e-05,-20735.5498852124,0.0,0.0,0.0
lognormal,1300,1,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1300,2,0.75,True,0.0785571690538572,-6.149813810989286,-23.042786117116492,-0.08468021940034864,0.0,-0.002745746276657373,-44713.51289316617,0.0,0.0,0.0
lognormal,1300,2,0.8,True,0.13238196387450366,-0.41461175345048673,-20.667361416795217,-0.10015697506174484,0.0,-0.002834257453061551,-44733.49346697243,0.0,0.0,0.0
lognormal,1300,2,0.85,True,0.1924800948163312,2.7864109219052438,-18.418821757554355,-0.10797234152814864,0.0,-0.002874655027302142,-44743.54361595443,0.0,0.0,0.0
lognormal,1300,2,0.88,True,0.22841367731551726,-50.05235907627576,-205.05603131829218,-0.13349868195781542,-9.837532942496405e-69,3.300397581227095e-05,-14188.896457741406,0.0,0.0,0.0
lognormal,1300,2,0.9,True,0.2571284421978425,-48.30137442123842,-203.66248541992616,-0.1314695705909339,-9.837532942496405e-69,3.375566636829017e-05,-14191.042849886737,0.0,0.0,0.0
lognormal,1300,2,0.92,True,0.28901121121947526,-44.67651075049487,-201.9575111612807,-0.1364482919302117,-9.837532942496405e-69,2.7653895853066772e-05,-14192.971861414515,0.0,0.0,0.0
lognormal,1300,2,0.95,True,0.35214350553372153,-42.116033011063394,-262.3644131366097,-0.15618425987746612,-1.0496203721283264e-65,4.080943293792969e-06,-10335.944710733842,0.0,0.0,0.0
lognormal,1300,8,0.75,True,0.0785571690538572,-6.149813810989286,-23.042786117116492,-0.08468021940034864,0.0,-0.002745746276657373,-44713.51289316617,0.0,0.0,0.0
lognormal,1300,8,0.8,True,0.13238196387450366,-0.41461175345048673,-20.667361416795217,-0.10015697506174484,0.0,-0.002834257453061551,-44733.49346697243,0.0,0.0,0.0
lognormal,1300,8,0.85,True,0.1924800948163312,2.7864109219052438,-18.418821757554355,-0.10797234152814864,0.0,-0.002874655027302142,-44743.54361595443,0.0,0.0,0.0
lognormal,1300,8,0.88,True,0.22841367731551726,-50.05235907627576,-205.05603131829218,-0.13349868195781542,-9.837532942496405e-69,3.300397581227095e-05,-14188.896457741406,0.0,0.0,0.0
lognormal,1300,8,0.9,True,0.2571284421978425,-48.30137442123842,-203.66248541992616,-0.1314695705909339,-9.837532942496405e-69,3.375566636829017e-05,-14191.042849886737,0.0,0.0,0.0
lognormal,1300,8,0.92,True,0.28901121121947526,-44.67651075049487,-201.9575111612807,-0.1364482919302117,-9.837532942496405e-69,2.7653895853066772e-05,-14192.971861414515,0.0,0.0,0.0
lognormal,1300,8,0.95,True,0.34180258240787864,-48.599676641939936,-285.29715917869356,-0.16828434061577305,-5.928437878619846e-87,7.116674849437223e-06,-7977.352542349496,0.0,0.0,0.0
lognormal,1300,20,0.75,True,0.0785571690538572,-6.149813810989286,-23.042786117116492,-0.08468021940034864,0.0,-0.002745746276657373,-44713.51289316617,0.0,0.0,0.0
lognormal,1300,20,0.8,True,0.13238196387450366,-0.41461175345048673,-20.667361416795217,-0.10015697506174484,0.0,-0.002834257453061551,-44733.49346697243,0.0,0.0,0.0
lognormal,1300,20,0.85,True,0.1924800948163312,2.7864109219052438,-18.418821757554355,-0.10797234152814864,0.0,-0.002874655027302142,-44743.54361595443,0.0,0.0,0.0
lognormal,1300,20,0.88,True,0.22841367731551726,-50.05235907627576,-205.05603131829218,-0.13349868195781542,-9.837532942496405e-69,3.300397581227095e-05,-14188.896457741406,0.0,0.0,0.0
lognormal,1300,20,0.9,True,0.2571284421978425,-48.30137442123842,-203.66248541992616,-0.1314695705909339,-9.837532942496405e-69,3.375566636829017e-05,-14191.042849886737,0.0,0.0,0.0
lognormal,1300,20,0.92,True,0.28901121121947526,-44.67651075049487,-201.9575111612807,-0.1364482919302117,-9.837532942496405e-69,2.7653895853066772e-05,-14192.971861414515,0.0,0.0,0.0
lognormal,1300,20,0.95,True,0.34180258240787864,-48.599676641939936,-285.29715917869356,-0.16828434061577305,-5.928437878619846e-87,7.116674849437223e-06,-7977.352542349496,0.0,0.0,0.0
lognormal,1350,0,0.75,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.8,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.85,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.88,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.9,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.92,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,0,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1350,1,0.75,True,1.2598926460692346,1.4897113156965958,-12.214836918923353,-0.05797784967979842,0.0,6.0760570943447896e-05,-62929.80779570559,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.8,True,0.08233363525878903,-4.749140602871137,-29.656802969558527,-0.11731381169481436,0.0,-0.0025684172056799574,-44342.939216027786,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.85,True,0.11971106529442518,-1.5481179275154062,-27.408263310317665,-0.12512917816121816,0.0,-0.0026088147799205484,-44352.98936500979,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.88,True,0.1469364917901703,-41.9970785015322,-329.0646943675404,-0.15596453601780297,0.0,1.579572214346965e-05,-20352.83405551424,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.9,True,0.16540844523873824,-40.24609384649486,-327.6711484691744,-0.15393542465092144,0.0,1.654741269948887e-05,-20354.980447659567,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.92,True,0.18591834763886383,-36.62123017575131,-325.96617421052895,-0.15891414599019926,0.0,1.0445642184265474e-05,-20356.909459187347,0.14285714285714285,0.0,0.0
lognormal,1350,1,0.95,False,,,,,,,,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.75,True,1.2598926460692346,1.4897113156965958,-12.214836918923353,-0.05797784967979842,0.0,6.0760570943447896e-05,-62929.80779570559,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.8,True,0.08233363525878903,-4.749140602871137,-29.656802969558527,-0.11731381169481436,0.0,-0.0025684172056799574,-44342.939216027786,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.85,True,0.11971106529442518,-1.5481179275154062,-27.408263310317665,-0.12512917816121816,0.0,-0.0026088147799205484,-44352.98936500979,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.88,True,0.1524136275357808,0.05945982168881869,-25.80809553997898,-0.12583093437179,0.0,-0.0026096185969083393,-44358.05127320295,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.9,True,0.15986981904533779,-78.53245107045005,-404.8159223037417,-0.2067364518499462,-2.3748375959908094e-65,4.280233096489821e-05,-12210.952192460216,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.92,True,0.17969295673708668,-74.9075873997065,-403.1109480450962,-0.21171517318922403,-2.3748375959908094e-65,3.670056044967481e-05,-12212.881203987994,0.14285714285714285,0.0,0.0
lognormal,1350,2,0.95,True,0.22600345416039813,-61.99699635650245,-400.14574947186344,-0.21163480419431885,-2.3748375959908094e-65,6.5638120184519665e-06,-12216.186077372025,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.75,True,1.2598926460692346,1.4897113156965958,-12.214836918923353,-0.05797784967979842,0.0,6.0760570943447896e-05,-62929.80779570559,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.8,True,0.08233363525878903,-4.749140602871137,-29.656802969558527,-0.11731381169481436,0.0,-0.0025684172056799574,-44342.939216027786,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.85,True,0.11971106529442518,-1.5481179275154062,-27.408263310317665,-0.12512917816121816,0.0,-0.0026088147799205484,-44352.98936500979,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.88,True,0.1524136275357808,0.05945982168881869,-25.80809553997898,-0.12583093437179,0.0,-0.0026096185969083393,-44358.05127320295,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.9,True,0.15986981904533779,-78.53245107045005,-404.8159223037417,-0.2067364518499462,-2.3748375959908094e-65,4.280233096489821e-05,-12210.952192460216,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.92,True,0.17969295673708668,-74.9075873997065,-403.1109480450962,-0.21171517318922403,-2.3748375959908094e-65,3.670056044967481e-05,-12212.881203987994,0.14285714285714285,0.0,0.0
lognormal,1350,8,0.95,True,0.22600345416039813,-61.99699635650245,-400.14574947186344,-0.21163480419431885,-2.3748375959908094e-65,6.5638120184519665e-06,-12216.186077372025,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.75,True,1.2598926460692346,1.4897113156965958,-12.214836918923353,-0.05797784967979842,0.0,6.0760570943447896e-05,-62929.80779570559,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.8,True,0.08233363525878903,-4.749140602871137,-29.656802969558527,-0.11731381169481436,0.0,-0.0025684172056799574,-44342.939216027786,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.85,True,0.11971106529442518,-1.5481179275154062,-27.408263310317665,-0.12512917816121816,0.0,-0.0026088147799205484,-44352.98936500979,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.88,True,0.1524136275357808,0.05945982168881869,-25.80809553997898,-0.12583093437179,0.0,-0.0026096185969083393,-44358.05127320295,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.9,True,0.15986981904533779,-78.53245107045005,-404.8159223037417,-0.2067364518499462,-2.3748375959908094e-65,4.280233096489821e-05,-12210.952192460216,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.92,True,0.17969295673708668,-74.9075873997065,-403.1109480450962,-0.21171517318922403,-2.3748375959908094e-65,3.670056044967481e-05,-12212.881203987994,0.14285714285714285,0.0,0.0
lognormal,1350,20,0.95,True,0.22600345416039813,-61.99699635650245,-400.14574947186344,-0.21163480419431885,-2.3748375959908094e-65,6.5638120184519665e-06,-12216.186077372025,0.14285714285714285,0.0,0.0
lognormal,1400,0,0.75,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.8,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.85,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.88,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.9,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.92,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,0,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1400,1,0.75,True,0.7907269293395367,-0.9566827184956281,-12.761690139190193,-0.060032151876211505,0.0,9.81715151211109e-05,-58982.293729183046,0.0,0.0,0.0
lognormal,1400,1,0.8,True,0.053406050403088115,-13.8911386520885,-43.98611989616964,-0.059207840719301186,0.0,-0.0010394553588333926,-41519.59633625745,0.0,0.0,0.0
lognormal,1400,1,0.85,True,0.0776510737905134,-10.69011597673277,-41.73758023692878,-0.06702320718570498,0.0,-0.0010798529330739834,-41529.64648523945,0.0,0.0,0.0
lognormal,1400,1,0.88,True,0.09886372499779172,-9.082538227528545,-40.13741246659009,-0.06772496339627682,0.0,-0.0010806567500617741,-41534.708393432615,0.0,0.0,0.0
lognormal,1400,1,0.9,True,0.11129226540774727,-7.331553572491202,-38.74386656822405,-0.06569585202939529,0.0,-0.001079905059505755,-41536.85478557794,0.0,0.0,0.0
lognormal,1400,1,0.92,True,0.12045763632974023,-83.60987150509663,-401.84660861631494,-0.2649376263571545,0.0,3.701859259874607e-05,-18983.47498647564,0.0,0.0,0.0
lognormal,1400,1,0.95,True,0.15150199754545887,-70.69928046189258,-398.88141004308216,-0.2648572573622493,0.0,6.8818441675232255e-06,-18986.779859859675,0.0,0.0,0.0
lognormal,1400,2,0.75,True,0.7907269293395367,-0.9566827184956281,-12.761690139190193,-0.060032151876211505,0.0,9.81715151211109e-05,-58982.293729183046,0.0,0.0,0.0
lognormal,1400,2,0.8,True,0.053406050403088115,-13.8911386520885,-43.98611989616964,-0.059207840719301186,0.0,-0.0010394553588333926,-41519.59633625745,0.0,0.0,0.0
lognormal,1400,2,0.85,True,0.0776510737905134,-10.69011597673277,-41.73758023692878,-0.06702320718570498,0.0,-0.0010798529330739834,-41529.64648523945,0.0,0.0,0.0
lognormal,1400,2,0.88,True,0.09886372499779172,-9.082538227528545,-40.13741246659009,-0.06772496339627682,0.0,-0.0010806567500617741,-41534.708393432615,0.0,0.0,0.0
lognormal,1400,2,0.9,True,0.11129226540774727,-7.331553572491202,-38.74386656822405,-0.06569585202939529,0.0,-0.001079905059505755,-41536.85478557794,0.0,0.0,0.0
lognormal,1400,2,0.92,True,0.12509200518589006,-3.7066899017476516,-37.0388923095786,-0.0706745733686731,0.0,-0.0010860068300209784,-41538.783797105716,0.0,0.0,0.0
lognormal,1400,2,0.95,True,0.14628331801900787,-148.10409325683452,-499.00415693152473,-0.26509379226010793,-9.643027300972685e-64,1.1528312509244176e-05,-8153.448753240309,0.0,0.0,0.0
lognormal,1400,8,0.75,True,0.7907269293395367,-0.9566827184956281,-12.761690139190193,-0.060032151876211505,0.0,9.81715151211109e-05,-58982.293729183046,0.0,0.0,0.0
lognormal,1400,8,0.8,True,0.053406050403088115,-13.8911386520885,-43.98611989616964,-0.059207840719301186,0.0,-0.0010394553588333926,-41519.59633625745,0.0,0.0,0.0
lognormal,1400,8,0.85,True,0.0776510737905134,-10.69011597673277,-41.73758023692878,-0.06702320718570498,0.0,-0.0010798529330739834,-41529.64648523945,0.0,0.0,0.0
lognormal,1400,8,0.88,True,0.09886372499779172,-9.082538227528545,-40.13741246659009,-0.06772496339627682,0.0,-0.0010806567500617741,-41534.708393432615,0.0,0.0,0.0
lognormal,1400,8,0.9,True,0.11129226540774727,-7.331553572491202,-38.74386656822405,-0.06569585202939529,0.0,-0.001079905059505755,-41536.85478557794,0.0,0.0,0.0
lognormal,1400,8,0.92,True,0.12509200518589006,-3.7066899017476516,-37.0388923095786,-0.0706745733686731,0.0,-0.0010860068300209784,-41538.783797105716,0.0,0.0,0.0
lognormal,1400,8,0.95,True,0.14628331801900787,-148.10409325683452,-499.00415693152473,-0.26509379226010793,-9.643027300972685e-64,1.1528312509244176e-05,-8153.448753240309,0.0,0.0,0.0
lognormal,1400,20,0.75,True,0.7907269293395367,-0.9566827184956281,-12.761690139190193,-0.060032151876211505,0.0,9.81715151211109e-05,-58982.293729183046,0.0,0.0,0.0
lognormal,1400,20,0.8,True,0.053406050403088115,-13.8911386520885,-43.98611989616964,-0.059207840719301186,0.0,-0.0010394553588333926,-41519.59633625745,0.0,0.0,0.0
lognormal,1400,20,0.85,True,0.0776510737905134,-10.69011597673277,-41.73758023692878,-0.06702320718570498,0.0,-0.0010798529330739834,-41529.64648523945,0.0,0.0,0.0
lognormal,1400,20,0.88,True,0.09886372499779172,-9.082538227528545,-40.13741246659009,-0.06772496339627682,0.0,-0.0010806567500617741,-41534.708393432615,0.0,0.0,0.0
lognormal,1400,20,0.9,True,0.11129226540774727,-7.331553572491202,-38.74386656822405,-0.06569585202939529,0.0,-0.001079905059505755,-41536.85478557794,0.0,0.0,0.0
lognormal,1400,20,0.92,True,0.12509200518589006,-3.7066899017476516,-37.0388923095786,-0.0706745733686731,0.0,-0.0010860068300209784,-41538.783797105716,0.0,0.0,0.0
lognormal,1400,20,0.95,True,0.14628331801900787,-148.10409325683452,-499.00415693152473,-0.26509379226010793,-9.643027300972685e-64,1.1528312509244176e-05,-8153.448753240309,0.0,0.0,0.0
lognormal,1450,0,0.75,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.8,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.85,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.88,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.9,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.92,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,0,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1450,1,0.75,True,0.5070194416189765,-4.236108672652534,-13.816271553581174,-0.06503508285285794,0.0,0.00012029284697429396,-54531.403951134125,0.0,0.0,0.0
lognormal,1450,1,0.8,True,0.854412528003117,1.4990933848862653,-11.440846853259899,-0.08051183851425414,0.0,3.178167057011554e-05,-54551.38452494039,0.0,0.0,0.0
lognormal,1450,1,0.85,True,0.05191407334393012,-20.213134411843413,-50.75666291555504,-0.08533319198743441,0.0,-0.0010389777636531565,-38361.12110970745,0.0,0.0,0.0
lognormal,1450,1,0.88,True,0.06609591368222036,-18.605556662639188,-49.156495145216354,-0.08603494819800625,0.0,-0.0010397815806409473,-38366.183017900614,0.0,0.0,0.0
lognormal,1450,1,0.9,True,0.07440508607230334,-16.854572007601845,-47.76294924685031,-0.08400583683112472,0.0,-0.0010390298900849282,-38368.32941004594,0.0,0.0,0.0
lognormal,1450,1,0.92,True,0.0836309817103,-13.229708336858295,-46.05797498820486,-0.08898455817040253,0.0,-0.0010451316606001515,-38370.258421573715,0.0,0.0,0.0
lognormal,1450,1,0.95,True,0.10113468124652746,-95.69056694968742,-411.57458773351885,-0.3259206127387525,0.0,5.088483495984005e-06,-17525.641154379693,0.0,0.0,0.0
lognormal,1450,2,0.75,True,0.5070194416189765,-4.236108672652534,-13.816271553581174,-0.06503508285285794,0.0,0.00012029284697429396,-54531.403951134125,0.0,0.0,0.0
lognormal,1450,2,0.8,True,0.854412528003117,1.4990933848862653,-11.440846853259899,-0.08051183851425414,0.0,3.178167057011554e-05,-54551.38452494039,0.0,0.0,0.0
lognormal,1450,2,0.85,True,0.05191407334393012,-20.213134411843413,-50.75666291555504,-0.08533319198743441,0.0,-0.0010389777636531565,-38361.12110970745,0.0,0.0,0.0
lognormal,1450,2,0.88,True,0.06609591368222036,-18.605556662639188,-49.156495145216354,-0.08603494819800625,0.0,-0.0010397815806409473,-38366.183017900614,0.0,0.0,0.0
lognormal,1450,2,0.9,True,0.07440508607230334,-16.854572007601845,-47.76294924685031,-0.08400583683112472,0.0,-0.0010390298900849282,-38368.32941004594,0.0,0.0,0.0
lognormal,1450,2,0.92,True,0.0836309817103,-13.229708336858295,-46.05797498820486,-0.08898455817040253,0.0,-0.0010451316606001515,-38370.258421573715,0.0,0.0,0.0
lognormal,1450,2,0.95,True,0.09752446614036159,-200.8520650358832,-575.8298576706537,-0.1951740014045606,-7.312044694977788e-112,1.2431494264622738e-05,-4164.592736713464,0.0,0.0,0.0
lognormal,1450,8,0.75,True,0.5070194416189765,-4.236108672652534,-13.816271553581174,-0.06503508285285794,0.0,0.00012029284697429396,-54531.403951134125,0.0,0.0,0.0
lognormal,1450,8,0.8,True,0.854412528003117,1.4990933848862653,-11.440846853259899,-0.08051183851425414,0.0,3.178167057011554e-05,-54551.38452494039,0.0,0.0,0.0
lognormal,1450,8,0.85,True,0.05191407334393012,-20.213134411843413,-50.75666291555504,-0.08533319198743441,0.0,-0.0010389777636531565,-38361.12110970745,0.0,0.0,0.0
lognormal,1450,8,0.88,True,0.06609591368222036,-18.605556662639188,-49.156495145216354,-0.08603494819800625,0.0,-0.0010397815806409473,-38366.183017900614,0.0,0.0,0.0
lognormal,1450,8,0.9,True,0.07440508607230334,-16.854572007601845,-47.76294924685031,-0.08400583683112472,0.0,-0.0010390298900849282,-38368.32941004594,0.0,0.0,0.0
lognormal,1450,8,0.92,True,0.0836309817103,-13.229708336858295,-46.05797498820486,-0.08898455817040253,0.0,-0.0010451316606001515,-38370.258421573715,0.0,0.0,0.0
lognormal,1450,8,0.95,True,0.09752446614036159,-200.8520650358832,-575.8298576706537,-0.1951740014045606,-7.312044694977788e-112,1.2431494264622738e-05,-4164.592736713464,0.0,0.0,0.0
lognormal,1450,20,0.75,True,0.5070194416189765,-4.236108672652534,-13.816271553581174,-0.06503508285285794,0.0,0.00012029284697429396,-54531.403951134125,0.0,0.0,0.0
lognormal,1450,20,0.8,True,0.854412528003117,1.4990933848862653,-11.440846853259899,-0.08051183851425414,0.0,3.178167057011554e-05,-54551.38452494039,0.0,0.0,0.0
lognormal,1450,20,0.85,True,0.05191407334393012,-20.213134411843413,-50.75666291555504,-0.08533319198743441,0.0,-0.0010389777636531565,-38361.12110970745,0.0,0.0,0.0
lognormal,1450,20,0.88,True,0.06609591368222036,-18.605556662639188,-49.156495145216354,-0.08603494819800625,0.0,-0.0010397815806409473,-38366.183017900614,0.0,0.0,0.0
lognormal,1450,20,0.9,True,0.07440508607230334,-16.854572007601845,-47.76294924685031,-0.08400583683112472,0.0,-0.0010390298900849282,-38368.32941004594,0.0,0.0,0.0
lognormal,1450,20,0.92,True,0.0836309817103,-13.229708336858295,-46.05797498820486,-0.08898455817040253,0.0,-0.0010451316606001515,-38370.258421573715,0.0,0.0,0.0
lognormal,1450,20,0.95,True,0.09752446614036159,-200.8520650358832,-575.8298576706537,-0.1951740014045606,-7.312044694977788e-112,1.2431494264622738e-05,-4164.592736713464,0.0,0.0,0.0
lognormal,1500,0,0.75,True,0.46516311513928627,-4.958023431432693,-14.070449798576561,-0.06640356765101871,0.0,0.00012206137144470875,-53510.84951005542,0.0,0.0,0.0
lognormal,1500,0,0.8,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,0,0.85,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,0,0.88,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,0,0.9,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,0,0.92,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,0,0.95,False,,,,,,,,0.0,0.0,0.0
lognormal,1500,1,0.75,True,0.46516311513928627,-4.958023431432693,-14.070449798576561,-0.06640356765101871,0.0,0.00012206137144470875,-53510.84951005542,0.0,0.0,0.0
lognormal,1500,1,0.8,True,0.5603545269412271,-2.348188926603882,-13.14273924572457,-0.08900256649520039,0.0,4.5675640126754594e-05,-48667.98065761877,0.0,0.0,0.0
lognormal,1500,1,0.85,True,0.8147415956047828,0.8528337487518485,-10.894199586483708,-0.09681793296160418,0.0,5.278065886163739e-06,-48678.03080660077,0.0,0.0,0.0
lognormal,1500,1,0.88,True,0.045303988411689734,-31.09125953761624,-216.70651227677217,-0.1406403970455937,0.0,-0.00020786315610334902,-34197.46500711357,0.0,0.0,0.0
lognormal,1500,1,0.9,True,0.050999327634639505,-29.340274882578896,-215.31296637840614,-0.13861128567871217,0.0,-0.0002071114655473298,-34199.611399258894,0.0,0.0,0.0
lognormal,1500,1,0.92,True,0.05732301461899377,-25.715411211835345,-213.6079921197607,-0.14359000701799,0.0,-0.0002132132360625532,-34201.54041078667,0.0,0.0,0.0
lognormal,1500,1,0.95,True,0.07209631107431033,-12.804820168631295,-210.6427935465279,-0.1435096380230848,0.0,-0.00024334998449377604,-34204.845284170704,0.0,0.0,0.0
lognormal,1500,2,0.75,True,0.46516311513928627,-4.958023431432693,-14.070449798576561,-0.06640356765101871,0.0,0.00012206137144470875,-53510.84951005542,0.0,0.0,0.0
lognormal,1500,2,0.8,True,0.5603545269412271,-2.348188926603882,-13.14273924572457,-0.08900256649520039,0.0,4.5675640126754594e-05,-48667.98065761877,0.0,0.0,0.0
lognormal,1500,2,0.85,True,0.8147415956047828,0.8528337487518485,-10.894199586483708,-0.09681793296160418,0.0,5.278065886163739e-06,-48678.03080660077,0.0,0.0,0.0
lognormal,1500,2,0.88,True,0.045303988411689734,-31.09125953761624,-216.70651227677217,-0.1406403970455937,0.0,-0.00020786315610334902,-34197.46500711357,0.0,0.0,0.0
lognormal,1500,2,0.9,True,0.050999327634639505,-29.340274882578896,-215.31296637840614,-0.13861128567871217,0.0,-0.0002071114655473298,-34199.611399258894,0.0,0.0,0.0
lognormal,1500,2,0.92,True,0.05732301461899377,-25.715411211835345,-213.6079921197607,-0.14359000701799,0.0,-0.0002132132360625532,-34201.54041078667,0.0,0.0,0.0
lognormal,1500,2,0.95,True,0.07209631107431033,-12.804820168631295,-210.6427935465279,-0.1435096380230848,0.0,-0.00024334998449377604,-34204.845284170704,0.0,0.0,0.0
