rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4,time_s,T_C,rho_dot_open,rho_dot_closed,rho_dot_total,G_dot_nm_s,Gamma_migration,R_Z_eff_nm,PR_memory,regularization_memory,damage_memory,cumulative_coarsened_volume,cumulative_pinched_volume,cumulative_open_density_gain,cumulative_closed_density_gain,density_identity_residual,pore_balance_residual,representation,provenance,ablation
0.9736722549854465,65.95465461343704,53.23505692025169,77.50394171385386,110.96394212377717,1.4317199831391585,0.30003154428272083,1796014.3939008971,0.0775208205019603,0.0,0.004244537082505556,1.5829439058052326,6.33177562322093e-07,4.315645049869745e-05,5.190050526767353e-05,0.026232054881224792,9.37466120665029e+19,3520747072465.1543,142922.2843267611,0.006285286139293787,3.0354179889790707e-10,151200.0,850.0000000000001,3.476462839220368e-18,7.964422457306352e-08,7.964422457653998e-08,6.2702746483294444e-06,1.0,639310499.4986224,0.9853224420797961,0.002711724924907115,0.04016704844203412,0.04016704844203412,0.039999366773538554,4.8899176877197526e-11,0.15367225493654726,0.0,-8.023096076392733e-18,lognormal,synthetic_forward_state,baseline
0.9746930412768718,66.04485392446045,54.60876172034713,78.41472884700835,111.33656523374077,1.4198425075340733,0.2946014307196913,1703349.4507526876,0.007108435858607061,0.0,0.0038920617203695054,0.911890677091448,3.647562708365792e-07,3.758844727089048e-05,4.793209155776483e-05,0.02522107342802871,8.59525933472444e+19,3286727181054.7363,135548.24245007758,0.006041591363112619,2.946591796228836e-10,165600.0,850.0000000000001,2.0026951328937263e-18,7.121264579423296e-08,7.121264579623565e-08,6.2616994428111e-06,1.0,1109774102.7706947,0.9853052586043459,0.0027117249255348996,0.04016704844203412,0.04016704844203412,0.03999963519479662,4.893259431780761e-11,0.15469304122793912,0.0,-5.421010862427522e-19,lognormal,synthetic_forward_state,baseline
0.9756151208044307,66.13493013175844,56.046826318778464,79.28855273254214,111.6787863382543,1.4085108441185905,0.28963521175001633,1621325.155149062,0.0069444397909197335,0.0,0.003593238242545504,0.5253152700529615,2.101261080211846e-07,3.262767727555278e-05,4.4237699966151376e-05,0.024307803692219604,7.934710652663294e+19,3083927894438.3843,129020.95640060365,0.00582146109101037,2.8649015526833613e-10,180000.0,850.0000000000001,1.1536978740805439e-18,6.429570630374144e-08,6.429570630489514e-08,6.253159331563027e-06,1.0,1926448201.1823566,0.985295453373217,0.002711724925881617,0.04016704844203412,0.04016704844203412,0.039999789824940186,4.89518451910822e-11,0.15561512075547873,0.0,-6.179952383167375e-18,lognormal,synthetic_forward_state,baseline
0.9764546710137632,66.22488373810786,57.5610442860293,80.13549929729567,111.99561357122533,1.397578034121076,0.28502692766232873,1548001.1259250813,0.006796125204050091,0.0,0.003336317975789846,0.30261975411273867,1.2104790164509547e-07,2.8204671863335372e-05,4.0810583248857106e-05,0.023476192683223065,7.366932738201969e+19,2906077789209.666,123186.01555139813,0.0056210332423267334,2.7892391336924865e-10,194400.0,850.0000000000001,6.646137798910806e-19,5.8517520520573037e-08,5.851752052123765e-08,6.244654075830259e-06,1.0,3344106399.049701,0.9852898583202281,0.0027117249260737593,0.04016704844203412,0.04016704844203412,0.03999987890313547,4.8962935092474126e-11,0.15645467096480006,0.0,-3.903127820947816e-18,lognormal,synthetic_forward_state,baseline
0.9772241949969953,66.31471524287208,58.951749224801155,80.96330501455829,112.29148260586256,1.386942919211006,0.2806539683059868,1481912.7554896134,0.006661835688785153,0.0,0.0031128528547046735,0.17433096020445543,6.973238408178216e-08,2.4234784602288947e-05,3.763848320399826e-05,0.022713862002814333,6.873188326648723e+19,2748556664926.657,117926.87013355164,0.005437322923687978,2.718620508594358e-10,208800.0,850.0000000000001,3.828658140320208e-19,5.361858321703739e-08,5.3618583217420256e-08,6.236183439125916e-06,1.0,5805008211.165312,0.9852866656811682,0.0027117249261805142,0.04016704844203412,0.04016704844203412,0.039999930218646645,4.8969323681236985e-11,0.15722419494802586,0.0,-4.4994390158148434e-18,lognormal,synthetic_forward_state,baseline
0.9779335779045242,66.4044251420332,59.43968303350687,81.861582021365,112.57031364566092,1.375129955542287,0.2767186668492719,1421917.717084931,0.0065410184298219185,0.0,0.0029165797772229087,0.10042729607025132,4.0170918428100526e-08,2.0648569159978092e-05,3.47065446728182e-05,0.0220110268107246,6.439595095771651e+19,2607860547393.8457,113152.61667200498,0.005267970229270795,2.6530522569779614e-10,223200.0,850.0000000000001,2.2055851950964785e-19,4.941448757272494e-08,4.94144875729455e-08,6.227747187203566e-06,1.0,10076868484.480156,0.9852848439084104,0.002711724926239937,0.04016704844203412,0.04016704844203412,0.03999995978010862,4.8973003972420553e-11,0.15793357785555104,0.0,-1.1926223897340549e-18,lognormal,synthetic_forward_state,baseline
0.9785907508187919,66.49401392822419,59.890716753574075,82.91092197581149,112.83093370474245,1.36086936456526,0.2731702802932502,1367115.2592336163,0.006432696664682255,0.0,0.0027424994321366496,0.05785341727003242,2.3141366908012966e-08,1.7555207169925475e-05,3.19990055755544e-05,0.021359671827095757,6.055066960285808e+19,2481198180335.215,108791.57564169401,0.0051110817526130855,2.5919463908815073e-10,237600.0,850.0000000000001,1.2705772801165978e-19,4.576532577808074e-08,4.5765325778207796e-08,6.219345088030012e-06,1.0,17492357442.6454,0.9852838043786091,0.0027117249262731415,0.04016704844203412,0.04016704844203412,0.03999997680965802,4.897512408746944e-11,0.1585907507698166,0.0,4.174178364069192e-18,lognormal,synthetic_forward_state,baseline
0.9792021083130864,66.58348209076028,60.31144669182804,83.86877775699418,113.42157998162301,1.3523695350641294,0.26984009580248774,1316800.779124441,0.0063353921429808524,0.0,0.0025869576673894635,0.03332777060799046,1.3331108243196184e-08,1.4922189440607392e-05,2.9500128442135375e-05,0.020753456037922592,5.7115139952135864e+19,2366458361613.048,104787.67653245694,0.004965130901793202,2.5344811547607813e-10,252000.0,850.0000000000001,7.319448038154999e-20,4.256376706620691e-08,4.256376706628011e-08,6.210976911758473e-06,1.0,30364846948.084953,0.9852832112117385,0.002711724926291742,0.04016704844203412,0.04016704844203412,0.03999998661991547,4.8976345427736024e-11,0.15920210826410994,0.0,1.1926223897340549e-18,lognormal,synthetic_forward_state,baseline
0.9797729490736561,66.67283011567037,60.70663815423829,84.7476590430821,114.84494061168547,1.3551399756458546,0.26670516181275156,1270398.1585833542,0.006247966162039317,0.0,0.002447123576704383,0.0191992166585056,7.679686663402239e-09,1.268214587235781e-05,2.7194697382224438e-05,0.02018716640340266,5.402673566972719e+19,2261964367030.738,101095.07331669118,0.0048288527086487,2.4802775758491656e-10,266400.0,850.0000000000001,4.216533725762919e-20,3.973382446311333e-08,3.97338244631555e-08,6.2026424307021646e-06,1.0,52710101205.895996,0.9852828727479856,0.0027117249263021795,0.04016704844203412,0.04016704844203412,0.03999999227133635,4.897704900844311e-11,0.1597729490246789,0.0,-4.553649124439119e-18,lognormal,synthetic_forward_state,baseline
0.980307722734479,66.76205848572764,61.080211752658094,85.5578815523013,116.15508544829812,1.3576199333230667,0.26374565567738184,1227430.1387456646,0.006169369463185228,0.0,0.0023207173041336557,0.011060143335159865,4.424057334063946e-09,1.0777115072208076e-05,2.5068267082645162e-05,0.019656427459308817,5.123503215714097e+19,2166346476499.18,97675.78694067172,0.004701184901315731,2.4290132233652963e-10,280800.0,850.0000000000001,2.429029696091363e-20,3.7215727332781956e-08,3.721572733280625e-08,6.1943414193082714e-06,1.0,91499054038.19221,0.9852826796223734,0.002711724926308045,0.04016704844203412,0.04016704844203412,0.039999995526965273,4.8977454322035435e-11,0.1603077226855014,0.0,-1.0842021724855044e-19,lognormal,synthetic_forward_state,baseline
0.9808102002095399,66.85116768048013,61.43544354753508,86.30803225325842,117.36549616959078,1.3598444212608014,0.2609441140887505,1187497.381561496,0.006098614412705414,0.0,0.0022058805179769603,0.00637144591196664,2.548578364786656e-09,9.15741831534831e-06,2.3107271465770626e-05,0.01915753255210056,4.869893524243605e+19,2078473344813.1345,94498.03909209733,0.0045812272403933,2.380411402166747e-10,295200.0,850.0000000000001,1.399297537525068e-20,3.4961732866745945e-08,3.496173286675994e-08,6.186073654132299e-06,1.0,158832495207.65744,0.985282569429058,0.0027117249263113458,0.04016704844203412,0.04016704844203412,0.039999997402444004,4.8977687812104623e-11,0.1608102001605621,0.0,-3.0899761915836876e-18,lognormal,synthetic_forward_state,baseline
0.9812836031774261,66.94015817628085,61.7751108567997,87.00531941656673,118.48754251558353,1.3618425092871074,0.25828487780539744,1150262.7883355916,0.006034750540849437,0.0,0.002101082312818204,0.0036704156309209737,1.4681662523683895e-09,7.780584748774973e-06,2.1299053842610455e-05,0.018687315715816284,4.638459629965112e+19,1997401392357.1565,91535.00430913796,0.004468210606773126,2.3342328274039244e-10,309600.0,850.0000000000001,8.060970189438289e-21,3.2933235072750905e-08,3.2933235072758965e-08,6.1778389138127954e-06,1.0,275716091487.64813,0.9852825065580441,0.0027117249263132054,0.04016704844203412,0.04016704844203412,0.03999999848285598,4.897782231934395e-11,0.16128360312844808,0.0,3.876022766635678e-18,lognormal,synthetic_forward_state,baseline
0.9817307040361579,67.02903044631738,62.101600389639856,87.65583947988259,119.53080732858865,1.3636376998707713,0.25575368536879084,1115439.5621203904,0.005976843578590932,0.0,0.002005049602971947,0.0021144260000191604,8.457704000076641e-10,6.610369125974231e-06,1.963185407253315e-05,0.01824305289487317,4.4263870668428255e+19,1922336835202.4,88763.8600158597,0.004361473139181419,2.2902691169803202e-10,324000.0,850.0000000000001,4.643704330481615e-21,3.109867623217383e-08,3.1098676232178476e-08,6.169636979046458e-06,1.0,478613416371.3788,0.9852824706895953,0.0027117249263142545,0.04016704844203412,0.04016704844203412,0.03999999910525175,4.8977899805283633e-11,0.16173070398717984,0.0,4.689174395999807e-18,lognormal,synthetic_forward_state,baseline
0.9821539041242794,67.11778496064139,62.41698990342615,88.2647829518827,120.50336171361342,1.3652484907746898,0.2533373713280617,1082781.9862461681,0.005923957860036466,0.0,0.0019167147887469826,0.0012180629541999762,4.872251816799905e-10,5.615876645651014e-06,1.8094773076089465e-05,0.017822384738773654,4.231315902120192e+19,1852606752968.896,86165.05270096914,0.004260441560269225,2.248337639883862e-10,338400.0,850.0000000000001,2.6751109838047463e-21,2.943201068539169e-08,2.9432010685394366e-08,6.161467632563584e-06,1.0,830821303372.3585,0.9852824502289075,0.002711724926314847,0.04016704844203412,0.04016704844203412,0.039999999463796926,4.897794444281299e-11,0.1621539040753013,0.0,3.74049749507499e-18,lognormal,synthetic_forward_state,baseline
0.9823572058518449,67.16211820545197,62.571102737089525,88.55507805672673,120.96528916394412,1.3659893008784432,0.2521684218591046,1067197.954868334,0.005899101550104426,0.0,0.0018751466313961902,0.000924503068614114,3.698012274456456e-10,5.176143966337174e-06,1.7371845262035993e-05,0.017620245789125504,4.13952046558485e+19,1819559293563.4146,84924.91488742843,0.004211906847947475,2.2280829259796548e-10,345600.0,850.0000000000001,2.0303944925621113e-21,2.8654717153090475e-08,2.8654717153092507e-08,6.157395112581769e-06,1.0,1094634172015.4084,0.9852824435803615,0.0027117249263150377,0.04016704844203412,0.04016704844203412,0.039999999581220864,4.897795906165305e-11,0.16235720580286675,0.0,1.6805133673525319e-18,lognormal,synthetic_forward_state,baseline
0.909966342970464,65.04577767987392,20.261859090220636,40.68437097224788,83.06268057287772,2.0416361022156995,0.5819233271142797,13010570.6251433,0.2441098900073626,6.456330686312605e-32,0.2564545769423474,792.1448812365269,0.0001999289814989815,0.0007669915628843111,0.0006202095790312744,0.08844652690612151,5.747461185891673e+21,66994547552402.9,1035348.3137188838,0.02149395234133656,6.328694665092348e-10,7200.0,850.0000000000001,6.497691109969053e-11,0.00010572305683343439,0.00010572312181034549,6.3580110935995e-06,1.0,433.3077986176384,0.9950017747336759,0.0,0.03998997548470304,0.03998997548470304,0.03980007098934709,2.915398014882884e-11,0.08996634294130998,0.0,1.3877787807814457e-17,lognormal,synthetic_forward_state,no_regularization
0.9455171001515431,65.13723645581815,33.176269394140824,56.6174401267011,100.67032474612314,1.7780797669558794,0.4468201343536686,5328062.667631911,0.047621902712947646,0.0,0.03354950042069629,226.53529291314464,9.061411716525785e-05,0.00019034322748038096,0.00020311785216506123,0.05399882465164624,7.522039486598657e+20,16427481161393.68,423993.7553285045,0.013006834237293898,4.922990410050097e-10,21600.0,850.0000000000001,5.529886207799441e-16,2.6129343011325897e-06,2.612934301685578e-06,6.349071294264051e-06,1.0,3916548.835405767,0.9915221649067426,0.0,0.040167041831197216,0.040167041831197216,0.039909385845138604,3.7696190391927856e-11,0.1255171001138469,0.0,-6.938893903907228e-18,lognormal,synthetic_forward_state,no_regularization
0.9547241983758745,65.22856690510977,38.679820454067915,63.25029829981194,104.1701111080165,1.646950511035396,0.39887529061976007,3937947.997873003,0.05103368738043522,0.0,0.017764660628910835,130.50077843500773,5.220031137400309e-05,0.00012905940754954083,0.00013876277546106871,0.04495577912974087,3.9552994934885004e+20,10419735858341.232,313371.9447501605,0.010808801446391451,4.4100189976112194e-10,36000.0,850.0000000000001,2.8660593473888455e-16,6.700581239414183e-07,6.700581242280243e-07,6.340169107879781e-06,1.0,7754686.57428619,0.9888429502315589,0.0,0.040167041831197216,0.040167041831197216,0.03994779964614749,4.2478564291350314e-11,0.13472419833339597,0.0,-1.3010426069826053e-18,lognormal,synthetic_forward_state,no_regularization
0.9597926303114224,65.31976956653195,43.19214237734365,67.11826302857841,105.98847278283428,1.5791301502797421,0.372014341947726,3277848.2356066434,0.054135169585739905,0.0,0.01235956153877614,75.17792461006323,3.007116984402529e-05,0.00010642282553727888,0.00011184326632805066,0.039959032426868255,2.742500708091872e+20,7984882464410.424,260842.87470092246,0.009598802451990553,4.088195861223191e-10,50400.0,850.0000000000001,1.6510583011830206e-16,3.6172455166203103e-07,3.6172455182713686e-07,6.331304271395627e-06,1.0,13461300.504275788,0.9873141344508966,0.0,0.040167041831197216,0.040167041831197216,0.03996992878492247,4.523355892647404e-11,0.13979263026618885,0.0,8.673617379884035e-19,lognormal,synthetic_forward_state,no_regularization
0.9632544617657349,65.41084497510776,45.09740763748435,69.62876634486108,107.20458778750731,1.5396594455880301,0.35385528651500114,2866551.753643508,0.05722101885971454,0.0,0.009591371984964193,43.30794357285028,1.732317742914011e-05,9.247559046499871e-05,9.57613646116667e-05,0.03653997810175931,2.1244239357570833e+20,6607669104994.361,228112.9406105526,0.008772351069833293,3.850088787714837e-10,64800.0,850.0000000000001,9.51129472035849e-17,2.4480044757331473e-07,2.448004476684277e-07,6.3224765243291545e-06,1.0,23367367.530659404,0.9864417602761612,0.0,0.040167041831197216,0.040167041831197216,0.03998267677575028,4.682063588849851e-11,0.1432544617189143,0.0,4.7704895589362195e-18,lognormal,synthetic_forward_state,no_regularization
0.9658707869693723,65.50179366213672,46.636845456553225,71.49298438757798,108.11592318761332,1.5122591973709612,0.34028348421162036,2575458.28283987,0.060331713013257245,0.0,0.007886513921965967,24.948520276896826,9.97940811075873e-06,8.166074761506644e-05,8.420729135425874e-05,0.0339533655835476,1.744981317517338e+20,5697817595949.291,204948.458220465,0.008147749436491082,3.6595867455807146e-10,79200.0,850.0000000000001,5.479196415577769e-17,1.8409785121309756e-07,1.8409785126788952e-07,6.3136856087343925e-06,1.0,40563232.738135196,0.9859439653747928,0.0,0.040167041831197216,0.040167041831197216,0.03999002054415439,4.7734907463214547e-11,0.14587078692163744,0.0,2.168404344971009e-18,lognormal,synthetic_forward_state,no_regularization
0.9679667849346227,65.59261615523103,48.00509722478019,72.99523010115493,108.84558604838719,1.491132857551812,0.329470141020442,2353761.1498724376,0.06348020944847092,0.0,0.006720029006208739,14.372159300515303,5.748863720206121e-06,7.2363255014483e-05,7.51387537696956e-05,0.03187996419287284,1.4859166220599774e+20,5040680059827.732,187306.360929931,0.0076473667811708355,3.5000291182295627e-10,93600.0,850.0000000000001,3.156415003755527e-17,1.4704693972840407e-07,1.4704693975996823e-07,6.304931269170162e-06,1.0,70413402.2803078,0.9856599132203334,0.0,0.040167041831197216,0.040167041831197216,0.039994251088018254,4.8261594279503204e-11,0.14796678488636122,0.0,-7.806255641895632e-18,lognormal,synthetic_forward_state,no_regularization
0.9697105545562976,65.68331297835124,49.297150486594745,74.27414908204422,109.455756538521,1.4736723057926209,0.32047946033201624,2176707.261111036,0.0666710853666643,0.0,0.005865877032549269,8.279407382355624,3.3117629529422493e-06,6.397437274653139e-05,6.77250528963385e-05,0.030154434255106534,1.2964980500676349e+20,4537910832396.566,173216.86013492115,0.007231072448816272,3.3623986523106203e-10,108000.0,850.0000000000001,1.8183242432425986e-17,1.2209939678752652e-07,1.2209939680570975e-07,6.296213252668891e-06,1.0,122230080.93798172,0.985497827135821,0.0,0.040167041831197216,0.040167041831197216,0.03999668818848211,4.8565004130715563e-11,0.14971055450773268,0.0,4.336808689942018e-19,lognormal,synthetic_forward_state,no_regularization
0.9712000759100593,65.77388465184164,50.56673725389802,75.40605121961353,109.98105629154723,1.4585176456361177,0.31276148962775185,2030542.4782569315,0.06989642393947934,0.0,0.005210068469743087,4.769539856168101,1.90781594246724e-06,5.632501543575084e-05,6.154458755386738e-05,0.028680146671008638,1.1512164199606975e+20,4137451626427.9893,161585.43628632906,0.006875475419378132,3.241179598945835e-10,122400.0,850.0000000000001,1.0474868005727714e-17,1.0415589158279824e-07,1.0415589159327311e-07,6.2875313087058995e-06,1.0,212178253.03527218,0.985405337434968,0.0,0.040167041831197216,0.040167041831197216,0.03999809213531779,4.8739790236928354e-11,0.15120007586131953,0.0,3.3610267347050637e-18,lognormal,synthetic_forward_state,no_regularization
0.9724973794450905,65.864331692465,51.847674539341156,76.43663022255748,110.44266916931223,1.4448919169741092,0.3059111841378521,1906906.1786776963,0.07314405662736079,0.0,0.004688700500286915,2.747601294273276,1.0990405177093104e-06,4.939154523131605e-05,5.6335951202836435e-05,0.02739579401795766,1.0358046584986026e+20,3808917103308.6484,151746.7721745162,0.006565767013941926,3.132537937295247e-10,136800.0,850.0000000000001,6.0342845972152045e-18,9.062413906063409e-08,9.062413906666838e-08,6.278885189169148e-06,1.0,368318589.95448506,0.9853525608823752,0.0,0.040167041831197216,0.040167041831197216,0.03999890091064186,4.884047972608949e-11,0.15249737939625005,0.0,7.589415207398531e-19,lognormal,synthetic_forward_state,no_regularization
0.9736442233004707,65.95465461343704,53.16264893748223,77.39528191100142,110.85530650210974,1.4323264127338506,0.29966915979237785,1800366.108001377,0.07640990040630873,0.0,0.004263119166676173,1.582817860831837,6.331271443327348e-07,4.315840705067236e-05,5.1908870466447314e-05,0.026260076294867814,9.41649522502193e+19,3533265471571.211,143268.5827317681,0.006291978211134423,3.0339046651004636e-10,151200.0,850.0000000000001,3.476186103755968e-18,8.005222103361274e-08,8.005222103708893e-08,6.2702746483294444e-06,1.0,639361394.324933,0.9853224454805747,0.0,0.040167041831197216,0.040167041831197216,0.03999936682395722,4.8898484183349886e-11,0.15364422325157231,0.0,2.8189256484623115e-18,lognormal,synthetic_forward_state,no_regularization
0.9746701087827815,66.04485392446045,54.52751056530687,78.30246663481448,111.23023209982343,1.4205201557516294,0.2942467547150675,1707191.0799932724,0.006997852367799598,0.0,0.003908476798411697,0.9118180231571457,3.6472720926285825e-07,3.758835180175584e-05,4.793985889633971e-05,0.025243998279311133,8.632228293263488e+19,3297859745237.343,135853.94959166032,0.006047066092800464,2.9447047896057755e-10,165600.0,850.0000000000001,2.0025356168190595e-18,7.156685614247063e-08,7.156685614447316e-08,6.2616994428111e-06,1.0,1109862504.0990677,0.9853052610041159,0.0,0.040167041831197216,0.040167041831197216,0.03999963522385888,4.893189896268886e-11,0.15467010873384968,0.0,-4.9873299934333204e-18,lognormal,synthetic_forward_state,no_regularization
