mobility_case_id,gb_mobility_mode,M0_factor,Q_M_kJ_mol,M0_or_K0_value,M0_refit,calibration_target_used,non_validation_flag,T1_C,T2_C,switch_density,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,density_ok,grain_ok,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
mobility_03,bounded_uncertainty_factor,0.03,405.238394904,0.00017399999999999997,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9103502697033033,0.06246483386979607,0.9597966581008975,0.1655655176932979,False,True,False,0.001615431879660252,0.08753842876079512,0.2276341368317893,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8052074315575682,0.05295531279139546,0.8052074315575682,0.05295531279139546,False,True,False,0.017496990523185884,0.7587570139687246,0.09422677984163731,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.805928443297231,0.05297682659609023,0.805928443297231,0.05297682659609023,False,True,False,0.032727801466338864,0.9364663656566333,0.0909051467679089,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9004812485126937,0.07742208452248968,0.9004812485126937,0.07742208452248968,False,True,False,0.045951365342039405,0.9482187881398534,0.1967475560905153,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9007476931476692,0.07742774641400588,0.9007476931476692,0.07742774641400588,False,True,False,0.06982946794237337,0.9964736463397387,0.18978948443411695,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8223367141249412,0.053694237279000565,0.8223367141249412,0.053694237279000565,False,True,False,0.01982081345566211,0.7601913480717618,0.0951316834316849,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8337701047197756,0.054201359982452936,0.8337701047197756,0.054201359982452936,False,True,False,0.039356060654994696,0.9368554224142982,0.09233800524742893,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9010807526076323,0.07769115030623747,0.9010807526076323,0.07769115030623747,False,True,False,0.04574961505017112,0.9479503258769618,0.1968117246216618,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.901945160369526,0.07784257762815747,0.901945160369526,0.07784257762815747,False,True,False,0.06911874328292815,0.9958409671011874,0.18988624430351317,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8091474505040894,0.0531243115314491,0.8826141658396953,0.06275974296843985,False,True,False,0.00029280886467072844,0.031648772666791385,0.0983537172992478,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8091474505040894,0.0531243115314491,0.8948183514197252,0.06730202479438933,False,True,False,0.00029280886467072844,0.031648772666791385,0.0983537172992478,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9005048211308051,0.0775274847459035,0.9072878146755883,0.08193698107068996,False,True,False,0.0020931257231903704,0.10625056033738298,0.20380575384478894,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9005048211308051,0.0775274847459035,0.9109697275309593,0.08426010732912087,False,True,False,0.0020931257231903704,0.10625056033738298,0.20380575384478894,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8155840567179767,0.05346547135364441,0.927983891364314,0.11320877603645342,False,True,False,0.00012191142723925811,0.01848145084599166,0.10204106439251243,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8155840567179767,0.05346547135364441,0.9357245928623209,0.13341292645925235,False,True,False,0.00012191142723925811,0.01848145084599166,0.10204106439251243,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9012156710659331,0.07818578526417999,0.9300773638856291,0.11810847907349833,False,True,False,0.0017713238154958152,0.0920237973486965,0.20465081982370786,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9012156710659331,0.07818578526417999,0.9364726309616328,0.1349837785525124,False,True,False,0.0017713238154958152,0.0920237973486965,0.20465081982370786,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8052186395389355,0.052955717444676066,0.8052186395389355,0.052955717444676066,False,True,False,0.017766588296095946,0.7641833400548363,0.09417044294252112,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8059412471060747,0.05297714607475052,0.8059412471060747,0.05297714607475052,False,True,False,0.03296612436719705,0.937824921315162,0.09085078446025523,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9003435515714951,0.077421998197198,0.9003435515714951,0.077421998197198,False,True,False,0.04831215092067488,0.9581451284410075,0.2073051106134933,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9006223628553077,0.07742743551726505,0.9006223628553077,0.07742743551726505,False,True,False,0.07206023295694317,0.9974094412324989,0.19997361852469053,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8225715821646645,0.05370429479066014,0.8225715821646645,0.05370429479066014,False,True,False,0.020155347184244398,0.7656178396681508,0.09508653970559193,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8339236453246669,0.05420847949591761,0.8339236453246669,0.05420847949591761,False,True,False,0.03966664406159404,0.9381880695090008,0.09229038752979382,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9009619199753235,0.07768883725828178,0.9009619199753235,0.07768883725828178,False,True,False,0.04809028746839372,0.9578573138859622,0.20736906027964785,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9018420854531445,0.07783426980071587,0.9018420854531445,0.07783426980071587,False,True,False,0.07130684959583174,0.9967753443955487,0.20006789056628288,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8091474505040894,0.0531243115314491,0.8829387313172216,0.06285734670009593,False,True,False,0.00029280886467072844,0.031648772666791385,0.0983537172992478,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8091474505040894,0.0531243115314491,0.8949461723656246,0.06736249216197775,False,True,False,0.00029280886467072844,0.031648772666791385,0.0983537172992478,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9003593574739169,0.07752815026582223,0.9072545684664238,0.08189994827767103,False,True,False,0.001753785556711206,0.09197677809185292,0.21492024043965066,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9003593574739169,0.07752815026582223,0.9108444931129511,0.08413442525254507,False,True,False,0.001753785556711206,0.09197677809185292,0.21492024043965066,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8155840567179767,0.05346547135364441,0.9281795055240601,0.11364182194046088,False,True,False,0.00012191142723925811,0.01848145084599166,0.10204106439251243,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8155840567179767,0.05346547135364441,0.9358172703739338,0.1336881949518183,False,True,False,0.00012191142723925811,0.01848145084599166,0.10204106439251243,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9019142933907067,0.07896764311682179,0.9301408248689155,0.11786260466628945,False,True,False,0.0018942839110445142,0.0981959509776974,0.21655686230107565,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9019142933907067,0.07896764311682179,0.9363294411174614,0.13424336813131169,False,True,False,0.0018942839110445142,0.0981959509776974,0.21655686230107565,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8553640690741987,0.05746954469080953,0.9566828830406716,0.26248227398063406,False,True,False,0.00017293111724720896,0.020084836394276304,0.1469384923297316,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,40,MIXED_FAILURE,True,0.8553640690741987,0.05746954469080953,0.9678338779498316,0.3311992066444928,False,False,False,0.00017293111724720896,0.020084836394276304,0.1469384923297316,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9076846529386481,0.08551064187669558,0.956841938863883,0.26467422771839544,False,True,False,0.0015588855068950729,0.08376942012259031,0.23255212996268215,100
mobility_04,bounded_uncertainty_factor,0.1,405.238394904,0.00058,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,40,MIXED_FAILURE,True,0.9076846529386481,0.08551064187669558,0.9680179089644162,0.3333946494988445,False,False,False,0.0015588855068950729,0.08376942012259031,0.23255212996268215,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8038754947874502,0.058553616142746664,0.8038754947874502,0.058553616142746664,False,True,False,0.017419766029116296,0.7644790689919628,0.09582353173489959,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8046048141102748,0.05861279875513047,0.8046048141102748,0.05861279875513047,False,True,False,0.03256229999546597,0.9392141893740283,0.09244574842089558,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9007166721847663,0.12458133187469843,0.9007166721847663,0.12458133187469843,False,True,False,0.048095735090472984,0.9577866515058922,0.21102267464796348,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9014423602331244,0.12459240727771105,0.9014423602331244,0.12459240727771105,False,True,False,0.07166907775990175,0.996731314914721,0.2035596955519899,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8197743155312169,0.06057552897346632,0.8197743155312169,0.06057552897346632,False,True,False,0.019581691623457072,0.7658319048990369,0.09676697566462195,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8311978864639105,0.061959808063442263,0.8311978864639105,0.061959808063442263,False,True,False,0.038787411743963884,0.9391258737728403,0.09395517586689701,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9015701760495833,0.12512440430456256,0.9015701760495833,0.12512440430456256,False,True,False,0.047593495552610825,0.9567719409130416,0.2110841302801349,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9036933717350536,0.12543213689494315,0.9036933717350536,0.12543213689494315,False,True,False,0.06987231578212413,0.9946228964734543,0.20365112149294562,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.807851868185633,0.05902234753085004,0.8811733942759974,0.08363545515314072,False,True,False,0.0002913101537873008,0.032101391488081193,0.10002647645838567,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.807851868185633,0.05902234753085004,0.8941291895726438,0.0944020597538816,False,True,False,0.0002913101537873008,0.032101391488081193,0.10002647645838567,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9005453561748026,0.12480242828705014,0.90751971133522,0.13382902357230353,False,True,False,0.0023976777790892176,0.11892878285604833,0.21856312556000296,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9005453561748026,0.12480242828705014,0.9133848534157614,0.1386410994281967,False,True,False,0.0023976777790892176,0.11892878285604833,0.21856312556000296,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8159092925746763,0.060245082710144136,0.9272187055896954,0.19633785941521076,False,True,False,0.000134425420570267,0.01955428588361645,0.10449717403506506,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8159092925746763,0.060245082710144136,0.9404724739437249,0.24144136163429744,False,True,False,0.000134425420570267,0.01955428588361645,0.10449717403506506,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9020724116348121,0.12833526521265573,0.9304852872660717,0.20988626436599614,False,True,False,0.002694187972803055,0.13162947785490126,0.2204072827709115,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9020724116348121,0.12833526521265573,0.9430727305339278,0.24673924172723855,False,True,False,0.002694187972803055,0.13162947785490126,0.2204072827709115,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8038864964730602,0.058554728460717895,0.8038864964730602,0.058554728460717895,False,True,False,0.017687977453045244,0.7698637028623675,0.09576624238193075,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8046180885426777,0.05861367824180749,0.8046180885426777,0.05861367824180749,False,True,False,0.03279910652738388,0.9405298783382618,0.09239046720198905,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9004418779303017,0.12458107108821471,0.9004418779303017,0.12458107108821471,False,True,False,0.051002668653317096,0.967769174684595,0.2252243175525498,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9012055336448797,0.12459161307708842,0.9012055336448797,0.12459161307708842,False,True,False,0.0743536582437557,0.9975052585461215,0.2172590321583228,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8199976843863219,0.06060297977072765,0.8199976843863219,0.06060297977072765,False,True,False,0.019910416773560823,0.7712123486135615,0.09672157846549785,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8313591432443047,0.06197922789642027,0.8313591432443047,0.06197922789642027,False,True,False,0.03909343763707001,0.9404076837244717,0.0939071724689698,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9013570109246605,0.1251174900095693,0.9013570109246605,0.1251174900095693,False,True,False,0.05044069533702827,0.9666910949483614,0.22528545792082533,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9035803954369005,0.1254107177293065,0.9035803954369005,0.1254107177293065,False,True,False,0.07241703245113872,0.9953939934470648,0.2173475619273003,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.807851868185633,0.05902234753085004,0.8815039052780647,0.08387056238961378,False,True,False,0.0002913101537873008,0.032101391488081193,0.10002647645838567,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.807851868185633,0.05902234753085004,0.8942749745047227,0.0945433063711573,False,True,False,0.0002913101537873008,0.032101391488081193,0.10002647645838567,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9002421286884208,0.12480463351400103,0.9074729072299589,0.13371675652286735,False,True,False,0.0019213457175369538,0.0990996695069941,0.23348389079878565,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9002421286884208,0.12480463351400103,0.9133730532341157,0.13830853534519336,False,True,False,0.0019213457175369538,0.0990996695069941,0.23348389079878565,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8159092925746763,0.060245082710144136,0.927490081609567,0.19729412028585985,False,True,False,0.000134425420570267,0.01955428588361645,0.10449717403506506,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8159092925746763,0.060245082710144136,0.94066317092169,0.24206182935592585,False,True,False,0.000134425420570267,0.01955428588361645,0.10449717403506506,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9012331965567681,0.1270646190224314,0.9307277081558416,0.20906606314738743,False,True,False,0.0018218421749984978,0.09453249868434083,0.23471052654158694,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9012331965567681,0.1270646190224314,0.9431702733698107,0.24455127690987716,False,True,False,0.0018218421749984978,0.09453249868434083,0.23471052654158694,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,20,MIXED_FAILURE,True,0.8513228252509962,0.06994267074017518,0.9657923281574545,0.5515753700671651,False,False,False,0.00016578959493870665,0.01988958391933194,0.14780233397104328,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8513228252509962,0.06994267074017518,0.9847297441318221,0.734988870403199,True,False,False,0.00016578959493870665,0.01988958391933194,0.14780233397104328,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,20,MIXED_FAILURE,True,0.9060483870999184,0.14035838952912313,0.9660353580954578,0.5561119505276624,False,False,False,0.0016443656601626748,0.0870386920669516,0.24940056443784323,100
mobility_05,bounded_uncertainty_factor,0.3,405.238394904,0.0017399999999999998,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9060483870999184,0.14035838952912313,0.9849105052772886,0.73904415909128,True,False,False,0.0016443656601626748,0.0870386920669516,0.24940056443784323,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8006670729566733,0.07663934140811056,0.8006670729566733,0.07663934140811056,False,True,False,0.017522717514096953,0.784705663082628,0.10181516492633645,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.80150387492745,0.07679517121740534,0.80150387492745,0.07679517121740534,False,True,False,0.03262935661446139,0.9483366396883542,0.09822636140167033,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9014622644374994,0.2651468626814154,0.9014622644374994,0.2651468626814154,False,True,False,0.051439617442524566,0.9698254873282401,0.23875474353249232,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9046630697304117,0.26516702952784615,0.9046630697304117,0.26516702952784615,False,True,False,0.07273382547267872,0.9941162158583173,0.2303108946683528,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8136898225393974,0.08195957075756011,0.8136898225393974,0.08195957075756011,False,True,False,0.019251428107704072,0.7856437188866375,0.10286245424675305,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8240943637880738,0.08560566706485977,0.8240943637880738,0.08560566706485977,False,True,False,0.037591365221408345,0.9466611786872774,0.09994799146632784,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.903987886515451,0.2661936627763645,0.903987886515451,0.2661936627763645,False,True,False,0.0491955922927761,0.9650948804255008,0.2388109861548997,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9118043295047468,0.26679407747516465,0.9118043295047468,0.26679407747516465,False,True,False,0.06609280688373398,0.987341580283994,0.23039248909531898,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8786471128851279,0.13897002645196604,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8022335993206581,0.07719267125393389,0.8953499970021447,0.16460550564960985,False,True,False,0.0001854821022794177,0.024605970572087868,0.10594257225714353,100
mobility_06,bounded_uncertainty_factor,1.0,405.238394904,0.0058,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9001920463823442,0.2656241556453792,0.912335643011879,0.28466199031555894,False,True,False,0.003028674281625877,0.14551673070837698,0.24722531132002185,100
