T2_C,classification,practical,rho_final,candidate_id
1075,density_exhaustion,True,0.9371420502884038,120857
1085,density_exhaustion,True,0.9559419529144311,120857
1095,density_exhaustion,True,0.976282254393143,120857
1100,success,True,0.9800035636340326,120857
1150,success,True,0.9802166325157344,120857
1200,success,True,0.980135140349715,120857
1250,success,True,0.9804378772186413,120857
1300,success,True,0.9817742867961216,120857
1325,success,True,0.98199936,120857
1335,grain_growth,True,0.98199936,120857
1345,grain_growth,True,0.98199936,120857
1350,grain_growth,True,0.98199936,120857
800,density_exhaustion,True,0.8799993600696052,962760
850,density_exhaustion,True,0.879999361268552,962760
900,density_exhaustion,True,0.879999378051549,962760
950,density_exhaustion,True,0.8799995667453322,962760
1000,density_exhaustion,True,0.8817446549100518,962760
1050,density_exhaustion,True,0.8942204577463709,962760
1075,density_exhaustion,True,0.9196412874076686,962760
1085,density_exhaustion,True,0.9403086938294595,962760
1095,density_exhaustion,True,0.9725525827974054,962760
1100,success,True,0.9800520752107242,962760
1150,success,True,0.9800085647452881,962760
1200,success,True,0.9800887535041443,962760
1250,success,True,0.9801004642776971,962760
1300,success,True,0.9812057895600075,962760
1310,grain_growth,True,0.9815730620516216,962760
1320,grain_growth,True,0.9808450149521191,962760
1325,grain_growth,True,0.9816848184611793,962760
1350,grain_growth,True,0.98199936,962760
800,unattainable_first_step,True,0.7995548144098417,910302
850,unattainable_first_step,True,0.7995548144098417,910302
900,unattainable_first_step,True,0.7995548144098417,910302
950,unattainable_first_step,True,0.7995548144098417,910302
1000,unattainable_first_step,True,0.7995548144098417,910302
1050,unattainable_first_step,True,0.7995548144098417,910302
1100,unattainable_first_step,True,0.7995548144098417,910302
1150,unattainable_first_step,True,0.7995548144098417,910302
1200,unattainable_first_step,True,0.7995548144098417,910302
1250,unattainable_first_step,True,0.7995548144098417,910302
1300,unattainable_first_step,True,0.7995548144098417,910302
1350,unattainable_first_step,True,0.7995548144098417,910302
800,density_exhaustion,True,0.8799995958259693,543100
850,density_exhaustion,True,0.8799998684977848,543100
900,density_exhaustion,True,0.880166866724923,543100
950,density_exhaustion,True,0.8809995425006925,543100
1000,density_exhaustion,True,0.8855646156437192,543100
1050,density_exhaustion,True,0.9057431904584092,543100
1100,density_exhaustion,True,0.9547972960550186,543100
1150,density_exhaustion,True,0.9727494376700474,543100
1200,density_exhaustion,True,0.9799091811476828,543100
1210,success,True,0.980001479988929,543100
1220,success,True,0.9800006938760784,543100
1225,success,True,0.9800019219688911,543100
1235,success,True,0.9800002873476852,543100
1245,success,True,0.9800013412166296,543100
1250,grain_growth,True,0.980000107011767,543100
1300,grain_growth,True,0.9800014559791451,543100
1350,grain_growth,True,0.9800002152811406,543100
800,density_exhaustion,True,0.8799995868265786,939409
850,density_exhaustion,True,0.8799995868400203,939409
900,density_exhaustion,True,0.8799995872152965,939409
950,density_exhaustion,True,0.879999595180863,939409
1000,density_exhaustion,True,0.879999727843668,939409
1050,density_exhaustion,True,0.8897688677956888,939409
1100,density_exhaustion,True,0.9324997937478104,939409
1150,density_exhaustion,True,0.9430687132541153,939409
1160,mixed,True,0.94344065723022,939409
1170,mixed,True,0.9436775178542628,939409
1175,mixed,True,0.9437619250525681,939409
1200,mixed,True,0.9439926384430606,939409
1225,mixed,True,0.9440654485329978,939409
1235,mixed,True,0.9522050613397316,939409
1245,grain_growth,True,0.9800850091698895,939409
1250,grain_growth,True,0.9800545129058478,939409
1300,grain_growth,True,0.9807159301527386,939409
1350,grain_growth,True,0.9819995880418112,939409
800,density_exhaustion,True,0.8799993602117884,821908
850,density_exhaustion,True,0.8799993623767246,821908
900,density_exhaustion,True,0.8799993822114958,821908
950,density_exhaustion,True,0.8799995376176105,821908
1000,density_exhaustion,True,0.880174815914012,821908
1050,density_exhaustion,True,0.8811766287862931,821908
1100,density_exhaustion,True,0.886911084219033,821908
1150,density_exhaustion,True,0.9166257332158785,821908
1175,density_exhaustion,True,0.9609066514924022,821908
1185,success,True,0.980090336203833,821908
1195,success,True,0.9800099430180745,821908
1200,success,True,0.9800427746268272,821908
1210,grain_growth,True,0.980120047549779,821908
1220,grain_growth,True,0.980030812947679,821908
1225,grain_growth,True,0.9802015362654483,821908
1250,grain_growth,True,0.9800268096319347,821908
1300,grain_growth,True,0.9800718464588404,821908
1350,grain_growth,True,0.9801852463528203,821908
800,density_exhaustion,True,0.8801110734642983,230693
850,density_exhaustion,True,0.8805266603878974,230693
900,density_exhaustion,True,0.8821819368077357,230693
950,density_exhaustion,True,0.8880631824703288,230693
1000,density_exhaustion,True,0.9070884916199853,230693
1050,density_exhaustion,True,0.9657005709277802,230693
1060,success,True,0.980031142955513,230693
1070,success,True,0.9800150151437884,230693
1075,success,True,0.9801553629244274,230693
1100,success,True,0.9802263290365717,230693
