attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,window_width_C,lower_bracketed,upper_bracketed,complete,candidate_id,exact_reconfirmed,rho_high_final,rho_two_final,fingerprint,rho_switch_exact,switch_error,G0_nm,G1_nm,first_step_growth_fraction,first_step_growth_le_20pct,closed_fraction_at_switch,high_density_support_active,production_gate_passed
True,0.3067951468744377,0.4122768166360039,0.4811309539834656,0.0299999999999966,0.0299999999999966,0.0150064888504321,Tier_B,first_step_growth_above_20pct,335.0,True,True,True,639477,True,0.980869465449641,0.98199936,7c97c17ae0433fea,0.87999936,6.399999999961992e-07,98.39096033184751,469.2748630114085,3.7694916426129454,False,0.10196660314786407,True,False
True,0.3864107416495318,0.4258037827864905,0.4643467320837703,0.0299999999999966,0.0299999999999966,0.0166476745096956,Tier_B,first_step_growth_above_20pct,275.0,True,True,True,565596,True,0.9817850182947118,0.9802004028649566,e4297f152a01f59a,0.8799992912058543,7.087941457095681e-07,104.01029347098898,1981.2595210526497,18.048686961019598,False,0.9999997662100898,True,False
True,0.2065658170362891,0.2684338991335309,0.381015549086048,0.0299999999999966,0.0092999999999989,0.0097581310573969,Tier_B,first_step_growth_above_20pct,90.0,True,True,True,850658,True,0.9819999999999998,0.9801527896719004,6877c5ed4f901db3,0.87999936,6.399999999961992e-07,102.70052547476283,444.6672569774897,3.329746658275476,False,0.037884918766633954,True,False
True,0.3726882703144029,0.4175441037651323,0.4523697526611944,0.0299999999999966,0.0299999999999966,0.0161868237019054,Tier_B,first_step_growth_above_20pct,225.0,True,True,True,492477,True,0.9800000000171428,0.9800322183156548,e784484f1ec779ea,0.8799993600000056,6.39999994445084e-07,109.53730381363857,1240.9659761292505,10.329163060655295,False,0.9999999999975986,True,False
True,0.5225854313300216,0.548446341206464,0.5692991134142373,0.0299999999999966,0.0299999999999966,0.0238146034784142,Tier_B,first_step_growth_above_20pct,120.0,True,True,True,947716,True,0.981540331500898,0.9803272346626029,7bc289166b4ae686,0.87999936,6.399999999961992e-07,99.15775989634803,124.35527780072573,0.2541154411991282,False,0.9333030643085817,True,False
True,0.2762556608719964,0.4842915975923507,0.8440294340344384,0.0299999999999966,0.0276999999999969,0.0237838221517001,Tier_B,first_step_growth_above_20pct,140.0,True,True,True,883952,True,0.980128610633199,0.9800169561409764,6871fdea90b0b811,0.8799992302406006,7.697593994437923e-07,110.80472657363657,824.762608997365,6.443388332800581,False,0.0011090026851423012,True,False
True,0.4147790661873645,0.5054690910303121,0.6065513127967108,0.0299999999999966,0.0299999999999966,0.021445400786639,Tier_B,first_step_growth_above_20pct,100.0,True,True,True,194337,True,0.9802834494949066,0.9800029668738596,236b78aebf6971f1,0.8799990933467395,9.066532604684596e-07,103.83508777163428,582.0288941019919,4.605319999170751,False,1.4230078267242928e-07,True,False
True,0.277789775624275,0.3291971306027785,0.3818730684534772,0.0299999999999966,0.0213999999999976,0.0120331484466242,Tier_B,first_step_growth_above_20pct,350.0,True,True,True,836082,True,0.9805124028581124,0.9814071208143288,ce082204e0722721,0.87999936,6.399999999961992e-07,100.37024498859094,176.27806184247925,0.7562780868226109,False,0.733184555499178,True,False
True,0.2218775376006114,0.2738975989430389,0.3358756525176197,0.0299999999999966,0.008199999999999,0.0097013371438136,Tier_B,first_step_growth_above_20pct,130.0,True,True,True,435020,True,0.9808500573082816,0.9803858930263832,dc03fb1bb82c7a9a,0.879999476502191,5.234978089907472e-07,103.6189573408229,573.0609465999089,4.53046432145616,False,1.3813896459256413e-05,True,False
True,0.2632469026810095,0.3714430617308611,0.5030597765630431,0.0299999999999966,0.0244999999999973,0.0142754465242438,Tier_B,first_step_growth_above_20pct,175.0,True,True,True,910393,True,0.982,0.9801829575230606,1ae3a908033124b3,0.87999936,6.399999999961992e-07,132.29568002862646,734.1164419549359,4.5490583048220925,False,0.369569065208933,True,False
True,0.4194901787981018,0.4586269811956374,0.4940464518299854,0.0299999999999966,0.0299999999999966,0.018411347284397,Tier_B,first_step_growth_above_20pct,185.0,True,True,True,206208,True,0.9815945319770152,0.980198763040088,7af77f94797c03af,0.8799997645789503,2.354210496546827e-07,113.06317248310741,816.9391941236885,6.225510979233721,False,0.9899942194942294,True,False
True,0.7048901311055731,0.7453110337865332,0.7778467321039837,0.0299999999999966,0.0299999999999966,0.0412763136693182,Tier_B,first_step_growth_above_20pct,250.0,True,True,True,597911,True,0.9804385604503936,0.9813272399462472,cb71aa0a9a2e4765,0.8799992457529902,7.542470098487186e-07,113.63576401785073,681.5480564145821,4.99765454392967,False,0.6399339584417131,True,False
True,0.4090157056955333,0.4125156762974282,0.4127338859915856,0.0299999999999966,0.0299999999999966,0.0159326476927303,Tier_B,first_step_growth_above_20pct,210.0,True,True,True,970280,True,0.98,0.9802111092555374,fdcdcc158db3a898,0.87999936,6.399999999961992e-07,98.94903625026717,375.86406336438233,2.7985621447967106,False,0.43223577687022186,True,False
True,0.3442216877958105,0.4046806731396553,0.4713114531124232,0.0299999999999966,0.0299999999999966,0.0156652099547444,Tier_B,first_step_growth_above_20pct,415.0,True,True,True,397799,True,0.980083546045744,0.9803894795495904,f457a58dbe5124e6,0.8799993867347347,6.132652653478843e-07,114.61282694250413,784.4727128545132,5.844545534576565,False,0.998078993762272,True,False
True,0.6540267097158314,0.6974992174406925,0.729418671058474,0.0299999999999966,0.0299999999999966,0.0358397236749935,Tier_B,first_step_growth_above_20pct,85.0,True,True,True,879601,True,0.9811400859212124,0.9801012017610078,bbaa8e4080e0257e,0.8799997248274947,2.7517250533737325e-07,124.43756755739689,7435.9504764777175,58.75647565633973,False,0.9999978423163101,True,False
True,0.1920707278562147,0.2828576026005144,0.3993395737323112,0.0281999999999968,0.0126999999999986,0.0101491339840386,Tier_B,first_step_growth_above_20pct,165.0,True,True,True,1250,True,0.9800020978508116,0.9800734311847116,c3dde93b9960fb25,0.8799997655753907,2.3442460928002617e-07,102.6428008820863,826.5489948846264,7.052673814251687,False,3.7267967729426906e-07,True,False
True,0.2636860895994455,0.3270780020281972,0.3835422861567207,0.0299999999999966,0.0237999999999973,0.0118999651217015,Tier_B,first_step_growth_above_20pct,285.0,True,True,True,955733,True,0.9808271815459092,0.9816516241488782,433c9589600c5b4e,0.8799995570817442,4.429182558496336e-07,121.76063096544407,199.8525605257647,0.6413561505153771,False,0.9567611791122341,True,False
True,0.6545068594434786,0.7027518970985037,0.7425751314254103,0.0299999999999966,0.0299999999999966,0.0363528285819722,Tier_B,first_step_growth_above_20pct,265.0,True,True,True,764146,True,0.9814519469782146,0.9801624087633786,446b21d034f74e98,0.87999936,6.399999999961992e-07,107.983290326267,663.4119970949162,5.143654218078043,False,0.9999911476023476,True,False
True,0.2185472048450162,0.2476332083167487,0.2734890822150551,0.0299999999999966,0.0,0.0085386143726957,Tier_B,first_step_growth_above_20pct,240.0,True,True,True,960831,True,0.9800578158880412,0.9801113446626932,338eb4674d37eb50,0.8799997406919263,2.593080736801312e-07,100.10768603023404,235.81810785751003,1.355644378657293,False,0.9997884977764755,True,False
True,0.7188519548061156,0.7447703876100522,0.753666431191223,0.0299999999999966,0.0299999999999966,0.0406466224700497,Tier_B,first_step_growth_above_20pct,80.0,True,True,True,489392,True,0.9805075012648692,0.9800213896810386,38b6938b0fbc9f5f,0.8799993599999999,6.400000001072215e-07,120.97973862923612,391.0460072817108,2.2323264350912564,False,0.4572106436574162,True,False
True,0.3539511578858921,0.5446107810681857,0.5882853918499596,0.0299999999999966,0.0299999999999966,0.0223360608454732,Tier_B,first_step_growth_above_20pct,95.0,True,True,True,268591,True,0.9801182887693686,0.9800247422560848,d07fd30d156fdd59,0.87999936,6.399999999961992e-07,123.96774330473545,751.2731634791608,5.060231020196871,False,0.44415098082109083,True,False
True,0.5051933248877751,0.538415741018069,0.5679716559092437,0.0299999999999966,0.0299999999999966,0.0231387757508415,Tier_B,first_step_growth_above_20pct,160.0,True,True,True,386268,True,0.98192982127014,0.9801336748306492,bd4e7c094c100aab,0.8799993606409706,6.393590293862772e-07,106.07027780139305,1077.967885808031,9.162770458906763,False,0.9999135951222515,True,False
True,0.6974672408715477,0.7274970076717293,0.7501643233623756,0.0299999999999966,0.0299999999999966,0.0387813022435939,Tier_B,first_step_growth_above_20pct,305.0,True,True,True,970958,True,0.9815362054691724,0.9801262119872146,c26c78398635479c,0.8799992842941542,7.157058458107102e-07,106.04057038371036,2113.3689329175495,18.929814836625955,False,0.9986065108787856,True,False
