attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,window_width_C,lower_bracketed,upper_bracketed,complete,candidate_id,exact_reconfirmed,rho_high_final,rho_two_final,fingerprint
True,0.6268802245975148,0.6272360046031726,0.627876269406455,0.029999999999996696,0.029999999999996696,0.02960975697488643,Tier_B,,240,True,True,True,617413,True,0.9800766753761755,0.9800255341353751,a3eae5e116f9a539
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,96857,True,0.929012021456008,0.9529576663035411,069dbf58ab5b5bee
False,0.045641421577582664,0.05369923955309319,0.29110708068489466,0.0006999999999999229,0.0,0.001964005994688585,Tier_C,,0.0,True,True,False,96527,True,0.9800330961641238,0.9787314434846612,629702290cf8f139
True,0.2488201243733168,0.2814509286064144,0.3105746136287846,0.029999999999996696,0.006199999999999317,0.009895173579456067,Tier_B,,120,True,True,True,369322,True,0.9818173403503093,0.9800077858811188,3b0e397a89c32224
True,0.03689750711149786,0.04264317346132629,0.04713914777762762,0.0,0.0,0.0013024142420302908,Tier_C,,265,True,False,False,853866,True,0.98,0.9800431085385584,720d0e0aa202fa66
True,0.05023758702087855,0.06584928909594057,0.0860933323832096,0.0,0.0,0.0020692926480712285,Tier_C,,290,True,False,False,943789,True,0.98,0.9805729355466382,1e25c65f90ce4643
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,321387,True,0.9295707779150556,0.9236051612753045,4396b0e19fcb3ebc
True,0.021945698254085322,0.051345813433385845,0.0533408152206597,0.0,0.0,0.0014495783099737376,Tier_C,,165,True,True,True,975811,True,0.9819999999999999,0.9806619652088083,3680cbef5ea14983
True,0.055723211010758944,0.07305945171125972,0.09180772333227982,0.0,0.0,0.0022915919491477716,Tier_C,,265,True,False,False,498360,True,0.9807867251032297,0.9800998169310252,22dd47aaa14d5809
True,0.007156818477527804,0.03894533433879088,0.05337533462594457,0.0,0.0,0.0010683468660016493,Tier_C,,200,True,False,False,206972,True,0.9804101951683339,0.9801091968255105,de8fd8ad81af5bc1
True,-0.38714937178000186,-0.20901948721533037,-0.09338527106107697,0.0,0.0,0.0,reject,reduction_below_threshold,0.0,True,True,False,782929,True,0.9809047225811214,0.9800218981368,2e4984169ab0a881
False,0.05229795832951123,0.05535899113389586,0.056754664061540505,0.0,0.0,0.0014049977531407295,Tier_C,,140,True,False,False,280619,True,0.9800160176447043,0.9747535341392347,f0b1cc74acf78977
False,-0.028252298643740126,0.00148801959308692,0.0029064972065202532,0.0,0.0,2.3813699891179155e-06,Tier_C,,0.0,True,False,False,58628,True,0.9734247398283276,0.9517068620624188,4686ec8807ac3c6f
True,0.05700312559860099,0.07435152405101941,0.089598037158933,0.0,0.0,0.0022914833801528567,Tier_C,,205,True,False,False,182697,True,0.9812698758906997,0.9800083623337796,6d51809efb2fe21d
True,0.046029024621311976,0.0540164007998063,0.06449666752822725,0.0,0.0,0.0016788497248016539,Tier_C,,190,True,False,False,518513,True,0.9801268072667227,0.980124128863781,30892609a4299cd7
False,0.083593498038675,0.08920810553728431,0.1534659845868297,0.0,0.0,0.0010847934407297527,Tier_C,,0.0,True,True,False,588686,True,0.9800657657670881,0.9604351203489949,d6a54c678501b567
True,0.36348461702044677,0.38416520009084565,0.39086867152783944,0.029999999999996696,0.029999999999996696,0.014418621298995148,Tier_B,,90,True,True,True,531548,True,0.9800300724855731,0.9800676172827527,b1f8545e9054543a
True,0.039329045741263724,0.053671883932019715,0.06390210552914899,0.0,0.0,0.0016305734753993988,Tier_C,,215,True,False,False,846629,True,0.98038475055201,0.9802074872603079,f9cc68e5cda9772c
True,0.8111729480146513,0.8415515127099277,0.8540441109143122,0.029999999999996696,0.029999999999996696,0.054535552564142734,Tier_B,,40,True,True,True,735002,True,0.9801610995427062,0.9800392760770174,9de729f009488609
True,0.24763142870348087,0.39449739825932584,0.4758306896567742,0.029999999999996696,0.023499999999997412,0.014316036313874514,Tier_B,,35,True,True,True,560071,True,0.9814873350973515,0.9800207703444459,f92a7e89e9cda9ca
True,0.05241847737652139,0.05819805324528038,0.06252625001780854,0.0,0.0,0.0017945243915525413,Tier_C,,405,True,False,False,474008,True,0.9800000001593496,0.980377465233052,aaac2b5791f788d2
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,324062,True,0.9806652130302392,0.9443220960620813,ecc7960af32d35c9
True,-0.02914983097888646,-0.020838392359188385,-0.015648939592218802,0.0,0.0,0.0,reject,reduction_below_threshold,230,True,False,False,536844,True,0.9800403322574026,0.9800015441739331,bdbe1125acc47291
True,0.025604849870630053,0.03498770690627573,0.048166511303757376,0.0,0.0,0.0010893647909207154,Tier_C,,190,True,False,False,15010,True,0.9800266677186689,0.9801136837282542,7c9aa16403a20cea
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,973497,True,0.9674769186597626,0.9439168443273506,bdf500db20450d7f
True,0.7966672502278709,0.9577265647198984,0.9658467671698957,0.029999999999996696,0.029999999999996696,0.0884884518640385,Tier_B,,90,True,True,True,845276,True,0.9801516837581515,0.9800092406013658,a9a86a00e6db496a
True,0.07052673304958279,0.07598225452176743,0.08000317074015195,0.0,0.0,0.0023678388946225745,Tier_C,,325,True,True,True,997516,True,0.9800048583822809,0.9801480463354266,456c4f08a55166b4
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,215009,True,0.9803716778226328,0.8799968179513129,6a2c2cd80e4acf2e
False,-0.5926616351675691,-0.2853045599303198,-0.16519389637457094,0.0,0.0,0.0,Tier_C,reduction_below_threshold,55,True,True,True,742648,True,0.9816365218636065,0.9644577600883527,6a28a62d6284e667
True,0.005770748580990026,0.008734198516040514,0.011805318751655691,0.0,0.0,0.00026483062962307945,Tier_C,,240,True,False,False,846124,True,0.9801938891950118,0.9804109255683618,ed03834fd27495c0
True,0.8557983674979825,0.8761055667216916,0.8817034740830664,0.029999999999996696,0.029999999999996696,0.06219289461141346,Tier_C,,0.0,True,True,False,529442,True,0.9800146033507998,0.9800378400843968,2648cdd48609746f
False,-0.016736044372199554,0.005003880370031966,0.005304221742808757,0.0,0.0,0.00010718158031550816,Tier_C,,0.0,True,False,False,266667,True,0.9770517816355355,0.9740127706039053,c6edff970be364d5
False,0.006645252798732071,0.04248683224624361,0.04392462873358183,0.0,0.0,0.00034107640708076775,Tier_C,,0.0,True,True,False,138409,True,0.9800095168629168,0.9584176765819789,ec21b50086971f48
True,3.424906830717944e-05,4.872907633779455e-05,7.327190680761486e-05,0.0,0.0,1.510246279383627e-06,Tier_C,,280,True,False,False,272785,True,0.980764072595661,0.9809627959103537,fa6302c7a8ace762
False,0.006036548625528715,0.0067896096465349665,0.007630723944177187,0.0,0.0,0.00019115370242291817,Tier_C,,140,True,False,False,153544,True,0.9800352088455863,0.9779547367484687,609aff3c36202516
True,0.0022303937855622236,0.0033758398963409375,0.005475684843935014,0.0,0.0,0.00010889203122027664,Tier_C,,280,True,False,False,971773,True,0.9801854213744366,0.9805583249655534,12c748b0fbfe6230
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,75,True,False,False,500769,True,0.9803475938876041,0.9250453738040814,c09f50118d79b1da
True,0.12810195595041518,0.1690758645840199,0.2070759328998859,0.0026999999999997026,0.0,0.005546053791813269,Tier_C,,330,True,False,False,5173,True,0.9819999999999999,0.9800013163634073,76761295e77ce6c1
False,0.07789104103327782,0.09560290522227477,0.09954387075701798,0.0,0.0,0.00019651610479709785,Tier_C,,0.0,True,False,False,150945,True,0.9591105367291013,0.9519814039849275,f5dabf54284680bc
False,0.06764787865770594,0.06764787865770594,0.06764787865770594,0.0,0.0,0.0,Tier_C,,0.0,True,False,False,522617,True,0.9800133277001499,0.9500017027551281,5362402001025ca1
True,-0.007031290765155518,-0.0003406810001791438,0.0018594225675095943,0.0,0.0,1.9174041012607278e-05,Tier_C,,180,True,False,False,34873,True,0.9819999999999999,0.9800078674148075,8f21555b0c39bfed
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,434300,True,0.9803498766720642,0.9023633381012596,bcec06ba0e32b50f
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,607919,True,0.9307273160912652,0.9101496982238815,00656aa36b915420
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,39349,True,0.9132663242017407,0.9085676482477665,699160a29441778b
True,0.47740239736497436,0.5253942419921498,0.5670634695934027,0.029999999999996696,0.029999999999996696,0.02233460155877356,Tier_B,,230,True,True,True,741122,True,0.98,0.980503379225704,38b979dab6c7c86a
False,0.254556821838553,0.26060003233348455,0.2625131915018568,0.005299999999999416,0.0,0.0015948306149997614,Tier_C,,0.0,True,False,False,219080,True,0.9716176737264693,0.9553396046466353,fe3f4ab159d90a0e
True,0.02527282731237357,0.029327869468496526,0.0334520815784346,0.0,0.0,0.0008933659857099138,Tier_C,,155,True,False,False,780271,True,0.980145643477938,0.9800171264033024,d04f7fc03a5c4b1a
True,0.19223450879228,0.2211971454895929,0.24639600626828495,0.025899999999997148,0.0,0.0074929535488500445,Tier_C,,280,True,False,False,369057,True,0.9813591000689097,0.9801789139604786,87feb7a019497e80
False,-0.18674079673829125,-0.07478598566875272,-0.03308579509715104,0.0,0.0,0.0,reject,reduction_below_threshold,5,True,True,False,317539,True,0.9803547850506956,0.9577982935428622,d3caea1533ed7cf4
True,0.7868361263078462,0.8161861233727236,0.8239630286463733,0.029999999999996696,0.029999999999996696,0.050300011786859604,Tier_B,,125,True,True,True,366006,True,0.9803111615754742,0.9800377346673884,573701e742f28f8a
False,0.2871888544716005,0.29109077618559226,0.29298654218805564,0.015099999999998337,0.0,0.005188647397168402,Tier_C,,0.0,True,True,False,86038,True,0.9802044440740811,0.9650605535588807,ba77c5be6aa6ef8a
True,0.05173680419668836,0.06245716297954573,0.07019475203335424,0.0,0.0,0.0019113838125825236,Tier_C,,340,True,False,False,221222,True,0.9808857446130486,0.9802549892066903,07ca508899438b22
True,0.18908134290036682,0.23376730410261815,0.27115945044424794,0.026399999999997092,0.0,0.007906206940925774,Tier_C,,255,True,False,False,473987,True,0.9806739659694169,0.9803167672438262,e2c6b26915ecc467
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,560990,True,0.980179587086236,0.9376516181263108,e0517b4e1d6f1cbd
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,29116,True,0.8757993195821989,0.8757993195821989,6a05f734521139f0
True,0.09008996650114454,0.102389289301135,0.1099059131595469,0.0,0.0,0.0032076653148337816,Tier_C,,165,True,False,False,396202,True,0.9800439300652005,0.9800332089166882,31cb9e64ca3e2ec8
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,905063,True,0.9600868584811313,0.9209803141269263,d8801126e1c7ae39
False,0.054021821685369176,0.05979268946926425,0.06694918958704932,0.0,0.0,0.0016279635672118908,Tier_C,,140,True,False,False,123987,True,0.9801358673789169,0.976332180021171,880be8c9274d3680
True,0.9125248495199696,0.9200253879594178,0.9200254511600099,0.029999999999996696,0.029999999999996696,0.0756216493937224,Tier_B,,100,True,True,True,511984,True,0.9802585447255524,0.9801867921183508,f047627c6adb85b9
False,0.016877288194736217,0.02072301813849664,0.023937059766514168,0.0,0.0,9.739993585534342e-05,Tier_C,,0.0,True,True,False,186560,True,0.9811028064968222,0.9545751297297351,5bce059260cc55b5
False,0.035594069593115285,0.06000735874064289,0.08301454527450458,0.0,0.0,0.0002592915192778873,Tier_C,,0.0,True,False,False,669636,True,0.9607533190509626,0.9541655840292833,181d8d236813b1f2
True,0.06169294246579282,0.08085402079003656,0.10606869912689665,0.0,0.0,0.0025637983892354277,Tier_C,,250,True,False,False,291822,True,0.9800000000000001,0.9806710745159289,a2f7f88fc83631d7
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,583959,True,0.9801858510405321,0.8799835323060903,1d21940033c1c5a2
True,0.0001387233746715788,0.00017869470001152798,0.00023129986127012891,0.0,0.0,5.422309711236231e-06,Tier_C,,180,True,False,False,478620,True,0.9819999999999999,0.9800228851798165,03e7eb32a68198f4
True,0.4659934508691972,0.4911519618783491,0.518154804818822,0.029999999999996696,0.029999999999996696,0.020219496383026173,Tier_B,,360,True,True,True,541476,True,0.9800645358542227,0.9819924236566572,d524255b4a3ee99d
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,161126,True,0.9432471522987571,0.8994151501032317,9900d3322530a966
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,105,True,False,False,630880,True,0.9801715333401025,0.945323391696892,edd8d51b7d4a4ade
True,0.0022639439034873865,0.0028678594843514205,0.003516594144947538,0.0,0.0,8.72294954927988e-05,Tier_C,,330,True,False,False,404957,True,0.9810949684941022,0.9800427552348114,b8aecb88af9e7768
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,293395,True,0.7515359766122276,0.7515359766122276,a760c91e1c4f92e2
False,0.013228830900110622,0.015596266969930217,0.01833609848497597,0.0,0.0,0.00034544128873809923,Tier_C,,130,True,False,False,493397,True,0.9801181036527373,0.9719332854627154,f1b3125dba19a4b0
True,0.06650513453069917,0.08303053893641354,0.0941518857743201,0.0,0.0,0.0025790432670269705,Tier_C,,405,True,False,False,819377,True,0.9801575005203736,0.9807208913855329,5822416ce4a3fcc6
True,0.3058455987235825,0.32306097613124973,0.3302931405621322,0.029999999999996696,0.029999999999996696,0.011634841504767478,Tier_B,,105,True,True,True,786377,True,0.9804378080864777,0.9801450790003936,6945d597458330c3
True,0.16980253718137717,0.18464155526513637,0.1919508529917724,0.0,0.0,0.006070084879192415,Tier_C,,165,True,True,True,800664,True,0.9809362524272728,0.9800567520642411,836e87d8ae460be4
True,0.006408267164693782,0.008153434115802827,0.010533674829873552,0.0,0.0,0.0002486738749425892,Tier_C,,315,True,False,False,602804,True,0.9802163845568308,0.9819996679566284,5763ada55dc7cf8f
True,0.06761031515979321,0.08213775558796221,0.1050113508746312,0.0,0.0,0.0026170887571844758,Tier_C,,180,True,False,False,578145,True,0.9800266736892091,0.9800301160463221,b703f67b6f35217b
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,862807,True,0.8625902981744042,0.8625902981744042,bef61dfee0a4647a
True,0.04200285853601082,0.05040907604939837,0.07808384041965777,0.0,0.0,0.001579172063292935,Tier_C,,290,True,False,False,812226,True,0.9812149337515625,0.9819997372840655,b32ee887b351ae46
True,9.073532869496859e-06,1.2782082827400565e-05,1.6047987732581426e-05,0.0,0.0,3.830683552457948e-07,Tier_C,,205,True,False,False,21331,True,0.9807578728757087,0.9800368924567311,ce13b3cdcb23b5a4
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,315042,True,0.98,0.9385483957674328,e2de32461021f175
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,882526,True,0.8353099380763456,0.8353099380763456,5b2184c0396dab32
True,0.19469059087311502,0.20035343968965336,0.2010051433207677,0.01679999999999815,0.0,0.006673174141012175,Tier_C,,0.0,True,True,False,683836,True,0.9812518559257937,0.9800666365380227,3844cfd04b408003
False,0.205376080632796,0.20745252426005673,0.20934575796211263,0.007299999999999196,0.0,0.001697348943836271,Tier_C,,5,True,True,False,626617,True,0.9802140538548786,0.9572815278704455,c67bd31b196bee40
True,0.5826915338327074,0.6303780780941279,0.6564466768889441,0.029999999999996696,0.029999999999996696,0.029502450315345173,Tier_C,,0.0,True,True,False,521008,True,0.9814150588846152,0.9800009122991101,445af9f33c790720
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,80,True,False,False,94256,True,0.9809628916363399,0.9405050396575909,d98cf8ce1b67735a
True,0.07052862806702098,0.14799094330152385,0.2618755376002281,0.009099999999998998,0.0,0.0052109276451450725,Tier_C,,275,True,False,False,896572,True,0.9811847134608606,0.9801623029893698,d883f97317e0eb74
False,0.33958846767407025,0.3402493920894331,0.34082932636862084,0.0038999999999995705,0.0038999999999995705,0.001621904825620275,Tier_C,,0.0,True,True,False,524071,True,0.9801294585934585,0.9539103744740802,b156ed8311b1ba9c
True,0.1397891987075789,0.16282145912323742,0.18953918415712334,0.0,0.0,0.005351087784199431,Tier_C,,155,True,False,False,851744,True,0.9819818647776561,0.9800212018406256,0fc1de1823869361
True,0.15156619226956602,0.16123096753827326,0.1703570595419922,0.0,0.0,0.005264903950487773,Tier_C,,130,True,True,True,724393,True,0.9812863078743883,0.980040368601534,835e93ec680bf724
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,716095,True,0.9016601737811794,0.8899898581576337,05cf9c7137c1808f
False,0.13879825992759764,0.14099962084940298,0.14152028587692822,0.0,0.0,0.003153177451143254,Tier_C,,50,True,True,True,241048,True,0.9805128529021887,0.9708330314184588,980b8ec895572ede
True,0.0005548744340357903,0.0007310640775463062,0.0009636904194606499,0.0,0.0,2.2216136386836705e-05,Tier_C,,325,True,False,False,36298,True,0.98,0.9802423127615673,ad751a68002c10c9
True,0.2591687767776749,0.2883915155481581,0.3127552810221983,0.029999999999996696,0.008699999999999042,0.01018901454358492,Tier_B,,215,True,True,True,91973,True,0.9812237718358776,0.98011677581288,488ebc4393bdb571
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,327383,True,0.9802344612848214,0.9368026314840552,84976b66823c5127
True,0.008949948176795175,0.013814112209805662,0.01707791936586389,0.0,0.0,0.0004099283353465586,Tier_C,,205,True,False,False,402016,True,0.9803787930000329,0.9800182537137528,3063604a91f2d675
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,49349,True,0.9801625991956653,0.8973751533551181,6c8f55726646c0f3
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,482214,True,0.9813923236498545,0.8799525487037043,db23a1157fddf91f
True,-0.017140047771822653,0.012697060351829936,0.02384650066416738,0.0,0.0,0.0003502129894861918,Tier_C,,0.0,True,True,False,927337,True,0.9800140228308745,0.9800013742000953,2f322745ba7bd2f0
True,0.04269953500504975,0.05242691336526806,0.05738263309775615,0.0,0.0,0.0015857356772438478,Tier_C,,300,True,False,False,973897,True,0.9800859860562433,0.980544896980102,12c16de5eca49ffe
False,0.07959449434746835,0.09111887843449579,0.09930991165784542,0.0,0.0,0.0017569566186211821,Tier_C,,0.0,True,False,False,107161,True,0.9761152440951807,0.9685342681315332,a755c5dc5de5a032
True,5.554471389168647e-06,6.663256701733289e-06,8.288892643260048e-06,0.0,0.0,2.0232173448213e-07,Tier_C,,200,True,False,False,906025,True,0.98,0.9802157259083489,16e0f80f40ef8cf9
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,520752,True,0.9436388224769816,0.9296564146367273,8117fe3612d24c10
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,191629,True,0.9804332495222533,0.8973169752100729,50ebccb2429af6ee
True,0.11375341165194419,0.14261481183142244,0.17135620764702764,0.0,0.0,0.0046477647006113055,Tier_C,,280,True,False,False,368461,True,0.98,0.9800248685821589,bcb07b7edc3735ab
True,0.32380465728017116,0.3389414747772701,0.3523056361851885,0.029999999999996696,0.029999999999996696,0.012420875477797418,Tier_B,,265,True,True,True,581668,True,0.9810028718133761,0.9814628699606158,0a3ec6582d9a729a
False,0.005888611042290659,0.010112598258509742,0.013559137603469273,0.0,0.0,0.0002961903268642795,Tier_C,,140,True,False,False,70651,True,0.9804281590160202,0.979491086271731,82d711cb70dcabae
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,80,True,False,False,796400,True,0.9814364917329308,0.9409268704303451,05b69ff569e83d5f
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,105,True,False,False,119725,True,0.9800019193833982,0.936173176891039,acfd05be12aa1918
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,302996,True,0.9249384910725693,0.8819811194440971,19f66b9a1be254b3
False,-0.061779644164069225,-0.00858915214148559,-0.0033178198231929024,0.0,0.0,0.0,reject,reduction_below_threshold,0.0,True,False,False,304483,True,0.9704518474698043,0.9688815676450473,1bfdfa7059eff849
True,7.866071838336097e-08,2.181041337534495e-07,5.02960919246398e-07,0.0,0.0,7.2563963182406605e-09,Tier_C,,230,True,False,False,749327,True,0.9805051656796796,0.9801364230505629,5995393703192689
True,0.12106938715665949,0.1462193870234817,0.1756084468906809,0.0,0.0,0.004771210150356453,Tier_C,,205,True,False,False,496375,True,0.9800433492130518,0.9801502805018809,555e6deff85f16c5
True,9.884984576580269e-05,0.00010381100966450063,0.00011066770557510708,0.0,0.0,3.1272907996622136e-06,Tier_C,,275,True,False,False,194509,True,0.9801609142874235,0.9805265154734015,094463cd7816759d
True,0.02009129697775558,0.024531555034688513,0.02909536849226535,0.0,0.0,0.0007415080494860874,Tier_C,,440,True,False,False,219496,True,0.9812610980719078,0.9805762678616703,857411e0527e36ed
True,0.03207796048657707,0.04030949386566629,0.2272816933577525,0.00489999999999946,0.0,0.0026464933016057657,Tier_C,,85,True,True,True,322800,True,0.9800043344929812,0.9800031305581902,239dc544e1973c04
True,0.005347220139505171,0.006591874615587523,0.007928248095727453,0.0,0.0,0.0001987207009040332,Tier_C,,290,True,False,False,209441,True,0.98,0.98053240454539,cd71338e8378b2ad
True,0.0008295908830955323,0.000977401541038092,0.00111259423611898,0.0,0.0,2.929188939453046e-05,Tier_C,,250,True,False,False,820690,True,0.9806613974575746,0.9800491146917719,d5c2f8c98f1cd4d6
True,1.3972804077111434e-06,1.8668074783789734e-06,2.375042982949438e-06,0.0,0.0,5.624335458620359e-08,Tier_C,,250,True,False,False,155620,True,0.98,0.9801813663878323,ff0aa31c358292b9
True,0.18505155416571528,0.18964167427371292,0.1908791099198971,0.0,0.0,0.006294633792560208,Tier_C,,225,True,True,True,216187,True,0.9804241961503768,0.9801654556913029,e506c0af185b03eb
False,0.11465948112108582,0.11914865273023678,0.12361623980053937,0.0,0.0,0.0009645223644446937,Tier_C,,0.0,True,True,False,840588,True,0.9815094770173087,0.9576116590523034,18367191788f6c97
True,0.4834296636693348,0.676471258125005,0.7997657425648456,0.029999999999996696,0.029999999999996696,0.03445901033768508,Tier_B,,100,True,True,True,867804,True,0.980129987546329,0.9800288911326837,41baa50a3591db2d
True,0.19791039136553268,0.22745207265802048,0.25288501334016766,0.028999999999996806,0.0,0.007721401382968576,Tier_B,,165,True,True,True,17327,True,0.9801540868255163,0.9800590629909962,c1287721cc838c96
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,115173,True,0.9130042576137223,0.8799977789025161,0a8b0d9b72f8dfc0
False,-8.1449906819131e-09,-4.3157314388864165e-09,-2.8954789677015924e-09,0.0,0.0,0.0,reject,reduction_below_threshold,80,True,False,False,277565,True,0.9802775973642867,0.9693216561744636,d03b9efdbd328ab4
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,False,False,190342,True,0.9360270454568806,0.931296744206252,693dd8037a027cfe
True,0.2502642436624065,0.27502588069010214,0.292371910491266,0.029999999999996696,0.0,0.009612628694113511,Tier_B,,350,True,True,True,191845,True,0.9801242831145718,0.9803330655722536,2b7269448afebe29
True,0.12847159980335876,0.13802232369430023,0.14304494726983386,0.0,0.0,0.004425723923855167,Tier_C,,405,True,False,False,970788,True,0.9801036105590823,0.980114737697868,c0496b559a842452
True,0.05699174677186003,0.06909923950340668,0.08384313248313024,0.0,0.0,0.0021625664731692936,Tier_C,,280,True,False,False,382981,True,0.9800000000000001,0.9805113960108588,09c117fda9b02022
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,608451,True,0.9803518422175918,0.9449032107817177,66bda1d8b4cd164e
False,0.031027128610797594,0.03789043018240612,0.04302961293684271,0.0,0.0,0.0005668367949111283,Tier_C,,115,True,False,False,582090,True,0.9801686862640637,0.9648380615150786,8911d0d07ccdd7af
False,0.03533386958034379,0.056351443674441004,0.09461699556412173,0.0,0.0,0.0016020592701670344,Tier_C,,130,True,False,False,499646,True,0.9800000000000001,0.9761637739151091,b80122585de95e68
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,308239,True,0.9807149719168585,0.9107672058396755,c0456790d3b26059
True,1.0673460875132434e-06,1.365441911538312e-06,1.7991236489489637e-06,0.0,0.0,4.1835961147955754e-08,Tier_C,,205,True,False,False,982180,True,0.9808533816403266,0.9800452458629704,261ea896ad444959
True,0.08281223140921723,0.0879491982578754,0.08932841392998792,0.0,0.0,0.0027373694846233214,Tier_C,,415,True,False,False,825454,True,0.98,0.98199936,fd819b73fb03ffb2
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,708897,True,0.7939641428574027,0.7939641428574027,f5a1c3c2e7a6cfd5
True,0.07366616565058248,0.07715109583774715,0.07843915180337524,0.0,0.0,0.002398141713180847,Tier_C,,340,True,False,False,666076,True,0.980188572130122,0.9801874336117503,3729cc1f1cc2945c
True,0.00029996776760043975,0.0003281693406834707,0.0003473814439481915,0.0,0.0,9.78581669937457e-06,Tier_C,,205,True,False,False,72906,True,0.9807564265240643,0.9801392411061562,af4c1b158d73ea57
False,0.3458417367810115,0.35907127863937816,0.3706332132931407,0.0007999999999999119,0.0007999999999999119,0.0003555352988347359,Tier_C,,0.0,True,False,False,142898,True,0.9643365782776845,0.9507761949668081,3e996944c1b6c7b1
True,4.675537734755153e-11,7.250333666775077e-11,1.0404099803906774e-10,0.0,0.0,2.2716716729025974e-12,Tier_C,,255,True,False,False,100981,True,0.9813173680051105,0.9810064389204994,7af9f33e1dafd00b
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,True,True,False,671689,True,0.980030417027397,0.9276359795566055,bffb66cbb7d57b98
True,-0.003527533167606345,-0.003436290075259585,-0.0025671275398857496,0.0,0.0,0.0,reject,reduction_below_threshold,215,True,False,False,910478,True,0.98,0.980745813131459,fae0976ea5f92cd3
True,0.426996051333809,0.4398158386480111,0.4443046597653334,0.029999999999996696,0.029999999999996696,0.01731796198328635,Tier_B,,100,True,True,True,980745,True,0.9801879109390078,0.9800297572679946,027915cc598ccb1e
True,0.037364382314447275,0.11072749885519206,0.1717533059309122,0.0,0.0,0.003449125156992575,Tier_C,,45,True,True,True,580196,True,0.9805894674542939,0.9800171768493146,8b3c9d0ae9988cd3
True,-0.07958397098805392,-0.05484424350875727,-0.025032915566333358,0.0,0.0,0.0,reject,reduction_below_threshold,190,True,False,False,223618,True,0.9805196068608193,0.9801040008460918,bc8020f2103f3435
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,0.0,False,False,False,106489,True,0.9336059329821785,0.8799910574519736,2b30f5a82d7f6470
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,90,True,False,False,520228,True,0.9803461862491722,0.9425013058508792,28b9e744ec95d1d9
True,0.40068543403778945,0.4229626165997483,0.44614404980079936,0.029999999999996696,0.029999999999996696,0.016488527034259022,Tier_B,,290,True,True,True,295003,True,0.9804128970228881,0.9817003407224052,0d49b9b7e98d8367
True,0.22555468676952906,0.24289474774868514,0.24727788044890553,0.029999999999996696,0.0,0.008273484423943874,Tier_B,,125,True,True,True,153825,True,0.9803654630767624,0.9800416910590163,dff83b255cec3484
