case_id,mode,path,subpopulation,t_s,rho_i,G_i_nm,pore_D50_i_nm,pore_D90_i_nm,connected_fine_i,large_pore_i,rho_dot_i,G_dot_i_nm_s,PR_work_i,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore,f_defect_large_pore,stored_PR_work
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,441.5999999999933,0.7000000000000002,135.00000000000003,23.742034176457764,9.496813670583106e-08,0.29695972702694196,0.5148060204323569,3.5847561025741514e-17,5.8402622951290064e-24,65.98546052255585,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,443.9999999999932,0.7000000000000004,135.00000000000003,23.742036290484606,9.496814516193842e-08,0.29695964455164214,0.514806241355098,4.872118924795567e-17,9.958202818308598e-24,71.94795904204616,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,446.39999999999304,0.7000000000000004,135.00000000000003,23.74203857460967,9.496815429843868e-08,0.29695955544039593,0.5148064800531137,6.606454336491816e-17,1.688943434854346e-23,78.3901584484226,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,448.7999999999929,0.7000000000000006,135.00000000000003,23.742041040536975,9.49681641621479e-08,0.2969594592366238,0.5148067377493938,8.937663031888328e-17,2.855432900340195e-23,85.34505824627114,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,451.19999999999277,0.7000000000000008,135.00000000000003,23.742043700591687,9.496817480236675e-08,0.2969593554595201,0.5148070157318189,1.206416006885338e-16,4.8054678397783876e-23,92.84740810835187,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,453.59999999999263,0.7000000000000013,135.00000000000003,23.742046567735212,9.496818627094085e-08,0.2969592436034609,0.5148073153547426,1.624801388074055e-16,8.054254684515535e-23,100.93375047254042,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,455.9999999999925,0.7000000000000016,135.00000000000003,23.742049655578793,9.496819862231517e-08,0.29695912313747835,0.5148076380404017,2.1834636759741922e-16,1.344859757554587e-22,109.64245841837499,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,458.39999999999236,0.7000000000000022,135.00000000000003,23.742052978394995,9.496821191357998e-08,0.2969589935048114,0.5148079852801182,2.927834450297321e-16,2.2363518050917476e-22,119.01376795966598,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,460.7999999999922,0.7000000000000028,135.00000000000003,23.74205655112692,9.496822620450768e-08,0.29695885412254647,0.5148083586352599,3.9175470274055564e-16,3.7046263830493635e-22,129.08980381042508,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,463.1999999999921,0.700000000000004,135.00000000000003,23.74206038939482,9.496824155757927e-08,0.29695870438136224,0.5148087597379245,5.230718382342499e-16,6.112601258549115e-22,139.91459759807807,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,465.59999999999195,0.7000000000000053,135.00000000000003,23.74206450949954,9.496825803799815e-08,0.2969585436453949,0.5148091902912998,6.969475768262284e-16,1.0047612196756298e-21,151.53409741060256,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,467.9999999999918,0.7000000000000071,135.00000000000003,23.742068928422555,9.496827571369021e-08,0.29695837125223823,0.5148096520696609,9.2670768938874e-16,1.6453057944430465e-21,163.9961674729531,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,470.3999999999917,0.7000000000000095,135.00000000000003,23.74207366382205,9.496829465528821e-08,0.29695818651309935,0.5148101469179551,1.2297066894152362e-15,2.6840510570195474e-21,177.35057665304376,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,472.79999999999154,0.7000000000000126,135.00000000000003,23.742078734024478,9.496831493609791e-08,0.29695798871312634,0.5148106767509184,1.628503441419645e-15,4.362302765663685e-21,191.648974398815,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,475.1999999999914,0.7000000000000168,135.00000000000003,23.74208415801124,9.496833663204497e-08,0.2969577771119323,0.5148112435516764,2.152367922115963e-15,7.063724878188065e-21,206.9448526057651,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,477.59999999999127,0.7000000000000224,135.00000000000003,23.742089955399777,9.49683598215991e-08,0.296957550944333,0.5148118493697609,2.8392092740892944e-15,1.1396265924122668e-20,223.2934918090765,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,479.99999999999113,0.7000000000000297,135.00000000000003,23.742096146418476,9.49683845856739e-08,0.29695730942132764,0.514812496318486,3.738039064385892e-15,1.831966426703351e-20,240.7518899865173,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,482.399999999991,0.7000000000000394,135.00000000000003,23.74210275187487,9.496841100749949e-08,0.29695705173134274,0.514813186571613,4.9121135409553194e-15,2.934329192394859e-20,259.37867214815975,0,0,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,484.79999999999086,0.700000000000052,135.00000000000003,23.742109793116253,9.496843917246501e-08,0.2969567770417687,0.5148139223592313,6.4429362121938865e-15,4.683333533646347e-20,279.2339787773017,0,0,0,0,0
