case_id,mode,path,subpopulation,t_s,rho_i,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,590.3999999999849,0.7000000029931,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,592.7999999999847,0.7000000038121059,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,595.1999999999846,0.7000000048594663,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,597.5999999999844,0.7000000062000036,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,599.9999999999844,0.7000000079170465,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,602.3999999999845,0.7000000101176015,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,604.7999999999845,0.7000000129388595,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,607.1999999999846,0.7000000165563256,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,609.5999999999843,0.7000000211938804,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,611.9999999999844,0.7000000271360873,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,614.3999999999845,0.7000000347430486,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,616.7999999999844,0.7000000444680394,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,619.1999999999845,0.7000000568780285,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,621.5999999999843,0.7000000726769836,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,623.9999999999842,0.700000092731559,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,626.3999999999841,0.7000001180983645,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,628.7999999999839,0.7000001500515457,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,631.1999999999838,0.7000001901089112,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,633.5999999999837,0.700000240054416,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,635.9999999999835,0.7000003019545663,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,638.3999999999834,0.7000003781664004,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,640.7999999999832,0.7000004713351946,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,643.1999999999831,0.7000005843810174,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,645.599999999983,0.7000007204745823,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,647.9999999999828,0.7000008830043511,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,650.3999999999827,0.7000010755381894,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,652.7999999999826,0.7000013017837703,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,655.1999999999824,0.7000015655521485,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,657.5999999999823,0.7000018707284205,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,659.9999999999822,0.7000022212522989,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,662.399999999982,0.7000026211100225,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,664.7999999999819,0.7000030743376096,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,667.1999999999817,0.7000035850343085,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,669.5999999999816,0.7000041573843432,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,671.9999999999815,0.7000047956847244,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,674.3999999999813,0.7000055043769373,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,676.7999999999812,0.7000062880806037,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,679.1999999999811,0.7000071516276348,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,681.5999999999809,0.7000081000958309,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,683.9999999999808,0.7000091388412991,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,686.3999999999807,0.7000102735293877,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,688.7999999999805,0.7000115101640867,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,691.1999999999804,0.7000128551160125,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,693.5999999999802,0.7000143151491964,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,695.9999999999801,0.7000158974469501,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,698.39999999998,0.7000176096370914,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,700.7999999999798,0.7000194598168151,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,703.1999999999797,0.7000214565774656,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,705.5999999999796,0.7000236090294445,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,707.9999999999794,0.7000259268274549,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,710.3999999999793,0.7000284201962603,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,712.7999999999791,0.7000310999571056,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,715.199999999979,0.7000339775549254,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,717.5999999999789,0.7000370650864512,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,719.9999999999787,0.7000403753293065,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,722.3999999999786,0.7000439217721681,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,724.7999999999785,0.700047718646066,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,727.1999999999783,0.7000517809568771,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,729.5999999999782,0.7000561245190716,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,731.9999999999781,0.7000607659907575,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,734.3999999999779,0.7000657229100711,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,736.7999999999778,0.7000710137329549,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,739.1999999999776,0.7000766578723638,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,741.5999999999775,0.7000826757389393,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,743.9999999999774,0.7000890887831884,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,746.3999999999772,0.7000959195392065,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,748.7999999999771,0.7001031916699794,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,751.199999999977,0.7001109300143018,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,753.5999999999768,0.700119160635349,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,755.9999999999767,0.7001279108709366,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,758.3999999999766,0.7001372093855047,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,760.7999999999764,0.7001470862238628,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,763.1999999999763,0.7001575728667293,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,765.5999999999761,0.700168702288104,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,767.999999999976,0.7001805090145021,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,770.3999999999759,0.7001930291860907,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,772.7999999999757,0.7002063006197581,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,775.1999999999756,0.7002203628741464,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,777.5999999999755,0.7002352573166852,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,779.9999999999753,0.7002510271926525,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,782.3999999999752,0.7002677176962941,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,784.7999999999751,0.7002853760440326,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,787.1999999999749,0.7003040515497887,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,789.5999999999748,0.7003237957024464,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,791.9999999999746,0.7003446622454812,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,matrix_connected,794.3999999999745,0.7003667072587751,0,0,0
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,0.0,0.7,0.0,0.0,0.0
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,2.400000000000001,0.7,4.2365965821906086e-63,4.2365965821906086e-63,7.268676420343605e-20
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,4.800000000000002,0.7,4.1265112397687035e-62,4.1265112397687035e-62,1.4537352840687207e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,7.2,0.7,3.472053297981996e-61,3.472053297981996e-61,2.18060292610308e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,9.599999999999998,0.7,2.741921965630825e-60,2.741921965630825e-60,2.907470568137439e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,12.0,0.7,2.0536102619603566e-59,2.0536102619603566e-59,3.634338210171799e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,14.399999999999997,0.7,1.4629910639420774e-58,1.4629910639420774e-58,4.361205852206157e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,16.800000000000004,0.7,9.932964326861174e-58,9.932964326861174e-58,5.088073494240518e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,19.20000000000001,0.7,6.438693747671377e-57,6.438693747671377e-57,5.814941136274875e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,21.60000000000001,0.7,3.991387854742974e-56,3.991387854742974e-56,6.54180877830923e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,23.999999999999996,0.7,2.3699963708205985e-55,2.3699963708205985e-55,7.26867642034358e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,26.4,0.7,1.349978301201209e-54,1.349978301201209e-54,7.995544062377931e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,28.79999999999999,0.7,7.387346338077248e-54,7.387346338077248e-54,8.722411704412276e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,31.19999999999998,0.7,3.8889388375847393e-53,3.8889388375847393e-53,9.449279346446615e-19
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,33.59999999999999,0.7,1.972086702778413e-52,1.972086702778413e-52,1.0176146988480953e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,35.999999999999986,0.7,9.645367175487399e-52,9.645367175487399e-52,1.0903014630515278e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,38.39999999999999,0.7,4.555445079701696e-51,4.555445079701696e-51,1.1629882272549594e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,40.8,0.7,2.079987382683899e-50,2.079987382683899e-50,1.23567499145839e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,43.19999999999999,0.7,9.191477551156389e-50,9.191477551156389e-50,1.3083617556618183e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,45.59999999999998,0.7,3.935148661978037e-49,3.935148661978037e-49,1.3810485198652444e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,47.99999999999997,0.7,1.6338989470568557e-48,1.6338989470568557e-48,1.453735284068668e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,50.39999999999996,0.7,6.585612410009459e-48,6.585612410009459e-48,1.5264220482720879e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,52.799999999999955,0.7,2.579142550713816e-47,2.579142550713816e-47,1.5993303856651512e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,55.199999999999946,0.7,9.82307587744552e-47,9.82307587744552e-47,1.7136451567767538e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,57.59999999999994,0.7,3.641511794045573e-46,3.641511794045573e-46,1.9160745859262588e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,59.99999999999993,0.7,1.315019612691e-45,1.315019612691e-45,2.2704191911146216e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,62.39999999999992,0.7,4.6295534957761114e-45,4.6295534957761114e-45,2.8837708092632614e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,64.79999999999991,0.7,1.5901166825556548e-44,1.5901166825556548e-44,3.9339644819010714e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,67.19999999999992,0.7,5.332314480529645e-44,5.332314480529645e-44,5.713245212279316e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,69.59999999999995,0.7,1.74703293344086e-43,1.74703293344086e-43,8.69703591779537e-18
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,71.99999999999999,0.7,5.595966850726245e-43,5.595966850726245e-43,1.3651190018404492e-17
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,74.40000000000002,0.7,1.7535452598874136e-42,1.7535452598874136e-42,2.1797698525812158e-17
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,76.80000000000005,0.7,5.378921758022874e-42,5.378921758022874e-42,3.506838175306539e-17
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,79.20000000000005,0.7,1.616100835350397e-41,1.616100835350397e-41,5.648985233456247e-17
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,81.60000000000005,0.7,4.758671103965958e-41,4.758671103965958e-41,9.076266460563333e-17
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,84.00000000000004,0.7,1.3740003487124233e-40,1.3740003487124233e-40,1.4512534325341884e-16
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,86.40000000000005,0.7,3.892271489101178e-40,3.892271489101178e-40,2.3063298359987224e-16
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,88.80000000000004,0.7,1.0823243662208742e-39,1.0823243662208742e-39,3.6403444877248595e-16
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,91.20000000000005,0.7,2.955729834988714e-39,2.955729834988714e-39,5.705073181083035e-16
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,93.60000000000005,0.7,7.931081178948113e-39,7.931081178948113e-39,8.876128715968548e-16
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,96.00000000000004,0.7,2.091994458705816e-38,2.091994458705816e-38,1.3709739638471973e-15
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,98.40000000000005,0.7,5.426781209279316e-38,5.426781209279316e-38,2.1023689236095116e-15
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,100.80000000000004,0.7,1.385046242754449e-37,1.385046242754449e-37,3.201190474066493e-15
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,103.20000000000005,0.7,3.479417820216102e-37,3.479417820216102e-37,4.840560471169826e-15
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,105.60000000000005,0.7,8.606831934319129e-37,8.606831934319129e-37,7.26984498681997e-15
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,108.00000000000004,0.7,2.097213942079433e-36,2.097213942079433e-36,1.0845912871642762e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,110.40000000000005,0.7,5.0357884478268065e-36,5.0357884478268065e-36,1.6076265955864765e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,112.80000000000004,0.7,1.191996106723233e-35,1.191996106723233e-35,2.3678192545430967e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,115.20000000000005,0.7,2.7823833402405725e-35,2.7823833402405725e-35,3.4659422723553955e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,117.60000000000005,0.7,6.406798639317551e-35,6.406798639317551e-35,5.042747459002577e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,120.00000000000004,0.7,1.455759551666892e-34,1.455759551666892e-34,7.293707410027102e-14
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,122.40000000000005,0.7,3.265131069485869e-34,3.265131069485869e-34,1.0488782919003938e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,124.80000000000004,0.7,7.231153096602331e-34,7.231153096602331e-34,1.4998788975303586e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,127.20000000000005,0.7,1.5817572473508194e-33,1.5817572473508194e-33,2.1330380892041017e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,129.60000000000008,0.7,3.418399310115641e-33,3.418399310115641e-33,3.017224556493781e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,132.0000000000001,0.7,7.300925249140668e-33,7.300925249140668e-33,4.2455787565893806e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,134.40000000000015,0.7,1.541426794651121e-32,1.541426794651121e-32,5.943447706679176e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,136.80000000000018,0.7,3.2178956457937374e-32,3.2178956457937374e-32,8.278711382277189e-13
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,139.20000000000022,0.7,6.644093978749258e-32,6.644093978749258e-32,1.147516029440531e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,141.6000000000002,0.7,1.357130857951294e-31,1.357130857951294e-31,1.5829748632306162e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,144.0000000000002,0.7,2.7430519053174613e-31,2.7430519053174613e-31,2.173474899821475e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,146.4000000000002,0.7,5.4874905224422965e-31,5.4874905224422965e-31,2.970608044801196e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,148.8000000000002,0.7,1.0867737734207862e-30,1.0867737734207862e-30,4.041937971517397e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,151.20000000000022,0.7,2.1312059412890167e-30,2.1312059412890167e-30,5.475574593533675e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,153.6000000000002,0.7,4.139283104969273e-30,4.139283104969273e-30,7.385952325607847e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,156.0000000000002,0.7,7.963943557295099e-30,7.963943557295099e-30,9.921100650995176e-12
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,158.4000000000002,0.7,1.5181751273198618e-29,1.5181751273198618e-29,1.3271757770910116e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,160.80000000000018,0.7,2.8680788260382713e-29,2.8680788260382713e-29,1.7682752274211303e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,163.2000000000002,0.7,5.37054402725723e-29,5.37054402725723e-29,2.346716580185558e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,165.6000000000002,0.7,9.969735586939901e-29,9.969735586939901e-29,3.102389383300407e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,168.0000000000002,0.7,1.8351227319253328e-28,1.8351227319253328e-28,4.0859344529957375e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,170.4000000000002,0.7,3.349951474181738e-28,3.349951474181738e-28,5.3614159920815215e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,172.80000000000018,0.7,6.065653316823366e-28,6.065653316823366e-28,7.009601280958517e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,175.2000000000002,0.7,1.0895673003454317e-27,1.0895673003454317e-27,9.131973032003018e-11
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,177.6000000000002,0.7,1.9419487009153455e-27,1.9419487009153455e-27,1.1855622497405547e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,180.0000000000002,0.7,3.4347616231989026e-27,3.4347616231989026e-27,1.533919812241758e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,182.4000000000002,0.7000000000000001,6.029714385668351e-27,6.029714385668351e-27,1.9780115446307557e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,184.80000000000018,0.7,1.0507576466288776e-26,1.0507576466288776e-26,2.542326963382006e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,187.2000000000002,0.7,1.8179283219165326e-26,1.8179283219165326e-26,3.257153309219557e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,189.6000000000002,0.7,3.1230604916866236e-26,3.1230604916866236e-26,4.159836777891068e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,192.0000000000002,0.7,5.328107345921011e-26,5.328107345921011e-26,5.296293578836962e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,194.4000000000002,0.7,9.028433837000633e-26,9.028433837000633e-26,6.722815345069715e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,196.80000000000018,0.7,1.519690789952253e-25,1.519690789952253e-25,8.508220439002956e-10
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,199.2000000000002,0.7,2.5413029527138444e-25,2.5413029527138444e-25,1.0736410676418276e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,201.6000000000002,0.7,4.222500404770508e-25,4.222500404770508e-25,1.3509402032155554e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,204.0000000000002,0.7,6.971838431388076e-25,6.971838431388076e-25,1.6950908113719703e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,206.4000000000002,0.7,1.1440375688581797e-24,1.1440375688581797e-24,2.1210566719885335e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,208.80000000000018,0.7,1.865942932186393e-24,1.865942932186393e-24,2.6468912777941244e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,211.2000000000002,0.7,3.0253111118240296e-24,3.0253111118240296e-24,3.294321552362219e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,213.6000000000002,0.7,4.8764376094682895e-24,4.8764376094682895e-24,4.089431411146017e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,216.0000000000002,0.7,7.815241903869746e-24,7.815241903869746e-24,5.06346040914109e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,218.4000000000002,0.7,1.2454731387999087e-23,1.2454731387999087e-23,6.2537347543474255e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,220.80000000000018,0.7,1.9738878535621674e-23,1.9738878535621674e-23,7.704750232152747e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,223.2000000000002,0.7,3.111355845881925e-23,3.111355845881925e-23,9.469429102958438e-09
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,225.6000000000002,0.7,4.878180969051014e-23,4.878180969051014e-23,1.1610575826037977e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,228.0000000000002,0.7000000000000001,7.608307717240494e-23,7.608307717240494e-23,1.420255955034579e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,230.4000000000002,0.7,1.1805384440998947e-22,1.1805384440998947e-22,1.7333254722765268e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,232.80000000000018,0.7,1.8225234980000952e-22,1.8225234980000952e-22,2.1106274922512667e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,235.2000000000002,0.7,2.7996594325641515e-22,2.7996594325641515e-22,2.5643539164955838e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,237.6000000000002,0.7,4.279702581054682e-22,4.279702581054682e-22,3.1088214458285074e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,240.0000000000002,0.7,6.510804973384017e-22,6.510804973384017e-22,3.7608083373094903e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,242.4000000000002,0.7000000000000001,9.858346219545015e-22,9.858346219545015e-22,4.539939083028059e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,244.80000000000018,0.7,1.4857867824470198e-21,1.4857867824470198e-21,5.469123026050581e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,247.2000000000002,0.7,2.2290814582918727e-21,2.2290814582918727e-21,6.575053577411785e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,249.6000000000002,0.7,3.3292440472421088e-21,3.3292440472421088e-21,7.888775404051079e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,252.0000000000002,0.7,4.950488403851545e-21,4.950488403851545e-21,9.446327724877916e-08
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,254.4000000000002,0.7,7.329341317487223e-21,7.329341317487223e-21,1.1289472684669006e-07
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,256.8000000000002,0.7,1.0805065159831429e-20,1.0805065159831429e-20,1.3466518677360346e-07
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,259.2000000000002,0.7,1.586228537990012e-20,1.586228537990012e-20,1.6033249465741695e-07
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,261.60000000000025,0.7,2.3190481838875678e-20,2.3190481838875678e-20,1.905397099796626e-07
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,264.0000000000003,0.7,3.376669113404533e-20,3.376669113404533e-20,2.260268895716355e-07
L004,evolving_defect_memory_with_matrix_densification,fast,defect_rich_large_pore,266.4000000000003,0.7,4.897003420384684e-20,4.897003420384684e-20,2.6764431303413316e-07
