material_id,topology_id,family,q_TJ,G0_nm,G1_nm,prep_growth_fraction,T1_C,rho_switch,T2_C,rho1,rho2,growth_fraction,X_J,Lambda_over_K,migration_factor,numerical_censored,classification_5pct,classification_10pct
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,960,0.8800555378382803,0.8810525129891571,0.0011488061666034136,9.476221606237329e-11,0.0023861719570390225,0.13714977370352485,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,970,0.8800555378382803,0.8814686536821807,0.0015109928060552974,9.463160004383056e-11,0.003214987067554581,0.13714977370353115,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,980,0.8800555378382803,0.8820458571613357,0.001979793852189878,9.445075589425234e-11,0.004311121777417195,0.13714977370353942,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,990,0.8800555378382803,0.8828407827318728,0.002584980069491927,9.420196257824476e-11,0.005754187332722891,0.1371497737035503,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1000,0.8800555378382803,0.8839272682074177,0.003364669122617715,9.386198086404171e-11,0.007645535062698905,0.13714977370356451,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1010,0.8800555378382803,0.8853999940463667,0.004368018844798642,9.340071284381354e-11,0.010113652049428322,0.137149773703583,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1020,0.8800555378382803,0.8873778887206433,0.005659088934285149,9.277976763124718e-11,0.013320759810884297,0.13714977370360687,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1030,0.8800555378382803,0.8900063263797372,0.007322542275657884,9.195110861874609e-11,0.017470853119380566,0.13714977370363754,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1040,0.8800555378382803,0.8934564789382345,0.009472308075007502,9.085611474301075e-11,0.02281945643332926,0.13714977370367668,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1050,0.8800555378382803,0.8979192498301606,0.012265113503787985,8.94256211938919e-11,0.029685421483201926,0.13714977370372633,False,DENSIFICATION_EXHAUSTION_FAILURE,DENSIFICATION_EXHAUSTION_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1060,0.8800555378382803,0.9035901572249596,0.015922176084878354,8.758181506521942e-11,0.03846514194590512,0.1371497737037889,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1070,0.8800555378382803,0.9106407770530547,0.02076482424120235,8.524320529811074e-11,0.04964962053156316,0.13714977370386705,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1080,0.8800555378382803,0.9191728798777142,0.02727423882238789,8.233412489679261e-11,0.06384489090221934,0.1371497737039639,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1090,0.8800555378382803,0.9291549350638529,0.03619322936082117,7.880005253653609e-11,0.08179637239536916,0.13714977370408274,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1100,0.8800555378382803,0.9403494491917876,0.048700293905503095,7.462894124696177e-11,0.10441782033084818,0.13714977370422696,False,SUCCESS,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1110,0.8800555378382803,0.952254827029105,0.06670072784323049,6.987606277998369e-11,0.1328256295729837,0.13714977370439993,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1120,0.8800555378382803,0.9641033041720287,0.093274222668654,6.468527722279699e-11,0.16837935487633,0.13714977370460457,False,GRAIN_GROWTH_FAILURE,SUCCESS
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1130,0.8800555378382803,0.9749627895276075,0.1332048386846544,5.929423826723057e-11,0.21272942927598032,0.137149773704843,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1140,0.8800555378382803,0.983960695708375,0.1930899687185027,5.4009304181164543e-11,0.26787319234119383,0.13714977370511622,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1150,0.8800555378382803,0.9905700465170463,0.27979153660814327,4.9142159209037624e-11,0.3362204844756851,0.13714977370542353,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1160,0.8800555378382803,0.9948050124595896,0.3965351420437985,4.493780404069912e-11,0.42067022263092685,0.13714977370576242,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1170,0.8800555378382803,0.9950158887049676,0.3866630314478929,4.139564792437878e-11,0.5246995478380589,0.1371497737061283,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1180,0.8800555378382803,0.995020545164327,0.3677840377182923,3.8718340595355376e-11,0.6524673269195159,0.1371497737065146,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1190,0.8800555378382803,0.9950381325821395,0.35048055876810796,3.670327724081375e-11,0.8089340006910943,0.13714977370691336,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1200,0.8800555378382803,0.9950508988980047,0.3338713074996076,3.5187836630256776e-11,1.0,0.13714977370731568,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1210,0.8800555378382803,0.9950454359762021,0.31738983995784253,3.405029554274887e-11,1.2326652001631428,0.13714977370771259,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1220,0.8800555378382803,0.9950917227576543,0.30381689496170156,3.320048273324482e-11,1.5152121548738524,0.1371497737080959,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1230,0.8800555378382803,0.9950849259800989,0.28894868930391043,3.2567674406929103e-11,1.8574161435321384,0.1371497737084586,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1240,0.8800555378382803,0.9950420840974467,0.27365852238219524,3.276168537688786e-11,2.2707853823115487,0.13714977370879555,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
E0142,C08,pore_pinned_structural,0,600,604.2460240053888,0.007076706675647826,1500,0.88,1250,0.8800555378382803,0.9951607676014943,0.264837841839814,3.2980069004078834e-11,2.7688350901772014,0.13714977370910333,False,GRAIN_GROWTH_FAILURE,GRAIN_GROWTH_FAILURE
