model_style,G0_nm,rho0,T1_C,rho_switch,T2_C,rho_target,growth_tolerance,first_step_attained,classification,growth_fraction,first_rho,first_G_nm,first_pore_mean_radius_nm,first_removable_fine_fraction,first_large_pore_fraction,first_f_pore,first_connectivity,first_connected_coverage,first_isolated_fraction,first_activity,first_E_G,first_cumulative_redistribution,final_rho,final_G_nm,final_pore_mean_radius_nm,final_removable_fine_fraction,final_large_pore_fraction,final_f_pore,final_connectivity,final_connected_coverage,final_isolated_fraction,final_activity,final_E_G,final_cumulative_redistribution
density,300.0,0.65,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.23019174504902,0.8503042771009216,305.6343954530651,52.83057275459675,0.38121317818569955,0.08552834709708373,0.5072975886768751,0.7286588793768072,0.3696468924758483,0.059475485508360085,0.7726039446661802,2.1977343624081316,2.189751308302422e-05,0.9146623528927527,681.6233057424736,62.01175888195685,0.26848523434700633,0.13791693988417267,0.5304282615155369,0.16987772217366442,0.09010794484279619,0.6930835854656795,0.7742733067737513,0.0254695472315424,2.1904886853248566e-05
density,300.0,0.7,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,6.542441293453585e-05,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.8506247926279017,304.9992346306405,51.12951913781546,0.4038850079711601,0.07638713957674474,0.5166264715088426,0.726116630877969,0.37513107291437375,0.06047939191740509,0.1906462660859627,3.5387066382549035,0.0053664678325749055
density,300.0,0.7,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.001011025549074116,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.8537542276409515,305.28762338576394,51.20350489491755,0.4039362536157376,0.07715993612550602,0.5094233497402316,0.7005316675040476,0.3568671886590221,0.07114652134206642,0.2833987027729455,3.0829301737917683,0.003116296140099682
density,300.0,0.7,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.009364339787761383,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.86979796387923,307.8352111607582,52.666327558248874,0.38334828535426013,0.08462281775770747,0.4631028258448405,0.5518334727073404,0.255555640606541,0.15737495109556213,0.3701817673648039,1.238263278662791,0.0005628715399935298
density,300.0,0.7,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.05213471301288515,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.8880092089684515,320.87928885816217,54.94824358604464,0.35145590502508894,0.0962711336145214,0.4133961924757641,0.37276610312888,0.154100087717507,0.3393583216827667,0.452591039988208,0.19224512070944735,5.5030207003780355e-05
density,300.0,0.7,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.20172500797342963,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.8985174318031295,366.5012295406139,56.52436624100609,0.33078602125238676,0.10476343957550671,0.4146349380872565,0.2807595183832464,0.11641270552224534,0.4794204080176468,0.5580585950697496,0.05183855053616035,1.8093903958328717e-05
density,300.0,0.7,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,0.5610145118484926,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.9068771452833685,476.0770842973614,57.93265506902372,0.3133609610524445,0.11271915076542433,0.4628026919025874,0.218387888210624,0.1010705025427981,0.5943707280626361,0.6753095349081645,0.030746360418560277,1.5848678728805497e-05
density,300.0,0.7,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.204798577866541,0.8503901636298666,304.97928154018854,50.541177276576796,0.4159511215380465,0.07471929901784223,0.522239719261554,0.7279791034439309,0.3801796026108363,0.05974295463697072,0.7777642057723538,2.3107887712885713,1.5706926420700883e-05,0.914866985873748,672.4178862185671,59.42902766263458,0.2959349723536043,0.12157766306032254,0.5416278036773277,0.16872655140469967,0.0913869914593772,0.6954965554844109,0.7779971798028602,0.025489407433732257,1.5715303402004256e-05
density,300.0,0.75,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,6.054790956947251e-05,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.8506984364596563,304.1420857077262,48.59966775537022,0.4437219725023209,0.06500349267562278,0.533063095864051,0.7255304151413557,0.3867534892387812,0.06071228610631709,0.19565970282841036,3.7319072124054182,0.0058524588548915695
density,300.0,0.75,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0009451519569763937,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.8537901758092381,304.4111147385846,48.64376396066672,0.44448179444246144,0.06565856690590277,0.5261116748992721,0.7002299221402288,0.3683991371517827,0.07127861352561729,0.29016104135322246,3.258857419419847,0.00343953307965192
density,300.0,0.75,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.008940015176273642,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.870030930112923,306.84254189521806,50.00545534616211,0.4240774137984771,0.07218036489233001,0.4791452661639146,0.5495277498481297,0.2633036199654392,0.1590988607298315,0.37834187859720053,1.3098937946677225,0.0006246323823515738
density,300.0,0.75,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.050348041695642685,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.8885396406633548,319.4357029562827,52.19947103575728,0.3905613855076543,0.08247812831886486,0.4275144185923291,0.3678188022741525,0.15724784140156114,0.3459959148125903,0.4611143000075552,0.19886268012362082,5.192717783023545e-05
density,300.0,0.75,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.1961108419046438,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.8990060946257064,363.7656209465812,53.70274635327027,0.3687414906480436,0.08988321823446643,0.4280876639388983,0.27682938770652304,0.11850724589292103,0.4861992649491948,0.5661076458245969,0.05236511286141683,1.0003124682773282e-05
density,300.0,0.75,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,0.5470530307459763,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.9072355311322946,470.49544795570466,55.03724608621602,0.3502945754819159,0.0967539568244991,0.47625559150386987,0.2159507871710172,0.10284776987985911,0.5991618307179494,0.6817232478503455,0.030801714586761675,7.444908365951793e-06
density,300.0,0.75,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.1749177327077047,0.8504693724470027,304.1236716551569,47.98769722523741,0.4577332352180628,0.06355566992494098,0.5391070253937565,0.7273512357342193,0.392120161113148,0.05999062600843678,0.7833264168031605,2.435765568447466,7.282651283814077e-06,0.9151014598711018,661.4439664189763,56.46052138021754,0.33160383793488946,0.10441283300475335,0.5549358049142622,0.16741516226417646,0.09290466782592258,0.6982482402544402,0.7822742049468723,0.02553672925886687,7.2922990077525065e-06
connectivity,75.0,0.65,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0002300695698081561,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.8501803253783633,169.85239458863867,53.73694008428164,0.3645066019286615,0.08846891364011195,0.3197391068162392,0.7296380524486141,0.23329381918906017,0.059091450329046634,0.13020026048509586,0.3430756358898363,0.008365237228819832
connectivity,75.0,0.65,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.003687913358019326,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.8513652916027715,170.43958254209994,53.57772138640117,0.36784280695701804,0.08814196607554814,0.31967874696769116,0.7201867900768149,0.2302284106344398,0.06285967060958958,0.20288183668991422,0.32488110884012217,0.005815586537404652
connectivity,75.0,0.65,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.03681623375752454,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.859304051250065,176.06521280432122,53.97440671860399,0.36409694884963456,0.09091762982233967,0.3123314837807134,0.6519990624300201,0.20363983459240217,0.0944145847414271,0.2882733284294212,0.19508951544225314,0.0017068598587231414
connectivity,75.0,0.65,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.19662728907753807,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.874719038573448,203.20325959341272,55.63311380201225,0.34225843253871785,0.09987926580434578,0.3112430172015076,0.5028095846940202,0.1564959722180038,0.1971033394466023,0.38785499568413034,0.07617601265908559,0.00018114614775445204
connectivity,75.0,0.65,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.6315199232934633,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.8898386890363565,277.0538241363341,57.70372956620345,0.31613511504125635,0.11140377335822786,0.34926396089476697,0.35582129360446824,0.12427555437499639,0.36250289491174315,0.518848953686733,0.04183022680322016,1.9440149954802888e-05
connectivity,75.0,0.65,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.4735525149316486,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.9028847409502209,420.0421788784941,59.80408403719685,0.29177839487690305,0.12388005007213722,0.4242199567221423,0.24686745940904112,0.10472610294660864,0.5399803107719575,0.6570023947984706,0.03071048680614597,6.5611331854363255e-06
connectivity,75.0,0.65,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.800836718669792,0.8500986777112278,169.81332570984492,52.80595206492632,0.3816100506845324,0.08541944376419867,0.3256684102840096,0.7302818226037754,0.23782972022668064,0.05883975515115818,0.6903612718046516,0.12485393066029,5.287797861736989e-06,0.9133044839081031,645.4327236774116,61.73598687652644,0.27130014809943614,0.1361238571474329,0.5185044007719477,0.17767504368691445,0.09212529205901321,0.6768073307037527,0.7705352406442575,0.025772673104472378,5.425899459712526e-06
connectivity,75.0,0.7,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00020657462172109296,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.8501764710797767,166.53654093264475,51.56236867204962,0.3950357194393603,0.07755341702688888,0.3255581399373849,0.7296684643107121,0.23754950801196356,0.059079546027674845,0.1329976631325171,0.3444201421578512,0.009862757541272438
connectivity,75.0,0.7,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.003391251139678142,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.8512779075648462,167.0667964066108,51.37298073563785,0.39930642378037673,0.07719939433709157,0.32580048987588994,0.7208906251503023,0.23486651882090503,0.06257429634129283,0.20701821647985708,0.32731079306671984,0.007059214243919892
connectivity,75.0,0.7,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.035633735325891064,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.859115733335067,172.43523921001685,51.657421494537616,0.397527518180877,0.079467344162093,0.31902606580040127,0.653706245104394,0.20854933156480765,0.09352385744617854,0.2940347559760919,0.19808208632995727,0.002196836980130672
connectivity,75.0,0.7,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.19826072231343658,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.8748623832220722,199.51298151084805,53.23413144964221,0.37530599091991984,0.08749136397490187,0.31831680950538943,0.5013761643043038,0.1595964609833959,0.19836664719381314,0.39445175200173255,0.07590357785402929,0.00023341468326870367
connectivity,75.0,0.7,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.640412742249617,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.890096721027014,273.13224160659564,55.24172434224281,0.34754953412157447,0.09783291085604028,0.3579293410951808,0.3534590635173812,0.12651336970889593,0.3658221463111817,0.5254302072144523,0.04164923419496894,2.1290542660296454e-05
connectivity,75.0,0.7,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.489457386244522,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.9031167851987787,414.49999672435894,57.27780000369509,0.3213706731969734,0.10898588264468946,0.43444104763346547,0.24514581378319955,0.10650140416293165,0.5431808478219052,0.6625354991171553,0.030657564923403862,4.444991561630518e-06
connectivity,75.0,0.7,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.8187714861695357,0.8501025079119879,166.5021458148573,50.51000415533538,0.41647627515953384,0.07458746824949122,0.3325554557717012,0.7302516441101256,0.24284916833507694,0.05885154000588086,0.6960744603203695,0.12283647131192742,2.7884044708672548e-06,0.9134747322951543,635.8336468238193,59.15250084464275,0.2991105043613384,0.11992349368651847,0.5293381017881055,0.1766822500447953,0.09352464685836336,0.6788727496947469,0.7742767302873683,0.025791396519951416,2.966668774681229e-06
connectivity,75.0,0.75,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00019045120184465507,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.8503996190686907,162.47523667426833,49.15005854010795,0.4313426373531977,0.06627659184818552,0.3310101997379641,0.7279042002554715,0.24094371471666665,0.05977246964580346,0.1356823450509536,0.33482410487783565,0.011522673109775604
connectivity,75.0,0.75,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0031872828938875417,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.8514132312512359,162.96205489759024,48.93091754697165,0.43669797828279366,0.06592052745060792,0.33159501023535276,0.7198001993097212,0.23868215445751595,0.06301674476393133,0.21099252789528422,0.3194726600421874,0.00845882681566904
connectivity,75.0,0.75,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.03493303579059652,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.8590352999216915,168.11897147192647,49.08422959863135,0.4376291363733981,0.06768540884025007,0.3258525188117328,0.6544342070774957,0.2132490347727611,0.09314571628956662,0.2998554941344882,0.1967522963694617,0.002799533925685115
connectivity,75.0,0.75,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.20157743369383038,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.8750180012456317,195.18940386531156,50.5322869792092,0.41596226969463534,0.07463438495030647,0.3262812778432437,0.49981998755146095,0.16308190422988483,0.19974500865520387,0.4016394994450683,0.07521726366052638,0.0003042012387890738
connectivity,75.0,0.75,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.6532321852579999,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.8903797681807372,268.558143356144,52.44576083927404,0.3869490222305541,0.08367956186106575,0.36806708799105303,0.3508760340965866,0.12914592011578005,0.3694778895166125,0.5328857086087675,0.04146192740937438,2.562488748686361e-05
connectivity,75.0,0.75,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.5115622657791616,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.9033789107771524,407.98897156465705,54.39082396331462,0.3591513095302563,0.09339971065371741,0.44654110864740226,0.24321075562991018,0.10860360045395252,0.5467919931805543,0.6688757197856183,0.030626602056677197,3.356669197365563e-06
connectivity,75.0,0.75,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.844217794091677,0.8503329687813811,162.44429896229815,47.97227355736961,0.4580283825124691,0.06349998666521534,0.3391675834581468,0.7284319086808702,0.2470604901810962,0.059564712565129435,0.7014424323179397,0.11690166638348112,1.157109387017579e-06,0.9136691288351043,624.4712646196147,56.18543215664713,0.3351788409133391,0.10291960503436319,0.5422092576577391,0.17555397167911732,0.09518698866300196,0.6812225945649824,0.7785758863011687,0.025836184212055587,1.3937907804548608e-06
connectivity,150.0,0.65,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00013507516084846946,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.8503821844451148,183.08413936649882,53.99013457908029,0.36010972136844516,0.08936287826841935,0.33787931819732,0.7280423021359015,0.24599043666448564,0.0597180583516072,0.13679718207165528,0.5201993093222548,0.010423295765128657
connectivity,150.0,0.65,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.002287804928055661,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.8515010340056517,183.4782168131421,53.79502925858348,0.3639923682797303,0.08889193312654757,0.3377935735642986,0.7190913027677432,0.242904420880923,0.06330537995879484,0.21228320025928413,0.4901262141568531,0.007624095801471026
connectivity,150.0,0.65,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.02627832153077838,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.8599228902667218,187.86990669009276,54.12165642195382,0.36171795341743584,0.0915309533755221,0.32734226089696294,0.6463616484544202,0.21158148336215787,0.09739535656107186,0.29849011638324824,0.27216796642127117,0.002393164999185061
connectivity,150.0,0.65,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.1619747721126208,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.8761963610698283,212.71041922373198,55.83162964122632,0.3396120523742953,0.10093099708024134,0.319014929329007,0.48803867188225486,0.15569162242033996,0.21041522177622363,0.39373526675842097,0.08347732713877136,0.00025278239158866883
connectivity,150.0,0.65,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.5505600645681814,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.8906763876999224,283.8446146005552,57.83173556710404,0.31457032159496,0.11213366093130217,0.35323124534370354,0.348178491860691,0.12298752228184442,0.37332505846053526,0.5213710806377413,0.04190828739981481,4.04224356923567e-05
connectivity,150.0,0.65,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.3177175539573023,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.903181569346004,424.2800139697677,59.85745740013285,0.2911740699723742,0.12420267005613603,0.42612016259519436,0.24466659997673784,0.1042573713637009,0.5440737770416905,0.6579141793427412,0.030600275594916394,2.4820742911941173e-05
connectivity,150.0,0.65,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.5391098999729937,0.850309128914254,183.05941258689882,52.829399321053586,0.38124891093561725,0.08552843654766029,0.3455562399439833,0.7286205066004772,0.25177936260694117,0.059490565158417955,0.7034225525111424,0.19119067074996904,2.339683285145711e-05,0.9134002669898568,647.8673793695344,61.75662854346165,0.27107840647394843,0.13625334898620242,0.519303585079957,0.17711595310632125,0.09197694942296616,0.677970206743731,0.7707890317338467,0.025740838214402165,2.3542792608306603e-05
connectivity,150.0,0.7,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00011626293451156403,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.8502147804872143,180.19004226654698,51.85814890550675,0.38928765863697573,0.07843026857901814,0.3449345390437166,0.7293660930567669,0.2515835571026524,0.05919796752890698,0.13984976575564703,0.53825611072575,0.012563101089530427
connectivity,150.0,0.7,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.002011490109040486,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.8512415886264346,180.5315036319297,51.62713818111534,0.39424400512102525,0.07792757142761687,0.34522705389910935,0.7211828367955896,0.2489718260695436,0.06245604388095602,0.21678203933064585,0.5095507747680729,0.009453475427709612
connectivity,150.0,0.7,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.02445896702612647,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.8595293627457372,184.5758452393733,51.808516309857126,0.3947063710837527,0.07998375483119946,0.33544576176990737,0.6499513775428347,0.21802343495325685,0.09549026725982844,0.3047823147679469,0.28657999250010047,0.0031752514781037125
connectivity,150.0,0.7,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.16084199007063132,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.8763405336019642,209.14785111269242,53.42808032260566,0.37246459998614995,0.08843497082761649,0.32660110324960523,0.4865978750298407,0.1589234028236595,0.21174902607083762,0.4004261408446886,0.08394887248577805,0.0003281391488426817
connectivity,150.0,0.7,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.5539595980445738,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.8909491675088511,279.9754948795321,55.36806364683395,0.3458452731241786,0.09849724100184605,0.36206799357964303,0.34570631407137936,0.12516919150363823,0.37687724177544196,0.52795938076961,0.041741781706259334,4.012681567923523e-05
connectivity,150.0,0.7,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.3241844542371766,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.903417707987668,418.7462103810138,57.33051728262208,0.3207053919666429,0.10927904915042984,0.43639668105049423,0.24292523000002428,0.10601176411543854,0.5473260700258827,0.6634418430491147,0.030546944149470956,1.9186567916356854e-05
