model_style,G0_nm,rho0,heating_rate_C_min,target_density,reached_target,HR_pct_vs_slow,time_to_target_h,G_at_target_nm,pore_mean_radius_nm,large_pore_fraction,removable_fine_pore_fraction,f_pore,isolated_pore_fraction,cumulative_redistributed_pore_volume,E_G,peak_rho,peak_G_nm,peak_connected_coverage,final_rho,final_G_nm,final_connected_coverage
connectivity,100.0,0.7,20.0,0.9,True,0.11617164194704452,5.7469430197116,482.10175969575926,56.82338236907868,0.10625811975211787,0.32649613884179457,0.498324511299773,0.4999999985636177,0.001257183750244542,0.032476194846135134,0.7143860194266403,107.5072178009912,0.4420833790901725,0.9081836687238993,631.9790051632251,0.11621051654604166
connectivity,100.0,0.75,0.2,0.9,True,0.0,117.5652443752185,462.40462267737723,56.288942901135584,0.09749326869466234,0.31801702758717204,0.48189691439161964,0.4999999992320412,0.04428929103811561,0.027620034749710448,0.9030988348454217,518.9399169707721,0.12454807447377472,0.914520421005214,799.1167513679864,0.10331265867382068
connectivity,100.0,0.75,5.0,0.9,True,-1.9762336549578403,8.950650550877938,471.5428184528084,53.97911726750464,0.09096368531050905,0.36377095062503945,0.5096185422286517,0.49999999880526574,0.0021670518773997563,0.0326317923743501,0.7885518576836245,132.0960819978965,0.39149494490426673,0.9088983454915243,633.1610389577241,0.1170759254807316
connectivity,100.0,0.75,20.0,0.9,True,-1.8761833478157381,5.548648001799793,471.0801812075804,53.892308390494705,0.09074281131236372,0.3657365089250592,0.5101239395551451,0.4999999980379371,0.0005457646293988009,0.032639120221797026,0.7598007236459313,109.4297952041348,0.3907831943649799,0.908647048693907,626.8834605036726,0.11771292462176129
connectivity,150.0,0.65,0.2,0.9,True,0.0,117.94318280661231,511.44852920410364,68.35014391535668,0.16581935762936786,0.1947179491734484,0.4382652479470404,0.5000000007830517,0.22381551780671313,0.02746774396520928,0.9022763607180966,556.5596550239029,0.11482853995739647,0.9139733722649003,864.6378788851356,0.09655109881009732
connectivity,150.0,0.65,5.0,0.9,True,3.4848509714281346,9.131962373529193,493.6253101657795,59.723467957867456,0.12231890058918016,0.2897729019490353,0.4866562376403692,0.5000000017429138,0.011963091625242934,0.03238889719678872,0.7381039826826141,160.0424670560715,0.5237057333229153,0.9084769453192099,654.4233570085552,0.11318388824854263
connectivity,150.0,0.65,20.0,0.9,True,3.8039708743332907,5.733897514255709,491.99317611597354,59.423418048261745,0.12125249552622525,0.2951767751254774,0.4882349673544196,0.5000000019464984,0.003021269859416343,0.03238804049390885,0.675628247792615,152.39367405297733,0.6069867800040364,0.9081492968445506,644.714312558446,0.11414722288344857
connectivity,150.0,0.7,0.2,0.9,True,0.0,117.74928847555022,499.15603644277536,65.22692764841035,0.1422499260437736,0.21645792586559115,0.44706958142259356,0.5000000001213869,0.17643890299327586,0.02742238141159006,0.9026015721115354,550.0370515920397,0.11664780607084047,0.9141431126875321,851.096153792535,0.09802057831860198
connectivity,150.0,0.7,5.0,0.9,True,3.008843676136041,8.973217888709199,484.1372116062156,57.183016730593245,0.10735404779106106,0.3192659079022865,0.49639278915538687,0.4999999988871324,0.009805168621855495,0.03249795664882367,0.7710407149283618,161.704878652804,0.47715447787747495,0.9087201055790145,646.8096445519528,0.11471620282288722
connectivity,150.0,0.7,20.0,0.9,True,3.3453824187112926,5.573821042573347,482.4573581576826,56.87477076207534,0.1064124553449537,0.3254404783234689,0.4980892327159423,0.4999999984665828,0.0024796123326802574,0.032504934203082,0.7206490825878344,152.69869477000702,0.5527916341091718,0.908492659732762,639.3459989584029,0.11551522561700218
connectivity,150.0,0.75,0.2,0.9,True,0.0,117.47084118293353,480.6985089957838,60.76789694058848,0.11432742243254236,0.25551944780199193,0.4610119007056948,0.4999999996688799,0.11891420587702535,0.027350226766790366,0.9032176692918104,542.5591811745353,0.1193101623283491,0.9144391411058251,831.4486959628116,0.10019641717703082
connectivity,150.0,0.75,5.0,0.9,True,1.6067750160346146,8.783794902327296,472.97476545078865,54.231524999252706,0.09161396437911536,0.35816141103196736,0.5082298754035912,0.5000000003480336,0.0068384434744123805,0.03264948236883068,0.8026913717015116,164.3970060911881,0.42051284809663797,0.9090897307261374,639.4031070544256,0.11638925241715475
connectivity,150.0,0.75,20.0,0.9,True,1.9142052020445237,5.3835610655332315,471.49695313043605,53.95632100685354,0.09090505064712122,0.364284149535685,0.5098063151914352,0.4999999979897517,0.0017326965917832855,0.0326661806391283,0.7654692794136431,153.30141816087112,0.48823966056197576,0.9088919484953464,632.8627747792667,0.11711705688614148
connectivity,225.0,0.65,0.2,0.9,True,0.0,117.37793603276462,508.2646267755055,68.94726286526794,0.1699456017864484,0.19037124661900934,0.4328206337944684,0.4999999995201201,0.23585324599115726,0.027170011754715402,0.9033110460973357,576.4120299182142,0.11223673920173347,0.9142649885365829,878.0112258289466,0.09568578471891531
connectivity,225.0,0.65,5.0,0.9,True,2.741977264581704,8.748564775468928,494.3281262654101,59.730325326135315,0.12234183755041965,0.2896484448818607,0.48708095206075164,0.5000000019137936,0.012131686640404243,0.03266143862597634,0.7510012766632814,229.36692812702833,0.6291822421766528,0.909023806887426,667.5706968637597,0.1121066076465235
connectivity,225.0,0.65,20.0,0.9,True,3.060800461684148,5.352769424323889,492.70766073258363,59.425897051585366,0.121259539644889,0.29512765399079277,0.48870832668731684,0.4999999981124798,0.0030610798868678235,0.03267566216759927,0.6791808095735199,226.0246553218739,0.7449276671187699,0.9087688444404889,659.3043257619121,0.11292025210146722
connectivity,225.0,0.7,0.2,0.9,True,0.0,117.19914171753281,499.74074139138463,66.77139729936695,0.15171181936258332,0.20375983448279392,0.4381620552989691,0.5000000001072451,0.20330496176762644,0.027095727186127284,0.9036306321888926,574.1288198147046,0.11320300038447023,0.9144151229731611,870.2632399160399,0.09657913280570064
connectivity,225.0,0.7,5.0,0.9,True,2.947580625992337,8.588982755451338,485.0104801179417,57.215486255745155,0.10745321343632269,0.31862688874628997,0.4967124045262928,0.5000000000383276,0.010545639451682819,0.03279026846823413,0.7835767607138238,229.8221429987493,0.5693938638277752,0.9093340921965145,661.5975882895783,0.11344158134546119
connectivity,225.0,0.7,20.0,0.9,True,3.3018681495574618,5.1913267545413655,483.2399610210202,56.883496910324084,0.1064374069067991,0.3252590515207885,0.4985661907405161,0.49999999807264633,0.002661390533263626,0.03281491123880752,0.7243634336283512,226.11272068409437,0.6897638487354552,0.9091365406352913,654.4572742685111,0.11419386273259959
connectivity,225.0,0.75,0.2,0.9,True,0.0,116.96051883099142,488.2714480475896,63.94515843048516,0.13042074859842023,0.22381262780986855,0.4455626395603463,0.4999999994218149,0.16605184884768548,0.026988194714308317,0.9040661980266627,571.0693377352169,0.11452484486050823,0.9146192698153116,859.6416443524212,0.0977862401597197
connectivity,225.0,0.75,5.0,0.9,True,2.863113665795389,8.401897590439969,474.29168149236204,54.340196356829885,0.09189716878586447,0.35579201549322453,0.5081564597263358,0.5000000014609669,0.008823217874551566,0.03296300033650403,0.8146366793665888,230.6415900612256,0.4882942634138121,0.9096867577127488,654.2215154398773,0.11502308064665921
connectivity,225.0,0.75,20.0,0.9,True,3.2456209178582585,5.002425909430368,472.4240077938276,53.98403403653137,0.09097460753486407,0.36365639070772937,0.5102207588276976,0.4999999991974585,0.002228042442017382,0.03300290206682053,0.7693379555526743,226.25257392821212,0.617712369176364,0.9094942440747071,647.0169077701737,0.11581755586272008
connectivity,300.0,0.65,0.2,0.9,True,0.0,116.48383776145792,502.8570701323096,68.85618358288853,0.16930285441021764,0.1910198977949295,0.42990264544723356,0.5000000002914398,0.23397164337377127,0.027830167411806626,0.9048177157452616,605.0147904230796,0.10960273587181145,0.9147714999654099,894.413884613335,0.09487462089419813
connectivity,300.0,0.65,5.0,0.9,True,1.0278825143153225,8.248019586313983,497.68829023642127,59.72787792586172,0.12233074083702317,0.2896861877177978,0.4894231717861667,0.5000000021126221,0.012013457159825661,0.034069104690163624,0.7552411888671886,302.4674430652497,0.720384247036907,0.9098097742251597,687.4209656004002,0.11061996964946988
connectivity,300.0,0.65,20.0,0.9,True,1.3269973208409094,4.853279620775265,496.1841702839948,59.426416606153786,0.12125918222590007,0.2951136164708956,0.4911160112280253,0.4999999982312772,0.003031370659408747,0.03413242292152338,0.6804993741180898,300.56015748197166,0.8358674720375354,0.9095702079328885,679.289509527834,0.11139215983653644
connectivity,300.0,0.7,0.2,0.9,True,0.0,116.26486034695886,494.6187831023534,66.76616872982329,0.15167594557895175,0.20379712001799621,0.4348607600439095,0.4999999996299585,0.20315944508895598,0.02782549819330927,0.9050678083603572,601.385990624095,0.11053047007621845,0.9148969877224926,886.1819697216667,0.09573697033173638
connectivity,300.0,0.7,5.0,0.9,True,1.2118137164601122,8.082033133791906,488.624924844531,57.21271761575608,0.10744273634251081,0.3186761876118072,0.4993057086100058,0.5000000019349212,0.010445555124941483,0.03434934488448642,0.7882962425031282,302.77040023354374,0.6547499786640406,0.9101495792648098,682.0360489942249,0.1118501482366153
connectivity,300.0,0.7,20.0,0.9,True,1.5418658853236444,4.685310506370247,486.99242482329527,56.88382742613236,0.10643667693135454,0.32524850073096984,0.5012424895209817,0.4999999979072403,0.0026357758029531653,0.034434945186471916,0.7257332282859117,300.62672020460667,0.7865609343617189,0.9099321736488132,674.2044095290647,0.11263106184332691
connectivity,300.0,0.75,0.2,0.9,True,0.0,115.98979480119918,484.68296691472364,64.32572920641667,0.1326172349990795,0.2204818614049044,0.4408384199224297,0.5000000003797107,0.17135841207397365,0.027811445936914744,0.9054512777079142,598.9755418430799,0.11154080439241225,0.915080235848673,877.3344019793072,0.09671775096371439
connectivity,300.0,0.75,5.0,0.9,True,1.3247063686848837,7.888405991147751,478.26234078407344,54.343547187698455,0.09190451013977746,0.35571541469839746,0.5110368766731602,0.5000000015903182,0.00885991079779712,0.03471877558849544,0.8202817139602647,303.3036986179451,0.5550793097080068,0.9104944057391986,674.3203259728839,0.11338736784867867
connectivity,300.0,0.75,20.0,0.9,True,1.6822662116034897,4.489633996008861,476.5293091289199,53.985718007307696,0.0909776034022188,0.3636153796494143,0.5132326308620517,0.49999999824887675,0.002235911972752098,0.03483462326281464,0.770783906805535,300.717407153415,0.7163206483948236,0.9102920780461775,666.6365594444583,0.1141949279060352
connectivity,450.0,0.65,0.2,0.9,True,0.0,114.00040889498554,530.1082324052445,68.74885440672222,0.16854807242417316,0.19178664022288056,0.44762214217938584,0.5000000001268814,0.23175561480708395,0.04838888928910494,0.9079675624784277,679.657889668566,0.1049167070517176,0.9160480382808074,939.7354575624865,0.09284673089957042
connectivity,450.0,0.65,5.0,0.9,True,-1.1574484706683341,7.148407665624471,536.243962034106,59.72776946441236,0.12232744409760417,0.2896814502800705,0.5153301107669364,0.49999999606392703,0.011951911117582542,0.053628546207130506,0.7589361510763155,451.08853548745,0.8417767495171565,0.9118423999775659,746.7113214889874,0.107170821912761
connectivity,450.0,0.65,20.0,0.9,True,-0.9877945926890428,3.7579717807023587,535.344612860343,59.42790128871175,0.12126156841244455,0.2950804803276255,0.5175205775274119,0.499999998575768,0.003016540455661146,0.054168299955473294,0.6814583061861391,450.2184873180992,0.9324017240685177,0.9116693522124372,739.8770008694004,0.10781122603858465
connectivity,450.0,0.7,0.2,0.9,True,0.0,113.66741033967274,524.4142011374255,66.61320850156729,0.15068736384104328,0.20498883179972446,0.45487202139691707,0.49999999978087695,0.20050026812804872,0.05075492885932264,0.9082573102280522,676.6268263572305,0.10572522440242813,0.9162015191356485,931.6908462546559,0.09364048721329687
connectivity,450.0,0.7,5.0,0.9,True,-1.0634316147341936,6.986188173781138,529.9909875444766,57.209639441959645,0.10743085531521752,0.31873046669032373,0.5278127297421026,0.5000000046273121,0.010328536347351744,0.05634070821806481,0.7923928915352492,451.33902384792316,0.7766883702458753,0.9121548816960157,740.414791485743,0.10836067523556579
connectivity,450.0,0.7,20.0,0.9,True,-0.8893908167775887,3.5945002335950496,529.0782928842193,56.88445806130959,0.10643633838816106,0.32523071389742186,0.5303347973387618,0.4999999955139248,0.002606674563079261,0.05702507420161565,0.7267396622749106,450.26507784572823,0.8990368484588193,0.9119802576751534,733.3189749378498,0.10905373007398392
connectivity,450.0,0.75,0.2,0.9,True,0.0,113.25620892012397,517.9776520483538,64.18688773608916,0.13180643805863576,0.2216812591620774,0.4635891342213766,0.4999999997623605,0.1693590597328391,0.05390702734116466,0.9086288258773363,673.9171049672818,0.10661063508553766,0.9163953498294972,922.7618467737332,0.09453588893545169
connectivity,450.0,0.75,5.0,0.9,True,-0.987644187880095,6.798720508534659,523.0934282233271,54.33764836900439,0.09188718115889159,0.35583802862486213,0.5428104214765735,0.49999999636311854,0.008719226304511343,0.05992356823320249,0.8239991285518443,451.7572111893932,0.6653777285625374,0.9124983573323368,732.3528723378893,0.10979484005063271
connectivity,450.0,0.75,20.0,0.9,True,-0.8173872048600801,3.4059724621174143,522.2115351002317,53.985459309040266,0.0909752696826804,0.36361727612011524,0.5456973796873327,0.4999999983470225,0.002200419773771697,0.06080143859298078,0.7718411409134691,450.33684965810573,0.8420693107300448,0.912303387468992,724.5381847931137,0.11058907331068835
