material_id,mode,rate_C_min,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,rho_dot,G_dot,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
E0021,full,100,0.3220409333872345,1550.0,0.7990148298906571,412.3124139760597,6.1698425498111344,2.8712220764688355e-05,3.5771738268659296e-08,4.659415264171034e-06,0.0005492446360017154,1.5933093151323963,8.105545613925146e-07,50.47873496075927,85.73214099741126,0.8471921787848976
E0021,full,100,0.3228022247496686,1550.0,0.8005148298906571,416.6638077350925,6.176236645993485,2.8712220764688355e-05,3.653076606563197e-08,4.6547144096518975e-06,0.0005434774990813301,1.5766697220567147,8.272548222621913e-07,50.47873496075927,85.73214099741126,0.8391653175996461
E0021,full,100,0.3235716099943613,1550.0,0.8020148298906571,421.0156956004167,6.182479069900093,2.8712220764688355e-05,3.729784986095799e-08,4.6501386580134416e-06,0.0005377384050072147,1.5603722540460336,8.440982675953025e-07,50.47873496075927,85.73214099741126,0.8311429734397122
E0021,full,100,0.3243492228174817,1550.0,0.8035148298906571,425.36880823087904,6.188575086817978,2.8712220764688355e-05,3.807312316623362e-08,4.645683363256283e-06,0.0005320264585588752,1.5444038143394154,8.610866607838714e-07,50.47873496075927,85.73214099741126,0.8231252457206231
E0021,full,100,0.32513520126071616,1550.0,0.8050148298906571,429.7238705697742,6.194529700970277,2.8712220764688355e-05,3.885672381495599e-08,4.641344126634067e-06,0.0005263408151979488,1.5287519612576732,8.782218200392543e-07,50.47873496075927,85.73214099741126,0.8151122363605411
E0021,full,100,0.3259296878387571,1550.0,0.8065148298906571,434.08160280395305,6.200347671726014,2.8712220764688355e-05,3.964879409021241e-08,4.637116780420482e-06,0.0005206806778823497,1.5134048660188881,8.955056193705508e-07,50.47873496075927,85.73214099741126,0.8071040498408705
E0021,full,100,0.32673282967455636,1550.0,0.8080148298906571,438.4427212959563,6.20603352860225,2.8712220764688355e-05,4.044948086007805e-08,4.632997372957875e-06,0.000515045294134066,1.4983512737786662,9.12939989645448e-07,50.47873496075927,85.73214099741126,0.7991007932680811
E0021,full,100,0.327544778642623,1550.0,0.8095148298906572,442.80793949268485,6.2115915851612575,2.8712220764688355e-05,4.1258935721003836e-08,4.628982154872064e-06,0.0005094339533377695,1.4835804676072966,9.305269197340534e-07,50.47873496075927,85.73214099741126,0.7911025764367895
E0021,full,100,0.32836569152067613,1550.0,0.8110148298906572,447.17796881392474,6.21702595189944,2.8712220764688355e-05,4.207731514950636e-08,4.625067566346797e-06,0.0005038459842494296,1.4690822351450428,9.482684577365854e-07,50.47873496075927,85.73214099741126,0.7831095118941594
E0021,full,100,0.32919573014999337,1550.0,0.8125148298906572,451.55351952387815,6.222340548211802,2.8712220764688355e-05,4.2904780662503056e-08,4.62125022536482e-06,0.0004982807526965301,1.4548468377025723,9.661667122961063e-07,50.47873496075927,85.73214099741126,0.7751217150056794
E0021,full,100,0.33003506160483087,1550.0,0.8140148298906571,455.9353015887063,6.227539113509885,2.8712220764688355e-05,4.3741498986668606e-08,4.617526916830276e-06,0.0004927376594531872,1.4408649815964447,9.84223853997788e-07,50.47873496075927,85.73214099741126,0.7671393040223946
E0021,full,100,0.33088385837132206,1550.0,0.8155148298906572,460.3240255229682,6.23262521756296,2.8712220764688355e-05,4.458764223722246e-08,4.613894582496219e-06,0.0004872161382751916,1.4271277915299736,1.0024421168565003e-06,50.47873496075927,85.73214099741126,0.7591624001496856
E0021,full,100,0.33174229853630205,1550.0,0.8170148298906572,464.72040322773404,6.237602270125767,2.8712220764688355e-05,4.544338810659322e-08,4.610350311628515e-06,0.0004817156540814824,1.413626785847941,1.0208237998948188e-06,50.47873496075927,85.73214099741126,0.7511911276176926
E0021,full,100,0.33261056598653826,1550.0,0.8185148298906573,469.12514882306795,6.24247352991028,2.8712220764688355e-05,4.6308920063443134e-08,4.606891332344023e-06,0.0004762357012698771,1.4003538535098836,1.0393712688138461e-06,50.47873496075927,85.73214099741126,0.7432256137535047
E0021,full,100,0.33348885061889183,1550.0,0.8200148298906572,473.538979477507,6.247242112953959,2.8712220764688355e-05,4.718442756257616e-08,4.603515003566756e-06,0.00047077580215605305,1.3873012326411567,1.058086957759552e-06,50.47873496075927,85.73214099741126,0.7352659890552562
E0021,full,100,0.33437734856197465,1550.0,0.8215148298906573,477.9626162371107,6.251911000432287,2.8712220764688355e-05,4.807010626629473e-08,4.600218807551013e-06,0.00046533550552582643,1.374461490533982,1.0769733711876454e-06,50.47873496075927,85.73214099741126,0.7273123872682812
E0021,full,100,0.33527626240991176,1550.0,0.8230148298906572,482.3967848566218,6.256483045958268,2.8712220764688355e-05,4.8966158277816266e-08,4.597000342925866e-06,0.00045991438529180135,1.3618275049823088,1.096033085830314e-06,50.47873496075927,85.73214099741126,0.7193649454635194
E0021,full,100,0.33618580146886917,1550.0,0.8245148298906573,486.8422166352545,6.2609609824094115,2.8712220764688355e-05,4.9872792387407247e-08,4.593857318218472e-06,0.000454512039246181,1.3493924468447767,1.115268752768487e-06,50.47873496075927,85.73214099741126,0.7114238041183675
E0021,full,100,0.33710618201705606,1550.0,0.8260148298906572,491.2996492596256,6.2653474283179795,2.8712220764688355e-05,5.0790224331945216e-08,4.590787545818424e-06,0.0004491280879024148,1.3371497637394456,1.1346830996136274e-06,50.47873496075927,85.73214099741126,0.7034891072002235
E0021,full,100,0.33803762757896827,1550.0,0.8275148298906572,495.76982765634773,6.269644893857614,2.8712220764688355e-05,5.1718677068673296e-08,4.58778893634851e-06,0.0004437621734190076,1.3250931647824122,1.1542789328034016e-06,50.47873496075927,85.73214099741126,0.6955610022529802
E0021,full,100,0.3389803692146958,1550.0,0.8290148298906572,500.25350485682844,6.273855786456864,2.8712220764688355e-05,5.265838106397094e-08,4.584859493410173e-06,0.00043841395859944143,1.313216606290037,1.1740591400159472e-06,50.47873496075927,85.73214099741126,0.6876396404867752
E0021,full,100,0.3399346458251841,1550.0,0.8305148298906572,504.75144287685606,6.277982416067913,2.8712220764688355e-05,5.360957459802843e-08,4.581997308674527e-06,0.00043308312596270924,1.3015142783713733,1.194026692707842e-06,50.47873496075927,85.73214099741126,0.6797251768713345
E0021,full,100,0.3409007044744057,1550.0,0.8320148298906572,509.2644136136034,6.282027000115264,2.8712220764688355e-05,5.457250408638053e-08,4.5792005572932355e-06,0.0004277693768795612,1.2899805923435776,1.2141846487812835e-06,50.47873496075927,85.73214099741126,0.6718177702332792
E0021,full,100,0.34187880072947185,1550.0,0.8335148298906572,513.7931997627464,6.285991668149133,2.8712220764688355e-05,5.5547424419328733e-08,4.576467493604257e-06,0.00042247243076990967,1.2786101689086886,1.2345361553864162e-06,50.47873496075927,85.73214099741126,0.6639175833578295
E0021,full,100,0.3428691990197971,1550.0,0.8350148298906572,518.338595758477,6.289878466224642,2.8712220764688355e-05,5.653459932036128e-08,4.573796447110903e-06,0.0004171920243573792,1.2673978270352195,1.2550844518651862e-06,50.47873496075927,85.73214099741126,0.6560247830953586
E0021,full,100,0.34387217301651035,1550.0,0.8365148298906573,522.9014087392806,6.293689361027369,2.8712220764688355e-05,5.753430172476542e-08,4.5711858187135655e-06,0.0004119279109773243,1.2563385734926042,1.2758328728435937e-06,50.47873496075927,85.73214099741126,0.6481395404733298
E0021,full,100,0.3448880060334053,1550.0,0.8380148298906572,527.4824595424675,6.297426243763967,2.8712220764688355e-05,5.8546814179720666e-08,4.5686340771754235e-06,0.0004066798599350061,1.2454275929906835,1.296784851479708e-06,50.47873496075927,85.73214099741126,0.6402620308141727
E0021,full,100,0.34591699145082033,1550.0,0.8395148298906572,532.0825837305714,6.301090933835093,2.8712220764688355e-05,5.9572429267262036e-08,4.5661397558049995e-06,0.00040144765591097796,1.234660238880199,1.317943922875364e-06,50.47873496075927,85.73214099741126,0.6323924338597369
E0021,full,100,0.34695943316394934,1550.0,0.8410148298906572,536.7026326528745,6.304685182307028,2.8712220764688355e-05,6.061145005161177e-08,4.563701449339505e-06,0.00039623109841100773,1.2240320243736789,1.3393137276600229e-06,50.47873496075927,85.73214099741126,0.6245309339030077
E0021,full,100,0.34801564605720403,1550.0,0.8425148298906573,541.3434745454865,6.308210675197087,2.8712220764688355e-05,6.166419055249748e-08,4.5613178110142846e-06,0.0003910300012581635,1.2135386142492075,1.3608980157559062e-06,50.47873496075927,85.73214099741126,0.6166777199278368
E0021,full,100,0.3490859565063773,1550.0,0.8440148298906572,546.0059956735903,6.311669036586765,2.8712220764688355e-05,6.273097624620392e-08,4.558987549804849e-06,0.0003858441921249676,1.2031758170023998,1.382700650334169e-06,50.47873496075927,85.73214099741126,0.6088329857575001
E0021,full,100,0.35017070291049884,1550.0,0.8455148298906572,550.6911015196686,6.315061831576458,2.8712220764688355e-05,6.38121445962461e-08,4.556709427828466e-06,0.00038067351210372514,1.192939577414467,1.4047256119725847e-06,50.47873496075927,85.73214099741126,0.6009969302129764
E0021,full,100,0.35127023625542847,1550.0,0.8470148298906572,555.3997180217615,6.318390569093626,2.8712220764688355e-05,6.490804561570488e-08,4.5544822578939625e-06,0.00037551781531343804,1.1828259695065972,1.4269770030259753e-06,50.47873496075927,85.73214099741126,0.5931697572819027
E0021,full,100,0.35238492071139804,1550.0,0.8485148298906573,560.1327928660563,6.3216567045667285,2.8712220764688355e-05,6.60190424634338e-08,4.552304901188406e-06,0.00037037696854185946,1.172831189853,1.44945905222144e-06,50.47873496075927,85.73214099741126,0.5853516762992415
E0021,full,100,0.3535151342668982,1550.0,0.8500148298906572,564.8912968383922,6.324861642476117,2.8712220764688355e-05,6.714551207652833e-08,4.550176265090402e-06,0.00036525085092148075,1.1629515512268953,1.4721761194913127e-06,50.47873496075927,85.73214099741126,0.5775429021407644
E0021,full,100,0.35466126940150466,1550.0,0.8515148298906573,569.6762252395727,6.328006738792337,2.8712220764688355e-05,6.828784584164769e-08,4.548095301100548e-06,0.0003601393536384482,1.1531834765554938,1.4951327010577287e-06,50.47873496075927,85.73214099741126,0.5697436554305463
E0021,full,100,0.3558237338004576,1550.0,0.8530148298906572,574.488599369725,6.331093303312505,2.8712220764688355e-05,6.944645030799888e-08,4.546061002879642e-06,0.00035504237967354615,1.1435234931615965,1.5183334347837017e-06,50.47873496075927,85.73214099741126,0.5619541627637357
E0021,full,100,0.3570029511140467,1550.0,0.8545148298906573,579.329468087317,6.334122601904438,2.8712220764688355e-05,7.062174794502973e-08,4.544072404386221e-06,0.0003499598435745859,1.1339682272709215,1.541783105806726e-06,50.47873496075927,85.73214099741126,0.5541746569459474
E0021,full,100,0.35819936176511674,1550.0,0.8560148298906572,584.199909448863,6.337095858667948,2.8712220764688355e-05,7.181417794814157e-08,4.542128578105357e-06,0.00034489167125970293,1.1245143987655568,1.565486652472103e-06,50.47873496075927,85.73214099741126,0.5464053772507119
E0021,full,100,0.3594134238082986,1550.0,0.8575148298906572,589.1010324358042,6.340014258022664,2.8712220764688355e-05,7.302419709601758e-08,4.540228633360919e-06,0.0003398377998511941,1.115158816165153,1.5894491725844966e-06,50.47873496075927,85.73214099741126,0.5386465696964848
E0021,full,100,0.3606456138448812,1550.0,0.8590148298906572,594.0339787755579,6.342878946731746,2.8712220764688355e-05,7.425228066348032e-08,4.538371714703676e-06,0.0003347981775396732,1.1058983718185436,1.6136759299976186e-06,50.47873496075927,85.73214099741126,0.530898487344816
E0021,full,100,0.36189642799759325,1550.0,0.8605148298906573,598.9999248642771,6.34569103586956,2.8712220764688355e-05,7.549892339413688e-08,4.53655700036874e-06,0.0003297727634785095,1.0967300372894575,1.638172361563473e-06,50.47873496075927,85.73214099741126,0.5231613906213465
E0021,full,100,0.36316638294994313,1550.0,0.8620148298906573,604.000083799482,6.34845160274293,2.8712220764688355e-05,7.676464053745415e-08,4.534783700794921e-06,0.0003247615277085607,1.0876508589208644,1.6629440844642336e-06,50.47873496075927,85.73214099741126,0.515435547661384
E0021,full,100,0.3644560170551861,1550.0,0.8635148298906572,609.0357075313934,6.351161692774092,2.8712220764688355e-05,7.804996895532594e-08,4.5330510571998046e-06,0.0003197644511134077,1.0786579535632859,1.6879969039516357e-06,50.47873496075927,85.73214099741126,0.5077212346818818
E0021,full,100,0.36576589152045513,1550.0,0.8650148298906573,614.1080891425419,6.353822321354013,2.8712220764688355e-05,7.935546830365869e-08,4.53135834020417e-06,0.0003147815254053916,1.069748504453093,1.7133368215207104e-06,50.47873496075927,85.73214099741126,0.5000187363817319
E0021,full,100,0.3670965916721034,1550.0,0.8665148298906573,619.2185652660473,6.3564344756749325,2.8712220764688355e-05,8.068172229501561e-08,4.5297048484993825e-06,0.000309812753142847,1.0609197572274434,1.738970043546824e-06,50.47873496075927,85.73214099741126,0.4923283463723376
E0021,full,100,0.36844872830887493,1550.0,0.8680148298906573,624.3685186538702,6.3589991165504145,2.8712220764688355e-05,8.202934004892564e-08,4.528089907551996e-06,0.0003048581477790714,1.0521690160630406,1.7649029904173063e-06,50.47873496075927,85.73214099741126,0.48465036764051606
E0021,full,100,0.3698229391501485,1550.0,0.8695148298906572,629.5593809073328,6.36151718023265,2.8712220764688355e-05,8.339895753709226e-08,4.526512868338922e-06,0.0002999177337435963,1.0434936399263637,1.791142306191484e-06,50.47873496075927,85.73214099741126,0.4769851130458346
E0021,full,100,0.3712198903871973,1550.0,0.8710148298906573,634.7926353833204,6.363989580234384,2.8712220764688355e-05,8.47912391314325e-08,4.524973106108441e-06,0.00029499154655655325,1.034891038923421,1.817694868825709e-06,50.47873496075927,85.73214099741126,0.46933290585455956
E0021,full,100,0.3726402783461789,1550.0,0.8725148298906573,640.0698202907967,6.366417209166484,2.8712220764688355e-05,8.62068792636503e-08,4.523470019159858e-06,0.00029007963297684075,1.026358670737388,1.844567801002993e-06,50.47873496075927,85.73214099741126,0.4616940803124444
E0021,full,100,0.3740848312724318,1550.0,0.8740148298906573,645.3925319936263,6.3688009405989785,2.8712220764688355e-05,8.764660420590595e-08,4.522003027637137e-06,0.0002851820511850528,1.0178940371427612,1.8717684816101826e-06,50.47873496075927,85.73214099741126,0.4540689822586402
E0021,full,100,0.3755543112466102,1550.0,0.8755148298906572,650.7624285372095,6.371141630956261,2.8712220764688355e-05,8.911117398310035e-08,4.5205715723299974e-06,0.0002802988710020868,1.0094946805848335,1.8993045579092362e-06,50.47873496075927,85.73214099741126,0.44645796978306485
E0021,full,100,0.37704951624425503,1550.0,0.8770148298906573,656.1812334181086,6.373440121456356,2.8712220764688355e-05,9.060138442835754e-08,4.5191751134767285e-06,0.00027543017414447836,1.0011581808134216,1.927183958453156e-06,50.47873496075927,85.73214099741126,0.43886141392961237
E0021,full,100,0.37857128235159004,1550.0,0.8785148298906572,661.6507396177109,6.37569724010417,2.8712220764688355e-05,9.211806939447728e-08,4.5178131295632285e-06,0.00027057605451759895,0.9928821515598228,1.9554149068015024e-06,50.47873496075927,85.73214099741126,0.43127969944762146
E0021,full,100,0.3801204861516603,1550.0,0.8800148298906573,667.1728139230552,6.377913803750858,2.8712220764688355e-05,9.366210313545976e-08,4.516485116111462e-06,0.000265736618547835,0.9846642372459522,1.984005936095239e-06,50.47873496075927,85.73214099741126,0.42371322559405517
E0021,full,100,0.38169804729642054,1550.0,0.8815148298906572,672.7494015602664,6.380090620229584,2.8712220764688355e-05,9.52344028736901e-08,4.5151905844520896e-06,0.00026091198555504584,0.9765021097145199,2.012965904555955e-06,50.47873496075927,85.73214099741126,0.4161624069888878
E0021,full,100,0.3833049312820476,1550.0,0.8830148298906573,678.3825311686297,6.382228490580895,2.8712220764688355e-05,9.683593157003853e-08,4.513929060474306e-06,0.0002561022881665396,0.9683934649689276,2.042304011980352e-06,50.47873496075927,85.73214099741126,0.4086276745261967
E0021,full,100,0.3849421524466257,1550.0,0.8845148298906572,684.0743201462423,6.384328211379909,2.8712220764688355e-05,9.846770091600429e-08,4.512700083346906e-06,0.0002513076727739477,0.9603360199113147,2.0720298173073386e-06,50.47873496075927,85.73214099741126,0.4011094763435035
E0021,full,100,0.38661077721145926,1550.0,0.8860148298906573,689.8269804014213,6.386390577179724,2.8712220764688355e-05,1.0013077456913532e-07,4.511503204203474e-06,0.0002465283000343505,0.9523275090668334,2.1021532573421964e-06,50.47873496075927,85.73214099741126,0.39360827885188915
E0021,full,100,0.3883119275896411,1550.0,0.8875148298906572,695.6428245476949,6.388416383084631,2.8712220764688355e-05,1.0182627165532864e-07,4.510337984785536e-06,0.00024176434541713413,0.9443656812818019,2.13268466673016e-06,50.47873496075927,85.73214099741126,0.386124567829443
E0021,full,100,0.39004678498818013,1550.0,0.8890148298906573,701.5242725843002,6.390406427470082,2.8712220764688355e-05,1.0355537056429062e-07,4.5092039960356114e-06,0.00023701599979798573,0.9364482963828427,2.163634799280494e-06,50.47873496075927,85.73214099741126,0.37865884958057155
E0021,full,100,0.39181659433301946,1550.0,0.8905148298906572,707.4738591087225,6.392361514865003,2.8712220764688355e-05,1.05319313067461e-07,4.50810081663356e-06,0.00023228347010157573,0.9285731217834636,2.1950148507518303e-06,50.47873496075927,85.73214099741126,0.3712116521637044
E0021,full,100,0.3936226685497004,1550.0,0.8920148298906573,713.4942411130158,6.394282459015389,2.8712220764688355e-05,1.071194087911303e-07,4.507028031467842e-06,0.00022756697999440375,0.9207379290237646,2.2268364832202878e-06,50.47873496075927,85.73214099741126,0.36378352668988256
E0021,full,100,0.3954663934363173,1550.0,0.8935148298906572,719.5882064215191,6.396170086148037,2.8712220764688355e-05,1.0895704008136264e-07,4.505985230033979e-06,0.000222866770629368,0.9129404902280444,2.259111851163862e-06,50.47873496075927,85.73214099741126,0.3563750486947006
E0021,full,100,0.3973492329698206,1550.0,0.8950148298906573,725.7586828342397,6.398025238456022,2.8712220764688355e-05,1.1083366730175493e-07,4.504972004751326e-06,0.00021818310144356865,0.9051785744640184,2.2918536294099058e-06,50.47873496075927,85.73214099741126,0.3489868195859929
E0021,full,100,0.3992727350917616,1550.0,0.8965148298906572,732.0087480477213,6.399848777828397,2.8712220764688355e-05,1.1275083461009018e-07,4.503987949189418e-06,0.00021351625101089126,0.8974499439861249,2.3250750431073836e-06,50.47873496075927,85.73214099741126,0.34161946816960626
E0021,full,100,0.40123853802530735,1550.0,0.8980148298906572,738.3416404337862,6.4016415898492305,2.8712220764688355e-05,1.1471017626568319e-07,4.503032656194292e-06,0.00020886651795086662,0.8897523503439662,2.3587898999021935e-06,50.47873496075927,85.73214099741126,0.3342736522554869
E0021,full,100,0.4032483771819232,1550.0,0.8995148298906572,744.7607707663115,6.403404588093106,2.8712220764688355e-05,1.1671342352577924e-07,4.502105715904761e-06,0.00020423422189528857,0.8820835303352915,2.3930126245124497e-06,50.47873496075927,85.73214099741126,0.32695006034621454
E0021,full,100,0.40530409272363943,1550.0,0.9010148298906573,751.2697349973372,6.405138718746595,2.8712220764688355e-05,1.187624121968907e-07,4.501206713648201e-06,0.00019961970451402457,0.8744412017810211,2.427758295921428e-06,50.47873496075927,85.73214099741126,0.31964941340996894
E0021,full,100,0.40740763785546147,1550.0,0.9025148298906572,757.8723281965505,6.406844965588395,2.8712220764688355e-05,1.2085909091559454e-07,4.500335227704543e-06,0.0001950233306013823,0.8668230590976351,2.4630426874292758e-06,50.47873496075927,145.60586761363345,0.312372466739753
E0021,full,100,0.4095610879324311,1550.0,0.9040148298906572,764.5725597827958,6.408524355363834,2.8712220764688355e-05,1.2300553024326474e-07,4.499490826926622e-06,0.00019044548922432733,0.8592267686397331,2.4988823098308762e-06,50.47873496075927,145.60586761363345,0.3051200119005152
E0021,full,100,0.41176665047732525,1550.0,0.9055148298906572,771.3746701930421,6.410177963593073,2.8712220764688355e-05,1.2520393267069496e-07,4.498673068204358e-06,0.0001858865949337603,0.8516499637826797,2.5352944580168705e-06,50.47873496075927,145.60586761363345,0.2978928787656064
E0021,full,100,0.4140266762182615,1550.0,0.9070148298906573,778.2831491535667,6.411806920856624,2.8712220764688355e-05,1.2745664364185063e-07,4.4978814937593145e-06,0.00018134708903994756,0.8440902397119184,2.5722972613282727e-06,50.47873496075927,145.60586761363345,0.29069193764377127
E0021,full,100,0.4163436712708859,1550.0,0.9085148298906572,785.3027557404281,6.4134124196066935,2.8712220764688355e-05,1.297661637214015e-07,4.497115628255252e-06,0.00017682744095309216,0.8365451478816973,2.609909738032883e-06,50.47873496075927,145.60586761363345,0.2835181014976428
E0021,full,100,0.4187203106077334,1550.0,0.9100148298906572,792.4385404421366,6.414995721557823,2.8712220764688355e-05,1.3213516204860825e-07,4.496374975709606e-06,0.00017232814958992906,0.8290121901015115,2.648151854334514e-06,50.47873496075927,145.60586761363345,0.27637232825446356
E0021,full,100,0.4211594529782496,1550.0,0.9115148298906572,799.6958694674115,6.4165581657177215,2.8712220764688355e-05,1.3456649124104164e-07,4.495659016189024e-06,0.0001678497448470975,0.8214888122034397,2.68704458837462e-06,50.47873496075927,145.60586761363345,0.26925562320954
E0021,full,100,0.4236641574673954,1550.0,0.9130148298906572,807.0804515758126,6.418101177125499,2.8712220764688355e-05,1.3706320393606345e-07,4.494967202271491e-06,0.00016339278914198876,0.8139723972376148,2.7266099997411486e-06,50.47873496075927,145.60586761363345,0.2621690415227472
E0021,full,100,0.42623770190942606,1550.0,0.9145148298906572,814.5983677497751,6.419626276374037,2.8712220764688355e-05,1.3962857118668237e-07,4.494298955255519e-06,0.00015895787902170201,0.8064602581361633,2.7668713050624023e-06,50.47873496075927,145.60586761363345,0.2551136908082949
E0021,full,100,0.42888360340716214,1550.0,0.9160148298906572,822.2561040742648,6.4211350900033795,2.8712220764688355e-05,1.422661029621511e-07,4.4936536610951085e-06,0.00015454564684078218,0.7989496297779347,2.80785296033561e-06,50.47873496075927,145.60586761363345,0.24809073381798835
E0021,full,100,0.43160564124688333,1550.0,0.9175148298906572,830.0605882462838,6.422629361864623,2.8712220764688355e-05,1.4497957104351669e-07,4.4930306660367545e-06,0.00015015676250852806,0.7914376603769827,2.8495807507222058e-06,50.47873496075927,145.60586761363345,0.2411013912183957
E0021,full,100,0.434407882546123,1550.0,0.9190148298906572,838.0192302024343,6.424110965567913,2.8712220764688355e-05,1.4777303465152623e-07,4.49242927193236e-06,0.0001457919353069683,0.7839214021068327,2.8920818886362943e-06,50.47873496075927,145.60586761363345,0.23414694446280299
E0021,full,100,0.43729471102766826,1550.0,0.9205148298906572,846.1399674307419,6.425581918146914,2.8712220764688355e-05,1.5065086920037572e-07,4.491848731197747e-06,0.00014145191578106598,0.7763978008597646,2.9353851210614095e-06,50.47873496075927,145.60586761363345,0.22722873875963634
E0021,full,100,0.4402708593798842,1550.0,0.9220148298906572,854.4313156254245,6.427044395092876,2.8712220764688355e-05,1.5361779863767835e-07,4.491288241382621e-06,0.0001371374977035227,0.768863685025302,2.979520847155976e-06,50.47873496075927,145.60586761363345,0.22034818614033935
E0021,full,100,0.44334144574344875,1550.0,0.9235148298906573,862.90242545337,6.428500746938698,2.8712220764688355e-05,1.5667893191109877e-07,4.490746939311476e-06,0.0001328495201176852,0.7613157531543883,3.0245212473527317e-06,50.47873496075927,145.60586761363345,0.21350676863161452
E0021,full,100,0.4465120149606702,1550.0,0.9250148298906572,871.5631463325601,6.429953517604655,2.8712220764688355e-05,1.5983980419831433e-07,4.490223894748472e-06,0.000128588869463747,0.7537505603548242,3.070420425325324e-06,85.73214099741126,145.60586761363345,0.2067060415397134
E0021,full,100,0.44978858533945704,1550.0,0.9265148298906573,880.4240982803119,6.43140546475721,2.8712220764688355e-05,1.6310642365303874e-07,4.4897181035299924e-06,0.00012435648179571257,0.7461645032387811,3.1172545643905408e-06,85.73214099741126,145.60586761363345,0.19994763685825653
E0021,full,100,0.4531777018243931,1550.0,0.9280148298906572,889.4967530789274,6.4328595824820045,2.8712220764688355e-05,1.664853245604542e-07,4.489228480096356e-06,0.00012015334509967495,0.7385538032138141,3.165062100142328e-06,85.73214099741126,145.60586761363345,0.19323326681621247
E0021,full,100,0.45668649663813504,1550.0,0.9295148298906573,898.7935262356101,6.434319126630192,2.8712220764688355e-05,1.6998362796646128e-07,4.488753849340841e-06,0.00011598050172806872,0.7309144878737923,3.213883911380058e-06,85.73214099741126,145.60586761363345,0.18656472758940876
E0021,full,100,0.46032275866499217,1550.0,0.9310148298906572,908.3278814917271,6.435787643272775,2.8712220764688355e-05,1.7360911105420162e-07,4.48829293767486e-06,0.00011183905096983505,0.723242370204359,3.263763531706002e-06,85.73214099741126,145.60586761363345,0.17994390320770456
E0021,full,100,0.46409501310466716,1550.0,0.9325148298906573,918.1144499755786,6.437269000789538,2.8712220764688355e-05,1.7737028679795216e-07,4.487844363184859e-06,0.00010773015178317297,0.7155330252674437,3.3147473845348502e-06,85.73214099741126,145.60586761363345,0.17337276970105
E0021,full,100,0.46801261324004795,1550.0,0.9340148298906572,928.1691665079785,6.438767426230844,2.8712220764688355e-05,1.8127649574110445e-07,4.4874066247291335e-06,0.00010365502572607849,0.7077817639691372,3.3668850446927487e-06,85.73214099741126,145.60586761363345,0.16685339954159903
E0021,full,100,0.47208584655457736,1550.0,0.9355148298906573,938.5094260805974,6.440287546732961,2.8712220764688355e-05,1.8533801213751596e-07,4.486978089786057e-06,9.961496013032407e-05,0.6999836034426402,3.4202295302986008e-06,85.73214099741126,145.60586761363345,0.160387966456198
E0021,full,100,0.4763260579228118,1550.0,0.9370148298906572,949.1542641582514,6.441834436940756,2.8712220764688355e-05,1.8956616718486128e-07,4.486556980822496e-06,9.561131157738373e-05,0.6921332334901145,3.474837629233651e-06,85.73214099741126,145.60586761363345,0.1539787507045046
E0021,full,100,0.48074579320942984,1550.0,0.9385148298906573,960.1245652406094,6.443413673606444,2.8712220764688355e-05,1.9397349269194923e-07,4.486141359899321e-06,9.164550975024486e-05,0.6842249784205343,3.5307702652380457e-06,85.73214099741126,145.60586761363345,0.147628144943067
E0021,full,100,0.48535896738289963,1550.0,0.9400148298906572,971.4433050985366,6.445031398801573,2.8712220764688355e-05,1.985738892952072e-07,4.48572911116712e-06,8.771906175337659e-05,0.6762527534904831,3.588092909552052e-06,85.73214099741126,145.60586761363345,0.14133866082542695
E0021,full,100,0.49018106222767444,1550.0,0.9415148298906573,983.1358333311075,6.44669439350807,2.8712220764688355e-05,2.0338282432030565e-07,4.48531792083274e-06,8.383355701462614e-05,0.6682100149954879,3.6468760450785924e-06,85.73214099741126,145.60586761363345,0.13511293652298287
E0021,full,100,0.4952293599865421,1550.0,0.9430148298906572,995.230204444778,6.448410163765799,2.8712220764688355e-05,2.0841756563690442e-07,4.48490525409029e-06,7.999067290760127e-05,0.6600897028635473,3.7071956913253174e-06,85.73214099741126,145.60586761363345,0.12895374539129065
E0021,full,100,0.5005232208679774,1550.0,0.9445148298906573,1007.7575676342695,6.450187042060388,2.8712220764688355e-05,2.1369745946359038e-07,4.484488328414348e-06,7.619218126132677e-05,0.6518841743604695,3.76913399994261e-06,85.73214099741126,145.60586761363345,0.12286400605173267
E0021,full,100,0.5060844144280106,1550.0,0.9460148298906572,1020.7526279768433,6.452034307266827,2.8712220764688355e-05,2.1924426216286633e-07,4.484064082505439e-06,7.243995595554728e-05,0.643585127216233,3.832779932577698e-06,85.73214099741126,145.60586761363345,0.1168467942090353
E0021,full,100,0.5119375175410901,1550.0,0.9475148298906573,1034.2541950157276,6.453962327248525,2.8712220764688355e-05,2.2508253878237693e-07,4.483629140065186e-06,6.873598183480806e-05,0.6351835101068078,3.898230035103066e-06,85.73214099741126,145.60586761363345,0.11090535658056108
E0021,full,100,0.5181103952293314,1550.0,0.9490148298906572,1048.3058389472144,6.455982729188129,2.8712220764688355e-05,2.3124014466946646e-07,4.483179767468064e-06,6.508236521200307e-05,0.6266694179558604,3.965589325164171e-06,85.73214099741126,145.60586761363345,0.10504312737307486
