smoothing_gate_mode,G0_nm,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,G1_nm,rho1,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_min_C,T_success_max_C,window_width_C,n_success
connectivity,450.00000000000006,1350.0,0.75,0.9,0.1,True,450.42490901148295,0.7509999999999999,0.8683118113213861,1200.0,1200.0,1200.0,1200.0,0.0,1
connectivity,450.00000000000006,1350.0,0.75,0.95,0.02,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.75,0.95,0.05,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.75,0.95,0.1,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.75,0.98,0.02,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.75,0.98,0.05,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.75,0.98,0.1,True,450.42490901148295,0.7509999999999999,0.8683118113213861,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.9,0.02,True,451.20425483831576,0.8009999999999998,0.7533207614261885,1200.0,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.9,0.05,True,451.20425483831576,0.8009999999999998,0.7533207614261885,1200.0,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.9,0.1,True,451.20425483831576,0.8009999999999998,0.7533207614261885,1200.0,1200.0,1200.0,1200.0,0.0,1
connectivity,450.00000000000006,1350.0,0.8,0.95,0.02,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.95,0.05,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.95,0.1,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.98,0.02,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.98,0.05,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.8,0.98,0.1,True,451.20425483831576,0.8009999999999998,0.7533207614261885,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.9,0.02,True,453.48579850677,0.8509999999999995,0.48062132702113936,1200.0,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.9,0.05,True,453.48579850677,0.8509999999999995,0.48062132702113936,1200.0,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.9,0.1,True,453.48579850677,0.8509999999999995,0.48062132702113936,1200.0,1200.0,1200.0,1200.0,0.0,1
connectivity,450.00000000000006,1350.0,0.85,0.95,0.02,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.95,0.05,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.95,0.1,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.98,0.02,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.98,0.05,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.85,0.98,0.1,True,453.48579850677,0.8509999999999995,0.48062132702113936,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.9,0.02,True,460.05676124850396,0.8804357724852208,0.25201129365658237,1200.0,1100.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.9,0.05,True,460.05676124850396,0.8804357724852208,0.25201129365658237,1200.0,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.9,0.1,True,460.05676124850396,0.8804357724852208,0.25201129365658237,1200.0,1200.0,1200.0,1200.0,0.0,1
connectivity,450.00000000000006,1350.0,0.88,0.95,0.02,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1100.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.95,0.05,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.95,0.1,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1200.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.98,0.02,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1100.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.98,0.05,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1150.0,nan,nan,nan,0
connectivity,450.00000000000006,1350.0,0.88,0.98,0.1,True,460.05676124850396,0.8804357724852208,0.25201129365658237,nan,1200.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.9,0.02,True,93.70804150783086,0.7500058281147879,0.34935472158811404,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.9,0.05,True,93.70804150783086,0.7500058281147879,0.34935472158811404,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.9,0.1,True,93.70804150783086,0.7500058281147879,0.34935472158811404,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.95,0.02,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.95,0.05,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.95,0.1,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.98,0.02,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.98,0.05,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.75,0.98,0.1,True,93.70804150783086,0.7500058281147879,0.34935472158811404,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.9,0.02,True,117.76501115035069,0.8002129591960544,0.3213970614820254,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.9,0.05,True,117.76501115035069,0.8002129591960544,0.3213970614820254,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.9,0.1,True,117.76501115035069,0.8002129591960544,0.3213970614820254,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.95,0.02,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.95,0.05,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.95,0.1,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.98,0.02,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.98,0.05,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.8,0.98,0.1,True,117.76501115035069,0.8002129591960544,0.3213970614820254,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.9,0.02,True,156.51417098419236,0.8500630441400464,0.23080502827584146,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.9,0.05,True,156.51417098419236,0.8500630441400464,0.23080502827584146,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.9,0.1,True,156.51417098419236,0.8500630441400464,0.23080502827584146,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.95,0.02,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.95,0.05,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.95,0.1,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.98,0.02,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.98,0.05,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.85,0.98,0.1,True,156.51417098419236,0.8500630441400464,0.23080502827584146,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.9,0.02,True,229.4617855157594,0.880032023610758,0.1533551434214543,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.9,0.05,True,229.4617855157594,0.880032023610758,0.1533551434214543,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.9,0.1,True,229.4617855157594,0.880032023610758,0.1533551434214543,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.95,0.02,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.95,0.05,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.95,0.1,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.98,0.02,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.98,0.05,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1250.0,0.88,0.98,0.1,True,229.4617855157594,0.880032023610758,0.1533551434214543,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.9,0.02,True,100.63031802995384,0.7509366164157987,0.36842990413245597,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.9,0.05,True,100.63031802995384,0.7509366164157987,0.36842990413245597,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.9,0.1,True,100.63031802995384,0.7509366164157987,0.36842990413245597,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.95,0.02,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.95,0.05,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.95,0.1,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.98,0.02,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.98,0.05,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.75,0.98,0.1,True,100.63031802995384,0.7509366164157987,0.36842990413245597,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.9,0.02,True,125.71076921592399,0.8002116119767769,0.33901828297742,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.9,0.05,True,125.71076921592399,0.8002116119767769,0.33901828297742,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.9,0.1,True,125.71076921592399,0.8002116119767769,0.33901828297742,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.95,0.02,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.95,0.05,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.95,0.1,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.98,0.02,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.98,0.05,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.8,0.98,0.1,True,125.71076921592399,0.8002116119767769,0.33901828297742,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.9,0.02,True,166.33473264977368,0.8501932258091083,0.24224878833349617,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.9,0.05,True,166.33473264977368,0.8501932258091083,0.24224878833349617,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.9,0.1,True,166.33473264977368,0.8501932258091083,0.24224878833349617,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.95,0.02,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.95,0.05,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.95,0.1,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.98,0.02,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.98,0.05,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.85,0.98,0.1,True,166.33473264977368,0.8501932258091083,0.24224878833349617,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.9,0.02,True,242.73949660152118,0.8800413949594114,0.1605213176145169,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.9,0.05,True,242.73949660152118,0.8800413949594114,0.1605213176145169,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.9,0.1,True,242.73949660152118,0.8800413949594114,0.1605213176145169,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.95,0.02,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.95,0.05,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.95,0.1,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.98,0.02,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.98,0.05,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1300.0,0.88,0.98,0.1,True,242.73949660152118,0.8800413949594114,0.1605213176145169,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.9,0.02,True,108.3136473701999,0.7508399326398152,0.3903203743332877,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.9,0.05,True,108.3136473701999,0.7508399326398152,0.3903203743332877,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.9,0.1,True,108.3136473701999,0.7508399326398152,0.3903203743332877,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.95,0.02,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.95,0.05,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.95,0.1,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.98,0.02,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.98,0.05,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.75,0.98,0.1,True,108.3136473701999,0.7508399326398152,0.3903203743332877,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.9,0.02,True,135.59150179232762,0.8008399326398153,0.3583352511553507,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.9,0.05,True,135.59150179232762,0.8008399326398153,0.3583352511553507,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.9,0.1,True,135.59150179232762,0.8008399326398153,0.3583352511553507,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.95,0.02,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.95,0.05,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.95,0.1,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.98,0.02,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.98,0.05,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.8,0.98,0.1,True,135.59150179232762,0.8008399326398153,0.3583352511553507,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.9,0.02,True,177.76381916313585,0.8501112661259326,0.2559438144805982,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.9,0.05,True,177.76381916313585,0.8501112661259326,0.2559438144805982,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.9,0.1,True,177.76381916313585,0.8501112661259326,0.2559438144805982,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.95,0.02,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.95,0.05,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.95,0.1,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.98,0.02,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.98,0.05,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.85,0.98,0.1,True,177.76381916313585,0.8501112661259326,0.2559438144805982,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.9,0.02,True,258.4886446387278,0.8800500018224084,0.1686349892166114,1250.0,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.9,0.05,True,258.4886446387278,0.8800500018224084,0.1686349892166114,1250.0,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.9,0.1,True,258.4886446387278,0.8800500018224084,0.1686349892166114,1250.0,1150.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.95,0.02,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.95,0.05,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.95,0.1,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1150.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.98,0.02,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1050.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.98,0.05,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1100.0,nan,nan,nan,0
density,50.00000000000001,1350.0,0.88,0.98,0.1,True,258.4886446387278,0.8800500018224084,0.1686349892166114,nan,1150.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.9,0.02,True,97.62396493277603,0.7500448914442881,0.36088394693494025,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.9,0.05,True,97.62396493277603,0.7500448914442881,0.36088394693494025,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.9,0.1,True,97.62396493277603,0.7500448914442881,0.36088394693494025,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.95,0.02,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.95,0.05,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.95,0.1,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.98,0.02,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.98,0.05,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.75,0.98,0.1,True,97.62396493277603,0.7500448914442881,0.36088394693494025,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.9,0.02,True,119.21854680208735,0.8003048391194878,0.32441935861587773,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.9,0.05,True,119.21854680208735,0.8003048391194878,0.32441935861587773,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.9,0.1,True,119.21854680208735,0.8003048391194878,0.32441935861587773,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.95,0.02,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.95,0.05,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.95,0.1,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.98,0.02,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.98,0.05,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.8,0.98,0.1,True,119.21854680208735,0.8003048391194878,0.32441935861587773,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.9,0.02,True,156.94414817604076,0.8501248565781386,0.2310950149530116,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.9,0.05,True,156.94414817604076,0.8501248565781386,0.2310950149530116,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.9,0.1,True,156.94414817604076,0.8501248565781386,0.2310950149530116,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.95,0.02,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.95,0.05,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.95,0.1,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.98,0.02,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.98,0.05,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.85,0.98,0.1,True,156.94414817604076,0.8501248565781386,0.2310950149530116,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.9,0.02,True,229.37830060800232,0.8800038445885902,0.15345804474063438,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.9,0.05,True,229.37830060800232,0.8800038445885902,0.15345804474063438,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.9,0.1,True,229.37830060800232,0.8800038445885902,0.15345804474063438,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.95,0.02,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.95,0.05,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.95,0.1,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.98,0.02,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.98,0.05,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1250.0,0.88,0.98,0.1,True,229.37830060800232,0.8800038445885902,0.15345804474063438,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.9,0.02,True,103.57158039318705,0.7507027160631341,0.3772012296524838,1250.0,1050.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.9,0.05,True,103.57158039318705,0.7507027160631341,0.3772012296524838,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.9,0.1,True,103.57158039318705,0.7507027160631341,0.3772012296524838,1250.0,1100.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.95,0.02,True,103.57158039318705,0.7507027160631341,0.3772012296524838,nan,1050.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.95,0.05,True,103.57158039318705,0.7507027160631341,0.3772012296524838,nan,1100.0,nan,nan,nan,0
density,75.00000000000001,1300.0,0.75,0.95,0.1,True,103.57158039318705,0.7507027160631341,0.3772012296524838,nan,1100.0,nan,nan,nan,0
