T1_C,T2_C,switch_density,hold_h,first_step_attained,first_step_rho,first_step_G1_um,first_step_fine_pore_fraction,first_step_D50_nm,first_step_D90_nm,first_step_closed_fraction,first_step_R_Z_eff_um,first_step_Gamma_growth,final_rho,final_G_um,second_step_density_gain,second_step_growth_fraction,open_shrinkage_rate,closed_shrinkage_rate,PR_flux,isolation_flux,closure_flux,mean_tau_remove_s,D90_tau_remove_s,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3,sigma_eff_Pa,activity,S_Z,Gamma_mobile,Gamma_growth,closed_fraction,failure_class
1450,1150,0.9,20,True,0.9012851968653777,0.6309829607172032,0.001023300950843874,79.40110151373295,99.52539578838244,1.0646071998039531e-07,0.37677197300712656,0.9248134720631613,0.9319301482237694,0.9554449661327784,0.030644951358391737,0.33959256358726236,2.779267092717214e-07,3.0533532477974147e-13,1.9592464855636486e-10,9.874677026685126e-13,2.901577750448366e-12,1947935.1821639694,11620305.308673553,180.51055901559388,69.48167731793035,111.02888169766354,250000000.0,0.18452517996844114,0.9480450165643759,1.4334919680732872e-07,0.948045024012081,3.3929494216299725e-07,first_step_overgrown
1450,1150,0.9,40,True,0.9012851968653777,0.6309829607172032,0.001023300950843874,79.40110151373295,99.52539578838244,1.0646071998039531e-07,0.37677197300712656,0.9248134720631613,0.9468299330505365,1.2053842519260192,0.04554473618515886,0.47652961310139136,1.5492562950786039e-07,5.270674815800329e-13,1.2331224938417875e-10,7.183442890426577e-13,2.0924924624548984e-12,2268150.587685668,13535881.93971357,114.75757440621183,38.731407376965095,76.02616702924674,250000000.0,0.26501621214924825,0.9785569669127769,5.991820607590798e-08,0.978556968197605,4.866685471797313e-07,first_step_overgrown
1450,1250,0.75,20,True,0.7791771063585449,0.28309944317979524,0.07735265071279074,63.34599196168232,99.52539578838244,3.101995246631415e-09,0.13986422011494928,0.4936720145388966,0.9761611237055395,2.263348416315458,0.19698401734699467,0.8749200780847266,2.0055847697215035e-07,1.825890527368043e-12,1.4614683582709864e-10,2.0860972230253476e-12,5.025304635140271e-12,505232.6415580829,2713800.8917755596,230.0162343506999,50.139619243037586,179.8766151076623,250000000.0,0.6552663945407919,0.9999276749813629,3.2081455656695753e-09,0.999927674981595,8.636051027824302e-07,high_T2_pore_coarsening_pin_loss
1450,1250,0.75,40,True,0.7791771063585449,0.28309944317979524,0.07735265071279074,63.34599196168232,99.52539578838244,3.101995246631415e-09,0.13986422011494928,0.4936720145388966,0.9837948980193005,3.2288341557125415,0.20461779166075567,0.9123214666572677,5.669088546574299e-08,1.91862764246192e-12,5.262164243522151e-11,1.2687985779053792e-12,2.745632739837548e-12,962240.2421497175,5173199.567880676,119.41010609384782,14.172721366435749,105.23738472741206,250000000.0,0.7949576146492695,0.9999901670874147,8.490871628535009e-10,0.999990167087423,9.856924005724127e-07,high_T2_pore_coarsening_pin_loss
1450,1250,0.85,20,True,0.8597957263005848,0.45642030487185087,0.011355988919958572,63.34599196168232,99.52539578838244,3.649921964486918e-08,0.24538752955122162,0.7456008641659279,0.9768314743184794,2.314260233622025,0.11703574801789463,0.8027791783132736,1.8576959098620853e-07,1.7795955185735216e-12,1.3703490298226166e-10,2.013776316572044e-12,4.8140257310044045e-12,521752.63213918585,2802652.64944118,219.51099903532273,46.44239774655213,173.0686012887706,250000000.0,0.6647912810497281,0.9999422538786673,2.91982074308826e-09,0.999942253878836,8.59246743814197e-07,first_step_overgrown
1450,1250,0.85,40,True,0.8597957263005848,0.45642030487185087,0.011355988919958572,63.34599196168232,99.52539578838244,3.649921964486918e-08,0.24538752955122162,0.7456008641659279,0.9840123052132363,3.264688829729563,0.12421657891265159,0.8601948520436297,5.4455065037549895e-08,1.867750766373473e-12,5.0823887973803843e-11,1.247959351497449e-12,2.6910391406808036e-12,981484.5809047007,5276786.25630937,116.84541874204153,13.613766259387475,103.23165248265406,250000000.0,0.7983621000292271,0.999991130208375,8.122390901547933e-10,0.9999911302083823,9.774522349409157e-07,first_step_overgrown
1450,1250,0.9,20,True,0.9043689102411402,0.653031924407996,0.0008214331108014438,79.40110151373295,99.52539578838244,1.1781075030031466e-07,0.38907006122953197,0.9271494422632763,0.9781325254211474,2.3787928704459427,0.07376361518000718,0.7254776014670101,1.6392269304655315e-07,1.6111362079840601e-12,1.2071769345457062e-10,1.866919647192675e-12,4.389989668515632e-12,537487.4003783251,2887191.276247945,198.5834899687997,40.98067326163828,157.60281670716142,250000000.0,0.6772945625275714,0.9999762074844835,2.385393592163714e-09,0.9999762074845402,8.126446512402405e-07,first_step_overgrown
1450,1250,0.9,40,True,0.9043689102411402,0.653031924407996,0.0008214331108014438,79.40110151373295,99.52539578838244,1.1781075030031466e-07,0.38907006122953197,0.9271494422632763,0.9846351731569345,3.3107118932652813,0.0802662629157943,0.8027518112535231,5.039337329102037e-08,1.6916740776845027e-12,4.6685270719123016e-11,1.1857053337076052e-12,2.529089561926045e-12,995436.1163924299,5351683.595363565,109.26653554289874,12.598343322755092,96.66819222014365,250000000.0,0.8029509582384401,0.9999958833129249,7.082023059949035e-10,0.9999958833129278,9.255477216113986e-07,first_step_overgrown
1450,1300,0.75,20,True,0.8179376498880577,0.34888947209162946,0.03908242950688532,63.34599196168232,99.52539578838244,1.0993778972573927e-08,0.1778511500916193,0.5918305129043087,0.9861737989284999,3.8148236711684422,0.16823614904044215,0.9085437487639453,8.095122540562606e-08,2.274996590684187e-12,7.20900349362101e-11,2.6938031802551527e-12,5.58250513412496e-12,525223.9619258973,2823330.8573111948,238.21279988219115,20.237806351406515,217.97499353078464,250000000.0,0.8663329211763575,0.9999930709696241,4.656744143958097e-10,0.9999930709696273,1.076066882623273e-06,high_T2_pore_coarsening_pin_loss
1450,1300,0.75,40,True,0.8179376498880577,0.34888947209162946,0.03908242950688532,63.34599196168232,99.52539578838244,1.0993778972573927e-08,0.1778511500916193,0.5918305129043087,0.9892727349119234,5.405015703441105,0.17133508502386563,0.9354507939968595,2.3520345012478376e-08,2.115201542766123e-12,2.7053945262903088e-11,1.9465353488382358e-12,3.763379430284288e-12,1214966.5095306623,6538316.081333605,156.03174086682918,5.880086253119594,150.15165461370958,250000000.0,0.9288402285818996,0.9999714578232942,1.9496404109161774e-10,0.9999714578232998,1.23922515440889e-06,high_T2_pore_coarsening_pin_loss
1450,1300,0.85,20,True,0.8738899824133275,0.5092136869208576,0.0061422378864417915,79.40110151373295,99.52539578838244,5.817698575117962e-08,0.27876811463100293,0.78969174775366,0.9862859633841198,3.8412855229888065,0.11239598097079229,0.8674366474781986,7.837746351773587e-08,2.2291988518954395e-12,7.011940503691548e-11,2.6618317517003226e-12,5.502267763258651e-12,534571.8231557126,2873633.406681031,234.52676521889134,19.594365879433965,214.9323993394574,250000000.0,0.8682628549887267,0.9999934464100613,4.510085678201055e-10,0.9999934464100643,1.071061597170637e-06,first_step_overgrown
1450,1300,0.85,40,True,0.8738899824133275,0.5092136869208576,0.0061422378864417915,79.40110151373295,99.52539578838244,5.817698575117962e-08,0.27876811463100293,0.78969174775366,0.989321625989536,5.423706662877613,0.1154316435762085,0.9061133430378611,2.3124749865233802e-08,2.0835804065213867e-12,2.6644220813664938e-11,1.9341679929076194e-12,3.734302854160362e-12,1226121.1288106006,6598401.920890161,154.74770235464433,5.78118746630845,148.9665148883359,250000000.0,0.9293903580038493,0.9999724378248048,1.9166031092171823e-10,0.9999724378248102,1.2336537567293342e-06,first_step_overgrown
1450,1300,0.9,20,True,0.9100325066656345,0.6932065467448366,0.0004897736088903582,79.40110151373295,99.52539578838244,1.399063918559747e-07,0.4180882770615275,0.9387069341312276,0.9866706915036818,3.8760984804717853,0.0766381848380473,0.8211586856636156,7.452466714271851e-08,2.0688642623274478e-12,6.619410609857154e-11,2.5692049642019573e-12,5.2708952841793e-12,538145.8875192148,2892782.088309004,223.9277483956787,18.631166785679625,205.29658160999907,250000000.0,0.8701379968337616,0.999996324142146,4.1017439044722606e-10,0.9999963241421476,1.0281686424896957e-06,first_step_overgrown
1450,1300,0.9,40,True,0.9100325066656345,0.6932065467448366,0.0004897736088903582,79.40110151373295,99.52539578838244,1.399063918559747e-07,0.4180882770615275,0.9387069341312276,0.9895731991734174,5.448400447615824,0.07954069250778284,0.8727687963816649,2.2319573751585596e-08,1.953372302493326e-12,2.5479647844672728e-11,1.877108735494288e-12,3.600712516938691e-12,1224215.5807124916,6587877.684643234,148.85534117179373,5.5798934378963985,143.27544773389732,250000000.0,0.9299322704844513,0.9999837104758572,1.7687856487956243e-10,0.9999837104758601,1.1890525494661276e-06,first_step_overgrown
1500,1050,0.75,20,True,0.7517625978773476,0.24420320735370837,0.10675649676532326,63.34599196168232,99.52539578838244,9.71584663818867e-10,0.12174921749334047,0.4955355485245887,0.7701793037099955,0.27848978386126466,0.018416705832647984,0.12311610153942604,2.3330836934667616e-07,7.187357652070378e-16,2.4735759345990463e-10,1.1963528248819518e-13,4.8062796561839896e-14,22792889.56707677,149723007.41126716,179.8799912976156,58.32709233666905,121.55289896094655,250000000.0,0.01200592292181511,0.39267259624003753,1.412450389516386e-05,0.39268117443831757,3.7420807626840675e-09,low_T2_nucleation_or_sink_limited
1500,1050,0.75,40,True,0.7517625978773476,0.24420320735370837,0.10675649676532326,63.34599196168232,99.52539578838244,9.71584663818867e-10,0.12174921749334047,0.4955355485245887,0.7856106198899795,0.30585365415364896,0.03384802201263193,0.20156844936359591,1.976343747758365e-07,1.6288274463420328e-15,2.1337834490165116e-10,1.4305837177206793e-13,6.847868623143985e-14,23110797.769569404,151823304.70262334,154.65976488223583,49.408593693959126,105.25117118827671,250000000.0,0.014450555743498166,0.3747217696750428,1.0860567109462471e-05,0.37472856055122533,7.830759126353518e-09,low_T2_nucleation_or_sink_limited
1500,1050,0.85,20,True,0.8514891077004847,0.42601724833708804,0.014785040260356836,63.34599196168232,99.52539578838244,2.5052682287524898e-08,0.2310070456762367,0.7438247751024613,0.8579773846589999,0.45949716301460225,0.006488276958515171,0.07286207048127137,8.555961755200635e-08,1.2162641052251885e-14,8.840490678443732e-11,1.875868621266106e-13,2.6767297631661214e-13,22727997.487187747,149293013.0201259,65.5544239430017,21.389904388001586,44.16451955500011,250000000.0,0.032043221029800284,0.6856680208688027,2.3550231194035706e-06,0.6856687611278808,4.268733553127554e-08,first_step_overgrown
1500,1050,0.85,40,True,0.8514891077004847,0.42601724833708804,0.014785040260356836,63.34599196168232,99.52539578838244,2.5052682287524898e-08,0.2310070456762367,0.7438247751024613,0.8638059887649036,0.4890482944451404,0.012316881064418861,0.1288851158954874,7.675528810012099e-08,1.8319492401403864e-14,8.204448315724725e-11,1.8347970220620994e-13,2.8732204836533137e-13,23349604.684030708,153397399.19596198,60.27210975360891,19.188822025030248,41.08328772857866,250000000.0,0.03614936523459476,0.6522990018346051,2.0209571085214225e-06,0.652299704523409,6.159065472663465e-08,first_step_overgrown
1500,1050,0.9,20,True,0.9005005538249988,0.6278073159744808,0.0010577682831179839,79.40110151373295,99.52539578838244,1.0181216608107488e-07,0.3749638685686656,0.9196491760298238,0.9034208514287271,0.6573783911505262,0.00292029760372825,0.04498333923676881,3.933492163488689e-08,5.0880316207700153e-14,4.134208798693605e-11,1.3341180503532086e-13,3.430138684343511e-13,26043127.3070501,155550521.20542678,30.723562917759338,9.83373040872172,20.889832509037618,250000000.0,0.06348086818751399,0.907420356499014,5.827318791524137e-07,0.9074204104481236,1.2310173311088132e-07,first_step_overgrown
1500,1050,0.9,40,True,0.9005005538249988,0.6278073159744808,0.0010577682831179839,79.40110151373295,99.52539578838244,1.0181216608107488e-07,0.3749638685686656,0.9196491760298238,0.9061458292565079,0.6855978381653197,0.005645275431509056,0.08429215930068865,3.644725625581833e-08,6.01411308876267e-14,3.93861204842531e-11,1.2910314709526463e-13,3.3926030806530585e-13,26670538.595995076,159316623.89802036,29.08492453712944,9.111814063954583,19.973110473174856,250000000.0,0.06866936949407067,0.8972352192303903,5.259003083071588e-07,0.8972352732744202,1.436765612175462e-07,first_step_overgrown
1500,1150,0.75,20,True,0.7545764374817057,0.24874889259693625,0.10501093957154901,63.34599196168232,99.52539578838244,1.0803162049304765e-09,0.12267951806779485,0.48824804607679034,0.8887400288350766,0.6121416175858279,0.13416359135337097,0.5936415929732806,7.998798377515837e-07,1.0868527900387724e-13,5.010423781448926e-10,1.7665971519286145e-12,3.89958830175389e-12,1520732.5797362716,9974676.223288544,461.2736434384818,199.96995943789597,261.30368400058586,250000000.0,0.08459455414927705,0.7076629468873857,8.373521336820382e-07,0.7076631916764409,1.712652307397584e-07,low_T2_excess_power_PR_loss
1500,1150,0.75,40,True,0.7545764374817057,0.24874889259693625,0.10501093957154901,63.34599196168232,99.52539578838244,1.0803162049304765e-09,0.12267951806779485,0.48824804607679034,0.9253618359751773,0.9092234076712635,0.17078539849347163,0.7264160925706465,3.2648685031953795e-07,3.952503529461918e-13,2.3741383341973837e-10,1.1106873121963729e-12,3.2230110205878128e-12,1781926.2728722051,11692964.075782793,214.60392481450944,81.62171257988449,132.98221223462497,250000000.0,0.16986745462897068,0.8821226228806738,1.9933241680962774e-07,0.8821226463774563,4.193052099780735e-07,low_T2_excess_power_PR_loss
1500,1150,0.85,20,True,0.852386223052104,0.42978068757491417,0.014785040260356836,63.34599196168232,99.52539578838244,2.5052682287524898e-08,0.2310070456762367,0.743824669317241,0.9125562471691482,0.7768436960123041,0.060170024117044196,0.4467604103874879,4.697699981146534e-07,2.1572258626935825e-13,3.1856561694646747e-10,1.3500730936355093e-12,3.702655917988176e-12,1651875.8930621753,10837301.35367234,289.492044821729,117.44249952866335,172.04954529306565,250000000.0,0.12983275304015673,0.828292910286666,3.5105860589185485e-07,0.8282929705659174,2.8179743152528663e-07,first_step_overgrown
1500,1150,0.85,40,True,0.852386223052104,0.42978068757491417,0.014785040260356836,63.34599196168232,99.52539578838244,2.5052682287524898e-08,0.2310070456762367,0.743824669317241,0.9360899024533264,1.0488956449843494,0.08370367940122236,0.5902541023694241,2.291398218146468e-07,4.974908121026432e-13,1.7688424293136799e-10,9.115895216773927e-13,2.686774467058129e-12,1924676.765335977,12632193.483831307,160.80205466339257,57.2849554536617,103.51709920973087,250000000.0,0.21422242266091795,0.9315106592890593,1.1484523642926978e-07,0.9315106671547339,4.855543301284441e-07,first_step_overgrown
1500,1150,0.9,20,True,0.9008881584120659,0.6309637952361775,0.0010577682831179839,79.40110151373295,99.52539578838244,1.0181216608107488e-07,0.3749638685686656,0.9196491682711695,0.9317116075418426,0.9547239929383458,0.030823449129776637,0.3391139220307372,2.793826515126344e-07,3.008795933913136e-13,1.9746574914330556e-10,9.92038310542514e-13,2.914190684648501e-12,1950412.8632815226,11635159.782092655,181.72812197565713,69.84566287815859,111.88245909749854,250000000.0,0.18417404949962027,0.945634797937865,1.452023245329546e-07,0.9456348058318187,3.3568534647044646e-07,first_step_overgrown
1500,1150,0.9,40,True,0.9008881584120659,0.6309637952361775,0.0010577682831179839,79.40110151373295,99.52539578838244,1.0181216608107488e-07,0.3749638685686656,0.9196491682711695,0.9466743277448644,1.2044593095482163,0.04578616933279844,0.47614353574729956,1.5567248289762124e-07,5.227315629645403e-13,1.2413481946128767e-10,7.213511785437002e-13,2.102086039871358e-12,2269934.0013225637,13546592.589313267,115.43009156058291,38.91812072440531,76.5119708361776,250000000.0,0.2646124642766966,0.9776009026142655,6.060032419066836e-08,0.977600903971658,4.841880282908737e-07,first_step_overgrown
1500,1250,0.75,20,True,0.7809363138692604,0.28593043761159315,0.07543927555903569,63.34599196168232,99.52539578838244,3.2869596366144247e-09,0.14126741846414062,0.49377244592407166,0.9761645512797855,2.2636304301080297,0.19522823741052509,0.8736850177447264,2.0055887437458154e-07,1.825718990974868e-12,1.4614732936834173e-10,2.0861023606624117e-12,5.02531879455394e-12,505233.17440588254,2713803.7642254503,230.01697632179395,50.139718593645384,179.87725772814855,250000000.0,0.65526639162336,0.9999276714478413,3.208166969009438e-09,0.9999276714480734,8.635884888911485e-07,high_T2_pore_coarsening_pin_loss
1500,1250,0.75,40,True,0.7809363138692604,0.28593043761159315,0.07543927555903569,63.34599196168232,99.52539578838244,3.2869596366144247e-09,0.14126741846414062,0.49377244592407166,0.983795848458698,3.2290316307496756,0.20285953458943762,0.9114500970232956,5.66909971980009e-08,1.9185557525278723e-12,5.262180846061565e-11,1.2688016933826977e-12,2.7456403116575603e-12,962241.2327787863,5173204.9155672565,119.4104870462292,14.172749299500225,105.23773774672898,250000000.0,0.7949576135132717,0.9999901665653147,8.490928001984506e-10,0.999990166565323,9.856847921765192e-07,high_T2_pore_coarsening_pin_loss
1500,1250,0.85,20,True,0.8609671452630157,0.4609845079205694,0.010844958516812116,63.34599196168232,99.52539578838244,3.688540153646421e-08,0.2478881253384686,0.746085950978481,0.9768531206034299,2.3161536181699405,0.11588597534041423,0.8009698042892309,1.8577303331836455e-07,1.7739723481197883e-12,1.3703955582891178e-10,2.0138244684022097e-12,4.8141637147327025e-12,521758.856856503,2802686.2047406132,219.51798880629468,46.44325832959114,173.07473047670354,250000000.0,0.6647912557116594,0.9999422267008137,2.9200064226349134e-09,0.9999422267009824,8.581598563270776e-07,first_step_overgrown
1500,1250,0.85,40,True,0.8609671452630157,0.4609845079205694,0.010844958516812116,63.34599196168232,99.52539578838244,3.688540153646421e-08,0.2478881253384686,0.746085950978481,0.9840184837113637,3.2660289029177916,0.12305133844834804,0.858854737167593,5.445606908751985e-08,1.864046141526806e-12,5.082546773321198e-11,1.2479888066610649e-12,2.69111360638657e-12,981495.4557953014,5276844.959177292,116.84905379243077,13.614017271879963,103.2350365205508,250000000.0,0.7983620900490672,0.9999911257194359,8.12290256057832e-10,0.9999911257194432,9.767086717024517e-07,first_step_overgrown
1500,1250,0.9,20,True,0.9048789543685655,0.6595622436520759,0.0007868938992393585,79.40110151373295,99.52539578838244,1.1717183555253127e-07,0.39151698884000813,0.9233269169655972,0.9780909521550027,2.3799325235248103,0.07321199778643728,0.7228651496912072,1.6432739217109465e-07,1.6049243005861532e-12,1.2125347397099827e-10,1.8728326867627516e-12,4.4069282898258795e-12,538311.0451560176,2891631.3248190703,199.41548761685817,41.08184804277366,158.33363957408451,250000000.0,0.6772927333172929,0.999974610794248,2.405619334026827e-09,0.999974610794309,8.119388301130777e-07,first_step_overgrown
1500,1250,0.9,40,True,0.9048789543685655,0.6595622436520759,0.0007868938992393585,79.40110151373295,99.52539578838244,1.1717183555253127e-07,0.39151698884000813,0.9233269169655972,0.9846011880139869,3.3115293075780627,0.07972223364542141,0.8008285047809356,5.051744922298948e-08,1.6892450892665198e-12,4.687644484883043e-11,1.1894214513697429e-12,2.538704968476168e-12,996860.7307702646,5359373.642944006,109.71540538850194,12.62936230574737,97.08604308275457,250000000.0,0.802950228315487,0.9999955874422962,7.141624189511364e-10,0.9999955874422993,9.260430815549772e-07,first_step_overgrown
1500,1300,0.75,20,True,0.8195741149875103,0.35237836681254575,0.03769224005917777,63.34599196168232,99.52539578838244,1.1586722540620419e-08,0.17984877211343697,0.5956176492495716,0.9861754280588758,3.815377727030268,0.1666013130713655,0.9076426000193636,8.095151022075913e-08,2.2748425361030453e-12,7.20904422444546e-11,2.6938151512961116e-12,5.582533774231749e-12,525224.9837315923,2823336.3707156167,238.2141777002647,20.237877555189783,217.97630014507493,250000000.0,0.8663329211187595,0.9999930702965585,4.656799807544453e-10,0.9999930702965617,1.0760557847554427e-06,high_T2_pore_coarsening_pin_loss
1500,1300,0.75,40,True,0.8195741149875103,0.35237836681254575,0.03769224005917777,63.34599196168232,99.52539578838244,1.1586722540620419e-08,0.17984877211343697,0.5956176492495716,0.9892731847864136,5.405406111772377,0.16969906979890326,0.9348100106585693,2.3520427773624508e-08,2.1151494374427e-12,2.705409456912359e-11,1.9465439867065688e-12,3.763398396666784e-12,1214968.8678527868,6538328.832112185,156.0326360704151,5.880106943406126,150.15252912700896,250000000.0,0.9288402285211453,0.9999714552170224,1.949663670674304e-10,0.9999714552170279,1.239222381414351e-06,high_T2_pore_coarsening_pin_loss
1500,1300,0.85,20,True,0.8762055580309113,0.5194488820279667,0.005470432917660086,79.40110151373295,99.52539578838244,6.169358191627473e-08,0.28506470606940537,0.7952344913743143,0.9862903569954411,3.8433149156844477,0.11008479896452983,0.8648435287183697,7.838666085536175e-08,2.2243786085483137e-12,7.013282950067396e-11,2.6622296144598395e-12,5.503258254308946e-12,534608.0787546845,2873829.03505273,234.57257526690674,19.59666521384044,214.9759100530663,250000000.0,0.8682628531846324,0.9999934250068979,4.5118916871618203e-10,0.9999934250069009,1.0703829526581954e-06,first_step_overgrown
1500,1300,0.85,40,True,0.8762055580309113,0.5194488820279667,0.005470432917660086,79.40110151373295,99.52539578838244,6.169358191627473e-08,0.28506470606940537,0.7952344913743143,0.9893221457645289,5.425142627148879,0.11311658773361766,0.9042515712990651,2.3127463741783907e-08,2.0810843551844037e-12,2.664918995703523e-11,1.9344562505529687e-12,3.734972636328554e-12,1226203.4467082703,6598846.985599803,154.77762668669666,5.7818659354459765,148.99576075125069,250000000.0,0.9293903560728345,0.9999723533409298,1.917368555907772e-10,0.9999723533409351,1.2332865357748995e-06,first_step_overgrown
1500,1300,0.9,20,True,0.911505218510712,0.7071399983344079,0.00042341682167862426,79.40110151373295,99.52539578838244,1.435283124585406e-07,0.42633529641714957,0.9383845073491812,0.9866426821360835,3.878566901026252,0.07513746362537155,0.8176800822625229,7.47205423908746e-08,2.0634150617960225e-12,6.647782135047295e-11,2.5778050671491455e-12,5.2922995896849105e-12,538960.6958230082,2897178.497417992,224.90681763748714,18.68013559771865,206.2266820397685,250000000.0,0.8701379731627851,0.9999960396947751,4.138631430524074e-10,0.9999960396947768,1.028652166266338e-06,first_step_overgrown
1500,1300,0.9,40,True,0.911505218510712,0.7071399983344079,0.00042341682167862426,79.40110151373295,99.52539578838244,1.435283124585406e-07,0.42633529641714957,0.9383845073491812,0.9895479036841409,5.450153523666162,0.07804268517342894,0.8702531964900073,2.2378240142215655e-08,1.9528405896291002e-12,2.5586076479741548e-11,1.883373352504839e-12,3.615328830136467e-12,1226051.452651241,6597803.005979081,149.49962133282418,5.594560035553914,143.90506129727027,250000000.0,0.929932244488364,0.9999825309323647,1.784650161632394e-10,0.9999825309323678,1.190977631533593e-06,first_step_overgrown
