case_id,action_mode,G0_nm,T1_C,rho_switch,T2_C,first_step_attained,rho1,G1_nm,f_GBseg_1,f_TJ_1,f_iso_1,rho2,G2_nm,growth_fraction,f_GBseg_2,f_TJ_2,f_iso_2,first_budget_h,second_budget_h,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G,growth_tolerance,rho_target,classification
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,975.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8500837346197426,211.2842528284193,0.0005522892150521909,0.3661748539908176,0.39157375359509927,0.242251392414083,96.0,96.0,1.54057083901088e-07,1.3620732966140777e-07,0.0008387642158762884,0.0007696441480756638,1.058822054654462e-05,0.0001296109583539143,0.009755154751540368,0.538201245554371,19.237137795122294,7.785834414068583e-09,6.883732236597811e-09,4.238999682385093e-05,3.889676308894278e-05,5.351141916198049e-07,6.550360648395923e-06,0.000493012185196706,0.02719995519337624,0.9722186457171076,9.835390223358068e-11,8.695817190474925e-11,1.314919454875702e-10,1.4230763469626076e-10,4.1834130617414374e-12,5.120937684845812e-11,0.003123986233349789,0.0027620269835613134,0.010971666032861274,0.0009078725459012771,0.009812211497763698,0.0029357486034357616,0.00011454060926905308,0.0011918228777361678,0.14914179369756897,0.49323410874737195,0.850858206302431,2823528.809194971,9337830.001896447,16108312.75709695,4586264.980397032,31762707.553083505,0.15338809761530298,0.022930153765415934,0.11593457777925735,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,975.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8500837346197426,211.2842528284193,0.0005522892150521909,0.3661748539908176,0.39157375359509927,0.242251392414083,96.0,96.0,1.54057083901088e-07,1.3620732966140777e-07,0.0008387642158762884,0.0007696441480756638,1.058822054654462e-05,0.0001296109583539143,0.009755154751540368,0.538201245554371,19.237137795122294,7.785834414068583e-09,6.883732236597811e-09,4.238999682385093e-05,3.889676308894278e-05,5.351141916198049e-07,6.550360648395923e-06,0.000493012185196706,0.02719995519337624,0.9722186457171076,9.835390223358068e-11,8.695817190474925e-11,1.314919454875702e-10,1.4230763469626076e-10,4.1834130617414374e-12,5.120937684845812e-11,0.003123986233349789,0.0027620269835613134,0.010971666032861274,0.0009078725459012771,0.009812211497763698,0.0029357486034357616,0.00011454060926905308,0.0011918228777361678,0.14914179369756897,0.49323410874737195,0.850858206302431,2823528.809194971,9337830.001896447,16108312.75709695,4586264.980397032,31762707.553083505,0.15338809761530298,0.022930153765415934,0.11593457777925735,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1000.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8501581124442105,211.42552124983388,0.0012212763286111252,0.365867045705653,0.3916382146951414,0.2424947395992056,96.0,96.0,4.1971289040648613e-07,3.719877540268756e-07,0.0014082735513970095,0.0013296678182636236,2.2288607754236725e-05,0.0002494956471102384,0.01196894303137517,0.4791142746054197,15.461444181191471,2.6305154524534552e-08,2.3314021500351553e-08,8.826236751136225e-05,8.33358189019415e-05,1.396919857629599e-06,1.5636931103253388e-05,0.0007501434984061412,0.03002808661940272,0.9690330882256409,2.117850788595224e-10,1.8770320765001926e-10,2.2026358275069586e-10,2.452756176151396e-10,9.356429132632466e-12,1.0473459656283339e-10,0.006722971907747925,0.005958509441839821,0.02379041873817034,0.002152016861325679,0.020969209479759818,0.005057568878959357,0.000256117120387376,0.002436909387644359,0.14898564953773596,0.4934225538636525,0.851014350462264,2818688.0875499416,9335155.963136408,16100503.769488664,4587804.502799989,31744313.35744522,0.1935649152863028,0.028128651473089118,0.11306476413328118,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1000.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8501581124442105,211.42552124983388,0.0012212763286111252,0.365867045705653,0.3916382146951414,0.2424947395992056,96.0,96.0,4.1971289040648613e-07,3.719877540268756e-07,0.0014082735513970095,0.0013296678182636236,2.2288607754236725e-05,0.0002494956471102384,0.01196894303137517,0.4791142746054197,15.461444181191471,2.6305154524534552e-08,2.3314021500351553e-08,8.826236751136225e-05,8.33358189019415e-05,1.396919857629599e-06,1.5636931103253388e-05,0.0007501434984061412,0.03002808661940272,0.9690330882256409,2.117850788595224e-10,1.8770320765001926e-10,2.2026358275069586e-10,2.452756176151396e-10,9.356429132632466e-12,1.0473459656283339e-10,0.006722971907747925,0.005958509441839821,0.02379041873817034,0.002152016861325679,0.020969209479759818,0.005057568878959357,0.000256117120387376,0.002436909387644359,0.14898564953773596,0.4934225538636525,0.851014350462264,2818688.0875499416,9335155.963136408,16100503.769488664,4587804.502799989,31744313.35744522,0.1935649152863028,0.028128651473089118,0.11306476413328118,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1025.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8503062544692006,211.71750587132436,0.0026039912140651896,0.3653507060416224,0.3916761143066539,0.24297317965172377,96.0,96.0,1.0735558436920011e-06,9.552216943213288e-07,0.0022894349377540753,0.002222105021107382,4.5585322291787474e-05,0.0004691824590228364,0.014563394547869066,0.42752688261957256,12.518158133061995,8.280238553036246e-08,7.367538024677982e-08,0.00017658203387972186,0.00017138893866379556,3.515954436007264e-06,3.618761621425083e-05,0.0011232613720739025,0.032974759503443266,0.9655141481035233,4.3613782812546047e-10,3.880639443094962e-10,3.569702015428167e-10,4.085914673631189e-10,2.026020350678922e-11,2.0852615762532378e-10,0.0138282571168845,0.012304018715295644,0.049966191790435606,0.004914251630486628,0.043342305014503625,0.008418268550251538,0.0005543566566894127,0.0048495897358233125,0.14873373182901772,0.4937781480095208,0.8512662681709823,2810041.2616690034,9328999.90442216,16083058.69025978,4590516.5687979655,31706163.109764993,0.2393374003753048,0.03421583843363077,0.1094890290943744,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1025.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8503062544692006,211.71750587132436,0.0026039912140651896,0.3653507060416224,0.3916761143066539,0.24297317965172377,96.0,96.0,1.0735558436920011e-06,9.552216943213288e-07,0.0022894349377540753,0.002222105021107382,4.5585322291787474e-05,0.0004691824590228364,0.014563394547869066,0.42752688261957256,12.518158133061995,8.280238553036246e-08,7.367538024677982e-08,0.00017658203387972186,0.00017138893866379556,3.515954436007264e-06,3.618761621425083e-05,0.0011232613720739025,0.032974759503443266,0.9655141481035233,4.3613782812546047e-10,3.880639443094962e-10,3.569702015428167e-10,4.085914673631189e-10,2.026020350678922e-11,2.0852615762532378e-10,0.0138282571168845,0.012304018715295644,0.049966191790435606,0.004914251630486628,0.043342305014503625,0.008418268550251538,0.0005543566566894127,0.0048495897358233125,0.14873373182901772,0.4937781480095208,0.8512662681709823,2810041.2616690034,9328999.90442216,16083058.69025978,4590516.5687979655,31706163.109764993,0.2393374003753048,0.03421583843363077,0.1094890290943744,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1050.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8505883039211382,212.30093167827536,0.005366847503246445,0.3645111991092472,0.3916062145996319,0.24388258629112083,96.0,96.0,2.579658646466552e-06,2.30932484289352e-06,0.0036046638346494122,0.0035933672902544052,9.084412552627217e-05,0.000864248788529926,0.017601405850821494,0.38185359474170966,10.194980011756336,2.4330450487853267e-07,2.178075530549419e-07,0.00033997945842339567,0.00033891400732403016,8.568104548471122e-06,8.15129644665069e-05,0.0016601038829560347,0.036015113833753575,0.96155534663647,8.583393886779757e-10,7.683902196219461e-10,5.594803743566446e-10,6.576560171805912e-10,4.257534075620236e-11,4.050420041652042e-10,0.027149562455679507,0.02430444010042505,0.10162252917440504,0.010812365877944832,0.08660962349095043,0.013531043469390592,0.0011640702682581816,0.009412051242319856,0.14834784936952394,0.4944533601422866,0.8516521506304761,2795048.4851255,9316084.601862984,16046131.194960274,4595035.629155032,31630335.056038354,0.29000917859764547,0.04133473000165905,0.10501832887092433,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1050.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8505883039211382,212.30093167827536,0.005366847503246445,0.3645111991092472,0.3916062145996319,0.24388258629112083,96.0,96.0,2.579658646466552e-06,2.30932484289352e-06,0.0036046638346494122,0.0035933672902544052,9.084412552627217e-05,0.000864248788529926,0.017601405850821494,0.38185359474170966,10.194980011756336,2.4330450487853267e-07,2.178075530549419e-07,0.00033997945842339567,0.00033891400732403016,8.568104548471122e-06,8.15129644665069e-05,0.0016601038829560347,0.036015113833753575,0.96155534663647,8.583393886779757e-10,7.683902196219461e-10,5.594803743566446e-10,6.576560171805912e-10,4.257534075620236e-11,4.050420041652042e-10,0.027149562455679507,0.02430444010042505,0.10162252917440504,0.010812365877944832,0.08660962349095043,0.013531043469390592,0.0011640702682581816,0.009412051242319856,0.14834784936952394,0.4944533601422866,0.8516521506304761,2795048.4851255,9316084.601862984,16046131.194960274,4595035.629155032,31630335.056038354,0.29000917859764547,0.04133473000165905,0.10501832887092433,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1075.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8511014431519568,213.43215634255557,0.01072384601264909,0.36319004194045695,0.39125304875330574,0.24555690930623736,96.0,96.0,5.828490333235044e-06,5.265206793421862e-06,0.0054977517962891635,0.005624503082473088,0.00017703420225902692,0.001564304871173279,0.02118028303531663,0.34074368615342826,8.3346350662386,6.692157628792529e-07,6.045406579616167e-07,0.0006312410164764472,0.0006457943491286128,2.032671788866755e-05,0.00017961039958642425,0.00243187831824209,0.03912351789882594,0.9569663575434308,1.6121555504158896e-09,1.456351794511966e-09,8.472847069318301e-10,1.0220378308846953e-09,8.709080933549531e-11,7.695494742795776e-10,0.0507594875650649,0.04585393188940106,0.19975123617359658,0.022891439879244708,0.16693074859661497,0.020980057464369626,0.002378130589521864,0.01785690980664571,0.14779587174800735,0.4957444318175871,0.8522041282519927,2769889.4914559564,9290904.244474284,15971428.91409891,4602060.223992153,31485477.658759672,0.3445584341223125,0.04970706508723628,0.0994542628063067,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1075.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8511014431519568,213.43215634255557,0.01072384601264909,0.36319004194045695,0.39125304875330574,0.24555690930623736,96.0,96.0,5.828490333235044e-06,5.265206793421862e-06,0.0054977517962891635,0.005624503082473088,0.00017703420225902692,0.001564304871173279,0.02118028303531663,0.34074368615342826,8.3346350662386,6.692157628792529e-07,6.045406579616167e-07,0.0006312410164764472,0.0006457943491286128,2.032671788866755e-05,0.00017961039958642425,0.00243187831824209,0.03912351789882594,0.9569663575434308,1.6121555504158896e-09,1.456351794511966e-09,8.472847069318301e-10,1.0220378308846953e-09,8.709080933549531e-11,7.695494742795776e-10,0.0507594875650649,0.04585393188940106,0.19975123617359658,0.022891439879244708,0.16693074859661497,0.020980057464369626,0.002378130589521864,0.01785690980664571,0.14779587174800735,0.4957444318175871,0.8522041282519927,2769889.4914559564,9290904.244474284,15971428.91409891,4602060.223992153,31485477.658759672,0.3445584341223125,0.04970706508723628,0.0994542628063067,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1100.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8519928408437152,215.57024797307176,0.02084893790580491,0.3611824060394246,0.3902661554826998,0.2485514384778757,96.0,96.0,1.2399278854279692e-05,1.1345727598901977e-05,0.008122891616609056,0.008522243026080277,0.00033897736192085837,0.0027922287140553993,0.02546468495858681,0.3030915892854208,6.818859436280161,1.7299993758759743e-06,1.583003487189456e-06,0.0011333398976015048,0.0011890590807297997,4.729554286592715e-05,0.0003895834579888909,0.0035529396187446824,0.04228860939892911,0.951395860000277,2.8838974251501105e-09,2.638856258776249e-09,1.237837819698635e-09,1.531309636812153e-09,1.7418098430430324e-10,1.4347658588789721e-09,0.0900320462174075,0.08238213557088349,0.37764072321227476,0.0464678270352669,0.30862322428420386,0.03131926050278604,0.004746080303436036,0.03321514663930803,0.1470827522592697,0.4982225278991691,0.8529172477407303,2729184.637346481,9244736.369397417,15826251.642059132,4611980.378830828,31218879.503913417,0.40179836740924474,0.05971197094686391,0.09264151214580943,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1100.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8519928408437152,215.57024797307176,0.02084893790580491,0.3611824060394246,0.3902661554826998,0.2485514384778757,96.0,96.0,1.2399278854279692e-05,1.1345727598901977e-05,0.008122891616609056,0.008522243026080277,0.00033897736192085837,0.0027922287140553993,0.02546468495858681,0.3030915892854208,6.818859436280161,1.7299993758759743e-06,1.583003487189456e-06,0.0011333398976015048,0.0011890590807297997,4.729554286592715e-05,0.0003895834579888909,0.0035529396187446824,0.04228860939892911,0.951395860000277,2.8838974251501105e-09,2.638856258776249e-09,1.237837819698635e-09,1.531309636812153e-09,1.7418098430430324e-10,1.4347658588789721e-09,0.0900320462174075,0.08238213557088349,0.37764072321227476,0.0464678270352669,0.30862322428420386,0.03131926050278604,0.004746080303436036,0.03321514663930803,0.1470827522592697,0.4982225278991691,0.8529172477407303,2729184.637346481,9244736.369397417,15826251.642059132,4611980.378830828,31218879.503913417,0.40179836740924474,0.05971197094686391,0.09264151214580943,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1125.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8534694700964714,219.5302604414643,0.0396018713948328,0.35824851790615136,0.3879746847718653,0.2537767973219832,96.0,96.0,2.4886689045949572e-05,2.3161425485919488e-05,0.011621786771688764,0.012494203537119553,0.0006418816081791808,0.00493263346384629,0.03074830863265044,0.26811606024088114,5.557382430067253,4.228126227947411e-06,3.935012423422564e-06,0.0019744844874407686,0.0021227038106624452,0.00010905253237055924,0.0008380301968989309,0.0052239866040312225,0.04555160167531008,0.9441719775546347,4.9010728788868266e-09,4.561307214302715e-09,1.7394963613370307e-09,2.206089213401766e-09,3.429954039835509e-10,2.6357985430273558e-09,0.15068603785800988,0.1402397655699712,0.6801774652554455,0.0897853343951977,0.5413943146942787,0.04486476527241711,0.009313735110923474,0.06079220954365517,0.14631678457644948,0.5029598488232889,0.8536832154235505,2665997.5582812824,9164291.935186738,15554725.142799659,4623996.651972276,30745520.7424369,0.4606128529766669,0.07203681196284227,0.08456014077770801,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1125.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8534694700964714,219.5302604414643,0.0396018713948328,0.35824851790615136,0.3879746847718653,0.2537767973219832,96.0,96.0,2.4886689045949572e-05,2.3161425485919488e-05,0.011621786771688764,0.012494203537119553,0.0006418816081791808,0.00493263346384629,0.03074830863265044,0.26811606024088114,5.557382430067253,4.228126227947411e-06,3.935012423422564e-06,0.0019744844874407686,0.0021227038106624452,0.00010905253237055924,0.0008380301968989309,0.0052239866040312225,0.04555160167531008,0.9441719775546347,4.9010728788868266e-09,4.561307214302715e-09,1.7394963613370307e-09,2.206089213401766e-09,3.429954039835509e-10,2.6357985430273558e-09,0.15068603785800988,0.1402397655699712,0.6801774652554455,0.0897853343951977,0.5413943146942787,0.04486476527241711,0.009313735110923474,0.06079220954365517,0.14631678457644948,0.5029598488232889,0.8536832154235505,2665997.5582812824,9164291.935186738,15554725.142799659,4623996.651972276,30745520.7424369,0.4606128529766669,0.07203681196284227,0.08456014077770801,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1150.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8557980674705516,226.75795724903756,0.07382916703925785,0.354153330263305,0.3831169480223175,0.26272972171437753,96.0,96.0,4.727162686681099e-05,4.487220630129062e-05,0.01608154241945609,0.017695147690804935,0.001212526028175617,0.00864232194348672,0.037572974401434506,0.23550162350322612,4.4797255790968835,9.855392833902837e-06,9.355151276454958e-06,0.0033527493852784336,0.0036891607779475618,0.0002527926606518504,0.0018017885864198984,0.007833375900254754,0.04909839509407081,0.9339525270512664,7.897043987526371e-09,7.496204604446177e-09,2.339670900485092e-09,3.041980441922044e-09,6.72652091059102e-10,4.794351454573752e-09,0.23639812525448425,0.22439899256154303,1.1474589308891157,0.1630201124177536,0.8834904548021274,0.06134207513567795,0.018167074988566328,0.10994394414026464,0.14583172089329144,0.5118572186479675,0.8541682791067086,2572464.890096559,9029137.938225804,15067489.396521874,4634540.280777602,29935014.37093202,0.5201935957255804,0.08797557886539271,0.07544659352710925,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1150.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8557980674705516,226.75795724903756,0.07382916703925785,0.354153330263305,0.3831169480223175,0.26272972171437753,96.0,96.0,4.727162686681099e-05,4.487220630129062e-05,0.01608154241945609,0.017695147690804935,0.001212526028175617,0.00864232194348672,0.037572974401434506,0.23550162350322612,4.4797255790968835,9.855392833902837e-06,9.355151276454958e-06,0.0033527493852784336,0.0036891607779475618,0.0002527926606518504,0.0018017885864198984,0.007833375900254754,0.04909839509407081,0.9339525270512664,7.897043987526371e-09,7.496204604446177e-09,2.339670900485092e-09,3.041980441922044e-09,6.72652091059102e-10,4.794351454573752e-09,0.23639812525448425,0.22439899256154303,1.1474589308891157,0.1630201124177536,0.8834904548021274,0.06134207513567795,0.018167074988566328,0.10994394414026464,0.14583172089329144,0.5118572186479675,0.8541682791067086,2572464.890096559,9029137.938225804,15067489.396521874,4634540.280777602,29935014.37093202,0.5201935957255804,0.08797557886539271,0.07544659352710925,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1175.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8592888327229072,239.82960875381178,0.13573094467691446,0.348753279397571,0.3733229036532354,0.2779238169491937,96.0,96.0,8.538248465897874e-05,8.240565902063928e-05,0.021470111386983147,0.024131620589738542,0.00230889050629173,0.014980974160248534,0.046972229171698604,0.20553814409338758,3.527664304845055,2.2216311382975264e-05,2.144174871267683e-05,0.005586469893743261,0.006278988007185749,0.0006007676005429804,0.003898012433038145,0.012222057882233248,0.05348051685887955,0.9178895292642814,1.2078270807304897e-08,1.1657166802782219e-08,2.9888958129242795e-09,3.98668414295778e-09,1.3363853182957095e-09,8.670984555988276e-09,0.34545509963236026,0.33341094793558035,1.7628698530888707,0.2724200570515317,1.296438724737418,0.07942415882840972,0.03580002321388778,0.1971554715744654,0.14637936707065746,0.5279122861036873,0.8536206329293425,2441389.4152813763,8804789.18089878,14237118.383586995,4635354.548478392,28601370.60542061,0.5800854081930883,0.11005410919018092,0.06589037894124047,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1175.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8592888327229072,239.82960875381178,0.13573094467691446,0.348753279397571,0.3733229036532354,0.2779238169491937,96.0,96.0,8.538248465897874e-05,8.240565902063928e-05,0.021470111386983147,0.024131620589738542,0.00230889050629173,0.014980974160248534,0.046972229171698604,0.20553814409338758,3.527664304845055,2.2216311382975264e-05,2.144174871267683e-05,0.005586469893743261,0.006278988007185749,0.0006007676005429804,0.003898012433038145,0.012222057882233248,0.05348051685887955,0.9178895292642814,1.2078270807304897e-08,1.1657166802782219e-08,2.9888958129242795e-09,3.98668414295778e-09,1.3363853182957095e-09,8.670984555988276e-09,0.34545509963236026,0.33341094793558035,1.7628698530888707,0.2724200570515317,1.296438724737418,0.07942415882840972,0.03580002321388778,0.1971554715744654,0.14637936707065746,0.5279122861036873,0.8536206329293425,2441389.4152813763,8804789.18089878,14237118.383586995,4635354.548478392,28601370.60542061,0.5800854081930883,0.11005410919018092,0.06589037894124047,0.1,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1200.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8642676410376087,263.3757611604997,0.24723550016241064,0.34213251943878425,0.35414404103018027,0.30372343953103553,96.0,96.0,0.00014780876981639512,0.00014203453555190968,0.0275876444707556,0.03155900418722324,0.004465724837460686,0.025360492023630478,0.060996907247896866,0.1790897930797517,2.647877304764112,4.9646460958282116e-05,4.7706993521188585e-05,0.009266222267120271,0.010600134695725271,0.0014999612950491563,0.00851815950229456,0.020487827468020553,0.06015322657244994,0.8893771147448607,1.7724944040410007e-08,1.703250894781464e-08,3.5902705022204183e-09,4.922612087433708e-09,2.7408012842406855e-09,1.556478995845744e-08,0.4698573242424855,0.45150207871523756,2.3639661040707662,0.40648196834049766,1.6184532021331235,0.09646367082305,0.07254639736151666,0.3496175003535264,0.14937188971365856,0.5546730134066785,0.8506281102863414,2268574.587964945,8424055.592096252,12918851.85695541,4612777.397475816,26508254.309366893,0.6396436544527571,0.1434161568616957,0.05681795114833227,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1200.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8642676410376087,263.3757611604997,0.24723550016241064,0.34213251943878425,0.35414404103018027,0.30372343953103553,96.0,96.0,0.00014780876981639512,0.00014203453555190968,0.0275876444707556,0.03155900418722324,0.004465724837460686,0.025360492023630478,0.060996907247896866,0.1790897930797517,2.647877304764112,4.9646460958282116e-05,4.7706993521188585e-05,0.009266222267120271,0.010600134695725271,0.0014999612950491563,0.00851815950229456,0.020487827468020553,0.06015322657244994,0.8893771147448607,1.7724944040410007e-08,1.703250894781464e-08,3.5902705022204183e-09,4.922612087433708e-09,2.7408012842406855e-09,1.556478995845744e-08,0.4698573242424855,0.45150207871523756,2.3639661040707662,0.40648196834049766,1.6184532021331235,0.09646367082305,0.07254639736151666,0.3496175003535264,0.14937188971365856,0.5546730134066785,0.8506281102863414,2268574.587964945,8424055.592096252,12918851.85695541,4612777.397475816,26508254.309366893,0.6396436544527571,0.1434161568616957,0.05681795114833227,0.1,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1225.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8710742058308867,305.85166191641747,0.4483832864686527,0.3346480388287062,0.3175901823761753,0.3477617787951186,96.0,96.0,0.0002486848950008795,0.0002226646178860615,0.03420361732796013,0.03957579360473449,0.008667879701313325,0.04051334675416291,0.08380904132134848,0.15705375010435413,1.7949484861109937,0.0001151722453401445,0.00010312159891999997,0.015840557611680878,0.018328547902192783,0.0040143136459292635,0.01876275240562679,0.038814080238972766,0.07273555170507821,0.8312859026462592,2.57666140108594e-08,2.307061417190359e-08,4.019486773263505e-09,5.691776784619269e-09,5.788286535751113e-09,2.705423559348733e-08,0.6031825195678836,0.5400706192254243,2.615165455491565,0.5200910052231515,1.575070544297059,0.10915562048061805,0.15056564224217536,0.5974890737813762,0.15702744843024596,0.5925958219297704,0.842972551569754,2053641.9183905968,7750107.594206421,11024593.37690465,4548110.369792977,23409459.982350446,0.69647723874988,0.19884168509468594,0.04930951434321091,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,75.0,1250.0,0.85,1225.0,True,0.8500195905444557,211.1676272253346,0.36656385729806445,0.39140619680786304,0.24202994589407248,0.8710742058308867,305.85166191641747,0.4483832864686527,0.3346480388287062,0.3175901823761753,0.3477617787951186,96.0,96.0,0.0002486848950008795,0.0002226646178860615,0.03420361732796013,0.03957579360473449,0.008667879701313325,0.04051334675416291,0.08380904132134848,0.15705375010435413,1.7949484861109937,0.0001151722453401445,0.00010312159891999997,0.015840557611680878,0.018328547902192783,0.0040143136459292635,0.01876275240562679,0.038814080238972766,0.07273555170507821,0.8312859026462592,2.57666140108594e-08,2.307061417190359e-08,4.019486773263505e-09,5.691776784619269e-09,5.788286535751113e-09,2.705423559348733e-08,0.6031825195678836,0.5400706192254243,2.615165455491565,0.5200910052231515,1.575070544297059,0.10915562048061805,0.15056564224217536,0.5974890737813762,0.15702744843024596,0.5925958219297704,0.842972551569754,2053641.9183905968,7750107.594206421,11024593.37690465,4548110.369792977,23409459.982350446,0.69647723874988,0.19884168509468594,0.04930951434321091,0.1,0.9,MIXED_FAILURE
