protocol,action_mode,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G
fast_20,action_evolving_capture_high_TJ_drag,3288.000000000191,1121.0000000000637,0.7000226635099447,150.00130764258677,0.5999733822512892,0.3000190613233929,0.10000755642531796,0.00011080887601954888,1.6302932163994124e-05,0.018256094606906505,0.013612263435433756,9.855812811506133e-05,1.946434456981263e-05,0.009241873384411303,3.0620853132521946,26.6225596458493,3.727675261009419e-06,5.484401529252427e-07,0.0006141456774347841,0.0004579244865335299,3.315552951562252e-06,6.547919113614428e-07,0.0003109020145134729,0.10301033707170484,0.8955984442895365,1.6719104476556927e-07,2.459824843597829e-08,1.8455126605263237e-08,1.0849957529668235e-08,1.6240089708617678e-11,3.2072717692463624e-12,7.826035487428569,1.1514179210882864,1.3414291820396376,0.1574445503444274,1.1631235701234353,0.3098485899997476,0.0004945700860628022,8.460071704243973e-05,0.40571966522843084,0.4774856861609086,0.5942803347715692,10819096.756013699,12732840.6309265,15847337.44288633,2666844.922808523,46808939.428556256,0.4551907940802268,0.015551370024659684,2.5183126029836718
fast_20,action_evolving_capture_high_TJ_drag,3300.0000000001937,1125.0000000000646,0.7000250180838736,150.00144805114158,0.5999708090634649,0.30002084939732365,0.1000083415392115,0.00012365994989277327,1.8194030698220057e-05,0.019332191832166314,0.014468201250767832,0.00010964084423415672,2.1196581541704076e-05,0.009488587853697321,3.017007204253321,25.877433622848915,4.273271795285246e-06,6.28724484302911e-07,0.0006680555035730931,0.0004999723547278427,3.7888186731706385e-06,7.324825389074602e-07,0.000327893670403796,0.10425761779207668,0.8942370373817269,1.8293835881441722e-07,2.691563532928468e-08,1.9525590858803847e-08,1.1522016455474579e-08,1.8092126373794368e-11,3.4977041140429054e-12,8.563132464908023,1.2598896819427403,1.4842834128996831,0.1762295827490671,1.2843551640059707,0.329040062848343,0.000550971030932929,9.226160566823687e-05,0.4057153479810288,0.47748526053753304,0.5942846520189712,10818971.503333861,12732817.362529432,15847437.734503882,2666863.3626820613,46808840.53188067,0.4642489041682359,0.015966402331713623,2.506998571832574
fast_20,action_evolving_capture_high_TJ_drag,3312.0000000001965,1129.0000000000655,0.7000275938787459,150.00160235129266,0.5999680082891476,0.3000227912797363,0.10000920043111597,0.00013782441991880284,2.027848357004714e-05,0.02045831240174766,0.015367575034922965,0.00012189217594298149,2.3071996827840198e-05,0.009740141591369945,2.9728378411334475,25.15722392552996,4.891565804518886e-06,7.197094452287847e-07,0.0007260918015944496,0.0005454149894735161,4.326109988580802e-06,8.188548211668151e-07,0.000345690143790095,0.10550983588129897,0.8928622109437835,1.9999996820630052e-07,2.942654191231689e-08,2.0644650704098392e-08,1.2227465835234612e-08,2.0141860574471936e-11,3.8124919806042246e-12,9.361744886221569,1.3774191103003333,1.6414034552541874,0.19712308277167512,1.417378490870802,0.3491848893956338,0.0006133924755497039,0.00010056491844769983,0.40571063788413564,0.47748478199926037,0.5942893621158644,10818834.773084393,12732791.50394744,15847547.034173211,2666883.52293469,46808731.87222163,0.47327876855946044,0.016389560729628168,2.4953285543884376
fast_20,action_evolving_capture_high_TJ_drag,3324.000000000199,1133.0000000000664,0.7000304093086485,150.0017718026459,0.599964961899048,0.30002489885585387,0.1000101392450982,0.00015341660260551063,2.2573137531685044e-05,0.02163601720721913,0.016311960481142865,0.00013542696821646578,2.5101519542043893e-05,0.00999658584564272,2.9295540922595036,24.460972859313873,5.591226937377365e-06,8.226719434846093e-07,0.0007885188445844163,0.0005944850250537685,4.935599536683088e-06,9.14818147768962e-07,0.0003643228901743077,0.10676681321945189,0.8914735957041703,2.184702888763907e-07,3.214489040716503e-08,2.1813749448377647e-08,1.296747097516725e-08,2.2408922224693097e-11,4.153515407951697e-12,10.226291115941912,1.5046577220379282,1.814117569497714,0.22034644251606542,1.5632559832033421,0.3703163169126887,0.0006824321949429166,0.00010956024233757202,0.4057055031651218,0.4774842455614149,0.5942944968348782,10818685.627231117,12732762.815352092,15847666.05601909,2666905.545000612,46808612.59687304,0.4822746092754121,0.016820929520436432,2.483295136614192
fast_20,action_evolving_capture_high_TJ_drag,3336.000000000202,1137.0000000000673,0.7000334841067741,150.0019577696289,0.5999616506212992,0.3000271848127737,0.10001116456592714,0.000170558830729214,2.5096024203118633e-05,0.022866883961477652,0.017302961995241416,0.00015037050586585142,2.7296846411100148e-05,0.010257971605945687,2.8871334844165024,23.78776393603347,6.381828723574849e-06,9.390221979257478e-07,0.0008556140790839462,0.0006474278663382141,5.626438744979037e-06,1.021370736094825e-06,0.0003838242649797104,0.10802836370810105,0.8900708014210945,2.384493303134694e-07,3.5085431455993644e-08,2.3034341297235563e-08,1.3743215570700108e-08,2.4914740085464363e-11,4.5227874280886335e-12,11.161451135434788,1.6422957793461197,2.003868512307154,0.24614264886632609,1.7231379058723781,0.3924681136576261,0.0007587427397207067,0.00011930067156415151,0.4056999098424392,0.4774836458903572,0.5943000901575608,10818523.06129252,12732731.03871539,15847795.561982716,2666929.580199827,46808481.788402416,0.4912308027303677,0.017260592377204745,2.470891109331622
fast_20,action_evolving_capture_high_TJ_drag,3348.0000000002046,1141.0000000000682,0.7000368394033628,150.00216172964377,0.5999580538699233,0.30002966268485964,0.10001228344521704,0.00018938186222911042,2.7866421179285994e-05,0.024152506779456514,0.018342212581966017,0.00016685938321972887,2.9670491632715945e-05,0.010524349601170463,2.845554179688388,23.13671991711339,7.273928172452286e-06,1.0703155185801743e-06,0.0009276685603919927,0.0007045021908363251,6.408867006343299e-06,1.1396076817357848e-06,0.00040422753351151476,0.10929429286546068,0.8886534161314205,2.6004295155562196e-07,3.8263782642431697e-08,2.4307890701717573e-08,1.4555901448487711e-08,2.7682692370498957e-11,4.922462713818929e-12,12.172178490671033,1.791064088704193,2.212222593543502,0.2747782224374364,1.8982689345781147,0.41567456101629885,0.0008430360214181703,0.00012984303560074358,0.4056938216004724,0.4774829772891477,0.5943061783995276,10818346.000417624,12732695.89673617,15847936.364295192,2666955.7902898504,46808338.46045415,0.5001418911724623,0.01770863232401965,2.458109500229722
fast_20,action_evolving_capture_high_TJ_drag,3360.0000000002074,1145.0000000000691,0.7000404978072035,150.00238528184067,0.599954149670043,0.300032346901174,0.10001350342878303,0.00021002530119895602,3.09049150642804e-05,0.025494495800719028,0.019431373761503896,0.000185042439447331,3.223583982645382e-05,0.010795770299508397,2.804794953177844,22.507000957952318,8.279150973266291e-06,1.218264924142487e-06,0.001004987392073815,0.0007659804607877201,7.2943320823746265e-06,1.2707296842318158e-06,0.0004255668801430032,0.11056439740285041,0.8872210053864811,2.833631253343514e-07,4.1696468334124225e-08,2.5635871728737868e-08,1.540674832145374e-08,3.0738268718886563e-11,5.354846757986876e-12,13.263712616166272,1.9517358599159127,2.440879383134341,0.3065453148009525,2.0899951728325474,0.43997044596369994,0.0009360882438030082,0.0001412481411420888,0.40568719965917843,0.4774822336835801,0.5943128003408216,10818153.295280725,12732657.09172384,15848089.328024019,2666984.3480386487,46808181.553319216,0.5090025931100317,0.018165131717367233,2.4449436069720503
fast_20,action_evolving_capture_high_TJ_drag,3372.00000000021,1149.00000000007,0.7000444834908136,150.0026301565603,0.5999499145797318,0.30003525283501714,0.10001483258525111,0.0002326380311139541,3.4233466473351735e-05,0.026894476855147887,0.020572135518489774,0.00020508176395844248,3.500720227880597e-05,0.011072283909993118,2.76483517153011,21.897802847860792,9.410282579436221e-06,1.384754640698009e-06,0.0010878901692091749,0.0008321494450605052,8.295622781439645e-06,1.416052500881435e-06,0.00044787741666255223,0.11183846478187351,0.8857731114746918,3.085282104998609e-07,4.540096088182835e-08,2.701976745393942e-08,1.6296993557455155e-08,3.4109244294220495e-11,5.822405617824456e-12,14.441591540533976,2.1251286277545174,2.6916821096188728,0.34176397551863547,2.2997716328122837,0.465391053858538,0.001038745203233689,0.0001535810289613123,0.4056800026384074,0.4774814086087237,0.5943199973615926,10817943.717786612,12732614.304439016,15848255.373690201,2667015.4378190287,46808009.92925892,0.5178078127010125,0.018630172229013163,2.4313870312920014
fast_20,action_evolving_capture_high_TJ_drag,3384.000000000213,1153.000000000071,0.7000488222794117,150.0028982254991,0.5999453236083901,0.30003839685564454,0.1000162795359654,0.0002573786604454185,3.787547704817065e-05,0.028354091172494635,0.02176621628559343,0.0002271537765807268,3.7999876699372725e-05,0.011353940385864347,2.7256547722272795,21.308355340245402,1.0681365465674887e-05,1.5718545268599919e-06,0.0011767114248568717,0.0009033107505843594,9.427015046111582e-06,1.5770171853958328e-06,0.000471195189713956,0.11311627275173602,0.8843092526308848,3.356632328517083e-07,4.939572321103804e-08,2.8461069375536178e-08,1.722789196185175e-08,3.7825866813604296e-11,6.3277762606470995e-12,15.711664978646928,2.3121062377799055,2.9666287943742775,0.3807846012444388,2.529170206638715,0.49197216157410917,0.0011519279824967364,0.00016691124660191264,0.40567218641678804,0.4774804951961237,0.594327813583212,10817715.956579497,12732567.19289058,15848435.479953459,2667049.2562246653,46807822.36756964,0.5265526480920097,0.019103834830497428,2.417433713948111
fast_20,action_evolving_capture_high_TJ_drag,3396.0000000002156,1157.0000000000719,0.7000535417437996,150.0031915126545,0.5999403501315336,0.3000417963822303,0.10001785348623629,0.00028441598082984957,4.18558585357074e-05,0.02987499513612595,0.023015362963490743,0.0002514503874964227,4.123021072246848e-05,0.011640789429875165,2.6872342436212544,20.737920568045983,1.2107802853124464e-05,1.7818354718323374e-06,0.0012718010791477386,0.000979781362995065,1.0704432677324848e-05,1.755201172465323e-06,0.0004955571872593998,0.11439758886613331,0.8828289222322897,3.6490017448832555e-07,5.370025284259756e-08,2.996127684711204e-08,1.8200715573948202e-08,4.1921057355995897e-11,6.873777549939101e-12,17.080107814798694,2.5135808978980387,3.2678841679900974,0.4239905799201698,2.779888155899854,0.5197500309591728,0.0012766390639454028,0.0001813131379307067,0.40566370398508045,0.47747948616183544,0.5943362960149196,10817468.61234904,12732515.391088985,15848630.686361909,2667086.0127079,46807617.559374854,0.5352323987019781,0.019586199779363548,2.4030779703942775
fast_20,action_evolving_capture_high_TJ_drag,3408.0000000002183,1161.0000000000728,0.7000586712972765,150.00351220611103,0.5999349658018737,0.3000454699401512,0.10001956425797512,0.0003139294379722744,4.620110398614678e-05,0.031458860080878885,0.024321350978741343,0.0002781802422170044,4.4715669407554366e-05,0.011932880501670233,2.649554605674896,20.185791539729276,1.3706469203230169e-05,2.017185814212438e-06,0.0013735248903461394,0.0010618941961107573,1.2145624021507739e-05,1.952330273947086e-06,0.0005210013439912375,0.11568216997912434,0.8813315879811146,3.9637827177582843e-07,5.833512737910732e-08,3.152189652678979e-08,1.9216753476953754e-08,4.643062584762649e-11,7.463421913942828e-12,18.553433980532247,2.7305152972318085,3.5977924178182517,0.47180114389334166,3.0537571485314476,0.5487614026129475,0.0014139688892250257,0.00019686615065817397,0.4056545052938939,0.47747837379547453,0.5943454947061061,10817200.19292636,12732458.50775546,15848842.09616241,2667125.930239396,46807394.10212963,0.5438425714535158,0.020077346607247092,2.388314527002589
fast_20,action_evolving_capture_high_TJ_drag,3420.000000000221,1165.0000000000737,0.7000642422967038,150.00386267073634,0.5999291404565767,0.3000494372196621,0.10002142232376107,0.0003461096154755781,5.093936113046788e-05,0.03310737213453163,0.025685984380822136,0.0003075700571875737,4.847490701289042e-05,0.01223026282736836,2.6125973913823577,19.65129071141973,1.549582778598639e-05,2.280628830612759e-06,0.001482264907140283,0.0011499986497972383,1.3770356052534826e-05,2.170291657402557e-06,0.0005475665456154417,0.11696976171941957,0.879816691073701,4.302443220208978e-07,6.332205149412348e-08,3.314444183963647e-08,2.027731162078286e-08,5.139350217285283e-11,8.09992774223952e-12,20.138510729944688,2.9639247938629993,3.958890818406639,0.5246744466288115,3.352752873524825,0.579043489948746,0.0015651028944036896,0.00021365516302104215,0.4056445370956775,0.4774771499504994,0.5943554629043225,10816909.108162936,12732396.124987215,15849070.879166715,2667169.24598966,46807150.49382225,0.5523788859623694,0.02057735410995482,2.373138557659165
fast_20,action_evolving_capture_high_TJ_drag,3432.0000000002237,1169.0000000000746,0.7000702881478459,150.00424546185783,0.5999228420205726,0.30005371913703893,0.10002343884238851,0.00038115873179758427,5.6100508003620284e-05,0.034822232102011276,0.027111095979300982,0.00033986605194340756,5.252784333991726e-05,0.01253298541148879,2.5763446288409075,19.133768631007428,1.7496055632241913e-05,2.5751413443930294e-06,0.0015984199213339152,0.0012444611757098578,1.5600627392868153e-05,2.411147883147367e-06,0.0005752926319261983,0.11826009794251774,0.8782836453562596,4.666529989140476e-07,6.868390546118627e-08,3.483043244963566e-08,2.1383712656700232e-08,5.685198391186944e-11,8.786732559518587e-12,21.84257331427272,3.214879672985589,4.353924299325808,0.583110878569634,3.679005265324393,0.6106339735111614,0.001731329050933475,0.00023177083091911984,0.4056337427808999,0.47747580603594764,0.5943662572191001,10816593.6645851,12732327.79687845,15849318.27466795,2667216.2120323954,46806885.12685608,0.560837278702786,0.021086300339672175,2.3575457205366326
fast_20,action_evolving_capture_high_TJ_drag,3444.0000000002265,1173.0000000000755,0.7000768444151092,150.00466333999958,0.599916036405794,0.30005833789826303,0.10002562569594295,0.0004192911505455128,6.17162308846172e-05,0.036605155391088946,0.028598547521873945,0.0003753354840903367,5.689574497135014e-05,0.01284109705136642,2.5407788239478495,18.632602650318205,1.9729176182799683e-05,2.9039735059440224e-06,0.0017224059200151467,0.001345665850321769,1.76609019380457e-05,2.6771520818671827e-06,0.0006042203985875391,0.11955290016012993,0.876731836467237,5.057671767881224e-07,7.444479525958558e-08,3.6581393737037194e-08,2.2537295782493623e-08,6.285200176233147e-11,9.5275070298117e-12,23.673240056403497,3.4845074769813844,4.785861007826011,0.6476566386284245,4.034809371220078,0.6435709955021325,0.0019140459445507417,0.0002513099569052341,0.4056220622083404,0.47747433300989084,0.5943779377916596,10816252.059816571,12732253.048097597,15849585.594401063,2667267.096069555,46806596.28159453,0.5692139061729099,0.02160426259944302,2.341532194830564
fast_20,action_evolving_capture_high_TJ_drag,3456.000000000229,1177.0000000000764,0.7000839489358046,150.00511928676343,0.5999086874062193,0.30006331706532485,0.10002799552845588,0.0004607339043223877,6.782010463026074e-05,0.038457871977978945,0.030150229913751974,0.00041426829374970465,6.160131175405593e-05,0.013154646354207777,2.5058829436973498,18.14719570165821,2.221919994890505e-05,3.270669797031045e-06,0.001854656536173184,0.0014540149545633544,1.9978364876042724e-05,2.9707643612449795e-06,0.0006343915975342622,0.12084787694634759,0.8751606209663985,5.477582637119521e-07,8.063010429343268e-08,3.83988562764001e-08,2.373941659655003e-08,6.944340376024327e-11,1.0326169848958115e-11,25.638527824616553,3.7739954088871572,5.257908926818995,0.7189075787593849,4.422636896529186,0.6778931544619059,0.002114771425987174,0.00027237588254471715,0.40560943152942364,0.47747272137487906,0.5943905684705764,10815882.376761388,12732171.372420931,15849874.22553987,2667322.182177883,46806282.1195501,0.577505147090211,0.02213131744007301,2.3250947172317167
fast_20,action_evolving_capture_high_TJ_drag,3468.000000000232,1181.0000000000773,0.70009164193906,150.0056165219467,0.5999007565885878,0.3000686816252226,0.1000305617861896,0.0005057272323422151,7.444767548469483e-05,0.04038212641092468,0.03176806347863972,0.0004569788644988516,6.666876890878813e-05,0.013473681756945948,2.4716404000531975,17.67697513526013,2.4992273499216768e-05,3.679091312677004e-06,0.0019956234966181175,0.0015699295593032052,2.258320302828483e-05,3.2946695369906965e-06,0.0006658489359005628,0.12214472332002736,0.8735693254507735,5.928065434108968e-07,8.726654676012024e-08,4.0284355310148065e-08,2.4991446958893642e-08,7.668025947657687e-11,1.1186903588016292e-11,27.746867903352353,4.084592810670835,5.773533611870838,0.7975133400742447,4.8451484638998545,0.7136395000413435,0.002335151869210291,0.000295078905790459,0.405595783006546,0.47747096117568966,0.594404216993454,10815482.577539485,12732082.231223196,15850185.633722298,2667381.7715766537,46805940.67619786,0.5857076036523965,0.022667540659615355,2.3082306178916796
fast_20,action_evolving_capture_high_TJ_drag,3480.0000000002346,1185.0000000000782,0.7000999661695064,150.00615852199462,0.5998922031786611,0.3000744580617346,0.10003333875960425,0.0005545251320288222,8.163654645237025e-05,0.04237967784957512,0.033453998261345014,0.0005038079082507703,7.212396518306081e-05,0.013798251549059212,2.438035034374619,17.221391614359675,2.8076837087232335e-05,4.133439374914282e-06,0.0021457770659347925,0.0016938501157987501,2.550891158253392e-05,3.651796291217983e-06,0.0006986360733808012,0.12344312010288319,0.8719572456576665,6.411015259735751e-07,9.438222270349132e-08,4.22394302120091e-08,2.6294774856953158e-08,8.46211854301355e-11,1.2114171555787789e-11,30.00712225707255,4.417613717666689,6.336477114218607,0.88418180002304,5.305206624651413,0.7508495277931522,0.0025769720748468118,0.00031953672516224876,0.40558104482534507,0.47746904199971374,0.5944189551746549,10815050.497166803,12731985.05192585,15850521.366094401,2667446.18341618,46805569.85339226,0.5938181019036667,0.023213007305604758,2.2909378556265136
fast_20,action_evolving_capture_high_TJ_drag,3492.0000000002374,1189.0000000000791,0.7001089670158658,150.00674903989494,0.5998829839428955,0.3000806744300438,0.10003634162706064,0.0006073959248079601,8.94264653274708e-05,0.044452300137677155,0.035210014371849264,0.0005551244819535069,7.799447750126726e-05,0.014128403898525401,2.405051102373379,16.779918064818723,3.150379123021206e-05,4.638280533448051e-06,0.0023056064850663534,0.0018262370501320301,2.8792629439804418e-05,4.045337869341586e-06,0.0007327976179227491,0.1247427332528085,0.8703236455549975,6.92842307267897e-07,1.0200667478611555e-07,4.4265623934248565e-08,2.7650804273520022e-08,9.332969302430942e-11,1.3112735754634457e-11,32.42860018135021,4.774439490440788,6.950778160292511,0.9796838512643227,5.805889661698972,0.7895631739002968,0.0028421658584685374,0.0003458749126765661,0.40556514090088924,0.4774669529803547,0.5944348590991108,10814583.836971961,12731879.22640388,15850883.05436226,2667515.7555865846,46805167.41136485,0.6018336912503169,0.02376779168021463,2.273215052091951
fast_20,action_evolving_capture_high_TJ_drag,3504.00000000024,1193.00000000008,0.7001186926445633,150.00739212662967,0.5998730530653947,0.3000873604342917,0.10003958650031364,0.0006646228362922172,9.785941547823622e-05,0.046601781906363035,0.03703812237048361,0.0006113281444524926,8.430972260790561e-05,0.014464186881090576,2.3726732595814553,16.352048676389774,3.530667254560016e-05,5.198573008819712e-06,0.0024756204029769678,0.001967571360523602,3.2475505558168344e-05,4.478774435639361e-06,0.000768379119649294,0.12604321317197745,0.8686677564193245,7.482379369486501e-07,1.1017094681387447e-07,4.636448243218538e-08,2.9060955054075196e-08,1.028745603857668e-10,1.4187676010405334e-11,35.02107533315591,5.156521525262622,7.6207936618364975,1.0848585339991923,6.350506225287693,0.8298208097511293,0.0031328273655437085,0.0003742274176466489,0.4055479906777695,0.477464682803842,0.5944520093222305,10814080.157741124,12731764.10935235,15851272.417839786,2667590.845546187,46804730.96027919,0.6097516431729539,0.024331967348519928,2.255061524654408
fast_20,action_evolving_capture_high_TJ_drag,3516.000000000243,1197.000000000081,0.7001291941384894,150.00809215430857,0.5998623620200061,0.30009454750814224,0.10004309047185177,0.0007265045910435135,0.0001069797094899872,0.04882992670510514,0.03894036369369801,0.0006728512623495312,9.110107624599913e-05,0.014805648513038536,2.3408865473095344,15.937297952881497,3.952183914351021e-05,5.819694634014352e-06,0.002656347299686881,0.0021183552162851245,3.6603098846065286e-05,4.955897217419495e-06,0.0008054270629001617,0.12734419398931676,0.8669887759019701,8.075077948933199e-07,1.1890764404462445e-07,4.853755405907085e-08,3.052666277037949e-08,1.1333022955691817e-10,1.534441036461641e-11,37.7948031298865,5.565384044248039,8.35122163447734,1.2006185447400788,6.942610844485902,0.8716632362620546,0.0034512231570808273,0.00040473710366437224,0.40552950892410244,0.4774622197199062,0.5944704910758976,10813536.872582769,12731639.016614009,15851691.266478734,2667671.831168697,46804257.95131745,0.6175694491852196,0.02490560715005829,2.2364773176752717
fast_20,action_evolving_capture_high_TJ_drag,3528.0000000002456,1201.0000000000819,0.7001405256410329,150.00885384111868,0.5998508594374279,0.300102268898432,0.10004687166414017,0.0007933560220782464,0.00011683408577603761,0.0511385531571946,0.04091881111974463,0.0007401614742122968,9.840200046388481e-05,0.015152836787654474,2.309676379077624,15.535199808642401,4.418866586371279e-05,6.507472350591799e-06,0.0028483358988029652,0.0022791125570260544,4.122581433677513e-05,5.4808345784393145e-06,0.0008439888562804652,0.1286452928169809,0.8652858670837801,8.708819758522252e-07,1.2825099531101664e-07,5.0786388924004784e-08,3.204937857693889e-08,1.247772305713982e-10,1.658871682511708e-11,40.76053850399902,6.0026269661113405,9.147125606497209,1.3279561457286138,7.586020359154364,0.9151316778397742,0.0037998051123228345,0.0004375563212871568,0.405509605519468,0.4774595515567983,0.594490394480532,10812951.239503825,12731503.223469673,15852141.503865747,2667759.111608291,46803745.66727219,0.6252848180910876,0.025488783213890413,2.217463231921733
fast_20,action_evolving_capture_high_TJ_drag,3540.0000000002483,1205.0000000000828,0.7001527445055042,150.00968227823466,0.5998384909671891,0.3001105597519866,0.10005094928082421,0.000865508695254586,0.00012747180827099916,0.053529495136440224,0.042975569273472916,0.0008137643230406121,0.00010624817970011798,0.015505799715584323,2.279028527499964,15.145306708925606,4.934974963236402e-05,7.268213315301394e-06,0.0030521555674875534,0.0024503896905742465,4.63993785642925e-05,6.058080173940877e-06,0.0008841128205980471,0.12994610898051812,0.8635581575191362,9.386016820428292e-07,1.3823691698557425e-07,5.311253820519179e-08,3.3630569056689576e-08,1.3730263402303268e-10,1.792675658041925e-11,43.9295539971319,6.469928858318112,10.013960603619656,1.4679495005072656,8.284831318920324,0.9602677758668263,0.004181224197293233,0.0004728475191870391,0.40548818523683106,0.4774566657411856,0.5945118147631689,10812320.35368865,12731355.962893367,15852625.130169436,2667853.1081814277,46803191.21261424,0.6328956725941561,0.02608156697737159,2.1980208518159685
fast_20,action_evolving_capture_high_TJ_drag,3552.000000000251,1209.0000000000837,0.7001659114500676,150.01058295884607,0.5998251991343688,0.3001194572056776,0.1000553436599536,0.0009433115486502357,0.0001389447693263438,0.05600460196161655,0.04511277516930278,0.0008942060674826095,0.0001146776663588611,0.015864585369298728,2.2489291116073504,14.767188851836059,5.505112519709364e-05,8.108737672734668e-06,0.0032683967016134954,0.0026327558879006884,5.2185357259140764e-05,6.692523352508007e-06,0.0009258481745664208,0.13124622322247223,0.8618047382699656,1.0109196233561463e-06,1.4890307881386394e-07,5.5517553410461196e-08,3.527171605196982e-08,1.5100053382398006e-10,1.9365098792748997e-11,47.3136581743113,6.9690499712653144,10.957600799825064,1.6217694624864185,9.04343839753713,1.007113581585473,0.00459834515055731,0.0005107838967775417,0.40546514751851803,0.47745354932349793,0.594534852481482,10811641.139472233,12731196.42377452,15853144.245018682,2667954.265264146,46802591.50300689,0.640400145313323,0.02668402920885595,2.17815257023617
fast_20,action_evolving_capture_high_TJ_drag,3564.0000000002537,1213.0000000000846,0.7001800907182912,150.01156180946973,0.5998109231909157,0.30012900047979857,0.1000600763292859,0.0010271315470013398,0.00015130759593344814,0.05856573860505975,0.04733259879134129,0.000982076682918297,0.0001237310366574746,0.016229241931879117,2.2193645845908616,14.40043338969054,6.134249147859903e-05,9.036413048836812e-06,0.0034976710936462456,0.0028268039731565294,5.865171869087558e-05,7.389481984033989e-06,0.0009692450181448066,0.13254519687923852,0.8600246629306116,1.088100424774901e-06,1.602889716390332e-07,5.800298557662507e-08,3.6974316476587044e-08,1.659725619372579e-10,2.091074709580729e-11,50.92521433522242,7.501835354929494,11.984368928565486,1.790686844730996,9.866553872897558,1.0557115482468187,0.005054262140249733,0.0005515501016197262,0.40544038624635115,0.47745018900935465,0.5945596137536489,10810910.341998909,12731023.749109846,15853701.05029108,2668063.0512032825,46801943.25423362,0.6477965742595528,0.027296240034567126,2.157861610588106
fast_20,action_evolving_capture_high_TJ_drag,3576.0000000002565,1217.0000000000855,0.7001953502454273,150.01262522372906,0.5997955989614369,0.30013923097483214,0.1000651700637309,0.001117354351228996,0.0001646177594047533,0.06121478591167007,0.04963724370949688,0.001078013064192629,0.00013345155760488193,0.01659981775035084,2.190321721951855,14.044643687743529,6.827744875212558e-05,1.0059190818995851e-05,0.003740612280570792,0.003033150906732686,6.587344620225078e-05,8.154737908557407e-06,0.0010143543133810386,0.13384257103106392,0.8582169466445695,1.1704210405280136e-06,1.7243597703806174e-07,6.057038439887596e-08,3.873988210450475e-08,1.8232843696287562e-10,2.2571167935318656e-11,54.77715949554336,8.070218058214824,13.101067553254207,1.9760802006181684,10.75922822489173,1.106104522383146,0.005552315449239736,0.0005953429752249789,0.4054137895060691,0.477446571197758,0.5945862104939309,10810124.518557936,12730837.034168117,15854297.852788433,2668179.9592399253,46801242.97050544,0.6550834978283839,0.027918268969879312,2.137152045874237
fast_20,action_evolving_capture_high_TJ_drag,3588.000000000259,1221.0000000000864,0.7002117618305218,150.013780098795,0.5997791586833221,0.30015019237168133,0.10007064894499669,0.0012143850030285547,0.00017893568864915197,0.06395364082448536,0.05202894773037208,0.00118270244248884,0.00014388536605445688,0.016976361393797337,2.1617876100439313,13.69943861834548,7.591374684267581e-05,1.1185644202913612e-05,0.003997875868945691,0.003252438359041071,7.393320370838028e-05,8.994575217730141e-06,0.001061227862617308,0.13513786562518126,0.856380565114243,1.258171174424011e-06,1.8538743888685775e-07,6.322129728110682e-08,4.056993933042434e-08,2.0018654855566623e-10,2.4354320903824588e-11,58.88302360699,8.676222411001959,14.315012300557786,2.1794441464882857,11.726871905251665,1.1583357340534735,0.006096109248267646,0.0006423723512218045,0.40538523934620085,0.47744268202679263,0.5946147606537991,10809280.029587286,12730635.32463116,15854937.06677352,2668305.5084431013,46800486.93211125,0.6622596493621559,0.028550184955266247,2.1160288144996233
fast_20,action_evolving_capture_high_TJ_drag,3600.000000000262,1225.0000000000873,0.7002294013144492,150.0150338746993,0.5997615308410666,0.3001619307354332,0.10007653842350006,0.0013186486244382023,0.0001943248871833095,0.0667842166128624,0.05450998358161219,0.0012968860295888053,0.00015508166086960828,0.017358921716497475,2.13374963499335,13.364451888708608,8.431354448294758e-05,1.2425008236484588e-05,0.004270139833912416,0.003485333272486485,8.292205817272546e-05,9.915821599396727e-06,0.001109918283912414,0.13643057857215857,0.8545144536050385,1.3516537057160016e-06,1.9918873686769139e-07,6.595726829765874e-08,4.24660288972414e-08,2.196745797568715e-10,2.6268691235983475e-11,63.256948979944006,9.32196738864005,15.63406716480852,2.402398258921835,12.77527833549417,1.2124487859030686,0.006689530519997828,0.0006928619102408803,0.40535461153159213,0.4774385074276424,0.5946453884684079,10808373.029336948,12730417.614715202,15855621.216339905,2668440.2446514647,46799671.18237239,0.6693239513350828,0.02919205639718791,2.0944977325697063
