case,t_s,rho,rho_dot_open_sinv,rho_dot_closed_sinv,bin_crossing_rate,isolation_rate,closure_rate
two_level_best_map_case,4330.318881984891,0.8303452210952204,2.3657489109762417e-05,1.1936717483396673e-14,5.928158132900074e-09,1.771863742583478e-11,1.567761052298674e-11
two_level_best_map_case,4966.575415817312,0.843942422749223,1.970449535642971e-05,1.9932580949147015e-14,5.058047603899143e-09,1.7981154250589687e-11,1.9903571196683168e-11
two_level_best_map_case,5596.056299318643,0.8552462092931173,1.6708126773419938e-05,3.053779630330296e-14,4.406444627976499e-09,1.769844343917307e-11,2.3636028145276497e-11
two_level_best_map_case,6202.674383109885,0.864567655672956,1.4432202450041584e-05,4.3362808105020267e-14,3.913348068185183e-09,1.714458982872446e-11,2.6624310712758794e-11
two_level_best_map_case,6867.903431473524,0.8733863693673364,1.2439204456448363e-05,6.029978371268823e-14,3.480071272763977e-09,1.6385361885442467e-11,2.913377542825346e-11
two_level_best_map_case,7490.230052266506,0.8805650663440603,1.0930640254049661e-05,7.870293023524448e-14,3.1489492952573365e-09,1.5623245485163514e-11,3.0772520702888675e-11
two_level_best_map_case,8166.241137994549,0.8874096492968581,9.586566180138388e-06,1.0123836929748278e-13,2.8495902571032484e-09,1.479653154938005e-11,3.1862954183656035e-11
two_level_best_map_case,8774.96713789586,0.8928693641954901,8.57997128206374e-06,1.2354100570979635e-13,2.6213091816684547e-09,1.4079389107426042e-11,3.2331490733311226e-11
two_level_best_map_case,9429.22320273598,0.8981163707205078,7.667087910142105e-06,1.4934652850246745e-13,2.410086528098753e-09,1.3351056567988746e-11,3.240559022703408e-11
two_level_best_map_case,10304.675406383594,0.9005473475330565,6.482536638271319e-07,1.1760995808009416e-13,3.942059650463571e-10,1.5646494822952337e-12,3.917035732843797e-12
two_level_best_map_case,10904.675406383594,0.900933611973517,6.422884847229358e-07,1.1963527112235408e-13,3.915503221706348e-10,1.5578653608131627e-12,3.913784773859298e-12
two_level_best_map_case,11504.675406383594,0.9013163388745687,6.364154916504692e-07,1.2167008786621816e-13,3.889225132756563e-10,1.5511270269001074e-12,3.910307436528027e-12
two_level_best_map_case,12104.675406383594,0.9016955825645442,6.30632505761293e-07,1.2371423300583462e-13,3.863221983543086e-10,1.5444343081878018e-12,3.9066102213169304e-12
two_level_best_map_case,12704.675406383594,0.9020713960975639,6.249374214794416e-07,1.2576753260845543e-13,3.8374903923149297e-10,1.5377870221054393e-12,3.902699492551162e-12
two_level_best_map_case,13304.675406383594,0.9024438312960363,6.193282032637374e-07,1.2782981410818582e-13,3.8120269981282787e-10,1.5311849765701887e-12,3.898581480335725e-12
two_level_best_map_case,13904.675406383594,0.9028129387912947,6.138028825452712e-07,1.2990090630003377e-13,3.7868284630698614e-10,1.524627970639699e-12,3.894262282488164e-12
two_level_best_map_case,14504.675406383594,0.9031787680624692,6.083595548290322e-07,1.3198063933422752e-13,3.761891474238813e-10,1.5181157951287566e-12,3.889747866480198e-12
two_level_best_map_case,15104.675406383594,0.903541367473692,6.02996376949416e-07,1.3406884471076876e-13,3.737212745507847e-10,1.5116482331921717e-12,3.885044071386546e-12
two_level_best_map_case,15704.675406383594,0.9039007843097182,5.977115644700986e-07,1.3616535527419401e-13,3.7127890190823474e-10,1.5052250608758022e-12,3.880156609838874e-12
two_level_best_map_case,16304.675406383594,0.9042570648100507,5.925033892194014e-07,1.382700052085172e-13,3.688617066874761e-10,1.4988460476375178e-12,3.875091069983129e-12
two_level_best_map_case,16904.675406383594,0.9046102542016414,5.873701769529044e-07,1.4038263003232971e-13,3.664693691709982e-10,1.4925109568397968e-12,3.869852917438447e-12
two_level_best_map_case,17504.675406383594,0.9049603967302461,5.823103051356189e-07,1.4250306659403505e-13,3.6410157283763707e-10,1.48621954621554e-12,3.864447497255998e-12
two_level_best_map_case,18104.675406383594,0.9053075356904979,5.773222008365676e-07,1.4463115306719817e-13,3.6175800445355255e-10,1.4799715683085855e-12,3.8588800358759595e-12
two_level_best_map_case,18704.675406383594,0.9056517134547666,5.724043387290994e-07,1.4676672894599094e-13,3.5943835415031513e-10,1.4737667708903242e-12,3.8531556430812215e-12
two_level_best_map_case,19304.675406383594,0.9059929715008618,5.675552391907019e-07,1.489096350407154e-13,3.5714231549120817e-10,1.4676048973537308e-12,3.847279313946187e-12
two_level_best_map_case,19904.675406383594,0.90633135043864,5.627734664965283e-07,1.5105971347339009e-13,3.548695855267801e-10,1.4614856870860345e-12,3.841255930779237e-12
two_level_best_map_case,20504.675406383594,0.9066668900355658,5.580576271011767e-07,1.5321680767338583e-13,3.5261986484059127e-10,1.4554088758212091e-12,3.835090265057551e-12
two_level_best_map_case,21104.675406383594,0.9069996292412816,5.534063680036872e-07,1.5538076237309606e-13,3.5039285758600375e-10,1.4493741959733521e-12,3.828786979352867e-12
two_level_best_map_case,21704.675406383594,0.9073296062112306,5.488183751909975e-07,1.5755142360363035e-13,3.481882715148312e-10,1.4433813769519997e-12,3.822350629247033e-12
two_level_best_map_case,22304.675406383594,0.9076568583293796,5.442923721554321e-07,1.5972863869052254e-13,3.460058179985551e-10,1.4374301454603298e-12,3.815785665236108e-12
two_level_best_map_case,22904.675406383594,0.9079814222300844,5.39827118482076e-07,1.619122562494402e-13,3.4384521204279616e-10,1.431520225777184e-12,3.809096434621944e-12
two_level_best_map_case,23504.675406383594,0.9083033338191364,5.354214085021511e-07,1.6410212618188973e-13,3.417061722956397e-10,1.4256513400237469e-12,3.802287183390171e-12
two_level_best_map_case,24104.675406383594,0.9086226282940312,5.310740700087522e-07,1.6629809967090664e-13,3.395884210503897e-10,1.4198232084157149e-12,3.795362058073666e-12
two_level_best_map_case,24704.675406383594,0.9089393401634906,5.267839630315429e-07,1.6850002917672673e-13,3.3749168424326586e-10,1.4140355495016973e-12,3.7883251076004835e-12
two_level_best_map_case,25304.675406383594,0.9092535032662781,5.225499786672026e-07,1.707077684324289e-13,3.3541569144652134e-10,1.4082880803885943e-12,3.781180285125514e-12
two_level_best_map_case,25904.675406383594,0.9095651507893329,5.183710379626355e-07,1.7292117243954613e-13,3.333601758574153e-10,1.4025805169546127e-12,3.773931449844977e-12
two_level_best_map_case,26504.675406383594,0.9098743152852591,5.142460908481147e-07,1.7514009746363857e-13,3.313248742834496e-10,1.396912574050578e-12,3.7665823687930896e-12
two_level_best_map_case,27104.675406383594,0.910181028689195,5.101741151177318e-07,1.7736440102982467e-13,3.293095271242282e-10,1.391283965690138e-12,3.759136718620143e-12
two_level_best_map_case,27704.675406383594,0.9104853223350914,5.061541154546533e-07,1.7959394191826702e-13,3.273138783502879e-10,1.3856944052294421e-12,3.7515980873514415e-12
two_level_best_map_case,28304.675406383594,0.910787226971423,5.021851224988596e-07,1.8182858015960794e-13,3.253376754792031e-10,1.3801436055368355e-12,3.743969976126474e-12
two_level_best_map_case,28904.675406383594,0.9110867727763609,4.982661919551655e-07,1.8406817703035465e-13,3.233806695492606e-10,1.3746312791530773e-12,3.736255800917829e-12
two_level_best_map_case,29504.675406383594,0.9113839893724249,4.943964037394553e-07,1.863125950482085e-13,3.214426150909524e-10,1.3691571384425755e-12,3.728458894229368e-12
two_level_best_map_case,30104.675406383594,0.9116789058406417,4.90574861161192e-07,1.8856169796733916e-13,3.195232700965427e-10,1.363720895736094e-12,3.720582506773193e-12
two_level_best_map_case,30704.675406383594,0.911971550734227,4.868006901403656e-07,1.9081535077360015e-13,3.1762239598791877e-10,1.3583222634653633e-12,3.712629809125095e-12
two_level_best_map_case,31304.675406383594,0.9122619520918126,4.830730384571571e-07,1.9307341967968508e-13,3.157397575829322e-10,1.3529609542900156e-12,3.704603893358091e-12
two_level_best_map_case,31904.675406383594,0.9125501374502388,4.79391075032691e-07,1.9533577212022372e-13,3.138751230604176e-10,1.3476366812172236e-12,3.696507774653757e-12
two_level_best_map_case,32504.675406383594,0.9128361338569266,4.7575398923934104e-07,1.976022767468174e-13,3.1202826392405643e-10,1.3423491577144176e-12,3.688344392891118e-12
two_level_best_map_case,33104.6754063836,0.9131199678818499,4.721609902391475e-07,1.998728034230122e-13,3.1019895496524644e-10,1.337098097815435e-12,3.680116614212871e-12
two_level_best_map_case,33704.6754063836,0.9134016656291228,4.6861130634897343e-07,2.0214722321921183e-13,3.083869742251102e-10,1.3318832162204195e-12,3.671827232568721e-12
two_level_best_map_case,34304.6754063836,0.9136812527482175,4.651041844311205e-07,2.0442540840752717e-13,3.065921029557882e-10,1.3267042283897999e-12,3.663478971235738e-12
two_level_best_map_case,34904.6754063836,0.9139587544448268,4.616388893081748e-07,2.0670723245656596e-13,3.048141255811217e-10,1.321560850632642e-12,3.655074484315543e-12
two_level_best_map_case,35504.6754063836,0.9142341954913868,4.582147032009427e-07,2.0899257002616075e-13,3.030528296568441e-10,1.3164528001896448e-12,3.64661635820831e-12
two_level_best_map_case,36104.6754063836,0.9145076002372725,4.548309251883813e-07,2.1128129696203653e-13,3.013080058303784e-10,1.3113797953110656e-12,3.638107113063476e-12
two_level_best_map_case,36704.6754063836,0.9147789926186776,4.514868706885008e-07,2.1357329029041867e-13,2.995794478003306e-10,1.3063415553298209e-12,3.6295492042071306e-12
two_level_best_map_case,37304.6754063836,0.9150483961681926,4.481818709592601e-07,2.1586842821258198e-13,2.978669522757641e-10,1.3013378007299997e-12,3.6209450235460974e-12
two_level_best_map_case,37904.6754063836,0.9153158340240926,4.449152726185377e-07,2.1816659009934189e-13,2.9617031893533087e-10,1.2963682532110292e-12,3.612296900948727e-12
two_level_best_map_case,38504.6754063836,0.9155813289393444,4.4168643718230587e-07,2.2046765648548844e-13,2.944893503863281e-10,1.2914326357476984e-12,3.603607105602401e-12
two_level_best_map_case,39104.6754063836,0.9158449032903451,4.384947406201783e-07,2.2277150906416508e-13,2.928238521237438e-10,1.286530672646257e-12,3.5948778473478834e-12
two_level_best_map_case,39704.6754063836,0.9161065790854003,4.353395729275534e-07,2.2507803068119262e-13,2.9117363248934575e-10,1.2816620895967779e-12,3.5861112779905223e-12
two_level_best_map_case,40304.6754063836,0.9163663779729544,4.3222033771360593e-07,2.273871053293403e-13,2.8953850263087307e-10,1.276826613721976e-12,3.577309492588483e-12
two_level_best_map_case,40904.6754063836,0.9166243212495797,4.2913645180442865e-07,2.2969861814254477e-13,2.8791827646136747e-10,1.2720239736226531e-12,3.568474530718052e-12
two_level_best_map_case,41504.6754063836,0.9168804298677332,4.260873448606475e-07,2.3201245539007925e-13,2.863127706186926e-10,1.2672538994199441e-12,3.5596083777162316e-12
two_level_best_map_case,42104.6754063836,0.917134724443292,4.230724590088911e-07,2.343285044706737e-13,2.8472180442527936e-10,1.262516122794523e-12,3.550712965900703e-12
two_level_best_map_case,42704.6754063836,0.9173872252628715,4.200912484864952e-07,2.3664665390658677e-13,2.8314519984813183e-10,1.2578103770229137e-12,3.5417901757673737e-12
two_level_best_map_case,43304.6754063836,0.9176379522909381,4.1714317929888593e-07,2.3896679333763447e-13,2.8158278145911956e-10,1.253136397011065e-12,3.532841837165675e-12
two_level_best_map_case,43904.6754063836,0.9178869251767204,4.142277288890922e-07,2.4128881351517214e-13,2.8003437639559205e-10,1.248493919325309e-12,3.523869730451781e-12
two_level_best_map_case,44504.6754063836,0.9181341632609277,4.113443858188689e-07,2.4361260629603535e-13,2.7849981432133483e-10,1.2438826822208498e-12,3.5148755876200005e-12
two_level_best_map_case,45104.6754063836,0.9183796855822828,4.0849264946094776e-07,2.4593806463643986e-13,2.769789273878892e-10,1.2393024256678976e-12,3.5058610934124964e-12
two_level_best_map_case,45704.6754063836,0.918623510883874,4.056720297019435e-07,2.482650825858422e-13,2.7547155019625745e-10,1.2347528913755684e-12,3.4968278864076076e-12
two_level_best_map_case,46304.6754063836,0.9188656576193347,4.0288204665547727e-07,2.505935552807627e-13,2.739775197590068e-10,1.2302338228136638e-12,3.4877775600869567e-12
two_level_best_map_case,46904.6754063836,0.9191061439588536,4.0012223038508326e-07,2.529233789385733e-13,2.72496675462796e-10,1.225744965232438e-12,3.4787116638816513e-12
two_level_best_map_case,47504.6754063836,0.9193449877950246,3.973921206365159e-07,2.5525445085125104e-13,2.7102885903132113e-10,1.2212860656804502e-12,3.469631704197737e-12
two_level_best_map_case,48104.6754063836,0.9195822067485391,3.9469126657905495e-07,2.5758666937909813e-13,2.6957391448871134e-10,1.216856873020604e-12,3.4605391454212355e-12
two_level_best_map_case,48704.6754063836,0.9198178181737272,3.920192265554579e-07,2.5991993394443313e-13,2.681316881233694e-10,1.2124571379444638e-12,3.4514354109029726e-12
two_level_best_map_case,49304.6754063836,0.9200518391639527,3.893755678402035e-07,2.6225414502525147e-13,2.6670202845227095e-10,1.2080866129849383e-12,3.4423218839234993e-12
two_level_best_map_case,49904.6754063836,0.920284286556867,3.8675986640570246e-07,2.6458920414885924e-13,2.652847861857305e-10,1.2037450525274116e-12,3.433199908638332e-12
two_level_best_map_case,50504.6754063836,0.9205151769395252,3.841717066961505e-07,2.6692501388548113e-13,2.6387981419263546e-10,1.1994322128194041e-12,3.4240707910038406e-12
two_level_best_map_case,51104.6754063836,0.9207445266533711,3.8161068140873387e-07,2.6926147784184427e-13,2.6248696746615485e-10,1.1951478519788377e-12,3.4149357996839802e-12
two_level_best_map_case,51704.6754063836,0.9209723517990929,3.790763912818879e-07,2.715985006547399e-13,2.611061030899282e-10,1.1908917300009833e-12,3.405796166938253e-12
two_level_best_map_case,52304.6754063836,0.9211986682413558,3.765684448903432e-07,2.7393598798456285e-13,2.597370802047294e-10,1.1866636087641452e-12,3.3966530894910514e-12
two_level_best_map_case,52904.6754063836,0.921423491613414,3.7408645844669394e-07,2.7627384650883313e-13,2.583797599756169e-10,1.1824632520341686e-12,3.3875077293827937e-12
two_level_best_map_case,53504.6754063836,0.921646837321607,3.716300556092381e-07,2.786119839156999e-13,2.570340055595627e-10,1.178290425467815e-12,3.3783612148030268e-12
two_level_best_map_case,54104.6754063836,0.921868720549743,3.691988672958495e-07,2.8095030889742715e-13,2.556996820735636e-10,1.174144896615071e-12,3.3692146409058723e-12
two_level_best_map_case,54704.6754063836,0.9220891562633731,3.6679253150365896e-07,2.8328873114386726e-13,2.543766565632317e-10,1.1700264349204568e-12,3.360069070608015e-12
two_level_best_map_case,55304.6754063836,0.9223081592139598,3.644106931343179e-07,2.8562716133591933e-13,2.5306479797186696e-10,1.1659348117233657e-12,3.3509255353696028e-12
two_level_best_map_case,55904.6754063836,0.9225257439429441,3.6205300382464256e-07,2.8796551113897736e-13,2.517639771100059e-10,1.1618698002575158e-12,3.3417850359582723e-12
two_level_best_map_case,56504.6754063836,0.9227419247857118,3.59719121782436e-07,2.9030369319636716e-13,2.5047406662544147e-10,1.1578311756495359e-12,3.3326485431966316e-12
two_level_best_map_case,57104.6754063836,0.9229567158754645,3.5740871162729704e-07,2.926416211227743e-13,2.4919494097372044e-10,1.1538187149167494e-12,3.323516998693478e-12
two_level_best_map_case,57704.6754063836,0.9231701311469971,3.5512144423623555e-07,2.949792094976651e-13,2.479264763891063e-10,1.1498321969641943e-12,3.3143913155590063e-12
two_level_best_map_case,58304.6754063836,0.9233821843403847,3.5285699659391717e-07,2.973163738587018e-13,2.466685508560044e-10,1.1458714025809223e-12,3.3052723791043085e-12
two_level_best_map_case,58904.6754063836,0.9235928890045813,3.506150516473686e-07,2.9965303069515217e-13,2.45421044080853e-10,1.1419361144356188e-12,3.296161047525479e-12
two_level_best_map_case,59504.6754063836,0.9238022585009343,3.4839529816498774e-07,3.0198909744129575e-13,2.4418383746446625e-10,1.1380261170715848e-12,3.2870581525725354e-12
two_level_best_map_case,60104.6754063836,0.9240103060066149,3.46197430599702e-07,3.043244924698285e-13,2.4295681407483083e-10,1.1341411969011055e-12,3.277964500203482e-12
two_level_best_map_case,60704.6754063836,0.9242170445179694,3.4402114895612456e-07,3.0665913508526646e-13,2.417398586203489e-10,1.1302811421992613e-12,3.2688808712237907e-12
two_level_best_map_case,61304.6754063836,0.9244224868537914,3.418661586615768e-07,3.089929455173492e-13,2.4053285742352437e-10,1.126445743097194e-12,3.2598080219115314e-12
two_level_best_map_case,61904.6754063836,0.9246266456585196,3.3973217044082884e-07,3.113258449144454e-13,2.393356983950834e-10,1.1226347915748726e-12,3.250746684628487e-12
two_level_best_map_case,62504.6754063836,0.9248295334053613,3.376189001944401e-07,3.136577553369604e-13,2.381482710085286e-10,1.1188480814533866e-12,3.2416975684174522e-12
two_level_best_map_case,63104.6754063836,0.925031162399344,3.3552606888056896e-07,3.159885997507489e-13,2.3697046627511816e-10,1.1150854083867923e-12,3.2326613595860294e-12
two_level_best_map_case,63704.6754063836,0.9252315447802989,3.3345340240013256e-07,3.183183020205309e-13,2.358021767192667e-10,1.1113465698535415e-12,3.2236387222771778e-12
two_level_best_map_case,64304.6754063836,0.9254306925257754,3.3140063148520623e-07,3.206467869033156e-13,2.34643296354359e-10,1.107631365147523e-12,3.2146302990267333e-12
two_level_best_map_case,64904.6754063836,0.9256286174538918,3.2936749159054575e-07,3.2297398004183073e-13,2.334937206589735e-10,1.1039395953687353e-12,3.2056367113082365e-12
two_level_best_map_case,65504.6754063836,0.9258253312261205,3.2735372278813306e-07,3.252998079579611e-13,2.323533465535105e-10,1.1002710634136177e-12,3.196658560065235e-12
two_level_best_map_case,66104.6754063836,0.9260208453500127,3.2535906966464294e-07,3.27624198046196e-13,2.3122207237721683e-10,1.0966255739650614e-12,3.187696426231357e-12
two_level_best_map_case,66704.6754063836,0.9262151711818618,3.2338328122172667e-07,3.2994707856708765e-13,2.3009979786560087e-10,1.093002933482127e-12,3.1787508712384277e-12
two_level_best_map_case,67304.6754063836,0.9264083199293089,3.2142611077903093e-07,3.322683786407183e-13,2.2898642412823634e-10,1.0894029501894808e-12,3.1698224375127915e-12
two_level_best_map_case,67904.6754063836,0.9266003026538912,3.194873158798488e-07,3.3458802824018264e-13,2.2788185362694378e-10,1.0858254340665748e-12,3.160911648960173e-12
two_level_best_map_case,68504.6754063836,0.926791130273534,3.1756665819932793e-07,3.369059581850809e-13,2.2678599015434608e-10,1.0822701968365894e-12,3.152019011439244e-12
two_level_best_map_case,69104.6754063836,0.9269808135649906,3.1566390345514413e-07,3.3922210013502663e-13,2.2569873881279322e-10,1.0787370519551561e-12,3.1431450132241675e-12
two_level_best_map_case,69704.6754063836,0.927169363166228,3.137788213205642e-07,3.415363865831691e-13,2.2462000599364887e-10,1.0752258145988713e-12,3.134290125456344e-12
two_level_best_map_case,70304.6754063836,0.9273567895787621,3.119111853398228e-07,3.438487508497317e-13,2.2354969935693335e-10,1.071736301653631e-12,3.125454802585563e-12
two_level_best_map_case,70904.6754063836,0.9275431031699432,3.1006077284573493e-07,3.4615912707556545e-13,2.2248772781131644e-10,1.0682683317027856e-12,3.116639482800806e-12
two_level_best_map_case,71504.6754063836,0.927728314175193,3.082273648794734e-07,3.48467450215721e-13,2.214340014944572e-10,1.0648217250151416e-12,3.1078445884509455e-12
two_level_best_map_case,72000.0,0.9278803589941074,3.0641074611244946e-07,3.5077365603303813e-13,2.2038843175368074e-10,1.0613963035328183e-12,3.0990705264554674e-12
