case,t_s,T_K,rho,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3,efficiency,stress_bound_hit
iso_1100C_40h,103555.1077705462,1373.15,0.7581784443931806,250000000.0,709.5127594096487,275.4295470078651,434.08321240178356,0.38819534018956436,True
iso_1100C_40h,104155.1077705462,1373.15,0.7588365304308464,250000000.0,705.235828313939,273.79477432251844,431.4410539914206,0.38823151537422657,True
iso_1100C_40h,104755.1077705462,1373.15,0.7594907202866601,250000000.0,701.0009739298508,272.17513687893666,428.8258370509142,0.3882664175958381,True
iso_1100C_40h,105355.1077705462,1373.15,0.760141049937862,250000000.0,696.8076206096239,270.5704419752139,426.23717863441,0.3883000615557231,True
iso_1100C_40h,105955.1077705462,1373.15,0.7607875549048817,250000000.0,692.6552027987927,268.98050005630455,423.6747027424882,0.38833246176372094,True
iso_1100C_40h,106555.1077705462,1373.15,0.7614302702587763,250000000.0,688.5431648217677,267.4051246507646,421.1380401710031,0.3883636325399927,True
iso_1100C_40h,107155.1077705462,1373.15,0.7620692306285204,250000000.0,684.4709606727668,265.8441323090286,418.6268283637381,0.38839358801683904,True
iso_1100C_40h,107755.1077705462,1373.15,0.7627044702081491,250000000.0,680.4380538119394,264.29734254317464,416.1407112687648,0.3884223421405258,True
iso_1100C_40h,108355.1077705462,1373.15,0.7633360227637609,250000000.0,676.4439169665421,262.7645777681384,413.67933919840374,0.38844990867311635,True
iso_1100C_40h,108955.1077705462,1373.15,0.76396392164038,250000000.0,672.4880319369921,261.24566324432897,411.24236869266315,0.3884763011943178,True
iso_1100C_40h,109555.1077705462,1373.15,0.764588199768685,250000000.0,668.5698894076988,259.7404270216115,408.82946238608736,0.3885015331033251,True
iso_1100C_40h,110155.1077705462,1373.15,0.7652088896716049,250000000.0,664.6889887624999,258.24869988461694,406.44028887788295,0.38852561762068216,True
iso_1100C_40h,110755.1077705462,1373.15,0.7658260234707865,250000000.0,660.8448379045876,256.7703152993368,404.0745226052508,0.38854856779014313,True
iso_1100C_40h,111355.1077705462,1373.15,0.7664396328929348,250000000.0,657.0369530807983,255.30510936097372,401.7318437198246,0.388570396480543,True
iso_1100C_40h,111955.1077705462,1373.15,0.767049749276032,250000000.0,653.2648587101388,253.8529207430074,399.4119379671314,0.3885911163876716,True
iso_1100C_40h,112555.1077705462,1373.15,0.7676564035754354,250000000.0,649.5280872164337,252.41359064744552,397.1144965689882,0.3886107400361534,True
iso_1100C_40h,113155.1077705462,1373.15,0.7682596263698579,250000000.0,645.8261788649664,250.98696275622387,394.83921610874256,0.3886292797813355,True
iso_1100C_40h,113755.1077705462,1373.15,0.768859447867235,250000000.0,642.1586816030299,249.57288318372656,392.58579841930333,0.3886467478111706,True
iso_1100C_40h,114355.1077705462,1373.15,0.7694558979104783,250000000.0,638.5251509042504,248.17120043039458,390.3539504738558,0.38866315614811064,True
iso_1100C_40h,114955.1077705462,1373.15,0.7700490059831201,250000000.0,634.9251496165922,246.7817653373934,388.1433842791988,0.38867851665100334,True
iso_1100C_40h,115555.1077705462,1373.15,0.7706388012148521,250000000.0,631.3582478139548,245.4044310423097,385.95381677164505,0.38869284101698176,True
iso_1100C_40h,116155.1077705462,1373.15,0.7712253123869581,250000000.0,627.824022651235,244.0390529358525,383.78496971538254,0.3887061407833698,True
iso_1100C_40h,116755.1077705462,1373.15,0.7718085679376453,250000000.0,624.3220582228009,242.68548861952723,381.6365696032737,0.38871842732956974,True
iso_1100C_40h,117355.1077705462,1373.15,0.7723885959672757,250000000.0,620.8519454242447,241.34359786426182,379.5083475599829,0.38872971187896543,True
iso_1100C_40h,117955.1077705462,1373.15,0.7729654242434996,250000000.0,617.4132818173505,240.01324256995508,377.4000392473954,0.3887400055008183,True
iso_1100C_40h,118555.1077705462,1373.15,0.7735390802062937,250000000.0,614.0056714981916,238.69428672592662,375.311384772265,0.38874931911216004,True
iso_1100C_40h,119155.1077705462,1373.15,0.7741095909729065,250000000.0,610.6287249682629,237.38659637224114,373.24212859602176,0.38875766347968516,True
iso_1100C_40h,119755.1077705462,1373.15,0.7746769833427114,250000000.0,607.2820590085713,236.090039561888,371.1920194466833,0.3887650492216431,True
iso_1100C_40h,120355.1077705462,1373.15,0.7752412838019711,250000000.0,603.9652965566188,234.80448632379037,369.16081023282845,0.38877148680972035,True
iso_1100C_40h,120955.1077705462,1373.15,0.7758025185285146,250000000.0,600.6780665861828,233.52980862662469,367.1482579595581,0.3887769865709235,True
iso_1100C_40h,121555.1077705462,1373.15,0.7763607133963288,250000000.0,597.4200039898296,232.26588034342785,365.1541236464018,0.38878155868945746,True
iso_1100C_40h,122155.1077705462,1373.15,0.7769158939800669,250000000.0,594.1907494641005,231.01257721697462,363.1781722471259,0.3887852132085941,True
iso_1100C_40h,122755.1077705462,1373.15,0.7774680855594738,250000000.0,590.9899493972792,229.76977682590146,361.2201725713778,0.3887879600325387,True
iso_1100C_40h,123355.1077705462,1373.15,0.7780173131237333,250000000.0,587.8172557596935,228.53735855156225,359.2798972081312,0.38878980892828874,True
iso_1100C_40h,123955.1077705462,1373.15,0.7785636013757359,250000000.0,584.6723259964803,227.3152035455935,357.3571224508868,0.3887907695274805,True
iso_1100C_40h,124555.1077705462,1373.15,0.7791069747362696,250000000.0,581.5548229227406,226.1031946981742,355.45162822456643,0.3887908513282366,True
iso_1100C_40h,125155.1077705462,1373.15,0.7796474573481373,250000000.0,578.46441462104,224.90121660696067,353.56319801407926,0.3887900636969978,True
iso_1100C_40h,125755.1077705462,1373.15,0.7801850730801996,250000000.0,575.4007743411898,223.70915554668161,351.69161879450826,0.38878841587034596,True
iso_1100C_40h,126355.1077705462,1373.15,0.7807198455313458,250000000.0,572.363580402238,222.52689943937398,349.83668096286397,0.3887859169568223,True
iso_1100C_40h,126955.1077705462,1373.15,0.7812517980343949,250000000.0,569.3525160966371,221.35433782524686,347.9981782713903,0.3887825759387283,True
iso_1100C_40h,127555.1077705462,1373.15,0.7817809536599286,250000000.0,566.3672695965128,220.19136183415714,346.1759077623556,0.38877840167392486,True
iso_1100C_40h,128155.1077705462,1373.15,0.7823073352200551,250000000.0,563.4075338620012,219.03786415768002,344.36966970432115,0.3887734028976089,True
iso_1100C_40h,128755.1077705462,1373.15,0.7828309652721084,250000000.0,560.4730065515812,217.89373902176155,342.5792675298196,0.38876758822408775,True
iso_1100C_40h,129355.1077705462,1373.15,0.7833518661222825,250000000.0,557.5633899343737,216.75888215994004,340.80450777443366,0.388760966148536,True
iso_1100C_40h,129955.1077705462,1373.15,0.7838700598292019,250000000.0,554.6783908043384,215.63319078711936,339.04520001721903,0.3887535450487443,True
iso_1100C_40h,130555.1077705462,1373.15,0.7843855682074312,250000000.0,551.8177203963473,214.51656357388356,337.3011568224638,0.38874533318684545,True
iso_1100C_40h,131155.1077705462,1373.15,0.7848984128309233,250000000.0,548.9810943040513,213.40890062133906,335.5721936827123,0.38873633871104357,True
iso_1100C_40h,131755.1077705462,1373.15,0.7854086150364076,250000000.0,546.1682323995474,212.31010343647137,333.858128963076,0.38872656965730784,True
iso_1100C_40h,132355.1077705462,1373.15,0.7859161959267211,250000000.0,543.3788587547438,211.22007490800374,332.15878384674,0.388716033951072,True
iso_1100C_40h,132955.1077705462,1373.15,0.7864211763740818,250000000.0,540.6127015644336,210.13871928274781,330.4739822816857,0.388704739408906,True
iso_1100C_40h,133555.1077705462,1373.15,0.7869235770233065,250000000.0,537.8694930709971,209.06594214243142,328.8035509285657,0.3886926937401809,True
iso_1100C_40h,134155.1077705462,1373.15,0.7874234182949732,250000000.0,535.1489694907249,208.0016503809949,327.14731910973,0.38867990454870893,True
iso_1100C_40h,134755.1077705462,1373.15,0.7879207203885309,250000000.0,532.4508709416929,206.945752182345,325.50511875934785,0.38866637933438,True
iso_1100C_40h,135355.1077705462,1373.15,0.7884155032853558,250000000.0,529.7749413731749,205.8981569985528,323.8767843746221,0.3886521254947723,True
iso_1100C_40h,135955.1077705462,1373.15,0.7889077867517564,250000000.0,527.1209284965455,204.8587755284888,322.26215296805674,0.3886371503267515,True
iso_1100C_40h,136555.1077705462,1373.15,0.7893975903419285,250000000.0,524.4885837176404,203.82751969688258,320.6610640207578,0.38862146102805084,True
iso_1100C_40h,137155.1077705462,1373.15,0.7898849334008591,250000000.0,521.8776620705363,202.80430263379913,319.0733594367372,0.3886050646988381,True
iso_1100C_40h,137755.1077705462,1373.15,0.7903698350671847,250000000.0,519.2879221527157,201.78903865451983,317.49888349819594,0.3885879683432659,True
iso_1100C_40h,138355.1077705462,1373.15,0.7908523142759988,250000000.0,516.7191260616012,200.78164323982156,315.9374828217796,0.3885701788709969,True
iso_1100C_40h,138955.1077705462,1373.15,0.7913323897616147,250000000.0,514.1710393323956,199.78203301664223,314.38900631575336,0.3885517030987219,True
iso_1100C_40h,139555.1077705462,1373.15,0.7918100800602822,250000000.0,511.6434308772226,198.790125739126,312.85330513809663,0.3885325477516568,True
iso_1100C_40h,140155.1077705462,1373.15,0.7922854035128595,250000000.0,509.13607292553377,197.80584027003908,311.3302326554947,0.3885127194650185,True
iso_1100C_40h,140755.1077705462,1373.15,0.7927583782674406,250000000.0,506.6487409657338,196.82909656254554,309.81964440318825,0.3884922247854904,True
iso_1100C_40h,141355.1077705462,1373.15,0.7932290222819405,250000000.0,504.18121368802844,195.85981564233904,308.3213980456894,0.38847107017266014,True
iso_1100C_40h,141955.1077705462,1373.15,0.7936973533266375,250000000.0,501.73327292842777,194.89791959011902,306.8353533383088,0.38844926200045177,True
iso_1100C_40h,142555.1077705462,1373.15,0.7941633889866739,250000000.0,499.30470361391605,193.94333152440495,305.36137208951106,0.38842680655852646,True
iso_1100C_40h,143155.1077705462,1373.15,0.7946271466645172,250000000.0,496.89529370872333,192.99597558468167,303.89931812404166,0.3884037100536811,True
iso_1100C_40h,143755.1077705462,1373.15,0.7950886435823796,250000000.0,494.5048341617167,192.05577691486698,302.44905724684975,0.388379978611209,True
iso_1100C_40h,144000.0,1373.15,0.7952763175645885,250000000.0,493.3166462474557,191.5883384343023,301.7283078131534,0.38836787668056605,True
iso_1500C_1h,0.0003107085793549375,1773.15,0.4840600656316537,105776184.56007761,9005259.343241356,9005259.343974028,0.0,1.0000000000813605,False
iso_1500C_1h,60.42874536727706,1773.15,0.8732139842649167,236606225.541144,341640.3075487159,341640.3075415151,7.2008115239441395e-06,0.9999999999789229,False
iso_1500C_1h,120.64693497303813,1773.15,0.9235284936935569,250000000.0,129267.65353279047,120987.8807781152,8279.772754675272,0.9359486110531511,True
iso_1500C_1h,180.89901327379368,1773.15,0.9432890314403494,250000000.0,74428.34277039005,57341.037507726774,17087.305262663278,0.7704193775296425,True
iso_1500C_1h,242.2611827959928,1773.15,0.9538298713103163,250000000.0,51305.53147258329,33245.59976791172,18059.931704671566,0.6479925032192201,True
iso_1500C_1h,305.2869318510825,1773.15,0.9604621166743201,250000000.0,38875.26261725058,21540.43433955302,17334.828277697557,0.5540910308859143,True
iso_1500C_1h,366.1429529684867,1773.15,0.9648055046765504,250000000.0,31620.065560624058,15302.495218097203,16317.570342526855,0.48394887697997524,True
iso_1500C_1h,432.2820651639805,1773.15,0.9682079370155723,250000000.0,26430.094250753955,11196.604114366,15233.490136387954,0.4236308810759009,True
iso_1500C_1h,492.56616187856207,1773.15,0.9705542267062084,250000000.0,23105.84580345905,8760.617853421403,14345.227950037648,0.37915157609637895,True
iso_1500C_1h,561.8593453495437,1773.15,0.9726624857892254,250000000.0,20297.370102152057,6844.046738273933,13453.323363878124,0.33718884288109247,True
iso_1500C_1h,629.439950126126,1773.15,0.9742966096734023,250000000.0,18237.25461891445,5533.80029291494,12703.454325999508,0.30343384509067806,True
iso_1500C_1h,692.2593400787343,1773.15,0.9755464847120243,250000000.0,16730.546931546185,4633.742331285889,12096.804600260297,0.27696299172077654,True
iso_1500C_1h,761.6507002799669,1773.15,0.9767023887666716,250000000.0,15390.415056422537,3879.171901084666,11511.24315533787,0.25205115566170894,True
iso_1500C_1h,822.3553585964552,1773.15,0.9775641031770651,250000000.0,14424.70267056792,3364.7297284939386,11059.972942073982,0.23326163494234883,True
iso_1500C_1h,888.0896954014776,1773.15,0.9783734634111149,250000000.0,13543.60884240605,2918.501494912498,10625.107347493553,0.21548920445593878,True
iso_1500C_1h,959.2704925832198,1773.15,0.9791336756728816,250000000.0,12738.913809951919,2531.5889030129383,10207.32490693898,0.19872878808829098,True
iso_1500C_1h,1036.3490667213714,1773.15,0.9798477872659173,250000000.0,12003.223163585535,2196.2054654435865,9807.017698141948,0.18296797747677204,True
iso_1500C_1h,1098.3209145246358,1773.15,0.9803548608239789,250000000.0,11492.715228910027,1974.358770752081,9518.356458157945,0.1717921945708325,True
iso_1500C_1h,1164.1053107956234,1773.15,0.9808387908844665,250000000.0,11014.718981458149,1775.110557951705,9239.608423506445,0.16115804324557653,True
iso_1500C_1h,1233.936830229335,1773.15,0.9813006884714948,250000000.0,10566.88116518351,1596.1678455046408,8970.713319678869,0.15105382757249178,True
iso_1500C_1h,1308.064484203935,1773.15,0.9817416162549921,250000000.0,10147.03118105773,1435.4647717300363,8711.566409327694,0.1414664788268053,True
iso_1500C_1h,1386.7526110085905,1773.15,0.9821625895814847,250000000.0,9753.16692218012,1291.1413926254236,8462.025529554696,0.13238175896376594,True
iso_1500C_1h,1470.2818215210034,1773.15,0.9825645776477349,250000000.0,9383.441551257018,1161.524213024137,8221.91733823288,0.1237844565535273,True
iso_1500C_1h,1558.8038153403575,1773.15,0.9829478936577025,250000000.0,9036.151199202268,1045.1083528251738,7991.042846377094,0.1156585729682609,True
iso_1500C_1h,1618.8038153403575,1773.15,0.9831860129675085,250000000.0,8819.481784136431,975.1560927668479,7844.325691369583,0.11056841168614437,True
iso_1500C_1h,1678.8038153403575,1773.15,0.9834086475557295,250000000.0,8619.239162571657,912.3595443106334,7706.879618261024,0.10585151741379684,True
iso_1500C_1h,1738.8038153403575,1773.15,0.9836173389101992,250000000.0,8433.57904253403,855.7562239598632,7577.822818574166,0.10147011365446751,True
iso_1500C_1h,1798.8038153403575,1773.15,0.9838134264877458,250000000.0,8260.924800790981,804.5417120174469,7456.383088773534,0.09739124025683084,True
iso_1500C_1h,1858.8038153403575,1773.15,0.9839980800783094,250000000.0,8099.920571271389,758.0393315665566,7341.881239704832,0.09358602036853954,True
iso_1500C_1h,1918.8038153403575,1773.15,0.9841723261073257,250000000.0,7949.393861560545,715.6764247215834,7233.7174368389615,0.09002905594881282,True
iso_1500C_1h,1978.8038153403575,1773.15,0.9843370691652659,250000000.0,7808.32551570661,676.9656316554956,7131.359884051114,0.0866979265008567,True
iso_1500C_1h,2038.8038153403575,1773.15,0.9844931097485529,250000000.0,7675.825393819301,641.4899993716236,7034.335394447678,0.08357277119515535,True
iso_1500C_1h,2098.8038153403577,1773.15,0.9846411589702424,250000000.0,7551.112538931767,608.8910482709543,6942.221490660812,0.0806359387615606,True
iso_1500C_1h,2158.8038153403577,1773.15,0.9847818508297702,250000000.0,7433.498894534045,578.8591420709881,6854.6397524630565,0.07787169276323312,True
iso_1500C_1h,2218.8038153403577,1773.15,0.984915752503322,250000000.0,7322.375852954556,551.1256654111208,6771.250187543435,0.07526596237049801,True
iso_1500C_1h,2278.8038153403577,1773.15,0.9850433730190178,250000000.0,7217.203076730346,525.4566305298915,6691.746446200455,0.07280613070512938,True
iso_1500C_1h,2338.8038153403577,1773.15,0.9851651706062869,250000000.0,7117.499157228421,501.64742148625606,6615.851735742164,0.07048085435693952,True
iso_1500C_1h,2398.8038153403577,1773.15,0.985281558950887,250000000.0,7022.833767650263,479.51844975429157,6543.315317895972,0.06827990888281148,True
iso_1500C_1h,2458.8038153403577,1773.15,0.9853929125418434,250000000.0,6932.821038746559,458.9115444729931,6473.9094942735655,0.06619405605715209,True
iso_1500C_1h,2518.8038153403577,1773.15,0.9854995712611117,250000000.0,6847.113940564071,439.6869383403251,6407.427002223745,0.06421492940777664,True
iso_1500C_1h,2578.8038153403577,1773.15,0.9856018443387287,250000000.0,6765.399496333354,421.7207391035911,6343.6787572297635,0.06233493518485512,True
iso_1500C_1h,2638.8038153403577,1773.15,0.9857000137739232,250000000.0,6687.39468812132,404.90279899885275,6282.491889122467,0.06054716640518813,True
iso_1500C_1h,2698.8038153403577,1773.15,0.9857943373048286,250000000.0,6612.842940294809,389.13491193137986,6223.708028363429,0.05884532801470584,True
iso_1500C_1h,2758.8038153403577,1773.15,0.9858850509950918,250000000.0,6541.51108779984,374.32928185098046,6167.18180594886,0.05722367153808214,True
iso_1500C_1h,2818.8038153403577,1773.15,0.9859723714940869,250000000.0,6473.186752981353,360.4072165421522,6112.7795364392005,0.05567693785076718,True
iso_1500C_1h,2878.8038153403577,1773.15,0.9860564980180099,250000000.0,6407.676068082191,347.2980095814773,6060.378058500713,0.054200306927410444,True
iso_1500C_1h,2938.8038153403577,1773.15,0.9861376140914458,250000000.0,6344.8016913777,334.9379800132883,6009.863711364412,0.05278935360083105,True
iso_1500C_1h,2998.8038153403577,1773.15,0.9862158890826864,250000000.0,6284.401073669975,323.26964473977495,5961.1314289302,0.05144000851476391,True
iso_1500C_1h,3058.8038153403577,1773.15,0.9862914795608785,250000000.0,6226.324939006326,312.2410030042394,5914.083936002086,0.05014852357738829,True
iso_1500C_1h,3118.8038153403577,1773.15,0.9863645304987839,250000000.0,6170.435949328676,301.8049158902602,5868.631033438415,0.048911441325810316,True
iso_1500C_1h,3178.8038153403577,1773.15,0.986435176341361,250000000.0,6116.607527560926,291.9185666383379,5824.688960922588,0.04772556769793992,True
iso_1500C_1h,3238.8038153403577,1773.15,0.9865035419573984,250000000.0,6064.722817602771,282.5429899301992,5782.179827672572,0.04658794778058483,True
iso_1500C_1h,3298.8038153403577,1773.15,0.98656974348894,250000000.0,6014.673762980298,273.64266021500663,5741.0311027652915,0.045495844163527074,True
iso_1500C_1h,3358.8038153403577,1773.15,0.9866338891111497,250000000.0,5966.360288633669,265.18513073417574,5701.175157899494,0.044446717580795755,True
iso_1500C_1h,3418.8038153403577,1773.15,0.9866960797134974,250000000.0,5919.689572600382,257.14071620804344,5662.548856392339,0.04343820956393284,True
iso_1500C_1h,3478.8038153403577,1773.15,0.9867564095116597,250000000.0,5874.575396262288,249.48221323033525,5625.093183031953,0.04246812686906169,True
iso_1500C_1h,3538.8038153403577,1773.15,0.9868149665982622,250000000.0,5830.937563428706,242.18465331672667,5588.75291011198,0.04153442747109735,True
iso_1500C_1h,3598.8038153403577,1773.15,0.9868718334395172,250000000.0,5788.7013798819935,235.22508430516743,5553.4762955768265,0.040635207945372134,True
iso_1500C_1h,3600.0,1773.15,0.9868729428578121,250000000.0,5768.086953125564,231.86537699829805,5536.2215761272655,0.040197968387535615,True
two_level_best_map_case,0.028294740938732535,1523.15,0.48405897190489333,146135519.90136468,130970.333726726,130970.33378632314,0.0,1.0000000004550431,False
two_level_best_map_case,611.731901381473,1523.15,0.6242691518412384,250000000.0,54037.70338576484,34448.30074375954,19589.402642005305,0.6374863953384491,True
two_level_best_map_case,1231.613778449812,1523.15,0.6916265233131684,250000000.0,33315.72029742875,21950.397721205623,11365.322576223127,0.658860067416874,True
two_level_best_map_case,1860.4580008354976,1523.15,0.7373756129451932,250000000.0,22979.266471220784,15382.84683142327,7596.419639797514,0.6694228839153215,True
two_level_best_map_case,2469.295419568022,1523.15,0.7695172449165638,250000000.0,17182.417817534322,11551.698795878712,5630.71902165561,0.6722976311337528,True
two_level_best_map_case,3092.6620863364637,1523.15,0.7946537238233661,250000000.0,13378.418896410769,8974.775910028377,4403.642986382392,0.6708398039798392,True
two_level_best_map_case,3701.5794697712176,1523.15,0.8140710335695065,250000000.0,10835.16170194175,7224.794140624752,3610.367561316998,0.6667915384529988,True
two_level_best_map_case,4330.318881984891,1523.15,0.8303452210952204,250000000.0,8949.723751450394,5914.372277440604,3035.35147400979,0.6608441156054811,True
two_level_best_map_case,4966.575415817312,1523.15,0.843942422749223,250000000.0,7536.926265483142,4926.123839107427,2610.802426375715,0.6535985182271975,True
two_level_best_map_case,5596.056299318643,1523.15,0.8552462092931173,250000000.0,6469.71647571201,4177.031693354985,2292.684782357025,0.6456282449217052,True
two_level_best_map_case,6202.674383109885,1523.15,0.864567655672956,250000000.0,5659.94105232316,3608.050612510396,2051.890439812764,0.6374714116553295,True
two_level_best_map_case,6867.903431473524,1523.15,0.8733863693673364,250000000.0,4950.179149405782,3109.8011141120905,1840.378035293691,0.6282199129066652,True
two_level_best_map_case,7490.230052266506,1523.15,0.8805650663440603,250000000.0,4411.579585148401,2732.6600635124155,1678.9195216359853,0.6194289394011899,True
two_level_best_map_case,8166.241137994549,1523.15,0.8874096492968581,250000000.0,3929.879199775392,2396.6415450345967,1533.2376547407953,0.6098511997955495,True
two_level_best_map_case,8774.96713789586,1523.15,0.8928693641954901,250000000.0,3567.4243547626593,2144.992820515935,1422.4315342467244,0.6012721244256464,True
two_level_best_map_case,9429.22320273598,1523.15,0.8981163707205078,250000000.0,3236.968455252293,1916.7719775355263,1320.1964777167668,0.5921503419118525,True
two_level_best_map_case,10304.675406383594,1423.15,0.9005473475330565,250000000.0,369.31396544441066,162.063415956783,207.25054948762767,0.43882287462854386,True
two_level_best_map_case,10904.675406383594,1423.15,0.900933611973517,250000000.0,366.5527253770144,160.57212118073394,205.98060419628044,0.4380600935802046,True
two_level_best_map_case,11504.675406383594,1423.15,0.9013163388745687,250000000.0,363.82776600210656,159.1038729126173,204.72389308948925,0.43730547192952857,True
two_level_best_map_case,12104.675406383594,1423.15,0.9016955825645442,250000000.0,361.1383879940224,157.65812644032323,203.4802615536992,0.43655875886263523,True
two_level_best_map_case,12704.675406383594,1423.15,0.9020713960975639,250000000.0,358.4839106111353,156.2343553698604,202.2495552412749,0.4358197139266741,True
two_level_best_map_case,13304.675406383594,1423.15,0.9024438312960363,250000000.0,355.8636710413406,154.83205081593437,201.03162022540621,0.435088106529277,True
two_level_best_map_case,13904.675406383594,1423.15,0.9028129387912947,250000000.0,353.277023776795,153.4507206363178,199.82630314047717,0.4343637154656001,True
two_level_best_map_case,14504.675406383594,1423.15,0.9031787680624692,250000000.0,350.72334001630634,152.08988870725807,198.63345130904827,0.43364632847128703,True
two_level_best_map_case,15104.675406383594,1423.15,0.903541367473692,250000000.0,348.20200709390537,150.749094237354,197.45291285655136,0.4329357417997278,True
two_level_best_map_case,15704.675406383594,1423.15,0.9039007843097182,250000000.0,345.7124279322004,149.42789111752464,196.28453681467576,0.4322317598221542,True
two_level_best_map_case,16304.675406383594,1423.15,0.9042570648100507,250000000.0,343.2540205192147,148.12584730485034,195.12817321436435,0.4315341946491739,True
two_level_best_map_case,16904.675406383594,1423.15,0.9046102542016414,250000000.0,340.82621740747373,146.8425442382261,193.98367316924762,0.4308428657724677,True
two_level_best_map_case,17504.675406383594,1423.15,0.9049603967302461,250000000.0,338.42846523420775,145.5775762839047,192.85088895030304,0.43015759972542045,True
two_level_best_map_case,18104.675406383594,1423.15,0.9053075356904979,250000000.0,336.0602242615711,144.3305502091419,191.72967405242917,0.4294782297615883,True
two_level_best_map_case,18704.675406383594,1423.15,0.9056517134547666,250000000.0,333.72096793588076,143.10108468227483,190.61988325360593,0.42880459554992495,True
two_level_best_map_case,19304.675406383594,1423.15,0.9059929715008618,250000000.0,331.4101824648972,141.88880979767546,189.52137266722175,0.4281365428858066,True
two_level_best_map_case,19904.675406383594,1423.15,0.90633135043864,250000000.0,329.12736641227474,140.6933666241321,188.43399978814264,0.42747392341691637,True
two_level_best_map_case,20504.675406383594,1423.15,0.9066668900355658,250000000.0,326.87203030831324,139.51440677529416,187.35762353301908,0.426816594383132,True
two_level_best_map_case,21104.675406383594,1423.15,0.9069996292412816,250000000.0,324.64369627621915,138.3515920009218,186.29210427529733,0.4261644183696302,True
two_level_best_map_case,21704.675406383594,1423.15,0.9073296062112306,250000000.0,322.44189767313435,137.20459379774937,185.23730387538498,0.42551726307241977,True
two_level_best_map_case,22304.675406383594,1423.15,0.9076568583293796,250000000.0,320.266178745205,136.07309303885802,184.193085706347,0.42487500107563353,True
two_level_best_map_case,22904.675406383594,1423.15,0.9079814222300844,250000000.0,318.11609429604164,134.956779620519,183.15931467552264,0.4242375096398833,True
two_level_best_map_case,23504.675406383594,1423.15,0.9083033338191364,250000000.0,315.99120936792133,133.85535212553776,182.13585724238357,0.42360467050108525,True
two_level_best_map_case,24104.675406383594,1423.15,0.9086226282940312,250000000.0,313.8910989351448,132.76851750218805,181.12258143295674,0.4229763696791551,True
two_level_best_map_case,24704.675406383594,1423.15,0.9089393401634906,250000000.0,311.81534760898404,131.6959907578857,180.11935685109833,0.4223524972960352,True
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,250000000.0,309.76354935368414,130.63749466680065,179.1260546868835,0.42173294740253764,True
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,250000000.0,307.73530721301574,129.59275949065886,178.14254772235688,0.4211176178135263,True
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,250000000.0,305.7302330469036,128.56152271202868,177.16871033487493,0.420506409950976,True
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,250000000.0,303.74794727767534,127.54352877943293,176.2044184982424,0.41989922869449803,True
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,250000000.0,301.78807864550635,126.53852886366334,175.249549781843,0.4192959822389178,True
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,250000000.0,299.85026397265096,125.54628062471488,174.30398334793608,0.4186965819585399,True
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,250000000.0,297.9341479360837,124.56654798879137,173.36759994729235,0.41810094227773725,True
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,250000000.0,296.0393828481693,123.59910093486381,172.44028191330545,0.4175089805475459,True
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,250000000.0,294.1656284450373,122.64371529029802,171.5219131547393,0.4169206169279328,True
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,250000000.0,292.3125516823152,121.7001725350914,170.6123791472238,0.41633577427545754,True
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,250000000.0,290.47982653791587,120.7682596142893,169.71156692362655,0.4157543780360445,True
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,250000000.0,288.66713382158173,119.84776875817273,168.819365063409,0.4151763561426005,True
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,250000000.0,286.8741609909033,118.93849730983526,167.93566368106804,0.41460163891723506,True
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,250000000.0,285.10060197354704,118.04024755978688,167.06035441376017,0.4140301589778446,True
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,250000000.0,283.3461569954283,117.15282658724335,166.19333040818498,0.41346185114885314,True
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,250000000.0,281.6105324146057,116.27604610778013,165.33448630682557,0.4128966523758807,True
two_level_best_map_case,34904.6754063836,1423.15,0.9139587544448268,250000000.0,279.89344056064243,115.40972232704371,164.48371823359872,0.41233450164416674,True
two_level_best_map_case,35504.6754063836,1423.15,0.9142341954913868,250000000.0,278.19459957923385,114.55367580023568,163.64092377899817,0.4117753399005473,True
two_level_best_map_case,36104.6754063836,1423.15,0.9145076002372725,250000000.0,276.51373328188254,113.70773129709534,162.8060019847872,0.4112191099788156,True
two_level_best_map_case,36704.6754063836,1423.15,0.9147789926186776,250000000.0,274.8505710004244,112.87171767212521,161.97885332829918,0.41066575652830256,True
two_level_best_map_case,37304.6754063836,1423.15,0.9150483961681926,250000000.0,273.20484744621376,112.04546773981502,161.15937970639874,0.4101152259455191,True
