case,t_s,T_K,rho,bin,radius_m,phi_open,phi_iso,phi_closed
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,2,1.2830973311830731e-08,0.0021252733816415083,2.1761170048451013e-11,6.197460153626067e-12
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,3,1.6082997248964597e-08,0.023230556778250002,8.248919175301853e-11,1.64902186318501e-11
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,4,2.0159250138234185e-08,0.07027249754426736,1.2961778326436375e-10,1.703566887057948e-11
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,5,2.526863369090349e-08,0.10282668479778545,1.118738391559744e-10,9.470844516896366e-12
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,6,3.167299598084116e-08,0.09092414900951634,6.111193428323644e-11,3.3081524117991316e-12
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,7,3.970055075686648e-08,0.053136826976727475,2.246195899500879e-11,7.753435780845448e-13
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,8,4.976269789419122e-08,0.021279468590700346,5.697869346864612e-12,1.25275633630774e-13
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,9,6.237510700730634e-08,0.005925531278918208,1.0079112297152094e-12,1.4108852070026571e-14
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,10,7.818414472715056e-08,0.0011541601962272564,1.2485506541380393e-13,1.1125340635755945e-15
iso_1100C_40h,30355.107770546194,1373.15,0.6298093694133828,11,9.8e-08,0.00015762244953382095,1.0849404553186511e-14,6.153461810323006e-17
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,0,8.166666666666667e-09,6.961524202887005e-11,9.95993524648384e-14,3.564461282263676e-14
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,1,1.0236517085738568e-08,1.1212726573052793e-05,1.9030306089100404e-12,6.376927987285243e-13
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,2,1.2830973311830731e-08,0.002016642559890894,2.2232926180842687e-11,6.391649301515893e-12
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,3,1.6082997248964597e-08,0.022745873120544564,8.579713035043849e-11,1.7366093342446945e-11
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,4,2.0159250138234185e-08,0.06967700927193625,1.3600692124937795e-10,1.811480981947521e-11
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,5,2.526863369090349e-08,0.10247353718311465,1.1783187410123288e-10,1.0111809845464892e-11
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,6,3.167299598084116e-08,0.09079771363825942,6.446688550106638e-11,3.537935440378014e-12
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,7,3.970055075686648e-08,0.05310692799964459,2.371014312921479e-11,8.297613311382593e-13
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,8,4.976269789419122e-08,0.021274626539981727,6.016044166619025e-12,1.341050286633955e-13
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,9,6.237510700730634e-08,0.005924986442064221,1.0643051676912397e-12,1.510492245495877e-14
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,10,7.818414472715056e-08,0.0011541173606069287,1.3184643822076823e-13,1.1911314707180482e-15
iso_1100C_40h,30955.107770546194,1373.15,0.6315055646310728,11,9.8e-08,0.0001576200941212841,1.1457122553208826e-14,6.588306599197655e-17
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,0,8.166666666666667e-09,4.9335323010332516e-11,9.959938949917642e-14,3.554904314990575e-14
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,1,1.0236517085738568e-08,9.821872199064752e-06,1.907029756139098e-12,6.396596305358899e-13
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,2,1.2830973311830731e-08,0.001913311169392869,2.269982604018368e-11,6.5865457756551356e-12
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,3,1.6082997248964597e-08,0.02227012447916876,8.917544959410301e-11,1.8273610745771372e-11
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,4,2.0159250138234185e-08,0.06908509475740424,1.4261461529344542e-10,1.9247169274436955e-11
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,5,2.526863369090349e-08,0.1021207233138079,1.2402505572313143e-10,1.0787817779545023e-11
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,6,3.167299598084116e-08,0.09067113845872124,6.796140358734279e-11,3.780779966870457e-12
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,7,3.970055075686648e-08,0.05307697106715454,2.5011330542152428e-11,8.873201879208854e-13
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,8,4.976269789419122e-08,0.021269773454492786,6.34784134961391e-12,1.4344721699239435e-13
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,9,6.237510700730634e-08,0.005924440285516979,1.12312154139025e-12,1.6158986022704332e-14
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,10,7.818414472715056e-08,0.00115407441840733,1.3913852978274806e-13,1.2743095509663192e-15
iso_1100C_40h,31555.107770546194,1373.15,0.6331838056301936,11,9.8e-08,0.00015761773275097007,1.2090994288576697e-14,7.048504470793275e-17
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,0,8.166666666666667e-09,3.4931174804011854e-11,9.959941683734959e-14,3.545258233831558e-14
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,1,1.0236517085738568e-08,8.600667717096325e-06,1.9106816769473458e-12,6.414202742516257e-13
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,2,1.2830973311830731e-08,0.001815038169783055,2.3161645049991798e-11,6.782005067004923e-12
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,3,1.6082997248964597e-08,0.02180319235867088,9.262386964445515e-11,1.9213297375576573e-11
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,4,2.0159250138234185e-08,0.0684967722731105,1.4944503612711095e-10,2.043463146944896e-11
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,5,2.526863369090349e-08,0.10176826219767768,1.304596321082285e-10,1.15003491760092e-11
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,6,3.167299598084116e-08,0.09054442961866135,7.159959854515129e-11,4.037273193452439e-12
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,7,3.970055075686648e-08,0.05304695749973862,2.6367142742698214e-11,9.481647590617499e-13
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,8,4.976269789419122e-08,0.021264909537718285,6.693683906595329e-12,1.5332603026454402e-13
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,9,6.237510700730634e-08,0.005923892831709716,1.1844360236227831e-12,1.727374817389995e-14
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,10,7.818414472715056e-08,0.0011540313713819014,1.4674075659973367e-13,1.362282320288071e-15
iso_1100C_40h,32155.107770546194,1373.15,0.6348444245681961,11,9.8e-08,0.00015761536551955172,1.2751839512144194e-14,7.535240689071286e-17
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,0,8.166666666666667e-09,2.4710201231641937e-11,9.95994369841755e-14,3.535523894763708e-14
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,1,1.0236517085738568e-08,7.528825620477211e-06,1.9140138944508125e-12,6.429871885613857e-13
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,2,1.2830973311830731e-08,0.001721592301926964,2.3618171771167576e-11,6.977883855760104e-12
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,3,1.6082997248964597e-08,0.02134495802511533,9.614206353774926e-11,2.0185667120916302e-11
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,4,2.0159250138234185e-08,0.06791205889713126,1.5650233586461978e-10,2.1679116287748244e-11
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,5,2.526863369090349e-08,0.10141617249585802,1.371419183758228e-10,1.225092759886865e-11
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,6,3.167299598084116e-08,0.09041759319191478,7.538564376392266e-11,4.308021381582448e-12
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,7,3.970055075686648e-08,0.053016888604544204,2.7779229101942786e-11,1.0124445537433447e-12
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,8,4.976269789419122e-08,0.021260034991231937,7.054002410142748e-12,1.6376612089260983e-13
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,9,6.237510700730634e-08,0.005923344102871451,1.2483256609494206e-12,1.8452008100257665e-14
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,10,7.818414472715056e-08,0.0011539882212683655,1.5466270716986128e-13,1.45527123386463e-15
iso_1100C_40h,32755.107770546194,1373.15,0.6364877432971624,11,9.8e-08,0.00015761299252284487,1.3440492987054987e-14,8.049741761931631e-17
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,0,8.166666666666667e-09,1.7464392707297545e-11,9.959945180480884e-14,3.525702090897972e-14
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,1,1.0236517085738568e-08,6.588427931200445e-06,1.9170520437870268e-12,6.44372269712885e-13
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,2,1.2830973311830731e-08,0.0016327517679745828,2.4069207838151915e-11,7.1740402731422555e-12
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,3,1.6082997248964597e-08,0.02089530258235973,9.972965766211422e-11,2.119122059717947e-11
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,4,2.0159250138234185e-08,0.06733097052192125,1.637906452524282e-10,2.298257889708249e-11
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,5,2.526863369090349e-08,0.10106447251660106,1.4407829470858327e-10,1.3041119822187368e-11
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,6,3.167299598084116e-08,0.09029063517543189,7.932377538939408e-11,4.593650189488601e-12
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,7,3.970055075686648e-08,0.05298676567464196,2.924926671638389e-11,1.0803140770268892e-12
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,8,4.976269789419122e-08,0.021255150014573555,7.429234971008725e-12,1.747929790544323e-13
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,9,6.237510700730634e-08,0.005922794121012993,1.3148688703255248e-12,1.9696660758639116e-14
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,10,7.818414472715056e-08,0.0011539449697876125,1.6291414161618656e-13,1.5535053436746645e-15
iso_1100C_40h,33355.107770546194,1373.15,0.6381140738893573,11,9.8e-08,0.000157610613855746,1.4157804455812457e-14,8.59327631712783e-17
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,0,8.166666666666667e-09,1.2332496323978028e-11,9.959946268593773e-14,3.515793567653726e-14
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,1,1.0236517085738568e-08,5.7636572132660845e-06,1.919819968691942e-12,6.455868534117631e-13
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,2,1.2830973311830731e-08,0.0015483039172272544,2.4514567864842935e-11,7.370334151413429e-12
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,3,1.6082997248964597e-08,0.020454107047532755,1.0338623229088216e-10,2.2230444536261784e-11
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,4,2.0159250138234185e-08,0.06675352186529519,1.713140709308537e-10,2.4347009354366637e-11
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,5,2.526863369090349e-08,0.10071318021027478,1.5127520432818607e-10,1.3872536318766295e-11
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,6,3.167299598084116e-08,0.09016356148670995,8.34182916531148e-11,4.894805007643016e-12
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,7,3.970055075686648e-08,0.05295658998837184,3.0778960255323025e-11,1.1519329271261805e-12
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,8,4.976269789419122e-08,0.02125025480514038,7.819827210390048e-12,1.8643294971532096e-13
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,9,6.237510700730634e-08,0.005922242907914544,1.3841454350229549e-12,2.1010698849279438e-14
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,10,7.818414472715056e-08,0.001153901618642713,1.7150499122374897e-13,1.6572214564547718e-15
iso_1100C_40h,33955.107770546194,1373.15,0.6397237191230105,11,9.8e-08,0.000157608229612177,1.4904638601549717e-14,9.167155980378848e-17
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,0,8.166666666666667e-09,8.701115287202368e-12,9.959947065694755e-14,3.5057990345210675e-14
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,1,1.0236517085738568e-08,5.040557073616017e-06,1.9223398170037355e-12,6.466417198435315e-13
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,2,1.2830973311830731e-08,0.0014680449379371188,2.4954079321989373e-11,7.56662726168374e-12
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,3,1.6082997248964597e-08,0.020021252425363355,1.0711132217089628e-10,2.3303811196693296e-11
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,4,2.0159250138234185e-08,0.06617972648334443,1.7907669271108705e-10,2.5774432180086168e-11
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,5,2.526863369090349e-08,0.1003623131654244,1.587391514170846e-10,1.4746831734198468e-11
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,6,3.167299598084116e-08,0.09003637796157211,8.767355216160552e-11,5.212151292032853e-12
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,7,3.970055075686648e-08,0.05292636280876793,3.237004179241761e-11,1.2274658925835526e-12
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,8,4.976269789419122e-08,0.021245349558091004,8.226232228108694e-12,1.9871324966631464e-13
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,9,6.237510700730634e-08,0.005921690485114703,1.4562364998242442e-12,2.2397214797325747e-14
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,10,7.818414472715056e-08,0.001153858169518043,1.8044535788633367e-13,1.7666642919712565e-15
iso_1100C_40h,34555.107770546194,1373.15,0.6413169729322449,11,9.8e-08,0.0001576058398850363,1.5681875001446758e-14,9.772736255314651e-17
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,0,8.166666666666667e-09,6.133824282270521e-12,9.959947648083318e-14,3.495719174183172e-14
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,1,1.0236517085738568e-08,4.406819055854054e-06,1.924632134548524e-12,6.475471014282874e-13
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,2,1.2830973311830731e-08,0.001391779555163894,2.5387582387803664e-11,7.7627835391594e-12
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,3,1.6082997248964597e-08,0.01959661978107881,1.1090441716348914e-10,2.441177779448201e-11
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,4,2.0159250138234185e-08,0.06560959678503224,1.8708256086976177e-10,2.726690590282842e-11
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,5,2.526863369090349e-08,0.10001188860578257,1.664766989875896e-10,1.566570534591059e-11
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,6,3.167299598084116e-08,0.08990909035225735,9.20939771453182e-11,5.546374895039885e-12
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,7,3.970055075686648e-08,0.05289608538305383,3.402427062135428e-11,1.3070830493020327e-12
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,8,4.976269789419122e-08,0.021240434466260522,8.648910566684414e-12,2.1166198457088983e-13
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,9,6.237510700730634e-08,0.005921136873900748,1.5312245654853397e-12,2.3859402736857064e-14
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,10,7.818414472715056e-08,0.001153814624078508,1.897455134624137e-13,1.882086641537515e-15
iso_1100C_40h,35155.107770546194,1373.15,0.6428941208246126,11,9.8e-08,0.00015760344476615528,1.649040807224858e-14,1.0411417404892938e-16
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,0,8.166666666666667e-09,4.320422375231204e-12,9.959948072229435e-14,3.4855546495987834e-14
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,1,1.0236517085738568e-08,3.851593139299053e-06,1.9267159569487685e-12,6.483126929390503e-13
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,2,1.2830973311830731e-08,0.0013193207348118408,2.5814929773552734e-11,7.95866929554898e-12
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,3,1.6082997248964597e-08,0.019180090311643135,1.1476496293580752e-10,2.5554785955375304e-11
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,4,2.0159250138234185e-08,0.0650431440482509,1.953356934632472e-10,2.8826522574355664e-11
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,5,2.526863369090349e-08,0.09966192338813357,1.7449446669948902e-10,1.6630901506821305e-11
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,6,3.167299598084116e-08,0.08978170432579169,9.668404666757891e-11,5.898182393743007e-12
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,7,3.970055075686648e-08,0.05286575894220191,3.574343305562253e-11,1.3909598573881033e-12
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,8,4.976269789419122e-08,0.021235509720085925,9.088330171284228e-12,2.253081660127293e-13
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,9,6.237510700730634e-08,0.0059205820953000575,1.6091934824636124e-12,2.5400560496555146e-14
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,10,7.818414472715056e-08,0.0011537709839688584,1.9941589903982966e-13,2.003749526711612e-15
iso_1100C_40h,35755.107770546194,1373.15,0.6444554402692962,11,9.8e-08,0.00015760104434626,1.7331147007844596e-14,1.1084645333925473e-16
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,0,8.166666666666667e-09,3.040643265205016e-12,9.959948379865404e-14,3.4753061095101456e-14
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,1,1.0236517085738568e-08,3.365319334817929e-06,1.928608898973402e-12,6.489476636392739e-13
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,2,1.2830973311830731e-08,0.0012504893939630371,2.623598652588955e-11,8.154153418414227e-12
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,3,1.6082997248964597e-08,0.018771545415151965,1.1869236170014898e-10,2.673326118918225e-11
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,4,2.0159250138234185e-08,0.06448037843715443,2.0384007366379835e-10,3.0455407255664495e-11
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,5,2.526863369090349e-08,0.09931243400095098,1.8279912862748351e-10,1.764421007326122e-11
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,6,3.167299598084116e-08,0.08965422546261567,1.0144829979373084e-10,6.2683014154607535e-12
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,7,3.970055075686648e-08,0.05283538470055092,3.752934221238104e-11,1.4792772577597948e-12
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,8,4.976269789419122e-08,0.02123057550754077,9.544966345537426e-12,2.3968172853719634e-13
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,9,6.237510700730634e-08,0.005920026170072575,1.6902284439084308e-12,2.7024091586198462e-14
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,10,7.818414472715056e-08,0.001153727250813087,2.0946712410883756e-13,2.131922358108828e-15
iso_1100C_40h,36355.107770546194,1373.15,0.6460012010586863,11,9.8e-08,0.00015759863871493742,1.8205015708875992e-14,1.1793912472353431e-16
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,0,8.166666666666667e-09,2.138232714979634e-12,9.959948601786914e-14,3.4649741927363725e-14
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,1,1.0236517085738568e-08,2.9395781217546063e-06,1.9303272411196858e-12,6.494606711199678e-13
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,2,1.2830973311830731e-08,0.0011851141176129885,2.6650629807684015e-11,8.349107557317387e-12
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,3,1.6082997248964597e-08,0.018370866758236352,1.2268597299897015e-10,2.7947612386741887e-11
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,4,2.0159250138234185e-08,0.06392130902060661,2.125996471196616e-10,3.2155717474505694e-11
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,5,2.526863369090349e-08,0.09896343656374082,1.9139741097976054e-10,1.870746681681465e-11
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,6,3.167299598084116e-08,0.08952665925544691,1.0639133372072956e-10,6.6574809603535776e-12
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,7,3.970055075686648e-08,0.05280496385547711,3.938383778042224e-11,1.5722217684751918e-12
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,8,4.976269789419122e-08,0.02122563201407843,1.0019301703207996e-11,2.548135466791972e-13
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,9,6.237510700730634e-08,0.005919469118704249,1.7744159779121822e-12,2.873350718315498e-14
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,10,7.818414472715056e-08,0.001153683426213904,2.1990996564322713e-13,2.266883094264205e-15
iso_1100C_40h,36955.107770546194,1373.15,0.6475316656457492,11,9.8e-08,0.00015759622796060585,1.9112952704343984e-14,1.2540758658912432e-16
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,0,8.166666666666667e-09,1.5024515529670892e-12,9.959948760685908e-14,3.45455953153033e-14
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,1,1.0236517085738568e-08,2.5669576993388463e-06,1.931886013180837e-12,6.498598765416362e-13
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,2,1.2830973311830731e-08,0.001123030881902145,2.7058748659098897e-11,8.543406296679607e-12
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,3,1.6082997248964597e-08,0.01797793634135801,1.26745114533227e-10,2.919823134006486e-11
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,4,2.0159250138234185e-08,0.06336594379160365,2.2161831934119866e-10,3.392964265486716e-11
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,5,2.526863369090349e-08,0.09861494682703113,2.0029608976907333e-10,1.982255381975802e-11
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,6,3.167299598084116e-08,0.08939901110836031,1.1151780286747523e-10,7.0664917209084774e-12
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,7,3.970055075686648e-08,0.05277449758711512,4.1308785772253274e-11,1.6699855807368074e-12
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,8,4.976269789419122e-08,0.02122067942258329,1.0511826115719681e-11,2.707354519701566e-13
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,9,6.237510700730634e-08,0.005918910961401351,1.8618439390202016e-12,3.0532428118053226e-14
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,10,7.818414472715056e-08,0.0011536395117522804,2.3075536708928575e-13,2.4089184004803765e-15
iso_1100C_40h,37555.107770546194,1373.15,0.6490470894593299,11,9.8e-08,0.00015759381217048945,2.005591106519814e-14,1.3326772024829386e-16
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,0,8.166666666666667e-09,1.054891246241911e-12,9.959948873258473e-14,3.444062754213391e-14
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,1,1.0236517085738568e-08,2.240936233277267e-06,1.9332990746108787e-12,6.501529610106687e-13
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,2,1.2830973311830731e-08,0.001064082783922881,2.7460243740635593e-11,8.73692731532425e-12
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,3,1.6082997248964597e-08,0.01759263656190365,1.3086906303171187e-10,3.048549228611896e-11
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,4,2.0159250138234185e-08,0.06281428968754763,2.3089995311505303e-10,3.577940351894951e-11
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,5,2.526863369090349e-08,0.098266980172957,2.095019884377334e-10,2.0991399853784712e-11
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,6,3.167299598084116e-08,0.0892712863360702,1.1683241792620007e-10,7.496126398131446e-12
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,7,3.970055075686648e-08,0.05274398705812513,4.330607826032445e-11,1.7727666545276795e-12
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,8,4.976269789419122e-08,0.02121571791332936,1.10230366555321e-11,2.8748024991687607e-13
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,9,6.237510700730634e-08,0.005918351718085638,1.952601498998643e-12,3.24245868588152e-14
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,10,7.818414472715056e-08,0.0011535955089870605,2.42014437262453e-13,2.558323807596275e-15
iso_1100C_40h,38155.107770546194,1373.15,0.6505477211993108,11,9.8e-08,0.0001575913914305963,2.1034858309890153e-14,1.4153589877194875e-16
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,0,8.166666666666667e-09,7.400860597516107e-13,9.959948951770824e-14,3.433484487253081e-14
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,1,1.0236517085738568e-08,1.955777465688237e-06,1.934579191549302e-12,6.503471428436683e-13
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,2,1.2830973311830731e-08,0.00100811977816658,2.7855027059846582e-11,8.929551532734934e-12
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,3,1.6082997248964597e-08,0.017214850275006875,1.3505705515906165e-10,3.1809751474673e-11
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,4,2.0159250138234185e-08,0.062266352611259346,2.404483659483439e-10,3.770725146218999e-11
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,5,2.526863369090349e-08,0.09791955161639522,2.1902197543796535e-10,2.2215980741721386e-11
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,6,3.167299598084116e-08,0.08914349016340112,1.2233994487526158e-10,7.947200014276171e-12
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,7,3.970055075686648e-08,0.05271343341350344,4.537763309744878e-11,1.880768813835462e-12
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,8,4.976269789419122e-08,0.021210747663945838,1.1553437535369597e-11,3.0508173694509196e-13
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,9,6.237510700730634e-08,0.0059177914083902924,2.0467791368598965e-12,3.441382949223949e-14
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,10,7.818414472715056e-08,0.0011535514194546323,2.536984491515827e-13,2.7154038706126578e-15
iso_1100C_40h,38755.107770546194,1373.15,0.6520338031133396,11,9.8e-08,0.00015758896582569992,2.205077630188455e-14,1.5022899581656606e-16
iso_1100C_40h,39355.107770546194,1373.15,0.6535055712566671,0,8.166666666666667e-09,5.188354285125102e-13,9.959949005220884e-14,3.4228253569104504e-14
iso_1100C_40h,39355.107770546194,1373.15,0.6535055712566671,1,1.0236517085738568e-08,1.7064382258853264e-06,1.935738110413395e-12,6.504491954963209e-13
