case,t_s,rho,bin,radius_m,tau_remove_s
iso_1100C_40h,83155.1077705462,0.733193944402551,11,9.8e-08,35943806.88379285
iso_1100C_40h,83755.1077705462,0.7340097489049076,0,8.166666666666667e-09,1705.607120953625
iso_1100C_40h,83755.1077705462,0.7340097489049076,1,1.0236517085738568e-08,4210.256352179446
iso_1100C_40h,83755.1077705462,0.7340097489049076,2,1.2830973311830731e-08,10392.93183499133
iso_1100C_40h,83755.1077705462,0.7340097489049076,3,1.6082997248964597e-08,25654.976208377728
iso_1100C_40h,83755.1077705462,0.7340097489049076,4,2.0159250138234185e-08,63340.9200363069
iso_1100C_40h,83755.1077705462,0.7340097489049076,5,2.526863369090349e-08,156457.24177296596
iso_1100C_40h,83755.1077705462,0.7340097489049076,6,3.167299598084116e-08,386608.23469753243
iso_1100C_40h,83755.1077705462,0.7340097489049076,7,3.970055075686648e-08,955590.3460883893
iso_1100C_40h,83755.1077705462,0.7340097489049076,8,4.976269789419122e-08,2362855.212423103
iso_1100C_40h,83755.1077705462,0.7340097489049076,9,6.237510700730634e-08,5845994.70324847
iso_1100C_40h,83755.1077705462,0.7340097489049076,10,7.818414472715056e-08,14476618.590263331
iso_1100C_40h,83755.1077705462,0.7340097489049076,11,9.8e-08,35925752.39021217
iso_1100C_40h,84355.1077705462,0.7348200970111053,0,8.166666666666667e-09,1704.7867721528767
iso_1100C_40h,84355.1077705462,0.7348200970111053,1,1.0236517085738568e-08,4208.231337084717
iso_1100C_40h,84355.1077705462,0.7348200970111053,2,1.2830973311830731e-08,10387.933118014404
iso_1100C_40h,84355.1077705462,0.7348200970111053,3,1.6082997248964597e-08,25642.628550945097
iso_1100C_40h,84355.1077705462,0.7348200970111053,4,2.0159250138234185e-08,63310.26869616919
iso_1100C_40h,84355.1077705462,0.7348200970111053,5,2.526863369090349e-08,156381.14683987387
iso_1100C_40h,84355.1077705462,0.7348200970111053,6,3.167299598084116e-08,386420.1178931041
iso_1100C_40h,84355.1077705462,0.7348200970111053,7,3.970055075686648e-08,955125.757021783
iso_1100C_40h,84355.1077705462,0.7348200970111053,8,4.976269789419122e-08,2361706.248847438
iso_1100C_40h,84355.1077705462,0.7348200970111053,9,6.237510700730634e-08,5843146.869413299
iso_1100C_40h,84355.1077705462,0.7348200970111053,10,7.818414472715056e-08,14469540.143444572
iso_1100C_40h,84355.1077705462,0.7348200970111053,11,9.8e-08,35908058.92707858
iso_1100C_40h,84955.1077705462,0.7356250460253282,0,8.166666666666667e-09,1703.9829552981594
iso_1100C_40h,84955.1077705462,0.7356250460253282,1,1.0236517085738568e-08,4206.247130754391
iso_1100C_40h,84955.1077705462,0.7356250460253282,2,1.2830973311830731e-08,10383.035137075689
iso_1100C_40h,84955.1077705462,0.7356250460253282,3,1.6082997248964597e-08,25630.529858133177
iso_1100C_40h,84955.1077705462,0.7356250460253282,4,2.0159250138234185e-08,63280.23426470486
iso_1100C_40h,84955.1077705462,0.7356250460253282,5,2.526863369090349e-08,156306.57579705017
iso_1100C_40h,84955.1077705462,0.7356250460253282,6,3.167299598084116e-08,386235.76494531316
iso_1100C_40h,84955.1077705462,0.7356250460253282,7,3.970055075686648e-08,954670.4789612533
iso_1100C_40h,84955.1077705462,0.7356250460253282,8,4.976269789419122e-08,2360580.3523930665
iso_1100C_40h,84955.1077705462,0.7356250460253282,9,6.237510700730634e-08,5840356.275336323
iso_1100C_40h,84955.1077705462,0.7356250460253282,10,7.818414472715056e-08,14462604.048687236
iso_1100C_40h,84955.1077705462,0.7356250460253282,11,9.8e-08,35890721.30663338
iso_1100C_40h,85555.1077705462,0.7364246524183333,0,8.166666666666667e-09,1703.1954348572242
iso_1100C_40h,85555.1077705462,0.7364246524183333,1,1.0236517085738568e-08,4204.3031517819645
iso_1100C_40h,85555.1077705462,0.7364246524183333,2,1.2830973311830731e-08,10378.23645694541
iso_1100C_40h,85555.1077705462,0.7364246524183333,3,1.6082997248964597e-08,25618.676576427257
iso_1100C_40h,85555.1077705462,0.7364246524183333,4,2.0159250138234185e-08,63250.80794262518
iso_1100C_40h,85555.1077705462,0.7364246524183333,5,2.526863369090349e-08,156233.50693378795
iso_1100C_40h,85555.1077705462,0.7364246524183333,6,3.167299598084116e-08,386055.12219327176
iso_1100C_40h,85555.1077705462,0.7364246524183333,7,3.970055075686648e-08,954224.3790971547
iso_1100C_40h,85555.1077705462,0.7364246524183333,8,4.976269789419122e-08,2359477.1939390944
iso_1100C_40h,85555.1077705462,0.7364246524183333,9,6.237510700730634e-08,5837622.103997769
iso_1100C_40h,85555.1077705462,0.7364246524183333,10,7.818414472715056e-08,14455808.272818284
iso_1100C_40h,85555.1077705462,0.7364246524183333,11,9.8e-08,35873734.44057744
iso_1100C_40h,86155.1077705462,0.7372189718431825,0,8.166666666666667e-09,1702.423979717338
iso_1100C_40h,86155.1077705462,0.7372189718431825,1,1.0236517085738568e-08,4202.398829670416
iso_1100C_40h,86155.1077705462,0.7372189718431825,2,1.2830973311830731e-08,10373.53566932706
iso_1100C_40h,86155.1077705462,0.7372189718431825,3,1.6082997248964597e-08,25607.065219175107
iso_1100C_40h,86155.1077705462,0.7372189718431825,4,2.0159250138234185e-08,63221.98109580818
iso_1100C_40h,86155.1077705462,0.7372189718431825,5,2.526863369090349e-08,156161.9189468908
iso_1100C_40h,86155.1077705462,0.7372189718431825,6,3.167299598084116e-08,385878.1369837146
iso_1100C_40h,86155.1077705462,0.7372189718431825,7,3.970055075686648e-08,953787.3271142332
iso_1100C_40h,86155.1077705462,0.7372189718431825,8,4.976269789419122e-08,2358396.450548113
iso_1100C_40h,86155.1077705462,0.7372189718431825,9,6.237510700730634e-08,5834943.553735775
iso_1100C_40h,86155.1077705462,0.7372189718431825,10,7.818414472715056e-08,14449150.820911912
iso_1100C_40h,86155.1077705462,0.7372189718431825,11,9.8e-08,35857093.33645405
iso_1100C_40h,86755.1077705462,0.7380080591506006,0,8.166666666666667e-09,1701.668363026213
iso_1100C_40h,86755.1077705462,0.7380080591506006,1,1.0236517085738568e-08,4200.533604439553
iso_1100C_40h,86755.1077705462,0.7380080591506006,2,1.2830973311830731e-08,10368.931391887823
iso_1100C_40h,86755.1077705462,0.7380080591506006,3,1.6082997248964597e-08,25595.69236418044
iso_1100C_40h,86755.1077705462,0.7380080591506006,4,2.0159250138234185e-08,63193.745249366846
iso_1100C_40h,86755.1077705462,0.7380080591506006,5,2.526863369090349e-08,156091.79092602333
iso_1100C_40h,86755.1077705462,0.7380080591506006,6,3.167299598084116e-08,385704.7576347685
iso_1100C_40h,86755.1077705462,0.7380080591506006,7,3.970055075686648e-08,953359.1951019302
iso_1100C_40h,86755.1077705462,0.7380080591506006,8,4.976269789419122e-08,2357337.8052438656
iso_1100C_40h,86755.1077705462,0.7380080591506006,9,6.237510700730634e-08,5832319.837694321
iso_1100C_40h,86755.1077705462,0.7380080591506006,10,7.818414472715056e-08,14442629.734915286
iso_1100C_40h,86755.1077705462,0.7380080591506006,11,9.8e-08,35840793.09420788
iso_1100C_40h,87355.1077705462,0.7387919684039712,0,8.166666666666667e-09,1700.928362040758
iso_1100C_40h,87355.1077705462,0.7387919684039712,1,1.0236517085738568e-08,4198.70692625265
iso_1100C_40h,87355.1077705462,0.7387919684039712,2,1.2830973311830731e-08,10364.422267336698
iso_1100C_40h,87355.1077705462,0.7387919684039712,3,1.6082997248964597e-08,25584.554651414484
iso_1100C_40h,87355.1077705462,0.7387919684039712,4,2.0159250138234185e-08,63166.092082008334
iso_1100C_40h,87355.1077705462,0.7387919684039712,5,2.526863369090349e-08,156023.1023397823
iso_1100C_40h,87355.1077705462,0.7387919684039712,6,3.167299598084116e-08,385534.93340150197
iso_1100C_40h,87355.1077705462,0.7387919684039712,7,3.970055075686648e-08,952939.8574690952
iso_1100C_40h,87355.1077705462,0.7387919684039712,8,4.976269789419122e-08,2356300.946799842
iso_1100C_40h,87355.1077705462,0.7387919684039712,9,6.237510700730634e-08,5829750.183298287
iso_1100C_40h,87355.1077705462,0.7387919684039712,10,7.818414472715056e-08,14436243.092341768
iso_1100C_40h,87355.1077705462,0.7387919684039712,11,9.8e-08,35824828.90291271
iso_1100C_40h,87955.1077705462,0.7395707528939799,0,8.166666666666667e-09,1700.2037579833427
iso_1100C_40h,87955.1077705462,0.7395707528939799,1,1.0236517085738568e-08,4196.918255061646
iso_1100C_40h,87955.1077705462,0.7395707528939799,2,1.2830973311830731e-08,10360.006962548414
iso_1100C_40h,87955.1077705462,0.7395707528939799,3,1.6082997248964597e-08,25573.64878084106
iso_1100C_40h,87955.1077705462,0.7395707528939799,4,2.0159250138234185e-08,63139.013420672956
iso_1100C_40h,87955.1077705462,0.7395707528939799,5,2.526863369090349e-08,155955.83302245795
iso_1100C_40h,87955.1077705462,0.7395707528939799,6,3.167299598084116e-08,385368.6144431848
iso_1100C_40h,87955.1077705462,0.7395707528939799,7,3.970055075686648e-08,952529.1908629324
iso_1100C_40h,87955.1077705462,0.7395707528939799,8,4.976269789419122e-08,2355285.569538362
iso_1100C_40h,87955.1077705462,0.7395707528939799,9,6.237510700730634e-08,5827233.831754538
iso_1100C_40h,87955.1077705462,0.7395707528939799,10,7.818414472715056e-08,14429989.005028848
iso_1100C_40h,87955.1077705462,0.7395707528939799,11,9.8e-08,35809196.03766128
iso_1100C_40h,88555.1077705462,0.7403444651529172,0,8.166666666666667e-09,1699.494335905274
iso_1100C_40h,88555.1077705462,0.7403444651529172,1,1.0236517085738568e-08,4195.167060270125
iso_1100C_40h,88555.1077705462,0.7403444651529172,2,1.2830973311830731e-08,10355.684167731295
iso_1100C_40h,88555.1077705462,0.7403444651529172,3,1.6082997248964597e-08,25562.97151035062
iso_1100C_40h,88555.1077705462,0.7403444651529172,4,2.0159250138234185e-08,63112.50123544181
iso_1100C_40h,88555.1077705462,0.7403444651529172,5,2.526863369090349e-08,155889.96316146
iso_1100C_40h,88555.1077705462,0.7403444651529172,6,3.167299598084116e-08,385205.7517921886
iso_1100C_40h,88555.1077705462,0.7403444651529172,7,3.970055075686648e-08,952127.0740920085
iso_1100C_40h,88555.1077705462,0.7403444651529172,8,4.976269789419122e-08,2354291.3731397265
iso_1100C_40h,88555.1077705462,0.7403444651529172,9,6.237510700730634e-08,5824770.037578008
iso_1100C_40h,88555.1077705462,0.7403444651529172,10,7.818414472715056e-08,14423865.61795838
iso_1100C_40h,88555.1077705462,0.7403444651529172,11,9.8e-08,35793889.85661068
iso_1100C_40h,89155.1077705462,0.7411131569686489,0,8.166666666666667e-09,1698.79988455716
iso_1100C_40h,89155.1077705462,0.7411131569686489,1,1.0236517085738568e-08,4193.452820413336
iso_1100C_40h,89155.1077705462,0.7411131569686489,2,1.2830973311830731e-08,10351.452595637176
iso_1100C_40h,89155.1077705462,0.7411131569686489,3,1.6082997248964597e-08,25552.519653798405
iso_1100C_40h,89155.1077705462,0.7411131569686489,4,2.0159250138234185e-08,63086.54763470088
iso_1100C_40h,89155.1077705462,0.7411131569686489,5,2.526863369090349e-08,155825.4732853769
iso_1100C_40h,89155.1077705462,0.7411131569686489,6,3.167299598084116e-08,385046.29732445703
iso_1100C_40h,89155.1077705462,0.7411131569686489,7,3.970055075686648e-08,951733.3880531467
iso_1100C_40h,89155.1077705462,0.7411131569686489,8,4.976269789419122e-08,2353318.062461002
iso_1100C_40h,89155.1077705462,0.7411131569686489,9,6.237510700730634e-08,5822358.068141695
iso_1100C_40h,89155.1077705462,0.7411131569686489,10,7.818414472715056e-08,14417871.108136209
iso_1100C_40h,89155.1077705462,0.7411131569686489,11,9.8e-08,35778905.79817658
iso_1100C_40h,89755.1077705462,0.7418768793982637,0,8.166666666666667e-09,1698.1201962659052
iso_1100C_40h,89755.1077705462,0.7418768793982637,1,1.0236517085738568e-08,4191.77502285453
iso_1100C_40h,89755.1077705462,0.7418768793982637,2,1.2830973311830731e-08,10347.310980811644
iso_1100C_40h,89755.1077705462,0.7418768793982637,3,1.6082997248964597e-08,25542.290079142567
iso_1100C_40h,89755.1077705462,0.7418768793982637,4,2.0159250138234185e-08,63061.14486055182
iso_1100C_40h,89755.1077705462,0.7418768793982637,5,2.526863369090349e-08,155762.3442526451
iso_1100C_40h,89755.1077705462,0.7418768793982637,6,3.167299598084116e-08,384890.20373148227
iso_1100C_40h,89755.1077705462,0.7418768793982637,7,3.970055075686648e-08,951348.0156620475
iso_1100C_40h,89755.1077705462,0.7418768793982637,8,4.976269789419122e-08,2352365.3473640364
iso_1100C_40h,89755.1077705462,0.7418768793982637,9,6.237510700730634e-08,5819997.203249573
iso_1100C_40h,89755.1077705462,0.7418768793982637,10,7.818414472715056e-08,14412003.683528854
iso_1100C_40h,89755.1077705462,0.7418768793982637,11,9.8e-08,35764239.37837018
iso_1100C_40h,90355.1077705462,0.7426356827814092,0,8.166666666666667e-09,1697.455066818015
iso_1100C_40h,90355.1077705462,0.7426356827814092,1,1.0236517085738568e-08,4190.133163496926
iso_1100C_40h,90355.1077705462,0.7426356827814092,2,1.2830973311830731e-08,10343.25807888286
iso_1100C_40h,90355.1077705462,0.7426356827814092,3,1.6082997248964597e-08,25532.27970667792
iso_1100C_40h,90355.1077705462,0.7426356827814092,4,2.0159250138234185e-08,63036.28528445808
iso_1100C_40h,90355.1077705462,0.7426356827814092,5,2.526863369090349e-08,155700.5572407995
iso_1100C_40h,90355.1077705462,0.7426356827814092,6,3.167299598084116e-08,384737.42449372046
iso_1100C_40h,90355.1077705462,0.7426356827814092,7,3.970055075686648e-08,950970.8417874762
iso_1100C_40h,90355.1077705462,0.7426356827814092,8,4.976269789419122e-08,2351432.942552318
iso_1100C_40h,90355.1077705462,0.7426356827814092,9,6.237510700730634e-08,5817686.734731438
iso_1100C_40h,90355.1077705462,0.7426356827814092,10,7.818414472715056e-08,14406261.582054794
iso_1100C_40h,90355.1077705462,0.7426356827814092,11,9.8e-08,35749886.18827158
iso_1100C_40h,90955.1077705462,0.743389616753322,0,8.166666666666667e-09,1696.8042953489414
iso_1100C_40h,90955.1077705462,0.743389616753322,1,1.0236517085738568e-08,4188.526746510544
iso_1100C_40h,90955.1077705462,0.743389616753322,2,1.2830973311830731e-08,10339.292665887087
iso_1100C_40h,90955.1077705462,0.743389616753322,3,1.6082997248964597e-08,25522.485507360667
iso_1100C_40h,90955.1077705462,0.743389616753322,4,2.0159250138234185e-08,63011.96140311549
iso_1100C_40h,90955.1077705462,0.743389616753322,5,2.526863369090349e-08,155640.0937362789
iso_1100C_40h,90955.1077705462,0.743389616753322,6,3.167299598084116e-08,384587.9138553796
iso_1100C_40h,90955.1077705462,0.743389616753322,7,3.970055075686648e-08,950601.7531888441
iso_1100C_40h,90955.1077705462,0.743389616753322,8,4.976269789419122e-08,2350520.567416241
iso_1100C_40h,90955.1077705462,0.743389616753322,9,6.237510700730634e-08,5815425.966058645
iso_1100C_40h,90955.1077705462,0.743389616753322,10,7.818414472715056e-08,14400643.070627691
iso_1100C_40h,90955.1077705462,0.743389616753322,11,9.8e-08,35735841.89163319
iso_1100C_40h,91555.1077705462,0.7441387302575634,0,8.166666666666667e-09,1696.1676842382076
iso_1100C_40h,91555.1077705462,0.7441387302575634,1,1.0236517085738568e-08,4186.9552840733295
iso_1100C_40h,91555.1077705462,0.7441387302575634,2,1.2830973311830731e-08,10335.41353762952
iso_1100C_40h,91555.1077705462,0.7441387302575634,3,1.6082997248964597e-08,25512.9045012206
iso_1100C_40h,91555.1077705462,0.7441387302575634,4,2.0159250138234185e-08,62988.16583453831
iso_1100C_40h,91555.1077705462,0.7441387302575634,5,2.526863369090349e-08,155580.93552476354
iso_1100C_40h,91555.1077705462,0.7441387302575634,6,3.167299598084116e-08,384441.626800524
iso_1100C_40h,91555.1077705462,0.7441387302575634,7,3.970055075686648e-08,950240.6384570481
iso_1100C_40h,91555.1077705462,0.7441387302575634,8,4.976269789419122e-08,2349627.945886449
iso_1100C_40h,91555.1077705462,0.7441387302575634,9,6.237510700730634e-08,5813214.211979891
iso_1100C_40h,91555.1077705462,0.7441387302575634,10,7.818414472715056e-08,14395146.444249483
iso_1100C_40h,91555.1077705462,0.7441387302575634,11,9.8e-08,35722102.222608015
iso_1100C_40h,92155.1077705462,0.7448830715584668,0,8.166666666666667e-09,1695.545039010022
iso_1100C_40h,92155.1077705462,0.7448830715584668,1,1.0236517085738568e-08,4185.418296125822
iso_1100C_40h,92155.1077705462,0.7448830715584668,2,1.2830973311830731e-08,10331.61950907857
iso_1100C_40h,92155.1077705462,0.7448830715584668,3,1.6082997248964597e-08,25503.533755856268
iso_1100C_40h,92155.1077705462,0.7448830715584668,4,2.0159250138234185e-08,62964.89131434976
iso_1100C_40h,92155.1077705462,0.7448830715584668,5,2.526863369090349e-08,155523.0646820183
iso_1100C_40h,92155.1077705462,0.7448830715584668,6,3.167299598084116e-08,384298.519030428
iso_1100C_40h,92155.1077705462,0.7448830715584668,7,3.970055075686648e-08,949887.3879584079
iso_1100C_40h,92155.1077705462,0.7448830715584668,8,4.976269789419122e-08,2348754.8062948557
iso_1100C_40h,92155.1077705462,0.7448830715584668,9,6.237510700730634e-08,5811050.798176034
iso_1100C_40h,92155.1077705462,0.7448830715584668,10,7.818414472715056e-08,14389770.025150873
iso_1100C_40h,92155.1077705462,0.7448830715584668,11,9.8e-08,35708662.98359618
iso_1100C_40h,92755.1077705462,0.7456226882533067,0,8.166666666666667e-09,1694.9361682391468
iso_1100C_40h,92755.1077705462,0.7456226882533067,1,1.0236517085738568e-08,4183.915310138794
iso_1100C_40h,92755.1077705462,0.7456226882533067,2,1.2830973311830731e-08,10327.90941379215
iso_1100C_40h,92755.1077705462,0.7456226882533067,3,1.6082997248964597e-08,25494.370385009388
iso_1100C_40h,92755.1077705462,0.7456226882533067,4,2.0159250138234185e-08,62942.13069226801
iso_1100C_40h,92755.1077705462,0.7456226882533067,5,2.526863369090349e-08,155466.46356521797
iso_1100C_40h,92755.1077705462,0.7456226882533067,6,3.167299598084116e-08,384158.5469421247
iso_1100C_40h,92755.1077705462,0.7456226882533067,7,3.970055075686648e-08,949541.8937815562
iso_1100C_40h,92755.1077705462,0.7456226882533067,8,4.976269789419122e-08,2347900.8812429802
iso_1100C_40h,92755.1077705462,0.7456226882533067,9,6.237510700730634e-08,5808935.060933092
iso_1100C_40h,92755.1077705462,0.7456226882533067,10,7.818414472715056e-08,14384512.161977023
iso_1100C_40h,92755.1077705462,0.7456226882533067,11,9.8e-08,35695520.04320489
iso_1100C_40h,93355.1077705462,0.7463576272841947,0,8.166666666666667e-09,1694.3408834617644
iso_1100C_40h,93355.1077705462,0.7463576272841947,1,1.0236517085738568e-08,4182.445860893218
iso_1100C_40h,93355.1077705462,0.7463576272841947,2,1.2830973311830731e-08,10324.282103374435
iso_1100C_40h,93355.1077705462,0.7463576272841947,3,1.6082997248964597e-08,25485.411547214935
iso_1100C_40h,93355.1077705462,0.7463576272841947,4,2.0159250138234185e-08,62919.87692877831
iso_1100C_40h,93355.1077705462,0.7463576272841947,5,2.526863369090349e-08,155411.11480473372
iso_1100C_40h,93355.1077705462,0.7463576272841947,6,3.167299598084116e-08,384021.66760809254
iso_1100C_40h,93355.1077705462,0.7463576272841947,7,3.970055075686648e-08,949204.0496871485
iso_1100C_40h,93355.1077705462,0.7463576272841947,8,4.976269789419122e-08,2347065.907477276
iso_1100C_40h,93355.1077705462,0.7463576272841947,9,6.237510700730634e-08,5806866.346832583
iso_1100C_40h,93355.1077705462,0.7463576272841947,10,7.818414472715056e-08,14379371.229016406
iso_1100C_40h,93355.1077705462,0.7463576272841947,11,9.8e-08,35682669.33431606
iso_1100C_40h,93955.1077705462,0.7470879349497128,0,8.166666666666667e-09,1693.7589990910906
iso_1100C_40h,93955.1077705462,0.7470879349497128,1,1.0236517085738568e-08,4181.009490271973
iso_1100C_40h,93955.1077705462,0.7470879349497128,2,1.2830973311830731e-08,10320.736446961577
iso_1100C_40h,93955.1077705462,0.7470879349497128,3,1.6082997248964597e-08,25476.65444452286
iso_1100C_40h,93955.1077705462,0.7470879349497128,4,2.0159250138234185e-08,62898.12309198199
iso_1100C_40h,93955.1077705462,0.7470879349497128,5,2.526863369090349e-08,155357.00129635553
iso_1100C_40h,93955.1077705462,0.7470879349497128,6,3.167299598084116e-08,383887.8387570223
iso_1100C_40h,93955.1077705462,0.7470879349497128,7,3.970055075686648e-08,948873.7510602478
iso_1100C_40h,93955.1077705462,0.7470879349497128,8,4.976269789419122e-08,2346249.625771078
iso_1100C_40h,93955.1077705462,0.7470879349497128,9,6.237510700730634e-08,5804844.012458325
iso_1100C_40h,93955.1077705462,0.7470879349497128,10,7.818414472715056e-08,14374345.625470564
iso_1100C_40h,93955.1077705462,0.7470879349497128,11,9.8e-08,35670106.85225651
iso_1100C_40h,94555.1077705462,0.7478136569162877,0,8.166666666666667e-09,1693.1903323375043
iso_1100C_40h,94555.1077705462,0.7478136569162877,1,1.0236517085738568e-08,4179.605747062679
iso_1100C_40h,94555.1077705462,0.7478136569162877,2,1.2830973311830731e-08,10317.271330734919
iso_1100C_40h,94555.1077705462,0.7478136569162877,3,1.6082997248964597e-08,25468.096321288165
iso_1100C_40h,94555.1077705462,0.7478136569162877,4,2.0159250138234185e-08,62876.8623546136
iso_1100C_40h,94555.1077705462,0.7478136569162877,5,2.526863369090349e-08,155304.10619393043
iso_1100C_40h,94555.1077705462,0.7478136569162877,6,3.167299598084116e-08,383757.01875561185
iso_1100C_40h,94555.1077705462,0.7478136569162877,7,3.970055075686648e-08,948550.8948652501
iso_1100C_40h,94555.1077705462,0.7478136569162877,8,4.976269789419122e-08,2345451.7808128633
iso_1100C_40h,94555.1077705462,0.7478136569162877,9,6.237510700730634e-08,5802867.424118857
iso_1100C_40h,94555.1077705462,0.7478136569162877,10,7.818414472715056e-08,14369433.77476283
iso_1100C_40h,94555.1077705462,0.7478136569162877,11,9.8e-08,35657828.65306538
iso_1100C_40h,95155.1077705462,0.7485348382293169,0,8.166666666666667e-09,1692.6347031329835
iso_1100C_40h,95155.1077705462,0.7485348382293169,1,1.0236517085738568e-08,4178.234186771163
iso_1100C_40h,95155.1077705462,0.7485348382293169,2,1.2830973311830731e-08,10313.885657460467
iso_1100C_40h,95155.1077705462,0.7485348382293169,3,1.6082997248964597e-08,25459.73446302591
iso_1100C_40h,95155.1077705462,0.7485348382293169,4,2.0159250138234185e-08,62856.087991218374
iso_1100C_40h,95155.1077705462,0.7485348382293169,5,2.526863369090349e-08,155252.41290239673
iso_1100C_40h,95155.1077705462,0.7485348382293169,6,3.167299598084116e-08,383629.16659134015
iso_1100C_40h,95155.1077705462,0.7485348382293169,7,3.970055075686648e-08,948235.3796032403
iso_1100C_40h,95155.1077705462,0.7485348382293169,8,4.976269789419122e-08,2344672.121100517
iso_1100C_40h,95155.1077705462,0.7485348382293169,9,6.237510700730634e-08,5800935.957584809
iso_1100C_40h,95155.1077705462,0.7485348382293169,10,7.818414472715056e-08,14364634.123884115
iso_1100C_40h,95155.1077705462,0.7485348382293169,11,9.8e-08,35645830.851854555
iso_1100C_40h,95755.1077705462,0.7492515233240501,0,8.166666666666667e-09,1692.0919340596026
iso_1100C_40h,95755.1077705462,0.7492515233240501,1,1.0236517085738568e-08,4176.894371444967
iso_1100C_40h,95755.1077705462,0.7492515233240501,2,1.2830973311830731e-08,10310.578346053138
iso_1100C_40h,95755.1077705462,0.7492515233240501,3,1.6082997248964597e-08,25451.566195327767
iso_1100C_40h,95755.1077705462,0.7492515233240501,4,2.0159250138234185e-08,62835.79337548105
iso_1100C_40h,95755.1077705462,0.7492515233240501,5,2.526863369090349e-08,155201.9050711922
iso_1100C_40h,95755.1077705462,0.7492515233240501,6,3.167299598084116e-08,383504.241856167
iso_1100C_40h,95755.1077705462,0.7492515233240501,7,3.970055075686648e-08,947927.1052716317
iso_1100C_40h,95755.1077705462,0.7492515233240501,8,4.976269789419122e-08,2343910.398841273
iso_1100C_40h,95755.1077705462,0.7492515233240501,9,6.237510700730634e-08,5799048.9978403365
iso_1100C_40h,95755.1077705462,0.7492515233240501,10,7.818414472715056e-08,14359945.142773818
iso_1100C_40h,95755.1077705462,0.7492515233240501,11,9.8e-08,35634109.62125663
iso_1100C_40h,96355.1077705462,0.7499637560362349,0,8.166666666666667e-09,1691.561850281891
iso_1100C_40h,96355.1077705462,0.7499637560362349,1,1.0236517085738568e-08,4175.585869506371
iso_1100C_40h,96355.1077705462,0.7499637560362349,2,1.2830973311830731e-08,10307.348331164503
iso_1100C_40h,96355.1077705462,0.7499637560362349,3,1.6082997248964597e-08,25443.588882836862
iso_1100C_40h,96355.1077705462,0.7499637560362349,4,2.0159250138234185e-08,62815.97197769837
iso_1100C_40h,96355.1077705462,0.7499637560362349,5,2.526863369090349e-08,155152.56658801736
iso_1100C_40h,96355.1077705462,0.7499637560362349,6,3.167299598084116e-08,383382.20473111
iso_1100C_40h,96355.1077705462,0.7499637560362349,7,3.970055075686648e-08,947625.9733259853
iso_1100C_40h,96355.1077705462,0.7499637560362349,8,4.976269789419122e-08,2343166.3698570416
iso_1100C_40h,96355.1077705462,0.7499637560362349,9,6.237510700730634e-08,5797205.938847949
iso_1100C_40h,96355.1077705462,0.7499637560362349,10,7.818414472715056e-08,14355365.323733933
iso_1100C_40h,96355.1077705462,0.7499637560362349,11,9.8e-08,35622661.18995619
iso_1100C_40h,96955.1077705462,0.7506715796125306,0,8.166666666666667e-09,1691.0442794828698
iso_1100C_40h,96955.1077705462,0.7506715796125306,1,1.0236517085738568e-08,4174.3082555945
iso_1100C_40h,96955.1077705462,0.7506715796125306,2,1.2830973311830731e-08,10304.194562792982
iso_1100C_40h,96955.1077705462,0.7506715796125306,3,1.6082997248964597e-08,25435.799928278182
iso_1100C_40h,96955.1077705462,0.7506715796125306,4,2.0159250138234185e-08,62796.61736238868
iso_1100C_40h,96955.1077705462,0.7506715796125306,5,2.526863369090349e-08,155104.38157293724
iso_1100C_40h,96955.1077705462,0.7506715796125306,6,3.167299598084116e-08,383263.0159716594
iso_1100C_40h,96955.1077705462,0.7506715796125306,7,3.970055075686648e-08,947331.8866438976
iso_1100C_40h,96955.1077705462,0.7506715796125306,8,4.976269789419122e-08,2342439.793494881
iso_1100C_40h,96955.1077705462,0.7506715796125306,9,6.237510700730634e-08,5795406.183326066
iso_1100C_40h,96955.1077705462,0.7506715796125306,10,7.818414472715056e-08,14350893.180874918
iso_1100C_40h,96955.1077705462,0.7506715796125306,11,9.8e-08,35611481.841300435
iso_1100C_40h,97555.1077705462,0.7513750367206984,0,8.166666666666667e-09,1690.5390518035363
iso_1100C_40h,97555.1077705462,0.7513750367206984,1,1.0236517085738568e-08,4173.061110415946
iso_1100C_40h,97555.1077705462,0.7513750367206984,2,1.2830973311830731e-08,10301.11600591503
iso_1100C_40h,97555.1077705462,0.7513750367206984,3,1.6082997248964597e-08,25428.196771541214
iso_1100C_40h,97555.1077705462,0.7513750367206984,4,2.0159250138234185e-08,62777.72318602991
iso_1100C_40h,97555.1077705462,0.7513750367206984,5,2.526863369090349e-08,155057.3343728003
iso_1100C_40h,97555.1077705462,0.7513750367206984,6,3.167299598084116e-08,383146.63689397695
iso_1100C_40h,97555.1077705462,0.7513750367206984,7,3.970055075686648e-08,947044.7494908315
iso_1100C_40h,97555.1077705462,0.7513750367206984,8,4.976269789419122e-08,2341730.43254227
iso_1100C_40h,97555.1077705462,0.7513750367206984,9,6.237510700730634e-08,5793649.142538536
iso_1100C_40h,97555.1077705462,0.7513750367206984,10,7.818414472715056e-08,14346527.249591298
iso_1100C_40h,97555.1077705462,0.7513750367206984,11,9.8e-08,35600567.911984175
iso_1100C_40h,98155.1077705462,0.7520741694595733,0,8.166666666666667e-09,1690.045999785619
iso_1100C_40h,98155.1077705462,0.7520741694595733,1,1.0236517085738568e-08,4171.844020603458
