case,t_s,rho,G_um,R_Z_eff_m,S_Z,Gamma_growth,P_Z_Pa
iso_1100C_40h,126955.1077705462,0.7812517980343949,0.2990030102860964,1.427551013257343e-07,0.3664073013372895,0.3664141512117962,3502501.8045352716
iso_1100C_40h,127555.1077705462,0.7817809536599286,0.2998239848736984,1.4319143464063827e-07,0.36725567595832115,0.36726245431692134,3491828.971857358
iso_1100C_40h,128155.1077705462,0.7823073352200551,0.3006446043068172,1.4362775983675756e-07,0.3681033661987061,0.3681100739712476,3481221.1829264974
iso_1100C_40h,128755.1077705462,0.7828309652721084,0.30146486996975236,1.4406407721589385e-07,0.3689503715438746,0.3689570096455154,3470677.837686782
iso_1100C_40h,129355.1077705462,0.7833518661222825,0.3022847832293136,1.4450038707330464e-07,0.3697966914663981,0.3698032607978823,3460198.3435957953
iso_1100C_40h,129955.1077705462,0.7838700598292019,0.303104345435046,1.4493668969775242e-07,0.3706423254255975,0.3706488268735244,3449782.115506352
iso_1100C_40h,130555.1077705462,0.7843855682074312,0.3039235579194489,1.4537298537155554e-07,0.3714872728672269,0.3714937073043152,3439428.575550411
iso_1100C_40h,131155.1077705462,0.7848984128309233,0.3047424219981919,1.4580927437064022e-07,0.3723315332232131,0.37233790150855867,3429137.153025149
iso_1100C_40h,131755.1077705462,0.7854086150364076,0.3055609389703251,1.462455569645938e-07,0.3731751059114576,0.3731814088907858,3418907.2842811253
iso_1100C_40h,132355.1077705462,0.7859161959267211,0.30637911011848645,1.4668183341671905e-07,0.3740179903356881,0.374024228841601,3408738.412612513
iso_1100C_40h,132955.1077705462,0.7864211763740818,0.3071969367091042,1.471181039840898e-07,0.3748601858853663,0.3748663607375843,3398629.988149337
iso_1100C_40h,133555.1077705462,0.7869235770233065,0.30801441999259654,1.4755436891760732e-07,0.37570169193564257,0.37570780394124087,3388581.467751689
iso_1100C_40h,134155.1077705462,0.7874234182949732,0.3088315612035671,1.4799062846205826e-07,0.37654250784735854,0.3765485578009988,3378592.3149058702
iso_1100C_40h,134755.1077705462,0.7879207203885309,0.3096483615609973,1.4842688285617315e-07,0.3773826329670889,0.37738862165124554,3368661.999622427
iso_1100C_40h,135355.1077705462,0.7884155032853558,0.31046482226843547,1.4886313233268612e-07,0.37822206662723,0.3782279948124122,3358789.9983360367
iso_1100C_40h,135955.1077705462,0.7889077867517564,0.3112809445141829,1.4929937711839547e-07,0.37906080814612136,0.37906667659109006,3348975.7938072067
iso_1100C_40h,136555.1077705462,0.7893975903419285,0.31209672947147754,1.497356174342254e-07,0.3798988568282099,0.37990466628019015,3339218.8750257487
iso_1100C_40h,137155.1077705462,0.7898849334008591,0.31291217829867346,1.5017185349528793e-07,0.3807362119642343,0.3807419631591236,3329518.7371159997
iso_1100C_40h,137755.1077705462,0.7903698350671847,0.31372729213941963,1.506080855109466e-07,0.3815728728314602,0.3815785664940319,3319874.881243734
iso_1100C_40h,138355.1077705462,0.7908523142759988,0.3145420721228344,1.5104431368488012e-07,0.3824088386939286,0.3824144755380315,3310286.814524757
iso_1100C_40h,138955.1077705462,0.7913323897616147,0.31535651936367887,1.5148053821514705e-07,0.3832441088027339,0.3832496895314872,3300754.049935131
iso_1100C_40h,139555.1077705462,0.7918100800602822,0.31617063496252684,1.5191675929425143e-07,0.38407868239633713,0.384084207702322,3291276.106222996
iso_1100C_40h,140155.1077705462,0.7922854035128595,0.31698442000593363,1.5235297710920858e-07,0.384912558700891,0.38491802926633767,3281852.5078219743
iso_1100C_40h,140755.1077705462,0.7927583782674406,0.31779787556660183,1.527891918416118e-07,0.38574573693058956,0.38575115342756067,3272482.784766102
iso_1100C_40h,141355.1077705462,0.7932290222819405,0.3186110027035457,1.5322540366769948e-07,0.38657821628803934,0.3865835793786096,3263166.4726062785
iso_1100C_40h,141955.1077705462,0.7936973533266375,0.31942380246225305,1.5366161275842307e-07,0.38740999596464964,0.3874153063010818,3253903.1123281773
iso_1100C_40h,142555.1077705462,0.7941633889866739,0.3202362758748457,1.540978192795151e-07,0.3882410751410361,0.38824633336595304,3244692.250271625
iso_1100C_40h,143155.1077705462,0.7946271466645172,0.3210484239602378,1.545340233915576e-07,0.38907145298743473,0.3890766597339884,3235533.438051388
iso_1100C_40h,143755.1077705462,0.7950886435823796,0.3218602477242926,1.549702252500516e-07,0.38990112866414456,0.3899062845561814,3226426.2324793483
iso_1100C_40h,144000.0,0.7952763175645885,0.3221914975841215,1.5518832538143952e-07,0.3903157029238472,0.39032083361970454,3221891.8450923623
iso_1500C_1h,0.0003107085793549375,0.4840600656316537,0.010302,4.424498564604725e-08,1.0,1.0,11300715.611028092
iso_1500C_1h,60.42874536727706,0.8732139842649167,0.4991801655924493,2.767359356882903e-07,0.8172934696789945,0.8172936343564038,1806776.553093523
iso_1500C_1h,120.64693497303813,0.9235284936935569,0.7889337128026637,5.061906362451042e-07,0.9758905032466092,0.9758905067973812,987770.1486320925
iso_1500C_1h,180.89901327379368,0.9432890314403494,1.0117538352458726,7.198582199034236e-07,0.9957865844721983,0.995786584687958,694581.2191560168
iso_1500C_1h,242.2611827959928,0.9538298713103163,1.1982245505402498,9.156622523600832e-07,0.9988825730394412,0.998882573067244,546052.8690696486
iso_1500C_1h,305.2869318510825,0.9604621166743201,1.3636913094200567,1.0972445632822066e-06,0.9995971298101003,0.9995971298159257,455686.9240749221
iso_1500C_1h,366.1429529684867,0.9648055046765504,1.5063635926163716,1.2564848719608175e-06,0.9998087002306679,0.99980870023251,397935.55112185393
iso_1500C_1h,432.2820651639805,0.9682079370155723,1.6474876765524302,1.41416139178592e-06,0.9998963052982855,0.999896305298986,353566.43372123083
iso_1500C_1h,492.56616187856207,0.9705542267062084,1.7663297801924995,1.5458139997640633e-06,0.9999321190672981,0.9999321190676491,323454.1801771201
iso_1500C_1h,561.8593453495437,0.9726624857892254,1.893744600823783,1.6848713845930263e-06,0.9999529858932971,0.9999529858934848,296758.55651188054
iso_1500C_1h,629.439950126126,0.9742966096734023,2.010248053866293,1.8095240941486762e-06,0.9999638854573054,0.9999638854574219,276315.7460112374
iso_1500C_1h,692.2593400787343,0.9755464847120243,2.1127909078074407,1.9169309909646754e-06,0.9999698493766644,0.9999698493767462,260833.5940921797
iso_1500C_1h,761.6507002799669,0.9767023887666716,2.2205644778655227,2.02725870602531e-06,0.9999738575356253,0.9999738575356852,246638.47712870917
iso_1500C_1h,822.3553585964552,0.9775641031770651,2.310728300130419,2.1174295882728946e-06,0.9999760080635296,0.9999760080635779,236135.36089661933
iso_1500C_1h,888.0896954014776,0.9783734634111149,2.4045531351361973,2.2091290612482734e-06,0.9999774074795729,0.999977407479613,226333.5396608625
iso_1500C_1h,959.2704925832198,0.9791336756728816,2.502187634680799,2.302196794781981e-06,0.9999781624662571,0.9999781624662913,217183.8659202678
iso_1500C_1h,1036.3490667213714,0.9798477872659173,2.6037864864212543,2.3964688532498534e-06,0.9999783298841385,0.9999783298841686,208640.30814418872
iso_1500C_1h,1098.3209145246358,0.9803548608239789,2.6826838207463046,2.4678632324661825e-06,0.9999780794084417,0.9999780794084696,202604.42046471938
iso_1500C_1h,1164.1053107956234,0.9808387908844665,2.7639718231987387,2.539770829504153e-06,0.9999774968619123,0.9999774968619385,196868.1560523382
iso_1500C_1h,1233.936830229335,0.9813006884714948,2.847722933413484,2.612120847556849e-06,0.9999765584990581,0.9999765584990832,191415.33994020856
iso_1500C_1h,1308.064484203935,0.9817416162549921,2.9340117860188455,2.6848426302059306e-06,0.9999752252104885,0.999975225210513,186230.65440585968
iso_1500C_1h,1386.7526110085905,0.9821625895814847,3.022915277147003,2.757865911238783e-06,0.9999734400275485,0.9999734400275727,181299.60487288854
iso_1500C_1h,1470.2818215210034,0.9825645776477349,3.1145126329598343,2.831121053819985e-06,0.9999711244273197,0.999971124427344,176608.4849411007
iso_1500C_1h,1558.8038153403575,0.9829478936577025,3.20873141164573,2.9045392781428435e-06,0.9999681731357308,0.9999681731357556,172144.3410191027
iso_1500C_1h,1618.8038153403575,0.9831860129675085,3.271039901256839,2.952820089949955e-06,0.9999658203539514,0.9999658203539767,169329.6525927098
iso_1500C_1h,1678.8038153403575,0.9834086475557295,3.3321724423016224,2.9992678552147506e-06,0.999963189478075,0.9999631894781011,166707.3513059738
iso_1500C_1h,1738.8038153403575,0.9836173389101992,3.392193368168828,3.044001787822163e-06,0.9999602637980076,0.9999602637980345,164257.45937479424
iso_1500C_1h,1798.8038153403575,0.9838134264877458,3.4511613394009792,3.087130203902867e-06,0.9999570243522888,0.9999570243523167,161962.71843924207
iso_1500C_1h,1858.8038153403575,0.9839980800783094,3.509130020683597,3.128751794434088e-06,0.9999534500525827,0.9999534500526118,159808.13846898242
iso_1500C_1h,1918.8038153403575,0.9841723261073257,3.566148657264114,3.168956718434895e-06,0.9999495177595791,0.9999495177596094,157780.63395165058
iso_1500C_1h,1978.8038153403575,0.9843370691652659,3.6222625684891354,3.20782754616937e-06,0.9999452023237818,0.9999452023238136,155868.72822919532
iso_1500C_1h,2038.8038153403575,0.9844931097485529,3.6775135725835906,3.245440076310086e-06,0.9999404766005492,0.9999404766005825,154062.3115027521
iso_1500C_1h,2098.8038153403577,0.9846411589702424,3.7319403540347937,3.2818640466788614e-06,0.9999353114460077,0.9999353114460426,152352.44144436257
iso_1500C_1h,2158.8038153403577,0.9847818508297702,3.7855787827885976,3.3171637547182897e-06,0.9999296756985822,0.9999296756986189,150731.1778891852
iso_1500C_1h,2218.8038153403577,0.984915752503322,3.838462192767753,3.351398601064163e-06,0.9999235361495903,0.999923536149629,149191.44498098077
iso_1500C_1h,2278.8038153403577,0.9850433730190178,3.890621625876693,3.3846235673393525e-06,0.9999168575054408,0.9999168575054818,147726.9155792853
iso_1500C_1h,2338.8038153403577,0.9851651706062869,3.9420860465820002,3.4168896374617527e-06,0.9999096023433349,0.9999096023433782,146331.9138312663
iso_1500C_1h,2398.8038153403577,0.985281558950887,3.9928825312936076,3.448244170265841e-06,0.9999017310619056,0.9999017310619513,145001.33265256928
iso_1500C_1h,2458.8038153403577,0.9853929125418434,4.04303643607269,3.478731230011951e-06,0.9998932018278962,0.9998932018279446,143730.5635130318
iso_1500C_1h,2518.8038153403577,0.9854995712611117,4.092571545623278,3.5083918803467223e-06,0.9998839705197337,0.999883970519785,142515.43643140193
iso_1500C_1h,2578.8038153403577,0.9856018443387287,4.141510206059155,3.5372644464410738e-06,0.9998739906686759,0.9998739906687303,141352.16848235985
iso_1500C_1h,2638.8038153403577,0.9857000137739232,4.189873443554658,3.5653847493356053e-06,0.9998632133980676,0.9998632133981252,140237.3194346481
iso_1500C_1h,2698.8038153403577,0.9857943373048286,4.237681070671455,3.592786315941602e-06,0.9998515873611513,0.9998515873612125,139167.7533900202
iso_1500C_1h,2758.8038153403577,0.9858850509950918,4.2849517818904586,3.6195005676579814e-06,0.9998390586777887,0.9998390586778535,138140.60549340592
iso_1500C_1h,2818.8038153403577,0.9859723714940869,4.331703239658609,3.645556990153881e-06,0.9998255708704012,0.99982557087047,137153.2529461005
iso_1500C_1h,2878.8038153403577,0.9860564980180099,4.377952152076448,3.6709832865196477e-06,0.9998110647993887,0.9998110647994617,136203.28968428387
iso_1500C_1h,2938.8038153403577,0.9861376140914458,4.4237143431977275,3.6958055156949863e-06,0.9997954785982489,0.9997954785983263,135288.5041912105
iso_1500C_1h,2998.8038153403577,0.9862158890826864,4.469004816781603,3.7200482178328446e-06,0.9997787476085975,0.9997787476086796,134406.85999798158
iso_1500C_1h,3058.8038153403577,0.9862914795608785,4.5138378142272195,3.7437345280442487e-06,0.9997608043152666,0.9997608043153536,133556.4784988115
iso_1500C_1h,3118.8038153403577,0.9863645304987839,4.558226867326199,3.766886279786647e-06,0.99974157828164,0.9997415782817324,132735.6237651856
iso_1500C_1h,3178.8038153403577,0.986435176341361,4.602184846388098,3.7895240990015655e-06,0.9997209960853803,0.9997209960854783,131942.68909168203
iso_1500C_1h,3238.8038153403577,0.9865035419573984,4.64572400422491,3.8116674899724137e-06,0.9996989812546805,0.9996989812547843,131176.1850464083
iso_1500C_1h,3298.8038153403577,0.98656974348894,4.688856016421489,3.8333349137567885e-06,0.9996754542051748,0.9996754542052848,130434.72883249441
iso_1500C_1h,3358.8038153403577,0.9866338891111497,4.731592018267695,3.854543859946857e-06,0.9996503321776374,0.9996503321777541,129717.03479510895
iso_1500C_1h,3418.8038153403577,0.9866960797134974,4.773942638683898,3.8753109124238915e-06,0.9996235291765859,0.9996235291767095,129021.90593199783
iso_1500C_1h,3478.8038153403577,0.9867564095116597,4.815918031433277,3.8956518096969775e-06,0.9995949559099107,0.9995949559100415,128348.2262853703
iso_1500C_1h,3538.8038153403577,0.9868149665982622,4.857527903881031,3.915581500349597e-06,0.9995645197296485,0.9995645197297871,127694.95410971734
iso_1500C_1h,3598.8038153403577,0.9868718334395172,4.898781543531685,3.935114194059832e-06,0.999532124574011,0.9995321245741576,127061.11572435797
iso_1500C_1h,3600.0,0.9868729428578121,4.89959877793338,3.9447359171862594e-06,0.9995151614136909,0.9995151614138418,126751.19716420586
two_level_best_map_case,0.028294740938732535,0.48405897190489333,0.010302,4.424498564604725e-08,1.0,1.0,11300715.611028092
two_level_best_map_case,611.731901381473,0.6242691518412384,0.15124898429731884,6.995148456960884e-08,0.3053243408118083,0.3053756819372074,7147811.130476426
two_level_best_map_case,1231.613778449812,0.6916265233131684,0.19396653667674094,9.105789649983061e-08,0.3438130496216602,0.3438350366433437,5491011.973914092
two_level_best_map_case,1860.4580008354976,0.7373756129451932,0.23433270904570422,1.1214219929920802e-07,0.3973864991007659,0.3973973092096337,4458624.880950869
two_level_best_map_case,2469.295419568022,0.7695172449165638,0.27205300042981306,1.324211958615665e-07,0.4477864525658233,0.44779246895632585,3775830.574152958
two_level_best_map_case,3092.6620863364637,0.7946537238233661,0.3096216917108851,1.5311139111421465e-07,0.49660193708114414,0.4966054851511519,3265596.350222049
two_level_best_map_case,3701.5794697712176,0.8140710335695065,0.3454351208828014,1.7327862971050376e-07,0.5414079534324495,0.5414101833848883,2885526.050358021
two_level_best_map_case,4330.318881984891,0.8303452210952204,0.3815752774212364,1.94060930813859e-07,0.5845800336958094,0.5845814717582409,2576510.36663116
two_level_best_map_case,4966.575415817312,0.843942422749223,0.4173232613360557,2.150409808113169e-07,0.6250362703606832,0.6250372243217865,2325138.204418414
two_level_best_map_case,5596.056299318643,0.8552462092931173,0.4519012919523276,2.3573840156941085e-07,0.6619264955918218,0.6619271484600013,2120995.122861983
two_level_best_map_case,6202.674383109885,0.864567655672956,0.4844993507649215,2.556221120909894e-07,0.694642323242412,0.6946427857502923,1956012.3179876695
two_level_best_map_case,6867.903431473524,0.8733863693673364,0.5194488820279667,2.7735211959557797e-07,0.7274786193119207,0.72747894246761,1802762.498188501
two_level_best_map_case,7490.230052266506,0.8805650663440603,0.5514054554798483,2.976061880365357e-07,0.7554705221342831,0.75547075683323,1680072.592907972
two_level_best_map_case,8166.241137994549,0.8874096492968581,0.5853280021431816,3.1952193854986524e-07,0.7830625037910499,0.7830626720346093,1564837.776927699
two_level_best_map_case,8774.96713789586,0.8928693641954901,0.615185612857438,3.3917661541521465e-07,0.8055487718173463,0.8055488978952302,1474158.2328366237
two_level_best_map_case,9429.22320273598,0.8981163707205078,0.646566261790095,3.602131179697497e-07,0.8273850319313518,0.8273851253655476,1388067.1609577234
two_level_best_map_case,10304.675406383594,0.9005473475330565,0.6625256517681646,3.7442524803673494e-07,0.8402842307927862,0.840284319339914,1335380.0327881332
two_level_best_map_case,10904.675406383594,0.900933611973517,0.6654771857942461,3.761778311515826e-07,0.840675181012108,0.8406752681136617,1329158.6015830971
two_level_best_map_case,11504.675406383594,0.9013163388745687,0.6684170806584752,3.7792896036515176e-07,0.8410879895494324,0.8410880752232797,1322999.9614660498
two_level_best_map_case,12104.675406383594,0.9016955825645442,0.6713455632166505,3.796786600281579e-07,0.841521707948092,0.8415217922123278,1316903.0884246135
two_level_best_map_case,12704.675406383594,0.9020713960975639,0.6742628525843982,3.814269535940712e-07,0.841975421136252,0.8419755040091595,1310866.9832812042
two_level_best_map_case,13304.675406383594,0.9024438312960363,0.677169160454089,3.83173863657068e-07,0.8424482463063627,0.8424483278063766,1304890.6708508928
two_level_best_map_case,13904.675406383594,0.9028129387912947,0.6800646913972466,3.8491941198817263e-07,0.8429393318232489,0.8429394119689215,1298973.1991364558
two_level_best_map_case,14504.675406383594,0.9031787680624692,0.682949643153166,3.8666361956968683e-07,0.8434478561614843,0.8434479349714548,1293113.6385586103
two_level_best_map_case,15104.675406383594,0.903541367473692,0.685824206904424,3.884065066279965e-07,0.8439730268724612,0.8439731043654262,1287311.0812195642
two_level_best_map_case,15704.675406383594,0.9039007843097182,0.6886885675399282,3.901480926648465e-07,0.844514079581385,0.8445141557760725,1281564.6401981027
two_level_best_map_case,16304.675406383594,0.9042570648100507,0.6915429039061181,3.9188839648716126e-07,0.8450702770142166,0.8450703519293609,1275873.4488745716
two_level_best_map_case,16904.675406383594,0.9046102542016414,0.6943873890468992,3.936274362354901e-07,0.8456409080544699,0.8456409817087897,1270236.660284198
two_level_best_map_case,17504.675406383594,0.9049603967302461,0.6972221904328656,3.953652294111479e-07,0.8462252868296221,0.846225359241799,1264653.4464972902
two_level_best_map_case,18104.675406383594,0.9053075356904979,0.7000474701803281,3.9710179290211885e-07,0.846822751826805,0.8468228230154649,1259122.9980249533
two_level_best_map_case,18704.675406383594,0.9056517134547666,0.7028633852606508,3.9883714300778916e-07,0.8474326650373563,0.8474327350210517,1253644.5232490173
two_level_best_map_case,19304.675406383594,0.9059929715008618,0.7056700877003612,4.005712954625645e-07,0.8480544111297247,0.8480544799269186,1248217.2478749857
two_level_best_map_case,19904.675406383594,0.90633135043864,0.7084677247724848,4.023042654584333e-07,0.8486873966501838,0.8486874642792355,1242840.4144068435
two_level_best_map_case,20504.675406383594,0.9066668900355658,0.7112564391795234,4.040360676665269e-07,0.8493310492507535,0.8493311157299046,1237513.2816426612
two_level_best_map_case,21104.675406383594,0.9069996292412816,0.7140363692284823,4.057667162577266e-07,0.849984816943678,0.8499848822910409,1232235.1241899796
two_level_best_map_case,21704.675406383594,0.9073296062112306,0.716807648998324,4.074962249223657e-07,0.850648167381805,0.8506482316153513,1227005.2320000208
two_level_best_map_case,22304.675406383594,0.9076568583293796,0.7195704085002113,4.09224606889072e-07,0.8513205871641779,0.8513206503017289,1221822.909919819
two_level_best_map_case,22904.675406383594,0.9079814222300844,0.7223247738308828,4.1095187494279127e-07,0.8520015811661256,0.852001643225343,1216687.4772614315
two_level_best_map_case,23504.675406383594,0.9083033338191364,0.7250708673194853,4.126780414420334e-07,0.8526906718931554,0.8526907328915333,1211598.2673874162
two_level_best_map_case,24104.675406383594,0.9086226282940312,0.7278088076681709,4.144031183353778e-07,0.8533873988579224,0.8533874588127801,1206554.6273118253
two_level_best_map_case,24704.675406383594,0.9089393401634906,0.7305387100867539,4.1612711717727386e-07,0.8540913179795612,0.8540913769080366,1201555.9173159953
two_level_best_map_case,25304.675406383594,0.9092535032662781,0.7332606864217024,4.1785004914317103e-07,0.8548020010046767,0.8548020589237207,1196601.5105784547
two_level_best_map_case,25904.675406383594,0.9095651507893329,0.7359748452797313,4.195719250440095e-07,0.8555190349492776,0.855519091875649,1191690.7928183095
two_level_best_map_case,26504.675406383594,0.9098743152852591,0.7386812921462456,4.2129275534010133e-07,0.8562420215609605,0.8562420775112213,1186823.161951503
two_level_best_map_case,27104.675406383594,0.910181028689195,0.7413801294988719,4.230125501544321e-07,0.8569705768006642,0.8569706317911762,1181998.0277593692
two_level_best_map_case,27704.675406383594,0.9104853223350914,0.7440714569163045,4.2473131928540996e-07,0.8577043303433177,0.8577043843902389,1177214.8115689373
two_level_best_map_case,28304.675406383594,0.910787226971423,0.7467553711826813,4.2644907221908495e-07,0.8584429250967172,0.858442978215999,1172472.945944478
two_level_best_map_case,28904.675406383594,0.9110867727763609,0.7494319663876912,4.281658181408664e-07,0.8591860167379957,0.859186068945381,1167771.8743897958
two_level_best_map_case,29504.675406383594,0.9113839893724249,0.7521013340226097,4.298815659467616e-07,0.8599332732670639,0.8599333245780846,1163111.0510607988
two_level_best_map_case,30104.675406383594,0.9116789058406417,0.7547635630724442,4.315963242541518e-07,0.8606843745763832,0.860684425006359,1158489.9404879261
two_level_best_map_case,30704.675406383594,0.911971550734227,0.7574187401043659,4.333101014121351e-07,0.8614390120365154,0.8614390616005527,1153908.017307988
two_level_best_map_case,31304.675406383594,0.9122619520918126,0.7600669493525938,4.3502290551144944e-07,0.8621968880968414,0.8621969368098324,1149364.7660050406
two_level_best_map_case,31904.675406383594,0.9125501374502388,0.7627082727998887,4.3673474439399486e-07,0.8629577159008955,0.8629577637775181,1144859.6806599183
two_level_best_map_case,32504.675406383594,0.9128361338569266,0.7653427902558099,4.3844562566197755e-07,0.8637212189157875,0.8637212659705045,1140392.264708049
two_level_best_map_case,33104.6754063836,0.9131199678818499,0.7679705794318737,4.401555566866865e-07,0.8644871305751665,0.8644871768222262,1135962.0307052315
two_level_best_map_case,33704.6754063836,0.9134016656291228,0.7705917160137553,4.418645446169224e-07,0.865255193935233,0.8652552393886693,1131568.5001010401
two_level_best_map_case,34304.6754063836,0.9136812527482175,0.7732062737306582,4.4357259638709383e-07,0.8660251613433051,0.8660252060169383,1127211.203019547
two_level_best_map_case,34904.6754063836,0.9139587544448268,0.7758143244219795,4.45279718724993e-07,0.8667967941184584,0.8667968380258958,1122889.678047076
two_level_best_map_case,35504.6754063836,0.9142341954913868,0.778415938101385,4.469859181592687e-07,0.8675698622437992,0.8675699053984359,1118603.4720266992
two_level_best_map_case,36104.6754063836,0.9145076002372725,0.7810111830184077,4.4869120102660434e-07,0.868344144069905,0.8683441864849256,1114352.13985922
two_level_best_map_case,36704.6754063836,0.9147789926186776,0.7836001257176762,4.5039557347861913e-07,0.8691194260290328,0.8691194677174121,1110135.2443103788
two_level_best_map_case,37304.6754063836,0.9150483961681926,0.7861828310958747,4.520990414885005e-07,0.8698955023596704,0.8698955433341753,1105952.3558240454
two_level_best_map_case,37904.6754063836,0.9153158340240926,0.7887593624565299,4.538016108573797e-07,0.8706721748410367,0.8706722151142274,1101803.0523411683
two_level_best_map_case,38504.6754063836,0.9155813289393444,0.7913297815627185,4.55503287220463e-07,0.8714492525371613,0.8714492921213935,1097686.9191242536
two_level_best_map_case,39104.6754063836,0.9158449032903451,0.793894148687784,4.5720407605292734e-07,0.8722265515501678,0.8722265904575941,1093603.5485871707
two_level_best_map_case,39704.6754063836,0.9161065790854003,0.7964525226641437,4.5890398267559015e-07,0.8730038947824129,0.8730039330249847,1089552.5401300811
two_level_best_map_case,40304.6754063836,0.9163663779729544,0.7990049609302685,4.6060301226036395e-07,0.8737811117071456,0.8737811492966153,1085533.4999792972
two_level_best_map_case,40904.6754063836,0.9166243212495797,0.8015515195759109,4.6230116983550246e-07,0.8745580381473556,0.8745580750952787,1081546.041031892
two_level_best_map_case,41504.6754063836,0.9168804298677332,0.8040922533856529,4.6399846029065e-07,0.8753345160625069,0.8753345523802442,1077589.782704879
two_level_best_map_case,42104.6754063836,0.917134724443292,0.8066272158808456,4.6569488838169923e-07,0.8761103933428492,0.8761104290415686,1073664.3507888005
two_level_best_map_case,42704.6754063836,0.9173872252628715,0.8091564593600036,4.6739045873546523e-07,0.8768855236110148,0.8768855587016937,1069769.3773055628
two_level_best_map_case,43304.6754063836,0.9176379522909381,0.8116800349377205,4.690851758541868e-07,0.8776597660306406,0.8776598005240687,1065904.5003703611
two_level_best_map_case,43904.6754063836,0.9178869251767204,0.8141979925821636,4.7077904411985803e-07,0.8784329851217298,0.878433019028511,1062069.3640575523
two_level_best_map_case,44504.6754063836,0.9181341632609277,0.8167103811512073,4.7247206779839714e-07,0.879205050582502,0.8792050839130566,1058263.6182703376
two_level_best_map_case,45104.6754063836,0.9183796855822828,0.8192172484272577,4.7416425104366235e-07,0.8799758371174957,0.8799758698820636,1054486.9186141125
two_level_best_map_case,45704.6754063836,0.918623510883874,0.8217186411508246,4.758555979013189e-07,0.8807452242716783,0.8807452564803203,1050738.9262733608
two_level_best_map_case,46304.6754063836,0.9188656576193347,0.8242146050528874,4.775461123125613e-07,0.8815130962703339,0.8815131279329352,1047019.3078919724
two_level_best_map_case,46904.6754063836,0.9191061439588536,0.8267051848861064,4.792357981176996e-07,0.8822793418645178,0.8822793729907901,1043327.735456859
two_level_best_map_case,47504.6754063836,0.9193449877950246,0.8291904244549229,4.809246590596143e-07,0.883043854181869,0.8830438847813527,1039663.8861847613
two_level_best_map_case,48104.6754063836,0.9195822067485391,0.8316703666445923,4.82612698787082e-07,0.8838065305825694,0.8838065606646363,1036027.4424121378
two_level_best_map_case,48704.6754063836,0.9198178181737272,0.8341450534491949,4.84299920857983e-07,0.8845672725202725,0.8845673020941283,1032418.0914880243
two_level_best_map_case,49304.6754063836,0.9200518391639527,0.8366145259986605,4.859863287423884e-07,0.8853259854078014,0.8853260144824885,1028835.5256697765
two_level_best_map_case,49904.6754063836,0.920284286556867,0.8390788245848484,4.876719258255373e-07,0.8860825784874472,0.8860826070718466,1025279.4420215877
two_level_best_map_case,50504.6754063836,0.9205151769395252,0.8415379886867181,4.893567154107033e-07,0.8868369647056937,0.886836992808528,1021749.5423156993
two_level_best_map_case,51104.6754063836,0.9207445266533711,0.8439920569946264,4.910407007219597e-07,0.887589060592205,0.8875890882220404,1018245.5329362062
two_level_best_map_case,51704.6754063836,0.9209723517990929,0.846441067433784,4.927238849068428e-07,0.8883387861429177,0.8883388133081669,1014767.1247853814
two_level_best_map_case,52304.6754063836,0.9211986682413558,0.8488850571869054,4.944062710389189e-07,0.889086064707086,0.8890860914160102,1011314.0331924325
two_level_best_map_case,52904.6754063836,0.921423491613414,0.851324062716081,4.960878621202604e-07,0.8898308228781368,0.8898308491388488,1007885.9778246122
two_level_best_map_case,53504.6754063836,0.921646837321607,0.8537581197839019,4.977686610838312e-07,0.8905729903881923,0.8905730162086584,1004482.6826006087
two_level_best_map_case,54104.6754063836,0.921868720549743,0.8561872634738665,4.994486707957879e-07,0.8913125000061275,0.8913125253941697,1001103.8756061433
two_level_best_map_case,54704.6754063836,0.9220891562633731,0.8586115282100949,5.011278940576958e-07,0.8920492874390303,0.8920493124023294,997749.289011707
two_level_best_map_case,55304.6754063836,0.9223081592139598,0.8610309477763773,5.028063336086704e-07,0.8927832912369508,0.8927833157830481,994418.6589923615
two_level_best_map_case,55904.6754063836,0.9225257439429441,0.8634455553345824,5.044839921274367e-07,0.8935144527008014,0.8935144768371016,991111.7256495544
two_level_best_map_case,56504.6754063836,0.9227419247857118,0.8658553834424484,5.061608722343198e-07,0.8942427157933184,0.8942427395270913,987828.2329348688
two_level_best_map_case,57104.6754063836,0.9229567158754645,0.8682604640707795,5.078369764931617e-07,0.8949680270529523,0.8949680503913356,984567.9285756632
two_level_best_map_case,57704.6754063836,0.9231701311469971,0.870660828620072,5.095123074131723e-07,0.8956903355105986,0.8956903584606,981330.5640025323
two_level_best_map_case,58304.6754063836,0.9233821843403847,0.8730565079365885,5.111868674507122e-07,0.8964095926090534,0.8964096151775527,978115.8942785423
two_level_best_map_case,58904.6754063836,0.9235928890045813,0.8754475323279014,5.128606590110141e-07,0.8971257521251076,0.8971257743188592,974923.6780301804
two_level_best_map_case,59504.6754063836,0.9238022585009343,0.877833931577926,5.145336844498431e-07,0.8978387700941823,0.8978387919198172,971753.6773799697
two_level_best_map_case,60104.6754063836,0.9240103060066149,0.8802157349614601,5.162059460750977e-07,0.8985486047374112,0.898548626201439,968605.6578807016
two_level_best_map_case,60704.6754063836,0.9242170445179694,0.8825929712582499,5.178774461483547e-07,0.8992552163910892,0.8992552374999008,965479.3884512332
