source_history,run_id,physical_time_s,T_C,rho,G_nm,area_reconstruction,P_surf_release_W_m3,P_GB_release_W_m3,P_pore_release_W_m3,P_gas_cost_W_m3,P_available_W_m3,P_open_dens_W_m3,P_closed_dens_W_m3,P_surface_smooth_W_m3,P_pore_coarsen_W_m3,P_GB_growth_W_m3,P_drag_W_m3,P_gas_W_m3,P_other_W_m3,P_excess_W_m3,Pi_dens,Pi_total,ledger_residual_W_m3,budget_violation,strict_balance_sigma_Pa,capillary_sigma_Pa
final_heating_rate_panel_source.csv,0.2 C/min,165130.0,1500.0,0.998448656646528,6622.506883735706,spherical_D50_plus_compact_scale_external_proxy,-0.00026449628796854086,4.510191776035754,19.52307638374623,0.42639623078141753,23.606871929000565,0.015213449408629155,11.893368661357593,0.0,0.9461900292550315,4.510191776035754,7.0198385322964505,0.42639623078141753,0.0,11.698289818234342,0.5044540482357076,1.0510159395008545,-1.2043267501343102,True,179516521.21489826,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165140.0,1500.0,0.9984493222359894,6624.484356283333,spherical_D50_plus_compact_scale_external_proxy,-0.0002680141868154351,4.50488535756449,19.782744939588156,0.3813005319103375,23.906329765242308,0.015191830393684849,12.03246946840067,0.0,0.95877492078632,4.50488535756449,7.0147541328893,0.3813005319103375,0.0,11.858668466447952,0.50395277807598,1.0418736998331684,-1.001046476702495,True,179394821.50923556,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165150.0,1500.0,0.9984499960244329,6626.460711846112,spherical_D50_plus_compact_scale_external_proxy,-0.0002710940268570994,4.499715148182986,20.01007953190492,0.3415947724911099,24.168199907596797,0.01517025196132616,12.15356047472312,0.0,0.9697927399316663,4.499715148182986,7.009560073210739,0.3415947724911099,0.0,11.999469180912351,0.5035017408499441,1.0339782671462439,-0.8211935529041519,True,179276550.99119887,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165160.0,1500.0,0.9984506770054352,6628.436003481688,spherical_D50_plus_compact_scale_external_proxy,-0.00027380014944355935,4.494665442141013,20.20982931653998,0.30648742483005265,24.39800733385094,0.015148713816732301,12.259365743652024,0.0,0.979473655534198,4.494665442141013,7.0042704774133755,0.30648742483005265,0.0,12.123492876382185,0.5030949572852418,1.0271089402706586,-0.6614041235364532,True,179162862.8415236,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165170.0,1500.0,0.998451364317808,6630.410278036059,spherical_D50_plus_compact_scale_external_proxy,-0.00027618571192533636,4.489722857129891,20.38591793816886,0.2753245464240024,24.600316248874748,0.015127215686329135,12.352127636212751,0.0,0.9880078278635749,4.489722857129891,6.998897405366714,0.2753245464240024,0.0,12.233061396975666,0.5027274741829701,1.021092868667176,-0.5188912398085108,True,179054456.1720484,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165180.0,1500.0,0.998452057220776,6632.383577046932,spherical_D50_plus_compact_scale_external_proxy,-0.00027829489903297144,4.4848759268643335,20.54160675510866,0.24756257558039607,24.778920106392597,0.01510575731531112,12.43370263266499,0.0,0.9955533193409145,4.4848759268643335,6.9934512093630765,0.24756257558039607,0.0,12.330111716412295,0.5023951139326969,1.015792912405229,-0.3913313147364228,True,178951718.7908704,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165190.0,1500.0,0.9984527550739593,6634.35593749134,spherical_D50_plus_compact_scale_external_proxy,-0.0002801646356829224,4.480114775011316,20.679621265808237,0.2227472608387373,24.936988779980815,0.015084338465494824,12.505635597439289,0.0,1.002242221825405,4.480114775011316,6.987940821022549,0.2227472608387373,0.0,12.416268844076031,0.5020943004135409,1.0110990239063735,-0.27677623462197687,True,178854821.37348494,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165200.0,1500.0,0.9984534573211102,6636.327392407929,spherical_D50_plus_compact_scale_external_proxy,-0.00028182593473502493,4.47543085196412,20.80225059723307,0.20049708005176825,25.07718436914542,0.015062958913476917,12.569218219764206,0.0,1.008185478339933,4.47543085196412,6.982373983749727,0.20049708005176825,0.0,12.49290319046774,0.5018219347687688,1.0069219973455787,-0.17358420363781235,True,178763781.93759105,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165210.0,1500.0,0.9984541634768328,6638.297971417672,spherical_D50_plus_compact_scale_external_proxy,-0.0002833049698551804,4.470816720928269,20.91142667083477,0.18049004557188297,25.201753346191158,0.015041618449041923,12.625535495713411,0.0,1.0134767198665522,4.470816720928269,6.976757442169598,0.18049004557188297,0.0,12.561176232028703,0.5015753047227118,1.0031888533866533,-0.08036469650760125,True,178678511.33866966,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165220.0,1500.0,0.9984548731156788,6640.267701161766,spherical_D50_plus_compact_scale_external_proxy,-0.00028462393555628296,4.466265883147571,21.008787696657237,0.16245312042390836,25.3126004593809,0.015020316873776357,12.675502977958105,0.0,1.0181953426017771,4.466265883147571,6.971097097257677,0.16245312042390836,0.0,12.622077164549017,0.5013520169607366,0.9998393795562566,0.004065721118085008,False,178598846.1090804,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165230.0,1500.0,0.9984555858631664,6642.2366056716855,spherical_D50_plus_compact_scale_external_proxy,-0.00028580174102899036,4.461772634450426,21.095729414984817,0.14615367974780114,25.411348369687442,0.014999053999863284,12.719896789360151,0.0,1.0224089913939027,4.461772634450426,6.965398133930382,0.14615367974780114,0.0,12.676452526327429,0.5011499452170414,0.9968235024119695,0.08071908680491546,False,178524572.53292954,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165240.0,1500.0,0.9984563013883452,6644.204706683416,spherical_D50_plus_compact_scale_external_proxy,-0.0002868545733463179,4.457331946984596,21.173446614920977,0.1313925920276411,25.49938596987793,0.014977829649029373,12.759377905200793,0.0,1.0261755719497119,4.457331946984596,6.959665126414769,0.1313925920276411,0.0,12.725030235028107,0.5009671899527303,0.99409926976951,0.15046499765139032,False,178455444.45910317,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165250.0,1500.0,0.9984570193976252,6646.172023905566,spherical_D50_plus_compact_scale_external_proxy,-0.00028779635408682225,4.452939371328284,21.24296687376409,0.11799859290444914,25.577907652187925,0.014956643651614575,12.79451186303255,0.0,1.029544886020465,4.452939371328284,6.953902125617047,0.11799859290444914,0.0,12.76843914550376,0.5008020468628304,0.9916312869471477,0.21405416963351342,False,178391196.5297139,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165260.0,1500.0,0.998457739629628,6648.138575249231,spherical_D50_plus_compact_scale_external_proxy,-0.0002886391125684895,4.448590955141299,21.305178105616505,0.1058236959551877,25.647945364802617,0.014935495845758888,12.825784806418426,0.0,1.0325599665510623,4.448590955141299,6.948112731857542,0.1058236959551877,0.0,12.807225062538432,0.5006529809551864,0.9893894926411219,0.27213771303334156,False,178331553.99101233,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165270.0,1500.0,0.9984584618508792,6650.104377025996,spherical_D50_plus_compact_scale_external_proxy,-0.00028939329126842495,4.444283175270357,21.360851080295106,0.09473943855957145,25.71039481700589,0.014914386076674845,12.853616578624328,0.0,1.0352581690638165,4.444283175270357,6.9423001556728074,0.09473943855957145,0.0,12.841863852304888,0.5005186056570877,0.9873481945316848,0.32528291373833795,False,178276239.92485982,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165280.0,1500.0,0.9984591858521846,6652.069444119299,spherical_D50_plus_compact_scale_external_proxy,-0.0002900679957633656,4.440012880870199,21.410657901313243,0.08463380223268047,25.766036979950762,0.014893314196006256,12.878371436063013,0.0,1.0376720671977597,4.440012880870199,6.936467268857771,0.08463380223268047,0.0,12.872772229691744,0.5003976653565937,0.9854853033540105,0.3739862105333316,False,178224980.5179923,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165290.0,1500.0,0.9984599114455742,6654.033790133431,spherical_D50_plus_compact_scale_external_proxy,-0.00029067120112813427,4.435777245519603,21.455187212213787,0.07540867897887082,25.81555577875452,0.014872280061252992,12.900366837079163,0.0,1.0398301896867845,4.435777245519603,6.93061664750141,0.07540867897887082,0.0,12.9003166616141,0.500289020613273,0.9837817204666962,0.41868389992743715,False,178177508.83244145,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165300.0,1500.0,0.998460638461708,6655.997427523654,spherical_D50_plus_compact_scale_external_proxy,-0.0002912099211584973,4.431573726744318,21.494956740760244,0.06697778059328385,25.85955268691128,0.014851283535259956,12.919880671553456,0.0,1.041757628316532,4.431573726744318,6.924750608434081,0.06697778059328385,0.0,12.924820731822562,0.5001916356285461,0.9822208452984164,0.4597609877343487,False,178133567.42984578,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165310.0,1500.0,0.9984613667476676,6657.960367710351,spherical_D50_plus_compact_scale_external_proxy,-0.00029169034996812115,4.427400031645448,21.53042367408125,0.059264907990115745,25.89855879773658,0.014830324485752553,12.937157225203357,0.0,1.0434765407579556,4.427400031645448,6.918871240236213,0.059264907990115745,0.0,12.94657124804747,0.5001045676264061,0.9807881770061575,0.49755852741773765,False,178092910.12077588,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165320.0,1500.0,0.9984620961650668,6659.92262117956,spherical_D50_plus_compact_scale_external_proxy,-0.0002921179784607375,4.423254087581881,21.561993292416446,0.052202513722932053,25.933044866275395,0.014809402784928542,12.952412115298992,0.0,1.0450065690036503,4.423254087581881,6.912980429741872,0.052202513722932053,0.0,12.965823348191476,0.5000269573029248,0.9794709895854354,0.532379748141139,False,178055303.04877886,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165330.0,1500.0,0.998462826588427,6661.884197571886,spherical_D50_plus_compact_scale_external_proxy,-0.0002924976913050159,4.419134017043689,21.59002615857753,0.0457305037451583,25.96342967187606,0.014788518309075717,12.965836388737083,0.0,1.0463651878066027,4.419134017043689,6.907079884797717,0.0457305037451583,0.0,12.982804764829902,0.49995802061185113,0.9782580661118048,0.5644951714367359,False,178020525.27193442,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165340.0,1500.0,0.9984635579037732,6663.845105761419,spherical_D50_plus_compact_scale_external_proxy,-0.000292833849073304,4.415038116008873,21.614844121759234,0.03979523480087721,25.99008700296723,0.014767670938246076,12.977599936678141,0.0,1.047567995656157,4.415038116008873,6.901171153897012,0.03979523480087721,0.0,12.997719395350844,0.49989704175030575,0.9771394803364802,0.5941468949879223,False,177988368.96849272,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165350.0,1500.0,0.9984642900074177,6665.805353926034,spherical_D50_plus_compact_scale_external_proxy,-0.0002931303562263565,4.410964835216873,21.636735390376998,0.03434867215112192,26.01335155344275,0.014746860555939429,12.987854350422896,0.0,1.048628960634167,4.410964835216873,6.895255643196307,0.03434867215112192,0.0,13.010750342463915,0.4998433663676836,0.9761064148159262,0.6215522312654436,False,177958639.36498424,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165360.0,1500.0,0.998465022804898,6667.764949610211,spherical_D50_plus_compact_scale_external_proxy,-0.0002933907192641527,4.406912763914079,21.655958783554524,0.029347679033755014,26.03352386843485,0.014726087048833979,12.996735319442031,0.0,1.049560626464246,4.406912763914079,6.889334631330036,0.029347679033755014,0.0,13.022062461943982,0.49979639607172094,0.9751510105020308,0.6469067612018691,False,177931154.46316117,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165370.0,1500.0,0.9984657562100496,6669.723899781361,spherical_D50_plus_compact_scale_external_proxy,-0.00029361809538386296,4.402880615646609,21.672747335738677,0.024753414649154593,26.05087453673613,0.01470535030652895,13.004364653335607,0.0,1.050374287210185,4.402880615646609,6.883409282365144,0.024753414649154593,0.0,13.031804533093997,0.4997555834558663,0.97426624076372,0.670386933222904,False,177905744.6248564,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165380.0,1500.0,0.998466490144188,6671.682210880438,spherical_D50_plus_compact_scale_external_proxy,-0.000293815334316605,4.398867215810242,21.687311388541275,0.02053082181348742,26.06564778253803,0.014684650221321816,13.010851994072537,0.0,1.0510801371227194,4.398867215810242,6.8774806571771485,0.02053082181348742,0.0,13.04011113824417,0.4997204271677438,0.9734458045280476,0.6921523063205761,False,177882252.06027463,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165390.0,1500.0,0.9984672245353894,6673.639888867567,spherical_D50_plus_compact_scale_external_proxy,-0.0002939850137408939,4.394871490701917,21.699841210080194,0.016648188932020247,26.07806451185009,0.014663986687993591,13.01629627241879,0.0,1.0516873975864538,4.394871490701917,6.87154972348089,0.016648188932020247,0.0,13.047104252743308,0.49969046794808747,0.9726840367421313,0.7123474520420245,False,177860530.2545761,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165400.0,1500.0,0.9984679593178512,6675.596939263253,spherical_D50_plus_compact_scale_external_proxy,-0.00029412947003493173,4.390892457821792,21.710509249252937,0.013076773781136808,26.088324933293592,0.014643359603623458,13.020786952419494,0.0,1.0522044263737103,4.390892457821792,6.86561736470899,0.013076773781136808,0.0,13.052894621270474,0.49966528496382934,0.9719758320837295,0.7311035985848449,False,177840443.35924092,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165410.0,1500.0,0.9984686944313252,6677.553367185686,spherical_D50_plus_compact_scale_external_proxy,-0.0002942508245382669,4.386929217299439,21.71947208502752,0.009790478879889264,26.09661082344707,0.014622768867411599,13.024405099688073,0.0,1.052638812117311,4.386929217299439,6.85968438789928,0.009790478879889264,0.0,13.057582954891584,0.49964449241202946,0.9713165796217827,0.7485400586956672,False,177821865.56814548,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165420.0,1500.0,0.9984694298206102,6679.509177384574,spherical_D50_plus_compact_scale_external_proxy,-0.0002943510062891619,4.3829809442322585,21.72687211782977,0.006765570087786443,26.103087491974243,0.014602214380523493,13.02722430269723,0.0,1.0529974562840363,4.3829809442322585,6.853751530725447,0.006765570087786443,0.0,13.06126097489649,0.49962773641576474,0.97070210664535,0.7647654735669605,False,177804680.4931509,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165430.0,1500.0,0.9984701654350986,6681.464374271883,spherical_D50_plus_compact_scale_external_proxy,-0.00029443177254506736,4.379046881856993,21.73283904267373,0.003980431567896403,26.10790549296283,0.014581696045945093,13.02931147096025,0.0,1.0532866445701907,4.379046881856993,6.847819467784017,0.003980431567896403,0.0,13.064012325956634,0.4996146922058558,0.9701286301810866,0.7798789001775326,False,177788780.55000615,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165440.0,1500.0,0.99847090122837,6683.418961949803,spherical_D50_plus_compact_scale_external_proxy,-0.0002944947256651176,4.375126335445202,21.737491123272775,0.0014153514726515937,26.111202107245326,0.01456121376834697,13.030727529693358,0.0,1.0535121086516797,4.375126335445202,6.841888816232776,0.0014153514726515937,0.0,13.065913363783622,0.4996050618382638,0.9695927154667076,0.7939707519813126,False,177774066.3622619,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165450.0,1500.0,0.9984716371578248,6685.372944236239,spherical_D50_plus_compact_scale_external_proxy,-0.0002945413283441667,4.371218666787172,21.740936334750586,-0.0009476663001777297,26.113102667837936,0.014540767453964256,13.031528027065375,0.0,1.0536790815657215,4.371218666787172,6.835960140861037,0.0,0.0,13.067033873318595,0.49959857166216637,0.9691275297937848,0.8061759841046658,False,177760446.18849465,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165460.0,1500.0,0.9984723731843522,6687.326324688053,spherical_D50_plus_compact_scale_external_proxy,-0.0002945729172552092,4.367323289260639,21.743273352421966,-0.0031250681297656513,26.11372170981237,0.0145203570104899,13.031763667311887,0.0,1.0537923456323366,4.367323289260639,6.830033958660311,0.0,0.0,13.067437685489994,0.49959497038754785,0.9687410281457514,0.8162880919367055,False,177747835.37629756,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165470.0,1500.0,0.9984731092720333,6689.279106622307,spherical_D50_plus_compact_scale_external_proxy,-0.00029459071544124527,4.3634396633542565,21.744592433773505,-0.005131897666515783,26.113163994794277,0.014499982346964325,13.031480780691778,0.0,1.0538562751997163,4.3634396633542565,6.824110742953852,0.0,0.0,13.067183231755534,0.4995940271979102,0.9683770013311167,0.8257765502477099,False,177736155.84509468,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165480.0,1500.0,0.998473845387868,6691.23129313567,spherical_D50_plus_compact_scale_external_proxy,-0.0002945958423197226,4.359567292628526,21.744976205125568,-0.006981926456926857,26.11152542421102,0.014479643373691056,13.030721739391723,0.0,1.053874874769966,4.359567292628526,6.818190927135061,0.0,0.0,13.066324041445608,0.4995955299750392,0.9680336198919227,0.8346909469120547,False,177725335.59877428,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165490.0,1500.0,0.9984745815015318,6693.182887122183,spherical_D50_plus_compact_scale_external_proxy,-0.0002945893231753871,4.355705720051446,21.744500356082426,-0.008687770421410335,26.108893846555283,0.014459340002141005,13.029525326957065,0.0,1.0538518126557779,4.355705720051446,6.812274908058239,0.0,0.0,13.064909179596077,0.4995992838157019,0.9677092126619586,0.8430767388306144,False,177715308.26835188,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165500.0,1500.0,0.9984753175851496,6695.1338912895235,spherical_D50_plus_compact_scale_external_proxy,-0.00029457209825523023,4.351854524667942,21.74323427064519,-0.01026099404968761,26.10534978936282,0.014439072144883573,13.027927067580244,0.0,1.053790451567449,4.351854524667942,6.806363049118761,0.0,0.0,13.06298364963769,0.4996051094875395,0.9674022516016895,0.8509756242835387,False,177706012.68429494,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165510.0,1500.0,0.9984760536130942,6697.084308173908,spherical_D50_plus_compact_scale_external_proxy,-0.00029454502958969897,4.348013318598532,21.741241589545098,-0.011712203884410854,26.10096711202804,0.014418839715507397,13.02595952055593,0.0,1.0536938758664944,4.348013318598532,6.8004556830555,0.0,0.0,13.060588751756605,0.49961284209511425,0.9671113384208476,0.858425874236076,False,177697392.47772804,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165520.0,1500.0,0.9984767895617987,6699.034140153761,spherical_D50_plus_compact_scale_external_proxy,-0.00029450890809812336,4.344181744256275,21.738580701556202,-0.013051132622141637,26.09581357843462,0.014398642628558929,13.023652544373627,0.0,1.0535649153772024,4.344181744256275,6.794553114503762,0.0,0.0,13.057762391432432,0.49962233014174856,0.9668351931357142,0.86546261729519,False,177689395.70944947,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165530.0,1500.0,0.9984775254095896,6700.983389462247,spherical_D50_plus_compact_scale_external_proxy,-0.000294464460182553,4.340359471853844,21.735305208982027,-0.014286714961144753,26.089951395797016,0.01437848079947713,13.021033534228593,0.0,1.0534061679465636,4.340359471853844,6.788655622323765,0.0,0.0,13.054539380768947,0.49963343423966755,0.966572643029712,0.8721181186447708,False,177681974.5255013,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165540.0,1500.0,0.9984782611365292,6702.932058198781,spherical_D50_plus_compact_scale_external_proxy,-0.00029441235278682143,4.336546197117968,21.731464346321445,-0.015427156160381372,26.083437699599795,0.014358354144538451,13.018127636162397,0.0,1.053220019734983,4.336546197117968,6.782763461726518,0.0,0.0,13.05095170929286,0.49964602597252344,0.9663226128077869,0.8784220307133914,False,177675084.83791846,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165550.0,1500.0,0.9984789967242766,6704.880148339591,spherical_D50_plus_compact_scale_external_proxy,-0.0002943531986261405,4.332741639181222,21.72710333221039,-0.016479994136602727,26.076324965528215,0.014338262580807995,13.014957940573343,0.0,1.0530086622732262,4.332741639181222,6.776876866216565,0.0,0.0,13.047028762374065,0.49965998737852524,0.9660841166892883,0.8844015947030535,False,177668686.02922073,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165560.0,1500.0,0.9984797321559568,6706.827661747419,spherical_D50_plus_compact_scale_external_proxy,-0.00029428756073457407,4.328945538681182,21.72226372670775,-0.01745215581219739,26.06866142120113,0.014318206026090742,13.01154565744555,0.0,1.0527741097783403,4.328945538681182,6.77099604936888,0.0,0.0,13.042797557729491,0.4996752097473621,0.9658562499424231,0.8900818599010876,False,177662740.67919672,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165570.0,1500.0,0.998480467416042,6708.774600180444,spherical_D50_plus_compact_scale_external_proxy,-0.00029421595644407716,4.3251576560032845,21.716983731199434,-0.01835000833064626,26.060491395533365,0.0142981843988865,13.007910275319551,0.0,1.0525182136885833,4.3251576560032845,6.765121206455207,0.0,0.0,13.038282935814928,0.49969159299699073,0.9656381821019179,0.8954858596678541,False,177657214.31253752,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165580.0,1500.0,0.9984812024902432,6710.720965300471,spherical_D50_plus_compact_scale_external_proxy,-0.00029413886176143933,4.321377769685569,21.71129846516851,-0.019179405675902927,26.051855640529983,0.01427819761835106,13.004069705754219,0.0,1.0522426760771317,4.321377769685569,6.7592525159335635,0.0,0.0,13.03350773715741,0.4997090450293825,0.9654291506951238,0.9006347754611497,False,177652075.16591334,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165590.0,1500.0,0.9984819373654112,6712.666758680469,spherical_D50_plus_compact_scale_external_proxy,-0.00029405671421045554,4.317605674943479,21.705240225539455,-0.019945731164220604,26.042791631647155,0.014258245604259902,13.000040414801102,0.0,1.0519490622212706,4.317605674943479,6.753390140813183,0.0,0.0,13.028492971241793,0.4997274810043947,0.9652284553026397,0.9055480932638602,False,177647293.97313672,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165600.0,1500.0,0.9984826720294432,6714.6119818114985,spherical_D50_plus_compact_scale_external_proxy,-0.000293992464725612,4.312792779905841,21.700503080240132,-0.020098345143777056,26.03339420528975,0.014238328276973336,12.995837542818808,0.0,1.0517194754817325,4.312792779905841,6.74753422990598,0.0,0.0,13.023318334193966,0.49974566391547404,0.9649960415566844,0.9112718489004159,False,177642843.7671149,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,165950.22977889236,1498.832567403692,0.9985083330207162,6781.7581016296135,spherical_D50_plus_compact_scale_external_proxy,-0.0002930382251715713,4.1129492098782805,21.630252862209318,-0.04084644993251596,25.784048522020115,0.013339704190286234,13.001850785768676,0.0,1.0483147841448566,4.1129492098782805,6.43268829649545,0.0,0.0,12.768858032061152,0.5047768382394922,0.9544328447668265,1.1749057415425668,False,177909335.55879298,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,166314.13492359946,1497.6195502546684,0.9985349619305216,6849.575682645909,spherical_D50_plus_compact_scale_external_proxy,-0.00027352089966203863,3.9203685985055188,20.189773012481282,0.1363142684355939,23.973827342551207,0.012479609135004724,10.840275182166751,0.0,0.9785016235892977,3.9203685985055188,6.122657870552095,0.1363142684355939,0.0,13.12107255124945,0.45269178910115754,0.9181094381754221,1.9632301901669464,False,171436601.71182746,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,166692.00680017707,1496.3599773327428,0.9985588936179762,6918.071439472368,spherical_D50_plus_compact_scale_external_proxy,-0.00028653662280930803,3.7185761052247983,21.150725486299677,-0.08778836435211557,24.95708995587659,0.011658020182771777,37.57909459915483,0.0,1.0250743889999103,3.7185761052247983,5.86241749157305,0.0,0.0,0.0,1.5062153755023906,1.9311875178695086,-23.239730649258767,True,215486051.27208272,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,167088.84515534667,1495.0371828155112,0.9985907524952892,6987.252153867092,spherical_D50_plus_compact_scale_external_proxy,-0.0002332562881646183,3.5428573851556564,17.217945944366818,0.5016367718575842,20.25916655766489,0.010867898810358325,5.507015117169862,0.0,0.8344713960501079,3.5428573851556564,5.524125367677276,0.5016367718575842,0.0,14.741283541684671,0.27236475894871276,0.7858651979292443,4.338192620944046,False,153302690.87961343,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,167496.31690954516,1493.6789436348497,0.9986052999975998,7057.124675405763,spherical_D50_plus_compact_scale_external_proxy,-0.0002611995901773412,3.3258627165690484,19.280833917321957,0.0919746378761549,22.51472199601485,0.010121523577183305,80.11208485570607,0.0,0.9344496987344407,3.3258627165690484,5.396616168318191,0.0919746378761549,0.0,0.0,3.5586584810358772,3.9916597511925063,-67.35638760476624,True,212514848.94119772,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,167940.21231981582,1492.1992922672805,0.9986485712901856,7127.695922159821,spherical_D50_plus_compact_scale_external_proxy,-0.00024544764035372424,3.1493226833980543,18.118164314179523,0.21501458488561753,21.05247241269196,0.009387742015952447,40.865723881233826,0.0,0.8781006704582877,3.1493226833980543,4.974120937668212,0.21501458488561753,0.0,0.0,1.9415824812389872,2.3793723377336455,-29.03919808696799,True,307263683.7334874,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,168382.8685041224,1490.7237716529253,0.9986597651523074,7198.972881381418,spherical_D50_plus_compact_scale_external_proxy,-0.00024466360895747385,2.9771180645626316,18.060563273616935,0.15590909605804426,20.881772242121524,0.008710723641287667,87.04245389930531,0.0,0.8753090240553537,2.9771180645626316,4.89974399208378,0.15590909605804426,0.0,0.0,4.168763245456338,4.595359229430866,-75.07747255758488,True,209223546.82980463,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,168874.3372813557,1489.0855423954808,0.9987093756302586,7270.962610195233,spherical_D50_plus_compact_scale_external_proxy,-0.0002402029213257606,2.8094129944025212,17.73135283767789,0.13599212776815772,20.40477370431225,0.008038103369062419,42.36794188377583,0.0,0.8593537707812514,2.8094129944025212,4.457718723506394,0.13599212776815772,0.0,0.0,2.0767679466197335,2.481696603814896,-30.233683899290963,True,315049298.8211248,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,169357.1782168935,1487.476072610355,0.9987189474770004,7343.672236297185,spherical_D50_plus_compact_scale_external_proxy,-0.00022724956199127178,2.6592281966274385,16.775441008126734,0.22380042011644047,19.210868784637732,0.0074267393743287415,91.72821011177363,0.0,0.8130253016918174,2.6592281966274385,4.414373668173724,0.22380042011644047,0.0,0.0,4.775194598409093,5.197373713655305,-80.63519565311967,True,208113216.4009408,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,169901.302521387,1485.66232492871,0.9987725136003668,7417.108958660157,spherical_D50_plus_compact_scale_external_proxy,-0.00023265877436884352,2.4973856808186525,17.174809545304015,0.07856164376524233,19.593633582357427,0.006814755456295684,44.53187186211671,0.0,0.8323807826394571,2.4973856808186525,3.980241601507201,0.07856164376524233,0.0,0.0,2.273120318922198,2.650210646638819,-32.33362274394613,True,317318166.174988,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,170431.76113364205,1483.8941295545264,0.9987825119651662,7491.280048246758,spherical_D50_plus_compact_scale_external_proxy,-0.00022841338558166058,2.357089210061716,16.86171347662531,0.054393799848558855,19.16440888683847,0.006264554357298759,94.88322788771112,0.0,0.8172065155259244,2.357089210061716,3.946836538273321,0.054393799848558855,0.0,0.0,4.951339381369369,5.3257587598161225,-82.90060961893946,True,208375832.6295617,147700995.1435524
final_heating_rate_panel_source.csv,0.2 C/min,170981.76113364205,1482.060796221193,0.9988357085285746,7559.5488092388205,spherical_D50_plus_compact_scale_external_proxy,-0.00022912726639479075,2.2193105522611205,16.914470508705563,-0.030900294162460762,19.164681355129144,0.005758975266333258,42.671859259035635,0.0,0.8197633964280049,2.2193105522611205,3.5515102212043024,0.0,0.0,0.0,2.2268890070995067,2.570781193343947,-30.10352104906625,True,317574800.2817169,147700995.1435524
