candidate_id,rho_target,initial_topology,heating_rate_C_min,peak_T_C,response_class,n_cases,HR_pct_median,PR_difference_median,fine_difference_median
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,1.0,1500.0,unattainable,15,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1300.0,neutral,4,-0.0054513672652519,174944.53431014216,0.00237795053165045
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1350.0,beneficial,1,1.3405840438548036,1167913.754023463,0.008534234304079
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1350.0,neutral,19,-0.3192689557355052,216669.07067399196,0.0024269161141904
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1350.0,unattainable,52,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1400.0,harmful,16,-1.3308421312006635,326976.7326301545,0.00340877797744755
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1400.0,neutral,18,-0.6028514183559721,166617.95073512595,0.0022378201986924
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1400.0,unattainable,38,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1450.0,harmful,35,-1.9995623204194608,223611.4529039415,0.0023572344646793
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1450.0,neutral,6,-0.479030271371782,1273754.1252799423,0.00877083916933
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1450.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1500.0,harmful,46,-3.6482939560906904,230968.0234849525,0.0032310500668786503
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1500.0,neutral,2,-0.462210059435119,1312650.1600967995,0.0068785189258161
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,1500.0,unattainable,24,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1300.0,neutral,4,-0.01598589838579435,209486.88622617436,0.00304078425954645
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1350.0,beneficial,2,1.2403334951148508,1423901.1513790884,0.0119694966462383
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1350.0,neutral,18,-0.5599088337140401,259870.578891385,0.002651077935821
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1350.0,unattainable,52,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1400.0,harmful,25,-1.588159043139487,275822.21433811897,0.0031579540532994
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1400.0,neutral,9,0.0176026639731894,1530062.356731419,0.0079946397097248
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1400.0,unattainable,38,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1450.0,harmful,34,-2.5420429816291144,276129.92848013627,0.0031588207519663
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1450.0,neutral,2,-0.6167844391981759,1644849.3636120732,0.0079828992410444
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1450.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1500.0,harmful,48,-5.002664055663414,393136.5536574205,0.0042600812168389
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,1500.0,unattainable,24,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1300.0,neutral,4,-0.012457720266263149,216362.65827419754,0.00282055457154845
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1350.0,beneficial,2,1.2878241318362473,1490072.737602451,0.0125685053911435
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1350.0,harmful,1,-1.077713961481317,529316.1887829137,0.0072376561744732
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1350.0,neutral,16,-0.5067854624429036,236781.13842126823,0.0024681496264393
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1400.0,harmful,24,-1.7442629666747258,280649.9482314178,0.0032307863659589
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1400.0,neutral,9,-0.2284399732539708,1606215.2550088714,0.0077586436473602
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1400.0,unattainable,39,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1450.0,harmful,36,-2.853939299457418,406207.69640308246,0.0038292349248292504
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1450.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1500.0,harmful,48,-5.383529535316956,406547.86488363286,0.0040261292872557
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,1500.0,unattainable,24,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1300.0,neutral,4,-0.01136230564679215,218707.55517659662,0.0029355303415416
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1350.0,beneficial,1,1.3690327533945374,1560883.7599644884,0.0106053393994629
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1350.0,harmful,1,-1.058824287940259,535553.6798022261,0.0075350314864875
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1350.0,neutral,18,-0.4829362417981005,271527.8619978789,0.0027772524145035
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1350.0,unattainable,52,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1400.0,harmful,24,-1.839422219040045,283658.86639592395,0.00281963591916
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1400.0,neutral,9,-0.4631036532482017,1632274.8723587366,0.0076860131034207
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1400.0,unattainable,39,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1450.0,harmful,36,-2.980142917063668,410686.3861184678,0.0037872442197201496
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1450.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1500.0,harmful,48,-5.563175369926485,411034.27800566994,0.0039659265989236
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,1500.0,unattainable,24,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,1400.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,1450.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,0.2,1500.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1300.0,neutral,4,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1350.0,neutral,19,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1400.0,neutral,35,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1400.0,unattainable,37,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1450.0,neutral,45,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1450.0,unattainable,27,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1500.0,neutral,58,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,1500.0,unattainable,14,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1300.0,neutral,4,0.0060025226149779,341620.1014303287,0.0017927770483709
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1350.0,beneficial,3,1.165277738082428,1210806.0479381315,-0.0011467257578662
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1350.0,neutral,16,0.3311295166446083,571382.084773142,0.0007016567106824
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1400.0,harmful,4,-1.307305294103191,1763585.9557342199,-0.0022619234840138
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1400.0,neutral,31,-0.3762985649684139,752682.8574137173,0.0008872982703173
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1400.0,unattainable,37,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1450.0,harmful,39,-2.052787133532287,1212931.6942494148,0.0012177971398198
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1450.0,neutral,2,-0.6524559779534145,313517.2665110063,-0.0001281715355861
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1450.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1500.0,harmful,54,-3.9112965989050545,995463.8999297775,0.0008156392478531501
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,1500.0,unattainable,18,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1300.0,neutral,4,0.007565355113146,414369.1247839356,0.00237290551566205
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1350.0,beneficial,5,1.5554965267621983,1647706.7377996023,-0.0019746419049611
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1350.0,neutral,14,0.1845092017655423,513017.86457333865,0.0018342886716102
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1400.0,harmful,9,-1.559030345540153,2297581.060809752,-0.0028384194264473
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1400.0,neutral,26,-0.4886392540239141,915289.2462435664,0.0005830430544577
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1400.0,unattainable,37,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1450.0,harmful,39,-3.116760210578314,1614434.56218202,0.0010685337282732
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1450.0,neutral,2,-0.8062555462664687,376719.83591433975,-0.0003370180925954
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1450.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1500.0,harmful,54,-5.782361962715697,1291162.9031069793,0.00051545382892595
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,1500.0,unattainable,18,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1300.0,neutral,4,0.0077263850538772,429299.28043732507,0.00254520689219705
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1350.0,beneficial,6,1.4393394329185933,1730164.5429393845,-0.00346084709118315
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1350.0,neutral,13,0.1823912270071129,522947.9091588051,0.0033606343790827
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1400.0,harmful,13,-1.530510839444449,2601177.212676421,-0.002983022487839
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1400.0,neutral,22,-0.4268233683342983,542005.2117152048,0.000697919776874
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1400.0,unattainable,37,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1450.0,harmful,39,-3.5685896303374487,1712417.7204833676,0.0010255201017854
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1450.0,neutral,2,-0.7670380456561107,389551.40993440984,-8.34264499220555e-05
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1450.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1500.0,harmful,54,-6.686945985571818,1360734.6449801223,0.00036016841068665
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,1500.0,unattainable,18,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1300.0,neutral,4,0.00790847761792135,434331.4925588113,0.00239302547497975
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1300.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1350.0,beneficial,6,1.3827545819655014,1758679.0676389772,-0.00378024175698925
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1350.0,neutral,13,0.1769383816949778,529113.3186705977,0.0028951905376462
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1350.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1400.0,harmful,15,-1.4601858608258018,2299864.7185175563,-0.0015795708724771
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1400.0,neutral,20,-0.27674455272336224,539841.9287493308,0.0008867525363822
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1400.0,unattainable,37,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1450.0,harmful,39,-4.030441116328588,1746910.2913622996,0.0007542961745846
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1450.0,neutral,2,-0.7404892340211476,393843.2024265344,6.043530377808359e-05
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1450.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1500.0,harmful,54,-7.568817402721058,1385023.820050979,0.00039299569309830004
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,1500.0,unattainable,18,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,1400.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,1450.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,1500.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1350.0,neutral,4,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1350.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1400.0,neutral,19,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1400.0,unattainable,53,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1450.0,neutral,34,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1450.0,unattainable,38,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1500.0,neutral,41,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,1500.0,unattainable,31,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1350.0,neutral,4,-0.37173378130864165,116826.4465238459,0.0024681285054887004
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1350.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1400.0,beneficial,2,3.371510271995587,844902.4813131149,0.00904059735248835
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1400.0,harmful,4,-1.2126783339967062,98831.8509721522,0.0013734383620548
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1400.0,neutral,11,-0.5797568664949404,265056.9344542201,0.0020074645377505
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1400.0,unattainable,55,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1450.0,beneficial,6,3.23926866090407,857280.0158725579,0.0076362408182247
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1450.0,harmful,20,-1.715047365499577,119596.52916060781,0.00136197007067205
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1450.0,neutral,5,0.1462927268126954,443405.63505576394,0.0041226672807313
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1450.0,unattainable,41,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1500.0,beneficial,6,3.592890864374355,869983.033359316,0.007796275971367
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1500.0,harmful,26,-2.5263399646025273,140004.30388646817,0.0017377551296905
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1500.0,neutral,4,0.14960676173515658,441093.5300288498,0.00359754651317685
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1350.0,neutral,4,-0.4939440478158195,139513.60291655932,0.002406998941859
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1350.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1400.0,beneficial,2,3.4607030688424585,1054268.0440098085,0.01082475661155655
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1400.0,harmful,8,-1.3005069324701748,134783.29543689918,0.00144833539487575
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1400.0,neutral,7,-0.2939029754466256,319287.19145744847,0.0029796658488733
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1400.0,unattainable,55,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1450.0,beneficial,6,3.1763684873973697,1070224.5221423768,0.0089972129297283
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1450.0,harmful,22,-2.071620930797289,154951.00675809238,0.001644675871876
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1450.0,neutral,3,-0.1614942004968866,536994.7631304339,0.005215611503368
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1450.0,unattainable,41,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1500.0,beneficial,6,3.6164728552776646,1079434.7170755644,0.009778569608522
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1500.0,harmful,28,-3.467279228925319,170615.00778519124,0.0022029606758583
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1500.0,neutral,2,0.0001248666010303,528784.4105155477,0.0035114141754027
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1350.0,neutral,4,-0.6223307254405239,144100.77828477332,0.00247447223087605
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1350.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1400.0,beneficial,2,3.606183865709901,1099349.657180427,0.0115820316302778
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1400.0,harmful,9,-1.4128169909670043,147150.88193219446,0.0018112774211658
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1400.0,neutral,6,-0.0815632413217136,436576.5407342817,0.0026525287932483
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1400.0,unattainable,55,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1450.0,beneficial,6,3.470852269295433,1115191.3473001989,0.0103038909356527
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1450.0,harmful,21,-2.243795945821994,172783.37823929562,0.0017258297093256
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1450.0,neutral,3,-0.6506007501941848,556193.673676114,0.004964450232693
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1450.0,unattainable,42,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1500.0,beneficial,6,3.2415822160369747,1122398.897578101,0.0100393969521442
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1500.0,harmful,28,-3.7441679452396257,176225.6237685629,0.00218845676173675
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1500.0,neutral,2,-0.1514637579138698,547310.7212108121,0.0037471400425169
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1350.0,neutral,4,-0.6099512815478948,145635.7399885267,0.00268466540896625
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1350.0,unattainable,68,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1400.0,beneficial,2,3.7741604311505585,1114637.823610784,0.011914913454355549
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1400.0,harmful,9,-1.2740269882090949,148689.83722610012,0.0019580092522203
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1400.0,neutral,6,-0.1570044058062957,442341.3096431719,0.0030608003274295
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1400.0,unattainable,55,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1450.0,beneficial,5,3.641391296184392,1133396.1375111255,0.0099189866128442
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1450.0,harmful,21,-2.4908255585616117,174624.42324385588,0.0017081835545482
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1450.0,neutral,4,-0.5787049775409598,557691.9319579852,0.00418087738992915
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1450.0,unattainable,42,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1500.0,beneficial,6,3.362245038709685,1136917.2808341174,0.0104841562239694
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1500.0,harmful,28,-3.802845179496046,178099.20936572488,0.0020346143357489
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1500.0,neutral,2,-0.2106969195983217,553517.9815822649,0.0038590699451444
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,1500.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,baseline,0.2,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,0.2,1350.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,0.2,1400.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,0.2,1450.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,0.2,1500.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1350.0,neutral,8,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1350.0,unattainable,64,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1400.0,neutral,24,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1400.0,unattainable,48,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1450.0,neutral,36,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1450.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1500.0,neutral,47,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.88,baseline,1.0,1500.0,unattainable,25,,,
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1350.0,neutral,8,-0.0191208176688908,278279.7556178119,0.00150460247371855
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1350.0,unattainable,64,,,
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1400.0,beneficial,3,2.511555959709422,1667710.01251549,0.0080526666262244
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1400.0,harmful,4,-1.3641444535921803,515246.72664571134,0.0030531063359808003
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1400.0,neutral,16,-0.5415743904120895,289543.5150770226,0.0014546168252408
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1400.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1450.0,beneficial,6,1.3813099331781298,1714299.773046272,0.0074546125950723
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1450.0,harmful,22,-1.7003855543127009,350950.41576557554,0.0017818647624354
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1450.0,neutral,8,-0.853869164976567,886485.8806735855,0.001377837276989
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1450.0,unattainable,36,,,
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1500.0,beneficial,2,2.2445908515790824,1833791.174391033,0.0060165005529974
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1500.0,harmful,33,-3.007436662974937,351217.2283383738,0.0013976986765363
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1500.0,neutral,7,-0.5622379200125914,1575342.3943547672,0.0069129606369377
mech_019_PR_attrition_moderate,0.88,baseline,5.0,1500.0,unattainable,30,,,
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1300.0,unattainable,72,,,
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1350.0,neutral,8,-0.041321883223550106,335323.97603522113,0.001758722141014
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1350.0,unattainable,64,,,
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1400.0,beneficial,3,2.458370689186734,2205026.0768510634,0.0090739331860707
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1400.0,harmful,11,-1.3022220936963147,842676.9446904568,0.0030281317302937
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1400.0,neutral,9,-0.6172364623466806,250319.2523747428,0.0012206542189446
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1400.0,unattainable,49,,,
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1450.0,beneficial,2,2.5500732059411138,2399697.12970429,0.0070053468375982
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1450.0,harmful,30,-2.326364083882816,429380.2421059608,0.0017604505269246
mech_019_PR_attrition_moderate,0.88,baseline,20.0,1450.0,neutral,4,0.34361048623325874,2204091.073627565,0.01075733945494805
