candidate_id,base_mechanism,variant,G0_nm,rho0,initial_topology,heating_rate_C_min,reference_rate_C_min,peak_T_C,hold_time_h,rho_target,comparison_attained,response_class,HR_pct,G_at_target_nm,G_reference_nm,time_to_target_h,connected_fine_pore_fraction,pore_mean_radius_nm,large_pore_fraction,cumulative_PR_desintering_work,reference_PR_work,PR_exposure_difference,connected_fine_difference,mean_radius_difference_nm
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,8.0,0.88,True,beneficial,1.440578221664894,170.41640478095317,172.90726924537756,7.451685890532793,0.1175905855057759,54.18300570454671,0.0238780779534687,1701120.9482946182,3995371.093499786,2294250.1452051685,0.0059903674269493,-0.6074417553168985
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,8.0,0.88,True,beneficial,3.636002706778525,166.6203562553988,172.90726924537756,3.4981837075872364,0.1167847135498454,54.25934296103557,0.0238011143567878,675554.2369171907,3995371.093499786,3319816.856582596,0.0051844954710188,-0.5311044988280358
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,8.0,0.88,True,beneficial,4.438443416465273,165.23287793696622,172.90726924537756,2.661337817421949,0.1161902342313291,54.327404986149915,0.0238186786075685,374339.2831028025,3995371.093499786,3621031.810396984,0.0045900161525025,-0.463042473713692
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,8.0,0.88,True,beneficial,4.958543260682722,164.33358749898036,172.90726924537756,2.370727910414887,0.1160130264767493,54.34393423796832,0.0238068860777956,260843.7825319367,3995371.093499786,3734527.31096785,0.0044128083979227,-0.4465132218952874
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,8.0,0.9,True,beneficial,2.4238102894879967,212.103924459769,217.37262449890352,8.926903923981216,0.1016856852541585,57.230042545409795,0.0292922035758049,1701218.3570293048,3995437.3696572087,2294219.012627904,0.0070138957901252,-0.7743130331661092
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,8.0,0.9,True,beneficial,4.590101689879742,207.3949999884434,217.37262449890352,4.817075635531817,0.1005887102987544,57.2411882246636,0.028950624929776,675685.3100080839,3995437.3696572087,3319752.0596491247,0.0059169208347211,-0.7631673539123014
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,8.0,0.9,True,beneficial,4.438443416465272,207.72466355763416,217.37262449890352,3.99681038678036,0.0989853601381285,57.43969054351379,0.0291519980318679,374489.709991825,3995437.3696572087,3620947.659665384,0.0043135706740952,-0.564665035062113
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,8.0,0.9,True,beneficial,4.958543260682722,206.594108876244,217.37262449890352,3.682630729668539,0.0987082485616106,57.44702848602756,0.0291001888846721,261002.41275520777,3995437.3696572087,3734434.956902001,0.0040364590975773,-0.5573270925483413
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,8.0,0.92,True,beneficial,3.3899111777109336,274.7289475858854,284.368797229076,11.196619834084869,0.0798591685104917,61.607114174486455,0.0378441366842338,1701271.3480559955,3995475.4802435697,2294204.1321875737,0.0080914963714849,-1.0165102885409354
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,8.0,0.92,True,beneficial,4.5901016898797975,271.3159802619733,284.368797229076,7.006134046813831,0.0789096437686579,61.59949423570604,0.0373562777232539,675751.308346492,3995475.4802435697,3319724.171897077,0.0071419716296511,-1.0241302273213506
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,8.0,0.92,True,beneficial,4.43844341646532,271.74724906998046,284.368797229076,6.150075983820672,0.0775671393924595,61.755413093204226,0.0374771224132784,374558.0832406224,3995475.4802435697,3620917.397002947,0.0057994672534526,-0.8682113698231646
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,8.0,0.92,True,beneficial,4.958543260682775,270.268247398589,284.368797229076,5.806528130340612,0.0774443308269981,61.72508784477041,0.0373336621160409,261073.24130191404,3995475.4802435697,3734402.238941655,0.0056766586879913,-0.8985366182569834
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,20.0,0.85,True,beneficial,1.0698531176459014,127.73059713858112,129.11190487817225,6.146935823791137,0.1341717421879614,51.10802929235814,0.0188821099550764,1700807.0478385352,3995188.9465597225,2294381.8987211874,0.007836425459779,-0.6959494065485572
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,20.0,0.85,True,beneficial,4.7949030900306715,122.92111416157132,129.11190487817225,2.3598282073972663,0.1368952001772908,50.98827467133902,0.0187982389703661,675033.6544317628,3995188.9465597225,3320155.29212796,0.0105598834491084,-0.8157040275676763
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,20.0,0.85,True,beneficial,5.716847618827947,121.73077401852106,129.11190487817225,1.586599538354823,0.137439495144387,51.01796585246004,0.0188553409446349,373728.8986683451,3995188.9465597225,3621460.0478913775,0.0111041784162046,-0.7860128464466598
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,20.0,0.85,True,beneficial,6.240430641688147,121.05476600408754,129.11190487817225,1.3216315125925011,0.1377578847292528,51.01605888585486,0.0188575095930018,260186.7436295695,3995188.9465597225,3735002.202930153,0.0114225680010704,-0.7879198130518361
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,20.0,0.88,True,beneficial,1.440578221664894,170.41640478095317,172.90726924537756,7.451685890532793,0.1175905855057759,54.18300570454671,0.0238780779534687,1701120.9482946182,3995371.093499786,2294250.1452051685,0.0059903674269493,-0.6074417553168985
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,20.0,0.88,True,beneficial,3.636002706778525,166.6203562553988,172.90726924537756,3.4981837075872364,0.1167847135498454,54.25934296103557,0.0238011143567878,675554.2369171907,3995371.093499786,3319816.856582596,0.0051844954710188,-0.5311044988280358
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,20.0,0.88,True,beneficial,4.438443416465273,165.23287793696622,172.90726924537756,2.661337817421949,0.1161902342313291,54.327404986149915,0.0238186786075685,374339.2831028025,3995371.093499786,3621031.810396984,0.0045900161525025,-0.463042473713692
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,20.0,0.88,True,beneficial,4.958543260682722,164.33358749898036,172.90726924537756,2.370727910414887,0.1160130264767493,54.34393423796832,0.0238068860777956,260843.7825319367,3995371.093499786,3734527.31096785,0.0044128083979227,-0.4465132218952874
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,20.0,0.9,True,beneficial,2.4238102894879967,212.103924459769,217.37262449890352,8.926903923981216,0.1016856852541585,57.230042545409795,0.0292922035758049,1701218.3570293048,3995437.3696572087,2294219.012627904,0.0070138957901252,-0.7743130331661092
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,20.0,0.9,True,beneficial,4.590101689879742,207.3949999884434,217.37262449890352,4.817075635531817,0.1005887102987544,57.2411882246636,0.028950624929776,675685.3100080839,3995437.3696572087,3319752.0596491247,0.0059169208347211,-0.7631673539123014
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,20.0,0.9,True,beneficial,4.438443416465272,207.72466355763416,217.37262449890352,3.99681038678036,0.0989853601381285,57.43969054351379,0.0291519980318679,374489.709991825,3995437.3696572087,3620947.659665384,0.0043135706740952,-0.564665035062113
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,20.0,0.9,True,beneficial,4.958543260682722,206.594108876244,217.37262449890352,3.682630729668539,0.0987082485616106,57.44702848602756,0.0291001888846721,261002.41275520777,3995437.3696572087,3734434.956902001,0.0040364590975773,-0.5573270925483413
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1450.0,20.0,0.92,True,beneficial,3.3899111777109336,274.7289475858854,284.368797229076,11.196619834084869,0.0798591685104917,61.607114174486455,0.0378441366842338,1701271.3480559955,3995475.4802435697,2294204.1321875737,0.0080914963714849,-1.0165102885409354
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1450.0,20.0,0.92,True,beneficial,4.5901016898797975,271.3159802619733,284.368797229076,7.006134046813831,0.0789096437686579,61.59949423570604,0.0373562777232539,675751.308346492,3995475.4802435697,3319724.171897077,0.0071419716296511,-1.0241302273213506
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1450.0,20.0,0.92,True,beneficial,4.43844341646532,271.74724906998046,284.368797229076,6.150075983820672,0.0775671393924595,61.755413093204226,0.0374771224132784,374558.0832406224,3995475.4802435697,3620917.397002947,0.0057994672534526,-0.8682113698231646
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1450.0,20.0,0.92,True,beneficial,4.958543260682775,270.268247398589,284.368797229076,5.806528130340612,0.0774443308269981,61.72508784477041,0.0373336621160409,261073.24130191404,3995475.4802435697,3734402.238941655,0.0056766586879913,-0.8985366182569834
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1500.0,8.0,0.92,True,beneficial,2.2597927693904665,358.93280773210523,367.2314781216234,8.369394086177781,0.0771530267597787,61.78884943013079,0.0378856282461252,1693346.1063089713,3994807.6444006786,2301461.538091707,0.0078074779895767,-1.006254774077135
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1500.0,8.0,0.92,True,beneficial,1.965850829050842,360.0122550644338,367.2314781216234,4.4166840454555345,0.0758751491508932,61.83798041850316,0.0374816167852569,635491.0339723708,3994807.6444006786,3359316.6104283077,0.0065296003806911,-0.9571237857047664
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1500.0,8.0,0.92,True,beneficial,2.2312960434689355,359.03745667992314,367.2314781216234,3.554496160150318,0.0751717764234258,61.8472408269816,0.0372775801398655,305529.79573968553,3994807.6444006786,3689277.848660993,0.0058262276532237,-0.9478633772263194
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1500.0,8.0,0.92,True,beneficial,2.442361230375037,358.2623588742477,367.2314781216234,3.248925453646948,0.0749421009777368,61.830881014677225,0.0371477778496497,175786.41821473086,3994807.6444006786,3819021.226185948,0.0055965522075347,-0.9642231895306992
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,5.0,1.0,1500.0,20.0,0.92,True,beneficial,2.2597927693904665,358.93280773210523,367.2314781216234,8.369394086177781,0.0771530267597787,61.78884943013079,0.0378856282461252,1693346.1063089713,3994807.6444006786,2301461.538091707,0.0078074779895767,-1.006254774077135
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,20.0,1.0,1500.0,20.0,0.92,True,beneficial,1.965850829050842,360.0122550644338,367.2314781216234,4.4166840454555345,0.0758751491508932,61.83798041850316,0.0374816167852569,635491.0339723708,3994807.6444006786,3359316.6104283077,0.0065296003806911,-0.9571237857047664
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,50.0,1.0,1500.0,20.0,0.92,True,beneficial,2.2312960434689355,359.03745667992314,367.2314781216234,3.554496160150318,0.0751717764234258,61.8472408269816,0.0372775801398655,305529.79573968553,3994807.6444006786,3689277.848660993,0.0058262276532237,-0.9478633772263194
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,GBseg_rich,100.0,1.0,1500.0,20.0,0.92,True,beneficial,2.442361230375037,358.2623588742477,367.2314781216234,3.248925453646948,0.0749421009777368,61.830881014677225,0.0371477778496497,175786.41821473086,3994807.6444006786,3819021.226185948,0.0055965522075347,-0.9642231895306992
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1400.0,20.0,0.85,True,beneficial,2.0192842306249426,139.7554228652787,142.63564188919793,13.218841835668307,0.1190100750950087,52.6890259205848,0.0202820394529802,299622.97182942735,1162283.6679718597,862660.6961424323,0.0098981438382918,-0.7967570842041596
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1400.0,20.0,0.85,True,beneficial,2.772609896030384,138.68091196691157,142.63564188919793,9.619715496971311,0.122041267422435,52.44756699823814,0.0200638007046328,92029.98883289412,1162283.6679718597,1070253.6791389657,0.0129293361657181,-1.0382160065508188
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1400.0,20.0,0.85,True,beneficial,2.5063383385167097,139.06071011213956,142.63564188919793,8.964819341011667,0.1220835582605352,52.470626590203395,0.0201082324775375,48021.390399051925,1162283.6679718597,1114262.277572808,0.0129716270038183,-1.0151564145855616
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1400.0,20.0,0.85,True,beneficial,2.9016270767885626,138.4968874829898,142.63564188919793,8.665593536736031,0.1228195315581299,52.3916054158525,0.0200173215679747,33130.3977961637,1162283.6679718597,1129153.270175696,0.013707600301413,-1.0941775889364536
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1400.0,20.0,0.88,True,beneficial,2.587687093215243,170.22461437924838,174.74650719169225,18.032200823224795,0.0845337179173879,57.397955537424,0.0265971608334147,300314.2618171921,1162849.402390899,862535.1405737066,0.0084497045028534,-0.9429265554804118
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1400.0,20.0,0.88,True,beneficial,3.1648554538940026,169.2160328283467,174.74650719169225,14.27959388921036,0.0872489813149447,57.09670164202706,0.0262172248438963,92752.97717858604,1162849.402390899,1070096.4252123127,0.0111649679004102,-1.2441804508773515
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1400.0,20.0,0.88,True,beneficial,3.125084595813391,169.28553101372273,174.74650719169225,13.64230395946944,0.0871101973683828,57.14231812212552,0.0262941552802564,48754.578750149485,1162849.402390899,1114094.823640749,0.0110261839538483,-1.198563970778892
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1400.0,20.0,0.88,True,beneficial,3.3745938949764427,168.84952222831683,174.74650719169225,13.291069839186388,0.0879171844742482,57.029915049272205,0.0261366964755265,33865.31112924012,1162849.402390899,1128984.0912616586,0.0118331710597137,-1.3109670436322034
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,8.0,0.85,True,beneficial,1.2851291715755138,165.90158319286823,168.06138913074244,9.03880092141145,0.1198347621676746,52.56310388959368,0.0201244754326975,289064.53509384545,1157478.5368866515,868414.0017928061,0.0104936406137318,-0.8232220150000558
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,8.0,0.85,True,beneficial,1.2018151185282937,166.0416019477605,168.06138913074244,5.5145415358151135,0.122440217625017,52.3914654313544,0.0199996774276989,78715.77480142018,1157478.5368866515,1078762.7620852313,0.0130990960710742,-0.9948604732393348
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,8.0,0.85,True,beneficial,1.1724927025447331,166.09088160738918,168.06138913074244,4.567963948295887,0.1232681403649624,52.33516611034512,0.0199551675628813,18785.27590096163,1157478.5368866515,1138693.26098569,0.0139270188110195,-1.051159794248612
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,8.0,0.88,True,beneficial,3.526697173000612,221.0304282011652,229.11046032862347,11.50163558702025,0.0850418550879077,57.25862575233815,0.0263646096976769,289162.92624151043,1157554.727769205,868391.8015276949,0.0088224729383806,-0.9318345720201364
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,8.0,0.88,True,beneficial,3.7967548701420784,220.41169776809153,229.11046032862347,7.939136154318304,0.0869893724995983,57.09686929834866,0.0261938319928064,78820.24793666907,1157554.727769205,1078734.4798325363,0.0107699903500712,-1.0935910260096264
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1450.0,8.0,0.88,True,beneficial,4.2708828829254575,219.32542089545657,229.11046032862347,7.1813910059333566,0.0879335264771993,56.986021198012814,0.0260486521541218,34042.39241840773,1157554.727769205,1123512.3353507975,0.0117141443276721,-1.20443912634547
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,8.0,0.88,True,beneficial,3.888934767909672,220.20050397998577,229.11046032862347,6.97936707320118,0.0876290126195487,57.041037308256485,0.02613094082086,18891.55660413562,1157554.727769205,1138663.1711650698,0.0114096304700216,-1.1494230161017995
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,20.0,0.85,True,beneficial,1.2851291715755138,165.90158319286823,168.06138913074244,9.03880092141145,0.1198347621676746,52.56310388959368,0.0201244754326975,289064.53509384545,1157478.5368866515,868414.0017928061,0.0104936406137318,-0.8232220150000558
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,20.0,0.85,True,beneficial,1.2018151185282937,166.0416019477605,168.06138913074244,5.5145415358151135,0.122440217625017,52.3914654313544,0.0199996774276989,78715.77480142018,1157478.5368866515,1078762.7620852313,0.0130990960710742,-0.9948604732393348
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,20.0,0.85,True,beneficial,1.1724927025447331,166.09088160738918,168.06138913074244,4.567963948295887,0.1232681403649624,52.33516611034512,0.0199551675628813,18785.27590096163,1157478.5368866515,1138693.26098569,0.0139270188110195,-1.051159794248612
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,20.0,0.88,True,beneficial,3.526697173000612,221.0304282011652,229.11046032862347,11.50163558702025,0.0850418550879077,57.25862575233815,0.0263646096976769,289162.92624151043,1157554.727769205,868391.8015276949,0.0088224729383806,-0.9318345720201364
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,20.0,0.88,True,beneficial,3.7967548701420784,220.41169776809153,229.11046032862347,7.939136154318304,0.0869893724995983,57.09686929834866,0.0261938319928064,78820.24793666907,1157554.727769205,1078734.4798325363,0.0107699903500712,-1.0935910260096264
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1450.0,20.0,0.88,True,beneficial,4.2708828829254575,219.32542089545657,229.11046032862347,7.1813910059333566,0.0879335264771993,56.986021198012814,0.0260486521541218,34042.39241840773,1157554.727769205,1123512.3353507975,0.0117141443276721,-1.20443912634547
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,20.0,0.88,True,beneficial,3.888934767909672,220.20050397998577,229.11046032862347,6.97936707320118,0.0876290126195487,57.041037308256485,0.02613094082086,18891.55660413562,1157554.727769205,1138663.1711650698,0.0114096304700216,-1.1494230161017995
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,20.0,0.9,True,beneficial,6.363962738074243,286.29105792750903,305.74879747065137,14.171915999668451,0.0595666964867503,61.63968302511025,0.033208551742687,289203.1266987354,1157586.5573179463,868383.4306192109,0.0086734504166291,-1.3954512552765692
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,20.0,0.9,True,beneficial,7.550572354744291,282.66301329386926,305.74879747065137,10.486087320417784,0.0616407717262967,61.352588400921086,0.0327606795464202,78862.13601710749,1157586.5573179463,1078724.421300839,0.0107475256561755,-1.682545879465735
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1450.0,20.0,0.9,True,beneficial,7.086262056355805,284.08263644772444,305.74879747065137,9.829856744659436,0.0614046329828409,61.42405236466948,0.0328866498147758,34086.619837991566,1157586.5573179463,1123499.937479955,0.0105113869127197,-1.6110819157173424
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,20.0,0.9,True,beneficial,7.639155424655372,282.39217162285354,305.74879747065137,9.522851165200874,0.0620377897491569,61.311468396200155,0.0327008328634996,18934.32299534754,1157586.5573179463,1138652.234322599,0.0111445436790357,-1.7236658841866657
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1450.0,20.0,0.92,True,beneficial,5.091609645634106,356.02586277223423,375.1258044129885,18.95589078513987,0.0335262142844644,68.14833924037173,0.0457650531288133,289232.63739058626,1157612.074976724,868379.4375861376,0.0067730251258373,-2.098881426342203
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1450.0,20.0,0.92,True,beneficial,5.301984736535841,355.23669152020454,375.1258044129885,15.356202993254202,0.0340282489714805,68.0697519884147,0.0455825270754371,78894.20631844246,1157612.074976724,1078717.8686582814,0.0072750598128534,-2.1774686782992347
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1450.0,20.0,0.92,True,beneficial,5.62629936150438,354.02010367446235,375.1258044129885,14.472325768039424,0.0347558861481079,67.85531325954389,0.0451137160791942,34117.41555576846,1157612.074976724,1123494.6594209557,0.0080026969894807,-2.391907407170038
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1450.0,20.0,0.92,True,beneficial,5.307066187349287,355.21762968696476,375.1258044129885,14.295047978408364,0.0345420161371962,67.929006424359,0.0452710351031611,18966.070957886703,1157612.074976724,1138646.0040188371,0.007788826978569,-2.3182142423549266
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1500.0,8.0,0.88,True,beneficial,4.994141160092858,265.20450245602916,279.1454187082515,8.471587266483038,0.0858825798373354,57.08898255612357,0.0260791415359134,287707.26122426585,1157096.3317991698,869389.0705749039,0.0101255881967679,-1.0998252734282516
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1500.0,8.0,0.88,True,beneficial,4.558579444366314,266.42035303112687,279.1454187082515,4.901964793935864,0.0873443617878191,57.01578842485705,0.0260418865152531,76611.84551278336,1157096.3317991698,1080484.4862863864,0.0115873701472516,-1.1730194046947702
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1500.0,8.0,0.88,True,beneficial,5.206976642931672,264.610381956299,279.1454187082515,4.149696549809191,0.0884835331154022,56.880604409184045,0.0258651300928782,31555.249139099687,1157096.3317991698,1125541.0826600702,0.0127265414748347,-1.308203420367775
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1500.0,8.0,0.88,True,beneficial,5.117937449049273,264.8589307868765,279.1454187082515,3.91218522606694,0.0885686193705327,56.879324400045334,0.0258679905318632,16288.15692675289,1157096.3317991698,1140808.1748724168,0.0128116277299652,-1.3094834295064857
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1500.0,8.0,0.9,True,beneficial,6.866131908727436,361.03015698652945,387.6464753216462,9.964061297772846,0.0598932218742231,61.51175677826828,0.0329079927190843,287715.49465700693,1157102.106226592,869386.6115695849,0.0080839738617435,-1.2073050400114411
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1500.0,8.0,0.9,True,beneficial,7.365497504482984,359.0943838556141,387.6464753216462,6.347325240844616,0.0613228195969695,61.36771496369233,0.0327074289831823,76620.43464936032,1157102.106226592,1080481.6715772315,0.0095135715844899,-1.3513468545873906
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1500.0,8.0,0.9,True,beneficial,7.994825437354441,356.65481630562334,387.6464753216462,5.586839546894553,0.0621454768687013,61.24038722785779,0.0325042554701079,31564.14473787539,1157102.106226592,1125537.9614887163,0.0103362288562217,-1.4786745904219316
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,100.0,1.0,1500.0,8.0,0.9,True,beneficial,7.908404872992739,356.98982257732456,387.6464753216462,5.350185896719943,0.0621722778456883,61.245566618162165,0.0325153399616453,16297.083433938004,1157102.106226592,1140805.022792654,0.0103630298332087,-1.4734952001175543
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,5.0,1.0,1500.0,8.0,0.92,True,beneficial,5.934793227814689,511.4363153975189,543.7040250558919,12.683611050984409,0.0333109888592828,68.14972497780397,0.0456357803141441,287720.16885101545,1157105.692460559,869385.5236095437,0.0061675504672762,-1.809158986884725
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,20.0,1.0,1500.0,8.0,0.92,True,beneficial,7.365497504482975,503.65751865862666,543.7040250558919,8.91536064884504,0.0348600557999686,67.75119317096592,0.0447641366966126,76625.28046069702,1157105.692460559,1080480.4119998622,0.007716617407962,-2.207690793722776
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,50.0,0.7,TJ_rich,50.0,1.0,1500.0,8.0,0.92,True,beneficial,7.074773691727962,505.2381957303716,543.7040250558919,8.220516641547846,0.0347460008512289,67.80866277979503,0.0448834247342561,31569.21091289202,1157105.692460559,1125536.481547667,0.0076025624592223,-2.1502211848936668
