initial_topology,peak_T_C,hold_h,rho_target,rate,attained,base_mechanism,TJ_constraint_mode,HR_pct,beneficial,C_TJ_pore,C_TJ_constraint,C_TJ_relaxed,C_TJ_pinned,R_TJ_pore_drag,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,P_TJ_multihit,P_TJ_pore_drag,P_TJ_assisted_densification
baseline,1400.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.8325664334563919,False,0.2927818554447489,0.2939172783167123,0.17566911326684934,0.11711274217789956,0.20440788373663257,1.761467353460625,0.9656574702523258,1.8241119731620308,0.8282074016766727,42.13519162501152,50.13467073066899,48.007769975008365
baseline,1400.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.5172105659639163,True,0.29109179176181577,0.29366376876427236,0.17465507505708947,0.11643671670472631,0.2046407766626115,1.770098465113985,0.9589906473121448,1.8457932515559041,0.8296837822060563,43.044489660284064,51.719430534697494,48.71926013246291
baseline,1400.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
baseline,1400.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.8325664334563919,False,0.2927818554447489,0.2939172783167123,0.17566911326684934,0.11711274217789956,0.20440788373663257,1.761467353460625,0.9656574702523258,1.8241119731620308,0.8282074016766727,42.13519162501152,50.13467073066899,48.007769975008365
baseline,1400.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.5172105659639163,True,0.29109179176181577,0.29366376876427236,0.17465507505708947,0.11643671670472631,0.2046407766626115,1.770098465113985,0.9589906473121448,1.8457932515559041,0.8296837822060563,43.044489660284064,51.719430534697494,48.71926013246291
baseline,1400.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,0.7152582616867438,False,0.2530313232747021,0.28795469849120536,0.15181879396482126,0.10121252930988085,0.12880633685518125,1.3223433196775525,1.3243831451239572,0.9984597920519339,0.38107216245030207,52.59510183089809,10.945674103435753,14.60271455665111
baseline,1400.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,0.6486242706802166,False,0.2530055245127303,0.2879508286769096,0.15180331470763817,0.10120220980509212,0.12870682358403276,1.3212810665239152,1.3252719920206333,0.9969885989285617,0.38069775711333365,52.71138113142156,10.954771293140839,14.57597309532566
baseline,1450.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.3075720195628786,False,0.3708583319593607,0.30562874979390414,0.2225149991756164,0.14834333278374429,0.1391809207752115,3.066118370836542,1.135311991266192,2.7006835076382467,0.8105119929313153,67.5908631920358,49.646195137030276,83.7967536217835
baseline,1450.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-1.1416652407098236,False,0.3700622008493598,0.305509330127404,0.2220373205096159,0.14802488033974393,0.13910995152390734,3.0658163919240558,1.1334527427252452,2.7048471245062093,0.8104688398877211,68.5470926717403,50.31142495525098,84.2096792102622
baseline,1450.0,8.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.1172249416138502,True,0.38839869447820086,0.30825980417173016,0.23303921668692051,0.15535947779128034,0.09288902626799257,2.049464208655824,1.781559128386297,1.1503767548328248,0.6072171258085871,36.30746408984917,8.58633409745523,23.24252932835995
baseline,1450.0,8.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,1.4207378205376953,True,0.3889388761426589,0.30834083142139884,0.2333633256855953,0.15557555045706356,0.09330460668194926,2.0549137844866068,1.776090773157489,1.1569869150513254,0.6086536922318015,36.617728204552606,8.73038191466985,23.52508881959505
baseline,1450.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.3075720195628786,False,0.3708583319593607,0.30562874979390414,0.2225149991756164,0.14834333278374429,0.1391809207752115,3.066118370836542,1.135311991266192,2.7006835076382467,0.8105119929313153,67.5908631920358,49.646195137030276,83.7967536217835
baseline,1450.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-1.1416652407098236,False,0.3700622008493598,0.305509330127404,0.2220373205096159,0.14802488033974393,0.13910995152390734,3.0658163919240558,1.1334527427252452,2.7048471245062093,0.8104688398877211,68.5470926717403,50.31142495525098,84.2096792102622
baseline,1450.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.1172249416138502,True,0.38839869447820086,0.30825980417173016,0.23303921668692051,0.15535947779128034,0.09288902626799257,2.049464208655824,1.781559128386297,1.1503767548328248,0.6072171258085871,36.30746408984917,8.58633409745523,23.24252932835995
baseline,1450.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,1.4207378205376953,True,0.3889388761426589,0.30834083142139884,0.2333633256855953,0.15557555045706356,0.09330460668194926,2.0549137844866068,1.776090773157489,1.1569869150513254,0.6086536922318015,36.617728204552606,8.73038191466985,23.52508881959505
GBseg_rich,1350.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,2.791170584035617,True,0.1464466779614586,0.2719670016942188,0.08786800677687516,0.058578671184583445,0.23065222267839364,1.0600601905695217,0.6967325905401216,1.5214735250833336,0.6535650424149049,107.91032165837613,71.8453926068681,16.78462343970439
GBseg_rich,1350.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,2.8257254796943667,True,0.14377433372368575,0.2715661500585529,0.08626460023421145,0.0575097334894743,0.22652382673190805,1.0583429195363516,0.6964849224824686,1.5195489311730095,0.6529696085830594,109.41850852563209,71.42284906322513,16.45990670991677
GBseg_rich,1350.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1350.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,2.791170584035617,True,0.1464466779614586,0.2719670016942188,0.08786800677687516,0.058578671184583445,0.23065222267839364,1.0600601905695217,0.6967325905401216,1.5214735250833336,0.6535650424149049,107.91032165837613,71.8453926068681,16.78462343970439
GBseg_rich,1350.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,2.8257254796943667,True,0.14377433372368575,0.2715661500585529,0.08626460023421145,0.0575097334894743,0.22652382673190805,1.0583429195363516,0.6964849224824686,1.5195489311730095,0.6529696085830594,109.41850852563209,71.42284906322513,16.45990670991677
GBseg_rich,1350.0,20.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1350.0,20.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,3.5380696746846803,True,0.17964187749900584,0.2769462816248509,0.1077851264994035,0.07185675099960234,0.14962285324010907,1.9067996641093325,0.8094429425147978,2.3556937295484217,0.8514449472882415,83.6087004713672,84.2096723865484,32.40782010933849
GBseg_rich,1400.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,4.307385469254546,True,0.17243925916737635,0.2758658888751065,0.10346355550042581,0.06897570366695054,0.14477848345880184,1.911115020080141,0.8029873673632365,2.3800063335437702,0.8520846339913355,87.39057789588225,85.53726146080716,31.851138749599986
GBseg_rich,1400.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1400.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
GBseg_rich,1400.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,3.5380696746846803,True,0.17964187749900584,0.2769462816248509,0.1077851264994035,0.07185675099960234,0.14962285324010907,1.9067996641093325,0.8094429425147978,2.3556937295484217,0.8514449472882415,83.6087004713672,84.2096723865484,32.40782010933849
GBseg_rich,1400.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,4.307385469254546,True,0.17243925916737635,0.2758658888751065,0.10346355550042581,0.06897570366695054,0.14477848345880184,1.911115020080141,0.8029873673632365,2.3800063335437702,0.8520846339913355,87.39057789588225,85.53726146080716,31.851138749599986
GBseg_rich,1400.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,0.7247795355216359,False,0.2377787679430201,0.285666815191453,0.14266726076581207,0.09511150717720805,0.1402337593564231,1.4699138976252948,1.143133845798396,1.2858633335265013,0.4320549494067175,93.91685044296437,23.189414170920184,16.60207139824004
GBseg_rich,1400.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,1.0700861467203295,True,0.2338600224452031,0.2850790033667805,0.14031601346712186,0.09354400897808124,0.13840402510154953,1.469894924104147,1.139157710841532,1.2903348764749079,0.43204853634153295,97.02482935532538,23.643969206571512,16.387390521649415
GBseg_rich,1450.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.5730360160377398,False,0.22457595202248481,0.2836863928033727,0.13474557121349087,0.08983038080899393,0.10251757612210836,3.333920680191713,0.9333656411219018,3.5719342273884798,0.9643469535085288,31.905493515075822,91.74177754845357,58.72754719129532
GBseg_rich,1450.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.6307999708772094,True,0.21394412278359187,0.2820916184175388,0.1283664736701551,0.08557764911343675,0.09871439299072185,3.342342041459317,0.9234359350109556,3.6194628287014448,0.9646459399897467,33.74807284446985,94.23021074474424,57.84329449434704
GBseg_rich,1450.0,8.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,0.17816540156275038,False,0.3341283740515564,0.3001192561077334,0.20047702443093382,0.13365134962062256,0.09863940000499141,2.3855931740344456,1.4432774462214537,1.6528999190557605,0.6884090618148111,64.65203352244134,20.46669852756116,27.527071658905193
GBseg_rich,1450.0,8.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,0.08984106362501935,False,0.32814061313568843,0.2992210919703533,0.19688436788141306,0.13125624525427537,0.09678609043335057,2.373995385768489,1.4445544867147566,1.6434100669802294,0.6858541056301146,66.59657772402957,20.517926573824024,26.779745108373813
GBseg_rich,1450.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.5730360160377398,False,0.22457595202248481,0.2836863928033727,0.13474557121349087,0.08983038080899393,0.10251757612210836,3.333920680191713,0.9333656411219018,3.5719342273884798,0.9643469535085288,31.905493515075822,91.74177754845357,58.72754719129532
GBseg_rich,1450.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.6307999708772094,True,0.21394412278359187,0.2820916184175388,0.1283664736701551,0.08557764911343675,0.09871439299072185,3.342342041459317,0.9234359350109556,3.6194628287014448,0.9646459399897467,33.74807284446985,94.23021074474424,57.84329449434704
GBseg_rich,1450.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,0.17816540156275038,False,0.3341283740515564,0.3001192561077334,0.20047702443093382,0.13365134962062256,0.09863940000499141,2.3855931740344456,1.4432774462214537,1.6528999190557605,0.6884090618148111,64.65203352244134,20.46669852756116,27.527071658905193
GBseg_rich,1450.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,0.08984106362501935,False,0.32814061313568843,0.2992210919703533,0.19688436788141306,0.13125624525427537,0.09678609043335057,2.373995385768489,1.4445544867147566,1.6434100669802294,0.6858541056301146,66.59657772402957,20.517926573824024,26.779745108373813
TJ_rich,1350.0,8.0,0.85,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.85,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1350.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,1.067877458930422,True,0.2399830828501841,0.28599746242752766,0.14398984971011045,0.09599323314007364,0.3265234988950998,1.0232312058015853,0.8065112536652616,1.268712868111165,0.6405683358853399,46.3290953091567,42.087383531587406,34.247750589317874
TJ_rich,1350.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.4837082452160706,True,0.2404980562156913,0.2860747084323537,0.1442988337294148,0.09619922248627653,0.32860536877987695,1.0273473657287742,0.803121331361506,1.2791932247486753,0.6420447733867143,46.840054043574675,42.99949292062368,34.84004451048817
TJ_rich,1350.0,20.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1350.0,20.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.85,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1400.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1400.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.7080301012906843,False,0.334804477131438,0.3002206715697157,0.2008826862788628,0.13392179085257522,0.22709053545845398,1.7976014840627166,0.9939597777867327,1.808525379231609,0.8343041639080014,29.585466973615105,40.547666708391716,64.61399378324515
TJ_rich,1400.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,0.5148678693114639,False,0.3350514000718111,0.3002577100107716,0.20103084004308666,0.13402056002872445,0.22681676936807796,1.7941196867008364,0.9958934234719852,1.8015177572375098,0.8337262390582574,29.546465697185646,40.30481933964575,64.36941819166452
TJ_rich,1400.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.7859329168897682,True,0.24696190731264944,0.2870442860968974,0.14817714438758967,0.09878476292505978,0.1231823140355895,1.3099540154976557,1.3516311749325027,0.9691652869452879,0.3766994157842103,44.411667805310046,8.7770365518284,15.49665021500982
TJ_rich,1400.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,2.28163260598438,True,0.24834870295682454,0.28725230544352365,0.14900922177409473,0.09933948118272982,0.12450241541083015,1.3168838681147765,1.3448093094596305,0.9792346460212452,0.3791468792653898,44.85508572418141,8.99498823411344,15.88102641723777
TJ_rich,1450.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.1257568917265943,False,0.4211831052729923,0.3131774657909489,0.25270986316379535,0.16847324210919692,0.15337302006610898,3.1544059115792633,1.1700619662237717,2.695930645245835,0.8227575084158052,44.88062217540046,38.836491768777236,111.55747851525295
TJ_rich,1450.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-1.5700888143179799,False,0.42218615105588186,0.3133279226583823,0.2533116906335291,0.16887446042235277,0.15306572863208737,3.140871631086178,1.1752030489605854,2.6726203900373973,0.8209276431306873,44.8333958611881,38.322254336283734,110.67179667962934
TJ_rich,1450.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1450.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
TJ_rich,1450.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.1257568917265943,False,0.4211831052729923,0.3131774657909489,0.25270986316379535,0.16847324210919692,0.15337302006610898,3.1544059115792633,1.1700619662237717,2.695930645245835,0.8227575084158052,44.88062217540046,38.836491768777236,111.55747851525295
TJ_rich,1450.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-1.5700888143179799,False,0.42218615105588186,0.3133279226583823,0.2533116906335291,0.16887446042235277,0.15306572863208737,3.140871631086178,1.1752030489605854,2.6726203900373973,0.8209276431306873,44.8333958611881,38.322254336283734,110.67179667962934
TJ_rich,1450.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,2.1122512346831526,True,0.3832227217664178,0.3074834082649627,0.22993363305985068,0.15328908870656713,0.08913463492619945,2.026140155151714,1.8318573468836459,1.106057826281387,0.601023285676985,30.566553504431077,6.8288160430430445,24.67279069424831
TJ_rich,1450.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,2.6347950515062144,True,0.3842305168931234,0.3076345775339685,0.230538310135874,0.15369220675724937,0.08984866991417284,2.037122512724504,1.8220785365423142,1.118021244347826,0.6039488809017565,30.754506413161977,6.977007163572884,25.194121899270552
mixed_GBseg_TJ,1350.0,8.0,0.85,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.85,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,1.369288359098882,True,0.23219795235503404,0.2848296928532551,0.13931877141302043,0.09287918094201363,0.34348847657201215,1.0901043034009261,0.7418062002840308,1.4695270853540119,0.6638185729881881,61.2805839736133,62.61254412427765,39.01751541026427
mixed_GBseg_TJ,1350.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,1.482287642202997,True,0.23213921048510722,0.2848208815727661,0.13928352629106433,0.09285568419404289,0.3437954599729881,1.091030115198852,0.7409563273850146,1.472462107246346,0.6641296696888406,61.58720735293802,63.040406875890184,39.18549579218935
mixed_GBseg_TJ,1350.0,20.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1350.0,20.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.13072014409612612,False,0.31470130370998395,0.2972051955564976,0.18882078222599036,0.1258805214839936,0.2353548458172225,1.9287398465559282,0.9014714670730107,2.139546194199975,0.854668777219027,38.44739981414489,62.263164667433465,73.15782038843741
mixed_GBseg_TJ,1400.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-0.0638356274601064,False,0.31493241133574434,0.29723986170036165,0.1889594468014466,0.12597296453429774,0.23506974330335112,1.9248261946684995,0.9032276274965702,2.131053276130893,0.8540988869560379,38.454904512795515,61.95692646877862,72.91756234409095
mixed_GBseg_TJ,1400.0,8.0,0.9,20.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,8.0,0.9,100.0,False,mech_009,mixed_TJ_constraint,,,,,,,,,,,,,,
mixed_GBseg_TJ,1400.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,0.13072014409612612,False,0.31470130370998395,0.2972051955564976,0.18882078222599036,0.1258805214839936,0.2353548458172225,1.9287398465559282,0.9014714670730107,2.139546194199975,0.854668777219027,38.44739981414489,62.263164667433465,73.15782038843741
mixed_GBseg_TJ,1400.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-0.0638356274601064,False,0.31493241133574434,0.29723986170036165,0.1889594468014466,0.12597296453429774,0.23506974330335112,1.9248261946684995,0.9032276274965702,2.131053276130893,0.8540988869560379,38.454904512795515,61.95692646877862,72.91756234409095
mixed_GBseg_TJ,1400.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.366892043379216,True,0.2695244918253591,0.2904286737738039,0.16171469509521544,0.10780979673014364,0.1523787046288411,1.4792959263839605,1.1924784689791283,1.2405221267016875,0.43522130067055653,60.23786124216141,16.25232551544619,24.201190466276376
mixed_GBseg_TJ,1400.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,1.3071653267489047,True,0.268751060056745,0.2903126590085118,0.161250636034047,0.107500424022698,0.1518494846840121,1.4781446242050587,1.1932005675227106,1.2388065044872891,0.4348332617480454,60.22835876882548,16.182207167210837,24.053511716794265
mixed_GBseg_TJ,1450.0,8.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.9861669216202886,False,0.3979665685814261,0.3096949852872139,0.23877994114885565,0.15918662743257045,0.16022529144163392,3.3780389256978607,1.0582844378935086,3.191995275317259,0.8506463111753965,56.843358924745374,60.981043199639934,128.0437572462432
mixed_GBseg_TJ,1450.0,8.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-2.3592987210959877,False,0.39887034229399687,0.30983055134409954,0.23932220537639812,0.15954813691759875,0.16000376177540676,3.3652179558632818,1.062156331392279,3.168288750350092,0.8491621462285048,56.93914852990928,60.399148683695834,127.34568029116248
mixed_GBseg_TJ,1450.0,8.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.1454455187476615,True,0.39032991069980194,0.3085494866049703,0.23419794641988115,0.1561319642799208,0.10821426369270531,2.3901923392740487,1.5368596665252834,1.555244367026745,0.6894174906280397,39.25069482244191,13.675866835600688,39.95844316412007
mixed_GBseg_TJ,1450.0,8.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,0.778027748981402,False,0.39056448121553833,0.30858467218233077,0.23433868872932298,0.15622579248621535,0.10787833861230876,2.381293497460145,1.542571791313884,1.543716481053942,0.6874638603513854,39.185658022813946,13.525743581795071,39.5776685588735
mixed_GBseg_TJ,1450.0,20.0,0.85,20.0,True,mech_009,mixed_TJ_constraint,-1.9861669216202886,False,0.3979665685814261,0.3096949852872139,0.23877994114885565,0.15918662743257045,0.16022529144163392,3.3780389256978607,1.0582844378935086,3.191995275317259,0.8506463111753965,56.843358924745374,60.981043199639934,128.0437572462432
mixed_GBseg_TJ,1450.0,20.0,0.85,100.0,True,mech_009,mixed_TJ_constraint,-2.3592987210959877,False,0.39887034229399687,0.30983055134409954,0.23932220537639812,0.15954813691759875,0.16000376177540676,3.3652179558632818,1.062156331392279,3.168288750350092,0.8491621462285048,56.93914852990928,60.399148683695834,127.34568029116248
mixed_GBseg_TJ,1450.0,20.0,0.9,20.0,True,mech_009,mixed_TJ_constraint,1.1454455187476615,True,0.39032991069980194,0.3085494866049703,0.23419794641988115,0.1561319642799208,0.10821426369270531,2.3901923392740487,1.5368596665252834,1.555244367026745,0.6894174906280397,39.25069482244191,13.675866835600688,39.95844316412007
mixed_GBseg_TJ,1450.0,20.0,0.9,100.0,True,mech_009,mixed_TJ_constraint,0.778027748981402,False,0.39056448121553833,0.30858467218233077,0.23433868872932298,0.15622579248621535,0.10787833861230876,2.381293497460145,1.542571791313884,1.543716481053942,0.6874638603513854,39.185658022813946,13.525743581795071,39.5776685588735
baseline,1350.0,8.0,0.85,20.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.85,100.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,20.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,8.0,0.9,100.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.85,20.0,True,mech_019,current_all_TJ_multihit,-0.19656331250458614,False,0.1525366492189122,0.1525366492189122,0.0,0.0,0.0,2.7948934524724667,1.2892297984306091,2.167878415372275,0.7680508512548108,22.30002252532154,0.0,26.829641719155482
baseline,1350.0,20.0,0.85,100.0,True,mech_019,current_all_TJ_multihit,-0.06156400067733597,False,0.15264220023330133,0.15264220023330133,0.0,0.0,0.0,2.797599958515253,1.2874927614522802,2.1729053881123073,0.7685127959774612,22.536256525437327,0.0,27.025834380539443
baseline,1350.0,20.0,0.9,20.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1350.0,20.0,0.9,100.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.85,20.0,True,mech_019,current_all_TJ_multihit,-1.9494394058822067,False,0.18261851288950304,0.18261851288950304,0.0,0.0,0.0,6.58134441038772,1.4399573717314216,4.57051336351314,0.9894923725698088,1.839758034623293,0.0,53.91932663164399
baseline,1400.0,8.0,0.85,100.0,True,mech_019,current_all_TJ_multihit,-1.8663799122004467,False,0.1832105001718186,0.1832105001718186,0.0,0.0,0.0,6.592742328431032,1.4387842203054173,4.582161963822178,0.9895958393900288,1.8509774803093608,0.0,54.51162337515717
baseline,1400.0,8.0,0.9,20.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,8.0,0.9,100.0,False,mech_019,current_all_TJ_multihit,,,,,,,,,,,,,,
baseline,1400.0,20.0,0.85,20.0,True,mech_019,current_all_TJ_multihit,-1.9494394058822067,False,0.18261851288950304,0.18261851288950304,0.0,0.0,0.0,6.58134441038772,1.4399573717314216,4.57051336351314,0.9894923725698088,1.839758034623293,0.0,53.91932663164399
baseline,1400.0,20.0,0.85,100.0,True,mech_019,current_all_TJ_multihit,-1.8663799122004467,False,0.1832105001718186,0.1832105001718186,0.0,0.0,0.0,6.592742328431032,1.4387842203054173,4.582161963822178,0.9895958393900288,1.8509774803093608,0.0,54.51162337515717
baseline,1400.0,20.0,0.9,20.0,True,mech_019,current_all_TJ_multihit,0.2913421707694007,False,0.1742503620320227,0.1742503620320227,0.0,0.0,0.0,4.6269301891199515,2.0426371628840756,2.2651747815001153,0.8402035617609992,10.334071105877069,0.0,17.73883814335716
baseline,1400.0,20.0,0.9,100.0,True,mech_019,current_all_TJ_multihit,-0.02803551347083898,False,0.17487044258606999,0.17487044258606999,0.0,0.0,0.0,4.623627405458416,2.0491799520563285,2.256330587666866,0.8398573092355985,10.31414916300787,0.0,17.666035335585168
baseline,1450.0,8.0,0.85,20.0,True,mech_019,current_all_TJ_multihit,-3.6901791007523386,False,0.2046689011285604,0.2046689011285604,0.0,0.0,0.0,14.691449526426883,1.5461889535607058,9.501716780859198,0.9999934649697279,0.0020494818718791307,0.0,101.24390075939345
baseline,1450.0,8.0,0.85,100.0,True,mech_019,current_all_TJ_multihit,-4.166822954466387,False,0.2061611719416101,0.2061611719416101,0.0,0.0,0.0,14.685622601532025,1.5532964874446928,9.4544877428334,0.999993429220365,0.0020625257310698227,0.0,101.33330712564621
baseline,1450.0,8.0,0.9,20.0,True,mech_019,current_all_TJ_multihit,0.12790381664760456,False,0.20699211745094837,0.20699211745094837,0.0,0.0,0.0,10.42879649663131,2.274001779339539,4.586098652772493,0.998054126940847,0.21361553673061406,0.0,32.51383890102739
baseline,1450.0,8.0,0.9,100.0,True,mech_019,current_all_TJ_multihit,-1.0037663841949758,False,0.20854040821890596,0.20854040821890596,0.0,0.0,0.0,10.370336589391872,2.2997689370210708,4.509295008925872,0.9979578719099741,0.2196239060049943,0.0,31.799347531304658
baseline,1450.0,20.0,0.85,20.0,True,mech_019,current_all_TJ_multihit,-3.6901791007523386,False,0.2046689011285604,0.2046689011285604,0.0,0.0,0.0,14.691449526426883,1.5461889535607058,9.501716780859198,0.9999934649697279,0.0020494818718791307,0.0,101.24390075939345
baseline,1450.0,20.0,0.85,100.0,True,mech_019,current_all_TJ_multihit,-4.166822954466387,False,0.2061611719416101,0.2061611719416101,0.0,0.0,0.0,14.685622601532025,1.5532964874446928,9.4544877428334,0.999993429220365,0.0020625257310698227,0.0,101.33330712564621
baseline,1450.0,20.0,0.9,20.0,True,mech_019,current_all_TJ_multihit,0.12790381664760456,False,0.20699211745094837,0.20699211745094837,0.0,0.0,0.0,10.42879649663131,2.274001779339539,4.586098652772493,0.998054126940847,0.21361553673061406,0.0,32.51383890102739
baseline,1450.0,20.0,0.9,100.0,True,mech_019,current_all_TJ_multihit,-1.0037663841949758,False,0.20854040821890596,0.20854040821890596,0.0,0.0,0.0,10.370336589391872,2.2997689370210708,4.509295008925872,0.9979578719099741,0.2196239060049943,0.0,31.799347531304658
