candidate_id,map_type,prep_growth_tolerance,second_step_growth_tolerance,boundary_status,G0_nm,n_cases
mech_019,practical,0.2,0.1,UPPER_BOUND_RIGHT_CENSORED,250.0,70
mech_019,practical,0.2,0.1,UPPER_BOUND_RIGHT_CENSORED,300.0,105
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,100.0,5
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,125.0,113
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,150.0,168
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,175.0,161
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,200.0,153
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,225.0,139
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,250.0,129
mech_019_q0,kinetic,0.05,0.05,COMPLETE_WINDOW,300.0,103
mech_019_q0,kinetic,0.05,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.05,0.05,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.05,0.05,NO_OVERLAP,100.0,135
mech_019_q0,kinetic,0.05,0.05,NO_OVERLAP,125.0,75
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,100.0,56
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,125.0,160
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,150.0,168
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,175.0,161
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,200.0,153
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,225.0,139
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,250.0,129
mech_019_q0,kinetic,0.05,0.1,COMPLETE_WINDOW,300.0,103
mech_019_q0,kinetic,0.05,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.05,0.1,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.05,0.1,NO_OVERLAP,100.0,84
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,100.0,5
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,125.0,86
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,150.0,86
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,175.0,73
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,200.0,66
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,225.0,58
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,250.0,51
mech_019_q0,kinetic,0.1,0.05,COMPLETE_WINDOW,300.0,42
mech_019_q0,kinetic,0.1,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.1,0.05,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.1,0.05,NO_OVERLAP,100.0,135
mech_019_q0,kinetic,0.1,0.05,NO_OVERLAP,125.0,75
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,100.0,52
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,125.0,90
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,150.0,86
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,175.0,73
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,200.0,66
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,225.0,58
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,250.0,51
mech_019_q0,kinetic,0.1,0.1,COMPLETE_WINDOW,300.0,42
mech_019_q0,kinetic,0.1,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.1,0.1,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.1,0.1,NO_OVERLAP,100.0,84
mech_019_q0,kinetic,0.2,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.2,0.05,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.2,0.05,NO_OVERLAP,100.0,135
mech_019_q0,kinetic,0.2,0.05,NO_OVERLAP,125.0,75
mech_019_q0,kinetic,0.2,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,kinetic,0.2,0.1,NO_OVERLAP,75.0,12
mech_019_q0,kinetic,0.2,0.1,NO_OVERLAP,100.0,84
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,100.0,5
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,125.0,113
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,150.0,168
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,175.0,161
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,200.0,153
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,225.0,139
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,250.0,129
mech_019_q0,practical,0.05,0.05,COMPLETE_WINDOW,300.0,103
mech_019_q0,practical,0.05,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.05,0.05,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.05,0.05,NO_OVERLAP,100.0,135
mech_019_q0,practical,0.05,0.05,NO_OVERLAP,125.0,75
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,100.0,56
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,125.0,160
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,150.0,168
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,175.0,161
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,200.0,153
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,225.0,139
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,250.0,129
mech_019_q0,practical,0.05,0.1,COMPLETE_WINDOW,300.0,103
mech_019_q0,practical,0.05,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.05,0.1,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.05,0.1,NO_OVERLAP,100.0,84
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,100.0,5
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,125.0,86
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,150.0,86
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,175.0,73
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,200.0,66
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,225.0,58
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,250.0,51
mech_019_q0,practical,0.1,0.05,COMPLETE_WINDOW,300.0,42
mech_019_q0,practical,0.1,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.1,0.05,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.1,0.05,NO_OVERLAP,100.0,135
mech_019_q0,practical,0.1,0.05,NO_OVERLAP,125.0,75
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,100.0,52
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,125.0,90
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,150.0,86
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,175.0,73
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,200.0,66
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,225.0,58
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,250.0,51
mech_019_q0,practical,0.1,0.1,COMPLETE_WINDOW,300.0,42
mech_019_q0,practical,0.1,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.1,0.1,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.1,0.1,NO_OVERLAP,100.0,84
mech_019_q0,practical,0.2,0.05,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.2,0.05,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.2,0.05,NO_OVERLAP,100.0,135
mech_019_q0,practical,0.2,0.05,NO_OVERLAP,125.0,75
mech_019_q0,practical,0.2,0.1,LOWER_BOUND_RIGHT_CENSORED,75.0,79
mech_019_q0,practical,0.2,0.1,NO_OVERLAP,75.0,12
mech_019_q0,practical,0.2,0.1,NO_OVERLAP,100.0,84
