base_mechanism,TJ_constraint_mode,q_TJ,t_s,T_C,rho,G_nm,C_TJ_total,C_TJ_pore,C_TJ_structural,C_TJ_constraint,C_TJ_relaxed,C_TJ_pinned,R_TJ_pore_drag,Lambda_TJ_structural,K_TJ_structural,Lambda_over_K_TJ,P_comp_TJ_structural,P_TJ_multihit,P_TJ_pore_drag,P_TJ_assisted_densification
mech_019,pore_pinned_drag,1,1655.9999999999548,576.9999999999849,0.7,75.00000000000001,0.3623456212673235,0.14979416168976467,0.21255145957755883,0.24251029191551177,0.0,0.11983532935181174,1799348.0501729175,3.2678406068980615e-11,1.0000000000000002,3.267840606898061e-11,0.0,1.1458397076328285e-15,2.0617644437398362e-09,4.994761073225832e-11
mech_019,pore_pinned_drag,1,1673.9999999999527,582.9999999999842,0.7000000000000001,75.00000000000001,0.36234562371886103,0.1497941649584814,0.21255145876037962,0.2425102917520759,0.0,0.11983533196678514,1446728.804429738,4.7630162113075736e-11,1.0000000000000002,4.7630162113075723e-11,0.0,2.1398854010609672e-15,3.095833847893584e-09,7.661978885221813e-11
mech_019,pore_pinned_drag,1,1691.9999999999507,588.9999999999835,0.7000000000000001,75.00000000000001,0.3623456266467444,0.14979416886232588,0.21255145778441853,0.2425102915568837,0.0,0.11983533508986072,1166749.3607643559,6.905988673775137e-11,1.0000000000000002,6.905988673775135e-11,0.0,3.961698958714068e-15,4.6223097276204534e-09,1.168368407352018e-10
mech_019,pore_pinned_drag,1,1709.9999999999486,594.9999999999828,0.7000000000000002,75.00000000000001,0.36234563013490334,0.14979417351320445,0.2125514566216989,0.24251029132433977,0.0,0.11983533881056357,943754.793324571,9.961838352395085e-11,1.0000000000000002,9.961838352395082e-11,0.0,7.272354073039275e-15,6.863319015184282e-09,1.7712701694164165e-10
mech_019,pore_pinned_drag,1,1727.9999999999466,600.9999999999822,0.7000000000000001,75.00000000000001,0.36234563428050853,0.14979417904067804,0.2125514552398305,0.2425102910479661,0.0,0.11983534323254244,765606.0178849339,1.4297788480353087e-10,1.0000000000000002,1.4297788480353085e-10,0.0,1.3238759095633585e-14,1.0135673632945978e-08,2.6699799837037674e-10
mech_019,pore_pinned_drag,1,1745.9999999999445,606.9999999999815,0.7,75.00000000000001,0.36234563919580887,0.14979418559441182,0.21255145360139704,0.2425102907202794,0.0,0.11983534847552946,622859.6744658761,2.0420137629921475e-10,1.0000000000000002,2.042013762992147e-10,0.0,2.3904095636863598e-14,1.4888897226778029e-08,4.002211237093541e-10
mech_019,pore_pinned_drag,1,1763.9999999999425,612.9999999999808,0.7000000000000001,75.00000000000001,0.362345645010187,0.14979419334691602,0.212551451663271,0.2425102903326542,0.0,0.11983535467753281,508146.1477721155,2.9023670958245794e-10,1.0000000000000002,2.902367095824579e-10,0.0,4.281758595439121e-14,2.1757591359625335e-08,5.96636801224364e-10
mech_019,pore_pinned_drag,1,1781.9999999999404,618.9999999999801,0.7,75.00000000000001,0.3623456518724551,0.1497942024966068,0.2125514493758483,0.24251028987516965,0.0,0.11983536199728545,415696.266479383,4.105747055773731e-10,1.0000000000000002,4.10574705577373e-10,0.0,7.609690084286341e-14,3.163319757103013e-08,8.846795351333815e-10
mech_019,pore_pinned_drag,1,1799.9999999999384,624.9999999999794,0.7,75.00000000000001,0.362345659953411,0.14979421327121467,0.21255144668219633,0.24251028933643926,0.0,0.11983537061697175,340979.95109459944,5.781218332529511e-10,1.0000000000000002,5.78121833252951e-10,0.0,1.3420692533715184e-13,4.5761870838018586e-08,1.3048915635514344e-09
mech_019,pore_pinned_drag,1,1817.9999999999363,630.9999999999787,0.7,75.00000000000001,0.3623456694486825,0.14979422593157665,0.21255144351710586,0.24251028870342117,0.0,0.11983538074526133,280429.4377419893,8.1035245795124e-10,1.0000000000000002,8.103524579512398e-10,0.0,2.3491593162717754e-13,6.5877342622845e-08,1.914787987208301e-09
mech_019,pore_pinned_drag,1,1835.9999999999343,636.9999999999781,0.7,75.00000000000001,0.3623456805818823,0.14979424077584313,0.2125514398060392,0.2425102879612078,0.0,0.11983539262067451,231226.608999218,1.1308238253835717e-09,1.0000000000000002,1.1308238253835715e-09,0.0,4.081729976047188e-13,9.438045812118507e-08,2.7955605747666958e-09
mech_019,pore_pinned_drag,1,1853.9999999999322,642.9999999999774,0.7,75.00000000000001,0.3623456936081032,0.1497942581441376,0.2125514354639656,0.2425102870927931,0.0,0.11983540651531009,191139.0740356103,1.5711597703587898e-09,1.0000000000000002,1.5711597703587894e-09,0.0,7.040983062660053e-13,1.3458069828972582e-07,4.061271253074169e-09
mech_019,pore_pinned_drag,1,1871.9999999999302,648.9999999999767,0.7,75.00000000000001,0.36234570881778083,0.14979427842370774,0.2125514303940731,0.24251028607881464,0.0,0.11983542273896619,158393.43719712849,2.173637692270561e-09,1.0000000000000002,2.1736376922705605e-09,0.0,1.2059821759667638e-12,1.9101966204984796e-07,5.8714012025998905e-09
mech_019,pore_pinned_drag,1,1889.9999999999281,654.999999999976,0.7,75.00000000000001,0.3623457265409564,0.14979430205460853,0.2125514244863479,0.24251028489726958,0.0,0.11983544164368683,131577.02422856778,2.994548923938583e-09,1.0000000000000002,2.9945489239385823e-09,0.0,2.051288679358243e-12,2.699024602637064e-07,8.447902146389792e-09
mech_019,pore_pinned_drag,1,1907.999999999926,660.9999999999753,0.7,75.00000000000001,0.3623457471519703,0.1497943295359604,0.21255141761600993,0.242510283523202,0.0,0.11983546362876832,109561.45166219246,4.1085468017803235e-09,1.0000000000000002,4.108546801780323e-09,0.0,3.4653666246582814e-12,3.796705979392733e-07,1.2098261349309529e-08
mech_019,pore_pinned_drag,1,1925.999999999924,666.9999999999746,0.7,75.00000000000001,0.36234577107462085,0.14979436143282776,0.2125514096417931,0.24251028192835863,0.0,0.11983548914626221,91443.01263404851,5.614251398726207e-09,1.0000000000000002,5.614251398726205e-09,0.0,5.815202223456106e-12,5.317596103890438e-07,1.724656427686183e-08
mech_019,pore_pinned_drag,1,1943.999999999922,672.999999999974,0.7,75.00000000000001,0.3623457987878237,0.14979439838376496,0.21255140040405873,0.2425102800808117,0.0,0.11983551870701198,76496.04732318799,7.641447245441801e-09,1.0000000000000002,7.6414472454418e-09,1.1102230246251565e-16,9.69457912089173e-12,7.415969832101241e-07,2.447514787105717e-08
mech_019,pore_pinned_drag,1,1961.99999999992,678.9999999999733,0.7,75.00000000000001,0.36234583083180977,0.1497944411090797,0.21255138972273008,0.242510277944546,0.0,0.11983555288726376,64136.36832070674,1.0360293103441937e-08,1.0000000000000002,1.0360293103441936e-08,1.1102230246251565e-16,1.6058148852191505e-11,1.0299113493328887e-06,3.4580219191263986e-08
mech_019,pore_pinned_drag,1,1979.999999999918,684.9999999999726,0.7,75.00000000000001,0.3623458678148984,0.1497944904198646,0.21255137739503382,0.24251027547900672,0.0,0.11983559233589168,53892.49436344026,1.3993064122849346e-08,1.0000000000000002,1.3993064122849343e-08,1.1102230246251565e-16,2.643120153586798e-11,1.4244433797907188e-06,4.8645813644718374e-08
mech_019,pore_pinned_drag,1,1997.9999999999159,690.9999999999719,0.7,75.00000000000001,0.3623459104208877,0.14979454722785024,0.21255136319303747,0.2425102726386075,0.0,0.1198356377822802,45382.964721364246,1.8829070248366447e-08,1.0000000000000002,1.8829070248366443e-08,2.220446049250313e-16,4.323589487685712e-11,1.96217309189302e-06,6.814173965535697e-08
mech_019,pore_pinned_drag,1,2015.9999999999138,696.9999999999712,0.7,75.00000000000001,0.3623459594171005,0.14979461255613402,0.2125513468609665,0.24251026937219328,0.0,0.11983569004490723,38298.401773400416,2.524354492272728e-08,1.0000000000000002,2.5243544922727273e-08,3.3306690738754696e-16,7.02955862814931e-11,2.692208606305358e-06,9.505277061106776e-08
mech_019,pore_pinned_drag,1,2033.9999999999118,702.9999999999706,0.7,75.00000000000001,0.3623460156631316,0.14979468755084213,0.2125513281122895,0.24251026562245792,0.0,0.1198357500406737,32387.29126295817,3.3721480134516954e-08,1.0000000000000002,3.372148013451695e-08,6.661338147750939e-16,1.1360996539520871e-10,3.679519039629226e-06,1.3204838386434657e-07
mech_019,pore_pinned_drag,1,2051.99999999991,708.99999999997,0.7,75.00000000000001,0.3623460801203351,0.14979477349378012,0.21255130662655497,0.24251026132531098,0.0,0.1198358187950241,27444.681067297464,4.4887603701143275e-08,1.0000000000000002,4.488760370114326e-08,1.1102230246251565e-15,1.825395903227418e-10,5.009740838562792e-06,1.8270491241893891e-07
mech_019,pore_pinned_drag,1,2069.999999999914,714.9999999999714,0.7,75.00000000000001,0.3623461538620989,0.14979487181613182,0.21255128204596707,0.24251025640919344,0.0,0.11983589745290546,23303.177052404786,5.954395940700285e-08,1.0000000000000002,5.9543959407002836e-08,1.7763568394002505e-15,2.916059199052541e-10,6.7953443810815175e-06,2.5179519165648303e-07
mech_019,pore_pinned_drag,1,2087.999999999918,720.9999999999727,0.7,75.00000000000001,0.362346238084948,0.14979498411326397,0.212551253971684,0.2425102507943368,0.0,0.11983598729061118,19825.75151365234,7.87168684173612e-08,1.0000000000000002,7.871686841736119e-08,3.1086244689504383e-15,4.632116160401011e-10,9.18351839784841e-06,3.456648010824849e-07
mech_019,pore_pinned_drag,1,2105.9999999999222,726.9999999999741,0.7000000000000001,75.00000000000001,0.3623463341205213,0.14979511216069508,0.21255122195982623,0.24251024439196522,0.0,0.11983608972855607,16899.985476614565,1.0371543075148707e-07,1.0000000000000002,1.0371543075148705e-07,5.329070518200751e-15,7.31729412704842e-10,1.23662164475236e-05,4.7271900052466585e-07
mech_019,pore_pinned_drag,1,2123.9999999999263,732.9999999999754,0.7,75.00000000000001,0.3623464434484651,0.14979525793128678,0.21255118551717833,0.24251023710343567,0.0,0.11983620634502944,14433.448057262929,1.3620417949615752e-07,1.0000000000000002,1.362041794961575e-07,9.325873406851315e-15,1.149615497161624e-09,1.6592915564106954e-05,6.440506588126686e-07
mech_019,pore_pinned_drag,1,2141.9999999999304,738.9999999999768,0.7,75.00000000000001,0.36234656771028473,0.149795423613713,0.21255114409657172,0.2425102288193143,0.0,0.11983633889097041,12349.979699132047,1.782930405208238e-07,1.0000000000000002,1.7829304052082378e-07,1.5987211554602254e-14,1.7965022342460136e-09,2.218676612238399e-05,8.742471307190276e-07
mech_019,pore_pinned_drag,1,2159.9999999999345,744.9999999999782,0.7,75.00000000000001,0.36234670872419716,0.14979561163226285,0.21255109709193432,0.24251021941838688,0.0,0.11983648930581028,10586.695634320393,2.3264839125640857e-07,1.0000000000000002,2.3264839125640852e-07,2.708944180085382e-14,2.792653107185585e-09,2.9564968458013708e-05,1.1824234647342407e-06
mech_019,pore_pinned_drag,1,2177.9999999999386,750.9999999999795,0.7000000000000001,75.00000000000001,0.362346868501021,0.149795824668028,0.212551043832993,0.2425102087665986,0.0,0.1198366597344224,9091.564572745054,3.026297702852681e-07,1.0000000000000002,3.0262977028526806e-07,4.5852210917018965e-14,4.318772728223394e-09,3.926440113365512e-05,1.5935408879832014e-06
mech_019,pore_pinned_drag,1,2195.9999999999427,756.9999999999809,0.7000000000000002,75.00000000000001,0.36234704926114125,0.1497960656815217,0.21255098357961955,0.2425101967159239,0.0,0.11983685254521736,7821.447871054876,3.924576841098093e-07,1.0000000000000002,3.924576841098092e-07,7.693845560652335e-14,6.64502979739247e-09,5.1973754161915546e-05,2.140083650333115e-06
mech_019,pore_pinned_drag,1,2213.999999999947,762.9999999999823,0.7000000000000002,75.00000000000001,0.362347253452581,0.14979633793677471,0.2125509155158063,0.24251018310316122,0.0,0.11983707034941977,6740.5081565595965,5.074190102394841e-07,1.0000000000000002,5.07419010239484e-07,1.2867484855405564e-13,1.01733717420748e-08,6.857369520717694e-05,2.8641845299776786e-06
mech_019,pore_pinned_drag,1,2231.999999999951,768.9999999999836,0.7000000000000004,75.00000000000001,0.3623474837702066,0.14979664502694212,0.21255083874326447,0.2425101677486529,0.0,0.1198373160215537,5818.915033816354,6.541177313548901e-07,1.0000000000000002,6.5411773135489e-07,2.1393997684526767e-13,1.549892474201904e-08,9.018692618934215e-05,3.820310208806945e-06
mech_019,pore_pinned_drag,1,2249.999999999955,774.999999999985,0.7000000000000008,75.00000000000001,0.36234774317608953,0.1497969909014527,0.21255075227463682,0.24251015045492735,0.0,0.11983759272116218,5031.7902009207555,8.407801817808012e-07,1.0000000000000002,8.40780181780801e-07,3.5349501104064984e-13,2.3498670812640324e-08,0.00011824038152974796,5.078643020384854e-06
mech_019,pore_pinned_drag,1,2267.999999999959,780.9999999999864,0.7000000000000013,75.00000000000001,0.3623480349210404,0.14979737989472053,0.21255065502631987,0.24251013100526397,0.0,0.11983790391577642,4358.345913663648,1.0776256765101811e-06,1.0000000000000002,1.077625676510181e-06,5.805356195764944e-13,3.545893139353905e-08,0.0001545422887420003,6.72932607424304e-06
mech_019,pore_pinned_drag,1,2285.999999999963,786.9999999999877,0.700000000000002,75.00000000000001,0.3623483625673213,0.14979781675642834,0.21255054581089294,0.2425101091621786,0.0,0.11983825340514268,3781.1799283073674,1.377315360321239e-06,1.0000000000000002,1.3773153603212389e-06,9.485745522397337e-13,5.32578120898836e-08,0.00020137737010002434,8.887775415540545e-06
mech_019,pore_pinned_drag,1,2303.9999999999673,792.9999999999891,0.7000000000000031,75.00000000000001,0.3623487300125351,0.14979830668338012,0.21255042332915497,0.242510084665831,0.0,0.1198386453467041,3285.697347911058,1.7554944003647396e-06,1.0000000000000002,1.7554944003647391e-06,1.5408785358772548e-12,7.962514432404264e-08,0.0002616241255329453,1.1701306783355171e-05
mech_019,pore_pinned_drag,1,2321.9999999999714,798.9999999999905,0.7000000000000048,75.00000000000001,0.36234914151467934,0.14979885535290582,0.21255028616177352,0.24251005723235466,0.0,0.11983908428232466,2859.6355977360145,2.231445295163984e-06,1.0000000000000002,2.2314452951639835e-06,2.4896751327219135e-12,1.1851122531518546e-07,0.0003388989186434616,1.535737694197705e-05
mech_019,pore_pinned_drag,1,2339.9999999999754,804.9999999999918,0.7000000000000075,75.00000000000001,0.36234960171833813,0.14979946895778418,0.21255013276055396,0.2425100265521108,0.0,0.11983957516622734,2492.6733781488115,2.8288731368959644e-06,1.0000000000000002,2.828873136895964e-06,4.001243780749064e-12,1.756076479813744e-07,0.00043773250912425125,2.0093801917325833e-05
mech_019,pore_pinned_drag,1,2357.9999999999795,810.9999999999932,0.7000000000000117,75.00000000000001,0.36235011568197106,0.14980015424262805,0.21254996143934302,0.24250999228786863,0.0,0.11984012339410244,2176.1081356114487,3.576847198701249e-06,1.0000000000000002,3.576847198701248e-06,6.396883023285227e-12,2.590798446721244e-07,0.0005637857577675667,2.621138841548056e-05
mech_019,pore_pinned_drag,1,2375.9999999999836,816.9999999999945,0.7000000000000179,75.00000000000001,0.36235068890624555,0.14980091854166078,0.21254977036458478,0.24250995407291692,0.0,0.11984073483332863,1902.5895473961273,4.510927287708703e-06,1.0000000000000002,4.510927287708702e-06,1.0174194819967397e-11,3.805931239855261e-07,0.0007241124995130675,3.408950209283117e-05
mech_019,pore_pinned_drag,1,2393.9999999999877,822.9999999999959,0.7000000000000276,75.00000000000001,0.36235132736333364,0.14980176981777815,0.2125495575455555,0.2425099115091111,0.0,0.11984141585422253,1665.898885653999,5.674507977676541e-06,1.0000000000000002,5.6745079776765405e-06,1.610001021390417e-11,5.567439125290551e-07,0.0009274790634917329,4.420519928765866e-05
mech_019,pore_pinned_drag,1,2411.999999999992,828.9999999999973,0.7000000000000419,75.00000000000001,0.3623520375270787,0.14980271670277157,0.2125493208243071,0.24250986416486142,0.0,0.11984217336221725,1460.766031116861,7.120419190595163e-06,1.0000000000000002,7.120419190595161e-06,2.5350055388173587e-11,8.110481917641571e-07,0.001184751648157868,5.7156669669965714e-05
mech_019,pore_pinned_drag,1,2429.999999999996,834.9999999999986,0.7000000000000637,75.00000000000001,0.3623528264039122,0.1498037685385496,0.2125490578653626,0.2425098115730725,0.0,0.11984301483083969,1282.7174404630582,8.912827720625847e-06,1.0000000000000002,8.912827720625846e-06,3.971900586208221e-11,1.176693106168905e-06,0.001509364769415454,7.369187865604116e-05
mech_019,pore_pinned_drag,1,2448.0,841.0,0.700000000000096,75.00000000000001,0.36235370156437374,0.14980493541916495,0.2125487661452088,0.24250975322904178,0.0,0.11984394833533196,1127.9496089052543,1.1129491281817217e-05,1.0000000000000002,1.1129491281817216e-05,6.193223711647988e-11,1.7003297965672227e-06,0.0019178863291667285,9.474346329623106e-05
mech_019,pore_pinned_drag,1,2466.000000000004,847.0000000000014,0.7000000000001443,75.00000000000001,0.3623546711750584,0.14980622823341117,0.2125484429416472,0.24250968858832944,0.0,0.11984498258672893,993.2235700163648,1.3864424618448184e-05,1.0000000000000002,1.386442461844818e-05,9.611034190726286e-11,2.4472813748375392e-06,0.0024306975441843134,0.00012147112691639146
mech_019,pore_pinned_drag,1,2484.000000000008,853.0000000000027,0.7000000000002157,75.00000000000001,0.36235574403078646,0.14980765870771529,0.21254808532307118,0.2425096170646142,0.0,0.11984612696617224,875.7767851681414,1.7231046259499352e-05,1.0000000000000002,1.723104625949935e-05,1.4845280560393803e-10,3.508666968454252e-06,0.0030728090783146804,0.00015531299963208095
mech_019,pore_pinned_drag,1,2502.0000000000123,859.0000000000041,0.7000000000003211,75.00000000000001,0.3623569295867502,0.14980923944900026,0.21254769013774993,0.24250953802755,0.0,0.11984739155920021,773.2494325770863,2.1365884753993277e-05,1.0000000000000002,2.1365884753993274e-05,2.282473099413096e-10,5.0111104165321695e-06,0.003874838287049048,0.00019804768784158994
mech_019,pore_pinned_drag,1,2520.0000000000164,865.0000000000055,0.7000000000004762,75.00000000000001,0.3623582379903587,0.14981098398714499,0.21254725400321373,0.2425094508006427,0.0,0.11984878718971599,683.622640617046,2.643293483137199e-05,1.0000000000000002,2.6432934831371984e-05,3.493438871515764e-10,7.129922676865615e-06,0.004874176569456994,0.0002518690301474161
mech_019,pore_pinned_drag,1,2538.0000000000205,871.0000000000068,0.7000000000007034,75.00000000000001,0.3623596801124578,0.1498129068166104,0.21254677329584737,0.24250935465916945,0.0,0.11985032545328833,605.1666455537278,3.2628767043451663e-05,1.0000000000000002,3.262876704345166e-05,5.323066432083579e-10,1.010693588583448e-05,0.006116380490112837,0.0003194759143832731
mech_019,pore_pinned_drag,1,2556.0000000000246,877.0000000000082,0.7000000000010349,75.00000000000001,0.3623612675775564,0.1498150234367418,0.21254624414081458,0.24250924882816294,0.0,0.11985201874939344,536.3972092181797,4.018850922863565e-05,1.0000000000000002,4.018850922863564e-05,8.075364821280573e-10,1.4274544146721421e-05,0.007656825649346237,0.0004041798953674727
mech_019,pore_pinned_drag,1,2574.0000000000286,883.0000000000095,0.7000000000015165,75.00000000000001,0.3623630127926439,0.14981735039019184,0.21254566240245204,0.24250913248049039,0.0,0.11985388031215348,476.0389226259343,4.9392834776800864e-05,1.0000000000000002,4.939283477680085e-05,1.2197859389218024e-09,2.0087996692149877e-05,0.009562668314708766,0.0005100337907747659
mech_019,pore_pinned_drag,1,2592.0000000000327,889.0000000000109,0.7000000000022136,75.00000000000001,0.3623649289741292,0.14981990529883893,0.21254502367529027,0.24250900473505804,0.0,0.11985592423907115,422.99425942510425,6.057611136242711e-05,1.0000000000000002,6.0576111362427097e-05,1.8346585362039036e-09,2.8168624910111297e-05,0.011915166654736334,0.000641984928471184
mech_019,pore_pinned_drag,1,2610.000000000037,895.0000000000123,0.700000000003219,75.00000000000001,0.36236703017237676,0.14982270689650234,0.2125443232758744,0.24250886465517488,0.0,0.11985816551720188,376.31743818654775,7.413588476891043e-05,1.0000000000000002,7.413588476891042e-05,2.747928884438977e-09,3.9361505931400234e-05,0.01481242111597262,0.0008060572783338565
mech_019,pore_pinned_drag,1,2628.000000000041,901.0000000000136,0.7000000000046634,75.00000000000001,0.36236933129325727,0.14982577505767636,0.2125435562355809,0.24250871124711618,0.0,0.11986062004614109,335.19231288663707,9.054389588142767e-05,1.0000000000000002,9.054389588142765e-05,4.098851147382732e-09,5.481212233873146e-05,0.018372602136251262,0.0010095673306490518
mech_019,pore_pinned_drag,1,2646.000000000045,907.000000000015,0.7000000000067313,75.00000000000001,0.3623718481160654,0.14982913082142046,0.2125427172946449,0.242508543458929,0.0,0.11986330465713638,298.9136429031884,0.00011035885513111,1.0000000000000002,0.00011035885513110997,6.089090454075574e-09,7.606793291071495e-05,0.022737743072909315,0.0012613792873555367
mech_019,pore_pinned_drag,1,2664.000000000049,913.0000000000164,0.7000000000096811,75.00000000000001,0.36237459730709476,0.14983279640945968,0.21254180089763508,0.242508360179527,0.0,0.11986623712756775,266.8712026465103,0.00013424122790165583,1.0000000000000002,0.0001342412279016558,9.009547330407486e-09,0.00010521250136159386,0.028078187024787916,0.0015722059173235118
mech_019,pore_pinned_drag,1,2682.000000000053,919.0000000000177,0.700000000013874,75.00000000000001,0.3623775964280891,0.14983679523745208,0.212540801190637,0.2425081602381274,0.0,0.11986943618996167,238.5362807940861,0.0001629703169542044,1.0000000000000002,0.00016297031695420438,1.3278219412882208e-08,0.00014504203572308642,0.034597788219585035,0.001954962297995825
mech_019,pore_pinned_drag,1,2700.0000000000573,925.0000000000191,0.700000000019813,75.00000000000001,0.36238086393871854,0.1498411519182914,0.21253971202042715,0.2425079424040854,0.0,0.11987292153463312,213.45019341089358,0.00019746396410284255,1.0000000000000002,0.0001974639641028425,1.9493442193763144e-08,0.00019929699002226852,0.04253998189571282,0.0024251806282009555
mech_019,pore_pinned_drag,1,2718.0000000000614,931.0000000000205,0.7000000000281974,75.00000000000001,0.3623844191921578,0.14984589225621037,0.21253852693594744,0.2425077053871895,0.0,0.1198767138049683,191.21449680061406,0.00023880123352062487,1.0000000000000002,0.0002388012335206248,2.8508475691246815e-08,0.0002729649193911249,0.05219485119358978,0.0030014953554242853
mech_019,pore_pinned_drag,1,2736.0000000000655,937.0000000000218,0.7000000000399941,75.00000000000001,0.3623882824227631,0.1498510432303508,0.2125372391924123,0.24250744783848244,0.0,0.11988083458428066,171.48263701344726,0.0002882484835380145,1.0000000000000002,0.00028824848353801443,4.1535611838838804e-08,0.0003726752398597418,0.06390733553519778,0.003706209019260697
mech_019,pore_pinned_drag,1,2754.0000000000696,943.0000000000232,0.7000000000565372,75.00000000000001,0.3623924747247763,0.14985663296636842,0.2125358417584079,0.24250716835168157,0.0,0.11988530637309475,153.95281538429498,0.0003472892830013686,1.0000000000000002,0.00034728928300136857,6.029096266679801e-08,0.0005072121444576736,0.07808674234428946,0.004565950474258255
mech_019,pore_pinned_drag,1,2772.0000000000737,949.0000000000246,0.7000000000796613,75.00000000000001,0.36239701802089763,0.14986269069453018,0.21253432732636746,0.24250686546527347,0.0,0.11989015255562414,138.36188480317085,0.00041765868260442514,1.0000000000000002,0.00041765868260442503,8.719510613541814e-08,0.0006881789344140879,0.09521774274989207,0.0056124385218866675
mech_019,pore_pinned_drag,1,2790.0000000000778,955.0000000000259,0.7000000001118825,75.00000000000001,0.36240193501949913,0.14986924669266555,0.21253268832683359,0.24250653766536667,0.0,0.11989539735413245,124.48012086624816,0.0005013824115343593,1.0000000000000002,0.0005013824115343592,1.2565015594656614e-07,0.0009308557601987344,0.11587305209804882,0.006883365453577237
mech_019,pore_pinned_drag,1,2808.000000000082,961.0000000000273,0.700000000156639,75.00000000000001,0.36240724915917066,0.14987633221222751,0.21253091694694315,0.24250618338938865,0.0,0.11990106576978202,112.10673663644825,0.0006008216357582508,1.0000000000000002,0.0006008216357582507,1.8042103910875795e-07,0.001255303619019179,0.14072801760645862,0.008423416583751576
mech_019,pore_pinned_drag,1,2826.000000000086,967.0000000000286,0.7000000002186173,75.00000000000001,0.3624129845392162,0.1498839793856216,0.21252900515359463,0.24250580103071895,0.0,0.11990718350849727,101.06603029099294,0.000718723986817816,1.0000000000000002,0.0007187239868178159,2.581583622429662e-07,0.0016877808863431283,0.17057735821968498,0.010285443530728883
mech_019,pore_pinned_drag,1,2844.00000000009,973.00000000003,0.7000000003041864,75.00000000000001,0.3624191658346505,0.14989222111286737,0.21252694472178313,0.24250538894435658,0.0,0.11991377689029391,91.20407213596158,0.00085828164963294,1.0000000000000002,0.0008582816496329398,3.681130126276244e-07,0.002262555220287411,0.2063543254844019,0.01253181077954272
mech_019,pore_pinned_drag,1,2862.000000000094,979.0000000000314,0.7000000004219771,75.00000000000001,0.36242581819417635,0.14990109092556847,0.21252472726860788,0.24250494545372156,0.0,0.11992087274045478,82.38585188991829,0.0010231973851018146,1.0000000000000002,0.0010231973851018144,5.231095083768622e-07,0.0030242140218019638,0.2491525788176737,0.015235936926872936
mech_019,pore_pinned_drag,1,2880.000000000098,985.0000000000327,0.7000000005836531,75.00000000000004,0.3624329671195684,0.14991062282609124,0.21252234429347716,0.2425044688586954,0.0,0.119928498260873,74.49281924647491,0.0012177594588239132,1.0000000000000007,0.0012177594588239124,7.408673706743585e-07,0.0040306015283740945,0.3002510935539751,0.018484053954861097
mech_019,pore_pinned_drag,1,2898.0000000001023,991.0000000000341,0.7000000008049359,75.0000000000001,0.36244063832483936,0.1499208510997858,0.21251978722505355,0.2425039574450107,0.0,0.11993668087982866,67.42076090464191,0.001446926551690517,1.0000000000000013,0.001446926551690515,1.0457890105008971e-06,0.005356540962620167,0.36114244519553507,0.02237720989520389
mech_019,pore_pinned_drag,1,2916.0000000001064,997.0000000000355,0.70000000110696,75.0000000000002,0.3624488575735326,0.14993181009804346,0.21251704747548916,0.24250340949509785,0.0,0.11994544807843477,61.07796582494053,0.0017164238420485094,1.0000000000000027,0.0017164238420485048,1.4713708955671478e-06,0.007098536993116519,0.43356483780733057,0.027033542312461734
mech_019,pore_pinned_drag,1,2934.0000000001105,1003.0000000000368,0.7000000015180652,75.00000000000038,0.36245765049246814,0.14994353398995752,0.21251411650251062,0.2425028233005021,0.0,0.11995482719196603,55.3836376928231,0.0020328515733422604,1.000000000000005,0.00203285157334225,2.063444649924584e-06,0.009380698296787204,0.5195382678134043,0.03259085213798426
mech_019,pore_pinned_drag,1,2952.0000000001146,1009.0000000000382,0.70000000207616,75.00000000000071,0.36246704236027827,0.14995605648037102,0.21251098587990724,0.24250219717598143,0.0,0.11996484518429683,50.266519668347044,0.002403807556305316,1.0000000000000095,0.002403807556305293,2.8845195884086294e-06,0.012362173617409825,0.6214052357386267,0.03920950950238807
mech_019,pore_pinned_drag,1,2970.0000000001187,1015.0000000000396,0.7000000028318323,75.00000000000135,0.36247705786911705,0.14996941049215606,0.21250764737696098,0.2425015294753922,0.0,0.11997552839372486,45.6637016546009,0.0028380252016708975,1.000000000000018,0.0028380252016708464,4.019582107939179e-06,0.016246458955282792,0.7418764367110037,0.047075725321481965
mech_019,pore_pinned_drag,1,2988.000000000123,1021.0000000000409,0.7000000038524351,75.00000000000252,0.36248772085800673,0.14998362781067565,0.2125040930473311,0.2425008186094662,0.0,0.11998690224854053,41.51958467881323,0.0033455288387948838,1.0000000000000335,0.0033455288387947714,5.58381556980958e-06,0.021293010152172893,0.8840818746301088,0.056405224461837156
mech_019,pore_pinned_drag,1,3006.000000000127,1027.0000000000423,0.7000000052274464,75.00000000000465,0.3624990540164358,0.14999873868858105,0.21250031532785474,0.24250006306557093,0.0,0.11999899095086485,37.784980675881776,0.0039378082483647195,1.000000000000062,0.003937808248364476,7.732843268382084e-06,0.027831686098047956,1.0516278534653172,0.06744735831941691
mech_019,pore_pinned_drag,1,3024.000000000131,1033.0000000000437,0.7000000070754857,75.00000000000855,0.3625110785570377,0.15001477140938357,0.2124963071476541,0.24249926142953082,0.0,0.12001181712750686,34.41632909974246,0.004628014524365334,1.0000000000001141,0.004628014524364806,1.0676274754151116e-05,0.03628065520783495,1.2486603006275772,0.08048969655774425
