candidate_id,base_mechanism,variant,G0_nm,T1_C,rho_switch,growth_tolerance,first_step_growth_fraction,complete_practical,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.84,0.1,0.22606286490991978,False,COMPLETE_WINDOW,6,1250.0,1250.0,1325.0,1335.0,75.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.88,0.05,0.42789937556729607,False,COMPLETE_WINDOW,7,1210.0,1210.0,1310.0,1320.0,100.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1400.0,0.88,0.1,0.42789937556729607,False,COMPLETE_WINDOW,9,1210.0,1210.0,1325.0,1335.0,115.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.8,0.05,0.2472433911336602,False,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.8,0.1,0.2472433911336602,False,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.84,0.05,0.46492714419716286,False,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.84,0.1,0.46492714419716286,False,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.88,0.05,0.8940439350223278,False,COMPLETE_WINDOW,6,1200.0,1200.0,1325.0,1335.0,125.0,True,True
mech_009_PR_comp,mech_009,PR_comp,150.0,1450.0,0.88,0.1,0.8940439350223278,False,COMPLETE_WINDOW,10,1200.0,1200.0,1375.0,1385.0,175.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.8,0.05,0.016572076611924256,True,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.8,0.1,0.016572076611924256,True,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.84,0.05,0.034278720714853786,True,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.84,0.1,0.034278720714853786,True,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.88,0.05,0.06985048120074502,False,COMPLETE_WINDOW,8,1210.0,1210.0,1320.0,1325.0,110.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1350.0,0.88,0.1,0.06985048120074502,True,COMPLETE_WINDOW,10,1210.0,1210.0,1335.0,1345.0,125.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.8,0.05,0.05627186420535395,False,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.8,0.1,0.05627186420535395,True,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.84,0.05,0.11587263621589058,False,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.84,0.1,0.11587263621589058,False,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.88,0.05,0.23662220409933954,False,COMPLETE_WINDOW,8,1210.0,1210.0,1320.0,1325.0,110.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1400.0,0.88,0.1,0.23662220409933954,False,COMPLETE_WINDOW,11,1210.0,1210.0,1360.0,1370.0,150.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.8,0.05,0.12964229374082556,False,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.8,0.1,0.12964229374082556,False,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.84,0.05,0.253523223654392,False,COMPLETE_WINDOW,6,1245.0,1245.0,1320.0,1325.0,75.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.84,0.1,0.253523223654392,False,COMPLETE_WINDOW,10,1245.0,1245.0,1370.0,1375.0,125.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.88,0.05,0.4729739389044789,False,COMPLETE_WINDOW,8,1200.0,1200.0,1375.0,1385.0,175.0,True,True
mech_009_PR_comp,mech_009,PR_comp,225.0,1450.0,0.88,0.1,0.4729739389044789,False,COMPLETE_WINDOW,10,1200.0,1200.0,1395.0,1400.0,195.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.8,0.05,0.001524358373090043,False,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,1250.0,1325.0,nan,75.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.8,0.1,0.001524358373090043,False,UPPER_BOUND_RIGHT_CENSORED,4,1250.0,1250.0,1325.0,nan,75.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.84,0.05,0.00404631149861378,False,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,1245.0,1325.0,nan,80.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.84,0.1,0.00404631149861378,False,UPPER_BOUND_RIGHT_CENSORED,5,1245.0,1245.0,1325.0,nan,80.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.88,0.05,0.009412861796379844,False,UPPER_BOUND_RIGHT_CENSORED,6,1200.0,1200.0,1325.0,nan,125.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1350.0,0.88,0.1,0.009412861796379844,False,UPPER_BOUND_RIGHT_CENSORED,6,1200.0,1200.0,1325.0,nan,125.0,True,False
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.8,0.05,0.01117996654764473,True,COMPLETE_WINDOW,6,1250.0,1250.0,1360.0,1370.0,110.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.8,0.1,0.01117996654764473,True,COMPLETE_WINDOW,8,1250.0,1250.0,1375.0,1385.0,125.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.84,0.05,0.028174677303423056,True,COMPLETE_WINDOW,8,1245.0,1245.0,1370.0,1375.0,125.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.84,0.1,0.028174677303423056,True,COMPLETE_WINDOW,10,1245.0,1245.0,1385.0,1395.0,140.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.88,0.05,0.06533587117275677,False,COMPLETE_WINDOW,8,1200.0,1200.0,1375.0,1385.0,175.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1400.0,0.88,0.1,0.06533587117275677,True,COMPLETE_WINDOW,9,1200.0,1200.0,1385.0,1395.0,185.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.8,0.05,0.04711630317703623,True,COMPLETE_WINDOW,6,1250.0,1250.0,1360.0,1370.0,110.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.8,0.1,0.04711630317703623,True,COMPLETE_WINDOW,9,1250.0,1250.0,1385.0,1395.0,135.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.84,0.05,0.10849508298130464,False,COMPLETE_WINDOW,9,1235.0,1235.0,1370.0,1375.0,135.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.84,0.1,0.10849508298130464,False,COMPLETE_WINDOW,11,1235.0,1235.0,1385.0,1395.0,150.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.88,0.05,0.24228849613234218,False,COMPLETE_WINDOW,9,1195.0,1195.0,1375.0,1385.0,180.0,True,True
mech_009_PR_comp,mech_009,PR_comp,300.0,1450.0,0.88,0.1,0.24228849613234218,False,COMPLETE_WINDOW,11,1195.0,1195.0,1395.0,1400.0,200.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.8,0.05,0.03571919185036412,True,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.8,0.1,0.03571919185036412,True,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.84,0.05,0.06912808629768563,False,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.84,0.1,0.06912808629768563,True,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.88,0.05,0.1282781485366174,False,COMPLETE_WINDOW,6,1235.0,1235.0,1310.0,1320.0,75.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1350.0,0.88,0.1,0.1282781485366174,False,COMPLETE_WINDOW,8,1235.0,1235.0,1325.0,1335.0,90.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.8,0.05,0.11806414522890823,False,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.8,0.1,0.11806414522890823,False,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.84,0.05,0.22256470616581017,False,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.84,0.1,0.22256470616581017,False,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.88,0.05,0.42800713214116476,False,COMPLETE_WINDOW,6,1220.0,1220.0,1310.0,1320.0,90.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1400.0,0.88,0.1,0.42800713214116476,False,COMPLETE_WINDOW,8,1220.0,1220.0,1325.0,1335.0,105.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.8,0.05,0.24725708777728433,False,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True
