candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,HR_pct,cumulative_PR_desintering_work,reference_PR_work,PR_exposure_difference
mech_009_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,81,-0.6939350419167486,15287.331930038512,280905.6416740237,261066.67667357743
mech_009_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,81,-0.6601908915098373,3385.3202807928865,280905.6416740237,272790.4802270147
mech_009_q0_PR_attrition_moderate,0.92,GBseg_rich,1.0,81,0.0,1007728.1323749826,1007728.1323749826,0.0
mech_009_q0_PR_attrition_moderate,0.92,GBseg_rich,20.0,81,0.277333482501521,72027.61455604136,1007728.1323749826,919482.5502354242
mech_009_q0_PR_attrition_moderate,0.92,GBseg_rich,100.0,81,0.4684293069574958,16518.279592467523,1007728.1323749826,975536.9201388778
mech_009_q0_PR_attrition_moderate,0.92,TJ_rich,1.0,81,0.0,177429.17657958012,177429.17657958012,0.0
mech_009_q0_PR_attrition_moderate,0.92,TJ_rich,20.0,81,0.0911306404757444,9825.18829928392,177429.17657958012,167239.2878971845
mech_009_q0_PR_attrition_moderate,0.92,TJ_rich,100.0,81,0.5358714653057239,2229.2050183863153,177429.17657958012,174597.06428040873
mech_009_q0_PR_attrition_moderate,0.92,baseline,1.0,81,0.0,451191.06049808627,451191.06049808627,0.0
mech_009_q0_PR_attrition_moderate,0.92,baseline,20.0,81,0.0103940791390081,25648.724671154017,450700.2903641733,424727.6785059464
mech_009_q0_PR_attrition_moderate,0.92,baseline,100.0,81,-0.0895632782876795,5644.933320459484,450700.2903641733,444943.1392622294
mech_009_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,81,0.0,279973.6432301608,279973.6432301608,0.0
mech_009_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,81,-0.2635155123537617,15476.39277488727,279973.6432301608,264241.16005888174
mech_009_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,81,-0.27452197131923334,3430.5076848903664,279973.6432301608,276043.8702836592
mech_009_q0_PR_attrition_strong,0.85,GBseg_rich,1.0,81,0.0,1938928.1841667448,1938928.1841667448,0.0
mech_009_q0_PR_attrition_strong,0.85,GBseg_rich,20.0,81,1.9643812431081074,173608.51996060452,1938928.1841667448,1730337.6396963317
mech_009_q0_PR_attrition_strong,0.85,GBseg_rich,100.0,81,2.193946046438638,42967.60222132357,1938928.1841667448,1854800.602351921
mech_009_q0_PR_attrition_strong,0.85,TJ_rich,1.0,81,0.0,420651.9652206168,420651.9652206168,0.0
mech_009_q0_PR_attrition_strong,0.85,TJ_rich,20.0,81,-0.1784070392193222,24813.057610530057,435184.43190370145,408912.0712173175
mech_009_q0_PR_attrition_strong,0.85,TJ_rich,100.0,81,-0.3155630920883759,6522.651034309332,435184.43190370145,427716.68139988487
mech_009_q0_PR_attrition_strong,0.85,baseline,1.0,81,0.0,984379.0970297968,984379.0970297968,0.0
mech_009_q0_PR_attrition_strong,0.85,baseline,20.0,81,0.7508928132715154,65191.68027337223,994990.133746258,922881.0734966119
mech_009_q0_PR_attrition_strong,0.85,baseline,100.0,81,0.7541445852250426,15522.643637302219,994990.133746258,972347.5329734269
mech_009_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,1.0,81,0.0,648687.3426231713,648687.3426231713,0.0
mech_009_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,20.0,81,0.0535980366832428,38993.76922211372,657750.0090351558,618983.400084913
mech_009_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,100.0,81,0.0524709335046135,9929.083839049825,657750.0090351558,648521.483939368
mech_009_q0_PR_attrition_strong,0.88,GBseg_rich,1.0,81,0.0,1862760.640491084,1862760.640491084,0.0
mech_009_q0_PR_attrition_strong,0.88,GBseg_rich,20.0,81,3.2130037743673507,174221.3320833103,1900934.9840388165,1697205.2844158546
mech_009_q0_PR_attrition_strong,0.88,GBseg_rich,100.0,81,3.927874321904123,40503.77725547373,1900934.9840388165,1825902.80213521
mech_009_q0_PR_attrition_strong,0.88,TJ_rich,1.0,81,0.0,423332.1630242243,423332.1630242243,0.0
mech_009_q0_PR_attrition_strong,0.88,TJ_rich,20.0,81,0.489659286878812,24419.0734109503,423332.1630242243,392172.46696640144
mech_009_q0_PR_attrition_strong,0.88,TJ_rich,100.0,81,0.5822918194914418,5498.884428408916,423332.1630242243,410488.0074620353
mech_009_q0_PR_attrition_strong,0.88,baseline,1.0,81,0.0,997223.3488970387,997223.3488970387,0.0
mech_009_q0_PR_attrition_strong,0.88,baseline,20.0,81,0.6696750696650158,64140.62167057833,997223.3488970387,922418.8149820368
mech_009_q0_PR_attrition_strong,0.88,baseline,100.0,81,0.7022613166378118,14215.505966902108,997223.3488970387,971789.5626894219
mech_009_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,81,0.0,657844.4577431554,657844.4577431554,0.0
mech_009_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,81,0.3952375160990339,38924.69121156498,657844.4577431554,616224.6194928946
mech_009_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,81,0.3745184651514496,8586.07845002966,657844.4577431554,645627.2297215856
mech_009_q0_PR_attrition_strong,0.9,GBseg_rich,1.0,81,0.0,1846589.3296487168,1846589.3296487168,0.0
mech_009_q0_PR_attrition_strong,0.9,GBseg_rich,20.0,81,2.9312898975269785,171961.67885052244,1856849.5751677786,1669733.774787937
mech_009_q0_PR_attrition_strong,0.9,GBseg_rich,100.0,81,3.380822738169443,39740.18875703047,1856849.5751677786,1803428.261012342
mech_009_q0_PR_attrition_strong,0.9,TJ_rich,1.0,81,0.0,417163.50076960056,417163.50076960056,0.0
mech_009_q0_PR_attrition_strong,0.9,TJ_rich,20.0,81,1.3620654189130539,24948.280167943754,426233.4499480336,401208.5292527751
mech_009_q0_PR_attrition_strong,0.9,TJ_rich,100.0,81,1.3217890149595473,5639.1464376783915,426233.4499480336,419810.5964182304
mech_009_q0_PR_attrition_strong,0.9,baseline,1.0,81,0.0,977698.7522089474,977698.7522089474,0.0
mech_009_q0_PR_attrition_strong,0.9,baseline,20.0,81,1.416286197297973,63899.61359900868,991721.0401811609,925891.3457046341
mech_009_q0_PR_attrition_strong,0.9,baseline,100.0,81,0.9211996443196708,14182.81755173669,991721.0401811609,975522.9088740074
mech_009_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,81,0.0,651310.7037439877,651310.7037439877,0.0
mech_009_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,81,0.4892317809013962,38057.216965711625,644729.7951660998,596585.2347618515
mech_009_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,81,0.6027222116271794,8455.65704380611,644729.7951660998,625716.8519009397
mech_009_q0_PR_attrition_strong,0.92,GBseg_rich,1.0,81,0.0,1871264.6848957192,1871264.6848957192,0.0
mech_009_q0_PR_attrition_strong,0.92,GBseg_rich,20.0,81,1.8345872862836037,169531.73082718145,1871264.6848957192,1669675.3388530735
mech_009_q0_PR_attrition_strong,0.92,GBseg_rich,100.0,81,2.1849386947926326,38785.72173565117,1871264.6848957192,1803355.6944245913
mech_009_q0_PR_attrition_strong,0.92,TJ_rich,1.0,81,0.0,416648.9032246822,416648.9032246822,0.0
mech_009_q0_PR_attrition_strong,0.92,TJ_rich,20.0,81,2.228854438165958,24118.42823194837,416648.9032246822,391816.8863954926
mech_009_q0_PR_attrition_strong,0.92,TJ_rich,100.0,81,2.7720452329760406,5499.535506224439,416648.9032246822,410114.7240652937
mech_009_q0_PR_attrition_strong,0.92,baseline,1.0,81,0.0,975884.8772363928,975884.8772363928,0.0
mech_009_q0_PR_attrition_strong,0.92,baseline,20.0,81,2.3923625715822117,63601.99753073816,975884.8772363928,911602.049608283
mech_009_q0_PR_attrition_strong,0.92,baseline,100.0,81,2.6588190536592817,14087.88734913944,975884.8772363928,961523.1276392692
mech_009_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,1.0,81,0.0,634947.9457094204,634947.9457094204,0.0
mech_009_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,20.0,81,1.833566091639072,37819.4851271848,634947.9457094204,596578.8699393745
mech_009_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,100.0,81,1.733581144377776,8454.91496038052,634947.9457094204,625706.5668122162
mech_009_q0_PR_comp,0.85,GBseg_rich,1.0,81,0.0,630209.7632154352,630209.7632154352,0.0
mech_009_q0_PR_comp,0.85,GBseg_rich,20.0,81,-0.7478259653348309,40906.734184604764,630506.684336964,587004.8875919286
mech_009_q0_PR_comp,0.85,GBseg_rich,100.0,81,-0.7009079273905028,10630.41362147659,630506.684336964,617855.639808632
mech_009_q0_PR_comp,0.85,TJ_rich,1.0,81,0.0,103619.98345790162,103619.98345790162,0.0
mech_009_q0_PR_comp,0.85,TJ_rich,20.0,81,-2.323935135388,5539.408251306645,103619.98345790162,97889.82277782429
mech_009_q0_PR_comp,0.85,TJ_rich,100.0,81,-2.246345641823034,1451.052285831007,103619.98345790162,102096.58936084976
mech_009_q0_PR_comp,0.85,baseline,1.0,81,0.0,263872.53109603235,263872.53109603235,0.0
mech_009_q0_PR_comp,0.85,baseline,20.0,81,-1.4143129030908426,14901.9134421391,263872.53109603235,248918.34026138936
mech_009_q0_PR_comp,0.85,baseline,100.0,81,-1.4632789385216671,3794.75920244838,263872.53109603235,260071.85718923164
mech_009_q0_PR_comp,0.85,mixed_GBseg_TJ,1.0,81,0.0,160894.6663513502,160894.6663513502,0.0
mech_009_q0_PR_comp,0.85,mixed_GBseg_TJ,20.0,81,-2.012218120498939,8723.65088322197,160894.6663513502,152063.08813674568
mech_009_q0_PR_comp,0.85,mixed_GBseg_TJ,100.0,81,-2.366609233945099,2209.812374134204,160894.6663513502,158667.15417778608
mech_009_q0_PR_comp,0.88,GBseg_rich,1.0,81,0.0,630536.459068869,630536.459068869,0.0
mech_009_q0_PR_comp,0.88,GBseg_rich,20.0,81,-0.24974117749521363,40710.19475764595,630536.459068869,586461.4869148935
mech_009_q0_PR_comp,0.88,GBseg_rich,100.0,81,-0.24480795041735487,10589.711885706924,630536.459068869,617862.2909970887
mech_009_q0_PR_comp,0.88,TJ_rich,1.0,81,0.0,102794.93848541247,102794.93848541247,0.0
mech_009_q0_PR_comp,0.88,TJ_rich,20.0,81,-1.458914081354112,5550.755424675093,102794.93848541247,96445.01559515261
mech_009_q0_PR_comp,0.88,TJ_rich,100.0,81,-1.4823433267133064,1246.2663421792217,102794.93848541247,100600.57242104507
mech_009_q0_PR_comp,0.88,baseline,1.0,81,0.0,263679.402691917,263679.402691917,0.0
mech_009_q0_PR_comp,0.88,baseline,20.0,81,-1.425787060384858,14439.39330124772,263679.402691917,248802.84943738213
mech_009_q0_PR_comp,0.88,baseline,100.0,81,-1.3202874422875792,3167.8444397112503,263679.402691917,260074.39829891865
mech_009_q0_PR_comp,0.88,mixed_GBseg_TJ,1.0,81,0.0,160402.61712952814,160402.61712952814,0.0
mech_009_q0_PR_comp,0.88,mixed_GBseg_TJ,20.0,81,-1.920931317846178,8691.007291844511,160919.36436869405,151858.80327783368
mech_009_q0_PR_comp,0.88,mixed_GBseg_TJ,100.0,81,-2.0007687259592166,1909.9350495557455,160919.36436869405,158455.6798586991
mech_009_q0_PR_comp,0.9,GBseg_rich,1.0,81,0.0,629909.5732497277,629909.5732497277,0.0
mech_009_q0_PR_comp,0.9,GBseg_rich,20.0,81,-0.1024095218591689,40770.12155535223,630685.7252666912,586497.2669068143
mech_009_q0_PR_comp,0.9,GBseg_rich,100.0,81,0.0663722972785922,10699.530713115628,630685.7252666912,617853.6662330353
mech_009_q0_PR_comp,0.9,TJ_rich,1.0,81,0.0,100412.65747962522,100412.65747962522,0.0
mech_009_q0_PR_comp,0.9,TJ_rich,20.0,81,-1.2060592849306286,5563.931743696654,102031.37995963487,96445.04882523473
mech_009_q0_PR_comp,0.9,TJ_rich,100.0,81,-0.9556586894852175,1254.1344508473794,102031.37995963487,100601.03318373833
mech_009_q0_PR_comp,0.9,baseline,1.0,81,0.0,263675.9589331943,263675.9589331943,0.0
mech_009_q0_PR_comp,0.9,baseline,20.0,81,-0.9690411853007513,14460.073751744909,263675.9589331943,248858.6348725765
mech_009_q0_PR_comp,0.9,baseline,100.0,81,-1.4495330187817865,3188.3163506132028,263675.9589331943,260073.76344259735
mech_009_q0_PR_comp,0.9,mixed_GBseg_TJ,1.0,81,0.0,160931.49926076806,160931.49926076806,0.0
mech_009_q0_PR_comp,0.9,mixed_GBseg_TJ,20.0,81,-1.5372144043966471,8503.63558186868,160455.77259463532,149299.30079003476
mech_009_q0_PR_comp,0.9,mixed_GBseg_TJ,100.0,81,-1.5357971183779755,1881.2367875880143,160455.77259463532,155824.5673417586
mech_009_q0_PR_comp,0.92,GBseg_rich,1.0,81,0.0,629925.5878195051,629925.5878195051,0.0
mech_009_q0_PR_comp,0.92,GBseg_rich,20.0,81,-0.6081854854311113,40344.03364997889,629925.5878195051,586247.9301016293
mech_009_q0_PR_comp,0.92,GBseg_rich,100.0,81,-0.5679495325423255,9201.902967856153,629925.5878195051,617849.1044552572
mech_009_q0_PR_comp,0.92,TJ_rich,1.0,81,0.0,102065.7233373899,102065.7233373899,0.0
mech_009_q0_PR_comp,0.92,TJ_rich,20.0,81,-0.1557219050321691,5568.899494269484,102065.7233373899,96494.543970884
mech_009_q0_PR_comp,0.92,TJ_rich,100.0,81,0.1755299387806462,1258.93055549038,102065.7233373899,100653.21704946793
mech_009_q0_PR_comp,0.92,baseline,1.0,81,0.0,263576.24308317574,263576.24308317574,0.0
mech_009_q0_PR_comp,0.92,baseline,20.0,81,-0.6231097189781705,14378.310396423953,263425.3496809439,248801.8027831707
mech_009_q0_PR_comp,0.92,baseline,100.0,81,-0.5254123616505851,3169.076770168762,263425.3496809439,260073.9870299836
mech_009_q0_PR_comp,0.92,mixed_GBseg_TJ,1.0,81,0.0,159532.83396241616,159532.83396241616,0.0
mech_009_q0_PR_comp,0.92,mixed_GBseg_TJ,20.0,81,-0.6283975348033275,8608.057276076473,159532.83396241616,150778.54940403206
mech_009_q0_PR_comp,0.92,mixed_GBseg_TJ,100.0,81,-0.7676440517787944,1906.3121248850614,159532.83396241616,157347.17229609058
mech_009_q0_disabled,0.85,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.85,GBseg_rich,20.0,81,-3.38402899798956,0.0,0.0,0.0
mech_009_q0_disabled,0.85,GBseg_rich,100.0,81,-3.2849344966120437,0.0,0.0,0.0
mech_009_q0_disabled,0.85,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.85,TJ_rich,20.0,81,-3.1080688486122847,0.0,0.0,0.0
mech_009_q0_disabled,0.85,TJ_rich,100.0,81,-3.1361605256048395,0.0,0.0,0.0
mech_009_q0_disabled,0.85,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.85,baseline,20.0,81,-3.2126431489153324,0.0,0.0,0.0
mech_009_q0_disabled,0.85,baseline,100.0,81,-3.0765009136223846,0.0,0.0,0.0
mech_009_q0_disabled,0.85,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.85,mixed_GBseg_TJ,20.0,81,-2.8152211476863425,0.0,0.0,0.0
mech_009_q0_disabled,0.85,mixed_GBseg_TJ,100.0,81,-2.8778775279647704,0.0,0.0,0.0
mech_009_q0_disabled,0.88,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.88,GBseg_rich,20.0,81,-3.1604518952151066,0.0,0.0,0.0
mech_009_q0_disabled,0.88,GBseg_rich,100.0,81,-2.9275622567277195,0.0,0.0,0.0
mech_009_q0_disabled,0.88,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.88,TJ_rich,20.0,81,-2.561870233738934,0.0,0.0,0.0
mech_009_q0_disabled,0.88,TJ_rich,100.0,81,-2.847883833961482,0.0,0.0,0.0
mech_009_q0_disabled,0.88,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.88,baseline,20.0,81,-2.6285309297257715,0.0,0.0,0.0
mech_009_q0_disabled,0.88,baseline,100.0,81,-2.781751301509904,0.0,0.0,0.0
mech_009_q0_disabled,0.88,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.88,mixed_GBseg_TJ,20.0,81,-2.689059510094376,0.0,0.0,0.0
mech_009_q0_disabled,0.88,mixed_GBseg_TJ,100.0,81,-2.716462797968565,0.0,0.0,0.0
mech_009_q0_disabled,0.9,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.9,GBseg_rich,20.0,81,-2.7655756834712295,0.0,0.0,0.0
mech_009_q0_disabled,0.9,GBseg_rich,100.0,81,-2.8478363557791964,0.0,0.0,0.0
mech_009_q0_disabled,0.9,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.9,TJ_rich,20.0,81,-2.1926311378599195,0.0,0.0,0.0
mech_009_q0_disabled,0.9,TJ_rich,100.0,81,-2.4801693585146567,0.0,0.0,0.0
mech_009_q0_disabled,0.9,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.9,baseline,20.0,81,-2.0582673498488626,0.0,0.0,0.0
mech_009_q0_disabled,0.9,baseline,100.0,81,-2.1663919533441947,0.0,0.0,0.0
mech_009_q0_disabled,0.9,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.9,mixed_GBseg_TJ,20.0,81,-2.5107230671080263,0.0,0.0,0.0
mech_009_q0_disabled,0.9,mixed_GBseg_TJ,100.0,81,-2.518966042435739,0.0,0.0,0.0
mech_009_q0_disabled,0.92,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.92,GBseg_rich,20.0,81,-2.365801721675583,0.0,0.0,0.0
mech_009_q0_disabled,0.92,GBseg_rich,100.0,81,-2.6364468312307214,0.0,0.0,0.0
mech_009_q0_disabled,0.92,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.92,TJ_rich,20.0,81,-1.6780290333677779,0.0,0.0,0.0
mech_009_q0_disabled,0.92,TJ_rich,100.0,81,-1.4655142163511454,0.0,0.0,0.0
mech_009_q0_disabled,0.92,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.92,baseline,20.0,81,-1.833684507162947,0.0,0.0,0.0
mech_009_q0_disabled,0.92,baseline,100.0,81,-2.0584093385169284,0.0,0.0,0.0
mech_009_q0_disabled,0.92,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_009_q0_disabled,0.92,mixed_GBseg_TJ,20.0,81,-2.0324846971529116,0.0,0.0,0.0
mech_009_q0_disabled,0.92,mixed_GBseg_TJ,100.0,81,-2.03176560904199,0.0,0.0,0.0
mech_019_PR_attrition_moderate,0.85,GBseg_rich,1.0,81,0.0,1013440.6087637992,1013440.6087637992,0.0
mech_019_PR_attrition_moderate,0.85,GBseg_rich,20.0,81,-1.3240776892955581,73237.20225499566,1013888.5762336388,940180.1054951632
mech_019_PR_attrition_moderate,0.85,GBseg_rich,100.0,81,-1.5455810600727105,19778.45019917708,1013888.5762336388,994061.0054910806
mech_019_PR_attrition_moderate,0.85,TJ_rich,1.0,81,0.0,179491.8984562234,179491.8984562234,0.0
mech_019_PR_attrition_moderate,0.85,TJ_rich,20.0,81,-1.8426511205837948,10187.075806768313,183614.6343345116,173157.69970112588
mech_019_PR_attrition_moderate,0.85,TJ_rich,100.0,81,-1.8993724815727984,2806.329400387253,183614.6343345116,180719.3366562074
mech_019_PR_attrition_moderate,0.85,baseline,1.0,81,0.0,455489.19706221216,455489.19706221216,0.0
mech_019_PR_attrition_moderate,0.85,baseline,20.0,81,-1.7731453774273773,27300.193678539872,455854.49505131366,427637.84778058436
mech_019_PR_attrition_moderate,0.85,baseline,100.0,81,-1.9165457491121662,7292.626426405974,455854.49505131366,447516.11328946997
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,1.0,81,0.0,281148.9610723796,281148.9610723796,0.0
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,81,-1.6817166618718435,15891.139821891786,283100.3798001376,267070.15472659154
mech_019_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,81,-1.901739411261512,4186.577053430187,283100.3798001376,278939.5970491181
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,81,0.0,1013671.1101103808,1013671.1101103808,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,81,-1.014611165738574,72846.89388478031,1013671.1101103808,932368.9818537827
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,81,-1.013818192520612,20165.590024100828,1013671.1101103808,985416.1208055859
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,81,0.0,181746.54939172135,181746.54939172135,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,81,-1.1921473790487682,9979.13631585497,181746.54939172135,167266.12720595498
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,81,-1.5774802980047635,2429.574982813144,182734.3698623799,177885.48523125815
mech_019_PR_attrition_moderate,0.88,baseline,1.0,81,0.0,455261.1562383906,455261.1562383906,0.0
mech_019_PR_attrition_moderate,0.88,baseline,20.0,81,-1.6365173193742264,26149.205413966036,455261.1562383906,426313.3284931741
mech_019_PR_attrition_moderate,0.88,baseline,100.0,81,-1.929040332566164,5933.519497714627,455261.1562383906,446202.55148808006
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,81,0.0,282309.83520271827,282309.83520271827,0.0
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,81,-1.4826070204946844,15809.094614179989,283209.4106986858,266647.2819274116
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,81,-1.749781242558378,3617.8139964939023,283209.4106986858,278438.31565661257
mech_019_PR_attrition_moderate,0.9,GBseg_rich,1.0,81,0.0,1011419.6735264844,1011419.6735264844,0.0
mech_019_PR_attrition_moderate,0.9,GBseg_rich,20.0,81,-1.0129205356892192,73007.43950173378,1013802.0890156076,923185.7916589938
mech_019_PR_attrition_moderate,0.9,GBseg_rich,100.0,81,-1.1972091417478166,16940.188307088632,1013802.0890156076,975919.703456692
mech_019_PR_attrition_moderate,0.9,TJ_rich,1.0,81,0.0,178078.40400900174,178078.40400900174,0.0
mech_019_PR_attrition_moderate,0.9,TJ_rich,20.0,81,-0.9565913584567275,10239.169819435281,180935.11221012205,170414.51284063543
mech_019_PR_attrition_moderate,0.9,TJ_rich,100.0,81,-1.295481893867187,2487.5544059611,180935.11221012205,177887.29967971618
mech_019_PR_attrition_moderate,0.9,baseline,1.0,81,0.0,455339.96339865215,455339.96339865215,0.0
mech_019_PR_attrition_moderate,0.9,baseline,20.0,81,-0.6743400630732717,26263.347200161435,455339.96339865215,426740.1820259812
mech_019_PR_attrition_moderate,0.9,baseline,100.0,81,-1.003766384194983,6046.850916691341,455339.96339865215,446824.75982797414
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,81,0.0,283282.671895003,283282.671895003,0.0
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,81,-1.1888335175646798,15688.196581774999,283282.671895003,264276.05602152925
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,81,-1.3684118094030264,3640.4128792051843,283282.671895003,276078.8904603868
mech_019_PR_attrition_moderate,0.92,GBseg_rich,1.0,81,0.0,1013905.2480163684,1013905.2480163684,0.0
mech_019_PR_attrition_moderate,0.92,GBseg_rich,20.0,81,-0.9785970186401006,73187.48354721449,1013905.2480163684,919820.1745647516
mech_019_PR_attrition_moderate,0.92,GBseg_rich,100.0,81,-1.217559951819886,17121.464656086162,1013905.2480163684,975886.19345588
mech_019_PR_attrition_moderate,0.92,TJ_rich,1.0,81,0.0,178522.4000477692,178522.4000477692,0.0
mech_019_PR_attrition_moderate,0.92,TJ_rich,20.0,81,-0.4852343808334317,10098.0777104651,178522.4000477692,167269.2724766743
mech_019_PR_attrition_moderate,0.92,TJ_rich,100.0,81,-0.0843007334929893,2500.120987146012,178522.4000477692,174630.85035821202
mech_019_PR_attrition_moderate,0.92,baseline,1.0,81,0.0,451191.4900700243,451191.4900700243,0.0
mech_019_PR_attrition_moderate,0.92,baseline,20.0,81,-0.6414522322867297,26012.084175294018,451191.4900700243,424837.0153421515
mech_019_PR_attrition_moderate,0.92,baseline,100.0,81,-0.5653835223031324,6005.212468282317,451191.4900700243,445055.09915798093
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,81,0.0,277883.73590755876,277883.73590755876,0.0
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,81,-0.473919411478281,15576.351893131929,277883.73590755876,261105.3715131028
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,81,-0.5812582310145346,3672.029216012512,277883.73590755876,272831.7739534666
mech_019_PR_attrition_strong,0.85,GBseg_rich,1.0,81,0.0,1939710.9287016252,1939710.9287016252,0.0
mech_019_PR_attrition_strong,0.85,GBseg_rich,20.0,81,0.03646305652425105,174654.0327590175,1939710.9287016252,1727638.187568327
mech_019_PR_attrition_strong,0.85,GBseg_rich,100.0,81,0.049723099958574,44056.01039096414,1939710.9287016252,1851776.74480351
mech_019_PR_attrition_strong,0.85,TJ_rich,1.0,81,0.0,419624.68872142246,419624.68872142246,0.0
mech_019_PR_attrition_strong,0.85,TJ_rich,20.0,81,-0.8941546761412537,25377.468429753902,428867.88992175425,400579.07097639464
mech_019_PR_attrition_strong,0.85,TJ_rich,100.0,81,-0.9653473579396328,6536.586015651523,428867.88992175425,419138.1465208469
mech_019_PR_attrition_strong,0.85,baseline,1.0,81,0.0,986908.83930876,986908.83930876,0.0
mech_019_PR_attrition_strong,0.85,baseline,20.0,81,-0.1415088834632598,65986.46340931096,996509.1746074373,922722.0945833421
mech_019_PR_attrition_strong,0.85,baseline,100.0,81,-0.3792392434368081,16259.617825363832,996509.1746074373,972210.1900310423
mech_019_PR_attrition_strong,0.85,mixed_GBseg_TJ,1.0,81,0.0,649580.2839970845,649580.2839970845,0.0
mech_019_PR_attrition_strong,0.85,mixed_GBseg_TJ,20.0,81,-0.6011278546976325,39343.8906421389,658056.086577098,617778.2140245717
mech_019_PR_attrition_strong,0.85,mixed_GBseg_TJ,100.0,81,-0.7213624399850181,9639.39680393822,658056.086577098,647264.1114156365
mech_019_PR_attrition_strong,0.88,GBseg_rich,1.0,81,0.0,1904817.4490643623,1904817.4490643623,0.0
mech_019_PR_attrition_strong,0.88,GBseg_rich,20.0,81,0.3565125611746714,175082.95746560086,1904817.4490643623,1694700.4060047804
mech_019_PR_attrition_strong,0.88,GBseg_rich,100.0,81,0.407348126382118,41356.0963361191,1904817.4490643623,1823087.2455701139
mech_019_PR_attrition_strong,0.88,TJ_rich,1.0,81,0.0,427347.2427410087,427347.2427410087,0.0
mech_019_PR_attrition_strong,0.88,TJ_rich,20.0,81,-0.4633582200459281,24874.00998788028,427347.2427410087,392207.8303509487
mech_019_PR_attrition_strong,0.88,TJ_rich,100.0,81,-0.47223574160287946,6070.077989374791,431541.52477244113,419834.6818011536
mech_019_PR_attrition_strong,0.88,baseline,1.0,81,0.0,994737.7489881496,994737.7489881496,0.0
mech_019_PR_attrition_strong,0.88,baseline,20.0,81,0.0803809235721553,64733.015854091784,994737.7489881496,911747.243973722
