candidate_id,base_mechanism,variant,rho_target,initial_topology,heating_rate_C_min,peak_T_C,response_class,n_cases,HR_pct,PR_exposure_difference,connected_fine_difference,mean_radius_difference_nm
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1350.0,beneficial,3,1.2707503012432826,980459.687012296,0.0070377880033368,-0.4582802404268804
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1350.0,neutral,2,0.08588563954018424,477611.78577477083,0.00340043318258865,-0.20804293341893748
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1400.0,beneficial,7,1.544505987534684,1018551.2995890124,0.0075591522332654,-0.4534754164783763
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1400.0,neutral,4,0.2184572004228842,478518.66758817376,0.0025189269442557503,-0.1145120580379064
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1400.0,unattainable,16,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1450.0,beneficial,6,5.379724450397303,2631483.488545807,0.0122696534040872,-1.1793725635095953
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1450.0,harmful,4,-1.0909882512155473,705386.7380102226,0.00619996812424075,-0.3479542645207623
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1450.0,neutral,8,-0.20960778396571544,782382.8709130415,0.00216134779170985,-0.19905796349828003
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,baseline,100.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1350.0,neutral,5,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1400.0,neutral,12,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1400.0,unattainable,15,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1450.0,neutral,18,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1350.0,beneficial,1,5.388914122318054,1573048.1067696968,0.0151763574942962,-1.2755208233377644
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1350.0,neutral,4,0.2297457003525088,494605.7261747718,0.00450533759214385,-0.3072974614551178
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1400.0,beneficial,4,3.6888480314356675,1675362.0529489545,0.01502042366568875,-1.280288301781198
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1400.0,neutral,8,0.0003417399441066,526654.3994406933,0.0046987027304357,-0.2955851125127147
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1400.0,unattainable,15,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1450.0,beneficial,6,3.7250864766548126,1711872.5152971614,0.0120860056286721,-1.078266772314883
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1450.0,harmful,10,-1.6316641584248583,596737.3610110886,0.0048632871911143,-0.3465421253579208
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1450.0,neutral,2,-0.6562440036599777,458012.16091009695,0.0020615333124117,-0.1573755315128622
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1350.0,beneficial,1,5.587483941134579,1674579.3360924665,0.0157083702141878,-1.2899180553949066
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1350.0,neutral,4,0.18953685597041509,517986.5319585245,0.0042934200801643,-0.2687159856600338
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1400.0,beneficial,4,3.7986461621035996,1783035.9623375786,0.0155832440449829,-1.2912589825991105
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1400.0,neutral,8,0.0107883692459674,551500.7117908181,0.00470860579921065,-0.3055331353810899
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1400.0,unattainable,15,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1450.0,beneficial,6,4.1950505839509935,1818652.5274736849,0.0132579141885552,-1.1896380726159634
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1450.0,harmful,10,-1.6487959778280352,625873.6786531473,0.0050007812991254,-0.3632115391389519
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1450.0,neutral,2,-0.8116907221824926,478670.3528708724,0.0017211664875056,-0.0961219535156985
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1350.0,neutral,5,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1400.0,neutral,13,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1400.0,unattainable,14,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1450.0,neutral,19,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,1.0,1450.0,unattainable,8,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1350.0,beneficial,2,2.344412778785606,1653004.8182484955,-0.0016788007380518,0.1242420191562523
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1350.0,neutral,3,0.1129634690580996,785946.6757741033,-0.0008644256630714,0.0945529724676959
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1400.0,beneficial,8,5.950501896213719,1801517.9874235,0.0025247662052171,-0.2157771097627545
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1400.0,neutral,5,0.6719971507236869,788230.6460261991,-0.0010758629218837,0.1451137898171453
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1400.0,unattainable,14,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1450.0,beneficial,16,4.302573225629369,1811162.0702643534,0.0011357399519756,-0.05251915865101255
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1450.0,neutral,2,0.961698129513934,726894.4973472398,0.0023507413380133,-0.0819652592967656
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,20.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1350.0,beneficial,2,2.5545079252826444,1774523.0833709706,-0.0018764684746344,0.1308090743936638
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1350.0,neutral,3,0.1141625289976892,825898.9132371554,-0.0013460042295039,0.1151654018884968
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1350.0,unattainable,22,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1400.0,beneficial,8,6.5163616902408545,1929520.1100778396,0.0019867406089203,-0.1121351109158936
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1400.0,neutral,5,0.6908553493185567,828377.1647710333,-0.0007406763903118,0.0808406316892274
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1400.0,unattainable,14,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1450.0,beneficial,16,5.092843011260596,1940726.6618513544,0.00051931911756725,-0.0450926887203913
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1450.0,neutral,2,0.9801360720220186,765160.2505548395,0.0020688564875625,-0.022189754544371
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,GBseg_rich,100.0,1450.0,unattainable,9,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,1.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,1.0,1400.0,neutral,6,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,1.0,1400.0,unattainable,21,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,1.0,1450.0,neutral,13,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,1.0,1450.0,unattainable,14,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1400.0,beneficial,2,4.784684973472079,1132630.4602917861,0.01214582389896855,-1.5433164823259204
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1400.0,neutral,4,-0.1270056024723996,343855.48459403194,0.00316941191166695,-0.29357287160388873
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1400.0,unattainable,21,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1450.0,beneficial,4,6.84226698188181,1138871.9293499854,0.01369069167136295,-1.702219334936668
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1450.0,harmful,2,-2.290358570915879,250864.49916362637,0.002645708152231,-0.1284064321850948
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1450.0,neutral,6,-0.3008251653853684,392256.56866722286,0.0034159710726456,-0.589749330533472
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,20.0,1450.0,unattainable,15,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1400.0,beneficial,2,4.892909100722832,1196661.0019654054,0.0125663149585967,-1.5867833945142564
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1400.0,neutral,4,-0.1505275683001317,359630.37875763286,0.00361168851550665,-0.34302297274147264
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1400.0,unattainable,21,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1450.0,beneficial,4,7.023719177740423,1203496.5103277038,0.014016244780798298,-1.751246513282851
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1450.0,harmful,2,-2.3303416378633446,262112.56034093577,0.0029152825120965,-0.1558295887769318
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1450.0,neutral,6,-0.5404188342731809,410573.7756712583,0.0038023225269221,-0.5723270487646595
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,TJ_rich,100.0,1450.0,unattainable,15,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1350.0,neutral,1,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1400.0,neutral,8,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1400.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1450.0,neutral,16,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,1.0,1450.0,unattainable,11,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1350.0,neutral,1,0.083284754670888,427615.2551328769,0.0019043145664319,-0.0755054602625122
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1400.0,beneficial,5,1.964437282415633,969113.0345485884,0.0052448516448488,-0.4800451245665016
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1400.0,neutral,3,0.4027232793714997,486167.5969597411,0.0013355867478761,-0.1510542060276449
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1400.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1450.0,beneficial,5,4.917207783949837,2434277.141063642,0.0101139642704219,-1.3723589023470524
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1450.0,neutral,10,0.04249126221544325,729850.2468276632,0.0025330255331814,-0.2571398908819979
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,20.0,1450.0,unattainable,12,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1350.0,neutral,1,0.0901288862194356,447460.6799804797,0.0021812729102968,-0.1071203109914549
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1400.0,beneficial,5,1.9058297360213476,1018504.0776132988,0.0050436061269241,-0.4271836662587205
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1400.0,neutral,3,0.3194209405085834,508531.44289210194,0.0004056604214853,-0.0655326426752651
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1400.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1450.0,beneficial,5,5.058865612372474,2631446.1145465868,0.0102829546192354,-1.376306949000302
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1450.0,neutral,10,0.0211917110312244,767352.9743093776,0.0026340364655862,-0.24611192182216965
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,baseline,100.0,1450.0,unattainable,12,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1350.0,neutral,1,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1400.0,neutral,9,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1400.0,unattainable,18,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1450.0,neutral,17,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,1450.0,unattainable,10,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1350.0,neutral,1,0.0589536053299754,339802.71521918266,0.0031671529703184,-0.1941420327900402
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1400.0,beneficial,3,4.261558949731036,1701527.0916355094,0.0107844590302961,-1.3664558695031983
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1400.0,neutral,6,0.24571275836318018,526615.937998648,0.003113282536137,-0.32325994980406136
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1400.0,unattainable,18,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1450.0,beneficial,5,5.416601415694904,1711840.8401236474,0.0104297191648876,-1.2198510092862236
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1450.0,harmful,6,-1.05164505515347,398200.5488177426,0.004543225987025,-0.3655866364823268
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1450.0,neutral,5,-0.4062068943101662,619933.1183828022,0.0029768422827103,-0.3679596732438028
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,1450.0,unattainable,11,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1350.0,neutral,1,0.0618130791609913,355186.44976881944,0.0033060908276011,-0.2014031318160221
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1400.0,beneficial,3,4.155781829183336,1807086.5314522104,0.0107018325597696,-1.3190648404199763
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1400.0,neutral,6,0.1472882769522731,551459.7365964709,0.00292405618045215,-0.30328182798761105
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1400.0,unattainable,18,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1450.0,beneficial,5,5.979638444154957,1818617.339358997,0.0114264743061314,-1.3428099668605142
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1450.0,harmful,2,-1.036357760985487,356152.12153869483,0.0048777565543674,-0.3984717822643517
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1450.0,neutral,8,-0.8387250616935278,625864.0454048852,0.0034613970294638,-0.364923511370165
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,1450.0,unattainable,12,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1350.0,neutral,1,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1400.0,neutral,10,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1400.0,unattainable,17,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1450.0,neutral,17,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,1.0,1450.0,unattainable,10,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1350.0,neutral,1,0.1462310338002801,722989.2526764647,-0.0008567249267095,0.0735465995209168
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1400.0,beneficial,6,6.097109533073433,2453947.846696033,0.00236849797886115,-0.5243120668123673
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1400.0,neutral,4,0.8513054153965027,757014.3856792789,-0.00168981438700235,0.17267235073187584
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1400.0,unattainable,17,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1450.0,beneficial,17,2.170253904632515,1769962.2347130857,-0.0003084527088685,-0.0410100365720325
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,20.0,1450.0,unattainable,10,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1350.0,neutral,1,0.1539364558637543,760948.150886078,-0.0009191536649234,0.0797036485633881
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1350.0,unattainable,26,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1400.0,beneficial,6,6.541677517508212,2700028.524162462,0.0012826908935769,-0.4132327128348762
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1400.0,neutral,4,0.941889028326932,796179.4543126575,-0.0013138877874455,0.08654641188149625
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1400.0,unattainable,17,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1450.0,beneficial,17,2.6095521775676382,1900669.5282679324,-0.0007562728292805,0.0621962964570457
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,GBseg_rich,100.0,1450.0,unattainable,10,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,1.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,1.0,1400.0,neutral,2,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,1.0,1400.0,unattainable,25,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,1.0,1450.0,neutral,8,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,1.0,1450.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1400.0,neutral,2,-0.01548787016325795,321083.5065421135,0.00293156993323305,-0.3830471547712264
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1400.0,unattainable,25,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1450.0,beneficial,2,6.009973938066448,1138849.5520222648,0.01038450033292905,-2.3105490248634304
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1450.0,harmful,1,-1.1757485645379455,250863.6111442867,0.001505542522126,-0.0920016707224462
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1450.0,neutral,5,0.2340413457356554,392250.6011847526,0.0025006751035052,-0.7398119013475224
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,20.0,1450.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1400.0,neutral,2,0.0842385713113882,335845.29280772654,0.0034691368152933,-0.4844403947689102
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1400.0,unattainable,25,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1450.0,beneficial,2,5.978843951373429,1203472.586187371,0.01048702247391,-2.293570440721499
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1450.0,harmful,1,-1.20183383392752,262111.6589998376,0.0017354321227534,-0.1300321561015422
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1450.0,neutral,5,0.2502820337395477,410567.6217525339,0.0024845906167676,-0.692746659405401
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,TJ_rich,100.0,1450.0,unattainable,19,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,1.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,1.0,1400.0,neutral,4,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,1.0,1400.0,unattainable,23,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,1.0,1450.0,neutral,11,0.0,0.0,0.0,0.0
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,1.0,1450.0,unattainable,16,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1350.0,unattainable,27,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1400.0,beneficial,2,4.243815215773343,1581109.5463847492,0.00780682259206245,-1.243426578914729
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1400.0,neutral,2,0.449860211706533,457357.46771677275,0.0014573015386616498,-0.2810802829850836
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1400.0,unattainable,23,,,,
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1450.0,beneficial,3,4.702284182025424,2434265.7543002176,0.0088718268586423,-2.356388567072102
mech_009_PR_attrition_strong,mech_009,PR_attrition_strong,0.92,baseline,20.0,1450.0,neutral,8,0.40378438965978003,729844.5296445894,0.0016015510400774501,-0.3404198487155625
