candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,connected_fine_pore_fraction,connected_fine_difference,pore_mean_radius_nm,large_pore_fraction
mech_009_PR_comp,0.9,baseline,20.0,81,0.0729851382062857,0.00115150154182815,60.63345234379567,0.0329152984456065
mech_009_PR_comp,0.9,baseline,100.0,81,0.0725139452377075,0.00086256789528435,60.68216738619993,0.033197164608215396
mech_009_PR_comp,0.9,mixed_GBseg_TJ,1.0,81,0.0778683164038146,0.0,58.77103300521521,0.0289991499943475
mech_009_PR_comp,0.9,mixed_GBseg_TJ,20.0,81,0.0794370524563644,0.0012408898968685,58.6414142874381,0.0288675530331459
mech_009_PR_comp,0.9,mixed_GBseg_TJ,100.0,81,0.0803507805306406,0.0014220043206471,58.583616578285024,0.028783736762725998
mech_009_PR_comp,0.92,GBseg_rich,1.0,81,0.0787917010820114,0.0,61.74205713638733,0.0375784886048322
mech_009_PR_comp,0.92,GBseg_rich,20.0,81,0.0756150642218673,-0.0014995036944724,61.910499878129166,0.0374238921078362
mech_009_PR_comp,0.92,GBseg_rich,100.0,81,0.0757234274706043,-0.0017425969818755,61.80781040758001,0.037170532595974
mech_009_PR_comp,0.92,TJ_rich,1.0,81,0.0345623477823432,0.0,67.82494876873429,0.0450108343825873
mech_009_PR_comp,0.92,TJ_rich,20.0,81,0.0352687583153972,0.0008487332717347,67.66597572017929,0.0446468623088316
mech_009_PR_comp,0.92,TJ_rich,100.0,81,0.035341216015427,0.0008058969366269,67.63948788989515,0.0446149377048854
mech_009_PR_comp,0.92,baseline,1.0,81,0.0608331772573512,0.0,62.47071002163076,0.0363657107076599
mech_009_PR_comp,0.92,baseline,20.0,81,0.0620412003902548,0.0010720477779043,62.094993541408606,0.0355065592646388
mech_009_PR_comp,0.92,baseline,100.0,81,0.06204479442647905,0.000535733699276,62.18035834042246,0.0356527720177548
mech_009_PR_comp,0.92,mixed_GBseg_TJ,1.0,81,0.06136459306351019,0.0,61.84849757154366,0.03421590196373585
mech_009_PR_comp,0.92,mixed_GBseg_TJ,20.0,81,0.0633718025754005,0.0014962967733675,61.614766246876485,0.033750711598181105
mech_009_PR_comp,0.92,mixed_GBseg_TJ,100.0,81,0.0633927280243258,0.00148557370008045,61.649080673272465,0.0338911268814095
mech_009_disabled,0.85,GBseg_rich,1.0,81,0.9811153359259166,0.0,51.12088775847828,0.0188846640740833
mech_009_disabled,0.85,GBseg_rich,20.0,81,0.9811633347002537,3.187027558404498e-05,51.06124307918715,0.01883666529974615
mech_009_disabled,0.85,GBseg_rich,100.0,81,0.981137414419084,4.011124454328385e-05,51.04169168036985,0.0188625855809161
mech_009_disabled,0.85,TJ_rich,1.0,81,0.9800236585470481,0.0,52.369839561151494,0.01997634145295185
mech_009_disabled,0.85,TJ_rich,20.0,81,0.980074196065206,8.2232858698017e-06,52.33336828439006,0.0199258039347939
