rho,G_um_5,pore_D50_m_5,pore_D90_m_5,fine_pore_fraction_5,R_Z_eff_m_5,Gamma_growth_5,activity_5,Lambda_5,sigma_eff_Pa_5,tau_remove_D90_s_5,G_um_50,pore_D50_m_50,pore_D90_m_50,fine_pore_fraction_50,R_Z_eff_m_50,Gamma_growth_50,activity_50,Lambda_50,sigma_eff_Pa_50,tau_remove_D90_s_50,G_5_over_G_50
0.7271795855050758,0.09734301889933704,3.2319383653919526e-08,6.364806837480235e-08,0.783040064102492,4.918928177204058e-08,0.5644977817093688,0.0027640080512905028,0.0027716883718517,250000000.0,1497713.528921318,0.09454516507439899,3.2319383653919526e-08,6.364806837480235e-08,0.7828631159099829,4.9266650325209547e-08,0.6581623854867652,0.003743366528110262,0.0037577136931402555,250000000.0,171732.40664043222,1.0295927752914322
0.7332858059040459,0.1011199280765728,3.2319383653919526e-08,6.364806837480235e-08,0.778187181227437,5.122271359763524e-08,0.5720570266223429,0.0030417296515262344,0.00305104399148543,250000000.0,1249402.3495256642,0.09827949712602602,3.2319383653919526e-08,6.364806837480235e-08,0.7779106231229983,5.1347252845357295e-08,0.6655725469176575,0.004132680446788699,0.004150274624820714,250000000.0,146683.00623136738,1.0289015617052297
0.7393920263030161,0.10498806646559626,3.2319383653919526e-08,6.364806837480235e-08,0.7731534233952464,5.3340483856267855e-08,0.581401233398758,0.0033371420415114544,0.0033483345578355843,250000000.0,1045166.7467017812,0.10201382917765311,3.2319383653919526e-08,6.364806837480235e-08,0.7729581303360136,5.342785536550508e-08,0.67298270834855,0.004521994365467143,0.00454283555650118,250000000.0,121633.6058223021,1.0291552362255085
0.7454982467019864,0.10900087578796883,3.2319383653919526e-08,6.364806837480235e-08,0.767860174269015,5.5581701027637694e-08,0.5927512057874478,0.003659507965940102,0.0036729703485701105,250000000.0,886133.0765854204,0.10587087334214813,3.2319383653919526e-08,6.364806837480235e-08,0.767768583996018,5.5623756024175065e-08,0.6820476061538978,0.004945204947806083,0.00497003340555838,250000000.0,100104.62697260028,1.0295643395299603
0.7516044671009566,0.11318099112380152,3.2319383653919526e-08,6.364806837480235e-08,0.7622922944296907,5.795692310633026e-08,0.6056544770792286,0.00401264846782144,0.004028868963293554,250000000.0,758136.4725136673,0.11006117336268399,3.2319383653919526e-08,6.364806837480235e-08,0.7619352586281024,5.8132778011743434e-08,0.6956063601410274,0.005460470514784268,0.005491296585911953,250000000.0,88136.24546713117,1.0283462157071215
0.7577106874999269,0.11751245240685647,3.2319383653919526e-08,6.364806837480235e-08,0.7564860272726831,6.045093277866275e-08,0.6196732417167737,0.004393912409001209,0.004413371621920166,250000000.0,650202.6209646476,0.11425147338321986,3.2319383653919526e-08,6.364806837480235e-08,0.7561019332601868,6.06417999993118e-08,0.709165114128157,0.005975736081762455,0.006012559766265526,250000000.0,76167.86396166206,1.0285421179007355
0.7638169078988971,0.12201176079081802,3.2319383653919526e-08,6.364806837480235e-08,0.7504216119924557,6.307567863025806e-08,0.6347506742414473,0.004806754645928007,0.004830023476774426,250000000.0,559613.7766934474,0.11844177340375572,3.2319383653919526e-08,6.364806837480235e-08,0.7502686078922712,6.315082198688016e-08,0.7227238681152865,0.006491001648740642,0.006533822946619099,250000000.0,64199.482456192956,1.0301412861735242
0.7699231282978674,0.12675022892929264,3.2319383653919526e-08,6.364806837480235e-08,0.7439985962555562,6.588613441138594e-08,0.6510744660823155,0.005265549199336076,0.005293521988830274,250000000.0,486592.8811518922,0.12302896833894074,3.2319383653919526e-08,6.364806837480235e-08,0.7437637764732167,6.601385367624427e-08,0.7381923880139332,0.007119765578009914,0.007171884328449794,250000000.0,55382.2879909564,1.0302470275138775
0.7760293486968375,0.13170246874522057,3.2319383653919526e-08,6.364806837480235e-08,0.7372623887749196,6.886391177187502e-08,0.6682539080254085,0.005767237609051648,0.005800855375881946,250000000.0,423592.2724628668,0.12796421839301125,3.2319383653919526e-08,6.364806837480235e-08,0.7366700709974913,6.918733249984309e-08,0.7553356680993266,0.007848061359470995,0.007912371340844878,250000000.0,49328.51210186479,1.0292132472589188
0.7821355690958077,0.1368151977440254,3.2319383653919526e-08,6.364806837480235e-08,0.7302913770492174,7.196757055757777e-08,0.6860559179623934,0.006301342650313503,0.00634132885380253,250000000.0,367801.3834791336,0.13289946844708184,3.2319383653919526e-08,6.364806837480235e-08,0.7295763655217656,7.236081132344194e-08,0.7724789481847204,0.008576357140932089,0.008652858353239975,250000000.0,43274.736212773074,1.0294638446842452
