barrier_mode,T_C,sigma_Pa,Gstar_eV,extrapolated
generic_anchor_barrier,1160.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1170.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1170.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1180.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1180.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1190.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1190.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1200.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1200.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1210.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1210.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1220.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1220.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1230.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1230.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1240.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1240.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1250.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1250.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1260.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1260.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1270.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1270.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1280.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1280.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1290.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1290.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1300.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1300.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1310.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1310.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1320.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1320.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1330.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1330.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1340.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1340.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1350.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1350.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1360.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1360.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1370.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1370.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1380.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1380.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1390.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1390.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1400.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1400.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1410.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1410.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1420.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1420.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1430.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1430.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1440.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1440.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1450.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1450.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1460.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1460.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1470.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1470.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1480.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1480.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1490.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1490.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1500.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1500.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1510.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1510.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1520.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1520.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1530.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1530.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1540.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1540.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1550.0,10000000.0,3.747503396370216,True
generic_anchor_barrier,1550.0,250000000.0,3.687584909255392,True
generic_anchor_barrier,1560.0,10000000.0,5.163832239347975,False
generic_anchor_barrier,1560.0,250000000.0,4.572205760803837,False
generic_anchor_barrier,1570.0,10000000.0,5.192791789673748,False
generic_anchor_barrier,1570.0,250000000.0,4.58685580160908,False
generic_anchor_barrier,1580.0,10000000.0,5.220233139345917,False
generic_anchor_barrier,1580.0,250000000.0,4.59783883408032,False
generic_anchor_barrier,1590.0,10000000.0,5.245921444531908,False
generic_anchor_barrier,1590.0,250000000.0,4.604837506589259,False
generic_anchor_barrier,1600.0,10000000.0,5.269616386461095,False
generic_anchor_barrier,1600.0,250000000.0,4.607573161484117,False
