attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm
True,0.17381361652778726,0.20795312020662515,0.25237739652516045,0.018099999999998007,0.0,0.007072733629100843,Tier_C,,174239,0.9949805941108463,0.9949217039856385,284.66726038928687,189.00709674301052
True,0.09017428490037571,0.1241990148439247,0.17134918199008764,0.0,0.0,0.0040678269666754654,Tier_C,,121176,0.9947663778347957,0.9949325698055165,181.30665871186588,133.84178857390714
True,0.035540070230075216,0.05144859445718142,0.07492919663266373,0.0,0.0,0.0016259677053041986,Tier_C,,242066,0.9942498611997616,0.9949140783617016,134.64466772095622,118.64095326748046
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,225064,0.9348776186308108,0.8921576314429887,449.1086995184663,431.76127392492316
True,0.04782515103689944,0.06455134729325263,0.08740708221770577,0.0,0.0,0.0020679326324696207,Tier_C,,36249,0.9937523435376625,0.9948129437170627,378.34979959044307,331.77570594509905
True,0.02862356915766373,0.03809492919983448,0.057451973563026226,0.0,0.0,0.001277171040783698,Tier_C,,33396,0.9949989804442753,0.9947261880456818,139.9110753123504,126.89526552052584
True,0.05164407267617599,0.07267467571943131,0.09559170800952366,0.0,0.0,0.0023002371599967846,Tier_C,,178336,0.9938782709429035,0.9947369057341363,328.0689195397409,282.21942925522484
True,0.027037479538240317,0.04231458667612742,0.06453367304899915,0.0,0.0,0.0013322781821905397,Tier_C,,63147,0.9941756397144874,0.9949982147908725,127.8253572934168,114.13364808503535
True,0.18412984476475147,0.2324143897167782,0.29459733114460784,0.02469999999999728,0.0,0.008048330266831015,Tier_B,,224194,0.9949732569682314,0.9949762901223503,329.03953139790195,194.90935596797232
True,0.1432842345790568,0.1869448101775526,0.24622947674208628,0.011599999999998722,0.0,0.006346951843231459,Tier_C,,114134,0.9949417128442039,0.9949981127954096,252.9236892708074,163.3010716491984
True,0.06796872561473666,0.07319483330938015,0.07584671712922564,0.0,0.0,0.002237578860499013,Tier_C,,71372,0.994210357514429,0.9849376940687645,163.72926448694938,146.27483141247353
False,0.27578581904816546,0.2800554317264283,0.2832201089580145,0.0023999999999997357,0.0,0.000785972963892775,Tier_C,,113983,0.9906822202322279,0.9524281750956689,437.96489783454365,234.55688726865733
True,0.2322291866441235,0.2815470507261879,0.34289765105566117,0.029999999999996696,0.010199999999998877,0.010044925841730931,Tier_B,,244178,0.9949694316392882,0.9895530635785106,348.8824069944938,193.0961511421324
