attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,window_width_C,lower_bracketed,upper_bracketed,complete
True,0.10820281867562609,0.12853443334882342,0.15538186954464583,0.0,0.0,0.004173351375444688,Tier_C,,80700,0.9949929973227708,0.9837558662157213,175.53400493304756,139.76303886201612,0.0,False,True,False
True,0.03770924644582008,0.043321772494887556,0.051869857500782435,0.0,0.0,0.0013317312026983321,Tier_C,,26249,0.9946277813625108,0.9949324659364327,155.04816560707718,144.4243950808741,0.0,False,True,False
True,0.06879655389300121,0.08914095243500875,0.1227232688380262,0.0,0.0,0.0028858825432048377,Tier_C,,228598,0.9948661290859252,0.9949974799096923,155.11508751142273,128.15179254462046,0.0,False,True,False
True,0.03217944246118132,0.041144758738506426,0.062378087570847174,0.0,0.0,0.0013490719630731667,Tier_C,,92428,0.9944779155345147,0.9949815096009568,133.31389297228986,121.56763017412715,0.0,False,True,False
False,0.21147627466624974,0.21782329364195602,0.2243153123815994,0.00589999999999935,0.0,0.001449759563766179,Tier_C,,166449,0.9854545118299692,0.9558894688074243,452.98017369641246,311.151823657313,0.0,False,True,False
True,0.06012221363290404,0.07919607447464616,0.10968423554924556,0.0,0.0,0.0025732202659031556,Tier_C,,138890,0.9949269356570134,0.9949689736273647,146.93621772505026,124.6419531492477,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,218459,0.8941080243795596,0.8857427055334587,489.1124041407209,463.0450810043059,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,242355,0.8161304544215253,0.8161304544215253,496.3781547221897,496.3781547221897,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,195773,0.810214030543718,0.810214030543718,498.9749931635764,498.9749931635764,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,218826,0.8118931683660708,0.8118931683660708,498.26136381857935,498.26136381857935,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,95834,0.8155738437374176,0.8155738437374176,498.34289445804507,498.34289445804507,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,77999,0.8209645006982635,0.8209645006982635,494.5161535676602,494.5161535676602,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,144534,0.8148681248394494,0.8148681248394494,497.31230768459193,497.31230768459193,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,170355,0.8297592578041841,0.8297592578041841,492.00117503444545,492.00117503444545,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,127112,0.8099766511880953,0.8099766511880953,499.0102103454792,499.0102103454792,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,189922,0.8322027120314858,0.8322027120314858,491.3280198962424,491.3280198962424,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,108747,0.8964795919493967,0.8871553714289773,486.4281548309036,456.65342466444247,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,122695,0.8152003929842229,0.8152003929842229,496.8645974286367,496.8645974286367,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,200279,0.8147097007754766,0.8147097007754766,497.1148045215092,497.1148045215092,0.0,False,True,False
