case_id,path,budget_h,reference_rate_C_min,t,T_C,rho,G,rho_dot_open,rho_dot_closed,closed_pore_fraction,closed_mean_radius,closed_D90,gas_capillary_ratio,sigma_res_hydro
LS001,fast,500.0,1.0,1728.000000000176,169.00000000001467,0.65,7.500000000000001e-08,7.836074684638219e-64,8.845752548563373e-42,6.495651589947524e-17,4.177656829534832e-08,7.390387291412669e-08,0.0,49569860.87681825
LS001,fast,500.0,1.0,1776.000000000187,173.00000000001558,0.65,7.500000000000001e-08,4.1445492988107823e-63,9.091467897134609e-42,6.676086356334978e-17,4.177656829534832e-08,7.390387291412669e-08,0.0,49557965.53770559
LS001,fast,500.0,1.0,1824.0000000001978,177.00000000001648,0.65,7.500000000000001e-08,2.128140378398969e-62,9.337183245705848e-42,6.856521122722433e-17,4.177656829534832e-08,7.390387291412669e-08,0.0,49546073.05313177
LS001,fast,500.0,1.0,1872.0000000002087,181.0000000000174,0.65,7.500000000000001e-08,1.0617130140910152e-61,9.582898594277082e-42,7.036955889109886e-17,4.1776568295348324e-08,7.390387291412669e-08,0.0,49534183.42241176
LS001,fast,500.0,1.0,1920.0000000002196,185.0000000000183,0.65,7.500000000000001e-08,5.150219534642549e-61,9.828613942848319e-42,7.217390655497341e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49522296.64486074
LS001,fast,500.0,1.0,1968.0000000002306,189.0000000000192,0.65,7.500000000000001e-08,2.4309305440917766e-60,1.0074329291419555e-41,7.397825421884794e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49510412.71979401
LS001,fast,500.0,1.0,2016.0000000002415,193.00000000002012,0.65,7.500000000000001e-08,1.1172572457722203e-59,1.0320044639990791e-41,7.57826018827225e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49498531.646527074
LS001,fast,500.0,1.0,2064.0000000002524,197.00000000002103,0.65,7.500000000000001e-08,5.003372560871924e-59,1.0565759988562028e-41,7.758694954659704e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49486653.42437558
LS001,fast,500.0,1.0,2112.0000000002633,201.00000000002194,0.6499999999999999,7.500000000000001e-08,2.1846747488383644e-58,1.0811475337133265e-41,7.939129721047155e-17,4.177656829534832e-08,7.390387291412669e-08,0.0,49474778.05265533
LS001,fast,500.0,1.0,2160.000000000274,205.00000000002285,0.65,7.500000000000001e-08,9.306807365649114e-58,1.10571906857045e-41,8.119564487434611e-17,4.177656829534832e-08,7.390387291412669e-08,0.0,49462905.53068231
LS001,fast,500.0,1.0,2208.000000000285,209.00000000002376,0.6499999999999999,7.500000000000001e-08,3.870536849133488e-57,1.1302906034275735e-41,8.299999253822063e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49451035.85777266
LS001,fast,500.0,1.0,2256.000000000296,213.00000000002467,0.65,7.500000000000001e-08,1.572374591443451e-56,1.154862138284697e-41,8.480434020209518e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49439169.033242695
LS001,fast,500.0,1.0,2304.000000000307,217.00000000002558,0.6499999999999999,7.500000000000001e-08,6.243160873702941e-56,1.1794336731418206e-41,8.66086878659697e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49427305.05640888
LS001,fast,500.0,1.0,2352.000000000318,221.0000000000265,0.65,7.500000000000001e-08,2.4241418372000934e-55,1.204005207998944e-41,8.841303552984426e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49415443.92658785
LS001,fast,500.0,1.0,2400.000000000329,225.0000000000274,0.6499999999999999,7.500000000000001e-08,9.209797143309135e-55,1.2285767428560678e-41,9.021738319371881e-17,4.17765682953483e-08,7.390387291412669e-08,0.0,49403585.6430964
LS001,fast,500.0,1.0,2448.0000000003397,229.0000000000283,0.65,7.500000000000001e-08,3.4253640976082564e-54,1.2531482777131914e-41,9.202173085759334e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49391730.2052515
LS001,fast,500.0,1.0,2496.0000000003506,233.00000000002922,0.65,7.500000000000001e-08,1.2478058384604326e-53,1.2777198125703148e-41,9.38260785214679e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49379877.612370275
LS001,fast,500.0,1.0,2544.0000000003615,237.00000000003013,0.65,7.500000000000001e-08,4.454335947436178e-53,1.3022913474274383e-41,9.563042618534243e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49368027.863770016
LS001,fast,500.0,1.0,2592.0000000003724,241.00000000003104,0.65,7.500000000000001e-08,1.5589065985275013e-52,1.3268628822845627e-41,9.743477384921701e-17,4.177656829534831e-08,7.390387291412669e-08,0.0,49356180.95876817
LS001,fast,500.0,1.0,2640.0000000003834,245.00000000003195,0.65,7.500000000000001e-08,5.351278288396987e-52,1.3514344171416868e-41,9.923912151309158e-17,4.1776568295348304e-08,7.390387291412669e-08,0.0,49344336.89668236
LS001,fast,500.0,1.0,2688.0000000003943,249.00000000003286,0.65,7.500000000000001e-08,1.802554204695152e-51,1.3760059519988111e-41,1.0104346917696617e-16,4.17765682953483e-08,7.390387291412669e-08,0.0,49332495.676830366
LS001,fast,500.0,1.0,2736.000000000405,253.00000000003376,0.65,7.500000000000001e-08,5.960732819016317e-51,1.4005774868559355e-41,1.0284781684084078e-16,4.17765682953483e-08,7.390387291412669e-08,0.0,49320657.29853014
LS001,fast,500.0,1.0,2784.000000000416,257.0000000000347,0.65,7.500000000000001e-08,1.935855895499295e-50,1.4251490217130604e-41,1.0465216450471536e-16,4.1776568295348304e-08,7.390387291412669e-08,0.0,49308821.761099786
LS001,fast,500.0,1.0,2832.000000000427,261.0000000000356,0.65,7.500000000000001e-08,6.177098503448308e-50,1.4497205565701857e-41,1.0645651216859003e-16,4.177656829534829e-08,7.390387291412669e-08,0.0,49296989.06385758
LS001,fast,500.0,1.0,2880.000000000438,265.0000000000365,0.65,7.500000000000001e-08,1.9373362694834964e-49,1.4742920914273116e-41,1.082608598324647e-16,4.1776568295348284e-08,7.390387291412669e-08,0.0,49285159.20612196
LS001,fast,500.0,1.0,2928.000000000449,269.0000000000374,0.65,7.500000000000001e-08,5.974482302475396e-49,1.4988636262844378e-41,1.1006520749633941e-16,4.1776568295348284e-08,7.390387291412669e-08,0.0,49273332.18721152
LS001,fast,500.0,1.0,2976.0000000004597,273.0000000000383,0.65,7.500000000000001e-08,1.8123049892402548e-48,1.5234351611415657e-41,1.1186955516021419e-16,4.177656829534828e-08,7.390387291412669e-08,0.0,49261508.00644503
LS001,fast,500.0,1.0,3024.0000000004707,277.0000000000392,0.6500000000000001,7.500000000000001e-08,5.409464796137477e-48,1.5480066959986951e-41,1.1367390282408912e-16,4.1776568295348264e-08,7.390387291412669e-08,0.0,49249686.66314141
LS001,fast,500.0,1.0,3072.0000000004816,281.00000000004013,0.6500000000000001,7.500000000000001e-08,1.5893555907567982e-47,1.5725782308558266e-41,1.1547825048796414e-16,4.177656829534824e-08,7.390387291412669e-08,0.0,49237868.15661976
LS001,fast,500.0,1.0,3120.0000000004925,285.00000000004104,0.65,7.500000000000001e-08,4.598106412044335e-47,1.5971497657129607e-41,1.1728259815183932e-16,4.17765682953482e-08,7.390387291412669e-08,0.0,49226052.48619933
LS001,fast,500.0,1.0,3168.0000000005034,289.00000000004195,0.65,7.500000000000001e-08,1.310301810446778e-46,1.6217213005700978e-41,1.1908694581571468e-16,4.1776568295348185e-08,7.390387291412669e-08,0.0,49214239.651199535
LS001,fast,500.0,1.0,3216.0000000005143,293.00000000004286,0.65,7.500000000000001e-08,3.6790628543089375e-46,1.64629283542724e-41,1.2089129347959038e-16,4.1776568295348125e-08,7.390387291412669e-08,0.0,49202429.65093996
LS001,fast,500.0,1.0,3264.0000000005252,297.00000000004377,0.6500000000000001,7.500000000000001e-08,1.018150257164103e-45,1.670864370284388e-41,1.2269564114346643e-16,4.177656829534807e-08,7.390387291412669e-08,0.0,49190622.48474034
LS001,fast,500.0,1.0,3312.000000000536,301.0000000000447,0.6500000000000001,7.500000000000001e-08,2.7779654071857206e-45,1.6954359051415445e-41,1.24499988807343e-16,4.177656829534799e-08,7.390387291412669e-08,0.0,49178818.151920594
LS001,fast,500.0,1.0,3360.000000000547,305.0000000000456,0.6500000000000001,7.500000000000001e-08,7.474978223303418e-45,1.7200074399987112e-41,1.2630433647122017e-16,4.17765682953479e-08,7.390387291412669e-08,0.0,49167016.65180079
LS001,fast,500.0,1.0,3408.000000000558,309.0000000000465,0.65,7.500000000000001e-08,1.9842002808459922e-44,1.7445789748558916e-41,1.2810868413509817e-16,4.177656829534777e-08,7.390387291412669e-08,0.0,49155217.983701155
LS001,fast,500.0,1.0,3456.000000000569,313.0000000000474,0.6500000000000001,7.500000000000001e-08,5.197260682251164e-44,1.7833862735043403e-41,1.2991303179897727e-16,4.177656829534761e-08,7.390387291412669e-08,0.0,49143422.14694209
LS001,fast,500.0,1.0,3504.00000000058,317.0000000000483,0.65,7.500000000000001e-08,1.343676050388378e-43,2.7443317933714414e-41,1.3171737946285773e-16,4.177656829534739e-08,7.390387291412669e-08,0.0,49131629.14084415
LS001,fast,500.0,1.0,3552.0000000005907,321.0000000000492,0.65,7.500000000000001e-08,3.429732343394314e-43,4.198619429065548e-41,1.3352172712674004e-16,4.177656829534711e-08,7.390387291412669e-08,0.0,49119838.964728065
LS001,fast,500.0,1.0,3600.0000000006016,325.00000000005014,0.6500000000000001,7.500000000000001e-08,8.645356178372659e-43,6.387137080576801e-41,1.3532607479062462e-16,4.1776568295346756e-08,7.390387291412669e-08,0.0,49108051.61791472
LS001,fast,500.0,1.0,3648.0000000006125,329.00000000005105,0.6500000000000001,7.500000000000001e-08,2.1526381450216846e-42,9.66241179253502e-41,1.3713042245451213e-16,4.1776568295346306e-08,7.390387291412669e-08,0.0,49096267.099725164
LS001,fast,500.0,1.0,3696.0000000006235,333.00000000005195,0.6500000000000001,7.500000000000001e-08,5.2957839740398476e-42,1.4537603986365052e-40,1.3893477011840336e-16,4.1776568295345736e-08,7.390387291412669e-08,0.0,49084485.40948061
LS001,fast,500.0,1.0,3744.0000000006344,337.00000000005286,0.65,7.500000000000001e-08,1.287547964939871e-41,2.1755808412538655e-40,1.4073911778229933e-16,4.177656829534501e-08,7.390387291412669e-08,0.0,49072706.54650242
LS001,fast,500.0,1.0,3792.0000000006453,341.0000000000538,0.6500000000000001,7.500000000000001e-08,3.094358717046978e-41,3.2387585938877573e-40,1.4254346544620134e-16,4.177656829534408e-08,7.390387291412669e-08,0.0,49060930.51011214
LS001,fast,500.0,1.0,3840.000000000656,345.0000000000547,0.65,7.500000000000001e-08,7.352745816849586e-41,4.796755089327591e-40,1.4434781311011086e-16,4.177656829534293e-08,7.390387291412669e-08,0.0,49049157.29963147
LS001,fast,500.0,1.0,3888.000000000667,349.0000000000556,0.65,7.500000000000001e-08,1.7278067155581996e-40,7.0684730917377615e-40,1.4615216077402992e-16,4.177656829534148e-08,7.390387291412669e-08,0.0,49037386.91438227
LS001,fast,500.0,1.0,3936.000000000678,353.0000000000565,0.65,7.500000000000001e-08,4.01605916153119e-40,1.0364661510453714e-39,1.4795650843796095e-16,4.1776568295339655e-08,7.390387291412669e-08,0.0,49025619.35368658
LS001,fast,500.0,1.0,3984.000000000689,357.0000000000574,0.6500000000000001,7.500000000000001e-08,9.235377715119324e-40,1.5124371884424496e-39,1.4976085610190693e-16,4.177656829533738e-08,7.390387291412669e-08,0.0,49013854.61686657
LS001,fast,500.0,1.0,4032.0000000007,361.0000000000583,0.65,7.500000000000001e-08,2.1015844086239393e-39,2.1965064459930168e-39,1.5156520376587153e-16,4.1776568295334546e-08,7.390387291412669e-08,0.0,49002092.70324461
LS001,fast,500.0,1.0,4080.0000000007108,365.00000000005923,0.65,7.500000000000001e-08,4.733282454735822e-39,3.1751167896189895e-39,1.533695514298593e-16,4.177656829533102e-08,7.390387291412669e-08,0.0,48990333.612143196
LS001,fast,500.0,1.0,4128.000000000706,369.0000000000588,0.65,7.500000000000001e-08,1.0553221853553126e-38,4.568747958436929e-39,1.551738990938752e-16,4.177656829532666e-08,7.390387291412669e-08,0.0,48978577.342885025
LS001,fast,500.0,1.0,4176.000000000684,373.00000000005696,0.6499999999999999,7.500000000000001e-08,2.3296804844300235e-38,6.544586244657363e-39,1.5697824675792598e-16,4.177656829532126e-08,7.390387291412669e-08,0.0,48966823.89479292
LS001,fast,500.0,1.0,4224.000000000662,377.00000000005514,0.65,7.500000000000001e-08,5.093025819551446e-38,9.333638702802502e-39,1.587825944220207e-16,4.177656829531461e-08,7.390387291412669e-08,0.0,48955073.26718989
LS001,fast,500.0,1.0,4272.00000000064,381.0000000000533,0.65,7.500000000000001e-08,1.1028113988520048e-37,1.3253755893049884e-38,1.605869420861693e-16,4.177656829530643e-08,7.390387291412669e-08,0.0,48943325.45939909
LS001,fast,500.0,1.0,4320.0000000006185,385.0000000000515,0.65,7.500000000000001e-08,2.3656375740031087e-37,1.8740478004668438e-38,1.6239128975038417e-16,4.1776568295296403e-08,7.390387291412669e-08,0.0,48931580.47074385
LS001,fast,500.0,1.0,4368.000000000597,389.0000000000497,0.6499999999999999,7.500000000000001e-08,5.027946866483137e-37,2.6388199160618227e-38,1.6419563741468012e-16,4.177656829528412e-08,7.390387291412669e-08,0.0,48919838.30054766
LS001,fast,500.0,1.0,4416.000000000575,393.00000000004786,0.6499999999999999,7.500000000000001e-08,1.0590117854761947e-36,3.700488793554782e-38,1.6599998507907499e-16,4.177656829526914e-08,7.390387291412669e-08,0.0,48908098.94813417
LS001,fast,500.0,1.0,4464.000000000553,397.00000000004604,0.65,7.500000000000001e-08,2.2107975028751288e-36,5.168455107018127e-38,1.6780433274359055e-16,4.1776568295250895e-08,7.390387291412669e-08,0.0,48896362.412827194
LS001,fast,500.0,1.0,4512.000000000531,401.0000000000442,0.6499999999999999,7.500000000000001e-08,4.5751352719838734e-36,7.190283457954997e-38,1.6960868040825273e-16,4.177656829522871e-08,7.390387291412669e-08,0.0,48884628.693950705
LS001,fast,500.0,1.0,4560.000000000509,405.0000000000424,0.65,7.500000000000001e-08,9.387130092023586e-36,9.964268675103613e-38,1.7141302807309266e-16,4.177656829520183e-08,7.390387291412669e-08,0.0,48872897.79082885
LS001,fast,500.0,1.0,4608.0000000004875,409.0000000000406,0.65,7.500000000000001e-08,1.9098585558573492e-35,1.375589406005207e-37,1.7321737573814766e-16,4.17765682951693e-08,7.390387291412669e-08,0.0,48861169.70278591
LS001,fast,500.0,1.0,4656.000000000466,413.00000000003877,0.6500000000000001,7.500000000000001e-08,3.853657044206898e-35,1.891931068405157e-37,1.7502172340346235e-16,4.177656829513004e-08,7.390387291412669e-08,0.0,48849444.42914636
LS001,fast,500.0,1.0,4704.000000000444,417.00000000003695,0.65,7.500000000000001e-08,7.712779999565193e-35,2.5925272154944333e-37,1.7682607106908964e-16,4.1776568295082766e-08,7.390387291412669e-08,0.0,48837721.96923482
LS001,fast,500.0,1.0,4752.000000000422,421.00000000003513,0.65,7.500000000000001e-08,1.5313552180447396e-34,3.5397341065293096e-37,1.7863041873509283e-16,4.1776568295025935e-08,7.390387291412669e-08,0.0,48826002.32237608
LS001,fast,500.0,1.0,4800.0000000004,425.0000000000333,0.65,7.500000000000001e-08,3.016669639232827e-34,4.815865921365209e-37,1.804347664015467e-16,4.1776568294957795e-08,7.390387291412669e-08,0.0,48814285.487895094
LS001,fast,500.0,1.0,4848.000000000378,429.0000000000315,0.6499999999999999,7.500000000000001e-08,5.896912800975826e-34,6.5292164960474225e-37,1.8223911406854015e-16,4.1776568294876196e-08,7.390387291412669e-08,0.0,48802571.46511696
LS001,fast,500.0,1.0,4896.0000000003565,433.0000000000297,0.6499999999999999,7.500000000000001e-08,1.1439941778581555e-33,8.821787342247874e-37,1.8404346173617788e-16,4.177656829477875e-08,7.390387291412669e-08,0.0,48790860.25336696
LS001,fast,500.0,1.0,4944.000000000335,437.00000000002785,0.6499999999999999,7.500000000000001e-08,2.202829097482335e-33,1.1879173950139558e-36,1.8584780940458367e-16,4.177656829466255e-08,7.390387291412669e-08,0.0,48779151.85197052
LS001,fast,500.0,1.0,4992.000000000313,441.00000000002603,0.65,7.500000000000001e-08,4.210659810729023e-33,1.5943173699468792e-36,1.8765215707390315e-16,4.1776568294524306e-08,7.390387291412669e-08,0.0,48767446.26025324
LS001,fast,500.0,1.0,5040.000000000291,445.0000000000242,0.65,7.500000000000001e-08,7.990705609912352e-33,2.132781534789113e-36,1.8945650474430742e-16,4.177656829436011e-08,7.390387291412669e-08,0.0,48755743.47754089
LS001,fast,500.0,1.0,5088.000000000269,449.0000000000224,0.65,7.500000000000001e-08,1.505697801729842e-32,2.843967730025249e-36,1.9126085241599713e-16,4.177656829416546e-08,7.390387291412669e-08,0.0,48744043.50315937
LS001,fast,500.0,1.0,5136.000000000247,453.0000000000206,0.65,7.500000000000001e-08,2.817469015380309e-32,3.780356595157161e-36,1.930652000892073e-16,4.177656829393516e-08,7.390387291412669e-08,0.0,48732346.33643477
LS001,fast,500.0,1.0,5184.000000000226,457.00000000001876,0.65,7.500000000000001e-08,5.235991692397499e-32,5.009487376359723e-36,1.9486954776421247e-16,4.177656829366315e-08,7.390387291412669e-08,0.0,48720651.976693325
LS001,fast,500.0,1.0,5232.000000000204,461.00000000001694,0.6499999999999999,7.500000000000001e-08,9.665091103247276e-32,6.618023815384378e-36,1.96673895441333e-16,4.177656829334243e-08,7.390387291412669e-08,0.0,48708960.423261456
LS001,fast,500.0,1.0,5280.000000000182,465.0000000000151,0.65,7.500000000000001e-08,1.77226163969184e-31,8.716848708902344e-36,1.9847824312094182e-16,4.177656829296499e-08,7.390387291412669e-08,0.0,48697271.67546572
LS001,fast,500.0,1.0,5328.00000000016,469.0000000000133,0.6499999999999999,7.500000000000001e-08,3.2285777977571292e-31,1.1447429764053779e-35,2.002825908034726e-16,4.177656829252153e-08,7.390387291412669e-08,0.0,48685585.732632846
LS001,fast,500.0,1.0,5376.000000000138,473.0000000000115,0.65,7.500000000000001e-08,5.8438876585821095e-31,1.4989752393590636e-35,2.020869384894285e-16,4.177656829200141e-08,7.390387291412669e-08,0.0,48673902.594089724
LS001,fast,500.0,1.0,5424.000000000116,477.00000000000966,0.6499999999999999,7.500000000000001e-08,1.0511006937843374e-30,1.957217876035191e-35,2.0389128617939255e-16,4.177656829139237e-08,7.390387291412669e-08,0.0,48662222.2591634
LS001,fast,500.0,1.0,5472.000000000095,481.00000000000784,0.6499999999999999,7.500000000000001e-08,1.878807901552003e-30,2.5483668641693193e-35,2.0569563387403912e-16,4.177656829068042e-08,7.390387291412669e-08,0.0,48650544.72718109
LS001,fast,500.0,1.0,5520.000000000073,485.000000000006,0.6499999999999999,7.500000000000001e-08,3.337788631903845e-30,3.3088888804641056e-35,2.074999815741471e-16,4.1776568289849485e-08,7.390387291412669e-08,0.0,48638869.99747018
LS001,fast,500.0,1.0,5568.000000000051,489.0000000000042,0.65,7.500000000000001e-08,5.8940740886406325e-30,4.2846846191611244e-35,2.0930432928061452e-16,4.177656828888122e-08,7.390387291412669e-08,0.0,48627198.069358185
LS001,fast,500.0,1.0,5616.000000000029,493.0000000000024,0.65,7.500000000000001e-08,1.034650542260381e-29,5.533380936061809e-35,2.11108676994475e-16,4.1776568287754746e-08,7.390387291412669e-08,0.0,48615528.94217281
LS001,fast,500.0,1.0,5664.000000000007,497.00000000000057,0.65,7.500000000000001e-08,1.8056489071322566e-29,7.127143582342278e-35,2.1291302471691693e-16,4.177656828644619e-08,7.390387291412669e-08,0.0,48603862.61524192
LS001,fast,500.0,1.0,5711.999999999985,500.99999999999875,0.65,7.500000000000001e-08,3.1330967087330393e-29,9.156120423914353e-35,2.1471737244930424e-16,4.177656828492847e-08,7.390387291412669e-08,0.0,48592199.08789354
LS001,fast,500.0,1.0,5759.999999999964,504.99999999999693,0.6499999999999999,7.500000000000001e-08,5.405721963664299e-29,1.1732646451947388e-34,2.1652172019319983e-16,4.1776568283170776e-08,7.390387291412669e-08,0.0,48580538.35945583
LS001,fast,500.0,1.0,5807.999999999942,508.9999999999951,0.6499999999999999,7.500000000000001e-08,9.274932881976812e-29,1.4996367114545592e-34,2.1832606795039238e-16,4.1776568281138175e-08,7.390387291412669e-08,0.0,48568880.42925715
LS001,fast,500.0,1.0,5855.99999999992,512.9999999999933,0.6499999999999999,7.500000000000001e-08,1.5826394925972173e-28,1.912046615251027e-34,2.2013041572292588e-16,4.1776568278791066e-08,7.390387291412669e-08,0.0,48557225.29662599
LS001,fast,500.0,1.0,5903.999999999898,516.9999999999915,0.6499999999999999,7.500000000000001e-08,2.6859851732435854e-28,2.4319218905420656e-34,2.2193476351313253e-16,4.17765682760847e-08,7.390387291412669e-08,0.0,48545572.960891016
LS001,fast,500.0,1.0,5951.999999999876,520.9999999999897,0.6499999999999999,7.500000000000001e-08,4.534309068864895e-28,3.085713276841723e-34,2.237391113236699e-16,4.1776568272968476e-08,7.390387291412669e-08,0.0,48533923.421381064
LS001,fast,500.0,1.0,5999.9999999998545,524.9999999999878,0.6499999999999999,7.500000000000001e-08,7.614463673147367e-28,3.905998403618658e-34,2.255434591575622e-16,4.177656826938531e-08,7.390387291412669e-08,0.0,48522276.67742512
LS001,fast,500.0,1.0,6047.999999999833,528.999999999986,0.6499999999999999,7.500000000000001e-08,1.2721031034689036e-27,4.932811580362942e-34,2.2734780701824603e-16,4.177656826527087e-08,7.390387291412669e-08,0.0,48510632.728352316
LS001,fast,500.0,1.0,6095.999999999811,532.9999999999842,0.6499999999999999,7.500000000000001e-08,2.1144310303929517e-27,6.215242607576312e-34,2.2915215490962163e-16,4.177656826055277e-08,7.390387291412669e-08,0.0,48498991.573491976
LS001,fast,500.0,1.0,6143.999999999789,536.9999999999824,0.6499999999999999,7.500000000000001e-08,3.4969201787851476e-27,7.813355009987394e-34,2.3095650283610937e-16,4.177656825514964e-08,7.390387291412669e-08,0.0,48487353.21217356
LS001,fast,500.0,1.0,6191.999999999767,540.9999999999806,0.6499999999999999,7.500000000000001e-08,5.75481040948993e-27,9.800482766958197e-34,2.3276085080271286e-16,4.177656824897011e-08,7.390387291412669e-08,0.0,48475717.64372671
LS001,fast,500.0,1.0,6239.999999999745,544.9999999999787,0.6499999999999999,7.500000000000001e-08,9.424556488646919e-27,1.226597464524467e-33,2.3456519881508863e-16,4.177656824191175e-08,7.390387291412669e-08,0.0,48464084.8674812
LS001,fast,500.0,1.0,6287.9999999997235,548.9999999999769,0.6499999999999999,7.500000000000001e-08,1.5360533677093057e-26,1.5318466816014893e-33,2.363695468796231e-16,4.177656823385984e-08,7.390387291412669e-08,0.0,48452454.882767
LS001,fast,500.0,1.0,6335.999999999702,552.9999999999751,0.6499999999999999,7.500000000000001e-08,2.4917097607369974e-26,1.908977777465132e-33,2.381738950035183e-16,4.177656822468605e-08,7.390387291412669e-08,0.0,48440827.68891421
LS001,fast,500.0,1.0,6383.99999999968,556.9999999999733,0.6499999999999999,7.500000000000001e-08,4.0231300216516233e-26,2.3739534917479212e-33,2.399782431948856e-16,4.177656821424698e-08,7.390387291412669e-08,0.0,48429203.285253115
LS001,fast,500.0,1.0,6431.999999999658,560.9999999999715,0.6499999999999999,7.500000000000001e-08,6.465993768911885e-26,2.946065973166279e-33,2.4178259146285033e-16,4.177656820238259e-08,7.390387291412669e-08,0.0,48417581.67111414
LS001,fast,500.0,1.0,6479.999999999636,564.9999999999696,0.6499999999999999,7.500000000000001e-08,1.0345218532147309e-25,3.648585872180711e-33,2.435869398176653e-16,4.17765681889145e-08,7.390387291412669e-08,0.0,48405962.845827885
LS001,fast,500.0,1.0,6527.999999999614,568.9999999999678,0.6499999999999999,7.500000000000001e-08,1.647802905837244e-25,4.509529026233396e-33,2.453912882708375e-16,4.177656817364405e-08,7.390387291412669e-08,0.0,48394346.8087251
LS001,fast,500.0,1.0,6575.999999999593,572.999999999966,0.6499999999999999,7.500000000000001e-08,2.6131213109614397e-25,5.5625603899038106e-33,2.471956368352667e-16,4.1776568156350244e-08,7.390387291412669e-08,0.0,48382733.559136696
LS001,fast,500.0,1.0,6623.999999999571,576.9999999999642,0.6499999999999999,7.500000000000001e-08,4.1260033722676415e-25,6.84805786381404e-33,2.489999855253972e-16,4.177656813678758e-08,7.390387291412669e-08,0.0,48371123.096393764
LS001,fast,500.0,1.0,6671.999999999549,580.9999999999624,0.6499999999999999,7.500000000000001e-08,6.486968174260096e-25,8.414362091328953e-33,2.5080433435738465e-16,4.1776568114683515e-08,7.390387291412669e-08,0.0,48359515.419827536
LS001,fast,500.0,1.0,6719.999999999527,584.9999999999606,0.6499999999999999,7.500000000000001e-08,1.015598678569691e-24,1.0319242171600457e-32,2.5260868334927973e-16,4.177656808973589e-08,7.390387291412669e-08,0.0,48347910.52876941
LS001,fast,500.0,1.0,6767.999999999505,588.9999999999587,0.6499999999999999,7.500000000000001e-08,1.5834201456334906e-24,1.2631611637203345e-32,2.544130325212277e-16,4.1776568061610006e-08,7.390387291412669e-08,0.0,48336308.42255095
LS001,fast,500.0,1.0,6815.999999999483,592.9999999999569,0.6499999999999999,7.500000000000001e-08,2.4586059123603333e-24,1.5433534026201356e-32,2.562173818956873e-16,4.177656802993554e-08,7.390387291412669e-08,0.0,48324709.100503854
LS001,fast,500.0,1.0,6863.999999999462,596.9999999999551,0.6499999999999999,7.500000000000001e-08,3.8021125768070194e-24,1.8822563009966538e-32,2.580217314976711e-16,4.1776567994303107e-08,7.390387291412669e-08,0.0,48313112.56196003
LS001,fast,500.0,1.0,6911.99999999944,600.9999999999533,0.6499999999999999,7.500000000000001e-08,5.856369165955627e-24,2.291446839426184e-32,2.5982608135500536e-16,4.17765679542607e-08,7.390387291412669e-08,0.0,48301518.80625149
LS001,fast,500.0,1.0,6959.999999999418,604.9999999999515,0.6499999999999999,7.500000000000001e-08,8.985102439981277e-24,2.7846406474177725e-32,2.6163043149861607e-16,4.177656790930959e-08,7.390387291412669e-08,0.0,48289927.83271045
LS001,fast,500.0,1.0,7007.999999999396,608.9999999999496,0.6499999999999999,7.500000000000001e-08,1.3731943124166973e-23,3.3780601283652537e-32,2.634347819628386e-16,4.1776567858900185e-08,7.390387291412669e-08,0.0,48278339.64066927
LS001,fast,500.0,1.0,7055.999999999374,612.9999999999478,0.6499999999999999,7.500000000000001e-08,2.0906348099531728e-23,4.0908612336232136e-32,2.652391327857557e-16,4.177656780242723e-08,7.390387291412669e-08,0.0,48266754.22946046
LS001,fast,500.0,1.0,7103.999999999352,616.999999999946,0.6499999999999999,7.500000000000001e-08,3.1709106904542323e-23,4.945627461347607e-32,2.6704348400956473e-16,4.1776567739225064e-08,7.390387291412669e-08,0.0,48255171.598416716
LS001,fast,500.0,1.0,7151.999999999331,620.9999999999442,0.6499999999999999,7.500000000000001e-08,4.7915003874877495e-23,5.968940793888381e-32,2.6884783568097694e-16,4.1776567668562e-08,7.390387291412669e-08,0.0,48243591.74687087
LS001,fast,500.0,1.0,7199.999999999309,624.9999999999424,0.6499999999999999,7.500000000000001e-08,7.213771327992631e-23,7.19204056070924e-32,2.7065218785165025e-16,4.177656758963467e-08,7.390387291412669e-08,0.0,48232014.67415591
LS001,fast,500.0,1.0,7247.999999999287,628.9999999999405,0.6499999999999999,7.500000000000001e-08,1.08212592213648e-22,8.651582636038439e-32,2.7245654057865913e-16,4.17765675015618e-08,7.390387291412669e-08,0.0,48220440.379605025
LS001,fast,500.0,1.0,7295.999999999265,632.9999999999387,0.6499999999999999,7.500000000000001e-08,1.6174791854107313e-22,1.0390512966963627e-31,2.742608939250034e-16,4.177656740337746e-08,7.390387291412669e-08,0.0,48208868.86255151
LS001,fast,500.0,1.0,7343.999999999243,636.9999999999369,0.6499999999999999,7.500000000000001e-08,2.4091597065545496e-22,1.2459071195008255e-31,2.760652479601592e-16,4.177656729402388e-08,7.390387291412669e-08,0.0,48197300.122328855
