case_id,mode,fast_rate_C_min,metric,rho,G_reference,G_fast,ratio,pct
dis_r0.70_G225_T1500,disabled,20.0,G90,0.868,1492.1706982105752,948.8095584829658,1.5726767135402593,36.414140847237725
dis_r0.70_G225_T1500,disabled,20.0,G90,0.869,1545.7316861926067,968.5034990722472,1.5960001049797963,37.343362517344005
dis_r0.70_G225_T1500,disabled,20.0,G90,0.87,1592.2378453469253,989.4177394925975,1.6092675336137308,37.859928252300904
dis_r0.70_G225_T1500,disabled,20.0,G90,0.871,1647.155372727015,1010.8989927969798,1.6293965910180854,38.62758732205421
dis_r0.70_G225_T1500,disabled,20.0,G90,0.872,1702.7601477227429,1033.3067373983856,1.6478748140265473,39.315778632691085
dis_r0.70_G225_T1500,disabled,20.0,G90,0.873,1758.9985852173631,1057.0187126511312,1.664113004022021,39.90792707087294
dis_r0.70_G225_T1500,disabled,20.0,G90,0.874,1824.0047753857132,1081.7040111966626,1.6862327924326188,40.69620728005385
dis_r0.70_G225_T1500,disabled,20.0,G90,0.875,1889.731095514295,1107.3833633601005,1.7064831909523546,41.399950183985126
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.85,533.4675866434895,401.3844816087465,1.32906878837307,24.7593496478002
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.851,541.5886901526356,405.5914773613539,1.3353058936939093,25.110792611447213
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.852,552.5425250331882,409.92197440312583,1.3479212131472766,25.811687638249378
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.853,560.8555482347888,414.402379828062,1.3534081258594388,26.112457809799114
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.854,572.0679537283158,419.0364054459997,1.365198694656226,26.75058920622449
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.855,583.426391727384,423.8262579238028,1.3765697165282167,27.35565892572051
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.856,594.9414988773106,428.77519660686573,1.3875371140527957,27.929855722623206
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.857,606.6052771294804,433.91263552829145,1.3979894279661493,28.468700835968427
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.858,618.4162074652247,439.2411522726836,1.4079195545897032,28.973214645674787
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.859,630.3868213505409,444.766283959248,1.4173439941061279,29.445497764946822
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.86,645.5596097774546,450.49169808082263,1.4330111132517138,30.216870563491145
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.861,660.9708043148263,456.4211957935389,1.4481597489478009,30.946844729901056
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.862,673.4760297170344,462.588335891117,1.455886319354917,31.31331844349728
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.863,689.3175009822035,468.9985885926274,1.46976455313162,31.961891592139366
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.864,708.6395476688775,475.6833058229177,1.4897296982978045,32.87372862723887
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.865,725.0037179967817,482.6211396846364,1.502221221537307,33.431908319292404
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.866,744.9537576644875,489.8178176853004,1.5208792550358134,34.248560713226894
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.867,761.8323576433198,497.3097389501685,1.5319071757001266,34.72189334559579
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.868,782.3902014952768,505.1628813516547,1.548787985771738,35.43338344649446
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.869,806.7986902393886,513.3240711781194,1.5717141188951487,36.37519775524066
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.87,828.071428439096,521.8040798920769,1.5869393520463915,36.98561960099615
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.871,853.2918711668441,530.7009738807053,1.607858121923577,37.805457685306216
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.872,878.9510318060691,539.9599205552715,1.6278079137840338,38.56769023346368
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.873,905.0299477186644,549.6623714257432,1.646519745150373,39.265836140417974
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.874,935.3418411671339,559.8081060807637,1.670825825862893,40.14935701131188
dis_r0.70_G225_T1500,disabled,100.0,G_mean,0.875,966.1832461130437,570.4166233352202,1.6938202825573,40.96185939571951
dis_r0.70_G225_T1500,disabled,100.0,G50,0.85,432.5843373538627,329.0415775452401,1.3146798668456616,23.935855015463154
dis_r0.70_G225_T1500,disabled,100.0,G50,0.851,438.1714160556045,331.76961648765933,1.3207098971098907,24.28314483079896
dis_r0.70_G225_T1500,disabled,100.0,G50,0.852,445.7085452365066,334.5801193283334,1.3321429442109785,24.93298077765259
dis_r0.70_G225_T1500,disabled,100.0,G50,0.853,451.4294902580785,337.49077454324396,1.3376054230490828,25.239537552076342
dis_r0.70_G225_T1500,disabled,100.0,G50,0.854,459.1473463206214,340.5034296298257,1.348436774395424,25.840052793846912
dis_r0.70_G225_T1500,disabled,100.0,G50,0.855,466.9672102980696,343.62001241792916,1.3589639526877115,26.41453086211486
dis_r0.70_G225_T1500,disabled,100.0,G50,0.856,474.9016272195083,346.8425337369289,1.3692139257052856,26.965393703186482
dis_r0.70_G225_T1500,disabled,100.0,G50,0.857,482.94054472230744,350.1897815111656,1.3790823439744175,27.48801372381645
dis_r0.70_G225_T1500,disabled,100.0,G50,0.858,491.08475151534384,353.6643191590314,1.3885617658096827,27.983037944524487
dis_r0.70_G225_T1500,disabled,100.0,G50,0.859,499.3455144662969,357.26882747893904,1.3976744570465869,28.45258100279726
dis_r0.70_G225_T1500,disabled,100.0,G50,0.86,509.8238943087994,361.006108751237,1.4122306574598995,29.19003742641842
dis_r0.70_G225_T1500,disabled,100.0,G50,0.861,520.4780777203815,364.8790907590092,1.426439856111515,29.895396871060026
dis_r0.70_G225_T1500,disabled,100.0,G50,0.862,529.1335770533381,368.9109685999454,1.434312400798094,30.28018167844256
dis_r0.70_G225_T1500,disabled,100.0,G50,0.863,540.1098958710622,373.1038201633549,1.4476128806040838,30.920758346478408
dis_r0.70_G225_T1500,disabled,100.0,G50,0.864,553.5168607975252,377.4785694154965,1.4663530744397322,31.803600549473224
dis_r0.70_G225_T1500,disabled,100.0,G50,0.865,564.8931516231257,382.0212669259924,1.478695561031581,32.372827351806556
dis_r0.70_G225_T1500,disabled,100.0,G50,0.866,578.7888273603867,386.7355366816174,1.4966010941913477,33.18192777746658
dis_r0.70_G225_T1500,disabled,100.0,G50,0.867,590.5690272113527,391.64666449048116,1.507912822338632,33.683168868536214
dis_r0.70_G225_T1500,disabled,100.0,G50,0.868,604.945077316452,396.7994461930695,1.5245612944280815,34.40736009403044
dis_r0.70_G225_T1500,disabled,100.0,G50,0.869,622.0654412510842,402.15624717893377,1.5468252591244835,35.35145653323449
dis_r0.70_G225_T1500,disabled,100.0,G50,0.87,637.0298242121387,407.72641562012416,1.5623952724359533,35.99571007144144
dis_r0.70_G225_T1500,disabled,100.0,G50,0.871,654.8259957768014,413.57657239195584,1.5833246839625335,36.841760244820186
dis_r0.70_G225_T1500,disabled,100.0,G50,0.872,672.9987528269005,419.6675399335985,1.6036473846258996,37.64215191026667
dis_r0.70_G225_T1500,disabled,100.0,G50,0.873,691.5377883439897,426.0586912475554,1.6231045218654663,38.389673213978845
dis_r0.70_G225_T1500,disabled,100.0,G50,0.874,713.1761076124891,432.7461289021841,1.648024234027734,39.321280636995084
dis_r0.70_G225_T1500,disabled,100.0,G50,0.875,735.2962837627308,439.74915446342277,1.6720811769608324,40.1942911756476
dis_r0.70_G225_T1500,disabled,100.0,G90,0.85,937.0005838019971,690.7560978627723,1.3564854319797037,26.28007817669195
dis_r0.70_G225_T1500,disabled,100.0,G90,0.851,955.2577865407602,700.8789208561318,1.3629426682912673,26.62934228526953
dis_r0.70_G225_T1500,disabled,100.0,G90,0.852,979.8784442199146,711.2893947022953,1.3776086801210288,27.41044576518306
dis_r0.70_G225_T1500,disabled,100.0,G90,0.853,998.5597801416297,722.0488009673342,1.3829533111942733,27.690979015305107
dis_r0.70_G225_T1500,disabled,100.0,G90,0.854,1023.750383359094,733.1683087106956,1.3963374728503994,28.384074806883177
dis_r0.70_G225_T1500,disabled,100.0,G90,0.855,1049.263117444642,744.6512399472973,1.4090665014119945,29.03102876990391
dis_r0.70_G225_T1500,disabled,100.0,G90,0.856,1075.100985508519,756.505848086613,1.4211403497113873,29.63397315380671
dis_r0.70_G225_T1500,disabled,100.0,G90,0.857,1101.2642067581721,768.8040515967946,1.4324380893556203,30.18895494116271
dis_r0.70_G225_T1500,disabled,100.0,G90,0.858,1127.7420312647482,781.5484847272924,1.4429585026426786,30.697937732196085
dis_r0.70_G225_T1500,disabled,100.0,G90,0.859,1154.5520488875168,794.7561098804838,1.4527123913034647,31.16324979490694
dis_r0.70_G225_T1500,disabled,100.0,G90,0.86,1188.502471652075,808.434055399165,1.4701291511838293,31.97876532175797
dis_r0.70_G225_T1500,disabled,100.0,G90,0.861,1222.9417106926055,822.5896159316575,1.486697238826086,32.73680922488212
dis_r0.70_G225_T1500,disabled,100.0,G90,0.862,1250.8458403718198,837.2978050558033,1.4939079414981324,33.06147104371289
dis_r0.70_G225_T1500,disabled,100.0,G90,0.863,1286.147921426768,852.5776623097169,1.5085404864378769,33.710761561242265
dis_r0.70_G225_T1500,disabled,100.0,G90,0.864,1329.1302951542866,868.5022514526022,1.5303705809988022,34.65634974848078
dis_r0.70_G225_T1500,disabled,100.0,G90,0.865,1365.4459834914055,885.020630719212,1.5428408514971856,35.18450078440743
dis_r0.70_G225_T1500,disabled,100.0,G90,0.866,1409.613478880891,902.1469417000318,1.5625098459288402,36.000403286704035
dis_r0.70_G225_T1500,disabled,100.0,G90,0.867,1446.8856793711884,919.9620367889177,1.572766724615585,36.41777993208626
dis_r0.70_G225_T1500,disabled,100.0,G90,0.868,1492.1706982105752,938.6166219859955,1.5897552453879715,37.09723538254751
dis_r0.70_G225_T1500,disabled,100.0,G90,0.869,1545.7316861926067,957.9953671748619,1.6135064314047625,38.023178554710015
dis_r0.70_G225_T1500,disabled,100.0,G90,0.87,1592.2378453469253,978.1147369798877,1.6278640788740775,38.56980979077465
dis_r0.70_G225_T1500,disabled,100.0,G90,0.871,1647.155372727015,999.1985798357027,1.6484764950305024,39.3379278979955
dis_r0.70_G225_T1500,disabled,100.0,G90,0.872,1702.7601477227429,1021.1294430419633,1.667526246868555,40.03092893572749
dis_r0.70_G225_T1500,disabled,100.0,G90,0.873,1758.9985852173631,1044.0770921384942,1.6847401388862544,40.64366504254605
dis_r0.70_G225_T1500,disabled,100.0,G90,0.874,1824.0047753857132,1068.0560147950812,1.7077800696957541,41.44445073784279
dis_r0.70_G225_T1500,disabled,100.0,G90,0.875,1889.731095514295,1093.0864988224098,1.7288028875574954,42.156505683951636
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.85,268.6789598947123,200.19353824340473,1.3420960648991567,25.489685414200306
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.851,273.4008175469212,202.66874403991585,1.3490033642931867,25.871200438113636
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.852,278.1384026109166,205.12919192786478,1.3559181898826282,26.249237788707397
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.853,282.890608000214,207.6832122340549,1.3621255418632576,26.585327910957794
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.854,288.61779186354465,210.32953505842772,1.3722171343333647,27.125235869772975
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.855,293.4114660041995,213.01605542779512,1.3774147935231837,27.400227970386712
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.856,299.18970000011007,215.742311880051,1.3867919435592884,27.891129982091083
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.857,304.02931218673933,218.56190167935634,1.391044412821631,28.1115692078031
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.858,309.8664784248458,221.42181080869184,1.3994397267962462,28.542831759584832
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.859,315.73734488282014,224.37471286622718,1.4071877389813692,28.93627678110122
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.86,322.6328136274149,227.42079982517598,1.4186600956263928,29.510951701333248
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.861,328.5827608348121,230.50927983254195,1.425464350387618,29.847421317265784
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.862,335.5746641993508,233.69239337155827,1.4359674243474636,30.360537220792256
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.863,341.61273314195574,236.9699176112773,1.4415869178058849,30.63200091174428
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.864,348.70829687011627,240.34316006763953,1.4508767246464582,31.076156711820254
dis_r0.75_G75_T1450,disabled,20.0,G_mean,0.865,356.8676352872681,243.81291561312167,1.4636945478866255,31.679734583703745
dis_r0.75_G75_T1450,disabled,20.0,G50,0.85,203.64370039146422,162.9176607368489,1.2499792807631682,19.99867394686292
dis_r0.75_G75_T1450,disabled,20.0,G50,0.851,206.84817617100327,164.70069253750967,1.2559034997615128,20.3760479853832
dis_r0.75_G75_T1450,disabled,20.0,G50,0.852,210.07383946069734,166.47381601956963,1.2619031898445963,20.754618258540866
dis_r0.75_G75_T1450,disabled,20.0,G50,0.853,213.31877546266674,168.31462041135737,1.2673811398042556,21.09713734934955
dis_r0.75_G75_T1450,disabled,20.0,G50,0.854,217.24402519647822,170.22289014482294,1.2762327382154681,21.64438585094746
dis_r0.75_G75_T1450,disabled,20.0,G50,0.855,220.5414013784949,172.1606062184756,1.281021287173112,21.93728472641188
dis_r0.75_G75_T1450,disabled,20.0,G50,0.856,224.53007185596363,174.12817117134986,1.2894528802867633,22.447728390229464
dis_r0.75_G75_T1450,disabled,20.0,G50,0.857,227.88369959507236,176.16368017489947,1.2935907070562107,22.695795931027295
dis_r0.75_G75_T1450,disabled,20.0,G50,0.858,231.9437973064631,178.2297265158372,1.3013754879203776,23.158226869785388
dis_r0.75_G75_T1450,disabled,20.0,G50,0.859,236.04421347016915,180.3635407881863,1.3087135705955817,23.589086071376908
dis_r0.75_G75_T1450,disabled,20.0,G50,0.86,240.8829465382092,182.56619535575783,1.3194279810060805,24.20958063679327
dis_r0.75_G75_T1450,disabled,20.0,G50,0.861,245.07726284973646,184.80100472116604,1.3261684546548718,24.59479815780684
dis_r0.75_G75_T1450,disabled,20.0,G50,0.862,250.03015888291418,187.10583275766902,1.3363033914968427,25.166694452532738
dis_r0.75_G75_T1450,disabled,20.0,G50,0.863,254.328805906023,189.4810325143403,1.3422388643927983,25.49761249445121
dis_r0.75_G75_T1450,disabled,20.0,G50,0.864,259.40424343143604,191.9274618830721,1.3515743963178797,26.01221192674859
dis_r0.75_G75_T1450,disabled,20.0,G50,0.865,265.28775490434424,194.44624098960654,1.3643244197172435,26.703650132770463
dis_r0.75_G75_T1450,disabled,20.0,G90,0.85,528.8199979077044,349.2970482696281,1.513954957613898,33.94783675889063
dis_r0.75_G75_T1450,disabled,20.0,G90,0.851,539.6113830505927,354.5409500495404,1.5220001609833567,34.2969846104415
dis_r0.75_G75_T1450,disabled,20.0,G90,0.852,550.3966552117938,359.7506955610453,1.5299390995017499,34.63792118747297
dis_r0.75_G75_T1450,disabled,20.0,G90,0.853,561.1779381504028,365.157579524845,1.5368103241362974,34.93016123756132
dis_r0.75_G75_T1450,disabled,20.0,G90,0.854,574.1128585318105,370.7561147128468,1.5484919486128095,35.42103974800559
dis_r0.75_G75_T1450,disabled,20.0,G90,0.855,584.8917245070178,376.43785226507316,1.553753749756173,35.63973698168531
dis_r0.75_G75_T1450,disabled,20.0,G90,0.856,597.8282125766956,382.1988747148555,1.5641809856784985,36.06877917863017
dis_r0.75_G75_T1450,disabled,20.0,G90,0.857,608.6117625534073,388.15478769718396,1.5679614984633685,36.222923778420665
dis_r0.75_G75_T1450,disabled,20.0,G90,0.858,621.5572028983765,394.1901479801103,1.576795376757459,36.58023008309347
dis_r0.75_G75_T1450,disabled,20.0,G90,0.859,634.5098705334241,400.41940117839056,1.584613204720178,36.893117069752876
dis_r0.75_G75_T1450,disabled,20.0,G90,0.86,649.6322819842376,406.8392177028485,1.596778908513984,37.37392229644156
dis_r0.75_G75_T1450,disabled,20.0,G90,0.861,662.6047527751149,413.34238027804554,1.6030409277882334,37.61856090725445
dis_r0.75_G75_T1450,disabled,20.0,G90,0.862,677.7526854650971,420.0386358271153,1.6135484397298512,38.02479210556423
dis_r0.75_G75_T1450,disabled,20.0,G90,0.863,690.7484420856866,426.9254579990253,1.617960299962397,38.19378633559544
dis_r0.75_G75_T1450,disabled,20.0,G90,0.864,705.9245106248369,434.0059528059089,1.6265318622035865,38.51949517636723
dis_r0.75_G75_T1450,disabled,20.0,G90,0.865,723.1871568189633,441.27961410718206,1.638841074229432,38.981270623193836
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.85,268.6789598947123,197.37501197419112,1.36126127217079,26.538716670804142
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.851,273.4008175469212,199.75015255468233,1.3687139361361775,26.938714248577146
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.852,278.1384026109166,202.16646046002876,1.3757890501620007,27.314438221306606
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.853,282.890608000214,204.64485912915174,1.382348959089567,27.659366079415076
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.854,288.61779186354465,207.18635212644443,1.3930347674995658,28.21428270631359
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.855,293.4114660041995,209.7891903228103,1.3986014510696025,28.500002682305652
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.856,299.18970000011007,212.4653277559699,1.4081812932025721,28.98641639204433
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.857,304.02931218673933,215.19250059584547,1.4128248491230597,29.21981796818622
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.858,309.8664784248458,218.00400056009804,1.4213797803193235,29.64582627062961
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.859,315.73734488282014,220.87777366037858,1.4294663498750106,30.04382369074741
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.86,322.6328136274149,223.82525319598702,1.4414495639815472,30.625390926768386
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.861,328.5827608348121,226.8460500395576,1.4484835013768746,30.962278890340333
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.862,335.5746641993508,229.95119144583072,1.4593299651521991,31.47540145962081
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.863,341.61273314195574,233.1418068233038,1.4652572946767164,31.75260047276321
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.864,348.70829687011627,236.41774579278342,1.4749666768913101,32.2018581390846
dis_r0.75_G75_T1450,disabled,100.0,G_mean,0.865,356.8676352872681,239.77982184303383,1.4883138728866143,32.809871746980356
dis_r0.75_G75_T1450,disabled,100.0,G50,0.85,203.64370039146422,162.0732687727582,1.256491597494659,20.41331577593374
dis_r0.75_G75_T1450,disabled,100.0,G50,0.851,206.84817617100327,163.80759432235183,1.262750832931184,20.807813075939045
dis_r0.75_G75_T1450,disabled,100.0,G50,0.852,210.07383946069734,165.57202595781558,1.2687761609815653,21.183891158045693
dis_r0.75_G75_T1450,disabled,100.0,G50,0.853,213.31877546266674,167.3826789683905,1.2744375748876087,21.534014713259772
dis_r0.75_G75_T1450,disabled,100.0,G50,0.854,217.24402519647822,169.2394743871604,1.2836486640197207,22.09706378157092
dis_r0.75_G75_T1450,disabled,100.0,G50,0.855,220.5414013784949,171.14195936609153,1.2886460000538646,22.399169363952506
dis_r0.75_G75_T1450,disabled,100.0,G50,0.856,224.53007185596363,173.0980179306595,1.2971267640159059,22.906532519304523
dis_r0.75_G75_T1450,disabled,100.0,G50,0.857,227.88369959507236,175.0925299534267,1.3015044083016432,23.165838423481162
dis_r0.75_G75_T1450,disabled,100.0,G50,0.858,231.9437973064631,177.14921440813848,1.309313157732001,23.624077700998196
dis_r0.75_G75_T1450,disabled,100.0,G50,0.859,236.04421347016915,179.25264068148354,1.3168241905546,24.0597182848809
dis_r0.75_G75_T1450,disabled,100.0,G50,0.86,240.8829465382092,181.4109210915071,1.3278304585461163,24.689180492596044
dis_r0.75_G75_T1450,disabled,100.0,G50,0.861,245.07726284973646,183.6238316121951,1.334670236962096,25.075125502450273
dis_r0.75_G75_T1450,disabled,100.0,G50,0.862,250.03015888291418,185.89982865863118,1.3449725085118065,25.64903790438912
dis_r0.75_G75_T1450,disabled,100.0,G50,0.863,254.328805906023,188.2397849661146,1.3510895475778684,25.98566084737132
dis_r0.75_G75_T1450,disabled,100.0,G50,0.864,259.40424343143604,190.6442634473317,1.3606716443534652,26.50688326240836
dis_r0.75_G75_T1450,disabled,100.0,G50,0.865,265.28775490434424,193.11352373524747,1.3737399109761226,27.206016800557144
dis_r0.75_G75_T1450,disabled,100.0,G90,0.85,528.8199979077044,338.5819847799228,1.5618669086940222,35.974058068996115
dis_r0.75_G75_T1450,disabled,100.0,G90,0.851,539.6113830505927,343.5203854840042,1.5708278339589818,36.3392996748928
dis_r0.75_G75_T1450,disabled,100.0,G90,0.852,550.3966552117938,348.5441984688816,1.5791301580391501,36.6739977126567
dis_r0.75_G75_T1450,disabled,100.0,G90,0.853,561.1779381504028,353.6935797721964,1.5866217829338065,36.973007004170206
dis_r0.75_G75_T1450,disabled,100.0,G90,0.854,574.1128585318105,358.9738630835804,1.5993166009363164,37.47329331699851
dis_r0.75_G75_T1450,disabled,100.0,G90,0.855,584.8917245070178,364.37811414968525,1.605177978024076,37.7016123015238
dis_r0.75_G75_T1450,disabled,100.0,G90,0.856,597.8282125766956,369.9345670572114,1.6160377153515362,38.12025607444006
dis_r0.75_G75_T1450,disabled,100.0,G90,0.857,608.6117625534073,375.5923831655205,1.6204049651486063,38.28703185266465
dis_r0.75_G75_T1450,disabled,100.0,G90,0.858,621.5572028983765,381.4231451679362,1.6295739017743984,38.634265134516
dis_r0.75_G75_T1450,disabled,100.0,G90,0.859,634.5098705334241,387.3783055759587,1.6379592284860331,38.94841931295807
dis_r0.75_G75_T1450,disabled,100.0,G90,0.86,649.6322819842376,393.4825816139067,1.650981040430578,39.42995252451848
dis_r0.75_G75_T1450,disabled,100.0,G90,0.861,662.6047527751149,399.7349237490075,1.6576103647905496,39.672191894965806
dis_r0.75_G75_T1450,disabled,100.0,G90,0.862,677.7526854650971,406.15664259462875,1.668697774177583,40.073030870263516
dis_r0.75_G75_T1450,disabled,100.0,G90,0.863,690.7484420856866,412.7498942520606,1.6735278475052893,40.24598984171732
dis_r0.75_G75_T1450,disabled,100.0,G90,0.864,705.9245106248369,419.5116751745902,1.6827291167308962,40.572728548089835
dis_r0.75_G75_T1450,disabled,100.0,G90,0.865,723.1871568189633,426.4450142741791,1.6958508895920554,41.032551497463636
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.85,309.12924511030167,225.2651402278884,1.3722906473570324,27.129139739751693
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.851,316.0703044613673,228.230219613383,1.384874908313121,27.79131212521764
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.852,320.7174911661658,231.17709836406118,1.387323802555455,27.918774394413422
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.853,327.7195413167305,234.23546222805854,1.3991030145454795,28.5256346670895
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.854,334.762365153213,237.40425724343137,1.410094195614832,29.082751839569273
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.855,341.8497830524882,240.68391680885435,1.420326657405935,29.59366109297799
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.856,348.98516183966035,244.07439046634232,1.4298311312910361,30.061671052226227
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.857,356.1712920600703,247.45011985852693,1.4393660114761788,30.52496779645198
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.858,363.40968183756655,250.93699579478155,1.44821085741684,30.94928166857618
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.859,370.70256095455125,254.53635445653177,1.4563835556851965,31.336769349230817
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.86,380.51776809335166,258.2485314771858,1.4734556898224507,32.13233306523805
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.861,387.9487138726059,261.95081129434357,1.4809983292500042,32.47797919485754
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.862,397.9545372106075,265.8907357803657,1.4966844784668647,33.18565039009729
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.863,405.53402133683255,269.94665059203993,1.5022746918601357,33.434277671163635
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.864,415.74421448769357,273.9970462684139,1.51733100830737,34.09480235195805
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.865,426.0749608326219,278.28866282290187,1.5310539657297095,34.68551583527012
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.866,436.5319875180587,282.5785164053021,1.5448166161787802,35.2673974679548
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.867,447.1179566557898,287.11354658699315,1.557286174653959,35.78572671640087
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.868,457.8344169909283,291.7734866395882,1.5691433182085734,36.270958274119984
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.869,471.41790013931615,296.5607985334634,1.5896163703043245,37.09173995178757
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.87,482.437338237097,301.47842820143745,1.6002383358412267,37.509308607188714
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.871,496.4071915092585,306.52886161003397,1.6194468243606626,38.25051956276567
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.872,510.5959068276081,311.8396956366937,1.63736661487277,38.92632285789556
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.873,525.0108204480046,317.29058808920576,1.6546687489526117,39.56494309613391
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.874,539.6491839505744,322.88594999275773,1.6713306477493948,40.16743477141433
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.875,557.5183736707593,328.7546386047091,1.6958494518494478,41.03250150481065
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.876,572.6582938491262,334.776107603058,1.7105709781658718,41.539987947636554
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.877,591.1368767384146,341.08334813621354,1.733115615196614,42.30044486174948
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.878,609.9496349098745,347.55427767103,1.7549766298293388,43.019184244223005
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.879,629.0983279898916,354.32197969481564,1.7754990207825834,43.67780616633448
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.88,651.8641748328331,361.39648345259195,1.8037369058084507,44.55954209398453
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.881,675.0895801500093,368.65579899199037,1.8312192077159668,45.39157323238901
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.882,698.7728131828475,376.3669947133456,1.8566261733844582,46.13886121312767
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.883,726.3985558808297,384.28009627074505,1.8902840998796997,47.09789919601813
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.884,754.6161702067446,392.534633341742,1.9224193386008137,47.982212833552445
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.885,783.4231194919985,401.27681207924167,1.9523259154513342,48.779043904212976
dis_r0.75_G75_T1500,disabled,20.0,G_mean,0.886,816.5223706328434,410.38661847710057,1.9896418008532242,49.739696885581765
