case_id,mode,path,t_s,rho,G_mean,G50,G90,pore_D90,large_pore_fraction,connected_fine_pore_fraction,cumulative_PR_desintering_work,f_defect_large_pore,f_crack_like_pore,defect_D90,defect_connectedness,stored_PR_work,stored_shear_coupled_stress,persistent_eligibility,persistent_growth_factor
dis_r0.65_G150_T1500,disabled,reference,109440.00000009954,0.8483167203586048,6.144382396832907e-07,4.5321199874690816e-07,1.2593432034288207e-06,4.5e-07,0.9766915600943546,0.02505811248713595,502775.1487807757,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,109800.00000009986,0.8489203615555412,6.233881739259944e-07,4.5918706663158056e-07,1.28019260310365e-06,4.5e-07,0.9773437154374827,0.0245887737870363,502775.19020004774,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,110160.00000010019,0.8495130509236613,6.324184487535738e-07,4.652223538380861e-07,1.3012028284155247e-06,4.5e-07,0.9779805884107323,0.024127443621812815,502775.2291627238,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,110520.00000010052,0.850094942385226,6.4153056108193e-07,4.713182337403359e-07,1.3223798704483058e-06,4.5e-07,0.9786018808089478,0.023674294145776473,502775.2657467087,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,110880.00000010084,0.850665282427107,6.507289915995034e-07,4.774848400315067e-07,1.3437055978714904e-06,4.5e-07,0.9792079566106684,0.023229241520375525,502775.30017903657,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,111240.00000010116,0.8512251563592014,6.600106099144454e-07,4.837146685089924e-07,1.365194375536257e-06,4.5e-07,0.979798691398424,0.022792312416440134,502775.33250929107,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,111600.0000001015,0.8517752138648934,6.693715912770338e-07,4.900061944593868e-07,1.386833178547622e-06,4.5e-07,0.9803751243301991,0.02236300066736993,502775.36298732035,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,111960.00000010183,0.8523149703294768,6.788166894110846e-07,4.963657913702756e-07,1.4086202815743202e-06,4.5e-07,0.9809369461530502,0.021941524343718405,502775.391677449,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,112320.00000010215,0.8528446413319021,6.883470278143348e-07,5.027932729817027e-07,1.4305620471448623e-06,4.5e-07,0.9814839151223688,0.021528033405400653,502775.41863102384,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,112680.00000010247,0.853365325810544,6.979547935881068e-07,5.092834209442403e-07,1.4526402841635725e-06,4.5e-07,0.9820176644757985,0.02112168578180739,502775.44411354326,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,113040.00000010281,0.8538768535507179,7.076447576515134e-07,5.158373968680416e-07,1.4748742007854001e-06,4.5e-07,0.9825370655130895,0.020723102955223054,502775.46805440437,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,113400.00000010314,0.8543787538791642,7.174192995268485e-07,5.224651869002694e-07,1.4972357500331649e-06,4.5e-07,0.9830431318108339,0.020331829369229344,502775.49067181716,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,113760.00000010346,0.8548720248271149,7.272752624812808e-07,5.291564784047512e-07,1.5197503987873988e-06,4.5e-07,0.9835352780837363,0.019948161987863484,502775.5119229249,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,114120.00000010378,0.8553572317648009,7.372065853212101e-07,5.359115168416387e-07,1.5423868592394953e-06,4.5e-07,0.9840154403520387,0.019571106915926832,502775.53207209974,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,114480.00000010412,0.8558336855924801,7.472228220968802e-07,5.42735950721055e-07,1.5651703076001813e-06,4.5e-07,0.9844818355620665,0.01920167025906732,502775.55099455477,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,114840.00000010445,0.8563018774749115,7.573189175017961e-07,5.496304591101139e-07,1.5880727510685246e-06,4.5e-07,0.9849361712561323,0.018838967404147165,502775.56891002506,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,115200.00000010477,0.8567623037609999,7.674940343802439e-07,5.565893805259028e-07,1.6111126497976083e-06,4.5e-07,0.9853779021126795,0.018483313931332908,502775.58578993275,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,115560.0000001051,0.8572153290325402,7.777446648648747e-07,5.636129125512445e-07,1.6342716741193956e-06,4.5e-07,0.985808178740971,0.018134114839235577,502775.60177811026,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,115920.00000010543,0.8576603395210006,7.880782714784383e-07,5.707089999067813e-07,1.657555357765066e-06,4.5e-07,0.9862262390123615,0.01779184411669804,502775.61685856245,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,116280.00000010576,0.8580979242543793,7.984908748165943e-07,5.77873308196704e-07,1.6809611412961552e-06,4.5e-07,0.9866326464393416,0.017456216790196703,502775.6311018111,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,116640.00000010608,0.8585286587175693,8.089773294732685e-07,5.851027285996422e-07,1.704475732967773e-06,4.5e-07,0.9870284738398595,0.01712665984487083,502775.64461755054,,,,,,,,
dis_r0.65_G150_T1500,disabled,reference,117000.0000001064,0.8589524401150476,8.195415479987401e-07,5.923974123263239e-07,1.7281180906884049e-06,4.5e-07,0.9874127331273361,0.01680377325894849,502775.6573527433,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,0.0,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7101717925761228,0.18212220874386453,0.0,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,98.39999999999907,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7102826699551046,0.18206677005437366,1.8415896661427837e-11,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,196.79999999999814,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7103935658340534,0.182011322114985,7.44707014619185e-06,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,295.1999999999972,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7105044816291981,0.181955864397192,0.015624581245664947,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,393.59999999999627,0.6500000000000002,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7106156413665302,0.18190031336817272,2.519327585995899,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,491.99999999999534,0.6500000000000254,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,1.5222476923600539e-07,0.7107349620925257,0.18184171743344124,94.1730431570857,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,590.3999999999944,0.6500000004375831,1.500000000000012e-07,1.500000000000013e-07,1.500000000000013e-07,1.5222476923600539e-07,0.7109619167848884,0.18174303210803094,1292.3020719700708,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,688.7999999999935,0.65000102648946,1.500000004705591e-07,1.500000004858102e-07,1.500000004858102e-07,1.5222476923600539e-07,0.7117613545138913,0.1814320345754204,6451.4677042286075,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,787.1999999999925,0.6501152959629934,1.500079103198197e-07,1.5000719466122078e-07,1.5001077295421536e-07,1.5222476923600539e-07,0.7139789081625492,0.18058071885677357,13333.87350768058,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,885.5999999999916,0.6518646616055745,1.516738024726411e-07,1.5098585622084693e-07,1.5442558747981771e-07,1.5222476923600539e-07,0.7183797970564716,0.17867840250185701,19962.224024754047,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,983.9999999999907,0.6571779496875749,1.565047396855127e-07,1.5359319609041427e-07,1.6815091406590646e-07,1.5222476923600539e-07,0.7253109564907023,0.17533024554509455,22760.897328150433,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1082.3999999999896,0.6635634652441822,1.6042330802831084e-07,1.5565486278005297e-07,1.794970890213422e-07,1.5222476923600539e-07,0.7330068944047208,0.17152393858754145,24461.532782336293,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1180.7999999999888,0.6705204551580215,1.6380384491824453e-07,1.5741293215594538e-07,1.8936749596744122e-07,1.5222476923600539e-07,0.7411591811507489,0.16743481192127535,25574.612721126352,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1279.199999999988,0.6776678120556293,1.6683723466346108e-07,1.5898390249819244e-07,1.9825056332453561e-07,1.5222476923600539e-07,0.7494620978813828,0.16322650281804513,26347.565780265668,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1377.599999999987,0.6847448898199986,1.69626215332188e-07,1.6043101938311417e-07,2.0640699912848328e-07,1.5222476923600539e-07,0.757672750330906,0.1590271644749498,26902.708195445004,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1475.999999999986,0.6915883079347627,1.7223855471721552e-07,1.617926652553549e-07,2.14022112564658e-07,1.5222476923600539e-07,0.7656253404703797,0.15492577356401593,27316.041268787918,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1574.399999999985,0.6981063509141029,1.7471713052891502e-07,1.6309298639820567e-07,2.2121370705175234e-07,1.5222476923600539e-07,0.7732163739441557,0.1509793356221713,27631.846354795976,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1672.7999999999843,0.7042572679481564,1.770920508686832e-07,1.643482038144664e-07,2.280674390855504e-07,1.5222476923600539e-07,0.78039146064242,0.1472199023333982,27878.96804921578,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1771.1999999999832,0.7100270954164281,1.793839185087277e-07,1.655692026329128e-07,2.3464278201198734e-07,1.5222476923600539e-07,0.787125539881644,0.14366416635301385,28075.904244717774,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1869.5999999999822,0.7154255206975824,1.8160856845955594e-07,1.6676407080946276e-07,2.4098655905992864e-07,1.5222476923600539e-07,0.793421168872031,0.14031465458613251,28235.668148938814,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,1967.9999999999814,0.7204664569000645,1.8377647698833186e-07,1.679383216376073e-07,2.4712909839123e-07,1.5222476923600539e-07,0.7992871620174501,0.13716995043452124,28366.61289698532,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2066.3999999999805,0.7251762909995587,1.858974589866281e-07,1.690963326561077e-07,2.531019643087095e-07,1.5222476923600539e-07,0.804748997906797,0.13422015902044898,28475.770149282267,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2164.7999999999793,0.7295785194991762,1.8797795271483175e-07,1.7024121095488114e-07,2.589249197546341e-07,2.0597671439071183e-07,0.8098303443724155,0.1314556043675952,28567.59494521126,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2263.1999999999784,0.7336984588311595,1.9002341490571092e-07,1.7137538826724307e-07,2.646155214595823e-07,2.0597671439071183e-07,0.8145586053167834,0.12886442506508752,28645.60178469272,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2361.5999999999776,0.737560663059665,1.920385187053191e-07,1.7250074076384224e-07,2.701896304712265e-07,2.0597671439071183e-07,0.818961495595141,0.12643432608646096,28712.565051004844,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2459.999999999977,0.7411855063772221,1.9402640943237042e-07,1.7361868247218656e-07,2.7565731727310585e-07,2.0597671439071183e-07,0.8230625584766023,0.12415472692691068,28770.35010701271,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2558.399999999976,0.7445953789518387,1.9599058761539393e-07,1.7473041823985436e-07,2.810312651175522e-07,2.0597671439071183e-07,0.8268886699447199,0.12201327716528065,28820.74049405565,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2656.7999999999747,0.7478109922901404,1.9793298022693218e-07,1.7583695605907564e-07,2.8631707689835824e-07,2.0597671439071183e-07,0.8304658211685247,0.11999759361037901,28864.781389477903,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2755.199999999974,0.7508454921262697,1.9985618148331764e-07,1.7693888155029294e-07,2.915253812154165e-07,2.0597671439071183e-07,0.8338102292794326,0.11810046757274063,28903.659889058985,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2853.599999999973,0.7537173805689311,2.0176192073956422e-07,1.780368839829876e-07,2.966620677658706e-07,2.0597671439071183e-07,0.836945464742419,0.11631049854620992,28938.139115697388,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,2951.999999999972,0.7564403355672757,2.03651716432929e-07,1.791314496409882e-07,3.0173278360069213e-07,2.0597671439071183e-07,0.8398891144317968,0.11461928689001528,28968.86172326495,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3050.399999999971,0.7590272328871327,2.055269895786368e-07,1.8022299877321443e-07,3.0674295280032625e-07,2.0597671439071183e-07,0.8426579323359551,0.11301875369042985,28996.376396804724,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3148.79999999997,0.7614857553266688,2.0738899230127766e-07,1.8131179388499352e-07,3.116977859664142e-07,2.0597671439071183e-07,0.8452620247551214,0.11150429419744773,29021.13955389744,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3247.1999999999694,0.7638313081247259,2.0923871094900472e-07,1.8239827174711805e-07,3.166004677565513e-07,2.0597671439071183e-07,0.847721830905851,0.11006554664323925,29043.490168951044,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3345.5999999999685,0.7660676137341974,2.1107673474488508e-07,1.8348257842687306e-07,3.2145336001693316e-07,2.0597671439071183e-07,0.8500426476497813,0.10870022286418982,29063.678669343353,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3443.9999999999673,0.768208071904456,2.1290485960648756e-07,1.8456503449863054e-07,3.2626416003791554e-07,2.0597671439071183e-07,0.8522420226519027,0.10739953571683489,29082.132575146403,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3542.3999999999664,0.7702573988143934,2.1472289636803214e-07,1.8564581262981696e-07,3.310312313208927e-07,2.0597671439071183e-07,0.8543268665435904,0.10616000788917782,29098.89869107196,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3640.7999999999656,0.772221958490723,2.165324124598056e-07,1.8672506355989245e-07,3.3576180805945804e-07,2.0597671439071183e-07,0.8563055884439295,0.10497770792112146,29114.31060033477,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3739.1999999999643,0.7741076094709813,2.1833319694085833e-07,1.8780297450426237e-07,3.40454086687242e-07,2.0597671439071183e-07,0.8581866059161843,0.10384822669897081,29128.389889082417,,,,,,,,
dis_r0.65_G150_T1500,disabled,fast,3837.5999999999635,0.7759213908070023,2.201268591141389e-07,1.8887969812360302e-07,3.4511550307628247e-07,2.0597671439071183e-07,0.8599790500351598,0.10276712221579795,29141.426853522866,,,,,,,,
