case_id,path,t_s,T_C,rho,G_mean,G50,G90,pore_D50,pore_D90,large_pore_fraction,connected_fine_pore_fraction,cumulative_PR_desintering_work,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore,sigma_res_crack_like,rho_dot,G_mean_dot_nm_s
C091,reference,25920.000000023574,457.0000000003929,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7400251118348733,0.16719555044548084,0.11311555561455247,3.4934775169285384e-18,3.4934775169285384e-18,49999996.90139841,99999993.80279683,0.0,0.0
C091,reference,26040.000000023683,459.0000000003947,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7401664041504832,0.16712490440658534,0.12320727244922629,4.2267738345744315e-18,4.2267738345744315e-18,49999996.621318966,99999993.24263793,0.0,0.0
C091,reference,26160.000000023792,461.00000000039654,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.740307725408289,0.167054243906491,0.13413779143941162,5.108755886664126e-18,5.108755886664126e-18,49999996.31761058,99999992.63522115,0.0,0.0
C091,reference,26280.0000000239,463.00000000039836,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7404490756207021,0.1669835689397544,0.14597159824424918,6.168505972675355e-18,6.168505972675355e-18,49999995.98842508,99999991.97685017,-4.336808689942018e-19,0.0
C091,reference,26400.00000002401,465.0000000004002,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7405904548005561,0.16691287950077538,0.15877772193204537,7.4405853178915e-18,7.4405853178915e-18,49999995.631781444,99999991.26356289,0.0,0.0
C091,reference,26520.00000002412,467.000000000402,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7407318629611321,0.16684217558378664,0.17263002481489728,8.966026576705889e-18,8.966026576705889e-18,49999995.24555701,99999990.49111402,4.336808689942018e-19,0.0
C091,reference,26640.00000002423,469.0000000004038,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7408733001161887,0.16677145718284347,0.1876075087449498,1.0793498884755407e-17,1.0793498884755407e-17,49999994.82747836,99999989.65495671,0.0,0.0
C091,reference,26760.000000024338,471.00000000040563,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7410147662799906,0.1667007242918126,0.20379463868416964,1.2980674187686863e-17,1.2980674187686863e-17,49999994.37511156,99999988.75022312,-4.336808689942018e-19,0.0
C091,reference,26880.000000024447,473.00000000040745,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7411562614673414,0.16662997690436038,0.22128168439287837,1.5595828143559105e-17,1.5595828143559105e-17,49999993.88585185,99999987.7717037,-4.336808689942018e-19,0.0
C091,reference,27000.000000024556,475.0000000004093,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7412977856936163,0.1665592150139405,0.24016508111669374,1.8719714157394865e-17,1.8719714157394865e-17,49999993.35691278,99999986.71382555,4.336808689942018e-19,0.0
C091,reference,27120.000000024665,477.0000000004111,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7414393389747969,0.16648843861378074,0.26054781018700585,2.2447755159820604e-17,2.2447755159820604e-17,49999992.78531469,99999985.57062937,4.336808689942018e-19,0.0
C091,reference,27240.000000024775,479.0000000004129,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7415809213275094,0.16641764769686934,0.2825398004866801,2.6892604700221708e-17,2.6892604700221708e-17,49999992.16787252,99999984.33574504,0.0,0.0
C091,reference,27360.000000024884,481.00000000041473,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7417225327690633,0.1663468422559404,0.30625835177035654,3.218713691684163e-17,3.218713691684163e-17,49999991.501183026,99999983.00236605,-4.336808689942018e-19,0.0
C091,reference,27480.000000024993,483.00000000041655,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7418641733174919,0.16627602228345845,0.3318285808675166,3.848793411743759e-17,3.848793411743759e-17,49999990.78161118,99999981.56322236,0.0,0.0
C091,reference,27600.000000025102,485.00000000041837,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.742005842991597,0.16620518777160237,0.3593838918364389,4.597935121956757e-17,4.597935121956757e-17,49999990.005275846,99999980.01055169,4.336808689942018e-19,0.0
C091,reference,27720.00000002521,487.0000000004202,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7421475418109946,0.16613433871224853,0.38906647117828397,5.487824834624436e-17,5.487824834624436e-17,49999989.16803469,99999978.33606938,0.0,0.0
C091,reference,27840.00000002532,489.000000000422,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7422892697961623,0.16606347509695257,0.4210278092628445,6.543949666204786e-17,6.543949666204786e-17,49999988.265468255,99999976.53093651,0.0,0.0
C091,reference,27960.00000002543,491.0000000004238,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7424310269684902,0.16599259691693072,0.45542924916100364,7.796237830591936e-17,7.796237830591936e-17,49999987.292863145,99999974.58572629,0.0,0.0
C091,reference,28080.00000002554,493.00000000042564,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7425728133503353,0.16592170416303997,0.492442564123665,9.279801929983757e-17,9.279801929983757e-17,49999986.24519436,99999972.49038872,0.0,0.0
C091,reference,28200.000000025648,495.00000000042746,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7427146289650773,0.1658507968257571,0.5322505649928783,1.1035801489220765e-16,1.1035801489220765e-16,49999985.11710657,99999970.23421314,0.0,0.0
C091,reference,28320.000000025757,497.0000000004293,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7428564738371769,0.1657798748951569,0.5750477388781008,1.3112443027485737e-16,1.3112443027485737e-16,49999983.90289451,99999967.80578902,0.0,0.0
C091,reference,28440.000000025866,499.0000000004311,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7429983479922389,0.1657089383608889,0.6210409204790199,1.5566138638042424e-16,1.5566138638042424e-16,49999982.59648232,99999965.19296464,0.0,0.0
C091,reference,28560.000000025975,501.0000000004329,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7431402514570772,0.16563798721215336,0.6704499974861401,1.8462847095886525e-16,1.8462847095886525e-16,49999981.191401675,99999962.38280335,0.0,0.0
C091,reference,28680.000000026084,503.00000000043474,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7432821842597827,0.16556702143767565,0.7235086515414092,2.1879624983866134e-16,2.1879624983866134e-16,49999979.68076893,99999959.36153786,0.0,0.0
C091,reference,28800.000000026193,505.00000000043656,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7434241464297968,0.16549604102567955,0.780465136293565,2.590641927518896e-16,2.590641927518896e-16,49999978.057261005,99999956.11452201,0.0,0.0
C091,reference,28920.000000026303,507.0000000004384,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7435661379979851,0.16542504596385937,0.8415830941366027,3.0648137296268354e-16,3.0648137296268354e-16,49999976.31309001,99999952.62618002,0.0,0.0
C091,reference,29040.00000002641,509.0000000004402,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7437081589967186,0.1653540362393502,0.9071424132748553,3.622703508817596e-16,3.622703508817596e-16,49999974.4399766,99999948.8799532,-4.336808689942018e-19,0.0
C091,reference,29160.00000002652,511.000000000442,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7438502094599557,0.16528301183869734,0.9774401268146068,4.278547096564567e-16,4.278547096564567e-16,49999972.42912198,99999944.85824396,-4.336808689942018e-19,0.0
C091,reference,29280.00000002663,513.0000000004438,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.743992289423329,0.1652119727478238,1.0527913556399773,5.0489077627139e-16,5.0489077627139e-16,49999970.271178454,99999940.54235691,0.0,0.0
C091,reference,29400.00000002674,515.0000000004457,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7441343989242389,0.1651409189519963,1.1335302968900263,5.953041359598691e-16,5.953041359598691e-16,49999967.95621852,99999935.91243704,-4.336808689942018e-19,0.0
C091,reference,29520.00000002685,517.0000000004475,0.6499999999999999,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7442765380019469,0.1650698504357898,1.2200112599146087,7.013316318080582e-16,7.013316318080582e-16,49999965.47370243,99999930.94740486,4.336808689942018e-19,0.0
C091,reference,29640.000000026957,519.0000000004493,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7444187066976783,0.1649987671830503,1.3126097516485302,8.255696365601586e-16,8.255696365601586e-16,49999962.812444136,99999925.62488827,8.673617379884035e-19,0.0
C091,reference,29760.000000027067,521.0000000004511,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7445609050547252,0.16492766917685547,1.411723613406988,9.710294911756726e-16,9.710294911756726e-16,49999959.960575536,99999919.92115107,0.0,0.0
C091,reference,29880.000000027176,523.0000000004529,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.744703133118559,0.16485655639947427,1.5177742111701134,1.1412011261817725e-15,1.1412011261817725e-15,49999956.905508995,99999913.81101799,0.0,0.0
C091,reference,30000.000000027285,525.0000000004547,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7448453909369437,0.16478542883232378,1.6312076814907537,1.340126019015549e-15,1.340126019015549e-15,49999953.633898005,99999907.26779601,0.0,0.0
C091,reference,30120.000000027394,527.0000000004566,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7449876785600575,0.16471428645592484,1.7524962352273443,1.5724807952705479e-15,1.5724807952705479e-15,49999950.13159602,99999900.26319204,0.0,0.0
C091,reference,30240.000000027503,529.0000000004584,0.6500000000000001,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7451299960406199,0.16464312924985486,1.8821395213729217,1.8436729561762726e-15,1.8436729561762726e-15,49999946.38361324,99999892.76722649,-4.336808689942018e-19,0.0
C091,reference,30360.000000027612,531.0000000004602,0.65,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.0597671439071183e-07,0.7452723434340206,0.16457195719269901,2.0206660533219654,2.159950411117314e-15,2.159950411117314e-15,49999942.37407133,99999884.74814266,0.0,0.0
