rho,G_um_5,pore_D50_m_5,pore_D90_m_5,fine_pore_fraction_5,R_Z_eff_m_5,Gamma_growth_5,activity_5,Lambda_5,sigma_eff_Pa_5,tau_remove_D90_s_5,G_um_50,pore_D50_m_50,pore_D90_m_50,fine_pore_fraction_50,R_Z_eff_m_50,Gamma_growth_50,activity_50,Lambda_50,sigma_eff_Pa_50,tau_remove_D90_s_50,G_5_over_G_50
0.8121622974135805,0.08157975160462877,3.321665797343945e-08,6.364806837480235e-08,0.6871521359535135,9.079335030353466e-08,0.9999998253168672,0.0020235305744796374,0.0020276451240500933,219936481.89065376,146030.36401929735,0.08051816465678298,3.897751350991083e-08,6.364806837480235e-08,0.683749667270062,9.278720690615619e-08,0.9999986828788889,0.002647420270625858,0.0026546591122615076,195414976.7487529,30916.58561971978,1.0131844404597512
0.817070155697921,0.08408220532233596,3.6276768433845776e-08,6.364806837480235e-08,0.6790719100984566,9.478605959696063e-08,0.9999998679511134,0.0021517924181942284,0.0021564622407864867,217016541.55004779,136182.86953082797,0.0821403987006563,3.964712346688359e-08,6.364806837480235e-08,0.6771606096925199,9.58661853919502e-08,0.9999992463109773,0.002743432690485472,0.0027511108847444636,192174730.66934854,27960.049352675793,1.023640092480634
0.8219780139822616,0.0865846590400432,3.933687889425217e-08,6.364806837480235e-08,0.6709916842433994,9.87787688903867e-08,0.9999999105853596,0.0022800542619088224,0.002285279357522883,214096601.20944178,126335.37504235834,0.08376263274452966,4.0316733423856366e-08,6.364806837480235e-08,0.6705715521149775,9.894516387774428e-08,0.9999998097430656,0.0028394451103450884,0.002847562657227422,188934484.58994412,25003.513085631737,1.0336907544933613
0.826885872266602,0.0895848179156779,4.0510766078435154e-08,6.364806837480235e-08,0.6622887988761873,1.0318516622061788e-07,0.9999999351322453,0.0024485050702931868,0.0024545515755639157,211340209.88967523,117737.75998410437,0.08760569648231113,4.0510766078435154e-08,6.509944110061484e-08,0.6611566622298213,1.0388848752259513e-07,0.9999999732892421,0.0032016765897877565,0.003213105821497964,186410675.24706402,23408.24458949822,1.022591241355708
0.8317937305509425,0.09289472257472946,4.0510766078435154e-08,6.364806837480235e-08,0.6531984026396934,1.0784902145139402e-07,0.9999999484224993,0.002641967398345515,0.002649000942861332,208685602.96731767,109918.00482366774,0.09235484526390624,4.0510766078435154e-08,6.714296509469658e-08,0.6505888499043365,1.0959245268343501e-07,0.9999999736843923,0.0036725238306857064,0.0036884366413399952,184179167.7468619,22368.365086600355,1.005845684752982
0.8367015888352831,0.09664280959742165,4.0510766078435154e-08,6.364806837480235e-08,0.6436692846780043,1.1282095785419706e-07,0.9999999574387077,0.0028760776999472836,0.0028844314747894844,206154728.77785546,102650.01847905642,0.09710399404550143,4.0510766078435154e-08,6.918648908877835e-08,0.6400210375788515,1.1529641784427501e-07,0.9999999740795424,0.004143371071583667,0.0041637674611820375,181947660.24665973,21328.485583702466,0.9952506129885483
0.8416094471196236,0.10098399933306189,4.0510766078435154e-08,6.364806837480235e-08,0.6335463339493357,1.1820989821265718e-07,0.9999999606697725,0.003165207156559561,0.003175332153257346,203791333.3042208,96128.88004239691,0.10185314282709654,4.0510766078435154e-08,7.123001308286008e-08,0.6294532252533669,1.2100038300511489e-07,0.9999999744746926,0.004614218312481616,0.004639098281024069,179716152.74645758,20288.606080804602,0.9914666993093175
0.8465173054039641,0.10581858395197125,4.0510766078435154e-08,6.720066483241845e-08,0.6230212148840333,1.2389845803182598e-07,0.9999999611795557,0.003507245185200188,0.003519683794266252,201547788.78287673,89933.18287390625,0.10660229160869164,4.0510766078435154e-08,7.327353707694181e-08,0.6188854129278821,1.2670434816595476e-07,0.9999999748698428,0.005085065553379566,0.0051144291008661,177484645.24625546,19248.726577906735,0.9926483038507542
0.8514251636883046,0.11146129690787572,4.0510766078435154e-08,7.657203640234593e-08,0.6118373868614702,1.3007776265748647e-07,0.9999999572321697,0.0039359418270042915,0.003951582426405027,199500547.37298802,84270.52388589353,0.11135144039028673,4.0510766078435154e-08,7.531706107102355e-08,0.6083176006023974,1.3240831332679466e-07,0.999999975264993,0.005555912794277515,0.005589759920708131,175253137.7460533,18208.84707500887,1.0009865747331508
0.856333021972645,0.11816819138485976,4.0510766078435154e-08,7.977973951750052e-08,0.5999417374248067,1.3682228919192983e-07,0.9999999452356376,0.004498019422098999,0.0045186025975742505,197675631.25983015,78976.70339491342,0.11610058917188183,4.0510766078435154e-08,7.736058506510527e-08,0.5977497882769127,1.3811227848763453e-07,0.9999999756601432,0.006026760035175465,0.006065090740550162,173021630.2458512,17168.967572111007,1.0178087142169188
