case_id,rho_start,G_start_nm,pore_D50_nm,pore_log_width,phi_iso_fraction,phi_closed_fraction,state_class,final_rho_5,final_G_um_5,final_rho_50,final_G_um_50,HMS_density_miss,joint_rho_min,joint_rho_max,fast_smaller_G_fraction,fast_smaller_D90_fraction,span_ratio_ge_1p2,span_ratio_ge_1p5,barrier_mode,barrier_extrapolated,two_step_final_rho,two_step_final_G_um,density_ok,grain_ok,strict_success,comparator_status,common_interval_attained,fast_smaller_grain_gate,fast_smaller_D90_gate,method_specific_initialization_absent,finite_strict_Chen_window,both_boundaries_present,highT_comparator_gates_available,all_pathway_gates_pass,boundary_gap_identifiable
primary_145,0.66,35,15,0.45,0.05,0.0,primary_common_state,0.9831926720251788,2.18794957796148,0.9722984577778104,0.6777909616794758,-0.0077015422221896,0.6600302980288961,0.9722984577778104,0.44,0.4,0.0,0.0,nearest_slice_clamp,True,0.9478310905973812,0.5416011752665478,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_146,0.66,35,15,0.45,0.1,0.0,primary_common_state,0.9668229773812472,2.1882588352084067,0.9554631888881462,0.6786058411876605,-0.0245368111118537,0.6600287033957963,0.9554631888881462,0.4,0.4,0.0,0.0,nearest_slice_clamp,True,0.9355689588430108,0.5733585698772142,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_147,0.66,35,15,0.65,0.0,0.0,primary_common_state,0.9994298091539636,2.1897135887743553,0.9878305918095168,0.6817443205046488,0.0078305918095168,0.6600318926619959,0.9878305918095168,0.32,0.48,0.0,0.0,nearest_slice_clamp,True,0.9581201886680965,0.5407081057267092,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_148,0.66,35,15,0.65,0.05,0.0,primary_common_state,0.9835847747045048,2.1899611454475636,0.9710805053473096,0.6824266306434401,-0.0089194946526903,0.6600302980288961,0.9710805053473096,0.4,0.44,0.0,0.0,nearest_slice_clamp,True,0.9455695730181556,0.5626698700368128,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_149,0.66,35,15,0.65,0.1,0.0,primary_common_state,0.9676485519504529,2.190243063597193,0.954331385909064,0.6831702348530934,-0.025668614090936,0.6600287033957963,0.954331385909064,0.48,0.2,0.0,0.0,nearest_slice_clamp,True,0.9340267140913732,0.5912360472450708,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_150,0.66,35,15,0.85,0.0,0.0,primary_common_state,0.999382618451822,2.190822888009629,0.9866498895632266,0.6842916566766309,0.0066498895632266,0.6600318926619959,0.9866498895632266,0.32,0.12,0.0,0.0,nearest_slice_clamp,True,0.9565361011525112,0.5526536957492231,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_151,0.66,35,15,0.85,0.05,0.0,primary_common_state,0.9837934098479224,2.191072620152996,0.9700656943694884,0.6849307411026163,-0.0099343056305115,0.6600302980288961,0.9700656943694884,0.32,0.16,0.0,0.0,nearest_slice_clamp,True,0.9444595146370914,0.573366740090596,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_152,0.66,35,15,0.85,0.1,0.0,primary_common_state,0.968097928068634,2.1913268896546745,0.953467460478708,0.6856210190245441,-0.026532539521292,0.6600287033957963,0.953467460478708,0.4,0.0,0.0,0.0,nearest_slice_clamp,True,0.9333436463270356,0.6024714625883142,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_153,0.66,35,25,0.45,0.0,0.0,primary_common_state,0.9988925648671664,2.191073938194154,0.9810297948251768,0.6863313892329235,0.0010297948251769,0.6600318926619959,0.9810297948251768,0.48,0.2,0.0,0.0,nearest_slice_clamp,True,0.9534912620879769,0.5737978048030473,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_154,0.66,35,25,0.45,0.05,0.0,primary_common_state,0.9820003522881264,2.1915300515539,0.9646928479411016,0.6876001134441813,-0.0153071520588984,0.6600302980288961,0.9646928479411016,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.9421002979210032,0.5984432850613725,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_155,0.66,35,25,0.45,0.1,0.0,primary_common_state,0.965100881208031,2.192044099586836,0.9483673296184189,0.6890145990743564,-0.0316326703815812,0.6600287033957963,0.9483673296184189,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.931355052875072,0.6307386358772459,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_156,0.66,35,25,0.65,0.0,0.0,primary_common_state,0.9950416070814492,2.192711260579192,0.9592959524490132,0.6888047336727547,-0.0207040475509866,0.6600318926619959,0.9592959524490132,0.4,0.12,0.0,0.0,nearest_slice_clamp,True,0.9508857993533026,0.5948335076811558,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_157,0.66,35,25,0.65,0.05,0.0,primary_common_state,0.9784034869113368,2.1931667212435904,0.9441646626646768,0.6903648918422038,-0.0358353373353231,0.6600302980288961,0.9441646626646768,0.4,0.12,0.0,0.0,nearest_slice_clamp,True,0.9393361668560224,0.6236976590890309,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_158,0.66,35,25,0.65,0.1,0.0,primary_common_state,0.9617484234162988,2.193647493549887,0.9290596090673644,0.6918100118334006,-0.0509403909326354,0.6600287033957963,0.9290596090673644,0.44,0.16,0.0,0.0,nearest_slice_clamp,True,0.928572781322222,0.6686186307112414,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_159,0.66,35,25,0.85,0.0,0.0,primary_common_state,0.9911442604626316,2.192169211773199,0.9427911517062988,0.6841357662938389,-0.037208848293701,0.6600318926619959,0.9427911517062988,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9394021276062802,0.6324318178356957,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_160,0.66,35,25,0.85,0.05,0.0,primary_common_state,0.9747228685501832,2.193093291570543,0.9284254488102598,0.6875578374468392,-0.0515745511897401,0.6600302980288961,0.9284254488102598,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.9292958254591432,0.6776896134411808,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_161,0.66,35,25,0.85,0.1,0.0,primary_common_state,0.958280096051394,2.1938975741803044,0.9141133986013704,0.6904203028521849,-0.0658866013986295,0.6600287033957963,0.9141133986013704,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.920423979584326,0.7472233655930783,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_162,0.66,35,40,0.45,0.0,0.0,primary_common_state,0.9872675378888142,2.17620507510856,0.9199696607510062,0.6295632306527261,-0.0600303392489938,0.6600224626168478,0.9199696607510062,0.24,0.08,0.0,0.0,nearest_slice_clamp,True,0.930740941368068,0.7015635684622749,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_163,0.66,35,40,0.45,0.05,0.0,primary_common_state,0.9708205861038912,2.1797905339203267,0.9063081971704426,0.6406832645923612,-0.0736918028295573,0.6600213394860054,0.9063081971704426,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9229303944820088,0.7712341555949379,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_164,0.66,35,40,0.45,0.1,0.0,primary_common_state,0.9543836241468232,2.1832835134892137,0.892716398223353,0.6517584369282797,-0.0872836017766469,0.660020216355163,0.892716398223353,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9159846318893488,0.8661936617511268,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_165,0.66,35,40,0.65,0.0,0.0,primary_common_state,0.969187820197315,2.1213868516610574,0.8856389836347498,0.557880484880796,-0.0943610163652501,0.6600175158129914,0.8856389836347498,0.24,0.2,0.0,0.0,nearest_slice_clamp,True,0.9155655437274882,0.7989361314005865,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_166,0.66,35,40,0.65,0.05,0.0,primary_common_state,0.95341682052951,2.13332170685497,0.8735286793963651,0.573248488912959,-0.1064713206036348,0.6600166400223417,0.8735286793963651,0.28,0.2,0.0,0.0,nearest_slice_clamp,True,0.9108216201892264,0.9242920756664724,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_167,0.66,35,40,0.65,0.1,0.0,primary_common_state,0.9376788173355486,2.144629379359542,0.8614827327203196,0.5894315264940543,-0.1185172672796803,0.6600157642316922,0.8614827327203196,0.32,0.24,0.0,0.0,nearest_slice_clamp,True,0.907337923328387,1.111309920116878,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_168,0.66,35,40,0.85,0.0,0.0,primary_common_state,0.9567870917810982,2.0186997433381824,0.8653378345705303,0.5186882256642724,-0.1146621654294697,0.6600142733184394,0.8653378345705303,0.2,0.12,0.0,0.0,nearest_slice_clamp,True,0.9103121595960264,0.8898096178154814,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_169,0.66,35,40,0.85,0.05,0.0,primary_common_state,0.9414010080444344,2.04446863936347,0.8541961915329961,0.5344063911530214,-0.1258038084670039,0.6600135596525174,0.8541961915329961,0.28,0.12,0.0,0.0,nearest_slice_clamp,True,0.9067614938929196,1.0529424361648774,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_170,0.66,35,40,0.85,0.1,0.0,primary_common_state,0.926061037874632,2.0694483808484545,0.8431165526239657,0.5512229829260403,-0.1368834473760343,0.6600128459865955,0.8431165526239657,0.32,0.12,0.0,0.0,nearest_slice_clamp,True,0.9045662426436664,1.308466925655146,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_171,0.66,35,60,0.45,0.0,0.0,primary_common_state,0.9524769514903152,1.88055029047188,0.8276486988037742,0.453347619680689,-0.1523513011962257,0.6600052679537128,0.8276486988037742,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9085114746676703,0.9509029152844812,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_172,0.66,35,60,0.45,0.05,0.0,primary_common_state,0.9370860897717134,1.9101945912727725,0.8181240005990934,0.4688359616994044,-0.1618759994009065,0.6600050045560273,0.8181240005990934,0.52,0.24,0.0,0.0,nearest_slice_clamp,True,0.906099554729886,1.1261314784153813,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_173,0.66,35,60,0.45,0.1,0.0,primary_common_state,0.9217361223786482,1.9404843713541784,0.8086846264740137,0.4857013389791856,-0.1713153735259862,0.6600047411583416,0.8086846264740137,0.52,0.28,0.0,0.0,nearest_slice_clamp,True,0.9042406687267024,1.3862705434049474,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_174,0.66,35,60,0.65,0.0,0.0,primary_common_state,0.9256141744501504,1.5687483604487984,0.8008498529829721,0.4235905704731404,-0.1791501470170279,0.6600041603533404,0.8008498529829721,0.52,0.32,0.0,0.0,nearest_slice_clamp,True,0.9043934107081224,1.1525155782029914,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_175,0.66,35,60,0.65,0.05,0.0,primary_common_state,0.9113211226938472,1.606813463883242,0.7927496303939118,0.4385083714289685,-0.1872503696060882,0.6600039523356733,0.7927496303939118,0.52,0.32,0.0,0.0,nearest_slice_clamp,True,0.9029248129071302,1.4028851653649177,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_176,0.66,35,60,0.65,0.1,0.0,primary_common_state,0.8970751385502473,1.6474037887018602,0.7847270496123773,0.4548003161653538,-0.1952729503876227,0.6600037443180065,0.7847270496123773,0.52,0.32,0.0,0.0,nearest_slice_clamp,True,0.9019246626129518,1.7950061560076245,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_177,0.66,35,60,0.85,0.0,0.0,primary_common_state,0.9085499394916634,1.4225078876882882,0.7856142435461608,0.4072207930681699,-0.1943857564538391,0.6600034279877454,0.7856142435461608,0.52,0.48,0.0,0.0,nearest_slice_clamp,True,0.902656082251327,1.3148876819319602,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_178,0.66,35,60,0.85,0.05,0.0,primary_common_state,0.8950119388499468,1.4602106048540884,0.7783256804247027,0.4216811024715662,-0.2016743195752972,0.660003256588358,0.7783256804247027,0.52,0.48,0.0,0.0,nearest_slice_clamp,True,0.9016415572020569,1.6218456860243282,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_179,0.66,35,60,0.85,0.1,0.0,primary_common_state,0.8815247436278747,1.5007846464587695,0.7711105609378338,0.4374891724952615,-0.2088894390621661,0.6600030851889708,0.7711105609378338,0.52,0.48,0.0,0.0,nearest_slice_clamp,True,0.9008947410495316,2.103742674742859,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_180,0.66,50,10,0.45,0.0,0.0,primary_common_state,0.9996186980571148,2.185396376770632,0.9919171418378686,0.670486523102363,0.0119171418378686,0.6600223222328065,0.9919171418378686,0.16,0.4,0.0,0.0,nearest_slice_clamp,True,0.968291779500896,0.4742466269169281,True,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_181,0.66,50,10,0.45,0.05,0.0,primary_common_state,0.9852862701567344,2.185654537234502,0.9752143074273448,0.671200823037467,-0.0047856925726552,0.6600212061211662,0.9752143074273448,0.16,0.4,0.0,0.0,nearest_slice_clamp,True,0.9537996832111364,0.4962968281935621,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_182,0.66,50,10,0.45,0.1,0.0,primary_common_state,0.9707973178754415,2.1859408750322955,0.9584789040761582,0.6719652232709032,-0.0215210959238417,0.6600200900095259,0.9584789040761582,0.16,0.36,0.0,0.0,nearest_slice_clamp,True,0.9399544261549392,0.5266908141748908,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_183,0.66,50,10,0.65,0.0,0.0,primary_common_state,0.9995607939671892,2.1874225289797145,0.9907006944973584,0.6755147463225261,0.0107006944973584,0.6600223222328067,0.9907006944973584,0.16,0.84,0.0,0.0,nearest_slice_clamp,True,0.9645749826004724,0.5008944006854608,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_184,0.66,50,10,0.65,0.05,0.0,primary_common_state,0.9860275114564392,2.18768359309931,0.9742532095751408,0.6761980983571189,-0.0057467904248592,0.6600212061211663,0.9742532095751408,0.2,0.84,0.0,0.0,nearest_slice_clamp,True,0.9508998305918536,0.5236898399899023,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_185,0.66,50,10,0.65,0.1,0.0,primary_common_state,0.97234158567136,2.1879659888167557,0.95773654711241,0.6769257615577661,-0.0222634528875899,0.660020090009526,0.95773654711241,0.16,0.68,0.0,0.0,nearest_slice_clamp,True,0.9382321499513396,0.5532190147468534,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_186,0.66,50,10,0.85,0.0,0.0,primary_common_state,0.99952081485553,2.1885398789621537,0.989903441762974,0.6782783958482028,0.0099034417629739,0.6600223222328068,0.989903441762974,0.2,0.16,0.0,0.0,nearest_slice_clamp,True,0.9622718215795532,0.5151475834121051,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_187,0.66,50,10,0.85,0.05,0.0,primary_common_state,0.9863516661961866,2.1888083867449413,0.9736088460839358,0.6789576954325743,-0.0063911539160641,0.6600212061211663,0.9736088460839358,0.16,0.12,0.0,0.0,nearest_slice_clamp,True,0.9493193576648185,0.5382590670861483,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_188,0.66,50,10,0.85,0.1,0.0,primary_common_state,0.9730377215390238,2.1890829915215155,0.9572243777203936,0.6796710444150456,-0.0227756222796062,0.6600200900095259,0.9572243777203936,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9371476021260045,0.564709024148786,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_189,0.66,50,15,0.45,0.0,0.0,primary_common_state,0.999501803193272,2.187527126337939,0.989119586395904,0.6763766432225147,0.0091195863959041,0.6600223222328065,0.989119586395904,0.16,0.28,0.0,0.0,nearest_slice_clamp,True,0.9613640880200824,0.5168952736763017,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_190,0.66,50,15,0.45,0.05,0.0,primary_common_state,0.983192724529001,2.187834856751571,0.972284008965894,0.6772524046092928,-0.007715991034106,0.6600212061211663,0.972284008965894,0.2,0.28,0.0,0.0,nearest_slice_clamp,True,0.9479582131347676,0.5425537415668632,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_191,0.66,50,15,0.45,0.1,0.0,primary_common_state,0.9668229608483946,2.1881453280687193,0.9554516294877105,0.6781595336608837,-0.0245483705122895,0.660020090009526,0.9554516294877105,0.24,0.32,0.0,0.0,nearest_slice_clamp,True,0.9355671270455016,0.5732883473258653,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_192,0.66,50,15,0.65,0.0,0.0,primary_common_state,0.999430117634738,2.189553220437104,0.9878126303568212,0.6810539291993314,0.0078126303568211,0.6600223222328065,0.9878126303568212,0.2,0.68,0.0,0.0,nearest_slice_clamp,True,0.9581015073079292,0.5405388170524082,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_193,0.66,50,15,0.65,0.05,0.0,primary_common_state,0.9835848657704512,2.1898420499384224,0.971063669088826,0.681792115195017,-0.0089363309111738,0.6600212061211663,0.971063669088826,0.2,0.52,0.0,0.0,nearest_slice_clamp,True,0.945695995265114,0.5633005537938286,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_194,0.66,50,15,0.65,0.1,0.0,primary_common_state,0.9676485349805264,2.190140481566418,0.9543191570832972,0.6826775866985942,-0.0256808429167028,0.6600200900095259,0.9543191570832972,0.28,0.64,0.0,0.0,nearest_slice_clamp,True,0.933956791523116,0.5906876558296627,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_195,0.66,50,15,0.85,0.0,0.0,primary_common_state,0.9993830023465182,2.190661069281935,0.98663100796877,0.6836745394886576,0.00663100796877,0.6600223222328068,0.98663100796877,0.24,0.2,0.0,0.0,nearest_slice_clamp,True,0.956580408021443,0.5527816889959727,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_196,0.66,50,15,0.85,0.05,0.0,primary_common_state,0.9837935983228404,2.190924161684352,0.9700488617515932,0.6843487713984738,-0.0099511382484066,0.6600212061211663,0.9700488617515932,0.2,0.08,0.0,0.0,nearest_slice_clamp,True,0.9445004037090508,0.5734595639812128,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_197,0.66,50,15,0.85,0.1,0.0,primary_common_state,0.9680979341896432,2.191229222838812,0.9534529386775652,0.6851016917644607,-0.0265470613224348,0.6600200900095259,0.9534529386775652,0.2,0.04,0.0,0.0,nearest_slice_clamp,True,0.9332455626770684,0.6017211726894837,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_198,0.66,50,25,0.45,0.0,0.0,primary_common_state,0.998892519972006,2.190833707989781,0.9809845721026834,0.6854803454179739,0.0009845721026834,0.6600223222328067,0.9809845721026834,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9536330952559736,0.5743806432396352,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_199,0.66,50,25,0.45,0.05,0.0,primary_common_state,0.9820002397725688,2.1912527989237893,0.9646370250554192,0.6866241938857418,-0.0153629749445807,0.6600212061211664,0.9646370250554192,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9418805220282618,0.5972164449757102,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_200,0.66,50,25,0.45,0.1,0.0,primary_common_state,0.9651006998396244,2.1917242143917948,0.9482949164717596,0.6879063624259284,-0.0317050835282404,0.660020090009526,0.9482949164717596,0.4,0.32,0.0,0.0,nearest_slice_clamp,True,0.9311250893743253,0.6291986632685723,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_201,0.66,50,25,0.65,0.0,0.0,primary_common_state,0.9950403083732208,2.1924915946281542,0.9592147276304916,0.6879851921631099,-0.0207852723695083,0.6600223222328065,0.9592147276304916,0.4,0.24,0.0,0.0,nearest_slice_clamp,True,0.9507054522128152,0.5936374144033785,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_202,0.66,50,25,0.65,0.05,0.0,primary_common_state,0.9784019505816108,2.192908434852941,0.944067452633683,0.6894374437493074,-0.035932547366317,0.6600212061211663,0.944067452633683,0.4,0.28,0.0,0.0,nearest_slice_clamp,True,0.9394329118651346,0.6245139268996875,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_203,0.66,50,25,0.65,0.1,0.0,primary_common_state,0.9617464623557332,2.1933461103059435,0.9289376105062216,0.6908174148711251,-0.0510623894937782,0.6600200900095259,0.9289376105062216,0.44,0.28,0.0,0.0,nearest_slice_clamp,True,0.9283928303232528,0.6666980466075293,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_204,0.66,50,25,0.85,0.0,0.0,primary_common_state,0.991141858957336,2.191939756356757,0.9426980885369056,0.6832720984575406,-0.0373019114630943,0.6600223222328067,0.9426980885369056,0.36,0.16,0.0,0.0,nearest_slice_clamp,True,0.9394895652565022,0.6332881529114796,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_205,0.66,50,25,0.85,0.05,0.0,primary_common_state,0.9747199165907586,2.1928278881846324,0.9283133883931663,0.6866056453352367,-0.0516866116068335,0.6600212061211663,0.9283133883931663,0.36,0.16,0.0,0.0,nearest_slice_clamp,True,0.9293926525092424,0.6788139258265778,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_206,0.66,50,25,0.85,0.1,0.0,primary_common_state,0.9582762164339323,2.1935951653544525,0.9139747513534676,0.6894426409400429,-0.0660252486465323,0.660020090009526,0.9139747513534676,0.36,0.12,0.0,0.0,nearest_slice_clamp,True,0.9202067274654868,0.7445544841815397,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_207,0.66,50,40,0.45,0.0,0.0,primary_common_state,0.9872653554145652,2.17605617708481,0.9198835321766768,0.6289680954455888,-0.0601164678233231,0.6600204366119524,0.9198835321766768,0.16,0.0,0.0,0.0,nearest_slice_clamp,True,0.9309048378217816,0.7029843260462117,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_208,0.66,50,40,0.45,0.05,0.0,primary_common_state,0.9708184753713838,2.179621600385788,0.9062193717923036,0.6400439977007837,-0.0737806282076964,0.660019414781355,0.9062193717923036,0.12,0.12,0.0,0.0,nearest_slice_clamp,True,0.9230949828013612,0.7729424044430673,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_209,0.66,50,40,0.45,0.1,0.0,primary_common_state,0.9543814705366604,2.183095740675853,0.8926237671158246,0.6510769750920296,-0.0873762328841754,0.6600183929507573,0.8926237671158246,0.12,0.04,0.0,0.0,nearest_slice_clamp,True,0.9161475534978788,0.8683286143609393,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_210,0.66,50,40,0.65,0.0,0.0,primary_common_state,0.9691852903590396,2.121223083179711,0.8855569672821058,0.5573908448238168,-0.0944430327178942,0.6600159069766345,0.8855569672821058,0.24,0.12,0.0,0.0,nearest_slice_clamp,True,0.91576490163158,0.8010589650090262,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_211,0.66,50,40,0.65,0.05,0.0,primary_common_state,0.9534135857115256,2.133167551157496,0.8734450047771747,0.5727057768248306,-0.1065549952228253,0.6600151116278028,0.8734450047771747,0.24,0.12,0.0,0.0,nearest_slice_clamp,True,0.9110113351344082,0.9268837133668576,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_212,0.66,50,40,0.65,0.1,0.0,primary_common_state,0.9376761488092752,2.1444357496258317,0.8613964985578964,0.5888333619584063,-0.1186035014421036,0.660014316278971,0.8613964985578964,0.28,0.12,0.0,0.0,nearest_slice_clamp,True,0.907027130809642,1.1055424157753415,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_213,0.66,50,40,0.85,0.0,0.0,primary_common_state,0.9567841382279076,2.0185407786872234,0.8652596994248686,0.5182613279006216,-0.1147403005751314,0.6600129417054104,0.8652596994248686,0.24,0.2,0.0,0.0,nearest_slice_clamp,True,0.9099360842735952,0.885243973489488,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_214,0.66,50,40,0.85,0.05,0.0,primary_common_state,0.9413978355239772,2.044302828622748,0.8541164432002015,0.5339383728463951,-0.1258835567997984,0.6600122946201399,0.8541164432002015,0.32,0.2,0.0,0.0,nearest_slice_clamp,True,0.9069600599957732,1.0561735348969978,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_215,0.66,50,40,0.85,0.1,0.0,primary_common_state,0.9260572153254064,2.069289313768565,0.8430346894692171,0.5507097075722073,-0.1369653105307828,0.6600116475348693,0.8430346894692171,0.32,0.2,0.0,0.0,nearest_slice_clamp,True,0.904253151049357,1.3011642778041792,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_216,0.66,50,60,0.45,0.0,0.0,primary_common_state,0.9524707568089458,1.880304411013164,0.8274858357873563,0.452829950873662,-0.1525141642126436,0.6600047331139494,0.8274858357873563,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9087770707811568,0.9539167412290072,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_217,0.66,50,60,0.45,0.05,0.0,primary_common_state,0.9370792358241068,1.9099505956034817,0.8179621193166023,0.468265184964986,-0.1620378806833976,0.6600044964582519,0.8179621193166023,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9063345073967426,1.1297723206104908,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
