initial_class,rho0,T1_C,T2_C,switch_density,target_density,eligible_target,high_step_executed,target_after_switch,high_reached,two_step_reached,TS_pct,high_time_h,two_step_time_h,G_high_nm,G_two_step_nm,high_redistributed_volume,two_step_redistributed_volume
loose_fine,0.7,1400.0,1200.0,0.82,0.88,True,True,True,True,True,19.75125256897905,3.35322202159576,52.445007543259145,254.29235105898942,204.06642653773355,4.207950770933504e-08,1.9639837390601142e-05
loose_fine,0.7,1400.0,1200.0,0.82,0.9,True,True,True,True,False,nan,8.483650315235586,nan,417.9623794880764,nan,4.2081138319104366e-08,nan
loose_fine,0.7,1400.0,1200.0,0.82,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1200.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.85,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1200.0,0.85,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1200.0,0.85,0.88,True,True,True,True,True,17.1587697276183,3.35322202159576,35.74395406235529,254.29235105898942,210.6589121058307,4.207950770933504e-08,1.2978508317734748e-06
loose_fine,0.7,1400.0,1200.0,0.85,0.9,True,True,True,True,False,nan,8.483650315235586,nan,417.9623794880764,nan,4.2081138319104366e-08,nan
loose_fine,0.7,1400.0,1200.0,0.85,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1200.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.88,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1200.0,0.88,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1200.0,0.88,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1200.0,0.88,0.9,True,True,True,True,False,nan,8.483650315235586,nan,417.9623794880764,nan,4.2081138319104366e-08,nan
loose_fine,0.7,1400.0,1200.0,0.88,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1200.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.9,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1200.0,0.9,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1200.0,0.9,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1200.0,0.9,0.9,True,True,False,True,True,0.0,8.483650315235586,8.483650315235586,417.9623794880764,417.9623794880764,4.2081138319104366e-08,4.2081138319104366e-08
loose_fine,0.7,1400.0,1200.0,0.9,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1200.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1200.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.78,0.8,True,True,True,True,True,4.159807084726623,0.8366634878436302,2.1979233674603122,139.94536953115414,134.12391213465034,4.103633511906523e-08,2.561443555221931e-05
loose_fine,0.7,1400.0,1250.0,0.78,0.85,True,True,True,True,True,13.818173445822433,1.6673259375471678,9.409916514537844,176.96895031166306,152.51507381234615,4.20703372018563e-08,3.367732609255435e-05
loose_fine,0.7,1400.0,1250.0,0.78,0.88,True,True,True,True,True,16.868768505236332,3.35322202159576,26.661991523697644,254.29235105898942,211.3963630323256,4.207950770933504e-08,3.375964720140996e-05
loose_fine,0.7,1400.0,1250.0,0.78,0.9,True,True,True,True,True,17.084623267210272,8.483650315235586,80.193776119295,417.9623794880764,346.5550815538708,4.2081138319104366e-08,3.3775195568971364e-05
loose_fine,0.7,1400.0,1250.0,0.78,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1250.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.82,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1250.0,0.82,0.85,True,True,True,True,True,8.853773702048684,1.6673259375471678,5.582156030733094,176.96895031166306,161.30051992817744,4.20703372018563e-08,1.0034801624399015e-06
loose_fine,0.7,1400.0,1250.0,0.82,0.88,True,True,True,True,True,16.1561502403522,3.35322202159576,21.802399060764014,254.29235105898942,213.20849677217524,4.207950770933504e-08,1.0817370485753464e-06
loose_fine,0.7,1400.0,1250.0,0.82,0.9,True,True,True,True,True,17.052903583543728,8.483650315235586,74.9792359951315,417.9623794880764,346.6876578984896,4.2081138319104366e-08,1.0972170582726162e-06
loose_fine,0.7,1400.0,1250.0,0.82,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1250.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.85,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1250.0,0.85,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1250.0,0.85,0.88,True,True,True,True,True,14.248859465314258,3.35322202159576,15.826451897516858,254.29235105898942,218.05859132555045,4.207950770933504e-08,1.0768870074636176e-07
loose_fine,0.7,1400.0,1250.0,0.85,0.9,True,True,True,True,True,16.958108319985648,8.483650315235586,68.04449647320497,417.9623794880764,347.08386643769893,4.2081138319104366e-08,1.2297883641594007e-07
loose_fine,0.7,1400.0,1250.0,0.85,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1250.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.88,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1250.0,0.88,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1250.0,0.88,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1250.0,0.88,0.9,True,True,True,True,True,15.83131134257901,8.483650315235586,47.98644639034564,417.9623794880764,351.79345389646744,4.2081138319104366e-08,5.5940257036027755e-08
loose_fine,0.7,1400.0,1250.0,0.88,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1250.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.9,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1250.0,0.9,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1250.0,0.9,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1250.0,0.9,0.9,True,True,False,True,True,0.0,8.483650315235586,8.483650315235586,417.9623794880764,417.9623794880764,4.2081138319104366e-08,4.2081138319104366e-08
loose_fine,0.7,1400.0,1250.0,0.9,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1250.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1250.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.78,0.8,True,True,True,True,True,3.309196330123546,0.8366634878436302,1.3494069277494916,139.94536953115414,135.31430249845135,4.103633511906523e-08,1.391489383066186e-06
loose_fine,0.7,1400.0,1300.0,0.78,0.85,True,True,True,True,True,10.290546375040414,1.6673259375471678,4.6113446530585405,176.96895031166306,158.75787841041915,4.20703372018563e-08,1.8169924723241692e-06
loose_fine,0.7,1400.0,1300.0,0.78,0.88,True,True,True,True,True,12.047102398342801,3.35322202159576,12.021953635814336,254.29235105898942,223.6574911357596,4.207950770933504e-08,1.8210765999777722e-06
loose_fine,0.7,1400.0,1300.0,0.78,0.9,True,True,True,True,True,12.081265140200378,8.483650315235586,34.7596869901201,417.9623794880764,367.4672362358314,4.2081138319104366e-08,1.8218305846992188e-06
loose_fine,0.7,1400.0,1300.0,0.78,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1300.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.82,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1300.0,0.82,0.85,True,True,True,True,True,6.814578503647087,1.6673259375471678,3.1804840504010716,176.96895031166306,164.90926226559458,4.20703372018563e-08,9.318543924607915e-08
loose_fine,0.7,1400.0,1300.0,0.82,0.88,True,True,True,True,True,11.60298501763195,3.35322202159576,10.31318133032387,254.29235105898942,224.78684766463084,4.207950770933504e-08,9.713868444060895e-08
loose_fine,0.7,1400.0,1300.0,0.82,0.9,True,True,True,True,True,12.061501515358888,8.483650315235586,32.96556028873669,417.9623794880764,367.549840752492,4.2081138319104366e-08,9.789075221687921e-08
loose_fine,0.7,1400.0,1300.0,0.82,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1300.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.85,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1300.0,0.85,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1300.0,0.85,0.88,True,True,True,True,True,10.399345367698192,3.35322202159576,8.159592249709583,254.29235105898942,227.84761122872558,4.207950770933504e-08,4.547107080309241e-08
loose_fine,0.7,1400.0,1300.0,0.85,0.9,True,True,True,True,True,12.004230864705583,8.483650315235586,30.579321239263518,417.9623794880764,367.78921052671086,4.2081138319104366e-08,4.62177981623285e-08
loose_fine,0.7,1400.0,1300.0,0.85,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1300.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.88,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1300.0,0.88,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1300.0,0.88,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1300.0,0.88,0.9,True,True,True,True,True,11.325448713462922,8.483650315235586,23.66160885161577,417.9623794880764,370.62626455758505,4.2081138319104366e-08,4.277927080869424e-08
loose_fine,0.7,1400.0,1300.0,0.88,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1300.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.9,0.8,True,True,False,True,True,0.0,0.8366634878436302,0.8366634878436302,139.94536953115414,139.94536953115414,4.103633511906523e-08,4.103633511906523e-08
loose_fine,0.7,1400.0,1300.0,0.9,0.85,True,True,False,True,True,0.0,1.6673259375471678,1.6673259375471678,176.96895031166306,176.96895031166306,4.20703372018563e-08,4.20703372018563e-08
loose_fine,0.7,1400.0,1300.0,0.9,0.88,True,True,False,True,True,0.0,3.35322202159576,3.35322202159576,254.29235105898942,254.29235105898942,4.207950770933504e-08,4.207950770933504e-08
loose_fine,0.7,1400.0,1300.0,0.9,0.9,True,True,False,True,True,0.0,8.483650315235586,8.483650315235586,417.9623794880764,417.9623794880764,4.2081138319104366e-08,4.2081138319104366e-08
loose_fine,0.7,1400.0,1300.0,0.9,0.92,True,True,True,True,False,nan,41.3944658602741,nan,871.7824874603456,nan,4.208321726409721e-08,nan
loose_fine,0.7,1400.0,1300.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
loose_fine,0.7,1400.0,1300.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.8,True,True,True,True,True,0.9987412427254436,1.5262805542745257,20.438645370666332,155.44520443976592,153.8927090731871,1.0056046647066536e-05,0.016097570404444567
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.85,True,True,True,True,True,5.613670064475431,4.473574081930045,74.51812090759624,172.24234751622222,162.57323041535432,1.0814453235472375e-05,0.0208182964760374
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.88,True,True,True,True,False,nan,11.442175982626864,nan,228.9495519102395,nan,1.0823496142648364e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.85,True,True,True,True,True,4.125045068193737,4.473574081930045,36.12701509270759,172.24234751622222,165.13727305466318,1.0814453235472375e-05,0.0007852167275165748
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.88,True,True,True,True,False,nan,11.442175982626864,nan,228.9495519102395,nan,1.0823496142648364e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.88,True,True,True,True,False,nan,11.442175982626864,nan,228.9495519102395,nan,1.0823496142648364e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.88,True,True,False,True,True,0.0,11.442175982626864,11.442175982626864,228.9495519102395,228.9495519102395,1.0823496142648364e-05,1.0823496142648364e-05
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.88,True,True,False,True,True,0.0,11.442175982626864,11.442175982626864,228.9495519102395,228.9495519102395,1.0823496142648364e-05,1.0823496142648364e-05
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.9,True,True,False,True,True,0.0,33.77190762769027,33.77190762769027,368.13310092164534,368.13310092164534,1.082551699827847e-05,1.082551699827847e-05
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1150.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.8,True,True,True,True,True,0.8267283606791558,1.5262805542745257,5.165908589711137,155.44520443976592,154.16009484934668,1.0056046647066536e-05,0.0008813965510233737
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.85,True,True,True,True,True,4.719540476699282,4.473574081930045,21.49288779272632,172.24234751622222,164.11330020717708,1.0814453235472375e-05,0.001149242034283912
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.88,True,True,True,True,True,9.15055763623566,11.442175982626864,61.74360580605647,228.9495519102395,207.99939120478976,1.0823496142648364e-05,0.0011527545717377088
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.85,True,True,True,True,True,3.293787390361008,4.473574081930045,13.481398085137355,172.24234751622222,166.5690507928711,1.0814453235472375e-05,5.1438839030275607e-05
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.88,True,True,True,True,True,8.888312109403115,11.442175982626864,52.8625335608033,228.9495519102395,208.59980116337752,1.0823496142648364e-05,5.491847094485823e-05
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.88,True,True,True,True,True,8.06096341284364,11.442175982626864,42.016223159430844,228.9495519102395,210.49401229688564,1.0823496142648364e-05,1.4159605367329788e-05
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.88,True,True,False,True,True,0.0,11.442175982626864,11.442175982626864,228.9495519102395,228.9495519102395,1.0823496142648364e-05,1.0823496142648364e-05
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.9,True,True,True,True,False,nan,33.77190762769027,nan,368.13310092164534,nan,1.082551699827847e-05,nan
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.8,True,True,False,True,True,0.0,1.5262805542745257,1.5262805542745257,155.44520443976592,155.44520443976592,1.0056046647066536e-05,1.0056046647066536e-05
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.85,True,True,False,True,True,0.0,4.473574081930045,4.473574081930045,172.24234751622222,172.24234751622222,1.0814453235472375e-05,1.0814453235472375e-05
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.88,True,True,False,True,True,0.0,11.442175982626864,11.442175982626864,228.9495519102395,228.9495519102395,1.0823496142648364e-05,1.0823496142648364e-05
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.9,True,True,False,True,True,0.0,33.77190762769027,33.77190762769027,368.13310092164534,368.13310092164534,1.082551699827847e-05,1.082551699827847e-05
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.92,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1200.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1300.0,1250.0,0.78,0.8,True,True,True,True,True,0.5124931172102165,1.5262805542745257,2.3769739295571193,155.44520443976592,154.64855846597877,1.0056046647066536e-05,5.4289363841241506e-05
