state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,barrier_temperature_extrapolated
history_high_T2,existing_history,1300.0,0.990274016070318,2113.838328081852,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.990933160475152,2150.6411001068186,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.991546825170939,2186.8548614007727,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9921182202028894,2222.5048483563864,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_high_T2,existing_history,1300.0,0.9926503066665704,2257.614650017203,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0023366762499213,True
history_low_T2,existing_history,950.0,0.660093452995123,50.019057581929815,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5201110710336712e-07,True
history_low_T2,existing_history,900.0000000000001,0.8007536623192951,76.72612748490515,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8007836038391869,76.74240265763024,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8008137930252806,76.75821044219101,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8008444743138603,76.77358057682288,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8008758514000546,76.7885401314763,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8009080926932471,76.80311380449812,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8009413361378391,76.81732418106806,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8009756934576703,76.83119195888979,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8010112538806003,76.84473614577732,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8010480873969394,76.8579742330591,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8010862476019855,76.87092234812437,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.801125774169143,76.8835953889361,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
