state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,k_nuc_eff_sinv,k_transport_eff_sinv,k_PR_eff_sinv,k_closed_eff_sinv,k_growth_eff_sinv,closed_availability,A_closed,PR_memory,barrier_temperature_extrapolated,Q_closed_eff_kJ_mol,Q_closed_status,Q_nuc_eff_minus_Q_growth_kJ,Q_nuc_eff_minus_Q_PR_kJ,Q_nuc_eff_minus_Q_PR_separate_kJ,Q_nuc_eff_minus_Q_transport_kJ,Q_closed_eff_minus_Q_growth_kJ,Q_PR_minus_Q_closed_eff_kJ,Q_PR_separate_minus_Q_closed_eff_kJ,inside_both_pass_nuc_growth,inside_both_pass_nuc_PR,inside_both_pass_nuc_transport,inside_both_pass_closed_growth,inside_both_pass_PR_closed,inside_OAT_Delta_Q_nuc,inside_OAT_Delta_Q_closed,inside_OAT_Delta_Q_growth,inside_PR_prefactor_threshold,inside_growth_prefactor_threshold
T1_switch_like,representative_state,1200.0,0.88,125.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.00023735228047138228,0.00023735228047138228,0.07628039741330886,2.9808905804372056e-06,,0.000794331042643257,0.0,0.0,0.0,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
T1_switch_like,representative_state,1300.0,0.88,125.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.002336676249921384,0.002336676249921384,0.5132968317395606,5.417187430477911e-05,,0.006506762306925168,0.0,0.0,0.0,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
T1_switch_like,representative_state,1400.0,0.88,125.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.01750172660312894,0.01750172660312894,2.739702718164834,0.0006942578749305336,,0.0414523776611966,0.0,0.0,0.0,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
T1_switch_like,representative_state,1500.0,0.88,125.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.10445451573957967,0.10445451573957967,12.065208223610442,0.0066526947850781915,,0.2143024184856384,0.0,0.0,0.0,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,900.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,2.3979563982719205e-08,3.919558539531798e-05,2.5201911372380804e-11,1.0388731544623992e-06,1.9190751035479417e-07,8.103210604806714e-08,0.152178631,1.0,True,133.7310993090817,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-271.50729559491833,246.2689006909183,46.26890069091829,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,1000.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,8.335148185829026e-07,8.335148185829026e-07,0.0007702585532535633,2.285466256225177e-09,3.0496022212586605e-06,5.015109110348528e-06,2.3786897325817552e-07,0.152178631,1.0,True,134.1453694052067,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-271.0930254987933,245.8546305947933,45.85463059479329,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,1100.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.7279351411266526e-05,1.7279351411266526e-05,0.009753598219024604,1.073637396820534e-07,7.69309642329959e-06,8.148066846296167e-05,6.00061521017368e-07,0.152178631,1.0,True,134.89619769719636,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-270.3421972068037,245.10380230280364,45.10380230280364,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,1200.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.00023735228047138228,0.00023735228047138228,0.08706853748140486,2.985907920925323e-06,1.719143320724585e-05,0.0009066712353934464,1.3409317901651764e-06,0.152178631,1.0,True,135.6161491649814,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-269.6222457390186,244.3838508350186,44.38385083501859,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,1300.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.002336676249921384,0.002336676249921384,0.5858910801322694,5.430693045289975e-05,3.48111002816095e-05,0.00742699693518195,2.7152658219655414e-06,0.152178631,1.0,True,136.29969742380203,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-268.938697480198,243.70030257619797,43.70030257619797,True,True,True,False,False,True,False,True,True,True
candidate_like_injected,representative_state,1400.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.01750172660312894,0.01750172660312894,3.127171814692493,0.0006967257422031186,6.498606297445636e-05,0.04731488063088588,5.0689129120075955e-06,0.152178631,1.0,True,136.94175811783117,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-268.29663678616885,243.05824188216883,43.05824188216883,True,True,True,False,False,True,False,True,True,True
