candidate_id,rho,G_highT_nm,G_two_step_nm,ratio,reduction
165383,0.958,11499.75052717689,11116.531704527413,1.034472876328271,0.03332409879186782
165383,0.959,11503.458931313316,11117.639632435614,1.034703346360686,0.03353941637740565
165383,0.96,11524.903298286437,11118.774624850197,1.0365263877665576,0.03523922612839836
165383,0.961,11529.527914191096,11119.938560099496,1.036833778521159,0.0355252493545255
165383,0.962,11534.152530095755,11121.133352435065,1.037138227244641,0.03580836793886766
165383,0.963,11538.777146000413,11122.360954417594,1.0374395502258382,0.03608841615657321
165383,0.964,11557.20492261182,11123.528106689915,1.0389873439220316,0.03752436846329599
61581,0.95,129.54056728844137,121.25220249625502,1.0683564060821273,0.06398277362589488
61581,0.951,129.6998669185379,121.39989820523633,1.0683688276185357,0.06399365635829557
61581,0.952,129.86440865408466,121.52812598357336,1.068595500860748,0.06419220444545637
350171,0.95,221.383670926059,221.383670926059,1.0,0.0
350171,0.951,221.39582243818396,221.39582243818396,1.0,0.0
350171,0.952,221.40797395030893,221.40797395030893,1.0,0.0
350171,0.953,221.4201254624339,221.4201254624339,1.0,0.0
350171,0.954,221.43227697455885,221.43227697455885,1.0,0.0
350171,0.955,221.44442848668382,221.44442848668382,1.0,0.0
350171,0.956,221.45657999880876,221.45657999880876,1.0,0.0
350171,0.957,221.46873151093374,221.46873151093374,1.0,0.0
350171,0.958,221.4808830230587,221.4808830230587,1.0,0.0
350171,0.959,221.49303453518365,221.49303453518365,1.0,0.0
350171,0.96,221.50518604730863,221.50518604730863,1.0,0.0
350171,0.961,221.54078417760633,221.51623895968612,1.000110805501373,0.00011079322487428378
350171,0.962,221.57919895825245,221.52480121010586,1.0002455605324976,0.00024550024732616915
350171,0.963,221.6176137388986,221.53350579268007,1.000379662416832,0.0003795183279864389
350171,0.964,221.65602851954472,221.54237072689665,1.0005130295946332,0.000512766530227915
350171,0.965,221.69444330019087,221.5514060809252,1.000645616391229,0.0006451998396368452
350171,0.966,221.732858080837,221.56062696812805,1.0007773543298997,0.0007767505195199753
350171,0.967,221.77127286148314,221.57005068011267,1.0009081650735414,0.0009073410580826557
350171,0.968,221.80968764212926,221.57970336463748,1.0010379302526338,0.0010368540704265294
350171,0.969,221.8481024227754,221.58960105172136,1.0011665771761271,0.0011652178595669138
350171,0.97,221.88651720342153,221.59977993028957,1.0012939420482374,0.0012922699258427484
350171,0.971,221.92493198406768,221.61026918726685,1.0014198926699327,0.001417879433318614
350171,0.972,221.96486447023227,221.62111062377625,1.0015510880055085,0.0015486858574507156
350171,0.973,222.02696884657954,221.63235805199207,1.0017804746475463,0.001777310191808934
350171,0.974,222.0890732229268,221.64406963991377,1.0020077396328988,0.0020037166914841364
350171,0.975,222.15117759927406,221.65632406184054,1.0022325261394096,0.0022275530689563894
350171,0.976,222.21328197562133,221.66922335724286,1.0024543714735792,0.0024483622830346885
350171,0.977,222.2753863519686,221.68290088826996,1.0026726710148801,0.002665546884981884
350171,0.978,222.33749072831588,221.69752877433663,1.0028866445084765,0.0028783357763142448
350171,0.979,222.39959510466315,221.7133626360355,1.003095133556538,0.0030855832642352476
350171,0.98,222.4616994810104,221.73075761140433,1.0032965289862361,0.0032856975888942985
600875,0.95,119.97601678698581,113.15671624731972,1.0602642137896752,0.05683886431880447
600875,0.951,120.09476228768813,113.19438733986453,1.060960398390649,0.057457750999112545
600875,0.952,120.22235430834986,113.24347013957275,1.0616272546238263,0.05804980453865893
600875,0.953,120.36127870425484,113.29812750933219,1.0623412879823708,0.058682919215887086
715544,0.95,169.19389059974068,155.3119022129648,1.0893813557684766,0.08204781116840842
715544,0.951,169.32591016035204,155.60788068882536,1.088157678202424,0.0810155365976517
715544,0.952,169.62165888825598,155.94389601694837,1.087709511052751,0.080636888950121
830312,0.95,113.92161736850035,107.15474301391691,1.06315048838953,0.0593993880256698
830312,0.951,114.02055044541362,107.16815918878997,1.063940552011837,0.06009786156842112
830312,0.952,114.16174980967166,107.21737578489862,1.064769110173942,0.06082925354902646
830312,0.953,114.30625251479698,107.29222349272747,1.0653731351046605,0.061361726657616855
830312,0.954,114.45612629595004,107.3809563669099,1.0658884980020573,0.06181556337793426
512969,0.95,286.6328909531854,255.80137307850046,1.120529133615023,0.1075644800293366
512969,0.951,287.1651658465281,256.11671134320096,1.121227757222455,0.10812054592972675
512969,0.952,287.743171509841,256.5576272194079,1.121553760176318,0.10837978926414427
512969,0.953,288.37240737242905,257.19039938889466,1.1212409485642754,0.10813103884541653
12550,0.95,118.34199090524857,110.83207420256,1.0677594167277176,0.06345944195498154
12550,0.951,118.47340279470752,110.8550952723381,1.0687231155559742,0.06430394791285376
12550,0.952,118.61442003457336,110.90515506797993,1.069512232879238,0.06499433175448943
12550,0.953,118.76804281839652,111.00331938960188,1.0699503714978273,0.06537721128121454
12550,0.954,118.93705413010164,111.1277747828558,1.0702729750731104,0.06565892693713027
370054,0.95,442.4725955978216,412.99200932255565,1.071382945940344,0.06662692010436255
370054,0.951,442.6540551810225,413.00058851285047,1.0718000591111734,0.0669901615518812
370054,0.952,442.83551476422343,413.009447033832,1.0722164297804748,0.06735247453283322
370054,0.953,444.370169637795,413.01861125190555,1.0759083429457559,0.07055279703280726
370054,0.954,444.56613193753606,413.0281290248682,1.076358002509725,0.07094108310774139
370054,0.955,444.7620942372771,413.0380376791981,1.0768066223061004,0.0713281481698268
370054,0.956,444.95805653701814,413.0483931505803,1.0772540552525642,0.07171386812227132
370054,0.957,445.1540188367592,413.05926069589304,1.0777001297266526,0.07209809814754364
370054,0.958,445.3499811365002,413.0707306063427,1.0781446085099642,0.07248063747029532
370054,0.959,445.54594343624126,413.0828948328835,1.078587249700792,0.07286128194320174
370054,0.96,445.7419057359823,413.095881775261,1.0790277158426913,0.07323974600686955
370054,0.961,447.2892318499139,413.10987152379806,1.0827367310300327,0.07641444929214081
370054,0.962,447.5093771118457,413.1250769670349,1.0832297579155536,0.07683481487409627
370054,0.963,447.7295223737775,413.14182217763084,1.0837187095071572,0.07725132801779344
370054,0.964,447.9496676357094,413.1605557082601,1.0842024037551505,0.0776629930569368
370054,0.965,448.1698128976412,413.18196194886673,1.0846790377385942,0.07806829005853955
370054,0.966,448.38995815957304,413.2071604124904,1.0851456632841523,0.07846473166234869
370054,0.967,448.741712265305,413.23817330687797,1.0859154387270546,0.07911798254546176
370054,0.968,450.18538938818466,413.27922129993857,1.0893008072657524,0.0819799330635822
370054,0.969,450.4395514076086,413.34202672860147,1.0897501881737401,0.08235849752331603
370054,0.97,450.6937134270325,413.49593256228707,1.0899592424869673,0.0825345012733748
185226,0.95,446.5539368696773,437.09651827944407,1.0216369112878334,0.021178670277837597
185226,0.951,446.8630258154375,437.1338183554504,1.0222568171380324,0.021772236452620386
185226,0.952,447.1721147611977,437.17345657652044,1.0228711465306612,0.02235975333573026
185226,0.953,447.4801435540965,437.21587138742365,1.02347643998856,0.022937938843831662
185226,0.954,447.73042552704476,437.2616369816638,1.023941703684881,0.023381901136286798
185226,0.955,447.98070749999306,437.31151471704743,1.024397237264262,0.023816188073112032
185226,0.956,448.23098947294136,437.3665779683994,1.024840516060939,0.024238421170559965
185226,0.957,448.4812714458896,437.4283597579111,1.0252679357463141,0.024645202356709972
185226,0.958,448.7416590508311,437.49921449413625,1.0256970622671724,0.025053266907455463
185226,0.959,449.06496827873576,437.58299449972105,1.0262395338103616,0.02556862500992907
185226,0.96,449.3419707475144,437.68668557126443,1.0266292888508537,0.025938563354899857
185226,0.961,449.57037433668603,437.8251385066674,1.0268263167119167,0.026125466668812547
185226,0.962,449.7987779258577,438.0404339403782,1.0268430561985058,0.02614134266816004
185226,0.963,450.0271815150293,438.611223202124,1.0260275107179475,0.025367263982751354
77138,0.95,2799.0493518474123,2383.028206972905,1.1745766767078964,0.14862944256410748
77138,0.951,2805.3122235397973,2383.1094747852203,1.1771646469546382,0.15050116176438766
77138,0.952,2811.645462990466,2383.198560184289,1.1797780973705547,0.1523829758928713
77138,0.953,2818.080893682914,2383.2978294672407,1.1824291781077416,0.1542833866800256
77138,0.954,2824.595470573746,2383.4111746640947,1.1851062462908144,0.15619379854773885
77138,0.955,2831.1961650255885,2383.544949135951,1.187809009455397,0.15811381119386037
77138,0.956,2837.8904715710337,2383.711054558328,1.1905345935885083,0.16004120721448256
77138,0.957,2844.6859528750733,2383.9354842723446,1.1932730443598245,0.16196883460441613
77138,0.958,2851.598710256099,2384.298514599326,1.1959906416060915,0.1638730561828614
77138,0.959,2858.637452687191,2385.6320260311472,1.1982725841599966,0.16546534301207272
733484,0.95,160.2492512206381,149.40887402408478,1.0725551093759387,0.06764697565811284
711018,0.95,138.5169161595203,130.22470623235472,1.0636761653535245,0.059864240102024846
711018,0.951,138.66861819088996,130.37765123824454,1.0635919336934134,0.05978978561127757
711018,0.952,138.83297217042897,130.59109960354368,1.0631120542816965,0.059365383006910744
711018,0.953,139.0132230314873,130.84512659870276,1.0624256832876613,0.058757694085939116
334223,0.95,151.98176768309725,143.47111352972038,1.0593196354582823,0.05599786265891271
99152,0.95,196.50871277301127,196.47308798151715,1.0001813214820416,0.00018128861052213452
99152,0.951,196.5100272636989,196.47332479554058,1.0001868063677168,0.0001867714776155882
99152,0.952,196.5113417543865,196.473566671613,1.000192265470686,0.00019222851178080091
99152,0.953,196.51265624507414,196.4738132531409,1.000197700605949,0.00019766152814504334
99152,0.954,196.51397073576177,196.47406508073627,1.0002031090210768,0.00020306777617951077
99152,0.955,196.5152852264494,196.47432273020766,1.0002084877844215,0.00020844432632582954
99152,0.956,196.51659971713704,196.47458681588196,1.0002138337682036,0.00021378805309857363
99152,0.957,196.51791420782467,196.47485831880087,1.0002191419777178,0.00021909396503294598
99152,0.958,196.5192286985123,196.47513735347454,1.0002244118295662,0.00022436148019600033
99152,0.959,196.52054318919994,196.47542452885688,1.0002296402232047,0.0002295875006799175
99152,0.96,196.52185767988757,196.47572135286487,1.0002348194815371,0.0002347643542931488
99152,0.961,196.52317217057518,196.4760284327938,1.0002399465123426,0.00023988895182525116
99152,0.962,196.5244866612628,196.4763466479418,1.0002450168386288,0.0002449568200831864
99152,0.963,196.52580115195045,196.4766769878689,1.0002500254220228,0.00024996292493706385
99152,0.964,196.52711564263808,196.47702198282886,1.0002549593805101,0.00025489439279369197
99152,0.965,196.5284301333257,196.47738363744992,1.000259808507884,0.0002597410249558507
99152,0.966,196.52974462401335,196.477763936982,1.0002645626965097,0.00026449272160200543
99152,0.967,196.53105911470098,196.4781656673687,1.0002692077623618,0.00026913530904759675
99152,0.968,196.5323736053886,196.47859388553945,1.000273717959731,0.00027364305871124817
99152,0.969,196.53368809607622,196.4790538235054,1.0002780666514197,0.0002779893518515264
99152,0.97,196.53500258676385,196.47955244666542,1.0002822183754387,0.00028213875069882377
99152,0.971,196.5376255970236,196.4800980820477,1.000292790544882,0.00029270484367127647
99152,0.972,196.54060265998191,196.48070671142338,1.0003048439185762,0.00030475101708193897
99152,0.973,196.54357972294022,196.48139908042089,1.0003164708863554,0.0003163707642193092
99152,0.974,196.5465567858985,196.48221034454582,1.0003274924546086,0.000327385238413358
99152,0.975,196.5495338488568,196.48320468618093,1.0003375818446254,0.0003374679215819576
99152,0.976,196.55251091181512,196.48451450488122,1.0003460649665203,0.0003459452469900537
99152,0.977,196.55548797477343,196.48650665456356,1.000351074083327,0.0003509508735707323
99152,0.978,196.5584650377317,196.49117427669776,1.0003424620025894,0.0003423447625164888
99152,0.979,196.56144210069002,196.53915427993527,1.0001134014280075,0.00011338856958187371
643317,0.95,129.45332615669483,121.41070916524255,1.066243060820163,0.06212754225964978
643317,0.951,129.65036752325264,121.60021968254088,1.0662017540899853,0.06209120725606876
643317,0.952,129.8632071689329,121.7379307692174,1.0667439995765893,0.06256796345053839
399705,0.95,481.1041590168647,480.4765768500754,1.0013061659964855,0.0013044621523783384
399705,0.951,481.1393878100675,480.49837891889587,1.0013340500598855,0.0013322727413550561
399705,0.952,481.1746166032703,480.52064202688643,1.001360970828694,0.0013591211045179685
399705,0.953,481.20984539647316,480.5433937819548,1.0013868708281957,0.001384950081329328
399705,0.954,481.24507418967596,480.56667621724864,1.0014116625350873,0.0014096725531572707
399705,0.955,481.28030298287877,480.5905161345644,1.001435290179803,0.0014332330744458721
399705,0.956,481.31553177608157,480.6149536906632,1.0014576701786713,0.0014555484690743636
399705,0.957,481.35076056928443,480.6400345586068,1.0014787074724858,0.0014765241252284733
399705,0.958,481.38598936248724,480.66580630502233,1.0014983030788087,0.0014960615252194165
399705,0.959,481.42121815569004,480.69231845698494,1.0015163539559877,0.0015140581079859938
399705,0.96,481.45644694889285,480.71964610543347,1.0015327038314923,0.0015303582455457043
399705,0.961,481.4916757420957,480.7478453387976,1.001547236062543,0.001544845821377261
399705,0.962,481.5269045352985,480.77699904480016,1.0015597782173196,0.0015573490981195537
399705,0.963,481.5621333285013,480.8071942044995,1.001570149392733,0.001567687888546665
399705,0.964,481.5973621217041,480.83854339038993,1.0015781154438324,0.0015756289195006934
399705,0.965,481.632590914907,480.87115684770475,1.0015834471590972,0.0015809438180995894
399705,0.966,481.6678197081098,480.9051727995897,1.0015858571536678,0.001583346192781221
399705,0.967,481.7030485013126,480.94076364695167,1.0015849869921205,0.0015824787838328858
399705,0.968,481.7382772945154,480.97810923846293,1.0015804628972742,0.0015779689758547155
399705,0.969,481.77350608771826,481.0174477763938,1.0015717897860452,0.0015693231399628305
399705,0.97,482.94421252210816,481.0590456078803,1.0039187848798181,0.003903487950259965
399705,0.971,483.04782160299726,481.1032336620367,1.0040419348798777,0.004025663410524127
399705,0.972,483.1514306838863,481.1504127010984,1.004158820048713,0.004141595896664407
399705,0.973,483.25503976477535,481.20107788513627,1.0042684066475207,0.004250264789041447
399705,0.974,483.3586488456644,481.25584466557143,1.0043694101659257,0.004350401477484223
399705,0.975,483.46225792655343,481.31548131161094,1.0044602276434003,0.004440422348891304
399705,0.976,483.56586700744253,481.38095800435593,1.0045388355454368,0.004518327599522198
399705,0.977,483.6694760883316,481.4535050224314,1.004602668882423,0.004581581380371236
399705,0.978,483.7730851692206,481.53467725557067,1.0046484874701183,0.004626979016137178
399705,0.979,483.87669425010967,481.6264285547804,1.0046722222077424,0.004650494066089861
399705,0.98,483.98030333099877,481.73113138420604,1.004668936259797,0.0046472385989941856
149580,0.95,169.55521944823448,157.44233947932932,1.0769353403218165,0.07143914536115625
149580,0.951,169.86100418154845,157.78829016254156,1.0765121036964815,0.07107407657912768
149580,0.952,170.17224784607612,157.98976136392224,1.0771093416243098,0.0715891494432932
942651,0.95,456.3776901962793,447.28417097997027,1.0203305187312703,0.019925424514940837
942651,0.951,456.4907592270959,447.2944397905814,1.0205598787251193,0.020145685866862162
942651,0.952,456.60382825791254,447.3048863963469,1.0207888224438624,0.0203654487458943
942651,0.953,456.7168972887292,447.31552756611745,1.02101731136803,0.020584676806184365
942651,0.954,456.82996631954586,447.3263763309992,1.0212453154819434,0.02080334191977906
942651,0.955,456.9430353503625,447.33743817954826,1.021472821970601,0.021021432493109615
942651,0.956,457.0561043811792,447.34875793273744,1.0216997281791969,0.021238850888086858
942651,0.957,457.1691734119958,447.3603365288712,1.021926031617449,0.02145559555102594
942651,0.958,457.28224244281245,447.3722001089398,1.0221516722126665,0.021671609815708037
942651,0.959,457.4022179080528,447.3843781890096,1.0223920194969591,0.021901598476850803
942651,0.96,457.5233249113666,447.3969023443255,1.02263409181865,0.022133128554708836
942651,0.961,457.6444319146804,447.40980633464056,1.022875282202431,0.022363706113981308
942651,0.962,457.7655389179942,447.42313834669136,1.023115479922473,0.022593226645563735
942651,0.963,457.886645921308,447.43695216161314,1.0233545613727506,0.022821573533050254
942651,0.964,458.00775292462185,447.4512973172326,1.0235924125612825,0.02304863954808778
942651,0.965,458.12885992793565,447.46624834551244,1.0238288622255818,0.023274263018707164
942651,0.966,458.24996693124945,447.4819010945042,1.024063690197095,0.023498235927555955
942651,0.967,458.37107393456324,447.4983614156898,1.0242966532536049,0.02372032865325524
942651,0.968,458.49218093787704,447.51575160189776,1.0245274703665486,0.02394027595743564
942651,0.969,458.61328794119083,447.53426096281737,1.0247557068693205,0.024157666752547602
942651,0.97,458.73439494450463,447.5541220852352,1.0249808287033053,0.024371996044948774
942651,0.971,458.8555019478184,447.57561364014634,1.0252021959282642,0.024582658941190716
942651,0.972,458.9766089511322,447.59916718696246,1.0254188179921644,0.024788718079053806
942651,0.973,459.097715954446,447.62535891269596,1.0256293724502494,0.024988922059652308
942651,0.974,459.23703492953456,447.65509720442964,1.0258724580540537,0.02521995580535452
942651,0.975,459.40540291861606,447.6897494275262,1.0261691350004574,0.025501775592232878
942651,0.976,459.57377090769756,447.73169400407716,1.0264490476376966,0.025767521240890878
942651,0.977,459.74213889677907,447.7853747984971,1.0267019978123726,0.026007544418212403
942651,0.978,459.91050688586057,447.8602996446962,1.0269061742037064,0.02620120014817351
942651,0.979,460.07887487494213,447.9797893264945,1.0270081058045895,0.026297850671227585
942651,0.98,460.24724286402363,448.191925636114,1.0268976671340067,0.026193132962387566
542128,0.95,679.4202201944843,480.10537355907525,1.4151481270827393,0.2933601925747148
542128,0.951,682.1034262114891,480.3534012054699,1.4200033235940828,0.2957762961646021
542128,0.952,684.9614288277248,480.645403166704,1.4250868193368682,0.2982883664131233
429064,0.95,162.80349822248635,153.4841934969405,1.0607183353100893,0.05724265649875748
429064,0.951,162.98174296452635,153.66351943301234,1.0606404406582408,0.0571734193169241
429064,0.952,163.26711226053988,153.8927212387276,1.0609151033678206,0.05741750982189675
723269,0.95,183.80786995275625,168.926471966094,1.0880939370452796,0.08096170196894825
723269,0.951,184.21031308842868,169.33459438139923,1.087848078305395,0.08075399502680658
723269,0.952,184.3944815095208,169.79405045647113,1.0859890615354197,0.07918041219848448
228099,0.95,207.52136344345874,192.72151898869893,1.076793938385405,0.07131720902938343
228099,0.951,207.81288265711694,193.19646885358472,1.075655698524228,0.07033449330303898
228099,0.952,208.12984122371958,193.7204513357171,1.0743823885844197,0.0692326953371083
228099,0.953,208.48187555270857,194.18122000383326,1.0736459249179349,0.06859423876038473
428276,0.95,590.3640524133906,588.7388361221731,1.0027605046439985,0.002752905236309111
428276,0.951,590.4235289793439,589.0599326888279,1.00231486851311,0.002309522272720521
428276,0.952,590.4830055452973,589.4010312306776,1.0018357183942492,0.0018323547070088209
428276,0.953,590.5424821112506,589.7635302662924,1.0013207867305842,0.001319044554040194
428276,0.954,590.601958677204,590.1488529198589,1.0007677821537793,0.0007671931165957879
428276,0.955,590.6614352431574,590.5584282515081,1.0001744230320346,0.00017439261394625039
428276,0.956,590.7209118091107,590.9938823378075,0.9995381161516986,-0.00046209728357293756
428276,0.957,590.780388375064,591.4564835068138,0.9988568979280755,-0.0011444102496518394
428276,0.958,590.8398649410174,591.9478902413052,0.9981281708769395,-0.0018753394380361943
428276,0.959,590.8993415069707,592.4694447607357,0.9973499000367875,-0.0026571416542124915
428276,0.96,590.9588180729241,593.0225439556665,0.9965199874713421,-0.003492165307680928
428276,0.961,591.0182946388775,593.608591291992,0.9956363558561767,-0.004382768988051788
428276,0.962,591.0777712048308,594.2288700773505,0.9946971629431106,-0.005331107048902606
428276,0.963,591.1372477707841,594.8846137748369,0.9937006842717382,-0.0063392486570323925
428276,0.964,591.1967243367375,595.5770312339972,0.9926452722863002,-0.007409220513144854
428276,0.965,591.2562009026908,596.3073244532493,0.9915293283455979,-0.00854303691504077
428276,0.966,591.3156774686443,597.0766610240553,0.9903513502846849,-0.009742653162982506
428276,0.967,591.3751540345976,597.886367227528,0.9891096142179596,-0.011010292110698705
428276,0.968,591.4346306005509,598.7377095058403,0.987802540596087,-0.012348074541853826
428276,0.969,591.4941071665043,599.6321945020837,0.9864282014705079,-0.013758526478926836
428276,0.97,592.689247140715,600.5714172837165,0.9868755489919063,-0.013298992990048664
428276,0.971,593.0058051820597,601.5573235845263,0.9857843665645856,-0.014420631851725707
428276,0.972,593.105836065247,602.5921464900916,0.9842574940943067,-0.01599429620820847
428276,0.973,593.2058669484342,603.6783453021778,0.9826522212777045,-0.017654037050604643
428276,0.974,593.3058978316213,604.818985935476,0.9809644069191259,-0.019404978352536295
428276,0.975,593.4059287148085,606.0175358279024,0.9791893693375312,-0.021252917274365624
428276,0.976,593.5059595979957,607.2781175919332,0.9773214980171706,-0.023204750973799815
428276,0.977,593.6059904811829,608.6055144410713,0.975354275299882,-0.025268484820595516
428276,0.978,593.7060213643701,610.0052973782223,0.9732801074287293,-0.027453445690841294
428276,0.979,593.8060522475573,611.4841105257901,0.9710899139095664,-0.029770761364457776
428276,0.98,593.9060831307445,613.0496071446397,0.9687732872009188,-0.032233251279362385
613110,0.95,491.1320590116103,446.193604443868,1.1007151472369336,0.09149973768395336
613110,0.951,491.8606752464224,446.2171578883569,1.1022899199440588,0.09279765522055217
613110,0.952,492.5968377598548,446.24209488735323,1.103878014655258,0.09410280237141899
613110,0.953,493.3406398905981,446.26867521105703,1.1054789800276235,0.09541473147231416
613110,0.954,494.09254812212833,446.29723472419556,1.1070930081551356,0.09673352407273883
613110,0.955,494.8585415931475,446.3282170734441,1.1087323692817692,0.09806908528539271
613110,0.956,495.63524848336414,446.36222884110185,1.1103879684672036,0.0994138729903431
613110,0.957,496.4228383601609,446.4001291835874,1.1120580078416622,0.10076633327711926
613110,0.958,497.221894864827,446.4431870347018,1.1137405817913808,0.10212484276045353
613110,0.959,498.0335682907209,446.49340716365595,1.1154331963252788,0.10348732376404601
613110,0.96,498.86255284052135,446.55423425623775,1.117137661165404,0.10485517160275959
613110,0.961,499.7064391481606,446.6323414983879,1.1188317385877535,0.10621055382085332
613110,0.962,500.5657454346157,446.74360352026554,1.120476580952118,0.1075226229625823
613110,0.963,501.4418443765035,446.9449167798246,1.1219320895051712,0.1086804545887885
613110,0.964,502.3362495401334,447.21416378596484,1.1232565741825427,0.10973145140258223
292365,0.95,132.73598565107372,128.7688499168322,1.030808194192957,0.02988741685069496
292365,0.951,132.86527987792218,128.96739602793016,1.0302237927572628,0.02933711390645788
292365,0.952,133.0194858546494,129.12605414839567,1.0301521775131397,0.029269634303864978
225882,0.95,142.71987423764241,139.08976192815803,1.0260990619234749,0.025435226375269182
708405,0.95,131.06914948197627,124.05254997943888,1.0565615096481318,0.053533570106077955
708405,0.951,131.24366915015122,124.2342751492597,1.0564207743190852,0.05340748278587304
708405,0.952,131.4221403493249,124.44279232560596,1.0560847911983315,0.053106333568815556
745297,0.95,123.16979675361308,117.04926480927082,1.0522902211672627,0.04969182466530875
745297,0.951,123.27186183075622,117.11333021717662,1.0525860856501914,0.04995894052476335
745297,0.952,123.38122341597813,117.22457226707465,1.052520141723159,0.049899417256922596
745297,0.953,123.50110232674106,117.36418448786048,1.0522895282377678,0.04969119889022866
745297,0.954,123.63263827728751,117.51585517337907,1.0520507049443153,0.049475471761668
723711,0.95,202.0858192795224,182.79960108436794,1.1055047061413075,0.095435782005456
723711,0.951,202.42984106112957,182.8037675215429,1.10736142808038,0.09695247220818592
723711,0.952,202.58497913295056,182.80798835011296,1.1081844998204389,0.0976231844408294
723711,0.953,202.93215985198339,182.81227275196713,1.1100576388944858,0.09914587768982253
723711,0.954,203.2233523903821,182.81663137066502,1.1116239855571015,0.10041523663341978
723711,0.955,203.440776067688,182.82107582829545,1.1127862318169404,0.10135480525561924
723711,0.956,203.7928399827398,182.82561981089967,1.114684255923907,0.10288496972521677
723711,0.957,204.13796292089026,182.83027914199846,1.1165435171837308,0.10437884004529419
723711,0.958,204.31319875790692,182.83507360198618,1.1174726748691364,0.10512353233415139
723711,0.959,204.67154184222338,182.84002489869914,1.1194022859908261,0.10666610876637483
723711,0.96,205.03170488799483,182.84516117099156,1.1213406117772788,0.10821030693337597
723711,0.961,205.20613906784072,182.85051563790702,1.1222617467166667,0.10894227400547207
723711,0.962,205.5723883450298,182.85613059132487,1.124230222307803,0.1105024752428243
723711,0.963,205.9411150370715,182.86206056846498,1.1262101848620782,0.11206627906453781
723711,0.964,206.31256971919052,182.868375282014,1.1282025631879848,0.11363434845044162
723711,0.965,206.68703061463253,182.87517062254426,1.13020827218385,0.11520732540052514
723711,0.966,206.8792125429083,182.88257681131842,1.1312133509380033,0.11599346032222935
723711,0.967,207.26203179780356,182.89078444254804,1.1332557429262453,0.11758664693121956
723711,0.968,207.6487417331161,182.900081210981,1.1353124632765295,0.11918521786153524
723711,0.969,208.03970284583195,182.91093576803897,1.1373825297666202,0.120788324219126
723711,0.97,208.43530208737624,182.92417886846957,1.1394628275863428,0.12239348595667543
723711,0.971,208.8359528694692,182.9414920834014,1.1415450398440106,0.12399426645781075
723711,0.972,209.2420952376013,182.96701592718517,1.143605551947531,0.1255726257213201
723711,0.973,209.6541962013332,183.01439543523313,1.1455612314143213,0.12706543083219568
723711,0.974,210.0727502109584,183.07469729195063,1.1474701491706074,0.12851763444757058
947058,0.95,222.5913036949236,216.77554820346418,1.02682846630839,0.02612750540978137
999262,0.95,221.00645353931108,211.27003855402106,1.0460851668884439,0.04405488993360174
999262,0.951,221.1104303763883,211.2711240473045,1.046571941023425,0.04449951235830307
999262,0.952,221.21517751303236,211.27222509651546,1.0470622790666149,0.0449469721214365
999262,0.953,221.32032686507847,211.27334401072724,1.047554427187185,0.04539566246202087
999262,0.954,221.42772497792038,211.27448336634905,1.0480571124813292,0.04585352449691549
999262,0.955,221.53512309076228,211.2756460142922,1.0485596767541114,0.04631083745698783
999262,0.956,221.64484007045556,211.27683508889783,1.049073079768519,0.04677756079619089
999262,0.957,221.7554043690398,211.27805401872212,1.0495903391337997,0.047247328109675024
999262,0.958,221.86739865819393,211.27930653924304,1.0501141938242033,0.04772261352044238
999262,0.959,221.98164331279958,211.2805977403227,1.0506485010309803,0.04820689410519319
999262,0.96,222.09641708134177,211.2819340522749,1.05118508157158,0.04869273971721089
999262,0.961,222.21485689667253,211.2833216494979,1.0517387513686913,0.04919353908122204
999262,0.962,222.33329671200326,211.28476881988934,1.0522921171924715,0.0496935369353404
999262,0.963,222.45621102352644,211.28628627191884,1.052866302629941,0.05021179089679939
999262,0.964,222.5793636104214,211.28788620487273,1.053441196314492,0.05073011811333972
999262,0.965,222.70702601119098,211.28958677328632,1.0540369235051588,0.05126663241118823
999262,0.966,222.8354143359359,211.29140819529707,1.0546354735350558,0.05180507853763161
999262,0.967,222.96878190289627,211.29337973973165,1.055256829047584,0.052363393940275005
999262,0.968,223.10293710398437,211.29554361479245,1.0558809394992148,0.05292352329583494
999262,0.969,223.24312446855845,211.29795765642365,1.0565323344561521,0.053507434285247846
999262,0.97,223.3845423734127,211.30071408278027,1.0571878251480893,0.05409429033112301
999262,0.971,223.53187249964304,211.3039644599953,1.0578688055896024,0.05470319692180481
999262,0.972,223.68225691550674,211.3079832781767,1.0585603697757122,0.05532076530327701
999262,0.973,223.83702677193583,211.3133711334907,1.0592657983319649,0.05594988380186661
999262,0.974,223.99797670591562,211.32186247220477,1.059984868983341,0.056590306841713955
999262,0.975,224.16262027436895,211.34459647832003,1.0606498770710886,0.05718180747691126
999262,0.976,224.3340771509476,211.50688139648753,1.0606467064795608,0.0571789891101967
660435,0.95,297.4772822370189,270.99059564823835,1.0977402427025986,0.08903767840556298
660435,0.951,297.7432563187473,271.3922960479932,1.0970954616416013,0.08850229085472283
660435,0.952,298.5189012146609,271.96619922868996,1.0976323604230076,0.08894814324295419
660435,0.953,299.2839111901196,272.7463152914099,1.0972977247020044,0.08867030570798617
534579,0.95,126.7661128693558,121.69325271518738,1.0416856320378007,0.040017478167816534
534579,0.951,126.88413474516693,121.86910127664574,1.0411509842608666,0.039524511701903076
59478,0.95,146.0002077290275,137.85495155067096,1.059085699038983,0.05578934650198519
391651,0.95,260.2513428800683,237.95364038881235,1.093706078439573,0.08567756940079041
