mode_id,open_closed_handoff_mode,forward_prediction_eligible,T1_C,T2_C,switch_density,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,density_ok,grain_ok,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
closed_rate_10x,closed_rate_boost_only,True,1300,975,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.9100950618978791,0.17150233055079028,0.9100950618978791,0.17150233055079028,False,True,False,0.051823972174476256,0.9628222279826599,0.18452978253965532,25
closed_rate_10x,closed_rate_boost_only,True,1300,1000,0.88,20,FIRST_STEP_UNATTAINABLE,False,0.8937126270292166,0.17203151597011526,0.8937126270292166,0.17203151597011526,False,True,False,0.03844986504243194,0.9182296376604324,0.19135340623680405,25
closed_rate_10x,closed_rate_boost_only,True,1300,1000,0.88,40,FIRST_STEP_UNATTAINABLE,False,0.9147669070206671,0.17307345456384368,0.9147669070206671,0.17307345456384368,False,True,False,0.04789946961246222,0.9592833255496558,0.1846554304763127,25
closed_rate_10x,closed_rate_boost_only,True,1300,1025,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8967322169302281,0.17411260041785828,0.8967322169302281,0.17411260041785828,False,True,False,0.03638623956736702,0.91392255663342,0.19157224115065394,25
closed_rate_10x,closed_rate_boost_only,True,1300,1025,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9200541318370208,0.1763617153166082,0.9200541318370208,0.1763617153166082,False,True,False,0.04371292102238605,0.9560655492216296,0.18498220370828306,25
closed_rate_10x,closed_rate_boost_only,True,1300,1050,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.900743594535217,0.17831686259836269,0.900743594535217,0.17831686259836269,False,True,False,0.03406517002981805,0.9096148994943553,0.19211623345741868,25
closed_rate_10x,closed_rate_boost_only,True,1300,1050,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9263441904955763,0.1829977817545761,0.9263441904955763,0.1829977817545761,False,True,False,0.039109923496127644,0.953325146951386,0.18577210469442004,25
closed_rate_10x,closed_rate_boost_only,True,1300,1075,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9062816090106832,0.18649953574010092,0.9062816090106832,0.18649953574010092,False,True,False,0.03136494453699982,0.905512622148805,0.1933695945780135,25
closed_rate_10x,closed_rate_boost_only,True,1300,1075,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9341002392807107,0.19585194170006479,0.9341002392807107,0.19585194170006479,False,True,False,0.03385827042705175,0.951325262762742,0.18751422620507882,25
closed_rate_10x,closed_rate_boost_only,True,1300,1100,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9135153880187585,0.20164539902560447,0.9135153880187585,0.20164539902560447,False,True,False,0.028223172672463843,0.9019914804625203,0.1960318745931333,25
closed_rate_10x,closed_rate_boost_only,True,1300,1100,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9434123791400966,0.21955018572668025,0.9434123791400966,0.21955018572668025,False,True,False,0.027822099635317746,0.9503329921755244,0.19101194238495872,25
closed_rate_10x,closed_rate_boost_only,True,1300,1125,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9221102920174792,0.22818461336640788,0.9221102920174792,0.22818461336640788,False,True,False,0.024664733858674338,0.8998682592691107,0.20123928639433594,25
closed_rate_10x,closed_rate_boost_only,True,1300,1125,0.88,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9536989971057054,0.2610344844357319,0.9536989971057054,0.2610344844357319,False,True,False,0.021241156489657482,0.9506321369180007,0.19748579471163816,25
closed_rate_10x,closed_rate_boost_only,True,1300,1150,0.88,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9323762892838046,0.27318609101033725,0.9323762892838046,0.27318609101033725,False,True,False,0.020227403077103155,0.8992367189596431,0.2104892161515842,25
closed_rate_10x,closed_rate_boost_only,True,1300,1150,0.88,40,MIXED_FAILURE,True,0.9646253683517558,0.3323651381801765,0.9646253683517558,0.3323651381801765,False,False,False,0.014313045732911233,0.9537736458212926,0.20834095988486703,25
closed_rate_10x,closed_rate_boost_only,True,1300,1175,0.88,20,MIXED_FAILURE,True,0.9437646838088768,0.34785323417324443,0.9437646838088768,0.34785323417324443,False,False,False,0.015046899017484936,0.9019404620135727,0.2254922754034718,25
closed_rate_10x,closed_rate_boost_only,True,1300,1175,0.88,40,MIXED_FAILURE,True,0.9750162375157888,0.45589083832013944,0.9750162375157888,0.45589083832013944,False,False,False,0.007955200206267717,0.9605047234398211,0.22487053023317388,25
closed_rate_10x,closed_rate_boost_only,True,1300,1200,0.88,20,MIXED_FAILURE,True,0.9553925853812172,0.4714980139147655,0.9553925853812172,0.4714980139147655,False,False,False,0.009678865002611748,0.9097594523096773,0.24746407872455364,25
closed_rate_10x,closed_rate_boost_only,True,1300,1200,0.88,40,FIRST_STEP_ALREADY_TARGET,True,0.9834093512264908,0.6762326150676067,0.9834093512264908,0.6762326150676067,True,False,False,0.003325775389236138,0.9695939640808885,0.24691338711084335,25
closed_rate_10x,closed_rate_boost_only,True,1300,1225,0.88,20,MIXED_FAILURE,True,0.9657033197869068,0.6775332279960673,0.9657033197869068,0.6775332279960673,False,False,False,0.005248908670757049,0.9235774007428746,0.2749384824323291,25
closed_rate_10x,closed_rate_boost_only,True,1300,1225,0.88,40,FIRST_STEP_ALREADY_TARGET,True,0.9888998114809489,1.076453132474069,0.9888998114809489,1.076453132474069,True,False,False,0.0009504815383757707,0.9765258326801187,0.2697542104865302,25
closed_rate_10x,closed_rate_boost_only,True,1300,1250,0.88,20,MIXED_FAILURE,True,0.9735234010486595,1.0176554584740418,0.9735234010486595,1.0176554584740418,False,False,False,0.0023562648195237217,0.9383623929719265,0.3002093968737768,25
closed_rate_10x,closed_rate_boost_only,True,1300,1250,0.88,40,FIRST_STEP_ALREADY_TARGET,True,0.9917973289789462,1.7214786093996437,0.9917973289789462,1.7214786093996437,True,False,False,0.0002978590333838078,0.9784307110886948,0.2900389544650589,25
closed_rate_10x,closed_rate_boost_only,True,1300,1275,0.88,20,FIRST_STEP_ALREADY_TARGET,True,0.9785607803109464,1.5440733575679797,0.9785607803109464,1.5440733575679797,True,False,False,0.0009665748612908775,0.949336415786556,0.32069611705408163,25
closed_rate_10x,closed_rate_boost_only,True,1300,1275,0.88,40,FIRST_STEP_ALREADY_TARGET,True,0.9935019904794695,2.5668707029850477,0.9935019904794695,2.5668707029850477,True,False,False,0.0001637396196433857,0.9774905397015057,0.3093618003502669,25
closed_rate_10x,closed_rate_boost_only,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9103572258652594,0.26639019475713605,0.9103572258652594,0.26639019475713605,False,True,False,0.04354767219092474,0.9557543318152067,0.24059873010690236,25
closed_rate_10x,closed_rate_boost_only,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9267581912169239,0.26641145486254614,0.9267581912169239,0.26641145486254614,False,True,False,0.05217576008540038,0.9756923783668617,0.23208776890903096,25
closed_rate_10x,closed_rate_boost_only,True,1300,925,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.91258131010141,0.26644526483378456,0.91258131010141,0.26644526483378456,False,True,False,0.04143967024711175,0.951821284316252,0.2406001773758738,25
closed_rate_10x,closed_rate_boost_only,True,1300,925,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9311768413489121,0.2664983112181461,0.9311768413489121,0.2664983112181461,False,True,False,0.04795863295196214,0.9729055031189716,0.232089854105969,25
closed_rate_10x,closed_rate_boost_only,True,1300,950,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9149939574828226,0.2665735911877716,0.9149939574828226,0.2665735911877716,False,True,False,0.039162178155925445,0.9477521270857099,0.2406046263246157,25
closed_rate_10x,closed_rate_boost_only,True,1300,950,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9356181565156944,0.266701689178245,0.9356181565156944,0.266701689178245,False,True,False,0.043721984720581704,0.9704220131171095,0.23209625086708457,25
closed_rate_10x,closed_rate_boost_only,True,1300,975,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9175622218084518,0.2668632531448151,0.9175622218084518,0.2668632531448151,False,True,False,0.03675726481386249,0.9436613219302001,0.2406176683799505,25
closed_rate_10x,closed_rate_boost_only,True,1300,975,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9400087462614758,0.2671632054110773,0.9400087462614758,0.2671632054110773,False,True,False,0.039543759005688114,0.9682808503904399,0.23211495503196275,25
closed_rate_10x,closed_rate_boost_only,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9202694691063785,0.2674976516179808,0.9202694691063785,0.2674976516179808,False,True,False,0.034262715164118336,0.9396538462352337,0.24065418905104818,25
closed_rate_10x,closed_rate_boost_only,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9443176640988777,0.26817972262375367,0.9443176640988777,0.26817972262375367,False,True,False,0.03546938914468109,0.9664973593238562,0.232167142748818,25
closed_rate_10x,closed_rate_boost_only,True,1300,1025,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9231364566090782,0.26884736868414455,0.9231364566090782,0.26884736868414455,False,True,False,0.03170183212363583,0.9358178443725829,0.24075191156024933,25
closed_rate_10x,closed_rate_boost_only,True,1300,1025,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9485706752304329,0.2703549138990073,0.9485706752304329,0.2703549138990073,False,True,False,0.031504578335071726,0.9650836726367494,0.23230599000102606,25
closed_rate_10x,closed_rate_boost_only,True,1300,1050,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9262508107484311,0.2716383515616117,0.9262508107484311,0.2716383515616117,False,True,False,0.029070785402123715,0.9322267150869624,0.24100132565011062,25
closed_rate_10x,closed_rate_boost_only,True,1300,1050,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9528717131163902,0.2748774606376714,0.9528717131163902,0.2748774606376714,False,True,False,0.02760412719860577,0.9640635715318278,0.2326569022700456,25
closed_rate_10x,closed_rate_boost_only,True,1300,1075,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9297997784695202,0.2772451985459993,0.9297997784695202,0.2772451985459993,False,True,False,0.026325868982925885,0.9289644891181216,0.2416052627173326,25
closed_rate_10x,closed_rate_boost_only,True,1300,1075,0.9,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9574223952421578,0.2840050558697223,0.9574223952421578,0.2840050558697223,False,True,False,0.023662209549543577,0.9634991048822817,0.233492243901903,25
closed_rate_10x,closed_rate_boost_only,True,1300,1100,0.9,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9340841115803347,0.2881705937288832,0.9340841115803347,0.2881705937288832,False,True,False,0.02337674402079561,0.9261869066924558,0.24297838670150826,25
closed_rate_10x,closed_rate_boost_only,True,1300,1100,0.9,40,MIXED_FAILURE,True,0.9625004340808986,0.30185503164881844,0.9625004340808986,0.30185503164881844,False,False,False,0.019528660338842423,0.963549952263709,0.23533848752815045,25
closed_rate_10x,closed_rate_boost_only,True,1300,1125,0.9,20,MIXED_FAILURE,True,0.9394569627226668,0.30876409752034084,0.9394569627226668,0.30876409752034084,False,False,False,0.020100857952498365,0.9242124556843122,0.24586547698143438,25
closed_rate_10x,closed_rate_boost_only,True,1300,1125,0.9,40,MIXED_FAILURE,True,0.9683283786159651,0.3356431726669597,0.9683283786159651,0.3356431726669597,False,False,False,0.015093366455601696,0.9645423081407251,0.23905747634639643,25
closed_rate_10x,closed_rate_boost_only,True,1300,1150,0.9,20,MIXED_FAILURE,True,0.9459349932008285,0.3458012591583195,0.9459349932008285,0.3458012591583195,False,False,False,0.01646835523629005,0.9232831471592494,0.25148477064451874,25
closed_rate_10x,closed_rate_boost_only,True,1300,1150,0.9,40,MIXED_FAILURE,True,0.9747433669846104,0.3973855977699038,0.9747433669846104,0.3973855977699038,False,False,False,0.01048483292339179,0.9668299150452796,0.24590029003091463,25
closed_rate_10x,closed_rate_boost_only,True,1300,1175,0.9,20,MIXED_FAILURE,True,0.9533788869873139,0.41038786919369635,0.9533788869873139,0.41038786919369635,False,False,False,0.012509393075607854,0.9240986032400561,0.26139654934505296,25
closed_rate_10x,closed_rate_boost_only,True,1300,1175,0.9,40,FIRST_STEP_ALREADY_TARGET,True,0.9812039141554141,0.5088388325519128,0.9812039141554141,0.5088388325519128,True,False,False,0.006125279946115466,0.9707267639198008,0.25717640405763387,25
closed_rate_10x,closed_rate_boost_only,True,1300,1200,0.9,20,MIXED_FAILURE,True,0.9614179565144769,0.522053513786537,0.9614179565144769,0.522053513786537,False,False,False,0.008401550861354091,0.9279333817087384,0.27682169472174883,25
closed_rate_10x,closed_rate_boost_only,True,1300,1200,0.9,40,FIRST_STEP_ALREADY_TARGET,True,0.9868258264998524,0.7142892863803981,0.9868258264998524,0.7142892863803981,True,False,False,0.0026971937982982258,0.9758490085361956,0.27298030161639614,25
closed_rate_10x,closed_rate_boost_only,True,1300,1225,0.9,20,MIXED_FAILURE,True,0.9690898088484433,0.7139547269214149,0.9690898088484433,0.7139547269214149,False,False,False,0.004760400338587375,0.9355122023800749,0.2966514155721597,25
closed_rate_10x,closed_rate_boost_only,True,1300,1225,0.9,40,FIRST_STEP_ALREADY_TARGET,True,0.9906096118853869,1.096806193034223,0.9906096118853869,1.096806193034223,True,False,False,0.0008783689828458382,0.9801033119567246,0.2895361674303908,25
closed_rate_10x,closed_rate_boost_only,True,1300,1250,0.9,20,MIXED_FAILURE,True,0.975220153644781,1.0389374351178888,0.975220153644781,1.0389374351178888,False,False,False,0.0022295640539895974,0.9444123037334156,0.3144829097003114,25
closed_rate_10x,closed_rate_boost_only,True,1300,1250,0.9,40,FIRST_STEP_ALREADY_TARGET,True,0.992695967741234,1.7251746968277597,0.992695967741234,1.7251746968277597,True,False,False,0.00027332725584406617,0.9801439078791748,0.30371782672721725,25
closed_rate_10x,closed_rate_boost_only,True,1300,1275,0.9,20,FIRST_STEP_ALREADY_TARGET,True,0.9791906070260323,1.5514935175730633,0.9791906070260323,1.5514935175730633,True,False,False,0.0010001609589989492,0.951985414306133,0.32806501186140513,25
closed_rate_10x,closed_rate_boost_only,True,1300,1275,0.9,40,FIRST_STEP_ALREADY_TARGET,True,0.9938738642977555,2.56261295786007,0.9938738642977555,2.56261295786007,True,False,False,0.0001568243745109508,0.9776048633383272,0.3164692614126125,25
closed_rate_10x,closed_rate_boost_only,True,1350,900,0.75,20,FIRST_STEP_UNATTAINABLE,False,0.7522300657107497,0.06449031537920595,0.7522300657107497,0.06449031537920595,False,True,False,0.004936501010733198,0.6920459636873663,0.07710965158185251,25
closed_rate_10x,closed_rate_boost_only,True,1350,900,0.75,40,FIRST_STEP_UNATTAINABLE,False,0.7542257080991871,0.06475618921238366,0.7542257080991871,0.06475618921238366,False,True,False,0.008835738691413872,0.8942993210099645,0.07441867098388101,25
closed_rate_10x,closed_rate_boost_only,True,1350,925,0.75,20,FIRST_STEP_UNATTAINABLE,False,0.7536940270188921,0.0649029953256825,0.7536940270188921,0.0649029953256825,False,True,False,0.004924477344825368,0.6918988019620708,0.07719807757042974,25
closed_rate_10x,closed_rate_boost_only,True,1350,925,0.75,40,FIRST_STEP_UNATTAINABLE,False,0.7572098961442938,0.0655366242044039,0.7572098961442938,0.0655366242044039,False,True,False,0.008815751867273998,0.8935859456100197,0.07458425240475633,25
closed_rate_10x,closed_rate_boost_only,True,1350,950,0.75,20,FIRST_STEP_UNATTAINABLE,False,0.7570200822113142,0.06582680507253645,0.7570200822113142,0.06582680507253645,False,True,False,0.00500705989885791,0.6920821468376812,0.07746009747473019,25
closed_rate_10x,closed_rate_boost_only,True,1350,950,0.75,40,FIRST_STEP_UNATTAINABLE,False,0.7636693644224624,0.06726365658592853,0.7636693644224624,0.06726365658592853,False,True,False,0.009153191626806046,0.8930345175415187,0.07505623571846706,25
closed_rate_10x,closed_rate_boost_only,True,1350,975,0.75,20,FIRST_STEP_UNATTAINABLE,False,0.7641869465006665,0.06780215887441478,0.7641869465006665,0.06780215887441478,False,True,False,0.005328823409262601,0.6932140925653987,0.07816504462728922,25
closed_rate_10x,closed_rate_boost_only,True,1350,975,0.75,40,FIRST_STEP_UNATTAINABLE,False,0.7767263875211903,0.07085971299583543,0.7767263875211903,0.07085971299583543,False,True,False,0.010361552831592178,0.8928796606549334,0.07622929782838217,25
closed_rate_10x,closed_rate_boost_only,True,1350,1000,0.75,20,FIRST_STEP_UNATTAINABLE,False,0.7782156626758933,0.07179357119960848,0.7782156626758933,0.07179357119960848,False,True,False,0.006221861614851136,0.6965249189100325,0.07981509073387373,25
closed_rate_10x,closed_rate_boost_only,True,1350,1000,0.75,40,FIRST_STEP_UNATTAINABLE,False,0.7995124921484087,0.07773899611905903,0.7995124921484087,0.07773899611905903,False,True,False,0.013492778828171067,0.8930729471781196,0.07862921880373623,25
closed_rate_10x,closed_rate_boost_only,True,1350,1025,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8015079472741975,0.07926955039953715,0.8015079472741975,0.07926955039953715,False,True,False,0.008357269768331494,0.7036228481934438,0.08300649073327482,25
closed_rate_10x,closed_rate_boost_only,True,1350,1025,0.75,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8306376510323679,0.08947809123687028,0.8306376510323679,0.08947809123687028,False,True,False,0.01944598102100331,0.8926344450916509,0.08256524103926284,25
closed_rate_10x,closed_rate_boost_only,True,1350,1050,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8314314074521678,0.0919471932951129,0.8314314074521678,0.0919471932951129,False,True,False,0.012306818694651158,0.7149082981408583,0.08803736729474002,25
closed_rate_10x,closed_rate_boost_only,True,1350,1050,0.75,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8626211294023174,0.10750342919031994,0.8626211294023174,0.10750342919031994,False,True,False,0.02564798896218051,0.8913682268036971,0.08807038689963016,25
closed_rate_10x,closed_rate_boost_only,True,1350,1075,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8601443155937374,0.11145149767683284,0.8601443155937374,0.11145149767683284,False,True,False,0.016711610802365065,0.7293028248425236,0.09497052716053353,25
closed_rate_10x,closed_rate_boost_only,True,1350,1075,0.75,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8894146576484351,0.13402844241795384,0.8894146576484351,0.13402844241795384,False,True,False,0.02794342166302108,0.892475299331802,0.09547142280911455,25
closed_rate_10x,closed_rate_boost_only,True,1350,1100,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8818068342907698,0.1399546915231246,0.8818068342907698,0.1399546915231246,False,True,False,0.019323510229229547,0.7486908878573129,0.10461240003749757,25
closed_rate_10x,closed_rate_boost_only,True,1350,1100,0.75,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9110440989222259,0.173305754305239,0.9110440989222259,0.173305754305239,False,True,False,0.025848956448656046,0.8970522531985772,0.10609413369669757,25
closed_rate_10x,closed_rate_boost_only,True,1350,1125,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8999659742511023,0.18169208708449597,0.8999659742511023,0.18169208708449597,False,True,False,0.019384195336072912,0.7731188063176432,0.11868571380990649,25
closed_rate_10x,closed_rate_boost_only,True,1350,1125,0.75,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9309389582783936,0.2327024253644912,0.9309389582783936,0.2327024253644912,False,True,False,0.020654737360989196,0.905835002748426,0.12158034408271398,25
closed_rate_10x,closed_rate_boost_only,True,1350,1150,0.75,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9168869587118537,0.24293254370952289,0.9168869587118537,0.24293254370952289,False,True,False,0.017295283681877563,0.8027295948458442,0.13900986341688035,25
closed_rate_10x,closed_rate_boost_only,True,1350,1150,0.75,40,MIXED_FAILURE,True,0.9495696290026199,0.32417257691976475,0.9495696290026199,0.32417257691976475,False,False,False,0.01400314823090265,0.9198097375796735,0.14346408732682134,25
closed_rate_10x,closed_rate_boost_only,True,1350,1175,0.75,20,MIXED_FAILURE,True,0.9332880245148012,0.33364613782075175,0.9332880245148012,0.33364613782075175,False,False,False,0.01360608437034663,0.8366412879612077,0.1673192698334624,25
closed_rate_10x,closed_rate_boost_only,True,1350,1175,0.75,40,MIXED_FAILURE,True,0.9658524498928159,0.4697740072123826,0.9658524498928159,0.4697740072123826,False,False,False,0.007718769192895755,0.9387952944640107,0.17267242109918263,25
closed_rate_10x,closed_rate_boost_only,True,1350,1200,0.75,20,MIXED_FAILURE,True,0.9489465837302933,0.47140747817986894,0.9489465837302933,0.47140747817986894,False,False,False,0.00909623903924978,0.8724648847614606,0.20440981259601987,25
closed_rate_10x,closed_rate_boost_only,True,1350,1200,0.75,40,FIRST_STEP_ALREADY_TARGET,True,0.9783705106852216,0.710125466548042,0.9783705106852216,0.710125466548042,True,False,False,0.0032285220452090064,0.9579769938265824,0.2080130590314164,25
closed_rate_10x,closed_rate_boost_only,True,1350,1225,0.75,20,MIXED_FAILURE,True,0.9624426904331673,0.6859438816146275,0.9624426904331673,0.6859438816146275,False,False,False,0.005082315346729458,0.9072030348633764,0.2478717281814238,25
closed_rate_10x,closed_rate_boost_only,True,1350,1225,0.75,40,FIRST_STEP_ALREADY_TARGET,True,0.9865626969083416,1.11551376464102,0.9865626969083416,1.11551376464102,True,False,False,0.0009510328600945984,0.9708131694119059,0.24413408045848067,25
closed_rate_10x,closed_rate_boost_only,True,1350,1250,0.75,20,MIXED_FAILURE,True,0.9726781621160367,1.022171050062,0.9726781621160367,1.022171050062,False,False,False,0.002328294586511976,0.934583699809785,0.2899708452112701,25
closed_rate_10x,closed_rate_boost_only,True,1350,1250,0.75,40,FIRST_STEP_ALREADY_TARGET,True,0.9911949754656042,1.7378727749916474,0.9911949754656042,1.7378727749916474,True,False,False,0.0003053943146106706,0.9769303408496145,0.28016664038608546,25
closed_rate_10x,closed_rate_boost_only,True,1350,1275,0.75,20,FIRST_STEP_ALREADY_TARGET,True,0.9795300230089057,1.5275553878200576,0.9795300230089057,1.5275553878200576,True,False,False,0.0009662796185054166,0.9527262088766862,0.32979174086779234,25
closed_rate_10x,closed_rate_boost_only,True,1350,1275,0.75,40,FIRST_STEP_ALREADY_TARGET,True,0.994005374671196,2.5421563356161183,0.994005374671196,2.5421563356161183,True,False,False,0.0001565928495092423,0.9793439859568702,0.3181359452673734,25
closed_rate_10x,closed_rate_boost_only,True,1350,1300,0.75,20,FIRST_STEP_ALREADY_TARGET,True,0.9839905362146194,2.197892109361277,0.9839905362146194,2.197892109361277,True,False,False,0.0005391318087577799,0.9620331084125491,0.3713423765472297,25
closed_rate_10x,closed_rate_boost_only,True,1350,1300,0.75,40,FIRST_STEP_ALREADY_TARGET,True,0.995889525972251,3.494823679069569,0.995889525972251,3.494823679069569,True,False,False,8.754200477218088e-05,0.9826563556854073,0.3582071394349036,25
closed_rate_10x,closed_rate_boost_only,True,1350,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8029304681157278,0.07699709873725548,0.8029304681157278,0.07699709873725548,False,True,False,0.017549927155266515,0.7940333590653984,0.10395929289293013,25
closed_rate_10x,closed_rate_boost_only,True,1350,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8067607324888502,0.07715268198186258,0.8067607324888502,0.07715268198186258,False,True,False,0.030955621440316546,0.9441626885025179,0.10029338602860312,25
closed_rate_10x,closed_rate_boost_only,True,1350,925,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8038993534923033,0.07729290152641552,0.8038993534923033,0.07729290152641552,False,True,False,0.017371305258049165,0.7930509704673729,0.10398944358972372,25
closed_rate_10x,closed_rate_boost_only,True,1350,925,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8090962762389714,0.07766679880358224,0.8090962762389714,0.07766679880358224,False,True,False,0.03041445950055675,0.9417220560197384,0.10034862403944572,25
closed_rate_10x,closed_rate_boost_only,True,1350,950,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8058310156383218,0.07795892471230445,0.8058310156383218,0.07795892471230445,False,True,False,0.017265799990575793,0.7919432173031882,0.1040804793377142,25
closed_rate_10x,closed_rate_boost_only,True,1350,950,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8132196177711395,0.07881738782003009,0.8132196177711395,0.07881738782003009,False,True,False,0.030148477332257353,0.9389040326128097,0.10051181579082094,25
closed_rate_10x,closed_rate_boost_only,True,1350,975,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8097299405588488,0.0793962981826473,0.8097299405588488,0.0793962981826473,False,True,False,0.017369399705881746,0.7907933264277899,0.10433580944751839,25
closed_rate_10x,closed_rate_boost_only,True,1350,975,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.820733147154721,0.08126075614227748,0.820733147154721,0.08126075614227748,False,True,False,0.030511750886876222,0.9355243037081061,0.10094906138203866,25
closed_rate_10x,closed_rate_boost_only,True,1350,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8172320343953182,0.08234726627881306,0.8172320343953182,0.08234726627881306,False,True,False,0.01792221871562421,0.7898061036763941,0.10498512440242944,25
closed_rate_10x,closed_rate_boost_only,True,1350,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8336043737729786,0.08611241548086485,0.8336043737729786,0.08611241548086485,False,True,False,0.031891312211281414,0.9312670734433409,0.10197215699996107,25
closed_rate_10x,closed_rate_boost_only,True,1350,1025,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.830073920359202,0.08803681322649043,0.830073920359202,0.08803681322649043,False,True,False,0.019207802092060973,0.7893822222006439,0.10642993552003825,25
closed_rate_10x,closed_rate_boost_only,True,1350,1025,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8524386199036642,0.0949847162098293,0.8524386199036642,0.0949847162098293,False,True,False,0.034013182800329174,0.9259853321727912,0.10399310261665527,25
closed_rate_10x,closed_rate_boost_only,True,1350,1050,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8483002508502238,0.09820427292912025,0.8483002508502238,0.09820427292912025,False,True,False,0.021152037200750262,0.7901453222766301,0.10916672456133734,25
closed_rate_10x,closed_rate_boost_only,True,1350,1050,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8748693411168027,0.10995920439211014,0.8748693411168027,0.10995920439211014,False,True,False,0.03508879198575584,0.9204918450471402,0.10739491503043362,25
closed_rate_10x,closed_rate_boost_only,True,1350,1075,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8683745391763558,0.11494860272369047,0.8683745391763558,0.11494860272369047,False,True,False,0.022888491962852538,0.7926750948975639,0.11367051080658595,25
closed_rate_10x,closed_rate_boost_only,True,1350,1075,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8960928618475482,0.13369152075125001,0.8960928618475482,0.13369152075125001,False,True,False,0.03360464026835424,0.9171758232225002,0.11267450657086382,25
closed_rate_10x,closed_rate_boost_only,True,1350,1100,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.8860029671139497,0.1409680038444817,0.8860029671139497,0.1409680038444817,False,True,False,0.023236860246403902,0.7986548004409594,0.1208955407281276,25
closed_rate_10x,closed_rate_boost_only,True,1350,1100,0.8,40,DENSIFICATION_EXHAUSTION_FAILURE,True,0.915307709702024,0.17050391940734355,0.915307709702024,0.17050391940734355,False,True,False,0.02910981631161148,0.9159079059008939,0.12104953631020438,25
closed_rate_10x,closed_rate_boost_only,True,1350,1125,0.8,20,DENSIFICATION_EXHAUSTION_FAILURE,True,0.9025099437986861,0.1805961901146452,0.9025099437986861,0.1805961901146452,False,True,False,0.02172360239753151,0.8093054742926428,0.13234745243287208,25
