mode,protocol,t_s,T_C,rho,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total
evolving,fast_20,1128.0000000000148,401.0000000000049,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1140.0000000000134,405.00000000000443,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1152.000000000012,409.000000000004,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1164.0000000000107,413.0000000000035,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1176.0000000000093,417.00000000000307,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1188.000000000008,421.0000000000026,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1200.0000000000066,425.00000000000216,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1212.0000000000052,429.0000000000017,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1224.0000000000039,433.00000000000125,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1236.0000000000025,437.0000000000008,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1248.0000000000011,441.00000000000034,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1259.9999999999998,444.9999999999999,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
evolving,fast_20,1271.9999999999984,448.99999999999943,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.666666667,46809837.814289406
evolving,fast_20,1283.999999999997,452.999999999999,0.7,26666666.666666668,10820341.819364998,12733010.31011305,15846324.84730167,2666666.666666667,46809837.814289406
evolving,fast_20,1295.9999999999957,456.9999999999985,0.7,26666666.666666668,10820341.819364998,12733010.31011305,15846324.84730167,2666666.666666667,46809837.814289406
evolving,fast_20,1307.9999999999943,460.99999999999807,0.7,26666666.666666668,10820341.819364998,12733010.31011305,15846324.84730167,2666666.6666666674,46809837.814289406
evolving,fast_20,1319.999999999993,464.9999999999976,0.7,26666666.666666668,10820341.819364998,12733010.31011305,15846324.84730167,2666666.6666666674,46809837.814289406
evolving,fast_20,1331.9999999999916,468.99999999999716,0.7,26666666.666666668,10820341.819364995,12733010.31011305,15846324.847301673,2666666.6666666674,46809837.814289406
evolving,fast_20,1343.9999999999902,472.9999999999967,0.7,26666666.666666668,10820341.819364993,12733010.31011305,15846324.847301675,2666666.6666666674,46809837.814289406
evolving,fast_20,1355.9999999999889,476.99999999999625,0.7,26666666.666666668,10820341.81936499,12733010.31011305,15846324.847301679,2666666.6666666674,46809837.814289406
evolving,fast_20,1367.9999999999875,480.9999999999958,0.7,26666666.666666668,10820341.819364987,12733010.31011305,15846324.84730168,2666666.6666666674,46809837.8142894
evolving,fast_20,1379.9999999999861,484.99999999999534,0.7,26666666.666666668,10820341.819364984,12733010.31011305,15846324.847301684,2666666.6666666674,46809837.8142894
evolving,fast_20,1391.9999999999848,488.9999999999949,0.7,26666666.666666668,10820341.819364978,12733010.31011305,15846324.84730169,2666666.6666666674,46809837.8142894
evolving,fast_20,1403.9999999999834,492.99999999999443,0.7,26666666.666666668,10820341.819364972,12733010.310113054,15846324.847301695,2666666.6666666674,46809837.8142894
evolving,fast_20,1415.999999999982,496.999999999994,0.7,26666666.666666668,10820341.81936496,12733010.310113054,15846324.847301709,2666666.6666666674,46809837.8142894
evolving,fast_20,1427.9999999999807,500.9999999999935,0.7000000000000001,26666666.666666668,10820341.819364948,12733010.310113056,15846324.84730172,2666666.666666668,46809837.8142894
evolving,fast_20,1439.9999999999793,504.99999999999307,0.7,26666666.666666668,10820341.819364937,12733010.31011306,15846324.84730173,2666666.666666667,46809837.8142894
evolving,fast_20,1451.999999999978,508.9999999999926,0.7,26666666.666666668,10820341.819364918,12733010.310113061,15846324.84730175,2666666.6666666674,46809837.81428939
evolving,fast_20,1463.9999999999766,512.9999999999922,0.7,26666666.666666668,10820341.819364892,12733010.310113069,15846324.847301776,2666666.6666666674,46809837.81428938
evolving,fast_20,1475.9999999999752,516.9999999999917,0.7,26666666.666666668,10820341.819364863,12733010.31011308,15846324.847301805,2666666.6666666674,46809837.81428939
evolving,fast_20,1487.9999999999739,520.9999999999912,0.7,26666666.666666668,10820341.819364827,12733010.310113085,15846324.84730184,2666666.6666666674,46809837.81428938
evolving,fast_20,1499.9999999999725,524.9999999999908,0.7000000000000001,26666666.666666668,10820341.819364779,12733010.310113097,15846324.84730189,2666666.666666668,46809837.81428938
evolving,fast_20,1511.9999999999711,528.9999999999903,0.7000000000000001,26666666.666666668,10820341.819364721,12733010.310113112,15846324.847301947,2666666.666666668,46809837.81428937
evolving,fast_20,1523.9999999999698,532.9999999999899,0.7,26666666.666666668,10820341.819364646,12733010.31011313,15846324.847302021,2666666.6666666674,46809837.81428936
evolving,fast_20,1535.9999999999684,536.9999999999894,0.7,26666666.666666668,10820341.819364551,12733010.310113154,15846324.847302116,2666666.6666666674,46809837.814289354
evolving,fast_20,1547.999999999967,540.999999999989,0.7000000000000001,26666666.666666668,10820341.819364436,12733010.310113186,15846324.847302232,2666666.666666668,46809837.81428935
evolving,fast_20,1559.9999999999657,544.9999999999885,0.7,26666666.666666668,10820341.819364289,12733010.310113225,15846324.84730238,2666666.6666666674,46809837.81428934
evolving,fast_20,1571.9999999999643,548.9999999999881,0.7000000000000001,26666666.666666668,10820341.819364108,12733010.310113272,15846324.84730256,2666666.666666668,46809837.814289324
evolving,fast_20,1583.999999999963,552.9999999999876,0.7000000000000002,26666666.666666668,10820341.819363885,12733010.310113331,15846324.847302783,2666666.6666666684,46809837.8142893
evolving,fast_20,1595.9999999999616,556.9999999999872,0.7000000000000002,26666666.666666668,10820341.819363603,12733010.310113406,15846324.847303065,2666666.6666666684,46809837.81428928
evolving,fast_20,1607.9999999999602,560.9999999999867,0.7000000000000002,26666666.666666668,10820341.81936326,12733010.3101135,15846324.847303407,2666666.666666669,46809837.814289264
evolving,fast_20,1619.9999999999588,564.9999999999862,0.7000000000000002,26666666.666666668,10820341.819362838,12733010.310113616,15846324.84730383,2666666.6666666693,46809837.81428923
evolving,fast_20,1631.9999999999575,568.9999999999858,0.7000000000000004,26666666.666666668,10820341.819362313,12733010.310113758,15846324.847304355,2666666.6666666702,46809837.81428919
evolving,fast_20,1643.9999999999561,572.9999999999853,0.7000000000000004,26666666.666666668,10820341.81936167,12733010.310113933,15846324.847304998,2666666.666666671,46809837.81428915
evolving,fast_20,1655.9999999999548,576.9999999999849,0.7000000000000006,26666666.666666668,10820341.819360884,12733010.31011415,15846324.847305784,2666666.6666666726,46809837.81428909
evolving,fast_20,1667.9999999999534,580.9999999999844,0.7000000000000008,26666666.666666668,10820341.819359919,12733010.310114421,15846324.847306749,2666666.6666666744,46809837.81428904
evolving,fast_20,1679.999999999952,584.999999999984,0.7000000000000011,26666666.666666668,10820341.81935874,12733010.310114753,15846324.847307928,2666666.6666666768,46809837.81428897
evolving,fast_20,1691.9999999999507,588.9999999999835,0.7000000000000013,26666666.666666668,10820341.8193573,12733010.310115155,15846324.847309368,2666666.6666666786,46809837.81428888
evolving,fast_20,1703.9999999999493,592.9999999999831,0.7000000000000017,26666666.666666668,10820341.819355547,12733010.31011565,15846324.84731112,2666666.6666666833,46809837.81428877
evolving,fast_20,1715.999999999948,596.9999999999826,0.7000000000000024,26666666.666666657,10820341.819353418,12733010.310116258,15846324.847313238,2666666.6666666875,46809837.81428863
evolving,fast_20,1727.9999999999466,600.9999999999822,0.7000000000000031,26666666.66666665,10820341.819350833,12733010.310116999,15846324.847315816,2666666.666666693,46809837.81428849
evolving,fast_20,1739.9999999999452,604.9999999999817,0.7000000000000042,26666666.666666638,10820341.8193477,12733010.310117902,15846324.847318938,2666666.666666701,46809837.81428832
evolving,fast_20,1751.9999999999438,608.9999999999812,0.7000000000000055,26666666.66666663,10820341.81934391,12733010.310118996,15846324.847322721,2666666.6666667126,46809837.8142881
evolving,fast_20,1763.9999999999425,612.9999999999808,0.7000000000000073,26666666.666666612,10820341.819339331,12733010.310120324,15846324.84732728,2666666.6666667266,46809837.81428785
evolving,fast_20,1775.999999999941,616.9999999999803,0.7000000000000095,26666666.666666593,10820341.81933381,12733010.310121935,15846324.847332783,2666666.6666667443,46809837.81428756
evolving,fast_20,1787.9999999999397,620.9999999999799,0.7000000000000126,26666666.666666564,10820341.819327164,12733010.310123874,15846324.8473394,2666666.6666667685,46809837.8142872
evolving,fast_20,1799.9999999999384,624.9999999999794,0.7000000000000164,26666666.666666526,10820341.81931917,12733010.310126217,15846324.847347356,2666666.666666799,46809837.81428678
evolving,fast_20,1811.999999999937,628.999999999979,0.7000000000000215,26666666.666666478,10820341.819309575,12733010.31012904,15846324.847356902,2666666.666666839,46809837.814286284
evolving,fast_20,1823.9999999999357,632.9999999999785,0.7000000000000279,26666666.66666642,10820341.819298077,12733010.310132435,15846324.847368341,2666666.6666668905,46809837.814285696
evolving,fast_20,1835.9999999999343,636.9999999999781,0.7000000000000364,26666666.66666634,10820341.819284314,12733010.310136504,15846324.847382026,2666666.6666669575,46809837.814285
evolving,fast_20,1847.999999999933,640.9999999999776,0.700000000000047,26666666.66666624,10820341.819267862,12733010.310141379,15846324.847398378,2666666.6666670428,46809837.81428417
evolving,fast_20,1859.9999999999316,644.9999999999771,0.7000000000000608,26666666.66666611,10820341.819248226,12733010.31014721,15846324.847417884,2666666.6666671527,46809837.81428317
evolving,fast_20,1871.9999999999302,648.9999999999767,0.7000000000000786,26666666.666665938,10820341.819224814,12733010.310154164,15846324.847441124,2666666.666667293,46809837.81428198
evolving,fast_20,1883.9999999999288,652.9999999999762,0.7000000000001011,26666666.666665725,10820341.819196949,12733010.310162447,15846324.847468777,2666666.666667473,46809837.81428054
evolving,fast_20,1895.9999999999275,656.9999999999758,0.70000000000013,26666666.666665457,10820341.81916382,12733010.310172303,15846324.847501637,2666666.6666677035,46809837.81427883
evolving,fast_20,1907.999999999926,660.9999999999753,0.7000000000001666,26666666.666665114,10820341.819124486,12733010.310184006,15846324.847540628,2666666.666667996,46809837.81427679
evolving,fast_20,1919.9999999999247,664.9999999999749,0.7000000000002131,26666666.66666468,10820341.819077834,12733010.310197877,15846324.847586844,2666666.666668366,46809837.81427432
evolving,fast_20,1931.9999999999234,668.9999999999744,0.7000000000002721,26666666.666664127,10820341.81902258,12733010.31021429,15846324.847641548,2666666.6666688374,46809837.81427134
evolving,fast_20,1943.999999999922,672.999999999974,0.7000000000003468,26666666.666663427,10820341.818957206,12733010.310233677,15846324.847706221,2666666.666669432,46809837.81426771
evolving,fast_20,1955.9999999999206,676.9999999999735,0.7000000000004408,26666666.666662544,10820341.818879958,12733010.310256537,15846324.847782586,2666666.666670181,46809837.81426333
evolving,fast_20,1967.9999999999193,680.999999999973,0.7000000000005594,26666666.666661434,10820341.81878878,12733010.310283452,15846324.847872654,2666666.666671126,46809837.814257994
evolving,fast_20,1979.999999999918,684.9999999999726,0.7000000000007086,26666666.666660037,10820341.818681277,12733010.31031509,15846324.84797876,2666666.666672315,46809837.81425151
evolving,fast_20,1991.9999999999166,688.9999999999721,0.7000000000008958,26666666.666658282,10820341.818554662,12733010.310352212,15846324.84810362,2666666.666673806,46809837.81424361
evolving,fast_20,2003.9999999999152,692.9999999999717,0.7000000000011302,26666666.66665608,10820341.818405697,12733010.310395697,15846324.848250384,2666666.6666756733,46809837.814233944
evolving,fast_20,2015.9999999999138,696.9999999999712,0.7000000000014233,26666666.666653328,10820341.818230616,12733010.310446547,15846324.848422712,2666666.666678007,46809837.81422212
evolving,fast_20,2027.9999999999125,700.9999999999708,0.700000000001789,26666666.666649893,10820341.81802505,12733010.31050592,15846324.848624842,2666666.6666809185,46809837.814207666
evolving,fast_20,2039.999999999911,704.9999999999703,0.7000000000022445,26666666.666645613,10820341.817783924,12733010.310575113,15846324.848861689,2666666.6666845456,46809837.81418994
evolving,fast_20,2051.99999999991,708.99999999997,0.7000000000028108,26666666.666640293,10820341.817501351,12733010.310655637,15846324.849138942,2666666.6666890536,46809837.81416822
evolving,fast_20,2063.9999999999127,712.9999999999709,0.7000000000035136,26666666.666633684,10820341.817170518,12733010.310749164,15846324.849463167,2666666.6666946486,46809837.81414155
evolving,fast_20,2075.9999999999154,716.9999999999718,0.7000000000043842,26666666.666625503,10820341.816783542,12733010.310857631,15846324.849841962,2666666.6667015776,46809837.81410885
evolving,fast_20,2087.999999999918,720.9999999999727,0.7000000000054609,26666666.666615374,10820341.816331271,12733010.310983194,15846324.850284103,2666666.6667101467,46809837.81406869
evolving,fast_20,2099.999999999921,724.9999999999736,0.7000000000067902,26666666.666602872,10820341.815803159,12733010.311128305,15846324.850799713,2666666.666720726,46809837.814019404
evolving,fast_20,2111.9999999999236,728.9999999999745,0.7000000000084283,26666666.66658746,10820341.815186985,12733010.311295718,15846324.851400476,2666666.666733762,46809837.813958935
evolving,fast_20,2123.9999999999263,732.9999999999754,0.7000000000104439,26666666.66656849,10820341.814468656,12733010.311488518,15846324.852099836,2666666.6667497996,46809837.81388475
evolving,fast_20,2135.999999999929,736.9999999999764,0.7000000000129196,26666666.666545186,10820341.813631883,12733010.311710168,15846324.852913303,2666666.6667694966,46809837.813793786
evolving,fast_20,2147.999999999932,740.9999999999773,0.7000000000159554,26666666.6665166,10820341.812657878,12733010.311964521,15846324.85385872,2666666.6667936486,46809837.81368232
evolving,fast_20,2159.9999999999345,744.9999999999782,0.7000000000196722,26666666.66648158,10820341.811524985,12733010.31225589,15846324.854956595,2666666.6668232144,46809837.81354583
evolving,fast_20,2171.9999999999372,748.9999999999791,0.7000000000242148,26666666.666438773,10820341.810208214,12733010.312589036,15846324.856230559,2666666.666859348,46809837.81337885
evolving,fast_20,2183.99999999994,752.99999999998,0.7000000000297582,26666666.666386515,10820341.808678802,12733010.312969245,15846324.857707713,2666666.666903438,46809837.81317476
evolving,fast_20,2195.9999999999427,756.9999999999809,0.7000000000365121,26666666.666322824,10820341.806903606,12733010.313402329,15846324.859419217,2666666.666957152,46809837.81292554
evolving,fast_20,2207.9999999999454,760.9999999999818,0.700000000044728,26666666.66624531,10820341.804844482,12733010.313894693,15846324.86140083,2666666.667022487,46809837.812621556
evolving,fast_20,2219.999999999948,764.9999999999827,0.7000000000547066,26666666.666151132,10820341.802457556,12733010.314453341,15846324.863693576,2666666.667101835,46809837.812251195
evolving,fast_20,2231.999999999951,768.9999999999836,0.7000000000668078,26666666.66603687,10820341.799692366,12733010.315085895,15846324.866344504,2666666.6671980512,46809837.81180049
evolving,fast_20,2243.9999999999536,772.9999999999845,0.7000000000814603,26666666.66589846,10820341.796490904,12733010.315800654,15846324.869407557,2666666.6673145453,46809837.81125269
evolving,fast_20,2255.9999999999563,776.9999999999854,0.7000000000991756,26666666.665731046,10820341.792786526,12733010.316606546,15846324.87294452,2666666.667455377,46809837.81058775
evolving,fast_20,2267.999999999959,780.9999999999864,0.7000000001205618,26666666.665528845,10820341.788502693,12733010.317513186,15846324.877026152,2666666.6676253784,46809837.809781656
evolving,fast_20,2279.999999999962,784.9999999999873,0.7000000001463413,26666666.665284988,10820341.78355155,12733010.318530811,15846324.881733438,2666666.667830285,46809837.80880575
evolving,fast_20,2291.9999999999645,788.9999999999882,0.7000000001773714,26666666.664991327,10820341.777832277,12733010.319670295,15846324.88715905,2666666.668076906,46809837.807625905
evolving,fast_20,2303.9999999999673,792.9999999999891,0.700000000214667,26666666.664638188,10820341.771229245,12733010.320943043,15846324.893408943,2666666.6683732984,46809837.80620141
evolving,fast_20,2315.99999999997,796.99999999999,0.7000000002594288,26666666.664214134,10820341.763609895,12733010.322360948,15846324.900604239,2666666.668728995,46809837.804483965
evolving,fast_20,2327.9999999999727,800.9999999999909,0.7000000003130749,26666666.663705643,10820341.754822314,12733010.323936256,15846324.90888333,2666666.669155254,46809837.802416235
evolving,fast_20,2339.9999999999754,804.9999999999918,0.7000000003772777,26666666.663096745,10820341.744692512,12733010.3256814,15846324.918404233,2666666.66966535,46809837.79993026
evolving,fast_20,2351.999999999978,808.9999999999927,0.7000000004540077,26666666.662368625,10820341.733021269,12733010.327608794,15846324.929347357,2666666.6702749203,46809837.79694566
evolving,fast_20,2363.999999999981,812.9999999999936,0.7000000005455811,26666666.661499135,10820341.719580624,12733010.329730574,15846324.941918511,2666666.671002349,46809837.79336753
evolving,fast_20,2375.9999999999836,816.9999999999945,0.7000000006547197,26666666.660462238,10820341.704109812,12733010.332058245,15846324.956352426,2666666.6718692286,46809837.78908392
evolving,fast_20,2387.9999999999864,820.9999999999955,0.700000000784615,26666666.659227356,10820341.686310716,12733010.334602248,15846324.97291664,2666666.6729008825,46809837.78396299
evolving,fast_20,2399.999999999989,824.9999999999964,0.7000000009390055,26666666.65775866,10820341.665842662,12733010.337371435,15846324.991915999,2666666.6741269673,46809837.77784973
evolving,fast_20,2411.999999999992,828.9999999999973,0.7000000011222642,26666666.656014185,10820341.642316539,12733010.340372445,15846325.013697647,2666666.675582168,46809837.77056213
evolving,fast_20,2423.9999999999945,832.9999999999982,0.7000000013394992,26666666.653944854,10820341.615288155,12733010.343608884,15846325.038656699,2666666.6773069953,46809837.761886835
evolving,fast_20,2435.9999999999973,836.9999999999991,0.70000000159667,26666666.65149337,10820341.58425069,12733010.347080419,15846325.06724268,2666666.6793487044,46809837.75157406
evolving,fast_20,2448.0,841.0,0.7000000019007189,26666666.648592908,10820341.54862618,12733010.350781618,15846325.099966727,2666666.6817623395,46809837.73933181
evolving,fast_20,2460.0000000000027,845.0000000000009,0.700000002259723,26666666.645165626,10820341.507755892,12733010.354700621,15846325.137409734,2666666.684611932,46809837.72481924
evolving,fast_20,2472.0000000000055,849.0000000000018,0.7000000026830682,26666666.641120963,10820341.46088946,12733010.358817551,15846325.180231502,2666666.6879718727,46809837.707639046
evolving,fast_20,2484.000000000008,853.0000000000027,0.7000000031816456,26666666.63635373,10820341.40717262,12733010.363102619,15846325.22918111,2666666.691928476,46809837.68732878
evolving,fast_20,2496.000000000011,857.0000000000036,0.7000000037680768,26666666.630741853,10820341.345633417,12733010.367513902,15846325.285108436,2666666.6965817534,46809837.663350865
evolving,fast_20,2508.0000000000136,861.0000000000045,0.7000000044569705,26666666.624143876,10820341.275166642,12733010.37199481,15846325.348977234,2666666.7020474393,46809837.635081336
evolving,fast_20,2520.0000000000164,865.0000000000055,0.7000000052652129,26666666.616396066,10820341.19451635,12733010.376471011,15846325.421879716,2666666.7084592916,46809837.60179691
evolving,fast_20,2532.000000000019,869.0000000000064,0.7000000062122973,26666666.607309155,10820341.102256212,12733010.380846972,15846325.505052943,2666666.7159716976,46809837.56266036
evolving,fast_20,2544.000000000022,873.0000000000073,0.700000007320699,26666666.59666462,10820340.99676746,12733010.38500186,15846325.59989716,2666666.724762618,46809837.5167038
evolving,fast_20,2556.0000000000246,877.0000000000082,0.7000000086162971,26666666.58421048,10820340.876214113,12733010.388784908,15846325.707996368,2666666.7350369417,46809837.46280994
evolving,fast_20,2568.0000000000273,881.0000000000091,0.7000000101288528,26666666.56965652,10820340.738515297,12733010.392009953,15846325.831141224,2666666.7470302386,46809837.39969065
evolving,fast_20,2580.00000000003,885.00000000001,0.7000000118925482,26666666.552668896,10820340.581314195,12733010.394449301,15846325.9713547,2666666.761013021,46809837.32586289
evolving,fast_20,2592.0000000000327,889.0000000000109,0.7000000139465938,26666666.532864045,10820340.40194335,12733010.395826574,15846326.130920695,2666666.777295532,46809837.239621446
evolving,fast_20,2604.0000000000355,893.0000000000118,0.7000000163359106,26666666.509801824,10820340.197385935,12733010.395808622,15846326.312415889,2666666.7962331255,46809837.139008254
evolving,fast_20,2616.000000000038,897.0000000000127,0.7000000191118982,26666666.48297774,10820339.964232503,12733010.39399627,15846326.518745238,2666666.8182323156,46809837.02177788
evolving,fast_20,2628.000000000041,901.0000000000136,0.7000000223332958,26666666.451814245,10820339.69863281,12733010.389913788,15846326.753181435,2666666.843757559,46809836.88535869
evolving,fast_20,2640.0000000000437,905.0000000000146,0.7000000260671453,26666666.41565095,10820339.396242186,12733010.38299697,15846327.019408762,2666666.873338841,46809836.7268093
evolving,fast_20,2652.0000000000464,909.0000000000155,0.7000000303898704,26666666.373733625,10820339.052161869,12733010.372579629,15846327.321571756,2666666.907580169,46809836.5427698
evolving,fast_20,2664.000000000049,913.0000000000164,0.7000000353884817,26666666.325201865,10820338.66087276,12733010.357878301,15846327.664329106,2666666.9471690482,46809836.329407066
evolving,fast_20,2676.000000000052,917.0000000000173,0.7000000411619203,26666666.269075315,10820338.216161905,12733010.337975087,15846328.05291341,2666666.9928870536,46809836.08235384
evolving,fast_20,2688.0000000000546,921.0000000000182,0.7000000478225554,26666666.20423823,10820337.711041033,12733010.31179825,15846328.493197195,2666667.045621594,46809835.796640545
evolving,fast_20,2700.0000000000573,925.0000000000191,0.7000000554978484,26666666.129422236,10820337.137656385,12733010.27810055,15846328.991765851,2666667.1063789865,46809835.466619484
evolving,fast_20,2712.00000000006,929.00000000002,0.700000064332204,26666666.043187127,10820336.487189021,12733010.235434825,15846329.555998106,2666667.17629899,46809835.08588034
evolving,fast_20,2724.0000000000628,933.0000000000209,0.7000000744890206,26666665.943899456,10820335.749744693,12733010.182126816,15846330.194154764,2666667.2566708904,46809834.64715645
evolving,fast_20,2736.0000000000655,937.0000000000218,0.7000000861529635,26666665.82970869,10820334.914232474,12733010.116244774,15846330.915476218,2666667.3489513304,46809834.14222065
evolving,fast_20,2748.000000000068,941.0000000000227,0.700000099532478,26666665.698520765,10820333.968230944,12733010.035565596,15846331.73028982,2666667.454783996,46809833.56177004
evolving,fast_20,2760.000000000071,945.0000000000236,0.7000001148625652,26666665.547968663,10820332.897841033,12733009.937537206,15846332.65012763,2666667.576021362,46809832.89529827
evolving,fast_20,2772.0000000000737,949.0000000000246,0.7000001324078446,26666665.375379864,10820331.68752428,12733009.819236748,15846333.687855585,2666667.7147486503,46809832.13095466
evolving,fast_20,2784.0000000000764,953.0000000000255,0.7000001524659253,26666665.177740227,10820330.319925308,12733009.677324349,15846334.85781492,2666667.873310201,46809831.255388595
evolving,fast_20,2796.000000000079,957.0000000000264,0.700000175371115,26666664.951654084,10820328.775677243,12733009.507991895,15846336.17597684,2666668.0543384454,46809830.25357808
evolving,fast_20,2808.000000000082,961.0000000000273,0.7000002014984936,26666664.693300147,10820327.03318867,12733009.306906559,15846337.660111476,2666668.2607857124,46809829.108641185
evolving,fast_20,2820.0000000000846,965.0000000000282,0.7000002312683793,26666664.398382824,10820325.068410642,12733009.069148518,15846339.329972181,2666668.495959064,46809827.80162876
evolving,fast_20,2832.0000000000873,969.0000000000291,0.700000265151222,26666664.062078547,10820322.854582291,12733008.789142463,15846341.207496256,2666668.7635584287,46809826.31129699
evolving,fast_20,2844.00000000009,973.00000000003,0.7000003036729533,26666663.678976703,10820320.361953318,12733008.460582392,15846343.317023385,2666669.067718255,46809824.6138582
evolving,fast_20,2856.0000000000928,977.0000000000309,0.700000347420829,26666663.24301458,10820317.55748169,12733008.076349117,15846345.685532892,2666669.4130529496,46809822.682708
evolving,fast_20,2868.0000000000955,981.0000000000318,0.700000397049803,26666662.74740597,10820314.40450474,12733007.628420046,15846348.342901228,2666669.8047063993,46809820.48812725
evolving,fast_20,2880.000000000098,985.0000000000327,0.7000004532894677,26666662.184562687,10820310.862381779,12733007.107770545,15846351.322180908,2666670.2484058198,46809817.99695656
evolving,fast_20,2892.000000000101,989.0000000000337,0.7000005169516017,26666661.546008587,10820306.886106199,12733006.504266376,15846354.659902388,2666670.7505202643,46809815.17224158
evolving,fast_20,2904.0000000001037,993.0000000000346,0.7000005889383696,26666660.822285306,10820302.425885059,12733005.806546563,15846358.396400247,2666671.3181240903,46809811.97284682
evolving,fast_20,2916.0000000001064,997.0000000000355,0.7000006702512138,26666660.002849065,10820297.426683933,12733005.001896005,15846362.576165132,2666671.959065692,46809808.35303565
evolving,fast_20,2928.000000000109,1001.0000000000364,0.7000007620004872,26666659.075957865,10820291.82773477,12733004.076107262,15846367.248223094,2666672.6820418574,46809804.26201435
evolving,fast_20,2940.000000000112,1005.0000000000373,0.7000008654158727,26666658.02854816,10820285.562004406,12733003.013330676,15846372.466543753,2666673.496678071,46809799.643437386
evolving,fast_20,2952.0000000001146,1009.0000000000382,0.7000009818576396,26666656.846100252,10820278.555621363,12733001.795912296,15846378.290478889,2666674.4136151266,46809794.4348717
evolving,fast_20,2964.0000000001173,1013.0000000000391,0.7000011128287871,26666655.512491465,10820270.727258235,12733000.40421869,15846384.78523323,2666675.4446024112,46809788.56721689
evolving,fast_20,2976.00000000012,1017.00000000004,0.7000012599881307,26666654.009836026,10820261.987467187,12732998.816448044,15846392.022368839,2666676.6025982434,46809781.96407862
evolving,fast_20,2988.000000000123,1021.0000000000409,0.7000014251643822,26666652.318310764,10820252.237965776,12732997.008426689,15846400.080344988,2666677.9018776254,46809774.54109232
evolving,fast_20,3000.0000000001255,1025.0000000000418,0.700001610371284,26666650.415965293,10820241.370870244,12732994.953390276,15846409.045095049,2666679.3581478265,46809766.20519382
evolving,fast_20,3012.0000000001282,1029.0000000000427,0.7000018178238526,26666648.278515603,10820229.267873466,12732992.621748839,15846419.010642137,2666680.988672171,46809756.853833765
evolving,fast_20,3024.000000000131,1033.0000000000437,0.7000020499557943,26666645.879119646,10820215.799364446,12732989.980834913,15846430.0797552,2666682.8124024486,46809746.37413247
evolving,fast_20,3036.0000000001337,1037.0000000000446,0.7000023094381528,26666643.18813357,10820200.823486371,12732986.994633853,15846442.3646472,2666684.850120359,46809734.641971454
