case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_259_5,950.0000000000001,0.6600110254576506,0.00044300758850496875,0.00044320393120974986,228787491.22717035,21.020723285776526,21.020723295785317,0.0
primary_259_5,980.0000000000001,0.6600748584444851,0.0004934716731849142,0.0004937153077038838,219784242.79481,51.38382581259833,51.38382583500893,0.0
primary_259_5,1010.0000000000001,0.6602321841450405,0.0005516391672562601,0.0005519436409867464,211246591.0395047,120.3324808105019,120.332480760778,4.972390854618425e-08
primary_259_5,1040.0,0.6606038239644721,0.0006225751059934832,0.0006229629472163764,203244420.1486554,270.3678183077553,270.3678182839311,2.3824156869522994e-08
primary_259_5,1070.0,0.6614428600042632,0.0007182241494881017,0.0007187403661763016,195937865.91643155,582.5970608905866,582.5970609966154,0.0
primary_259_5,1104.7000945799282,0.6632796557261695,0.000901557422474387,0.0009023709617127444,188792764.3632301,1335.514626688295,1335.5146262434384,4.448565960046835e-07
primary_259_5,1132.3797164712782,0.6664849550737709,0.001177495815917014,0.0011788839468318602,184459275.9410314,2446.1303537026006,2446.130353868295,0.0
primary_259_5,1159.1197592812691,0.6721335330000378,0.0016634381920179293,0.0016662098290835426,181141980.3652683,4120.880329076581,4120.880328942573,1.3400767784332857e-07
primary_259_5,1185.84737060291,0.6815518911286675,0.0024737293360902854,0.0024798638480406938,177073018.97602284,6396.790497929535,6396.790495447307,2.482228410372045e-06
primary_259_5,1211.2453088316133,0.6950291252460166,0.0035879507047862484,0.003600870450456809,170496342.23638648,8831.153863469313,8831.153862393325,1.075988620868884e-06
primary_259_5,1236.6450779670486,0.7133551111337005,0.005203902584463315,0.005231124848582504,161088869.00188157,10970.07972330104,10970.079724516838,0.0
primary_259_5,1263.0351805354085,0.7372349041703615,0.007928867102391487,0.007992236483318605,149642545.55754256,12333.540271525948,12333.540274239067,0.0
primary_259_5,1288.4548491775618,0.7637644044645758,0.012481634367006542,0.01263939466989648,138120138.89291942,12592.430421651261,12592.43042187577,0.0
primary_259_5,1314.5007751917447,0.7927726047107506,0.020833321924081633,0.021276583844764323,126623195.24233334,11908.847920452017,11908.847924251124,0.0
primary_259_5,1339.5836773900332,0.8207356813970048,0.03538477714164046,0.03668278947204239,116447728.02124254,10661.905530025748,10661.905528424686,1.601061740075238e-06
primary_259_5,1365.27647089033,0.8479547517705883,0.06233206866412281,0.06647563234387202,107454687.65837479,9130.075252579465,9130.075258199979,0.0
primary_259_5,1391.0774597698432,0.8728010808959673,0.11061631102169335,0.12437411703464626,100409461.84451611,7596.591638883009,7596.591640520806,0.0
primary_259_5,1416.6009740016761,0.8943079644180804,0.1908669381458769,0.23589066760973354,96057361.42256565,6244.775558950216,6244.775562357173,0.0
primary_259_5,1442.445604139261,0.9126879485474582,0.3131107241381099,0.45583871395462844,95215595.22521275,5123.888231021274,5123.88823219964,0.0
primary_259_5,1468.305310196607,0.9276665251645011,0.4685346784530242,0.8815903116486047,99027069.5371019,4268.028526672289,4268.028529434784,0.0
primary_259_5,1493.6130084602732,0.9392890515456606,0.6255914207875087,1.6708789689150294,108304993.642124,3667.035614761208,3667.035616618913,0.0
primary_259_5,1499.9269391957191,0.9413928030128604,0.6618832668619715,1.957558446513716,111580610.95315696,3548.445417422891,3548.445418854129,0.0
primary_259_50,950.0000000000001,0.6600055127288253,0.00044300758850496875,0.00044320393120974986,228787491.22717035,21.020723285776526,21.020723295785317,0.0
primary_259_50,1050.0,0.6601371650803516,0.0006274623390997881,0.0006278562952794427,200171495.13019705,353.9008350324502,353.90083494603044,8.641973181511275e-08
primary_259_50,1195.317387742566,0.6629426561674613,0.0011967139265442457,0.0011981477666626688,167732374.5046038,10393.08884963912,10393.08884473615,4.902969521936029e-06
primary_259_50,1300.0915654328955,0.686455676013136,0.00401660807189747,0.004032806274130542,153784239.63109696,57622.43401120145,57622.43398752188,2.367956767557189e-05
primary_259_50,1401.2369188594607,0.7605477868790572,0.017027879879008737,0.01732285131028215,120158426.47412105,95762.62924756664,95762.62929476603,0.0
primary_259_50,1499.2306116387467,0.8539904639554234,0.1057315079047457,0.118232397584554,89615232.72454332,64779.8890010293,64779.88895440283,4.662647552322596e-05
primary_260_5,950.0000000000001,0.6600104451704059,0.00044300758850496875,0.00044320393120974986,228787491.22717035,19.914369428630383,19.914369438112406,0.0
primary_260_5,980.0000000000001,0.6600709184825894,0.0004934764569456438,0.0004937200961894342,219784479.64083487,48.679413939365524,48.67941395607727,0.0
primary_260_5,1010.0000000000001,0.660219963433506,0.0005516582705433834,0.0005519627653679305,211247430.27420282,113.99919277299426,113.99919281360351,0.0
primary_260_5,1040.0,0.6605720400861145,0.0006226359580789031,0.0006230238751463109,203246770.50639397,256.1379409412959,256.1379408139705,1.2732539289572742e-07
primary_260_5,1070.0,0.6613654628143328,0.0007184114303856719,0.0007189279164184503,195944096.90519294,551.9341694060382,551.934169455825,0.0
primary_260_5,1104.5633374138633,0.6630945773263509,0.0009014236225520755,0.000902236920225105,188839541.71507514,1261.2595124347451,1261.2595126551823,0.0
primary_260_5,1132.0524954056382,0.666089570961613,0.0011768029116818021,0.0011781894084081296,184576809.48575738,2301.627815157611,2301.62781448651,6.711011337756645e-07
primary_260_5,1158.2138233545675,0.6712395156492665,0.0016608432539201553,0.0016636062431262312,181524387.1025223,3840.260380386789,3840.2603788264087,1.5603804968122859e-06
primary_260_5,1184.915185179104,0.6799551396663218,0.00253049927236567,0.002536918943907278,178144491.06766412,5979.190725383725,5979.190727725214,0.0
primary_260_5,1211.3792243322623,0.6931045658242648,0.003851298503644964,0.0038661883490484637,172152288.44290844,8391.602790597519,8391.602788351001,2.2465173969976604e-06
primary_260_5,1237.1679701192684,0.7106780331203479,0.005716224774961938,0.005749087853382877,163030276.60107416,10472.259268739803,10472.259270330156,0.0
primary_260_5,1263.2537737225484,0.732939173810388,0.008708334606994822,0.00878483589745742,151841650.59573656,11781.26449177301,11781.264495684034,0.0
primary_260_5,1288.7226226523799,0.7579913431391485,0.0137008019743475,0.013891121478931952,140283786.8180893,12060.29924950058,12060.299250491526,0.0
primary_260_5,1313.851647347517,0.7843940314590345,0.022362611809639256,0.022874137261703127,129118648.79054658,11467.444506787537,11467.444502799506,3.988030584878288e-06
primary_260_5,1339.1418954339206,0.8110581114022197,0.037923789441738,0.03941869575980061,118756901.32688859,10295.41968216418,10295.419676858653,5.305526428855956e-06
primary_260_5,1365.0464760397808,0.8370647911495906,0.06664796891898524,0.07140710760739771,109603179.53342047,8830.185829020496,8830.185828283413,7.370836101472378e-07
primary_260_5,1390.1668417107035,0.8600568958098564,0.1155288786337674,0.13061916420211803,102665816.39114895,7401.733342360745,7401.7333399080235,2.4527216737624258e-06
primary_260_5,1415.9912009841764,0.8807996289516163,0.19857509038344068,0.24777753723483426,98197798.61192067,6085.219508595146,6085.219511897604,0.0
primary_260_5,1441.2634174509244,0.8979850767826599,0.318781045580873,0.4679568052428848,97303980.88766414,5024.089647213025,5024.08964576699,1.4460356396739371e-06
primary_260_5,1466.5389141589108,0.9120891930564955,0.4690913505888101,0.8835632101851437,100810280.34796926,4204.345608510874,4204.345611015628,0.0
primary_260_5,1492.2193085340696,0.9235055389709173,0.6261999390676303,1.6752269582452701,109887010.18678595,3601.4517816500875,3601.451783004037,0.0
primary_260_5,1499.7007294071727,0.9260518575961855,0.668416543948888,2.0158320077520844,113705980.91692303,3463.2232752819928,3463.223274857381,4.2461169869056903e-07
primary_260_50,950.0000000000001,0.660005222585203,0.00044300758850496875,0.00044320393120974986,228787491.22717035,19.914369428630383,19.914369438112406,0.0
primary_260_50,1050.0,0.6601299457851331,0.0006274663811662168,0.0006278603424231549,200171649.2634666,335.27447531029634,335.2744752554724,5.482394271894009e-08
primary_260_50,1195.1209448960249,0.6627742132421092,0.0011960428248656983,0.0011974750563147594,167782883.01079637,9806.885793233821,9806.885796180271,0.0
primary_260_50,1299.693284412303,0.6847758000597159,0.00420397319255018,0.004221721195281565,155075663.50726563,54383.55571563444,54383.55573254837,0.0
primary_260_50,1400.2303899735653,0.7537271853799448,0.018233525672396222,0.01857216165879373,122708236.67980486,91835.3415250031,91835.34149187923,3.312386979814619e-05
primary_260_50,1499.121865118334,0.8429034913134531,0.11241416391656243,0.12665159734026551,91641857.22080512,62781.972644380345,62781.97269131027,0.0
primary_261_5,950.0000000000001,0.6600042034808706,0.00023663014075033672,0.00023668614782681066,155134873.09263775,5.4342205948859,5.434220595005717,0.0
primary_261_5,980.0000000000001,0.6600287389373969,0.00026935772082350214,0.00026943029395340223,147455647.2572993,13.29020213656388,13.290202144342606,0.0
primary_261_5,1010.0000000000001,0.6600899071918775,0.00030778266776111153,0.00030787742709696686,140256450.10694224,31.16195219080988,31.16195220442279,0.0
primary_261_5,1040.0,0.6602362118445977,0.00035522458254462665,0.0003553508118884366,133610200.29860817,70.22265214159,70.22265215041541,0.0
primary_261_5,1070.0,0.6605703892417091,0.00041944810014816683,0.0004196241106841697,127688382.27051252,152.34212764950243,152.3421277423466,0.0
primary_261_5,1104.476629092651,0.6613116664861809,0.0005412881739361947,0.0005415813255029141,122278206.60394605,354.0250081563288,354.0250080397001,1.1662871202133829e-07
primary_261_5,1131.829826765585,0.6626241786006217,0.0007246602423504348,0.000725185755635863,119605903.46424875,665.4884880803021,665.4884876382057,4.420963932716404e-07
primary_261_5,1159.275494576074,0.6651305334227195,0.0010827776880657784,0.0010839513664202868,118716837.27055404,1206.7772820791545,1206.7772823338573,0.0
primary_261_5,1184.9707792261147,0.6692382255651733,0.0017485000575585392,0.0017515626649790726,119448319.01806699,2022.4922947442324,2022.4922958652398,0.0
primary_261_5,1211.2231463269386,0.6761062723622491,0.003068752266341124,0.0030781984949487464,121059176.52843998,3263.083425200155,3263.0834247781377,4.2201736505376175e-07
primary_261_5,1236.0212873095124,0.6861905055904204,0.005062367794154578,0.00508812575812512,121353029.97705446,4853.554602257977,4853.554601619396,6.385816959664226e-07
primary_261_5,1261.013302499704,0.7010315552995585,0.007532958520559519,0.007590134690347365,118663099.64908113,6786.461186185625,6786.461186395623,0.0
primary_261_5,1286.5808069627137,0.7218356979280155,0.01082696009557459,0.01094546622158313,113799702.44310203,8823.877008391972,8823.87700492739,3.4645818232093006e-06
primary_261_5,1312.8093658773382,0.7493648918264764,0.016070987205375614,0.016333482391915313,107820661.216325,10502.753652213465,10502.753644767345,7.446120434906334e-06
primary_261_5,1338.6816432987894,0.781737104715422,0.025150891669163743,0.025799779118870818,101794095.19611892,11313.389139969684,11313.38913857648,1.3932040019426495e-06
primary_261_5,1364.89621106929,0.8174442735192335,0.0424066881086174,0.04428465360191183,96212045.85826549,11116.931809546308,11116.931812553232,0.0
primary_261_5,1390.6599494282063,0.852357984420117,0.07495298827252184,0.0810261395607894,91812410.28196377,10103.050924787707,10103.050919207119,5.580588549491949e-06
primary_261_5,1415.888654519074,0.8837291789826144,0.13441601953712531,0.1552894029591973,89211773.81573746,8674.266232123731,8674.266227824313,4.299417923903093e-06
primary_261_5,1441.5640437309412,0.9109791939439912,0.2390506204440597,0.3141478616929291,89317437.87635106,7144.553831243215,7144.553827012467,4.230748345435131e-06
primary_261_5,1467.1257157647315,0.9326588082138652,0.3926467863446216,0.6464883654462975,93558100.41006666,5799.887499163811,5799.887499310993,0.0
primary_261_5,1492.8979070947003,0.9492045336539487,0.5717730201393689,1.3352101736454243,103514080.10907646,4745.704476983447,4745.704474808221,2.1752266547991894e-06
primary_261_5,1499.4019657005406,0.952459649497054,0.6152966538864989,1.5994055162311078,107065525.54163976,4529.459489140568,4529.45948921906,0.0
primary_261_50,950.0000000000001,0.6600021017404354,0.00023663014075033672,0.00023668614782681066,155134873.09263775,5.4342205948859,5.434220595005717,0.0
primary_261_50,1050.0,0.6600539643563661,0.00036021852317464834,0.0003603483273169429,130942450.43497266,91.51951979244963,91.51951975180052,4.064911252044112e-08
primary_261_50,1199.8973452952114,0.6613669741431005,0.0007978853491167659,0.000798522478503304,104560947.57162255,3034.511606316694,3034.511606032081,2.846127244993113e-07
primary_261_50,1303.1327455178098,0.6728425778430925,0.003474213984275231,0.0034863262276089357,102751326.88648544,20367.695068271503,20367.695068903326,0.0
primary_261_50,1404.470705410191,0.7245188670191237,0.016678462712207704,0.016961351988903257,95959830.68587805,67151.53792548734,67151.53793904332,0.0
primary_261_50,1499.8929266778719,0.827198310098278,0.07601834470865582,0.08227256923697926,79446768.26450287,79427.98842705906,79427.9884531849,0.0
primary_262_5,950.0000000000001,0.6600039933068271,0.00023663014075033672,0.00023668614782681066,155134873.09263775,5.162509565141605,5.162509565255431,0.0
primary_262_5,980.0000000000001,0.6600273019905174,0.0002693577211552971,0.00026943029428537604,147455647.2572993,12.625692029736214,12.62569202934315,3.930651359951298e-10
primary_262_5,1010.0000000000001,0.6600854118322292,0.0003077826693082961,0.0003078774286451043,140256450.16514963,29.603854581277044,29.603854567789064,1.3487980510262787e-08
primary_262_5,1040.0,0.6602244012520715,0.00035522458818759136,0.00035535081753541246,133610200.58964531,66.71151953465753,66.71151956213343,0.0
primary_262_5,1070.0,0.6605418696512788,0.0004194481196486155,0.00041962413020098753,127688383.08541651,144.7250212686573,144.725021369842,0.0
primary_262_5,1104.4765902818353,0.6612460815991203,0.000541288115805788,0.0005415812673095257,122278215.68430482,336.3234479425677,336.3234478832649,5.9302806221239734e-08
primary_262_5,1131.829655138366,0.6624929566557948,0.0007246598022244908,0.0007251853148713416,119605941.47369929,632.2116292239433,632.2116289177653,3.0617798074672464e-07
primary_262_5,1159.2739260253866,0.6648737897660745,0.001082771661860355,0.0010839453271435922,118717199.02971958,1146.4007969503227,1146.40079663616,3.141626621072646e-07
primary_262_5,1184.948817601491,0.6687713330175388,0.0017483743271884291,0.0017514364937898722,119453910.5982309,1920.5569977039422,1920.5569964514618,1.2524803878477542e-06
primary_262_5,1210.880018358815,0.6751802817148402,0.003065715852734422,0.0030751433685086904,121159820.43121116,3081.7740173071643,3081.7740178125687,0.0
primary_262_5,1236.38312571306,0.6849541359581137,0.005303401410933111,0.005331677436572871,122100274.99458136,4636.963434310309,4636.963435532429,0.0
primary_262_5,1262.3937105121809,0.6996865240539721,0.008272368988211848,0.008341371894390142,119886764.84029286,6563.876165617265,6563.876168537359,0.0
primary_262_5,1288.7275677629004,0.7202754182202231,0.01216270087725817,0.012312453567059444,115057745.98907319,8570.07953231018,8570.07953387911,0.0
primary_262_5,1314.5346361014363,0.7461920993740334,0.01801598100197143,0.018346511402857767,109214507.52322993,10132.92330666567,10132.923313145086,0.0
primary_262_5,1340.2764480747892,0.7768127594467699,0.028144153749782904,0.028959185519512553,103235256.28405239,10885.53242098376,10885.532420303629,6.80131051922217e-07
primary_262_5,1366.478419655833,0.8106296780387018,0.04734229932150099,0.04969497363825748,97695373.28021356,10681.201087812908,10681.201092019437,0.0
primary_262_5,1392.3027351378432,0.8437038872275191,0.08336988767280944,0.09095259532893309,93390065.92611375,9699.150243184044,9699.150240018922,3.1651215977035463e-06
primary_262_5,1417.6702279274482,0.8734316271789331,0.1485858871257135,0.17451658937635273,90997507.97681965,8323.660007878605,8323.660012351404,0.0
primary_262_5,1442.7484057857082,0.8985005444976943,0.25686515197696225,0.3456507962993537,91454598.74420159,6901.648268617712,6901.648267874882,7.428307071677409e-07
primary_262_5,1467.8385322012282,0.9186216831433768,0.4106353636907285,0.6967424551670012,96035008.89707042,5645.033788055505,5645.03378870844,0.0
primary_262_5,1493.1753186054057,0.934099365724725,0.584859965581169,1.4088257385244352,106193568.25728144,4651.925907211778,4651.925905356222,1.8555565475253388e-06
primary_262_5,1499.8012921221284,0.9370680627830515,0.6281506971564529,1.6892614625144065,109892125.1063213,4439.709382449054,4439.709381793142,6.559121175087057e-07
primary_262_50,950.0000000000001,0.6600019966534136,0.00023663014075033672,0.00023668614782681066,155134873.09263775,5.162509565141605,5.162509565255431,0.0
primary_262_50,1050.0,0.6600512661385689,0.0003602185236578,0.00036034832780044285,130942450.49318008,86.94354380282789,86.94354385024927,0.0
primary_262_50,1199.8972915033173,0.6612986234483742,0.0007978851857593549,0.0007985223148848998,104560957.35047047,2882.7828118535945,2882.7828109427114,9.108830454351846e-07
primary_262_50,1303.017387477595,0.6721701620242272,0.0034729517528249722,0.003485055181325649,102777814.17663454,19314.260507804072,19314.2605024201,5.383972165873274e-06
primary_262_50,1402.9759979631526,0.7196961432284398,0.017756922401186176,0.018077930815857367,97815846.24185029,63403.31820395032,63403.31823783954,0.0
primary_262_50,1499.4677279886268,0.8176728088580185,0.08078563275617676,0.08788552010822544,81201744.10719296,76904.86307143439,76904.86309492604,0.0
primary_263_5,950.0000000000001,0.6600037831327836,0.00023663014075033672,0.00023668614782681066,155134873.09263775,4.89079853539731,4.890798535505145,0.0
primary_263_5,980.0000000000001,0.6600258650436457,0.00026935772124010563,0.00026943029437023026,147455647.2572993,11.961181922908118,11.961181920651114,2.2570034730051702e-09
primary_263_5,1010.0000000000001,0.6600809164726342,0.00030778266982560507,0.0003078774291627318,140256450.22335708,28.04575697174065,28.04575698090011,0.0
primary_263_5,1040.0,0.6602125906598031,0.00035522458958711374,0.00035535081893592975,133610200.64785273,63.20038692757941,63.20038693311388,0.0
primary_263_5,1070.0,0.6605133501633934,0.00041944812459180606,0.0004196241351483275,127688383.26003881,137.10791488666436,137.10791485987318,2.679118438209116e-08
primary_263_5,1104.4765796080296,0.66118049794612,0.0005412880995348812,0.0005415812510209901,122278218.18722424,318.6221331221079,318.6221332144397,0.0
primary_263_5,1131.8296041151607,0.6623617447073822,0.000724659670284164,0.0007251851827395831,119605952.76594034,598.9366473016313,598.9366473651455,0.0
primary_263_5,1159.2733932164738,0.6646172040383975,0.0010827696109390475,0.001083943271773706,118717321.84739283,1086.051806123392,1086.051805890951,2.3244092517415993e-07
primary_263_5,1184.9401035488968,0.6683077978528057,0.0017483244230589263,0.0017513864147019635,119456128.59227799,1819.1703563854396,1819.1703561523293,2.331103132746648e-07
primary_263_5,1210.7190109204835,0.6743275767433217,0.003064290170428043,0.003073708906416733,121206969.49569194,2911.5265564586966,2911.5265572637295,0.0
primary_263_5,1236.0330555246533,0.683416983994998,0.005421129033904361,0.005450677861916054,122657320.19774882,4370.968792597204,4370.968789713005,2.8841986932093278e-06
primary_263_5,1262.2412266545853,0.6973068088717751,0.008853049571543384,0.008932126126924324,121292733.77541487,6215.144226264887,6215.144228116118,0.0
primary_263_5,1287.2384452777533,0.7155042475795019,0.01298742872356106,0.013158321485981955,117141930.64681755,8047.00278410231,8047.002784804321,0.0
primary_263_5,1313.00160348817,0.7394883779378043,0.01924226838366539,0.01961979779853811,111473439.61119314,9598.409688589723,9598.409683996722,4.5930009946459904e-06
primary_263_5,1339.1419281345352,0.7685090615700502,0.030066403612512553,0.030998414452798332,105412718.75275147,10415.914765362895,10415.914770027865,0.0
primary_263_5,1364.6785666472688,0.7994963340816248,0.04943179207091735,0.05200236201735585,99962801.49900202,10315.763822532346,10315.763820044493,2.4878536351025105e-06
primary_263_5,1390.0032342234335,0.8302600304231496,0.08513499011448643,0.09305743382309511,95644761.5028388,9472.646660951505,9472.646667212583,0.0
primary_263_5,1415.812706643158,0.8592016871751793,0.15159652831779635,0.17868447428345938,93107167.05725703,8173.647552831953,8173.647558135413,0.0
primary_263_5,1441.2695526112188,0.8836722796684953,0.2615854652093775,0.3542528659508985,93510678.6437853,6796.883247717483,6796.883249282819,0.0
primary_263_5,1466.7395653657768,0.903364272106414,0.41698529391677364,0.7152225999891814,98156392.23408711,5565.839387808226,5565.839388156686,0.0
primary_263_5,1492.4939037081917,0.91854214274746,0.5917407723542928,1.449424121450142,108502711.00402775,4584.646143094969,4584.646145515599,0.0
primary_263_5,1499.2338251622432,0.9217183641008142,0.6349157395558912,1.73909370615853,112272018.05058342,4374.280069324062,4374.280070272212,0.0
primary_263_50,950.0000000000001,0.6600018915663918,0.00023663014075033672,0.00023668614782681066,155134873.09263775,4.89079853539731,4.890798535505145,0.0
primary_263_50,1050.0,0.6600485679207453,0.00036021852373390156,0.00036034832787659927,130942450.49318008,82.36756781320544,82.3675678494208,0.0
primary_263_50,1199.8972768560852,0.6612302743263874,0.0007978851413184356,0.0007985222703729781,104560960.02801217,2731.056571612881,2731.056571723288,0.0
primary_263_50,1304.3359082511497,0.6718134979669276,0.0035661940699676896,0.0035789573263616276,102861481.47555335,18680.72061619085,18680.7206187339,0.0
primary_263_50,1405.211404089484,0.7178297395818602,0.019896844670143566,0.02030076585504638,99089733.55870846,61290.10357592713,61290.103587265316,0.0
primary_263_50,1498.8197428813469,0.8082323561923522,0.08581723110165984,0.09387316630904796,83113621.564726,74325.80766252824,74325.80761146187,5.106636672280729e-05
primary_264_5,950.0000000000001,0.6600033022166407,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.864699020022038,3.8646990174929092,2.529128906303413e-09
primary_264_5,980.0000000000001,0.6600226183853007,0.0002351069444441875,0.00023516223271817052,133101647.41273935,9.451844047284881,9.451844042662433,4.6224482019852076e-09
primary_264_5,1010.0000000000001,0.6600709156596714,0.0002702118261016303,0.0002702848602672908,126236409.26922752,22.162847294008078,22.162847288063087,5.944990277839679e-09
primary_264_5,1040.0,0.6601867761290088,0.0003136692158989449,0.00031376763514703594,119908761.36915793,49.947665343120185,49.94766535878766,0.0
primary_264_5,1070.0,0.6604522041780769,0.00037247857245379073,0.00037261736443776805,114272817.42439803,108.37778764543368,108.37778770522914,0.0
primary_264_5,1104.4767216425616,0.6610428665186256,0.00048360629151459407,0.0004838402797179539,109102444.42901003,251.9845767353549,251.98457660556014,1.297947562761692e-07
primary_264_5,1131.8302194487032,0.6620917693593866,0.0006501576562550597,0.0006505806362367202,106496558.40946722,474.06142126745385,474.06142101671,2.507438239263138e-07
primary_264_5,1159.2788476029923,0.6641009016054364,0.0009747535403395285,0.0009757046118642689,105518229.2621698,860.8416038457136,860.8416034655436,3.8017003589629894e-07
primary_264_5,1185.014391218328,0.6674112135204664,0.0015778665072023726,0.0015803601044805514,105995837.4494618,1446.1926522032072,1446.1926527626902,0.0
primary_264_5,1210.5728198236375,0.6727910580738699,0.0027050945666359707,0.002712431951570534,107008984.24297838,2308.4631022577883,2308.4631014750476,7.827406989235897e-07
primary_264_5,1236.184107953543,0.6812688658336125,0.004376983143273891,0.004396225347513993,106228722.74988692,3477.144492952134,3477.144491994061,9.580730875313748e-07
primary_264_5,1261.7198904233069,0.6937580950060211,0.00637804127088884,0.006418981801737406,102462043.36125718,4860.658603070297,4860.6586062270235,0.0
primary_264_5,1288.269779629612,0.711753027204086,0.009177864966207858,0.009262878413485226,96523137.96057354,6281.72109789,6281.721096590219,1.299781615671236e-06
primary_264_5,1314.904041681677,0.7352661099413065,0.01362333710289673,0.013811495765606823,89578011.22795919,7354.910971428183,7354.910973555755,0.0
primary_264_5,1340.2469879183514,0.7621007786497431,0.020866419573658406,0.02131110605416331,82714790.61211215,7805.705756126621,7805.705753947107,2.179514012823347e-06
primary_264_5,1365.7911620862124,0.792008550695938,0.03381371854884126,0.0349971006606044,76036108.09050979,7646.1671904545965,7646.167185212553,5.242043698672205e-06
primary_264_5,1391.798402874374,0.8233341351162655,0.057841088703923335,0.06139207304673742,69926048.22952056,6987.150985977003,6987.150990249685,0.0
primary_264_5,1417.698168648486,0.8533674717984443,0.10137115369353136,0.11280647634469518,64986884.160628885,6059.258090382203,6059.258090052292,3.2991101761581376e-07
primary_264_5,1443.1846281186763,0.8802124795446334,0.17550465179844943,0.2128631194600103,61774151.47735493,5091.588016214845,5091.5880192814975,0.0
primary_264_5,1468.9732188845096,0.9036166656890261,0.29281177833487027,0.41405070017345896,60909517.502353415,4210.428132259745,4210.428130813916,1.4458291843766347e-06
primary_264_5,1493.9613105096319,0.9222739031616538,0.4428178981437874,0.7947453743911929,63167505.58224797,3524.591026406401,3524.5910286342287,0.0
primary_264_5,1499.60310973481,0.9255939964703014,0.4792844109396829,0.920434150636049,64183636.67060237,3395.7269496245235,3395.726949184045,4.4047828851034865e-07
primary_264_50,950.0000000000001,0.6600016511083204,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.864699020022038,3.8646990174929092,2.529128906303413e-09
primary_264_50,1050.0,0.6600427551294437,0.00031875245584286817,0.0003188540913675471,117388733.45971213,65.0873191126294,65.0873191137923,0.0
primary_264_50,1199.8974741720353,0.6610967704889446,0.0007263362185818084,0.0007268641663518191,92420682.56202352,2159.7020444222426,2159.7020428808582,1.5413843357237056e-06
primary_264_50,1303.349727124766,0.6704503573998352,0.0032010720579806152,0.0032113518265810288,90124420.24600051,14596.634942587774,14596.634933759256,8.828517820802517e-06
primary_264_50,1404.0174371644962,0.7127973947025645,0.014142374181151496,0.014345250075440569,80481772.8785834,46668.354064491105,46668.35407016324,0.0
primary_264_50,1499.6135737357258,0.8004692736841551,0.06195613116758441,0.06604822357050452,60844866.744811535,53891.4958421577,53891.49579987338,4.2284322262275964e-05
primary_265_5,950.0000000000001,0.6600031371058087,0.00020534523135072068,0.00020538740667526092,140440174.75237942,3.6714640690209364,3.671464066618264,2.4026722833525582e-09
primary_265_5,980.0000000000001,0.6600214874660362,0.00023510694552692697,0.00023516223380141933,133101647.5291542,8.97925184492084,8.979251850745204,0.0
primary_265_5,1010.0000000000001,0.6600673698766146,0.0002702118301259171,0.00027028486429375324,126236409.50205724,21.054704929315793,21.054704914232246,1.5083546855976238e-08
primary_265_5,1040.0,0.6601774373219205,0.00031366922965960777,0.0003137676489163355,119908762.06764707,47.45028207618853,47.4502820631265,1.3062027903743001e-08
primary_265_5,1070.0,0.6604295936876483,0.0003724786203069632,0.000372617412326609,114272819.46165802,102.95889826641162,102.95889821378972,5.262189972654596e-08
primary_265_5,1104.4766166283034,0.6609907198355824,0.00048360614220763703,0.00048384013026648047,109102467.5955664,239.38475073356065,239.38475065312264,8.043801358326164e-08
primary_265_5,1131.8297754401324,0.661987154104402,0.000650156581451951,0.0006505795600346656,106496651.0174853,450.3538563347351,450.35385667384344,0.0
primary_265_5,1159.2750912567026,0.6638954415671913,0.0009747398112509535,0.0009756908559717427,105519043.2348441,817.7350818793074,817.7350819819087,0.0
primary_265_5,1184.9663870114273,0.6670319166903478,0.0015776031742299201,0.0015800959385982407,106007347.26987605,1372.6121609411437,1372.6121603559507,5.85192992730299e-07
primary_265_5,1211.178662274458,0.672283124420525,0.002772404012683424,0.0027801116052535366,107225078.73766159,2216.0924815485278,2216.092480818813,7.297148840734735e-07
primary_265_5,1237.3593850316774,0.6805602129998964,0.00469875298001029,0.004720935489711007,107017693.06374586,3362.0434411470733,3362.0434422189737,0.0
primary_265_5,1262.7570433152368,0.6924442131432975,0.006994816704155723,0.007044088814259261,103647316.09705405,4682.239962903315,4682.239966180682,0.0
primary_265_5,1288.5395198999272,0.7090172718350831,0.010043592647922471,0.010145489814836334,98023359.39003353,6009.007581897931,6009.007582301184,0.0
primary_265_5,1315.1004614074254,0.7311273169574184,0.014896257562633027,0.015121511492562552,91129276.14808327,7051.4118104666095,7051.411812429806,0.0
primary_265_5,1340.5687482310313,0.7565778309193639,0.02279633457831427,0.023328130445025633,84212086.24519955,7506.590004254725,7506.590002316407,1.93831783690257e-06
primary_265_5,1366.2595178170568,0.785016896220688,0.036887866344692856,0.03830069734942705,77467519.20140965,7370.4572335616795,7370.457230493871,3.0678083930979483e-06
primary_265_5,1391.3690249656765,0.8136536511497264,0.06158241146212036,0.06562367565815777,71543463.50515622,6778.66120097286,6778.661206998042,0.0
primary_265_5,1416.5139818819148,0.8413703800039248,0.10537895848228247,0.11779172810814724,66711793.538417086,5930.297743625788,5930.297738224504,5.40128348802682e-06
