parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,T2_C,first_step_attained,rho1,G1_nm,rho2,G2_nm,growth_fraction,f_GBseg_1,f_TJ_1,f_iso_1,f_GBseg_2,f_TJ_2,f_iso_2,C_GBseg,C_TJ,f_clean_GB,activity,growth_mobility,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,P_persistent_junction_drag,P_TJ_multihit,P_clean_GB,sigma_act_total,first_budget_h,second_budget_h,rho_target,growth_tolerance,classification
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1025.0,True,0.750171073065699,51.23508709451666,0.7516574025585041,51.23526783969892,3.527761784212865e-06,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5137850802987188,0.3653987448041863,0.12081617489709476,0.10963887955028817,0.07217974460538179,0.8903611204497118,0.05733997465401537,7.002480989914035e-06,0.04558292433492096,1.5285058005869372e-08,1.8613142937244296e-10,0.001517614422753441,0.3415684522646595,0.0044430755027034495,0.0015164634283142409,2.270048973237532,1.415371535526847,0.002149618989686103,93682664.70306233,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1025.0,True,0.750171073065699,51.23508709451666,0.7516574025585041,51.23526783969892,3.527761784212865e-06,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5137850802987188,0.3653987448041863,0.12081617489709476,0.10963887955028817,0.07217974460538179,0.8903611204497118,0.05733997465401537,7.002480989914035e-06,0.04558292433492096,1.5285058005869372e-08,1.8613142937244296e-10,0.001517614422753441,0.3415684522646595,0.0044430755027034495,0.0015164634283142409,2.270048973237532,1.415371535526847,0.002149618989686103,93682664.70306233,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1050.0,True,0.750171073065699,51.23508709451666,0.7532235237508972,51.23580341654547,1.3981083461289743e-05,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5095401909019477,0.36887507193520974,0.12158473716284256,0.1077296837870444,0.0723081770368551,0.8922703162129556,0.07288410931243514,1.465756723147582e-05,0.049252807500379595,2.5545758192850498e-08,3.91150015630047e-10,0.002760757706756399,0.34157202277696985,0.008082505365373678,0.002756950319762308,4.8003556103508975,2.7665879671239946,0.007648431927461144,93637565.74602108,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1050.0,True,0.750171073065699,51.23508709451666,0.7532235237508972,51.23580341654547,1.3981083461289743e-05,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5095401909019477,0.36887507193520974,0.12158473716284256,0.1077296837870444,0.0723081770368551,0.8922703162129556,0.07288410931243514,1.465756723147582e-05,0.049252807500379595,2.5545758192850498e-08,3.91150015630047e-10,0.002760757706756399,0.34157202277696985,0.008082505365373678,0.002756950319762308,4.8003556103508975,2.7665879671239946,0.007648431927461144,93637565.74602108,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1075.0,True,0.750171073065699,51.23508709451666,0.7561594962527262,51.237762508364895,5.221839173029866e-05,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5021177245967773,0.3748299911347316,0.12305228426849123,0.10434286896382916,0.07242963159114124,0.8956571310361708,0.09141856884380864,2.920907766676309e-05,0.05497871804372508,4.095376903934538e-08,8.284900754493284e-10,0.004920239906190103,0.3415850833890993,0.014404141590063115,0.004908155353579358,9.997593505704975,5.150882984531836,0.02540603064149701,93546587.32970592,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1075.0,True,0.750171073065699,51.23508709451666,0.7561594962527262,51.237762508364895,5.221839173029866e-05,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.5021177245967773,0.3748299911347316,0.12305228426849123,0.10434286896382916,0.07242963159114124,0.8956571310361708,0.09141856884380864,2.920907766676309e-05,0.05497871804372508,4.095376903934538e-08,8.284900754493284e-10,0.004920239906190103,0.3415850833890993,0.014404141590063115,0.004908155353579358,9.997593505704975,5.150882984531836,0.02540603064149701,93546587.32970592,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1100.0,True,0.750171073065699,51.23508709451666,0.7613051490304982,51.2445079442912,0.00018387496359991483,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4897158513547076,0.3845716968274854,0.125712451817807,0.09870145040642275,0.07245620405053488,0.9012985495935772,0.11302329174945537,5.5485965027320324e-05,0.06347035045088296,6.235193610095812e-08,1.7730241897751434e-09,0.008601722037848869,0.3416300529619414,0.02517846999487228,0.008564833072156941,20.50849234219077,9.120149982560486,0.07878736280427974,93373624.53798155,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1100.0,True,0.750171073065699,51.23508709451666,0.7613051490304982,51.2445079442912,0.00018387496359991483,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4897158513547076,0.3845716968274854,0.125712451817807,0.09870145040642275,0.07245620405053488,0.9012985495935772,0.11302329174945537,5.5485965027320324e-05,0.06347035045088296,6.235193610095812e-08,1.7730241897751434e-09,0.008601722037848869,0.3416300529619414,0.02517846999487228,0.008564833072156941,20.50849234219077,9.120149982560486,0.07878736280427974,93373624.53798155,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1125.0,True,0.750171073065699,51.23508709451666,0.7695859323309298,51.26643203241512,0.0006117865641691215,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.47024106065002447,0.39951163969933884,0.1302472996506367,0.0900874988774254,0.07220561249162849,0.9099125011225746,0.13742847714496279,0.000101169861310589,0.07528478111796927,8.920534136640552e-08,3.813432824764543e-09,0.014753642101474389,0.34177621354943416,0.04316755091951546,0.014645340392916761,41.30100216394258,15.395952426103195,0.2288302610182462,93063511.62267524,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1125.0,True,0.750171073065699,51.23508709451666,0.7695859323309298,51.26643203241512,0.0006117865641691215,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.47024106065002447,0.39951163969933884,0.1302472996506367,0.0900874988774254,0.07220561249162849,0.9099125011225746,0.13742847714496279,0.000101169861310589,0.07528478111796927,8.920534136640552e-08,3.813432824764543e-09,0.014753642101474389,0.34177621354943416,0.04316755091951546,0.014645340392916761,41.30100216394258,15.395952426103195,0.2288302610182462,93063511.62267524,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1150.0,True,0.750171073065699,51.23508709451666,0.7816025359515333,51.334097800103756,0.001932478525984478,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4420719104062595,0.4204713834417321,0.13745670615200842,0.07835913238661507,0.0713859528767189,0.9216408676133849,0.16380702777383777,0.0001792933682880074,0.09055018852466866,1.1947742175546776e-07,8.144842108305339e-09,0.024779879392746375,0.3422273186673584,0.07240766017523041,0.024475378531451986,81.15502473588522,24.934330937697258,0.6255887085760352,92532447.47938578,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1150.0,True,0.750171073065699,51.23508709451666,0.7816025359515333,51.334097800103756,0.001932478525984478,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4420719104062595,0.4204713834417321,0.13745670615200842,0.07835913238661507,0.0713859528767189,0.9216408676133849,0.16380702777383777,0.0001792933682880074,0.09055018852466866,1.1947742175546776e-07,8.144842108305339e-09,0.024779879392746375,0.3422273186673584,0.07240766017523041,0.024475378531451986,81.15502473588522,24.934330937697258,0.6255887085760352,92532447.47938578,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1175.0,True,0.750171073065699,51.23508709451666,0.7971920183927974,51.53390124746815,0.005832217136671432,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4051413554751392,0.44671237929587415,0.1481462652289867,0.0644346630647662,0.06968784485878554,0.9355653369352338,0.19075458448197605,0.0003129098886814929,0.10909357577556676,1.5658220250811787e-07,1.7083090527568407e-08,0.04057284318982706,0.3435593416497877,0.11809559010968647,0.039760784923649206,154.25876989408812,38.87323115416016,1.6096303493343225,91628805.59031034,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1175.0,True,0.750171073065699,51.23508709451666,0.7971920183927974,51.53390124746815,0.005832217136671432,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.4051413554751392,0.44671237929587415,0.1481462652289867,0.0644346630647662,0.06968784485878554,0.9355653369352338,0.19075458448197605,0.0003129098886814929,0.10909357577556676,1.5658220250811787e-07,1.7083090527568407e-08,0.04057284318982706,0.3435593416497877,0.11809559010968647,0.039760784923649206,154.25876989408812,38.87323115416016,1.6096303493343225,91628805.59031034,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1200.0,True,0.750171073065699,51.23508709451666,0.8154412218730792,52.099832977903425,0.01687800162789838,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.36048604295128955,0.47633197519133563,0.16318198185737487,0.04998008386135122,0.06714299639828814,0.9500199161386488,0.2170412602589506,0.0005375702314378037,0.13271000370808497,2.131637742025948e-07,3.5503633567480546e-08,0.06440720738339302,0.3473322198526895,0.18543401303429147,0.06237688527230634,280.00700337495584,57.26079371612191,3.8093663692037403,90007960.49108517,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1200.0,True,0.750171073065699,51.23508709451666,0.8154412218730792,52.099832977903425,0.01687800162789838,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.36048604295128955,0.47633197519133563,0.16318198185737487,0.04998008386135122,0.06714299639828814,0.9500199161386488,0.2170412602589506,0.0005375702314378037,0.13271000370808497,2.131637742025948e-07,3.5503633567480546e-08,0.06440720738339302,0.3473322198526895,0.18543401303429147,0.06237688527230634,280.00700337495584,57.26079371612191,3.8093663692037403,90007960.49108517,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1225.0,True,0.750171073065699,51.23508709451666,0.83533575707063,53.63462448921963,0.04683386973220898,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.3117780766352598,0.5040987192877201,0.18412320407702007,0.037025482759787676,0.06422566480667469,0.9629745172402123,0.2422019602559398,0.0009214968057900495,0.1629952795049113,2.908311832713206e-07,7.317842767552807e-08,0.09827129039372251,0.35756416326146423,0.27483540156081826,0.09359702802317393,468.36312074227124,77.60714807328122,8.013873120000346,86835522.46310541,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1225.0,True,0.750171073065699,51.23508709451666,0.83533575707063,53.63462448921963,0.04683386973220898,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.3117780766352598,0.5040987192877201,0.18412320407702007,0.037025482759787676,0.06422566480667469,0.9629745172402123,0.2422019602559398,0.0009214968057900495,0.1629952795049113,2.908311832713206e-07,7.317842767552807e-08,0.09827129039372251,0.35756416326146423,0.27483540156081826,0.09359702802317393,468.36312074227124,77.60714807328122,8.013873120000346,86835522.46310541,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1250.0,True,0.750171073065699,51.23508709451666,0.8564775797024915,57.62759222318158,0.1247681128534486,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.2641576289030523,0.5210045836479424,0.21483778744900534,0.02702866165102069,0.06225792252580198,0.9729713383489793,0.26825079346049074,0.0016296762834567182,0.20213476248251536,4.1110413269345976e-07,1.4972945369075212e-07,0.14215031841500658,0.3841839481545439,0.37000587634604776,0.13250915316445544,668.6510144841782,91.87161900444386,14.033381998823799,80411780.18353796,96,96,0.9,0.05,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1250.0,True,0.750171073065699,51.23508709451666,0.8564775797024915,57.62759222318158,0.1247681128534486,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.2641576289030523,0.5210045836479424,0.21483778744900534,0.02702866165102069,0.06225792252580198,0.9729713383489793,0.26825079346049074,0.0016296762834567182,0.20213476248251536,4.1110413269345976e-07,1.4972945369075212e-07,0.14215031841500658,0.3841839481545439,0.37000587634604776,0.13250915316445544,668.6510144841782,91.87161900444386,14.033381998823799,80411780.18353796,96,96,0.9,0.1,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1275.0,True,0.750171073065699,51.23508709451666,0.8789410378491176,67.68158713890722,0.32100072386040146,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.22220080513999457,0.5140891397191931,0.26371005514081236,0.020515483955777958,0.06379494084963844,0.979484516044222,0.3020650979511583,0.0031626473434723103,0.2535534908897201,6.18344104464451e-07,3.049094241069899e-07,0.19054397694724517,0.45121058092604815,0.42229501036119244,0.17349059043088078,707.0087190307024,86.65647262427508,18.18985050403794,68424232.52410349,96,96,0.9,0.05,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1275.0,True,0.750171073065699,51.23508709451666,0.8789410378491176,67.68158713890722,0.32100072386040146,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.22220080513999457,0.5140891397191931,0.26371005514081236,0.020515483955777958,0.06379494084963844,0.979484516044222,0.3020650979511583,0.0031626473434723103,0.2535534908897201,6.18344104464451e-07,3.049094241069899e-07,0.19054397694724517,0.45121058092604815,0.42229501036119244,0.17349059043088078,707.0087190307024,86.65647262427508,18.18985050403794,68424232.52410349,96,96,0.9,0.1,MIXED_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1300.0,True,0.750171073065699,51.23508709451666,0.9020474358146844,92.73960947919333,0.8100800591616174,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.1877971564976533,0.46800729554856935,0.34419554795377744,0.017382599037195412,0.0729036891872682,0.9826174009628046,0.3566005545629885,0.0073194880845634,0.3169006151119745,9.270237843182613e-07,6.092156125092236e-07,0.22926037932202653,0.6182640631946222,0.3708130440857567,0.20487852664098838,451.7414398747055,58.397343253671345,15.047212339790658,50318332.21214919,96,96,0.9,0.05,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.75,1300.0,True,0.750171073065699,51.23508709451666,0.9020474358146844,92.73960947919333,0.8100800591616174,0.5187445624835637,0.3611599726067527,0.12009546490968358,0.1877971564976533,0.46800729554856935,0.34419554795377744,0.017382599037195412,0.0729036891872682,0.9826174009628046,0.3566005545629885,0.0073194880845634,0.3169006151119745,9.270237843182613e-07,6.092156125092236e-07,0.22926037932202653,0.6182640631946222,0.3708130440857567,0.20487852664098838,451.7414398747055,58.397343253671345,15.047212339790658,50318332.21214919,96,96,0.9,0.1,GRAIN_GROWTH_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,900.0,True,0.8000212387053135,53.017146359069706,0.8000294008500931,53.01714640434883,8.54046771337509e-10,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4115467472567341,0.4382166325789249,0.1502366201643409,0.06647175405392092,0.07153385722020922,0.9335282459460791,0.013819380699472247,5.802605478283525e-08,0.09650587895005003,3.166479577849356e-10,9.255617364897459e-12,5.332104998674947e-05,0.35344764269565887,0.00015085982631000971,5.331962844479232e-05,0.046697853795685716,0.014251606973750315,7.599309078152263e-07,89275404.06777683,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,900.0,True,0.8000212387053135,53.017146359069706,0.8000294008500931,53.01714640434883,8.54046771337509e-10,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4115467472567341,0.4382166325789249,0.1502366201643409,0.06647175405392092,0.07153385722020922,0.9335282459460791,0.013819380699472247,5.802605478283525e-08,0.09650587895005003,3.166479577849356e-10,9.255617364897459e-12,5.332104998674947e-05,0.35344764269565887,0.00015085982631000971,5.331962844479232e-05,0.046697853795685716,0.014251606973750315,7.599309078152263e-07,89275404.06777683,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,925.0,True,0.8000212387053135,53.017146359069706,0.8000416379962441,53.017146604483756,4.628956230663315e-09,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4114542101701672,0.43829948053936824,0.1502463092904646,0.0664468974854231,0.07153884360779872,0.9335531025145769,0.018783360926998078,1.5243541171013957e-07,0.0966067377097824,6.200742507760512e-10,2.0887521511620384e-11,0.00011035578797955862,0.3534476440298917,0.0003122266899881376,0.00011034969900358682,0.11228274180681973,0.034229575279128725,3.77764019053044e-06,89275123.67767549,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,925.0,True,0.8000212387053135,53.017146359069706,0.8000416379962441,53.017146604483756,4.628956230663315e-09,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4114542101701672,0.43829948053936824,0.1502463092904646,0.0664468974854231,0.07153884360779872,0.9335531025145769,0.018783360926998078,1.5243541171013957e-07,0.0966067377097824,6.200742507760512e-10,2.0887521511620384e-11,0.00011035578797955862,0.3534476440298917,0.0003122266899881376,0.00011034969900358682,0.11228274180681973,0.034229575279128725,3.77764019053044e-06,89275123.67767549,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,950.0,True,0.8000212387053135,53.017146359069706,0.8000702496675924,53.01714760699602,2.3538164520305044e-08,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4112734049234887,0.43845780220195785,0.1502687928745534,0.06639679490771089,0.07154642453850868,0.9336032050922891,0.025170892073981002,3.843351795787024e-07,0.09679235911871953,1.1814622027522279e-09,4.563702706216206e-11,0.00022171777635191176,0.3534476507133068,0.000627300184070977,0.0002216931987821802,0.2605307751228465,0.07926208987424462,1.7575762673430053e-05,89274352.50794755,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,950.0,True,0.8000212387053135,53.017146359069706,0.8000702496675924,53.01714760699602,2.3538164520305044e-08,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.4112734049234887,0.43845780220195785,0.1502687928745534,0.06639679490771089,0.07154642453850868,0.9336032050922891,0.025170892073981002,3.843351795787024e-07,0.09679235911871953,1.1814622027522279e-09,4.563702706216206e-11,0.00022171777635191176,0.3534476507133068,0.000627300184070977,0.0002216931987821802,0.2605307751228465,0.07926208987424462,1.7575762673430053e-05,89274352.50794755,96,96,0.9,0.1,DENSIFICATION_EXHAUSTION_FAILURE
mech_009,persistent_tj_multihit_q1,50.0,1250.0,0.8,975.0,True,0.8000212387053135,53.017146359069706,0.8001346226166797,53.01715233359253,1.1269038851879647e-07,0.41163584485528115,0.43813411680528125,0.15023003833943754,0.41092698067818606,0.43875392929210943,0.15031909002970448,0.06629758209104541,0.07155653946495777,0.9337024179089546,0.03327002748828724,9.318058602739103e-07,0.09712521982804696,2.193567563373068e-09,9.679236831828676e-11,0.00043321313300439385,0.3534476822239502,0.0012256782397851544,0.00043311930974410107,0.5847170540537723,0.1772431647672508,7.680070104747717e-05,89272414.43221906,96,96,0.9,0.05,DENSIFICATION_EXHAUSTION_FAILURE
