parameter_id,rho,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_act_total
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7,26666666.666666668,10820341.819364993,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.81936499,12733010.31011305,46809837.814289406
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364984,12733010.31011305,46809837.8142894
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364972,12733010.310113056,46809837.814289406
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364958,12733010.310113074,46809837.81428942
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364933,12733010.31011309,46809837.81428943
nominal_tj_q1,0.7000000000000001,26666666.666666668,10820341.819364902,12733010.310113119,46809837.81428944
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364853,12733010.310113156,46809837.81428947
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364779,12733010.310113221,46809837.81428952
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364678,12733010.310113307,46809837.81428957
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364531,12733010.310113436,46809837.81428966
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819364315,12733010.310113622,46809837.81428978
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.81936401,12733010.310113885,46809837.81428996
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819363577,12733010.310114272,46809837.81429022
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819362968,12733010.310114814,46809837.8142906
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.81936211,12733010.31011559,46809837.814291134
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.81936091,12733010.310116686,46809837.814291894
nominal_tj_q1,0.7000000000000002,26666666.666666668,10820341.819359237,12733010.310118219,46809837.81429296
nominal_tj_q1,0.7000000000000003,26666666.666666668,10820341.819356922,12733010.310120368,46809837.814294465
nominal_tj_q1,0.7000000000000005,26666666.666666668,10820341.819353722,12733010.310123352,46809837.814296566
nominal_tj_q1,0.7000000000000007,26666666.666666668,10820341.819349334,12733010.310127495,46809837.8142995
nominal_tj_q1,0.7000000000000012,26666666.666666668,10820341.819343327,12733010.310133206,46809837.81430356
nominal_tj_q1,0.7000000000000018,26666666.666666668,10820341.819335144,12733010.31014105,46809837.814309165
nominal_tj_q1,0.7000000000000028,26666666.666666668,10820341.819324035,12733010.310151778,46809837.814316854
nominal_tj_q1,0.7000000000000044,26666666.666666668,10820341.819309026,12733010.310166385,46809837.81432737
nominal_tj_q1,0.7000000000000066,26666666.666666668,10820341.819288814,12733010.310186192,46809837.81434167
nominal_tj_q1,0.7000000000000102,26666666.666666668,10820341.819261698,12733010.310212946,46809837.81436107
nominal_tj_q1,0.7000000000000157,26666666.666666668,10820341.81922546,12733010.310248936,46809837.81438725
nominal_tj_q1,0.7000000000000237,26666666.666666668,10820341.819177208,12733010.310297176,46809837.814422466
nominal_tj_q1,0.7000000000000358,26666666.666666668,10820341.819113182,12733010.310361568,46809837.814469606
nominal_tj_q1,0.7000000000000537,26666666.666666668,10820341.819028525,12733010.310447209,46809837.81453248
nominal_tj_q1,0.7000000000000801,26666666.666666668,10820341.818916954,12733010.310560696,46809837.81461604
nominal_tj_q1,0.700000000000119,26666666.666666668,10820341.81877041,12733010.310710534,46809837.814726636
nominal_tj_q1,0.7000000000001756,26666666.666666668,10820341.818578549,12733010.310907666,46809837.8148725
nominal_tj_q1,0.7000000000002582,26666666.666666668,10820341.818328148,12733010.311166115,46809837.81506414
nominal_tj_q1,0.7000000000003779,26666666.666666668,10820341.818002354,12733010.311503803,46809837.81531505
nominal_tj_q1,0.7000000000005505,26666666.666666668,10820341.817579743,12733010.311943524,46809837.81564238
nominal_tj_q1,0.7000000000007985,26666666.666666668,10820341.81703314,12733010.312514218,46809837.816067904
nominal_tj_q1,0.700000000001153,26666666.666666668,10820341.816328213,12733010.313252477,46809837.816619165
nominal_tj_q1,0.7000000000016577,26666666.666666668,10820341.815421622,12733010.314204436,46809837.81733088
nominal_tj_q1,0.7000000000023731,26666666.666666668,10820341.81425887,12733010.315428073,46809837.81824666
nominal_tj_q1,0.7000000000033828,26666666.666666668,10820341.812771518,12733010.316996036,46809837.819421105
nominal_tj_q1,0.7000000000048026,26666666.666666668,10820341.810873872,12733010.318999061,46809837.8209223
nominal_tj_q1,0.7000000000067903,26666666.666666668,10820341.80845884,12733010.321550133,46809837.82283492
nominal_tj_q1,0.7000000000095628,26666666.666666668,10820341.805392886,12733010.324789532,46809837.82526386
nominal_tj_q1,0.7000000000134142,26666666.666666668,10820341.801509818,12733010.328890909,46809837.82833864
nominal_tj_q1,0.7000000000187445,26666666.666666668,10820341.796603223,12733010.334068587,46809837.83221864
nominal_tj_q1,0.7000000000260937,26666666.666666668,10820341.790417233,12733010.340586327,46809837.837099336
nominal_tj_q1,0.7000000000361893,26666666.666666668,10820341.782635208,12733010.348767791,46809837.8432196
nominal_tj_q1,0.700000000050007,26666666.666666668,10820341.772866022,12733010.359009037,46809837.85087037
nominal_tj_q1,0.7000000000688515,26666666.666666668,10820341.760627305,12733010.371793285,46809837.860404715
nominal_tj_q1,0.7000000000944617,26666666.666666668,10820341.745325126,12733010.387708504,46809837.872249655
nominal_tj_q1,0.7000000001291462,26666666.666666668,10820341.726229295,12733010.407468049,46809837.8869197
nominal_tj_q1,0.7000000001759608,26666666.666666668,10820341.70244339,12733010.431935005,46809837.90503256
nominal_tj_q1,0.7000000002389358,26666666.666666668,10820341.672868442,12733010.462150713,46809837.92732711
nominal_tj_q1,0.7000000003233711,26666666.666666668,10820341.636158941,12733010.499368053,46809837.95468367
nominal_tj_q1,0.7000000004362127,26666666.666666668,10820341.590669608,12733010.545090232,46809837.98814701
nominal_tj_q1,0.7000000005865357,26666666.666666668,10820341.534391,12733010.601115754,46809838.028952
nominal_tj_q1,0.70000000078616,26666666.666666668,10820341.464871775,12733010.669590402,46809838.078552
nominal_tj_q1,0.7000000010504339,26666666.666666668,10820341.37912474,12733010.753067072,46809838.13864993
nominal_tj_q1,0.7000000013992271,26666666.666666668,10820341.273513611,12733010.854574438,46809838.211231925
nominal_tj_q1,0.7000000018581857,26666666.666666668,10820341.143616421,12733010.977695318,46809838.298602924
nominal_tj_q1,0.7000000024603146,26666666.666666668,10820340.98406104,12733011.126655836,46809838.403424
nominal_tj_q1,0.7000000032479679,26666666.666666668,10820340.788327165,12733011.306426376,46809838.52875007
nominal_tj_q1,0.7000000042753391,26666666.666666668,10820340.548508212,12733011.52283531,46809838.67806688
nominal_tj_q1,0.7000000056115786,26666666.666666668,10820340.255025165,12733011.782696484,46809838.855325446
nominal_tj_q1,0.7000000073446735,26666666.666666668,10820339.896283023,12733012.093951328,46809839.064971186
nominal_tj_q1,0.7000000095862727,26666666.666666668,10820339.45825869,12733012.46582638,46809839.311964735
nominal_tj_q1,0.7000000124776651,26666666.666666668,10820338.924007036,12733012.909006642,46809839.601789914
nominal_tj_q1,0.7000000161971682,26666666.666666668,10820338.273069581,12733013.435825069,46809839.94044332
nominal_tj_q1,0.7000000209692355,26666666.666666668,10820337.480767133,12733014.060467925,46809840.33439855
nominal_tj_q1,0.7000000270756519,26666666.666666668,10820336.517354706,12733014.799195353,46809840.79053613
nominal_tj_q1,0.7000000348692583,26666666.666666668,10820335.347012863,12733015.670575649,46809841.31602798
nominal_tj_q1,0.7000000447907344,26666666.666666668,10820333.9266453,12733016.69573094,46809841.9181628
nominal_tj_q1,0.7000000573890639,26666666.666666668,10820332.204447182,12733017.898590857,46809842.6040954
nominal_tj_q1,0.7000000733464287,26666666.666666668,10820330.118202664,12733019.306149434,46809843.38049936
nominal_tj_q1,0.7000000935084071,26666666.666666668,10820327.593262995,12733020.948718643,46809844.25309782
nominal_tj_q1,0.7000001189205154,26666666.666666668,10820324.540148698,12733022.860170249,46809845.22604229
nominal_tj_q1,0.7000001508723079,26666666.666666668,10820320.851709768,12733025.078154847,46809846.30110295
nominal_tj_q1,0.7000001909504624,26666666.666666668,10820316.3997676,12733027.644284336,46809847.47662678
nominal_tj_q1,0.7000002411025187,26666666.666666668,10820311.031149961,12733030.604260495,46809848.746212035
nominal_tj_q1,0.7000003037132103,26666666.666666668,10820304.563016776,12733034.007928183,46809850.09703721
nominal_tj_q1,0.7000003816956439,26666666.666666668,10820296.77735885,12733037.909227138,46809851.50777263
nominal_tj_q1,0.7000004785999363,26666666.666666668,10820287.414534012,12733042.366010536,46809852.94598918
nominal_tj_q1,0.7000005987423195,26666666.666666668,10820276.165685419,12733047.439692322,46809854.36496516
nominal_tj_q1,0.7000007473581786,26666666.666666668,10820262.66386443,12733053.194677738,46809855.69977536
nominal_tj_q1,0.7000009307829957,26666666.666666668,10820246.473655712,12733059.697523259,46809856.8625282
nominal_tj_q1,0.7000011566657397,26666666.666666668,10820227.079074396,12733067.015762335,46809857.73659609
nominal_tj_q1,0.7000014342198758,26666666.666666668,10820203.869474523,12733075.216322698,46809858.16966054
nominal_tj_q1,0.7000017745178696,26666666.666666668,10820176.123173952,12733084.363448719,46809857.96536796
nominal_tj_q1,0.7000021908358338,26666666.666666668,10820142.988463676,12733094.516028538,46809856.87336296
nominal_tj_q1,0.7000026990558161,26666666.666666668,10820103.461628472,12733105.724210752,46809854.57743436
nominal_tj_q1,0.7000033181341552,26666666.666666668,10820056.361561233,12733118.02517825,46809850.68147373
nominal_tj_q1,0.7000040706453445,26666666.666666668,10820000.30050495,12733131.43792859,46809844.69290828
nominal_tj_q1,0.7000049834119363,26666666.666666668,10819933.65040387,12733145.956889715,46809836.00322812
nominal_tj_q1,0.7000060882321943,26666666.666666668,10819854.50428935,12733161.544177791,46809823.86518264
nominal_tj_q1,0.7000074227184712,26666666.666666668,10819760.632065663,12733178.120279964,46809807.36617226
nominal_tj_q1,0.7000090312606176,26666666.666666668,10819649.429997368,12733195.552918885,46809785.397309795
nominal_tj_q1,0.7000109661301595,26666666.666666668,10819517.863132345,12733213.643828219,46809756.61757001
nominal_tj_q1,0.7000132887424578,26666666.666666668,10819362.399823973,12733232.11313883,46809719.41238759
nominal_tj_q1,0.700016071095625,26666666.666666668,10819178.937442338,12733250.5810441,46809671.84600218
nominal_tj_q1,0.7000193974065673,26666666.666666668,10818962.71828815,12733268.546379983,46809611.6067846
nominal_tj_q1,0.7000233659661685,26666666.666666668,10818708.234645298,12733285.36172103,46809535.944711894
nominal_tj_q1,0.7000280912372873,26666666.666666668,10818409.121828768,12733300.204557944,46809441.600090384
nominal_tj_q1,0.7000337062209013,26666666.666666668,10818058.038005495,12733312.04408549,46809324.72255608
nominal_tj_q1,0.7000403651173708,26666666.666666668,10817646.529487295,12733319.603091687,46809180.77931116
nominal_tj_q1,0.7000482463113702,26666666.666666664,10817164.880118793,12733321.31440122,46809004.4514853
nominal_tj_q1,0.7000575557105342,26666666.666666664,10816601.943310548,12733315.27128702,46808789.517440625
nominal_tj_q1,0.7000685304692191,26666666.666666664,10815944.955200437,12733299.171225524,46808528.72177223
nominal_tj_q1,0.7000814431299703,26666666.666666664,10815179.327366216,12733270.252332777,46808213.628691554
nominal_tj_q1,0.7000966062162268,26666666.666666664,10814288.41746233,12733225.221780935,46807834.45842009
nominal_tj_q1,0.7001143773104446,26666666.666666664,10813253.276116047,12733160.175458279,46807379.905167036
nominal_tj_q1,0.7001351646520882,26666666.666666664,10812052.368396169,12733070.508101104,46806836.9352178
nominal_tj_q1,0.7001594332897396,26666666.666666664,10810661.268164832,12732950.813092863,46806190.56362313
nominal_tj_q1,0.7001877118208074,26666666.666666664,10809052.323643815,12732794.771095833,46805423.60795362
nominal_tj_q1,0.7002205997508557,26666666.666666664,10807194.292576432,12732595.026653187,46804516.41757179
nominal_tj_q1,0.7002587755022819,26666666.666666657,10805051.945450127,12732343.051875971,46803446.576880105
nominal_tj_q1,0.7003030050987851,26666666.666666616,10802585.635369895,12732028.99631012,46802188.58102793
nominal_tj_q1,0.7003541515476,26666666.666666545,10799750.833346907,12731641.522064537,46800713.48260922
nominal_tj_q1,0.7004131849356169,26666666.666666385,10796497.627998563,12731167.623272944,46798988.5079594
nominal_tj_q1,0.7004811932480013,26666666.66666607,10792770.188956428,12730592.428960659,46796976.64176996
nominal_tj_q1,0.7005593939085304,26666666.666665405,10788506.19365872,12729898.988394015,46794636.17888578
nominal_tj_q1,0.7006491460292262,26666666.666664038,10783636.217677802,12729068.03800573,46791920.242344245
nominal_tj_q1,0.7007519633426832,26666666.666661236,10778083.089315394,12728077.749015972,46788776.2669584
nominal_tj_q1,0.7008695277733641,26666666.66665554,10771761.209906308,12726903.45490795,46785145.44805206
nominal_tj_q1,0.701003703583696,26666666.666644014,10764575.842124013,12725517.357970096,46780962.15532853
nominal_tj_q1,0.7011565520066014,26666666.666620836,10756422.3695987,12723888.214187823,46776153.312308624
nominal_tj_q1,0.70133034624774,26666666.666574515,10747185.532363264,12721980.995857952,46770637.74231863
nominal_tj_q1,0.7015275867077979,26666666.666482456,10736738.644057639,12719756.531412479,46764325.4826561
nominal_tj_q1,0.7017510162372589,26666666.666300584,10724942.798471618,12717171.122078659,46757117.069325656
nominal_tj_q1,0.7020036351929279,26666666.665943284,10711646.074914236,12714176.135173723,46748902.79562811
nominal_tj_q1,0.7022887160168448,26666666.665245276,10696682.754086839,12710717.574039841,46739561.94892085
nominal_tj_q1,0.7026098170040863,26666666.663889308,10679872.558626572,12706735.624873746,46728962.03105341
nominal_tj_q1,0.7029707948665049,26666666.661269747,10661019.935291959,12702164.181002038,46716957.96933159
nominal_tj_q1,0.7033758156352026,26666666.656236943,10639913.398889476,12696930.345504345,46703391.32637978
nominal_tj_q1,0.7038293633763657,26666666.646620654,10616324.96148521,12690953.913501915,46688089.518951945
nominal_tj_q1,0.7043362461244334,26666666.62834694,10590009.674188595,12684146.8359171,46670865.05757329
nominal_tj_q1,0.7049015983654475,26666666.59381107,10560705.312795019,12676412.667084897,46651514.8208435
nominal_tj_q1,0.7055308793346149,26666666.528897613,10528132.242761,12667645.999276554,46629819.3802352
nominal_tj_q1,0.7062298663292277,26666666.407555945,10491993.50325517,12657731.888003929,46605542.39316916
nominal_tj_q1,0.7070046421857274,26666666.18198727,10451975.154228874,12646545.272948513,46578430.083854295
nominal_tj_q1,0.7078615760334539,26666665.765007056,10407746.934374986,12633950.40056119,46548210.83254367
nominal_tj_q1,0.7088072964241479,26666664.998555947,10358963.28121434,12619800.255903402,46514594.893983476
nominal_tj_q1,0.7098486559531871,26666663.597875003,10305264.767005706,12603936.013304919,46477274.26413253
nominal_tj_q1,0.71099268654422,26666661.053268563,10246280.00525683,12586186.518154252,46435922.70944476
nominal_tj_q1,0.7122465446721964,26666656.458588123,10181628.08174825,12566367.816030404,46390195.96315547
nominal_tj_q1,0.7136174459595606,26666648.214284927,10110921.560470441,12544282.751095593,46339732.07500694
nominal_tj_q1,0.7151125888045742,26666633.517941456,10033770.107894184,12519720.664243268,46284151.86996521
nominal_tj_q1,0.716739066995581,26666607.498731732,9949784.76760812,12492457.234538658,46223059.420637794
nominal_tj_q1,0.7185037716336734,26666561.7626411,9858582.900566395,12462254.527388271,46156042.35698905
nominal_tj_q1,0.720413283127345,26666481.975952186,9759793.783039171,12428861.343045725,46082671.71110315
nominal_tj_q1,0.7224737545288125,26666343.90316659,9653064.824143054,12392014.00414403,46002500.80491128
nominal_tj_q1,0.7246907880374964,26666107.004293684,9538068.327437114,12351437.786778733,45915062.41124552
nominal_tj_q1,0.7270693070771861,26665704.254489623,9414508.677532589,12306849.29275821,45819863.02756988
nominal_tj_q1,0.729613426925257,26665026.250076137,9282129.785917412,12257960.18659294,45716372.5761239
nominal_tj_q1,0.7323263273910797,26663896.902759828,9140722.586033115,12204482.880996464,45604007.18090898
nominal_tj_q1,0.735210131455572,26662037.139771163,8990132.335630897,12146138.94027375,45482101.90943741
nominal_tj_q1,0.7382657940423913,26659012.15339146,8830265.478340786,12082671.153459076,45349869.62145385
nominal_tj_q1,0.7414930051489967,26654157.158243876,8661095.853216687,12013860.34740107,45206341.57873473
nominal_tj_q1,0.7448901113994898,26646476.806834176,8482670.137466852,11939547.95666377,45050285.65457379
nominal_tj_q1,0.7484540597050735,26634515.116884954,8295112.572620846,11859664.979456158,44880099.455507234
nominal_tj_q1,0.7521803661989681,26616196.916007623,8098629.24756525,11774267.018372936,44693679.211097606
nominal_tj_q1,0.7560631130753602,26588649.350494716,7893512.4491724335,11683573.424164476,44488271.67130902
nominal_tj_q1,0.7600949755717239,26548023.423489433,7680145.754416032,11588006.029642297,44260325.859109044
nominal_tj_q1,0.7642672812425697,26489350.105867375,7459010.49804604,11488219.759126762,44005373.73365324
nominal_tj_q1,0.7685701039213368,26406480.43520045,7230693.868251132,11385114.19573866,43717981.21658193
nominal_tj_q1,0.7729923951600276,26292168.453155085,6995898.07540778,11279813.281352472,43391818.82679609
nominal_tj_q1,0.7775221559415642,26138351.55611902,6755448.865673663,11173601.516881768,43019897.429477744
nominal_tj_q1,0.7821466502337695,25936656.44630152,6510300.389064052,11067811.048604822,42594992.25942464
nominal_tj_q1,0.786852658591765,25679106.92482276,6261532.574697721,10963665.404158738,42110234.47602136
nominal_tj_q1,0.7916267640624512,25358940.305686448,6010337.294665967,10862100.434720067,41559790.807359844
nominal_tj_q1,0.7964556547119822,24971375.574266665,5757991.117650535,10763596.21027705,40939498.16504346
nominal_tj_q1,0.8013264192105618,24514152.07240203,5505815.287640229,10668058.330567809,40247300.05824567
nominal_tj_q1,0.8062268071321341,23987699.093055192,5255126.979760946,10574778.083688091,39483367.89506806
nominal_tj_q1,0.8110848416185691,23408731.57318484,5010339.949522505,10482378.261236345,38665871.96772294
nominal_tj_q1,0.8156386794495143,22842235.337240435,4785194.53217015,10389404.702214148,37868481.31355819
nominal_tj_q1,0.8198941322749169,22295605.80198113,4578841.075398322,10295667.625199076,37098659.851755984
nominal_tj_q1,0.8238852812345243,21768374.06733741,4388922.157607094,10201231.15633635,36355099.463009015
nominal_tj_q1,0.8276407140732193,21259999.555559613,4213526.0533476295,10106082.827203885,35636495.26966728
nominal_tj_q1,0.8311846805208596,20769896.535792604,4051045.4327404643,10010214.294207757,34941610.79239852
nominal_tj_q1,0.8345379036541369,20297452.495483056,3900102.3741530944,9913645.692011006,34269296.834770456
nominal_tj_q1,0.8377182254330461,19857467.626877293,3759801.904163956,9813413.046909463,33631946.09316855
nominal_tj_q1,0.8407412932793825,19462853.52018893,3629287.835730885,9707147.509026363,33040580.560953476
nominal_tj_q1,0.8436204646463991,19081394.475670476,3507045.0365898213,9601166.679586438,32466796.04480743
nominal_tj_q1,0.8463673569853207,18712716.596523393,3392318.002380809,9495483.947779937,31909923.9276841
nominal_tj_q1,0.8489922209399887,18356437.405358344,3284440.5886629107,9390123.879788514,31369331.683359656
nominal_tj_q1,0.8515041435426696,18012170.68359005,3182823.189684281,9285119.484214982,30844420.35109692
nominal_tj_q1,0.853911216134687,17679530.247286413,3086942.0505901063,9180509.91805245,30334622.135645363
nominal_tj_q1,0.8562206739131655,17358132.86853831,2996330.3135072356,9076338.5715087,29839398.14267862
nominal_tj_q1,0.8584390125109467,17047600.511541624,2910570.4804316387,8972651.478946783,29358236.257066123
nominal_tj_q1,0.8605720858760721,16747562.020248974,2829288.03985275,8869496.01045808,28890649.168118298
nominal_tj_q1,0.8626251888396809,16457654.368221983,2752146.0540143037,8766919.80458741,28436172.542711187
nominal_tj_q1,0.8628485880447105,16426052.29892018,2743816.8081687093,8755560.259085363,28386464.986850113
