parameter_id,mechanism_mode,t_s,T_C,rho,G_nm,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,C_GBseg,C_TJ,f_clean_GB,f_iso,P_persistent_junction_drag,P_TJ_multihit,P_clean_GB_discovery,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_act_total,f_GBseg,f_TJ,f_iso_location
nominal_persistent,persistent_junction,225180.0,775.6,0.7000000095862727,150.00000050867908,1.9462746082628484e-07,2.3946111965893427e-11,1.2400703806715824e-18,5.865662641877821e-07,3.0,1.95522088062594e-07,1.0,0.4057627307335516,0.4774879697688469,0.5942372692664484,0.10000000319882583,4.101137950997548e-11,0.0,1.1706518550486981e-05,26666666.576234832,10820339.449534176,12733012.483989138,46809839.231049314,0.5999999141999686,0.3000000826012056,0.10000000319882583
nominal_persistent,persistent_junction,226800.0,781.0,0.7000000124776651,150.00000066245263,2.368502696288297e-07,2.8872412479817513e-11,1.886545483957292e-18,7.419437527882123e-07,3.0,2.473145842627374e-07,1.0,0.4057627110161819,0.4774879870835044,0.5942372889838181,0.10000000416346407,6.35007781124442e-11,0.0,1.489473086665882e-05,26666666.54889731,10820338.912645103,12733012.932659997,46809839.49641379,0.59999989518811,0.30000010064842586,0.10000000416346407
nominal_persistent,persistent_junction,228420.0,786.4000000000001,0.7000000161971682,150.00000086039512,2.8771970282890355e-07,3.475346081539656e-11,2.8584194291357065e-18,9.362345273977306e-07,3.0,3.1207817579924353e-07,1.0,0.40576268701416696,0.4774880077343344,0.594237312985833,0.10000000540433548,9.790691405388663e-11,0.0,1.890476384056393e-05,26666666.513707533,10820338.258312676,12733013.4665461,46809839.80358054,0.5999998721671342,0.3000001224285303,0.10000000540433548
nominal_persistent,persistent_junction,230040.0,791.8000000000001,0.7000000209692356,150.000001114523,3.489040682320503e-07,4.17632816906203e-11,4.313721962193834e-18,1.178620307290711e-06,3.0,3.928734357635703e-07,1.0,0.405762657826814,0.47748803230766346,0.594237342173186,0.10000000699630113,1.5032744928536108e-10,0.0,2.3936450683003266e-05,26666666.468529243,10820337.461651605,12733014.100262778,46809840.157111734,0.5999998443317919,0.30000014867190694,0.10000000699630113
nominal_persistent,persistent_junction,231660.0,797.2,0.7000000270756521,150.00000143993708,4.223744490776959e-07,5.010569063897826e-11,6.484478533343045e-18,1.4803155011675942e-06,3.0,4.934385003891981e-07,1.0,0.4057626223698225,0.47748806148153544,0.5942373776301775,0.10000000903334116,2.2987099070149927e-10,0.0,3.0235282330539425e-05,26666666.410677854,10820336.49265791,12733014.850609343,46809840.56148579,0.5999998107225563,0.30000018024410263,0.10000000903334116
nominal_persistent,persistent_junction,233280.0,802.6,0.7000000348692585,150.0000018555658,5.104563189664789e-07,6.001907665983594e-11,9.710090493376146e-18,1.8549873412567981e-06,3.0,6.183291137522661e-07,1.0,0.4057625793389923,0.4774880960378606,0.5942374206610077,0.10000001163313171,3.5009081879860604e-10,0.0,3.810216359592093e-05,26666666.336788304,10820335.315187499,12733015.736829957,46809841.0208637,0.5999997701973855,0.3000002181694828,0.10000001163313173
nominal_persistent,persistent_junction,234900.0,808.0,0.7000000447907346,150.00000238507582,6.15889409019314e-07,7.178190284753778e-11,1.4485210833408693e-17,2.3192566011624224e-06,3.0,7.730855337208075e-07,1.0,0.4057625271670101,0.477488136875744,0.5942374728329899,0.10000001494264099,5.310764655539572e-10,0.0,4.790510783863678e-05,26666666.242653195,10820333.885738159,12733016.78089177,46809841.53876952,0.5999997213985496,0.3000002636588094,0.10000001494264099
nominal_persistent,persistent_junction,236520.0,813.4000000000001,0.7000000573890643,150.00000305798358,7.418970607514496e-07,8.571902497452778e-11,2.1528169728934277e-17,2.893293132651305e-06,3.0,9.644310442171017e-07,1.0,0.4057624639720552,0.4774881850260271,0.5942375360279448,0.10000001914495346,8.024937596506243e-10,0.0,6.009322575194876e-05,26666666.123025157,10820332.15199882,12733018.007778324,46809842.11766289,0.5999996627136989,0.30000031814134764,0.10000001914495345
nominal_persistent,persistent_junction,238140.0,818.8000000000001,0.7000000733464293,150.00000391101077,8.922664690082854e-07,1.0220894062789319e-10,3.187843377469629e-17,3.6015227500854083e-06,3.0,1.2005075833618028e-06,1.0,0.40576238749674953,0.4774882416670495,0.5942376125032505,0.1000000244675704,1.2079874532836732e-09,0.0,7.521342351437144e-05,26666665.971375883,10820330.051123805,12733019.445794813,46809842.75837606,0.599999592230224,0.3000003833022056,0.1000000244675704
nominal_persistent,persistent_junction,239760.0,824.2,0.7000000935084081,150.0000049897313,1.0714414115841038e-06,1.216920954808705e-10,4.70349481825817e-17,4.473464617374476e-06,3.0,1.4911548724581586e-06,1.0,0.40576229503573435,0.4774883081416059,0.5942377049642656,0.10000003119247965,1.811534466552576e-09,0.0,9.393029423448727e-05,26666665.779603355,10820327.507682737,12733021.126880465,46809843.45938275,0.5999995076818145,0.3000004611257057,0.10000003119247962
nominal_persistent,persistent_junction,241380.0,829.6,0.7000001189205171,150.00000635056807,1.284629278100679e-06,1.4468038872135307e-10,6.91518577515747e-17,5.544721293796305e-06,3.0,1.8482404312654349e-06,1.0,0.40576218334986724,0.4774883859750436,0.5942378166501328,0.10000003966833937,2.7065798898347997e-09,0.0,0.00011704976553529486,26666665.537676834,10820324.431228414,12733023.08692163,46809844.21585929,0.5999994063859511,0.30000055394570957,0.10000003966833937
nominal_persistent,persistent_junction,243000.0,835.0,0.7000001508723106,150.00000806320827,1.537924452791492e-06,1.7176803665681622e-10,1.0131449744132102e-16,6.858147019160222e-06,3.0,2.2860490063867407e-06,1.0,0.4057620485647109,0.4774884768944012,0.5942379514352891,0.10000005032518292,4.0291293450810836e-09,0.0,0.0001455471566216417,26666665.233207498,10820320.713415628,12733025.36605713,46809845.018490724,0.5999992851708783,0.30000066450393875,0.10000005032518294
nominal_persistent,persistent_junction,244620.0,840.4000000000001,0.7000001909504667,150.00001021351656,1.8384503766065063e-06,2.0364397216372686e-10,1.4792731724217749e-16,8.465223718057013e-06,3.0,2.821741239352338e-06,1.0,0.40576188605061136,0.47748858284842444,0.5942381139493886,0.100000063692119,5.976447371875767e-09,0.0,0.00018060040174329848,26666664.850930512,10820316.22459311,12733028.008964702,46809845.85196558,0.5999991402903946,0.30000079601748647,0.100000063692119
nominal_persistent,persistent_junction,246240.0,845.8000000000001,0.7000002411025257,150.00001290704165,2.1945229162569517e-06,2.411059780369286e-10,2.1525740633220758e-16,1.0427678635416436e-05,3.0,3.4758928784721453e-06,1.0,0.40576169028123965,0.47748870602824367,0.5942383097187603,0.10000008041858405,8.833673067358288e-09,0.0,0.00022362931525809096,26666664.372081682,10820310.809778376,12733031.06511475,46809846.693092436,0.5999989673245428,0.3000009522568732,0.10000008041858405
nominal_persistent,persistent_junction,247860.0,851.2,0.7000003037132212,150.00001627322513,2.615838004327463e-06,2.850767744981784e-10,3.1219364444382317e-16,1.2819382545437826e-05,3.0,4.273127515145942e-06,1.0,0.40576145466698665,0.4774888488884059,0.5942385453330133,0.10000010129979336,1.3011580576677394e-08,0.0,0.00027634190833668006,26666663.77364918,10820304.283911327,12733034.5889739,46809847.5084596,0.5999987610640213,0.3000011376361854,0.10000010129979339
nominal_persistent,persistent_junction,249480.0,856.6,0.7000003816956613,150.00002047044248,3.113686888376464e-06,3.3662230520670877e-10,4.513037523251593e-16,1.572857317392247e-05,3.0,5.242857724640823e-06,1.0,0.4057611713590584,0.4774890141678597,0.5942388286409416,0.10000012730714304,1.9099977289137183e-08,0.0,0.00034078892073785425,26666663.027477387,10820296.42626652,12733038.64013669,46809848.25154455,0.5999985153758162,0.30000135731704075,0.10000012730714304
nominal_persistent,persistent_junction,251100.0,862.0,0.7000004785999635,150.0000256920246,3.7012027410953504e-06,3.9697249212429406e-10,6.503016611374619e-16,1.926045491804497e-05,3.0,6.420151639348324e-06,1.0,0.4057608310194969,0.4774892049103847,0.5942391689805031,0.10000015962443218,2.794297403869668e-08,0.0,0.0004194279052183424,26666662.099196408,10820286.973886056,12733043.283359183,46809848.859165065,0.5999982230472187,0.300001617328349,0.10000015962443218
nominal_persistent,persistent_junction,252720.0,867.4000000000001,0.7000005987423619,150.0000321734344,4.393642841228276e-06,4.675447575463175e-10,9.340783595835253e-16,2.3540233223339087e-05,3.0,7.846744407779695e-06,1.0,0.40576042255166245,0.47748942448381904,0.5942395774483376,0.10000019969091055,4.074475093056176e-08,0.0,0.0005151983994237753,26666660.946946222,10820275.613874814,12733048.588462485,46809849.247144334,0.5999978756049958,0.30000192470409354,0.10000019969091055
nominal_persistent,persistent_junction,254340.0,872.8000000000001,0.7000007473582446,150.00004020079854,5.208711039206839e-06,5.499706415145662e-10,1.3375042657021848e-15,2.8716650179238093e-05,3.0,9.572216726412698e-06,1.0,0.4057599327849315,0.4774896765972878,0.5942400672150685,0.10000024925230612,5.9217710429350335e-08,0.0,0.0006316099431459569,26666659.519859955,10820261.974377029,12733054.630067917,46809849.30504297,0.5999974631060565,0.30000228764163733,0.10000024925230612
nominal_persistent,persistent_junction,255960.0,878.2,0.7000009307830976,150.00005012102633,6.166925775430739e-06,6.461258746399625e-10,1.909284905148239e-15,3.4966097125087985e-05,3.0,1.1655365708362662e-05,1.0,0.40575934610649966,0.4774899653154582,0.5942406538935003,0.10000031042115762,8.578936535027088e-08,0.0,0.0007728449504479163,26666657.756264962,10820245.61402789,12733061.487118151,46809848.88978645,0.5999969738954744,0.30000271568336806,0.10000031042115762
nominal_persistent,persistent_junction,257580.0,883.6,0.7000011566658964,150.00006235378166,7.29203952583395e-06,7.581643000076296e-10,2.717250442401501e-15,4.2497390431176494e-05,3.0,1.4165796810392165e-05,1.0,0.4057586440322063,0.4774902950686455,0.5942413559677937,0.10000038574796703,1.2389036654078978e-07,0.0,0.000943878729385756,26666655.581554536,10820226.009645434,12733069.242130417,46809847.81799117,0.5999963943271944,0.3000032199248386,0.10000038574796703
nominal_persistent,persistent_junction,259200.0,889.0,0.7000014342201154,150.00007740561375,8.611516211656382e-06,8.885560731913674e-10,3.855591519226593e-15,5.155730825766026e-05,3.0,1.7185769419220085e-05,1.0,0.40575780470723144,0.47749067065736317,0.5942421952927686,0.10000047830489743,1.7835428338062606e-07,0.0,0.0011506192601363665,26666652.90567577,10820202.541896714,12733077.980118245,46809845.85676169,0.5999957084421713,0.3000038132529312,0.10000047830489743
nominal_persistent,persistent_junction,260820.0,894.4000000000001,0.7000017745182345,150.0000958865963,1.015707383078561e-05,1.0401306062958003e-09,5.454729520373058e-15,6.243699913346799e-05,3.0,2.081233304448933e-05,1.0,0.4057568023263314,0.4774910972496553,0.5942431976736686,0.10000059178397638,2.5597083973604866e-07,0.0,0.0014000696987050503,26666649.62017155,10820174.478637487,12733087.787107818,46809842.71269974,0.5999948975980374,0.30000451061798616,0.10000059178397636
nominal_persistent,persistent_junction,262440.0,899.8000000000001,0.7000021908363872,150.00011852987302,1.1965300348891423e-05,1.2161247601390276e-09,7.694742654328618e-15,7.547938778493642e-05,3.0,2.515979592831214e-05,1.0,0.40575560646197617,0.47749158036925143,0.5942443935380238,0.10000073061202311,3.6624924424286324e-07,0.0,0.001700516971638242,26666645.59470589,10820140.955586474,12733098.748162853,46809838.0188285,0.5999939400436974,0.30000532934427954,0.10000073061202308
nominal_persistent,persistent_junction,264060.0,905.2,0.7000026990566506,150.00014621456288,1.4078351731647676e-05,1.420236827887594e-09,1.082357810895613e-14,9.108771994111653e-05,3.0,3.0362573313705512e-05,1.0,0.405754181287337,0.47749212587226875,0.594245818712663,0.10000090008480295,5.224683096889426e-07,0.0,0.002061750271035422,26666640.67299194,10820100.953953445,12733110.944818828,46809831.31909478,0.5999928104314783,0.3000062894837187,0.10000090008480297
nominal_persistent,persistent_junction,265680.0,910.6,0.7000033181354082,150.0001799925388,1.6544741905850247e-05,1.6566868932842811e-09,1.5181688354957153e-14,0.00010973540602503525,3.0,3.657846867501175e-05,1.0,0.4057524846795153,0.47749273990982743,0.5942475153204847,0.10000110652322294,7.431169044469584e-07,0.0,0.0024953137524463174,26666634.668031503,10820053.274594683,12733124.451812753,46809822.05006809,0.5999914792586285,0.3000074142181485,0.10000110652322294
nominal_persistent,persistent_junction,267300.0,916.0000000000001,0.7000040706472173,150.0002211196605,1.9420235407719665e-05,1.9302841866114053e-09,2.1235266584402743e-14,0.00013197734389914842,3.0,4.399244796638281e-05,1.0,0.40575046718673136,0.47749342887354307,0.5942495328132686,0.10000135745472014,1.0538641096089668e-06,0.0,0.003014798284758295,26666627.35656275,10819996.508219806,12733139.332978172,46809809.51940508,0.5999899122290592,0.3000087303162207,0.10000135745472014
nominal_persistent,persistent_junction,268920.0,921.4000000000001,0.7000049834147218,150.00027109211604,2.2768854510784895e-05,2.2465021011598486e-09,2.9620961145416734e-14,0.0001584629233774441,3.0,5.282097445914803e-05,1.0,0.4057480708413804,0.47749419932044856,0.5942519291586196,0.10000166182336462,1.4902461270793414e-06,0.0,0.003636177704617278,26666618.472599804,10819929.00112049,12733155.636157926,46809792.880596094,0.5999880695252503,0.30001026865138514,0.10000166182336465
nominal_persistent,persistent_junction,270540.0,926.8000000000001,0.7000060882363186,150.00033168860745,2.666401372211444e-05,2.611561571577141e-09,4.1205871578055285e-14,0.0001899509402735454,3.0,6.33169800911818e-05,1.0,0.40574522779891675,0.47749505787341284,0.5942547722010832,0.10000203023259177,2.1013202134819e-06,0.0,0.0043781956917262315,26666607.69993351,10819848.81583387,12733173.386967348,46809771.10345081,0.5999859049792063,0.30001206478820197,0.10000203023259177
nominal_persistent,persistent_junction,272160.0,932.2,0.7000074227245487,150.000405019205,3.1189795691703175e-05,3.032523552285289e-09,5.716783337766933e-14,0.0002273266755716608,3.0,7.577555852388694e-05,1.0,0.4057418587804622,0.4774960110926423,0.5942581412195378,0.10000247522490545,2.954619519036822e-06,0.0,0.005262810108531979,26666594.663446862,10819753.686092084,12733192.581220219,46809742.939718924,0.5999833651302396,0.3000141596448549,0.10000247522490545
nominal_persistent,persistent_junction,273780.0,937.6,0.7000090312695322,150.00049358179064,3.644238379151259e-05,3.517391368304781e-09,7.910256648379562e-14,0.00027162142615569753,3.0,9.05404753852325e-05,1.0,0.4057378712948331,0.47749706531330116,0.5942621287051669,0.10000301160334685,4.14285290835853e-06,0.0,0.006315702440666357,26666578.91908151,10819640.965343801,12733213.175806964,46809706.8831729,0.5999803881561868,0.3000166002404664,0.10000301160334685
nominal_persistent,persistent_junction,275400.0,943.0000000000001,0.7000109661431745,150.00060032711556,4.25316678822908e-05,4.075223741268698e-09,1.0916629751034221e-13,0.00032403480770651084,3.0,0.00010801160256883694,1.0,0.40573315761336504,0.47749822644372963,0.594266842386635,0.10000365680000485,5.792938630166356e-06,0.0,0.007566860834387424,26666559.94227325,10819507.5680646,12733235.077790882,46809661.12340898,0.5999769026634267,0.30001944053656837,0.10000365680000485
nominal_persistent,persistent_junction,277020.0,948.4000000000001,0.700013288761371,150.00072873361057,4.9583041090199503e-05,4.716259318978339e-09,1.502650995496727e-13,0.0003859601882007188,3.0,0.00012865339606690627,1.0,0.4057275924684982,0.47749949971813344,0.5942724075315018,0.10000443129735181,8.078150334124421e-06,0.0,0.009051246154116873,26666537.11465418,10819349.903000493,12733258.131462408,46809603.492545344,0.5999728263197783,0.3000227423828699,0.10000443129735183
nominal_persistent,persistent_junction,278640.0,953.8000000000001,0.7000160711229813,150.000882893208,5.773940675150066e-05,5.452053556174267e-09,2.0630559245374844e-13,0.0004590136522697384,3.0,0.00015300455075657946,1.0,0.4057210304445583,0.47750088939699475,0.5942789695554417,0.10000535910872242,1.1234401484385342e-05,0.0,0.010809551475066041,26666509.708797976,10819163.797413334,12733282.10306463,46809531.403915845,0.5999680643130034,0.30002657657827403,0.10000535910872242
nominal_persistent,persistent_junction,280260.0,959.2,0.7000193974459512,150.00106760956595,6.716341603950643e-05,6.295628805706797e-09,2.8252602059762703e-13,0.0005450669428920062,3.0,0.00018168898096400206,1.0,0.4057133030265859,0.47750239840780917,0.5942866969734141,0.10000646832480656,1.5582016313181896e-05,0.0,0.012889066478470964,26666476.87076135,10818944.411318645,12733306.662874915,46809441.78177257,0.599962507616255,0.30003102405893844,0.10000646832480654
nominal_persistent,persistent_junction,281880.0,964.6,0.7000233660226036,150.0012885102199,7.803995814798226e-05,7.261638481174265e-09,3.859323377810305e-13,0.0006462848779198639,3.0,0.00021542829263995463,1.0,0.4057042152704081,0.4775040279180699,0.5942957847295919,0.10000779173360448,2.1554753126961264e-05,0.0,0.01534465932246111,26666437.600150827,10818686.140626496,12733331.36429789,46809330.98092238,0.599956031040376,0.3000361772260195,0.10000779173360448
nominal_persistent,persistent_junction,283500.0,970.0000000000001,0.7000280913177772,150.00155217433766,9.057892624992397e-05,8.366546142263969e-09,5.258711100556167e-13,0.0007651677952541701,3.0,0.00025505593175139004,1.0,0.40569354205447616,0.47750577683175144,0.5943064579455238,0.10000936752188183,2.9738385516700444e-05,0.0,0.018239889708249912,26666390.727417566,10818382.508014672,12733355.619594539,46809194.6951304,0.5999484910515109,0.3000421414266073,0.10000936752188183
nominal_persistent,persistent_junction,285120.0,975.4000000000001,0.7000337063351607,150.00186627790296,0.00010501828375659297,9.628820330049924e-09,7.147802085909204e-13,0.0009045996425916238,3.0,0.0003015332141972079,1.0,0.40568102387131744,0.47750764119983324,0.5943189761286826,0.10001124006676512,4.092184204707537e-05,0.0,0.021648268032098798,26666334.8880563,10818026.040282113,12733378.671840584,46809027.85302983,0.5999397233310236,0.3000490366022113,0.10001124006676514
nominal_persistent,persistent_junction,286740.0,980.8000000000001,0.7000403652788041,150.00223975831477,0.00012162745664043397,1.1069145938544909e-08,9.691699182339657e-13,0.001067902396155508,3.0,0.00035596746538516937,1.0,0.4056663621138058,0.4775096135347019,0.5943336378861942,0.10001346082672966,5.616479673255294e-05,0.0,0.025654676684708243,26666268.493356124,10817608.130849775,12733399.56267508,46808824.50018162,0.5999295400532622,0.3000569991200082,0.10001346082672966
nominal_persistent,persistent_junction,288360.0,986.2,0.7000482465383773,150.0026830005549,0.00014071107872273196,1.2710652847575442e-08,1.31090186775954e-12,0.001258897568317829,3.0,0.0004196325227726096,1.0,0.4056492138089248,0.47751168201756855,0.5943507861910752,0.10001608934184096,7.688674244229637e-05,0.0,0.03035697069960025,26666189.697321635,10817118.885998173,12733417.09536761,46808577.66583106,0.5999177268552826,0.3000661838028765,0.10001608934184095
nominal_persistent,persistent_junction,289980.0,991.6,0.7000575560282367,150.00320804724626,0.0001626131178214396,1.457916245667985e-08,1.7688518786680617e-12,0.0014819756472398058,3.0,0.0004939918824132686,1.0,0.40562918574926077,0.47751382958731725,0.5943708142507392,0.10001919435371999,0.00010498403068837977,0.0,0.03586777601901691,26666096.35935337,10816546.953355836,12733429.792699246,46808279.21281247,0.5999040394712549,0.30007676617502504,0.10001919435372002
nominal_persistent,persistent_junction,291600.0,997.0000000000001,0.7000685309117349,150.00382883509386,0.0001877214114572504,1.6703452645695773e-08,2.381066395191165e-12,0.0017421744033949435,3.0,0.0005807248011316478,1.0,0.4056058279702581,0.47751603289849986,0.5943941720297419,0.10002285505629677,0.0001429832017125776,0.0,0.04231650458633517,26665986.002246547,10815879.331084525,12733435.849119699,46807919.668959215,0.5998882000029689,0.3000889449407344,0.10002285505629677
nominal_persistent,persistent_junction,293220.0,1002.4000000000001,0.7000814437433824,150.00456146037337,0.0002164726413678405,1.911554153969133e-08,3.197551781330251e-12,0.002045267098987698,3.0,0.0006817556996625661,1.0,0.40557862651930154,0.47751826113547813,0.5944213734806985,0.10002716248899311,0.0001942412529237933,0.0,0.04985160622032714,26665855.765037373,10815101.156145656,12733433.07661011,46807488.038285375,0.5998698927966395,0.3001029447143673,0.10002716248899308
nominal_persistent,persistent_junction,294840.0,1007.8000000000001,0.7000966070624393,150.00542447629712,0.0002493577763110356,2.1850990267671403e-08,4.283872895449553e-12,0.0023978617478482823,3.0,0.0007992872492827608,1.0,0.405546995461072,0.47752047466900094,0.594453004538928,0.10003222108452547,0.00026320641571935715,0.0,0.05864307769455854,26665702.350197703,10814195.469981924,12733418.8436487,46806971.590120405,0.5998487598951444,0.30011901902033006,0.10003222108452547
nominal_persistent,persistent_junction,296460.0,1013.2,0.7001143784721516,150.00643922524742,0.00028692801246388104,2.4949224668782135e-08,5.725783736079129e-12,0.0028075126965093735,3.0,0.0009358375655031245,1.0,0.40551026806243806,0.477522623540787,0.5944897319375619,0.10003815038403052,0.00035575666726945165,0.0,0.06888524953165547,26665521.96465153,10813142.959910672,12733390.006644879,46806355.62429997,0.5998243960339149,0.3001374535820546,0.10003815038403052
nominal_persistent,persistent_junction,298080.0,1018.6,0.7001351662391313,150.00763020901067,0.00032980124004685236,2.845387560805117e-08,7.635170722736624e-12,0.0032828459331445937,3.0,0.0010942819777148645,1.0,0.4054676870994809,0.47752464576092746,0.5945323129005191,0.10004508693268213,0.0004796377571241109,0.0,0.08079987060257118,26665310.254062846,10811921.674504934,12733342.833176587,46805623.21044894,0.599796343148024,0.3001585699192939,0.10004508693268215
nominal_persistent,persistent_junction,299700.0,1024.0,0.7001594354471796,150.00902550027348,0.00037866906350294134,3.2413137206213004e-08,1.0157660900525299e-11,0.0038336996813383615,3.0,0.0012778998937794538,1.0,0.4054183942292642,0.4775264654021516,0.5945816057707358,0.10005318636937853,0.0006450281687663586,0.0,0.09463950954739833,26665062.229823682,10810506.71123852,12733272.916336117,46804754.89933756,0.5997640843575957,0.3001827292730259,0.10005318636937856
nominal_persistent,persistent_junction,301320.0,1029.4,0.7001877147390932,150.01065719874026,0.0004343044005007942,3.688014185357141e-08,1.3482336120519675e-11,0.004471282001933842,3.0,0.0014904273339779474,1.0,0.4053614183697408,0.4775279904741585,0.5946385816302592,0.10006262572441577,0.0008652653838747158,0.0,0.11069129013411794,26664772.188156176,10808869.874697005,12733175.07946145,46803728.40425416,0.5997270373985714,0.3002103368770129,0.10006262572441574
nominal_persistent,persistent_junction,302940.0,1034.8000000000002,0.7002206036785241,150.01256193529684,0.0004975696820453226,4.1913350353249074e-08,1.785410373444368e-11,0.005208347310373619,3.0,0.0017361157701245395,1.0,0.40529566303295017,0.47752911056029235,0.5947043369670498,0.10007360593932163,0.0011577763235828074,0.0,0.12928097474728034,26664433.620734192,10806979.303713553,12733043.270503154,46802518.25032041,0.5996845474661836,0.30024184659449477,0.10007360593932163
nominal_persistent,persistent_junction,304560.0,1040.2,0.7002587807616799,150.01478142766064,0.0005694256718755701,4.757695491004661e-08,2.3589408932756915e-11,0.006059393921180508,3.0,0.002019797973726836,1.0,0.4052198925595445,0.4775296941978048,0.5947801074404555,0.10008635462318208,0.0015452651883347702,0.0,0.15077740602911183,26664039.116231084,10804799.065882651,12732870.445252134,46801095.3896835,0.5996358794392664,0.30027776593755134,0.1000863546231821
nominal_persistent,persistent_junction,306180.0,1045.6,0.7003030121053473,150.01736309092263,0.0006509409178830641,5.394129193131866e-08,3.109613872911609e-11,0.007040884958000101,3.0,0.0023469616526667005,1.0,0.40513271720694155,0.4775295859817573,0.5948672827930584,0.10010112905983687,0.0020572244150507068,0.0,0.17559731104085377,26663580.25221172,10802288.718043882,12732648.438630022,46799426.780557916,0.5995802094548944,0.30031866148526865,0.10010112905983685
nominal_persistent,persistent_junction,307800.0,1051.0,0.7003541608332409,150.02036070627494,0.0007433018412330652,6.108326071810255e-08,4.0898768836739914e-11,0.008171495219762034,3.0,0.002723831739920678,1.0,0.4050325770492703,0.4775286033712278,0.5949674229507297,0.100118219480232,0.0027318494464541607,0.0,0.20421046492111164,26663047.476812866,10799402.83152056,12732367.823223189,46797474.92816601,0.5995166158048686,0.3003651647148994,0.10011821948023202
nominal_persistent,persistent_junction,309420.0,1056.4,0.7004131971767957,150.023835151027,0.0008478234599145418,6.908674307933339e-08,5.3670049395881316e-11,0.009472386874223297,3.0,0.0031574622914077657,1.0,0.40491772465505016,0.4775265331748594,0.5950822753449498,0.1001379526139738,0.003618455800170525,0.0,0.2371452016414671,26662429.979697917,10796090.481153876,12732017.754222583,46795197.385745525,0.5994440691284068,0.3004179782576195,0.1001379526139738
nominal_persistent,persistent_junction,311040.0,1061.8,0.7004812092989717,150.02785519272385,0.0009659607322373266,7.804301767961536e-08,7.027082192354993e-11,0.010967517163054228,3.0,0.0036558390543514094,1.0,0.4047862065185839,0.47752312769087824,0.5952137934814161,0.1001606955337061,0.004780517862282052,0.0,0.27499424786926246,26661715.551833034,10792294.697504027,12731585.799915839,46792546.21396359,0.5993614218791701,0.3004778825871238,0.10016069553370612
nominal_persistent,persistent_junction,312660.0,1067.2,0.7005594148401753,150.03249834977802,0.0010993204919454707,8.805116151204535e-08,9.179991741649391e-11,0.012683981651811522,3.0,0.004227993883937174,1.0,0.4046358432337199,0.47751810047446885,0.5953641567662801,0.10018685980530524,0.006299473202856184,0.0,0.3184208419644678,26660890.433715276,10787951.882008199,12731057.756865656,46789467.39730776,0.5992673970496528,0.300545743145042,0.10018685980530524
nominal_persistent,persistent_junction,314280.0,1072.6000000000001,0.700649173173675,150.03785182050063,0.0012496739296854306,9.921842925321849e-08,1.1965651499516763e-10,0.014652396948175035,3.0,0.004884132316058345,1.0,0.40446420841443576,0.4775111217028031,0.5955357915855642,0.10021690595601825,0.008279464238559587,0.0,0.36816508366834777,26659939.15179112,10782991.18540622,12730417.448900254,46785900.21632499,0.5991605761421532,0.30062251790182837,0.10021690595601826
nominal_persistent,persistent_junction,315900.0,1078.0,0.7007519983435877,150.04401348176,0.0014189695550704273,1.1166059939170995e-07,1.5561785391988657e-10,0.01690732724778635,3.0,0.005635775749262117,1.0,0.4042686063861186,0.4775018131050718,0.5957313936138814,0.10025134827153212,0.010853220849010912,0.0,0.42505044112769086,26658844.34293846,10777333.850384193,12729646.509039002,46781776.57495859,0.599039386383259,0.3007092653452088,0.10025134827153212
nominal_persistent,persistent_junction,317520.0,1083.4,0.7008695726412157,150.05109295769986,0.0016093465489883762,1.2550227391229026e-07,2.0193580265818585e-10,0.019487759554460696,3.0,0.0064959198514868985,1.0,0.40404604869510463,0.4774897424215805,0.5959539513048954,0.10029075993150262,0.014189323008773347,0.0,0.4899903207746544,26657586.567047663,10770892.520163307,12728724.143480573,46777020.28270054,0.598902087188259,0.3008071528802384,0.10029075993150259
nominal_persistent,persistent_junction,319140.0,1088.8000000000002,0.7010037607548709,150.05921275802405,0.0018231483865437487,1.4087711596160307e-07,2.6145651158707604e-10,0.022437632966465625,3.0,0.007479210988821875,1.0,0.40379322951263374,0.4774744173524137,0.5962067704873663,0.10033577849125738,0.018501121294624653,0.0,0.5639945827499764,26656144.10792722,10763570.515694097,12727626.876794526,46771546.29184219,0.598746755893423,0.3009174656153197,0.10033577849125735
nominal_persistent,persistent_junction,320760.0,1094.2,0.7011566244038521,150.06850948431344,0.0020629365765127403,1.5792800732323347e-07,3.377682265571919e-10,0.025806428029304683,3.0,0.008602142676434894,1.0,0.40350650004371114,0.47745527895250717,0.5964934999562889,0.1003871117151564,0.024057634604023506,0.0,0.6481758608628876,26654492.762974482,10755261.08522826,12726328.277483566,46765259.890778825,0.5985712727879652,0.30104161549687836,0.10038711171515637
nominal_persistent,persistent_junction,322380.0,1099.6000000000001,0.7013304373385516,150.07913510172187,0.00233150432282975,1.7680710471240173e-07,4.3538333528119056e-10,0.02964982283457239,3.0,0.009883274278190796,1.0,0.40318184209225316,0.47743169442638056,0.5968181579077468,0.10044554376439302,0.031196787491386508,0.0,0.7437555228016525,26652605.622286182,10745846.631351687,12724798.663126169,46758055.855107985,0.5983733054940832,0.3011811507415238,0.10044554376439302
