case_id,metric,rho,G_reference,G_fast,ratio,pct
C030,G50,0.895,496.46893790185516,499.30369755893173,0.9943225742750643,-0.5709842934095051
C030,G50,0.896,507.6018481990218,509.7220960474285,0.9958403846628429,-0.4176990008861107
C030,G50,0.897,518.7860000154894,520.4911803416729,0.9967239015941364,-0.32868665039776485
C030,G50,0.898,530.0178682554044,531.675547010787,0.9968821610008162,-0.3127590322264059
C030,G50,0.899,542.5508757131346,543.3404590709921,0.9985467981544986,-0.14553167144365564
C030,G50,0.9,555.1375763745808,555.4902902837869,0.9993650403699659,-0.06353630599275893
C030,G50,0.901,569.0431775429763,568.1259515412279,1.0016144765069437,0.1611874173957722
C030,G50,0.902,583.0051331411729,581.2494938766732,1.0030204572786643,0.3011361589632213
C030,G50,0.903,598.3013880098308,594.9917491596251,1.0055624953705329,0.5531725174856675
C030,G50,0.904,613.657591979114,609.2925720822379,1.007164078632961,0.7113119684217489
C030,G50,0.905,629.0725770605541,624.1521009439215,1.0078834567875221,0.7821794012424226
C030,G50,0.906,645.8328457753329,639.7690442934634,1.0094781101648427,0.9389119060040755
C030,G50,0.907,663.9486386644567,656.0146761914488,1.012094184415308,1.1949662987437069
C030,G50,0.908,682.1301939018985,673.0239868663809,1.0135302860124145,1.3349661277165525
C030,G50,0.909,701.6772415883773,690.8627534835879,1.015653598417716,1.5412339839195737
C030,G50,0.91,721.288740807436,709.5362728952974,1.016563589996861,1.6293707702940865
C030,G50,0.911,743.5879778981763,729.1128423106683,1.0198530800001193,1.9466607876613877
C030,G50,0.912,765.9592484810768,749.6610702454864,1.0217407290874172,2.1278127090847474
C030,G50,0.913,789.7195804935205,771.2509155538334,1.0239463766813486,2.338635814012036
C030,G50,0.914,814.8757580661061,793.8866156958782,1.0264384635730757,2.5757475495454725
C030,G90,0.85,244.13429998241207,252.3920421630109,0.9672820818365365,-3.3824588274542826
C030,G90,0.851,247.2253362085826,255.37716794630785,0.9680792460685478,-3.2973286082813127
C030,G90,0.852,250.3228912758672,258.4190979037504,0.9686702465353444,-3.234305335248315
C030,G90,0.853,253.42807938325143,261.5182205652275,0.9690647131030082,-3.19228287633495
C030,G90,0.854,256.5402909080089,264.6749868678205,0.9692653391388507,-3.170923339573426
C030,G90,0.855,259.65980398734246,267.9452973736291,0.9690776682125041,-3.190903350866928
C030,G90,0.856,262.78688028971663,271.2191953195011,0.9689095935121738,-3.20880365887673
C030,G90,0.857,266.96985021652586,274.60799692633225,0.9721852721140695,-2.8610521763455576
C030,G90,0.858,270.1162728142993,278.0565933387128,0.9714435092904234,-2.9395935467658014
C030,G90,0.859,273.27102154906856,281.56549402010455,0.9705415874913859,-3.0352550460776238
C030,G90,0.86,276.43435438214175,285.19175772244625,0.969292929745791,-3.16798661290786
C030,G90,0.861,280.6672300777668,288.8798987846909,0.9715706466892485,-2.926123119057592
C030,G90,0.862,283.8517040091789,292.6301992566391,0.9700014035811753,-3.0926343310506694
C030,G90,0.863,288.11175582577454,296.49981182347074,0.9717097425927196,-2.911389704892356
C030,G90,0.864,292.3889456021433,300.49008377694605,0.9730402478744814,-2.7706718385400593
C030,G90,0.865,296.68204066884437,304.5446302048456,0.9741824719394573,-2.6501737409772703
C030,G90,0.866,299.91355809109626,308.6648401568822,0.9716479464867525,-2.9179347947743697
C030,G90,0.867,304.23710483221964,312.96480329256343,0.9721128434618732,-2.868715985565576
C030,G90,0.868,308.57677931761816,317.3312304625264,0.9724122610555912,-2.837041453432643
C030,G90,0.869,314.0268375643607,321.82363000913006,0.9757730889911713,-2.482842710273582
C030,G90,0.87,318.4061435312122,326.3842720088457,0.975556026555663,-2.5056452708964234
C030,G90,0.871,322.80296556550115,331.12911895061967,0.9748552666962514,-2.579329892627354
C030,G90,0.872,327.2158183992663,335.94497639792945,0.974016107958336,-2.6677066045785964
C030,G90,0.873,332.7582338320928,340.9470219521767,0.9759822271706701,-2.460882192389545
C030,G90,0.874,338.3265956810599,346.0802212836781,0.9775958719228204,-2.2917576393927668
C030,G90,0.875,342.80068039324715,351.3445080345627,0.9756824784622078,-2.4923601760400116
C030,G90,0.876,348.41694954439816,356.74213043746204,0.9766633089204941,-2.389430509609288
C030,G90,0.877,354.05931555753114,362.33178721290375,0.9771687940519782,-2.3364649062674947
C030,G90,0.878,359.7290441272683,368.0566834391098,0.9773740304508852,-2.3149755205463003
C030,G90,0.879,366.5658604230028,373.9776183975531,0.9801812792800041,-2.0219444238471747
C030,G90,0.88,372.29046361247435,380.0354196522177,0.9796204363087238,-2.080353056747965
C030,G90,0.881,379.19477791469103,386.2928488637721,0.981625155707751,-1.8718799314999972
C030,G90,0.882,384.9753049886088,392.74974670102614,0.980205100632858,-2.0194650440363606
C030,G90,0.883,391.94317726001753,399.4073824490097,0.9813117996386934,-1.9044100323859712
C030,G90,0.884,398.9461452719153,406.32920106083697,0.9818298665967248,-1.8506397107533061
C030,G90,0.885,407.1584360733763,413.3961464558252,0.9849110582284651,-1.5320105958273031
C030,G90,0.886,414.23413957293116,420.72907514615105,0.9845626652473122,-1.5679382631079233
C030,G90,0.887,422.5285897490162,428.3303286487893,0.9864549892647685,-1.3730997240256235
C030,G90,0.888,430.8654709135858,436.14226733156823,0.9879012037740179,-1.2246969818198261
C030,G90,0.889,439.24351992272955,444.2269940978947,0.9887816944008878,-1.1345583825668866
C030,G90,0.89,447.66144379848674,452.64692286202876,0.9889859428801163,-1.1136717563253398
C030,G90,0.891,456.1179289359487,461.34339920329137,0.9886733607192242,-1.1456401811550876
C030,G90,0.892,465.82857515591735,470.3182760173263,0.9904539094261274,-0.9638096718103297
C030,G90,0.893,475.58622208247283,479.6351090538816,0.9915584015953388,-0.8513465662818585
C030,G90,0.894,485.3891761994198,489.2961989944087,0.9920150150297129,-0.8049258175843148
C030,G90,0.895,496.46893790185516,499.30369755893173,0.9943225742750643,-0.5709842934095051
C030,G90,0.896,507.6018481990218,509.7220960474285,0.9958403846628429,-0.4176990008861107
C030,G90,0.897,518.7860000154894,520.4911803416729,0.9967239015941364,-0.32868665039776485
C030,G90,0.898,530.0178682554044,531.675547010787,0.9968821610008162,-0.3127590322264059
C030,G90,0.899,542.5508757131346,543.3404590709921,0.9985467981544986,-0.14553167144365564
C030,G90,0.9,555.1375763745808,555.4902902837869,0.9993650403699659,-0.06353630599275893
C030,G90,0.901,569.0431775429763,568.1259515412279,1.0016144765069437,0.1611874173957722
C030,G90,0.902,583.0051331411729,581.2494938766732,1.0030204572786643,0.3011361589632213
C030,G90,0.903,598.3013880098308,594.9917491596251,1.0055624953705329,0.5531725174856675
C030,G90,0.904,613.657591979114,609.2925720822379,1.007164078632961,0.7113119684217489
C030,G90,0.905,629.0725770605541,624.1521009439215,1.0078834567875221,0.7821794012424226
C030,G90,0.906,645.8328457753329,639.7690442934634,1.0094781101648427,0.9389119060040755
C030,G90,0.907,663.9486386644567,656.0146761914488,1.012094184415308,1.1949662987437069
C030,G90,0.908,682.1301939018985,673.0239868663809,1.0135302860124145,1.3349661277165525
C030,G90,0.909,701.6772415883773,690.8627534835879,1.015653598417716,1.5412339839195737
C030,G90,0.91,721.288740807436,709.5362728952974,1.016563589996861,1.6293707702940865
C030,G90,0.911,743.5879778981763,729.1128423106683,1.0198530800001193,1.9466607876613877
C030,G90,0.912,765.9592484810768,749.6610702454864,1.0217407290874172,2.1278127090847474
C030,G90,0.913,789.7195804935205,771.2509155538334,1.0239463766813486,2.338635814012036
C030,G90,0.914,814.8757580661061,793.8866156958782,1.0264384635730757,2.5757475495454725
C038,G_mean,0.85,246.78006497457986,251.3080541499033,0.9819823157254541,-1.8348277750027582
C038,G_mean,0.851,247.4453535811808,251.7218430525433,0.9830110513275169,-1.728256121794382
C038,G_mean,0.852,248.1133082823333,252.1697302848903,0.9839139217939669,-1.6349070634861456
C038,G_mean,0.853,248.1133082823333,252.61900577937442,0.9821640597343804,-1.8159838052354762
C038,G_mean,0.854,248.7837149288634,253.1031158783859,0.9829342245174177,-1.73620727174912
C038,G_mean,0.855,249.45751766143835,253.55652741036863,0.9838339411302308,-1.643169461220013
C038,G_mean,0.856,250.13438058533018,254.04480339694894,0.9846073497299268,-1.563328800490405
C038,G_mean,0.857,250.8135023649334,254.5680529217994,0.9852512893359037,-1.496949136096796
C038,G_mean,0.858,251.49571747759663,255.06098458950277,0.9860219032807228,-1.4176253765528761
C038,G_mean,0.859,252.18119484859818,255.58944219491622,0.9866651481491209,-1.3515073351778875
C038,G_mean,0.86,252.86927587380308,256.1201381872146,0.9873072756542275,-1.2855900750211606
C038,G_mean,0.861,252.86927587380308,256.68717815615065,0.985126244677383,-1.5098324101078004
C038,G_mean,0.862,253.56058383765136,257.22298891877887,0.9857617505475611,-1.4443905380311202
C038,G_mean,0.863,254.25487808586388,257.79564363184005,0.9862652235076836,-1.3926047644129858
C038,G_mean,0.864,254.95170129098332,258.4043795929299,0.9866384683286497,-1.3542479946058221
C038,G_mean,0.865,255.65188577584766,259.0128471237063,0.9870239589071294,-1.314663233427303
C038,G50,0.85,238.69080344168913,239.46109224867712,0.996783240234334,-0.3227140702034512
C038,G50,0.851,239.17105598126125,239.76255823801228,0.9975329665269761,-0.24731347793077385
C038,G50,0.852,239.65633441987296,240.08992620484378,0.9981940442407364,-0.18092231362062006
C038,G50,0.853,239.65633441987296,240.4200919204891,0.9968232376316172,-0.31868863490086713
C038,G50,0.854,240.14621483433075,240.7768892324027,0.9973806688836185,-0.2626210030031244
C038,G50,0.855,240.64125864166587,241.11282097070878,0.9980442254080707,-0.19596071417874267
C038,G50,0.856,241.14122337623354,241.47575243519373,0.9986146474104063,-0.13872744538508275
C038,G50,0.857,241.64580925590647,241.86643315625116,0.9990878275357781,-0.09130052825002598
C038,G50,0.858,242.1550280885377,242.23599921936452,0.9996657345271234,-0.03343772436440507
C038,G50,0.859,242.66914230116421,242.6336766514182,1.0001461695269818,0.014614816457378412
C038,G50,0.86,243.18822133276035,243.03484104825054,1.000631104099512,0.06307060583329283
C038,G50,0.861,243.18822133276035,243.46491726583355,0.9988635079904712,-0.11377850931957602
C038,G50,0.862,243.7119038260696,243.87323435197263,0.99933846563223,-0.06619722851870924
C038,G50,0.863,244.24018851412916,244.31086288244347,0.9997107195010468,-0.028936420637517373
C038,G50,0.864,244.77307111611066,244.77843457564347,0.9999780885128132,-0.0021911967310620614
C038,G50,0.865,245.31054408952474,245.2502989729956,1.0002456474743615,0.024558714649928003
C038,G90,0.85,238.69080344168913,239.46109224867712,0.996783240234334,-0.3227140702034512
C038,G90,0.851,239.17105598126125,239.76255823801228,0.9975329665269761,-0.24731347793077385
C038,G90,0.852,239.65633441987296,240.08992620484378,0.9981940442407364,-0.18092231362062006
C038,G90,0.853,239.65633441987296,240.4200919204891,0.9968232376316172,-0.31868863490086713
C038,G90,0.854,240.14621483433075,240.7768892324027,0.9973806688836185,-0.2626210030031244
C038,G90,0.855,240.64125864166587,241.11282097070878,0.9980442254080707,-0.19596071417874267
C038,G90,0.856,241.14122337623354,241.47575243519373,0.9986146474104063,-0.13872744538508275
C038,G90,0.857,241.64580925590647,241.86643315625116,0.9990878275357781,-0.09130052825002598
C038,G90,0.858,242.1550280885377,242.23599921936452,0.9996657345271234,-0.03343772436440507
C038,G90,0.859,242.66914230116421,242.6336766514182,1.0001461695269818,0.014614816457378412
C038,G90,0.86,243.18822133276035,243.03484104825054,1.000631104099512,0.06307060583329283
C038,G90,0.861,243.18822133276035,243.46491726583355,0.9988635079904712,-0.11377850931957602
C038,G90,0.862,243.7119038260696,243.87323435197263,0.99933846563223,-0.06619722851870924
C038,G90,0.863,244.24018851412916,244.31086288244347,0.9997107195010468,-0.028936420637517373
C038,G90,0.864,244.77307111611066,244.77843457564347,0.9999780885128132,-0.0021911967310620614
C038,G90,0.865,245.31054408952474,245.2502989729956,1.0002456474743615,0.024558714649928003
C039,G_mean,0.85,110.83696351724178,118.02368611090812,0.93910779411759,-6.484048611227406
C039,G_mean,0.851,111.44238934378915,118.49307889623054,0.9404970347794238,-6.326757344272917
C039,G_mean,0.852,112.0498877786567,118.97000163435546,0.9418331196046618,-6.1759221654632475
C039,G_mean,0.853,112.65958665554108,119.45457859448797,0.9431165216193694,-6.031436951497719
C039,G_mean,0.854,113.27165132026856,119.95302835280546,0.944300055410976,-5.898542975811063
C039,G_mean,0.855,113.88614825410518,120.4533282375948,0.9454794642906352,-5.766443140070721
C039,G_mean,0.856,114.50321197941257,120.96783602156468,0.9465591494833413,-5.645801484865283
C039,G_mean,0.857,115.12297286166411,121.49675429952362,0.9475394921073667,-5.536498302140321
C039,G_mean,0.858,115.74555692133121,122.02792281372756,0.9485169808062192,-5.427738273069332
C039,G_mean,0.859,116.37108561320045,122.57385675139491,0.9493956435524831,-5.330165225760222
C039,G_mean,0.86,116.99967557087484,123.12854794885095,0.9502237906637043,-5.238366985268634
C039,G50,0.85,111.22080942369948,117.89667174088291,0.943375311460396,-6.002350056410308
C039,G50,0.851,111.83736617660229,118.36982873377768,0.9448131113557039,-5.841037553459534
C039,G50,0.852,112.4560121924237,118.85058223811444,0.9461965610494077,-5.686285616058455
C039,G50,0.853,113.07692962556739,119.33905737738424,0.9475265861032051,-5.537935786329428
C039,G50,0.854,113.70014785738854,119.8415226872759,0.9487541989439408,-5.401378050616379
C039,G50,0.855,114.32580777805916,120.34585541377739,0.9499771087668962,-5.2656943805767344
C039,G50,0.856,114.95404607986676,120.86449716569658,0.9510985341069428,-5.141577254030198
C039,G50,0.857,115.58499507792374,121.39766598876709,0.9521187589275301,-5.028914788571501
C039,G50,0.858,116.21878249840427,121.93311103678273,0.9531355471061944,-4.916871796051499
C039,G50,0.859,116.85553123208777,122.48344057770007,0.9540516716458328,-4.816125763387828
C039,G50,0.86,117.4953590507289,123.04260184515273,0.9549160801930623,-4.721244174443346
C039,G90,0.85,111.22080942369948,117.89667174088291,0.943375311460396,-6.002350056410308
C039,G90,0.851,111.83736617660229,118.36982873377768,0.9448131113557039,-5.841037553459534
C039,G90,0.852,112.4560121924237,118.85058223811444,0.9461965610494077,-5.686285616058455
C039,G90,0.853,113.07692962556739,119.33905737738424,0.9475265861032051,-5.537935786329428
C039,G90,0.854,113.70014785738854,119.8415226872759,0.9487541989439408,-5.401378050616379
C039,G90,0.855,114.32580777805916,120.34585541377739,0.9499771087668962,-5.2656943805767344
C039,G90,0.856,114.95404607986676,120.86449716569658,0.9510985341069428,-5.141577254030198
C039,G90,0.857,115.58499507792374,121.39766598876709,0.9521187589275301,-5.028914788571501
C039,G90,0.858,116.21878249840427,121.93311103678273,0.9531355471061944,-4.916871796051499
C039,G90,0.859,116.85553123208777,122.48344057770007,0.9540516716458328,-4.816125763387828
C039,G90,0.86,117.4953590507289,123.04260184515273,0.9549160801930623,-4.721244174443346
C041,G_mean,0.85,239.86399116678652,239.47741668382946,1.0016142419118685,0.16116403344937363
C041,G_mean,0.851,240.11794632092483,239.65814315391796,1.0019185793603997,0.19149054623027523
C041,G_mean,0.852,240.37307755524853,239.8433842569923,1.0022084965982996,0.22036298891855097
C041,G_mean,0.853,240.62944270894687,240.03323739792978,1.0024838448103282,0.24776906113614458
C041,G_mean,0.854,240.88687887834584,240.22768566634164,1.0027440351438917,0.2736526020319668
C041,G_mean,0.855,241.14557660523852,240.42808534224994,1.002984224001814,0.2975344906131596
C041,G_mean,0.856,241.40535778062502,240.63318980979778,1.0032089005321234,0.31986364259940564
C041,G_mean,0.857,241.66631413415996,240.844353095501,1.003412830851521,0.340122305255437
C041,G_mean,0.858,241.92845527803334,241.06029959264993,1.0036014046562227,0.3588481083738883
C041,G_mean,0.859,242.19162718244175,241.2824153053239,1.0037682475781224,0.375410119538496
C041,G_mean,0.86,242.45600007165402,241.51068471295287,1.003914176136036,0.3898915095612343
C041,G_mean,0.861,242.85445054448695,241.7452432836356,1.004588331277112,0.4567374649154919
C041,G_mean,0.862,243.12143826801451,241.98607974036486,1.0046918340462716,0.46699235400131855
C041,G_mean,0.863,243.38958859719932,242.2333219040811,1.0047733593546477,0.47506826392307083
C041,G_mean,0.864,243.79376919529886,242.48696832184282,1.0053891591886355,0.5360271830446857
C041,G_mean,0.865,244.064444511044,242.7471332938396,1.0054266808399743,0.5397390922071758
C041,G_mean,0.866,244.47259182155213,243.01645474986765,1.0059919278848144,0.5956238533059607
C041,G_mean,0.867,244.74585008362538,243.29111006194708,1.005979421201654,0.5943880238137883
C041,G_mean,0.868,245.15777651245725,243.57509180885728,1.0064977280388012,0.6455780135204292
C041,G_mean,0.869,245.57203556457475,243.86584146864,1.0069964456098464,0.6947835456965442
C041,G_mean,0.87,245.8491571220924,244.16610326112178,1.0068930692610132,0.6845880135089458
C041,G_mean,0.871,246.26705706298517,244.47460018775024,1.0073318736337369,0.7278508528960511
C041,G_mean,0.872,246.68702665761955,244.79145914921736,1.0077436014924308,0.7684098892776717
C041,G_mean,0.873,247.1091712858282,245.11803980716502,1.008123153564012,0.8057699632524272
C041,G_mean,0.874,247.533341569744,245.45317310034503,1.008474807814151,0.8403589012322533
C041,G_mean,0.875,247.95961768105275,245.79954691109504,1.008787936337161,0.8711381273124029
C041,G_mean,0.876,248.38787950285703,246.15603183842708,1.0090668006295085,0.8985332411939612
C041,G_mean,0.877,248.81814865169787,246.52121618819504,1.0093173824915311,0.9231370283677106
C041,G_mean,0.878,249.39497823987887,246.89944004296245,1.0101075085325515,1.0006369071778554
C041,G_mean,0.879,249.82982616973132,247.28797952645863,1.0102788928444488,1.0174312179786764
C041,G_mean,0.88,250.26649716873152,247.68834398663938,1.010408859539354,1.0301631306063124
C041,G_mean,0.881,250.85176600100348,248.1006689215189,1.011088632253365,1.0967022968750255
C041,G_mean,0.882,251.44015895215557,248.52640434933576,1.0117241248890567,1.158826265049514
C041,G_mean,0.883,251.88359821953605,248.96436255431945,1.0117255161954342,1.1589621896191316
C041,G_mean,0.884,252.47749718112945,249.41592541144414,1.0122749650594076,1.2126117392113167
C041,G_mean,0.885,253.07452723798602,249.8813534036698,1.0127787599627645,1.2617523656631875
C041,G_mean,0.886,253.67437476479944,250.36067565026002,1.013235701277498,1.3062805881011013
C041,G_mean,0.887,254.27725713653328,250.85548370762365,1.0136404170972708,1.3456859915207893
C041,G_mean,0.888,254.88281613973436,251.36594870140425,1.0139910256599942,1.3797977798558458
C041,G_mean,0.889,255.64366235331457,251.89355033648377,1.014887685737969,1.4669293900382063
C041,G_mean,0.89,256.25539444258135,252.43561752493824,1.0151316876560248,1.4906132711672577
C041,G_mean,0.891,257.0235407187444,252.9965637560705,1.0159171211770155,1.5667735925716442
C041,G_mean,0.892,257.64107093613427,253.57513018218222,1.0160344618615826,1.5781415358888813
C041,G_mean,0.893,258.41611602580855,254.17293951547856,1.016694052948432,1.6419937640058953
C041,G_mean,0.894,259.1948740367457,254.79002942562792,1.0172881357290455,1.6994335352840713
C041,G_mean,0.895,259.9771971063185,255.42666739775893,1.0178154057088853,1.750357246408272
C041,G_mean,0.896,260.76279132943284,256.0843484042602,1.0182691482487136,1.7941374616066998
C041,G_mean,0.897,261.7096667783233,256.76328117403943,1.0192643807232356,1.8900278561256232
C041,G_mean,0.898,262.5023389808865,257.4636536235753,1.0195704725167851,1.9194820803780108
C041,G_mean,0.899,263.4571712289368,258.19001414095305,1.0204003129459074,1.9992460495245692
C041,G50,0.85,234.1920452079223,233.85322606950922,1.0014488538135984,0.14467576732261653
C041,G50,0.851,234.4489198290072,234.03727629504775,1.001758880211204,0.17557919834293928
C041,G50,0.852,234.70714369212791,234.22602922155238,1.002054060653184,0.20498501366733188
C041,G50,0.853,234.96671097485947,234.4195328037113,1.0023341833532546,0.23287476293044337
C041,G50,0.854,235.227614600995,234.61783500242458,1.0025990334390569,0.2592295975133498
C041,G50,0.855,235.48984618238714,234.82225701509154,1.0028429552453058,0.2834895763524899
C041,G50,0.856,235.7533959591594,235.03160309338688,1.0030710460051864,0.3061643556971468
C041,G50,0.857,236.01825273842778,235.24718481622136,1.0032776924527653,0.3266984283037484
C041,G50,0.858,236.28440383170297,235.46778086257743,1.0034680879317504,0.3456101866576025
C041,G50,0.859,236.55183499118374,235.6947337547355,1.0036364887021199,0.3623312566905996
C041,G50,0.86,236.82053034519484,235.92811082309854,1.0037825908874651,0.37683368109829496
C041,G50,0.861,237.22582605732353,236.1679793520759,1.0044792130929427,0.44592392102873835
C041,G50,0.862,237.4975109341201,236.41440651567396,1.0045813807813542,0.4560487451788899
C041,G50,0.863,237.77052332833546,236.66745930904472,1.0046608182743464,0.46391958256639737
C041,G50,0.864,238.18229264880185,236.92720447585043,1.0052973577927786,0.5269443664319902
C041,G50,0.865,238.45814073764316,237.1937084313142,1.0053308003601416,0.5302533612052697
C041,G50,0.866,238.87442697147304,237.46972720113337,1.0059152793364263,0.5880494568417839
C041,G50,0.867,239.15317223795742,237.75131307854798,1.0058963256238518,0.586176276187798
C041,G50,0.868,239.57375195428173,238.0425881317103,1.0064323104306203,0.6391200246609857
C041,G50,0.869,239.9968136243831,238.34092702333447,1.0069475545879978,0.6899619107611343
C041,G50,0.87,240.28006798359186,238.6491424240266,1.0068339887711286,0.6787602372730526
C041,G50,0.871,240.70728384305383,238.9659602518295,1.0072869106101525,0.723419567294737
C041,G50,0.872,241.1369092201237,239.29146527924775,1.0077121176834383,0.7653096105629069
C041,G50,0.873,241.56891611867343,239.62713831685076,1.0081033300963396,0.8038193957325065
C041,G50,0.874,242.0032733896828,239.97168050534728,1.0084659693179514,0.8394898365957913
C041,G50,0.875,242.43994663734472,240.32799796374036,1.0087877762536972,0.8711223966583094
C041,G50,0.876,242.87889813406085,240.69479739443472,1.0090741501821785,0.8992550429064379
C041,G50,0.877,243.32008674672295,241.07075359909635,1.0093305932554857,0.9244338096788414
C041,G50,0.878,243.9118840075539,241.46025000739846,1.0101533647881187,1.0051310169370538
C041,G50,0.879,244.3581995589504,241.8605462211865,1.0103268324527794,1.0221279016918579
C041,G50,0.88,244.8066116653678,242.27319039820364,1.0104568782992465,1.0348663583592963
C041,G50,0.881,245.40786184299054,242.69830116999267,1.0111643166018702,1.1041050814954723
C041,G50,0.882,246.01269406543017,243.1374613926851,1.0118255436915224,1.1687334605507633
C041,G50,0.883,246.4686533842281,243.58933408371013,1.011820383315833,1.1682294121310866
C041,G50,0.884,247.079673960691,244.055512436239,1.012391285467244,1.223962083151003
C041,G50,0.885,247.69409283112475,244.53612785084874,1.0129141039732263,1.2749456170636542
C041,G50,0.886,248.31183858602003,245.03130821099606,1.0133882090373494,1.321133295015064
C041,G50,0.887,248.93283419114533,245.54268332096885,1.0138067680304077,1.3618737283862352
C041,G50,0.888,249.55699702285975,246.0703963969065,1.0141691185815356,1.3971159564938516
C041,G50,0.889,250.34147088355783,246.6161073293401,1.0151059214848557,1.4881128328715991
C041,G50,0.89,250.97249985666667,247.17691381027663,1.015355746569857,1.5123513725837436
C041,G50,0.891,251.76524360195756,247.75753085822853,1.016175947224879,1.5918451198391967
C041,G50,0.892,252.40272879946644,248.3565805788166,1.0162916891963159,1.603052486752038
C041,G50,0.893,253.20329088601534,248.975751809446,1.0169797221048453,1.669622484674757
C041,G50,0.894,254.00796535639955,249.61519558928237,1.017598166476792,1.7293826833161172
C041,G50,0.895,254.81661043191332,250.27505369033466,1.0181462621808002,1.7822844177546895
C041,G50,0.896,255.62907629954358,250.9570330788086,1.0186169049076532,1.8276650247956667
C041,G50,0.897,256.608683809503,251.66127657690666,1.0196589928331086,1.9279968078824459
C041,G50,0.898,257.42905051173466,252.38796221234827,1.0199735686884506,1.9582437527409604
C041,G50,0.899,258.41767085267736,253.1419761630148,1.0208408529064545,2.0415378995774014
C041,G90,0.85,234.1920452079223,233.85322606950922,1.0014488538135984,0.14467576732261653
C041,G90,0.851,234.4489198290072,234.03727629504775,1.001758880211204,0.17557919834293928
C041,G90,0.852,234.70714369212791,234.22602922155238,1.002054060653184,0.20498501366733188
C041,G90,0.853,234.96671097485947,234.4195328037113,1.0023341833532546,0.23287476293044337
C041,G90,0.854,235.227614600995,234.61783500242458,1.0025990334390569,0.2592295975133498
C041,G90,0.855,235.48984618238714,234.82225701509154,1.0028429552453058,0.2834895763524899
C041,G90,0.856,235.7533959591594,235.03160309338688,1.0030710460051864,0.3061643556971468
C041,G90,0.857,236.01825273842778,235.24718481622136,1.0032776924527653,0.3266984283037484
C041,G90,0.858,236.28440383170297,235.46778086257743,1.0034680879317504,0.3456101866576025
C041,G90,0.859,236.55183499118374,235.6947337547355,1.0036364887021199,0.3623312566905996
C041,G90,0.86,236.82053034519484,235.92811082309854,1.0037825908874651,0.37683368109829496
C041,G90,0.861,237.22582605732353,236.1679793520759,1.0044792130929427,0.44592392102873835
C041,G90,0.862,237.4975109341201,236.41440651567396,1.0045813807813542,0.4560487451788899
C041,G90,0.863,237.77052332833546,236.66745930904472,1.0046608182743464,0.46391958256639737
C041,G90,0.864,238.18229264880185,236.92720447585043,1.0052973577927786,0.5269443664319902
C041,G90,0.865,238.45814073764316,237.1937084313142,1.0053308003601416,0.5302533612052697
C041,G90,0.866,238.87442697147304,237.46972720113337,1.0059152793364263,0.5880494568417839
C041,G90,0.867,239.15317223795742,237.75131307854798,1.0058963256238518,0.586176276187798
C041,G90,0.868,239.57375195428173,238.0425881317103,1.0064323104306203,0.6391200246609857
C041,G90,0.869,239.9968136243831,238.34092702333447,1.0069475545879978,0.6899619107611343
C041,G90,0.87,240.28006798359186,238.6491424240266,1.0068339887711286,0.6787602372730526
C041,G90,0.871,240.70728384305383,238.9659602518295,1.0072869106101525,0.723419567294737
C041,G90,0.872,241.1369092201237,239.29146527924775,1.0077121176834383,0.7653096105629069
C041,G90,0.873,241.56891611867343,239.62713831685076,1.0081033300963396,0.8038193957325065
C041,G90,0.874,242.0032733896828,239.97168050534728,1.0084659693179514,0.8394898365957913
C041,G90,0.875,242.43994663734472,240.32799796374036,1.0087877762536972,0.8711223966583094
C041,G90,0.876,242.87889813406085,240.69479739443472,1.0090741501821785,0.8992550429064379
C041,G90,0.877,243.32008674672295,241.07075359909635,1.0093305932554857,0.9244338096788414
C041,G90,0.878,243.9118840075539,241.46025000739846,1.0101533647881187,1.0051310169370538
C041,G90,0.879,244.3581995589504,241.8605462211865,1.0103268324527794,1.0221279016918579
C041,G90,0.88,244.8066116653678,242.27319039820364,1.0104568782992465,1.0348663583592963
C041,G90,0.881,245.40786184299054,242.69830116999267,1.0111643166018702,1.1041050814954723
C041,G90,0.882,246.01269406543017,243.1374613926851,1.0118255436915224,1.1687334605507633
C041,G90,0.883,246.4686533842281,243.58933408371013,1.011820383315833,1.1682294121310866
C041,G90,0.884,247.079673960691,244.055512436239,1.012391285467244,1.223962083151003
C041,G90,0.885,247.69409283112475,244.53612785084874,1.0129141039732263,1.2749456170636542
C041,G90,0.886,248.31183858602003,245.03130821099606,1.0133882090373494,1.321133295015064
C041,G90,0.887,248.93283419114533,245.54268332096885,1.0138067680304077,1.3618737283862352
C041,G90,0.888,249.55699702285975,246.0703963969065,1.0141691185815356,1.3971159564938516
C041,G90,0.889,250.34147088355783,246.6161073293401,1.0151059214848557,1.4881128328715991
C041,G90,0.89,250.97249985666667,247.17691381027663,1.015355746569857,1.5123513725837436
C041,G90,0.891,251.76524360195756,247.75753085822853,1.016175947224879,1.5918451198391967
C041,G90,0.892,252.40272879946644,248.3565805788166,1.0162916891963159,1.603052486752038
C041,G90,0.893,253.20329088601534,248.975751809446,1.0169797221048453,1.669622484674757
C041,G90,0.894,254.00796535639955,249.61519558928237,1.017598166476792,1.7293826833161172
C041,G90,0.895,254.81661043191332,250.27505369033466,1.0181462621808002,1.7822844177546895
C041,G90,0.896,255.62907629954358,250.9570330788086,1.0186169049076532,1.8276650247956667
C041,G90,0.897,256.608683809503,251.66127657690666,1.0196589928331086,1.9279968078824459
