case_id,path,t_s,T_C,rho,G_mean,G50,G90,pore_D50,pore_D90,large_pore_fraction,connected_fine_pore_fraction,isolated_pore_fraction,cumulative_PR_desintering_work,sigma_res_GBseg,sigma_res_TJ,sigma_res_large_pore,sigma_res_crack_like,residual_defect_flux
C091,reference,46080.00000004191,793.0000000006985,0.6500000000000602,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7643805613632055,0.15504495926374523,0.14000981201149798,2252.192804467308,1.3863410538936361e-08,1.3863410538936361e-08,49924828.94493882,99849657.88987765,3.629880835861916e-07
C091,reference,46440.00000004224,799.000000000704,0.650000000000094,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7648460091257536,0.1548157218003376,0.14001109301533107,2539.839201948921,1.8173052112292617e-08,1.8173052112292617e-08,49914860.938706756,99829721.87741351,3.62980519067744e-07
C091,reference,46800.000000042564,805.0000000007094,0.6500000000001457,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7653147641129638,0.15458523062742013,0.14001252423337596,2860.180579291599,2.3752042133684136e-08,2.3752042133684136e-08,49903700.49876107,99807400.99752215,3.6294704437045163e-07
C091,reference,47160.00000004289,811.0000000007149,0.6500000000002253,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7657871267766004,0.15435337544121058,0.14001412118200476,3216.431239839847,3.095352982508361e-08,3.095352982508361e-08,49891220.99090048,99782441.98180096,3.628849007312259e-07
C091,reference,47520.00000004322,817.0000000007203,0.6500000000003469,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7662634219889374,0.154120037024583,0.14001590074379167,3612.0631380964633,4.02231339603436e-08,4.02231339603436e-08,49877284.14051771,99754568.28103542,3.6279108127326954e-07
C091,reference,47880.00000004355,823.0000000007258,0.6500000000005313,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7667440004424091,0.15388508674191825,0.14001788126321266,4050.8199379437756,5.212163088120577e-08,5.212163088120577e-08,49861739.15036453,99723478.30072907,3.626623139554169e-07
C091,reference,48240.000000043874,829.0000000007312,0.6500000000008103,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7672292400597565,0.1536483860307951,0.14002008264660992,4536.731041925227,6.735283016744941e-08,6.735283016744941e-08,49844421.77017058,99688843.54034115,3.6249504403650536e-07
C091,reference,48600.0000000442,835.0000000007367,0.6500000000012306,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7677195474036506,0.15340978589452445,0.14002252646635108,5074.12546088683,8.679773548183047e-08,8.679773548183047e-08,49825153.31751789,99650306.63503578,3.622854161576215e-07
C091,reference,48960.00000004453,841.0000000007421,0.6500000000018609,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7682153590729249,0.15316912640019115,0.1400252360690797,5667.645373475017,1.1155630081995254e-07,1.1155630081995254e-07,49803739.64967373,99607479.29934746,3.620292561711051e-07
C091,reference,49320.000000044856,847.0000000007476,0.650000000002802,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7687171430704778,0.1529262361875921,0.14002823668790687,6322.259203515395,1.4299834229609378e-07,1.4299834229609378e-07,49779970.086440615,99559940.17288123,3.617220528749707e-07
C091,reference,49680.000000045184,853.0000000007531,0.6500000000042018,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7692254001256682,0.15268093199524757,0.14003155555834718,7043.274020141763,1.8282545839781958e-07,1.8282545839781958e-07,49753616.28450359,99507232.56900717,3.6135893984528363e-07
C091,reference,50040.00000004551,859.0000000007585,0.6500000000062752,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7697406649515899,0.15243301821051866,0.14003522203774738,7836.347040715939,2.331461537791798e-07,2.331461537791798e-07,49724431.064246684,99448862.12849337,3.6093467759727127e-07
C091,reference,50400.00000004584,865.000000000764,0.6500000000093347,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7702635074149603,0.15218228645178186,0.14003926772789624,8707.495990115263,2.965667603555085e-07,2.965667603555085e-07,49692147.190583386,99384294.38116677,3.604436363488528e-07
C091,reference,50760.000000046166,871.0000000007694,0.6500000000138317,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7707945335935495,0.15192851519159634,0.1400437266004365,9663.108041937567,3.7630121278102934e-07,3.7630121278102934e-07,49656476.11000761,99312952.22001521,3.5987977970802474e-07
C091,reference,51120.00000004649,877.0000000007749,0.6500000000204168,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7713343866930423,0.15167146943084253,0.14004863512462734,10709.947037694144,4.7630327230713373e-07,4.7630327230713373e-07,49617106.64683331,99234213.29366662,3.5923664965828637e-07
C091,reference,51480.00000004682,883.0000000007803,0.6500000000300244,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7718837477920587,0.15141090043490685,0.14005403239692032,11855.15864928476,6.014254134635323e-07,6.014254134635323e-07,49573703.66246251,99147407.32492502,3.5850735327402737e-07
C091,reference,51840.00000004715,889.0000000007858,0.6500000000439914,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7724433363807218,0.15114654554413345,0.1400599602717246,13106.273118180508,7.576093029022787e-07,7.576093029022787e-07,49525906.682514556,99051813.36502911,3.5768455166040523e-07
C091,reference,52200.000000047476,895.0000000007913,0.6500000000642245,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7730139106547098,0.1508781280719414,0.14006646349263394,14471.20517204207,9.52113621044842e-07,9.52113621044842e-07,49473328.497775584,98946656.99555117,3.567604516793447e-07
C091,reference,52560.0000000478,901.0000000007967,0.6500000000934346,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7735962675232161,0.15060535730520647,0.1400735898232783,15958.250686296376,1.1937859178536512e-06,1.1937859178536512e-06,49415553.74619944,98831107.49239887,3.5572680109433153e-07
C091,reference,52920.00000004813,907.0000000008022,0.6500000001354638,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7741912422856767,0.1503279286227097,0.14008139017684113,17576.07962487711,1.4933862681002816e-06,1.4933862681002816e-06,49352137.48462065,98704274.9692413,3.5457488784073443e-07
C091,reference,53280.00000004846,913.0000000008076,0.650000000195741,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7747997079286238,0.15004552374863694,0.14008991874314822,19333.724761372443,1.8639717138656546e-06,1.8639717138656546e-06,49282603.760441676,98565207.52088335,3.532955442041655e-07
C091,reference,53640.000000048785,919.0000000008131,0.6500000002819148,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7754225739906396,0.1497578111592478,0.14009923311208788,21240.565649769782,2.3213518684807833e-06,2.3213518684807833e-06,49206444.19533956,98412888.39067912,3.5187915676518924e-07
C091,reference,54000.00000004911,925.0000000008185,0.6500000004047309,1.5000000000000002e-07,1.5000000000000002e-07,1.5000000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7760607849402097,0.14946444666188663,0.14010939439195932,23306.307283487073,2.884627623194468e-06,2.884627623194468e-06,49123116.59501719,98246233.19003437,3.503156830421815e-07
C091,reference,54360.00000004944,931.000000000824,0.6500000005792441,1.5000000000000007e-07,1.5000000000000007e-07,1.5000000000000007e-07,7.390387291412669e-08,2.1847129726829564e-07,0.776715318008445,0.14916507416643732,0.14012046732117245,25540.9528531832,3.576826662500698e-06,3.576826662500698e-06,49032043.601208255,98064087.20241651,3.485946758324956e-07
C091,reference,54720.00000004977,937.0000000008295,0.6500000008264915,1.5000000000000013e-07,1.5000000000000015e-07,1.5000000000000015e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7773871804162915,0.1488593266700914,0.14013252037152832,27954.769988814394,4.425651473389081e-06,4.425651473389081e-06,48932611.40454656,97865222.80909312,3.467053163117093e-07
C091,reference,55080.000000050095,943.0000000008349,0.6500000011757955,1.5000000000000028e-07,1.500000000000003e-07,1.500000000000003e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7780774059341162,0.14854682747683884,0.1401456258411065,30558.24985055598,5.464357744640267e-06,5.464357744640267e-06,48824168.539531566,97648337.07906313,3.4463645699725207e-07
C091,reference,55440.00000005042,949.0000000008404,0.6500000016679267,1.5000000000000055e-07,1.500000000000006e-07,1.500000000000006e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7787870507106552,0.14822719167335363,0.14015985993456376,33362.058417713626,6.732783510690794e-06,6.732783510690794e-06,48706024.78567264,97412049.57134528,3.423766757110507e-07
C091,reference,55800.00000005075,955.0000000008458,0.6500000023594407,1.50000000000001e-07,1.500000000000011e-07,1.500000000000011e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7795171883084296,0.14790002788285309,0.1401753028284161,36376.97931598314,8.278552115014478e-06,8.278552115014478e-06,48577450.2019696,97154900.4039392,3.3991434167992674e-07
C091,reference,56160.00000005108,961.0000000008513,0.650000003328615,1.500000000000018e-07,1.50000000000002e-07,1.50000000000002e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7802689038841204,0.1475649403179861,0.14019203871863728,39613.847523021876,1.0158475062446277e-05,1.0158475062446277e-05,48437674.32518467,96875348.65036935,3.3723769488554687e-07
C091,reference,56520.000000051405,967.0000000008567,0.6500000046835589,1.500000000000032e-07,1.500000000000036e-07,1.500000000000036e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7810432874552992,0.14722153115276274,0.14021015584766203,43083.47330224086,1.244018410688619e-05,1.244018410688619e-05,48285885.56586879,96571771.13173757,3.343349397101455e-07
C091,reference,56880.00000005173,973.0000000008622,0.6500000065732784,1.500000000000057e-07,1.500000000000064e-07,1.500000000000064e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7818414261996335,0.14686940323187422,0.14022974650764736,46796.55573742366,1.5204025483901282e-05,1.5204025483901282e-05,48121230.83980244,96242461.67960487,3.3119435381175133e-07
C091,reference,57240.00000005206,979.0000000008677,0.6500000092027459,1.5000000000001005e-07,1.500000000000113e-07,1.500000000000113e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7826643957395487,0.14650816313336304,0.14025090701662932,50763.58527921169,1.8545253043811056e-05,1.8545253043811056e-05,47942815.476370245,95885630.95274049,3.278044129945934e-07
C091,reference,57600.00000005239,985.0000000008731,0.6500000128533999,1.5000000000001762e-07,1.5000000000001977e-07,1.5000000000001977e-07,7.390387291412669e-08,2.1847129726829564e-07,0.783513250374665,0.14613742459735996,0.14027373766403903,54994.734772403164,2.2576561158168597e-05,2.2576561158168597e-05,47749703.44936539,95499406.89873078,3.2415393260792097e-07
C091,reference,57960.000000052714,991.0000000008786,0.6500000179109926,1.500000000000307e-07,1.5000000000003438e-07,1.5000000000003438e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7843890122365433,0.14575681232937837,0.14029834262193527,59499.73851511414,2.743100263834857e-05,2.743100263834857e-05,47540917.97976059,95081835.95952117,3.20232225701216e-07
C091,reference,58320.00000005304,997.000000000884,0.6500000249033717,1.5000000000005314e-07,1.5000000000005944e-07,1.5000000000005944e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7852926593557435,0.1453659661812899,0.1403248298183157,64287.759013130264,3.326534148251489e-05,3.326534148251489e-05,47315442.564012155,94630885.12802431,3.1602927777813934e-07
C091,reference,58680.00000005337,1003.0000000008895,0.6500000345516871,1.5000000000009155e-07,1.5000000000010227e-07,1.5000000000010227e-07,7.390387291412669e-08,2.1847129726829564e-07,0.786225112650409,0.14496454570642994,0.14035331076903224,69367.2412428115,4.0263895002578265e-05,4.0263895002578265e-05,47072222.48538949,94144444.97077899,3.115359375196899e-07
C091,reference,59040.0000000537,1009.0000000008949,0.6500000478397133,1.500000000001569e-07,1.5000000000017504e-07,1.5000000000017504e-07,7.390387291412669e-08,2.1847129726829564e-07,0.787187221868973,0.14455223507710863,0.14038390036523485,74745.75443323675,4.86429247007141e-05,4.86429247007141e-05,46810166.86952779,93620333.73905557,3.067441222855977e-07
C091,reference,59400.000000054024,1015.0000000009004,0.6500000661076064,1.5000000000026755e-07,1.5000000000029802e-07,1.5000000000029802e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7881797505476869,0.14412874834291017,0.14041671661399335,80429.82163475016,5.865564006478335e-05,5.865564006478335e-05,46528151.348742396,93056302.69748479,3.016470365521828e-07
C091,reference,59760.00000005435,1021.0000000009059,0.650000091178587,1.500000000004539e-07,1.5000000000050482e-07,1.5000000000050482e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7892033600769945,0.14369383499631083,0.14045188033092545,86424.73767118581,7.059788410201069e-05,7.059788410201069e-05,46225021.40244602,92450042.80489203,2.962394007097168e-07
C091,reference,60120.00000005468,1027.0000000009113,0.6500001255299551,1.500000000007663e-07,1.5000000000085092e-07,1.5000000000085092e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7902585930099555,0.1432472857980597,0.14048951478544328,92734.37649405237,8.481457376241181e-05,8.481457376241181e-05,45899596.4430643,91799192.8861286,2.905176868335869e-07
C091,reference,60480.000000055006,1033.0000000009168,0.6500001725237422,1.5000000000128738e-07,1.5000000000142724e-07,1.5000000000142724e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7913458557914166,0.14278893879814,0.1405297453018281,99360.98948866772,0.00010170697220665767,0.00010170697220665767,45550674.71790794,91101349.43581589,2.8448035717918414e-07
C091,reference,60840.000000055334,1039.0000000009222,0.6500002367175151,1.5000000000215244e-07,1.5000000000238225e-07,1.5000000000238225e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7924654011391186,0.14231868546864934,0.1405580705377614,106304.99694623229,0.0001217408728860873,0.0001217408728860873,45177039.09724159,90354078.19448318,2.7812810025648984e-07
C091,reference,61200.00000005566,1045.0000000009277,0.6500003242827788,1.5000000000358146e-07,1.5000000000395704e-07,1.5000000000395704e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7936173103677343,0.14183647684228193,0.1406029105099998,113564.77573379586,0.00014545577730619354,0.00014545577730619354,44777463.816965796,89554927.63393159,2.71464058451734e-07
C091,reference,61560.00000005599,1051.0000000009331,0.650000443567634,1.50000000005931e-07,1.5000000000654147e-07,1.5000000000654147e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7948014760143025,0.1413423295239814,0.1406506873977314,121136.44718483136,0.0001734751487540671,0.0001734751487540671,44350722.24052648,88701444.48105296,2.644940403244038e-07
C091,reference,61920.000000056316,1057.0000000009386,0.6500006058525137,1.5000000000977594e-07,1.5000000001076258e-07,1.5000000001076258e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7960175851984923,0.14083633141358654,0.1407015301966544,129013.67040768181,0.0002065178227232854,0.0002065178227232854,43895595.69848838,87791191.39697675,2.572267099714894e-07
C091,reference,62280.00000005664,1063.000000000944,0.6500008263637975,1.5000000001603856e-07,1.5000000001762434e-07,1.5000000001762434e-07,7.390387291412669e-08,2.1847129726829564e-07,0.797265104232937,0.14031864694391996,0.14075556787436208,137187.44756396138,0.0002454106507212984,0.0002454106507212984,43410883.45522541,86821766.91045082,2.4967374527819444e-07
C091,reference,62640.00000005697,1069.0000000009495,0.6500011256309197,1.5000000002619184e-07,1.5000000002872635e-07,1.5000000002872635e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7985432650858618,0.139789521602127,0.14081292904985288,145645.94917621126,0.0002911024469529498,0.0002911024469529498,42895413.83996846,85790827.67993692,2.418499565324026e-07
C091,reference,63000.0000000573,1075.000000000955,0.6500015312993868,1.5000000004257732e-07,1.5000000004660512e-07,1.5000000004660512e-07,7.390387291412669e-08,2.1847129726829564e-07,0.7998510543874727,0.1392492854630141,0.14087374183061516,154374.3691199257,0.0003446792962926175,0.0003446792962926175,42348056.56362863,84696113.12725726,2.337733568388805e-07
C091,reference,63360.000000057626,1081.0000000009604,0.6500020805461335,1.5000000006889935e-07,1.5000000007526364e-07,1.5000000007526364e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8011872057582324,0.13869835542327158,0.14093813389193136,163354.82052651618,0.000407381266123494,0.000407381266123494,41767736.22310724,83535472.44621448,2.2546517609702357e-07
C091,reference,63720.00000005795,1087.0000000009659,0.6500028232858966,1.500000001109915e-07,1.5000000012098915e-07,1.5000000012098915e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8025501963141657,0.13813723578739623,0.1410062329066779,172566.28519644408,0.0004806205430463637,0.0004806205430463637,41153446.9711499,82306893.9422998,2.169498110650429e-07
C091,reference,64080.00000005828,1093.0000000009713,0.6500038264083136,1.500000001779976e-07,1.5000000019360983e-07,1.5000000019360983e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8039382482617158,0.13756651682371854,0.141078167460692,181984.63005212595,0.0005660009870181506,0.0005660009870181506,40504268.30249802,81008536.60499604,2.0825470527326233e-07
C091,reference,64440.00000005861,1099.0000000009768,0.6500051793445376,1.50000000284183e-07,1.5000000030841567e-07,1.5000000030841567e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8053493365195152,0.1369868708875289,0.14115406861758323,191582.70433833322,0.000665339058911726,0.000665339058911726,39819381.876996875,79638763.75399375,1.994101542997433e-07
C091,reference,64800.000000058935,1105.0000000009823,0.6500070013264575,1.5000000045170035e-07,1.500000004890805e-07,1.500000004890805e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8067812032808677,0.13639904570482012,0.14123407232548985,201330.5303469812,0.0007806860314042341,0.0007806860314042341,39098089.26911022,78196178.53822044,1.9044903418611435e-07
C091,reference,65160.00000005926,1111.0000000009877,0.6500094507645644,1.500000007147896e-07,1.5000000077208342e-07,1.5000000077208342e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8082313803407383,0.13580385443305953,0.14131832288288357,211195.5980435877,0.0009143513360180225,0.0009143513360180225,38339830.5037245,76679661.007449,1.814064535194039e-07
C091,reference,65520.00000005959,1117.0000000009932,0.6500127372202433,1.50000001126126e-07,1.50000001213365e-07,1.50000001213365e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8096972198358605,0.13520216217429132,0.14140697769523097,221143.2698122939,0.001068926829555345,0.001068926829555345,37544203.214229465,75088406.42845893,1.7231933286400755e-07
C091,reference,65880.00000005992,1123.0000000009986,0.6500171364657157,1.5000000176636568e-07,1.5000000189829546e-07,1.5000000189829546e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8111759337690039,0.1345948687208031,0.14150021355064185,231137.29548649673,0.0012473116797194887,0.0012473116797194887,36710982.24586736,73421964.49173471,1.6322591867400405e-07
C091,reference,66240.00000006024,1129.000000001004,0.650023009082962,1.5000000275842674e-07,1.5000000295652297e-07,1.5000000295652297e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8126646422962089,0.1339828874737937,0.14159823460955695,241140.43003306017,0.0014527374714339166,0.0014527374714339166,35840139.531069666,71680279.06213933,1.541652423700299e-07
C091,reference,66600.00000006057,1135.0000000010093,0.6500308229181857,1.5000000428874478e-07,1.5000000458397345e-07,1.5000000458397345e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8141604302458263,0.13336712069726384,0.14170128222834,251115.13720800017,0.0016887930220961993,0.0016887930220961993,34931864.088805586,69863728.17761117,1.4517653868448576e-07
C091,reference,66960.0000000609,1141.000000001015,0.6500411794467589,1.5000000663874547e-07,1.5000000707526816e-07,1.5000000707526816e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8156604107224015,0.13274843155280755,0.14180964660762294,261024.35309211578,0.0019594482669217108,0.0019594482669217108,33986582.04794666,67973164.09589332,1.3629864036021192e-07
C091,reference,67320.00000006123,1147.0000000010205,0.6500548436935257,1.500000102311976e-07,1.5000001087122741e-07,1.5000001087122741e-07,7.390387291412669e-08,2.1847129726829564e-07,0.817161793961068,0.13212761369517478,0.14196302265495878,270832.274876085,0.002269076437765525,0.002269076437765525,33004976.6586074,66009953.3172148,1.2756936848061947e-07
C091,reference,67680.00000006155,1153.000000001026,0.6500727768049698,1.5000001569811902e-07,1.5000001662808928e-07,1.5000001662808928e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8186619589036903,0.13150535956534568,0.14208529746840262,280505.1339959727,0.0026224736158032315,0.0026224736158032315,31988008.316573255,63976016.63314651,1.1902493875645374e-07
C091,reference,68040.00000006187,1159.0000000010311,0.6500961697472254,1.5000002397971332e-07,1.500000253177892e-07,1.500000253177892e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8201585243675769,0.1308822288467175,0.14221438707618841,290011.91002359096,0.0030248745977936634,0.0030248745977936634,30936934.65110058,61873869.30220116,1.1069940370501335e-07
C091,reference,68400.00000006221,1165.0000000010368,0.6501264760385892,1.5000003646772147e-07,1.5000003837238742e-07,1.5000003837238742e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8216494163060607,0.13025861877683706,0.14235095633055136,299324.9434800475,0.0034819638858900694,0.0034819638858900694,29853330.671321414,59706661.34264283,1.0262414871181397e-07
C091,reference,68760.00000006254,1171.0000000010423,0.6501654411037661,1.5000005521194502e-07,1.5000005789083105e-07,1.5000005789083105e-07,7.390387291412669e-08,2.1847129726829564e-07,0.823132963151954,0.12963472061391773,0.1424957930273954,308420.4115656311,0.00399988026102543,0.00399988026102543,28739108.787968256,57478217.57593651,9.482746072202055e-08
C091,reference,69120.00000006286,1177.0000000010477,0.6502151259498774,1.500000832157772e-07,1.5000008693313333e-07,1.5000008693313333e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8246079849666812,0.1290104774652345,0.14264981754393008,317278.6284899031,0.00458520761736201,0.00458520761736201,27596538.2038013,55193076.4076026,8.733417434272743e-08
C091,reference,69480.00000006318,1183.000000001053,0.6502779235205499,1.5000012485679698e-07,1.500001299362826e-07,1.500001299362826e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8260736585819455,0.12838565318736864,0.14281408917017102,325884.18397300725,0.005244958695292722,0.005244958695292722,26428262.720848545,52856525.44169709,8.016538038505066e-08
C091,reference,69840.00000006352,1189.0000000010587,0.6503565672209121,1.5000018648199002e-07,1.5000019329841903e-07,1.5000019329841903e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8275296291575052,0.12775978219121498,0.14298980925489158,334225.9250256834,0.005986553889211871,0.005986553889211871,25237315.523841172,50474631.047682345,7.333825388774614e-08
C091,reference,70200.00000006385,1195.000000001064,0.6504541324585489,1.500002772442238e-07,1.500002861938293e-07,1.500002861938293e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8289760290008489,0.12713216330751112,0.143178321796211,342296.7711560207,0.006817783689597919,0.006817783689597919,24027129.086903997,48054258.17380799,6.686595775208155e-08
C091,reference,70560.00000006417,1201.0000000010696,0.6505740332149152,1.500004102701684e-07,1.5000042170201856e-07,1.5000042170201856e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8304134795624077,0.12650186156876123,0.14338111254036107,350093.3990338293,0.007746756543139177,0.007746756543139177,22801538.135162722,45603076.270325445,6.075763082531571e-08
C091,reference,70920.0000000645,1207.0000000010748,0.6507200162632207,1.5000060427986491e-07,1.5000061836054567e-07,1.5000061836054567e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8318430864787755,0.12586771290012155,0.14359980784901966,357615.8291615017,0.008781830630438353,0.008781830630438353,21564773.646750957,43129547.29350191,5.501845898643664e-08
C091,reference,71280.00000006483,1213.0000000010805,0.6508961554824871,1.5000088581665986e-07,1.5000090228451584e-07,1.5000090228451584e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8332664304404133,0.12522833015959278,0.14383617444910415,364866.94928815105,0.009931527988844524,0.009931527988844524,20321446.19550703,40642892.39101406,4.9649826053307736e-08
C091,reference,71640.00000006516,1219.000000001086,0.6511068478475432,1.5000129229485087e-07,1.5000131003665454e-07,1.5000131003665454e-07,7.390387291412669e-08,2.1847129726829564e-07,0.834685555923304,0.12458210938782477,0.14409212076489814,371852.0082796278,0.0112044296112647,0.0112044296112647,19076517.42879044,38153034.85758088,4.464953966889386e-08
C091,reference,72000.00000006548,1225.0000000010914,0.6513568113857958,1.500018761327889e-07,1.5000189248159511e-07,1.5000189248159511e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8361029586823121,0.12392723577488993,0.14436969998416638,378578.11027467815,0.012609050507413639,0.012609050507413639,17835259.034023765,35670518.06804753,4.00121246892702e-08
C091,reference,72360.0000000658,1231.0000000010966,0.6516510840522163,1.5000271031284707e-07,1.5000271991686712e-07,1.5000271991686712e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8375215716789707,0.12326168954336642,0.14467111447516912,385053.73322748137,0.01415369424532607,0.01415369424532607,16603199.07515844,33206398.15031688,3.5729173361677186e-08
C091,reference,72720.00000006614,1237.0000000011023,0.6519950213929444,1.5000389579761555e-07,1.5000388884084017e-07,1.5000392362471696e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8389447480771273,0.12258325253145719,0.14499872075942097,391288.2893785152,0.015846287204191706,0.015846287204191706,15386056.03016053,30772112.06032106,3.178973845492611e-08
C091,reference,73080.00000006647,1243.0000000011078,0.6523942901838362,1.500055713319714e-07,1.500055307906072e-07,1.5000573349742816e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8403762684585787,0.12188950226710685,0.14535503396523525,397291.73813519604,0.01769419211122893,0.01769419211122893,14189661.244162282,28379322.488324564,2.818075419394021e-08
C091,reference,73440.0000000668,1249.0000000011132,0.6528548548748216,1.5000792626242237e-07,1.5000782374551266e-07,1.500083363300612e-07,7.390387291412669e-08,2.1847129726829564e-07,0.841820288094847,0.12117783506408258,0.14574273062073756,403074.2545744836,0.01970399537243667,0.01970399537243667,13019870.880119612,26039741.760239225,2.488746471545333e-08
C091,reference,73800.00000006711,1255.0000000011185,0.6533829543931209,1.5001121716455526e-07,1.500110067140863e-07,1.5001205896643103e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8432812673010535,0.1204454973145101,0.14616464889175043,408645.962217213,0.021881293810787444,0.021881293810787444,11882468.759937935,23764937.51987587,2.1893845968157684e-08
C091,reference,74160.00000006745,1261.0000000011241,0.6539850667892944,1.500157891673473e-07,1.5001539815439957e-07,1.5001735321913817e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8447639461948947,0.11968959486172014,0.14662378519521704,414016.7201104512,0.024230472649394517,0.024230472649394517,10783062.001742847,21566124.003485695,1.918300767773031e-08
C091,reference,74520.00000006778,1267.0000000011296,0.6546678598931396,1.500221029780901e-07,1.5002141891971822e-07,1.5002483921157757e-07,7.390387291412669e-08,2.1847129726829564e-07,0.8462732798230777,0.11890712193660916,0.1471232864628163,419195.95812829677,0.026754477040879316,0.026754477040879316,9726971.854158355,19453943.70831671,1.6737560239975736e-08
