parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,state_group_id,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,tier
mech_019,persistent_tj_multihit_q1,200.0,1350.0,0.84,0.05,practical,900.0,1345.0,prod_02294,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True,mech_019,100.0,1350.0,0.8404115395515189,208.89718947332278,0.04448594736661391,0.16916550702727895,1.0765617247213248,0.5764833915435503,0.4392874140584659,0.37081128182025125,0.18990130412128295,0.19735037499604702,0.4961199908404036,0.802649625003953,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1350.0,0.84,0.1,practical,900.0,1345.0,prod_02294,COMPLETE_WINDOW,8,1245.0,1245.0,1335.0,1345.0,90.0,True,True,mech_019,100.0,1350.0,0.8404115395515189,208.89718947332278,0.04448594736661391,0.16916550702727895,1.0765617247213248,0.5764833915435503,0.4392874140584659,0.37081128182025125,0.18990130412128295,0.19735037499604702,0.4961199908404036,0.802649625003953,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.05,practical,900.0,1350.0,prod_02297,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1375.0,0.7601643063698629,202.10493829161427,0.010524691458071373,0.08578207652198318,1.7208412303105456,0.8412767820783305,0.5402239389570471,0.3346603088496685,0.12511575219328439,0.3734001353352211,0.6328498713444459,0.6265998646647789,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.1,practical,900.0,1350.0,prod_02297,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1375.0,0.7601643063698629,202.10493829161427,0.010524691458071373,0.08578207652198318,1.7208412303105456,0.8412767820783305,0.5402239389570471,0.3346603088496685,0.12511575219328439,0.3734001353352211,0.6328498713444459,0.6265998646647789,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.05,practical,900.0,1350.0,prod_02298,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,1.0,1375.0,0.7801643063698628,203.762575403518,0.018812877017590067,0.11050850710036675,1.7508917475582226,0.8533212558005818,0.517629595023792,0.34581289231073387,0.1365575126654741,0.32983922194560833,0.610313241596165,0.6701607780543917,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.1,practical,900.0,1350.0,prod_02298,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,1.0,1375.0,0.7801643063698628,203.762575403518,0.018812877017590067,0.11050850710036675,1.7508917475582226,0.8533212558005818,0.517629595023792,0.34581289231073387,0.1365575126654741,0.32983922194560833,0.610313241596165,0.6701607780543917,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.05,practical,900.0,1350.0,prod_02299,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,1.0,1375.0,0.8001643063698628,205.8060143023116,0.02903007151155805,0.1331244726869169,1.75209485624816,0.8582069719903868,0.49347980805329417,0.35612977493006365,0.15039041701664213,0.2860019495522379,0.5826996408089535,0.7139980504477621,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.1,practical,900.0,1350.0,prod_02299,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,1.0,1375.0,0.8001643063698628,205.8060143023116,0.02903007151155805,0.1331244726869169,1.75209485624816,0.8582069719903868,0.49347980805329417,0.35612977493006365,0.15039041701664213,0.2860019495522379,0.5826996408089535,0.7139980504477621,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.05,practical,900.0,1350.0,prod_02300,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,1.0,1375.0,0.8201643063698627,208.49594304287874,0.04247971521439368,0.1533160411835345,1.7136120167206106,0.8539873868374335,0.4677548450656509,0.36467924407825636,0.1675659108560927,0.24276655952968396,0.5488234608749188,0.757233440470316,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.1,practical,900.0,1350.0,prod_02300,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,1.0,1375.0,0.8201643063698627,208.49594304287874,0.04247971521439368,0.1533160411835345,1.7136120167206106,0.8539873868374335,0.4677548450656509,0.36467924407825636,0.1675659108560927,0.24276655952968396,0.5488234608749188,0.757233440470316,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.84,0.1,practical,900.0,1350.0,prod_02301,COMPLETE_WINDOW,8,1245.0,1245.0,1335.0,1345.0,90.0,True,True,mech_019,1.0,1375.0,0.8401643063698627,212.2607649800644,0.06130382490032204,0.17074633216423118,1.6233530337246895,0.8367564912497045,0.440282353951526,0.37002541210152295,0.189692233946951,0.20105858863239612,0.5072606404693387,0.7989414113676039,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.86,0.1,practical,900.0,1350.0,prod_02302,COMPLETE_WINDOW,8,1235.0,1235.0,1345.0,1350.0,110.0,True,True,mech_019,1.0,1375.0,0.8601643063698627,217.87388238106837,0.08936941190534185,0.18499665509750166,1.46929271397405,0.7986316000104406,0.4104583831728549,0.36997761098182214,0.21956400584532296,0.16174375372605443,0.4564805201079071,0.8382562462739456,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.05,practical,900.0,1350.0,prod_02304,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,5.0,1375.0,0.7600759023778232,203.9488078403185,0.01974403920159247,0.08556528398234704,1.6952290307947873,0.8384075952070292,0.5410691056137757,0.33386077109923196,0.12507012328699232,0.37688208569890846,0.6388447630980936,0.6231179143010915,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.1,practical,900.0,1350.0,prod_02304,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,5.0,1375.0,0.7600759023778232,203.9488078403185,0.01974403920159247,0.08556528398234704,1.6952290307947873,0.8384075952070292,0.5410691056137757,0.33386077109923196,0.12507012328699232,0.37688208569890846,0.6388447630980936,0.6231179143010915,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.05,practical,900.0,1350.0,prod_02305,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,5.0,1375.0,0.7800759023778231,205.59771455043963,0.027988572752198168,0.11043235958746249,1.7268761139127813,0.8510711419655346,0.5185096611389605,0.3449878400782223,0.1365024987828172,0.3330607100551043,0.6162424798736139,0.6669392899448957,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.1,practical,900.0,1350.0,prod_02305,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,5.0,1375.0,0.7800759023778231,205.59771455043963,0.027988572752198168,0.11043235958746249,1.7268761139127813,0.8510711419655346,0.5185096611389605,0.3449878400782223,0.1365024987828172,0.3330607100551043,0.6162424798736139,0.6669392899448957,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.05,practical,900.0,1350.0,prod_02306,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,5.0,1375.0,0.8000759023778231,207.63006044079853,0.03815030220399265,0.13315335954580937,1.7302031895583156,0.8565000180874668,0.49439159560632595,0.35528611462168236,0.15032228977199166,0.2889189395621131,0.5885270980210546,0.7110810604378869,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.1,practical,900.0,1350.0,prod_02306,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,5.0,1375.0,0.8000759023778231,207.63006044079853,0.03815030220399265,0.13315335954580937,1.7302031895583156,0.8565000180874668,0.49439159560632595,0.35528611462168236,0.15032228977199166,0.2889189395621131,0.5885270980210546,0.7110810604378869,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.1,practical,900.0,1350.0,prod_02307,COMPLETE_WINDOW,7,1250.0,1250.0,1335.0,1345.0,85.0,True,True,mech_019,5.0,1375.0,0.8200759023778231,210.3056552595898,0.05152827629794899,0.15340937444066874,1.6944027315444614,0.85277111856524,0.468694579520337,0.3638268898030532,0.1674785306766098,0.24534085446305354,0.5544892487825082,0.7546591455369465,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.84,0.1,practical,900.0,1350.0,prod_02308,COMPLETE_WINDOW,9,1245.0,1245.0,1345.0,1350.0,100.0,True,True,mech_019,5.0,1375.0,0.8400759023778231,214.051392916933,0.07025696458466499,0.17085099339536222,1.607339576801059,0.8360140649708067,0.4412530980442412,0.3691717096170735,0.18957519233868525,0.2032652686705284,0.5126662689420565,0.7967347313294716,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.86,0.1,practical,900.0,1370.0,prod_02309,COMPLETE_WINDOW,9,1235.0,1235.0,1350.0,1360.0,115.0,True,True,mech_019,5.0,1375.0,0.860075902377823,219.6381286926467,0.09819064346323345,0.18505998175919902,1.4568912983613547,0.7984075828690462,0.4114634809655354,0.36913690846655134,0.21939961056791318,0.16356915794489757,0.46148565236628736,0.8364308420551024,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.05,practical,900.0,1350.0,prod_02311,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,20.0,1375.0,0.7608712055416443,204.529008926148,0.022645044630740047,0.08665673045102287,1.6901294873070258,0.8383237737168556,0.5403527815570434,0.3341598242895673,0.12548739415338936,0.3760246094662768,0.6397365179911275,0.6239753905337232,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.1,practical,900.0,1350.0,prod_02311,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,20.0,1375.0,0.7608712055416443,204.529008926148,0.022645044630740047,0.08665673045102287,1.6901294873070258,0.8383237737168556,0.5403527815570434,0.3341598242895673,0.12548739415338936,0.3760246094662768,0.6397365179911275,0.6239753905337232,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.05,practical,900.0,1350.0,prod_02312,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,20.0,1375.0,0.7808712055416444,206.18677140761432,0.03093385703807158,0.11147481368887445,1.7212278653707795,0.8508774613747014,0.5177420316056183,0.3452564286228581,0.13700153977152368,0.3321047464239888,0.6169180670830511,0.6678952535760112,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.1,practical,900.0,1350.0,prod_02312,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,20.0,1375.0,0.7808712055416444,206.18677140761432,0.03093385703807158,0.11147481368887445,1.7212278653707795,0.8508774613747014,0.5177420316056183,0.3452564286228581,0.13700153977152368,0.3321047464239888,0.6169180670830511,0.6678952535760112,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.05,practical,900.0,1350.0,prod_02313,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,20.0,1375.0,0.8008712055416444,208.23611074540136,0.04118055372700681,0.13412411727847698,1.7237352208945103,0.8561203058331137,0.4935720884153378,0.35549527897036853,0.15093263261429374,0.28788741311261234,0.5889323183894959,0.7121125868873877,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.1,practical,900.0,1350.0,prod_02313,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,20.0,1375.0,0.8008712055416444,208.23611074540136,0.04118055372700681,0.13412411727847698,1.7237352208945103,0.8561203058331137,0.4935720884153378,0.35549527897036853,0.15093263261429374,0.28788741311261234,0.5889323183894959,0.7121125868873877,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.1,practical,900.0,1350.0,prod_02314,COMPLETE_WINDOW,7,1250.0,1250.0,1335.0,1345.0,85.0,True,True,mech_019,20.0,1375.0,0.8208712055416443,210.94126978681788,0.05470634893408942,0.1542803483588081,1.6867812892128773,0.85207957824265,0.4678216426802869,0.36392968302820394,0.1682486742915092,0.2442630298950097,0.5545498167039313,0.7557369701049903,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.84,0.1,practical,900.0,1350.0,prod_02315,COMPLETE_WINDOW,9,1245.0,1245.0,1345.0,1350.0,100.0,True,True,mech_019,20.0,1375.0,0.8408712055416443,214.73841358782408,0.07369206793912042,0.17159387907432253,1.5981993761903404,0.8347840926669343,0.4403121742504921,0.3690988499961196,0.19058897575338823,0.20217141064788702,0.5122917582232831,0.797828589352113,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.05,practical,900.0,1350.0,prod_02318,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,50.0,1375.0,0.760157021367385,204.59506210091132,0.022975310504556604,0.08575356059519473,1.6870560164515294,0.8375927543029029,0.541162914548049,0.33372451728608077,0.1251125681658703,0.3777762742707387,0.6408664560944863,0.6222237257292613,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.1,practical,900.0,1350.0,prod_02318,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,50.0,1375.0,0.760157021367385,204.59506210091132,0.022975310504556604,0.08575356059519473,1.6870560164515294,0.8375927543029029,0.541162914548049,0.33372451728608077,0.1251125681658703,0.3777762742707387,0.6408664560944863,0.6222237257292613,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.05,practical,900.0,1350.0,prod_02319,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,50.0,1375.0,0.7801570213673851,206.24190673269183,0.031209533663459153,0.11065123304074401,1.7190852765519737,0.8504205480812346,0.5186100590212129,0.34483678335188167,0.1365531576269053,0.3338658987832078,0.6182061356712121,0.6661341012167922,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.1,practical,900.0,1350.0,prod_02319,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,50.0,1375.0,0.7801570213673851,206.24190673269183,0.031209533663459153,0.11065123304074401,1.7190852765519737,0.8504205480812346,0.5186100590212129,0.34483678335188167,0.1365531576269053,0.3338658987832078,0.6182061356712121,0.6661341012167922,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.05,practical,900.0,1350.0,prod_02320,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,50.0,1375.0,0.8001570213673851,208.2727155334673,0.04136357766733653,0.1333873165548998,1.7229065251792761,0.8559806911944648,0.4944986622647577,0.35511727322950054,0.15038406450574165,0.2896263927822985,0.5904135797859649,0.7103736072177015,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.1,practical,900.0,1350.0,prod_02320,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,50.0,1375.0,0.8001570213673851,208.2727155334673,0.04136357766733653,0.1333873165548998,1.7229065251792761,0.8559806911944648,0.4944986622647577,0.35511727322950054,0.15038406450574165,0.2896263927822985,0.5904135797859649,0.7103736072177015,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.1,practical,900.0,1350.0,prod_02321,COMPLETE_WINDOW,7,1250.0,1250.0,1335.0,1345.0,85.0,True,True,mech_019,50.0,1375.0,0.8201570213673851,210.9475677281993,0.05473783864099644,0.153640381830447,1.6877147620627782,0.8523503564605581,0.4688081669436439,0.3636356104990308,0.16755622255732533,0.2459441909548047,0.5562691624586853,0.7540558090451953,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.84,0.1,practical,900.0,1350.0,prod_02322,COMPLETE_WINDOW,9,1245.0,1245.0,1345.0,1350.0,100.0,True,True,mech_019,50.0,1375.0,0.840157021367385,214.6941145408814,0.073470572704407,0.17105741303840463,1.601361485264771,0.8356561420617046,0.441372851563189,0.368949922615159,0.18967722582165197,0.2037615752394909,0.514296557099215,0.7962384247605091,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.05,practical,900.0,1350.0,prod_02325,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,100.0,1375.0,0.7605799478648267,204.66903394931387,0.023345169746569354,0.0863080574744904,1.6874237219925243,0.837875862073366,0.5407125799960889,0.3339531621119413,0.12533425789196975,0.3769251423900305,0.6405721785174994,0.6230748576099695,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.76,0.1,practical,900.0,1350.0,prod_02325,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,100.0,1375.0,0.7605799478648267,204.66903394931387,0.023345169746569354,0.0863080574744904,1.6874237219925243,0.837875862073366,0.5407125799960889,0.3339531621119413,0.12533425789196975,0.3769251423900305,0.6405721785174994,0.6230748576099695,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.05,practical,900.0,1350.0,prod_02326,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,100.0,1375.0,0.7805799478648268,206.32172657084752,0.03160863285423758,0.1111651738871428,1.7189867332901774,0.8505745976130543,0.5181278465010767,0.34505385370567865,0.13681829979324475,0.33299396118178537,0.6178109887993121,0.6670060388182146,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.78,0.1,practical,900.0,1350.0,prod_02326,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,100.0,1375.0,0.7805799478648268,206.32172657084752,0.03160863285423758,0.1111651738871428,1.7189867332901774,0.8505745976130543,0.5181278465010767,0.34505385370567865,0.13681829979324475,0.33299396118178537,0.6178109887993121,0.6670060388182146,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.05,practical,900.0,1350.0,prod_02327,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,100.0,1375.0,0.8005799478648268,208.36282714967962,0.04181413574839809,0.13385383803872414,1.7221415978401426,0.8559754248066874,0.49398426053531497,0.3553073775853675,0.15070836187931758,0.2887503271649995,0.5898941437017048,0.7112496728350005,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.8,0.1,practical,900.0,1350.0,prod_02327,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,100.0,1375.0,0.8005799478648268,208.36282714967962,0.04181413574839809,0.13385383803872414,1.7221415978401426,0.8559754248066874,0.49398426053531497,0.3553073775853675,0.15070836187931758,0.2887503271649995,0.5898941437017048,0.7112496728350005,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.82,0.1,practical,900.0,1350.0,prod_02328,COMPLETE_WINDOW,7,1250.0,1250.0,1335.0,1345.0,85.0,True,True,mech_019,100.0,1375.0,0.8205799478648268,211.0548310022706,0.055274155011352945,0.15405053556387344,1.6860463552276725,0.8521271557400759,0.4682608087352766,0.3637737507217738,0.16796544054294957,0.24508336278846854,0.5555945863156346,0.7549166372115315,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1375.0,0.84,0.1,practical,900.0,1350.0,prod_02329,COMPLETE_WINDOW,9,1245.0,1245.0,1345.0,1350.0,100.0,True,True,mech_019,100.0,1375.0,0.8405799478648268,214.8303703338571,0.07415185166928552,0.17140357609343057,1.5985396545764279,0.8351001479810641,0.4407844301598979,0.3689997200011793,0.19021584983892284,0.20293452961981506,0.5134321802715822,0.7970654703801849,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.76,0.05,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.76,0.1,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1425.0,0.76,0.05,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1425.0,0.76,0.1,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1450.0,0.76,0.05,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1450.0,0.76,0.1,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1475.0,0.76,0.05,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1475.0,0.76,0.1,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1500.0,0.76,0.05,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1500.0,0.76,0.1,practical,900.0,1350.0,prod_02332,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True,mech_019,1.0,1397.5893542692913,0.7601643063698628,202.26391211151994,0.011319560557599716,0.08584987686609206,2.500632605022902,0.9640868172987038,0.5402616056861758,0.33462224204894375,0.12511615226488051,0.3736592382075553,0.6333886545149074,0.6263407617924447,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.78,0.05,practical,900.0,1350.0,prod_02333,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,1.0,1400.0,0.7801643063698629,204.46751073861026,0.02233755369305129,0.1109017254550202,2.6366720184234063,0.9742968473094581,0.5178176072013517,0.3456213182324248,0.13656107456622354,0.3309019998067422,0.6126587019536849,0.6690980001932578,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.78,0.1,practical,900.0,1350.0,prod_02333,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True,mech_019,1.0,1400.0,0.7801643063698629,204.46751073861026,0.02233755369305129,0.1109017254550202,2.6366720184234063,0.9742968473094581,0.5178176072013517,0.3456213182324248,0.13656107456622354,0.3309019998067422,0.6126587019536849,0.6690980001932578,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.8,0.05,practical,900.0,1350.0,prod_02334,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True,mech_019,1.0,1400.0,0.8001643063698628,207.1663197410181,0.0358315987050905,0.13396354049753137,2.6283580526525196,0.9756645538449034,0.4938657366750361,0.35573100982599365,0.15040325349897032,0.28784936298534225,0.5871267944749197,0.7121506370146578,Tier_A
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.8,0.1,practical,900.0,1350.0,prod_02334,COMPLETE_WINDOW,8,1260.0,1260.0,1335.0,1345.0,75.0,True,True,mech_019,1.0,1400.0,0.8001643063698628,207.1663197410181,0.0358315987050905,0.13396354049753137,2.6283580526525196,0.9756645538449034,0.4938657366750361,0.35573100982599365,0.15040325349897032,0.28784936298534225,0.5871267944749197,0.7121506370146578,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.82,0.1,practical,900.0,1350.0,prod_02335,COMPLETE_WINDOW,7,1250.0,1250.0,1335.0,1345.0,85.0,True,True,mech_019,1.0,1400.0,0.8201643063698628,210.71322345545693,0.053566117277284636,0.15475126479538653,2.559730953582712,0.9743632276321299,0.46840073512006664,0.36399481959829233,0.16760444528164098,0.24540081237020228,0.5558100534485741,0.7545991876297977,Tier_B
mech_019,persistent_tj_multihit_q1,200.0,1400.0,0.84,0.1,practical,900.0,1350.0,prod_02336,COMPLETE_WINDOW,9,1245.0,1245.0,1345.0,1350.0,100.0,True,True,mech_019,1.0,1400.0,0.8401643063698628,215.70994202898876,0.07854971014494382,0.1729414747447724,2.4123390963581857,0.9689524298397805,0.4412910198003433,0.3689115319988835,0.18979744820077318,0.20452680289721215,0.517581244794253,0.7954731971027879,Tier_B
