mechanism_id,rho_target,initial_topology,peak_T_C,heating_rate_C_min,response_class,n_cases,HR_pct_median,HR_pct_min,HR_pct_max
mech_009,0.92,TJ_rich,1450.0,5.0,harmful,9,-1.5227468997901468,-2.204521850266915,-1.1249281594494436
mech_009,0.92,TJ_rich,1450.0,5.0,neutral,9,-0.7332301863046613,-0.9675227939986604,-0.2679297783453396
mech_009,0.92,TJ_rich,1450.0,5.0,unattainable,54,,,
mech_009,0.92,TJ_rich,1450.0,20.0,harmful,14,-1.7346062349676523,-2.456199067383596,-1.0745236712935304
mech_009,0.92,TJ_rich,1450.0,20.0,neutral,4,-0.6746671487328542,-0.8285820508951501,-0.507647911413292
mech_009,0.92,TJ_rich,1450.0,20.0,unattainable,54,,,
mech_009,0.92,TJ_rich,1450.0,50.0,harmful,12,-1.8801107212072576,-2.4392725903898724,-1.0074060664197628
mech_009,0.92,TJ_rich,1450.0,50.0,neutral,6,-0.8093627204594587,-0.9308093276046736,-0.5186345085333021
mech_009,0.92,TJ_rich,1450.0,50.0,unattainable,54,,,
mech_009,0.92,TJ_rich,1450.0,100.0,harmful,13,-1.741083755474818,-2.6627295972879352,-1.1169696950698356
mech_009,0.92,TJ_rich,1450.0,100.0,neutral,5,-0.6856028799392199,-0.9065508070573618,-0.5350292544681347
mech_009,0.92,TJ_rich,1450.0,100.0,unattainable,54,,,
mech_009,0.92,TJ_rich,1500.0,0.2,unattainable,72,,,
mech_009,0.92,TJ_rich,1500.0,1.0,neutral,30,0.0,0.0,0.0
mech_009,0.92,TJ_rich,1500.0,1.0,unattainable,42,,,
mech_009,0.92,TJ_rich,1500.0,5.0,harmful,23,-1.9162027483256432,-3.1526876720163037,-1.1010088786021583
mech_009,0.92,TJ_rich,1500.0,5.0,neutral,7,-0.3204978586512692,-0.9411761538121222,-0.2595946204880436
mech_009,0.92,TJ_rich,1500.0,5.0,unattainable,42,,,
mech_009,0.92,TJ_rich,1500.0,20.0,harmful,25,-2.37096054521126,-3.5358566634440383,-1.1175511970871377
mech_009,0.92,TJ_rich,1500.0,20.0,neutral,5,-0.661354682890625,-0.8055694423393359,-0.3563054086156091
mech_009,0.92,TJ_rich,1500.0,20.0,unattainable,42,,,
mech_009,0.92,TJ_rich,1500.0,50.0,harmful,25,-2.7112588452183193,-3.684475284798311,-1.0418677803354726
mech_009,0.92,TJ_rich,1500.0,50.0,neutral,5,-0.7872570475248853,-0.9905750723958298,-0.4400391733619133
mech_009,0.92,TJ_rich,1500.0,50.0,unattainable,42,,,
mech_009,0.92,TJ_rich,1500.0,100.0,harmful,27,-2.163240946780723,-3.351990243761813,-1.070036473458977
mech_009,0.92,TJ_rich,1500.0,100.0,neutral,3,-0.7159051292823434,-0.7159051292823434,-0.5531852261351837
mech_009,0.92,TJ_rich,1500.0,100.0,unattainable,42,,,
mech_009,0.92,baseline,1300.0,0.2,unattainable,72,,,
mech_009,0.92,baseline,1300.0,1.0,unattainable,72,,,
mech_009,0.92,baseline,1300.0,5.0,unattainable,72,,,
mech_009,0.92,baseline,1300.0,20.0,unattainable,72,,,
mech_009,0.92,baseline,1300.0,50.0,unattainable,72,,,
mech_009,0.92,baseline,1300.0,100.0,unattainable,72,,,
mech_009,0.92,baseline,1350.0,0.2,unattainable,72,,,
mech_009,0.92,baseline,1350.0,1.0,unattainable,72,,,
mech_009,0.92,baseline,1350.0,5.0,unattainable,72,,,
mech_009,0.92,baseline,1350.0,20.0,unattainable,72,,,
mech_009,0.92,baseline,1350.0,50.0,unattainable,72,,,
mech_009,0.92,baseline,1350.0,100.0,unattainable,72,,,
mech_009,0.92,baseline,1400.0,0.2,unattainable,72,,,
mech_009,0.92,baseline,1400.0,1.0,neutral,10,0.0,0.0,0.0
mech_009,0.92,baseline,1400.0,1.0,unattainable,62,,,
mech_009,0.92,baseline,1400.0,5.0,harmful,4,-2.0211265534986413,-2.8236578834323214,-1.8671864027429192
mech_009,0.92,baseline,1400.0,5.0,neutral,4,-0.20804958695077463,-0.3465193419383064,-0.1994255806962963
mech_009,0.92,baseline,1400.0,5.0,unattainable,64,,,
mech_009,0.92,baseline,1400.0,20.0,harmful,4,-2.5400821956790955,-3.53519111477621,-2.323586457910911
mech_009,0.92,baseline,1400.0,20.0,neutral,4,-0.2499111181873807,-0.3638112869916403,-0.1654002401439277
mech_009,0.92,baseline,1400.0,20.0,unattainable,64,,,
mech_009,0.92,baseline,1400.0,50.0,harmful,4,-2.5038876062847493,-3.9327750887019217,-2.1385471381056727
mech_009,0.92,baseline,1400.0,50.0,neutral,4,-0.22919126500655163,-0.3242967169736223,-0.2135108072235015
mech_009,0.92,baseline,1400.0,50.0,unattainable,64,,,
mech_009,0.92,baseline,1400.0,100.0,harmful,4,-2.3026668581175405,-4.150893281429425,-2.1224051419170222
mech_009,0.92,baseline,1400.0,100.0,neutral,4,-0.2923724788430453,-0.4979718450538607,-0.2317341122244816
mech_009,0.92,baseline,1400.0,100.0,unattainable,64,,,
mech_009,0.92,baseline,1450.0,0.2,unattainable,72,,,
mech_009,0.92,baseline,1450.0,1.0,neutral,24,0.0,0.0,0.0
mech_009,0.92,baseline,1450.0,1.0,unattainable,48,,,
mech_009,0.92,baseline,1450.0,5.0,harmful,19,-1.894643727935514,-3.228120287489784,-1.0085563599701624
mech_009,0.92,baseline,1450.0,5.0,neutral,5,-0.852405223930943,-0.9595256907306896,-0.2775073802269188
mech_009,0.92,baseline,1450.0,5.0,unattainable,48,,,
mech_009,0.92,baseline,1450.0,20.0,harmful,22,-2.031572234587214,-4.931548137931427,-1.1057311110023162
mech_009,0.92,baseline,1450.0,20.0,neutral,2,-0.32436149941428294,-0.4474253323584735,-0.2012976664700924
mech_009,0.92,baseline,1450.0,20.0,unattainable,48,,,
mech_009,0.92,baseline,1450.0,50.0,harmful,21,-2.1794330615810997,-4.32295946571493,-1.22519675653552
mech_009,0.92,baseline,1450.0,50.0,neutral,3,-0.5351255240902127,-0.9917513040523008,-0.3608731145818261
mech_009,0.92,baseline,1450.0,50.0,unattainable,48,,,
mech_009,0.92,baseline,1450.0,100.0,harmful,22,-2.3665982781099455,-4.2442225397281605,-1.0496448345381777
mech_009,0.92,baseline,1450.0,100.0,neutral,2,-0.5865336428339558,-0.6196737880262604,-0.5533934976416514
mech_009,0.92,baseline,1450.0,100.0,unattainable,48,,,
mech_009,0.92,baseline,1500.0,0.2,unattainable,72,,,
mech_009,0.92,baseline,1500.0,1.0,neutral,36,0.0,0.0,0.0
mech_009,0.92,baseline,1500.0,1.0,unattainable,36,,,
mech_009,0.92,baseline,1500.0,5.0,harmful,32,-2.149189443670956,-5.749362305916463,-1.281130544453351
mech_009,0.92,baseline,1500.0,5.0,neutral,4,-0.8265207544054212,-0.9666935098912562,-0.6863479989195861
mech_009,0.92,baseline,1500.0,5.0,unattainable,36,,,
mech_009,0.92,baseline,1500.0,20.0,harmful,34,-2.798828205157392,-7.192231569900513,-1.3474158195499768
mech_009,0.92,baseline,1500.0,20.0,neutral,2,-0.9271489317219468,-0.9271489317219468,-0.9271489317219468
mech_009,0.92,baseline,1500.0,20.0,unattainable,36,,,
mech_009,0.92,baseline,1500.0,50.0,harmful,34,-2.807593285220869,-8.466818962778328,-1.698645124201129
mech_009,0.92,baseline,1500.0,50.0,neutral,2,-0.9823339310546584,-0.9823339310546584,-0.9823339310546584
mech_009,0.92,baseline,1500.0,50.0,unattainable,36,,,
mech_009,0.92,baseline,1500.0,100.0,harmful,36,-2.770748958496905,-7.868468578732905,-1.0148390349759744
mech_009,0.92,baseline,1500.0,100.0,unattainable,36,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,0.2,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,1.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,5.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,20.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,50.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1300.0,100.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,0.2,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,1.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,5.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,20.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,50.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1350.0,100.0,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,0.2,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,1.0,neutral,12,0.0,0.0,0.0
mech_009,0.92,mixed_GBseg_TJ,1400.0,1.0,unattainable,60,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,5.0,harmful,7,-1.9675251245272456,-2.572308813888351,-1.3531869765267963
mech_009,0.92,mixed_GBseg_TJ,1400.0,5.0,neutral,5,-0.3557179109529653,-0.999343722279794,-0.2318013277004242
mech_009,0.92,mixed_GBseg_TJ,1400.0,5.0,unattainable,60,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,20.0,harmful,8,-2.2092652070464966,-2.9781573665277636,-1.4727243454709185
mech_009,0.92,mixed_GBseg_TJ,1400.0,20.0,neutral,4,-0.4296681749210984,-0.4697523684484713,-0.2904487664078921
mech_009,0.92,mixed_GBseg_TJ,1400.0,20.0,unattainable,60,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,50.0,harmful,8,-2.478032547652226,-3.3671811965456713,-1.5351268887815737
mech_009,0.92,mixed_GBseg_TJ,1400.0,50.0,neutral,4,-0.45910866014206736,-0.5367463260317942,-0.2895479764383942
mech_009,0.92,mixed_GBseg_TJ,1400.0,50.0,unattainable,60,,,
mech_009,0.92,mixed_GBseg_TJ,1400.0,100.0,harmful,8,-2.2970737812751034,-3.197169031031193,-1.68103618004364
mech_009,0.92,mixed_GBseg_TJ,1400.0,100.0,neutral,4,-0.4913193157292741,-0.6012362169371291,-0.3309201540100355
mech_009,0.92,mixed_GBseg_TJ,1400.0,100.0,unattainable,60,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,0.2,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,1.0,neutral,24,0.0,0.0,0.0
mech_009,0.92,mixed_GBseg_TJ,1450.0,1.0,unattainable,48,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,5.0,harmful,22,-2.092656561592092,-4.399846948229804,-1.0131297404882995
mech_009,0.92,mixed_GBseg_TJ,1450.0,5.0,neutral,2,-0.8262916978461656,-0.9682390324933412,-0.6843443631989901
mech_009,0.92,mixed_GBseg_TJ,1450.0,5.0,unattainable,48,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,20.0,harmful,23,-2.4592836345272935,-5.593611306445543,-1.4409168697205557
mech_009,0.92,mixed_GBseg_TJ,1450.0,20.0,neutral,1,-0.5993072261538213,-0.5993072261538213,-0.5993072261538213
mech_009,0.92,mixed_GBseg_TJ,1450.0,20.0,unattainable,48,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,50.0,harmful,23,-2.3315330076027707,-6.5966381259177505,-1.1893657132187814
mech_009,0.92,mixed_GBseg_TJ,1450.0,50.0,neutral,1,-0.6484412947947465,-0.6484412947947465,-0.6484412947947465
mech_009,0.92,mixed_GBseg_TJ,1450.0,50.0,unattainable,48,,,
mech_009,0.92,mixed_GBseg_TJ,1450.0,100.0,harmful,23,-2.3809320099196176,-6.732034995088643,-1.1865082262015636
mech_009,0.92,mixed_GBseg_TJ,1450.0,100.0,neutral,1,-0.846618930926975,-0.846618930926975,-0.846618930926975
mech_009,0.92,mixed_GBseg_TJ,1450.0,100.0,unattainable,48,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,0.2,unattainable,72,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,1.0,neutral,36,0.0,0.0,0.0
mech_009,0.92,mixed_GBseg_TJ,1500.0,1.0,unattainable,36,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,5.0,harmful,36,-3.2441742459553633,-5.453483049626762,-1.2126508385253474
mech_009,0.92,mixed_GBseg_TJ,1500.0,5.0,unattainable,36,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,20.0,harmful,36,-3.8768115271564754,-6.89936043761786,-1.42313893108942
mech_009,0.92,mixed_GBseg_TJ,1500.0,20.0,unattainable,36,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,50.0,harmful,36,-4.198880067902952,-7.207960199382215,-1.6269681946539214
mech_009,0.92,mixed_GBseg_TJ,1500.0,50.0,unattainable,36,,,
mech_009,0.92,mixed_GBseg_TJ,1500.0,100.0,harmful,36,-4.043789084366059,-7.858256035856835,-1.5921673717237586
mech_009,0.92,mixed_GBseg_TJ,1500.0,100.0,unattainable,36,,,
mech_009_q0,0.85,GBseg_rich,1300.0,0.2,unattainable,72,,,
mech_009_q0,0.85,GBseg_rich,1300.0,1.0,neutral,24,0.0,0.0,0.0
mech_009_q0,0.85,GBseg_rich,1300.0,1.0,unattainable,48,,,
mech_009_q0,0.85,GBseg_rich,1300.0,5.0,harmful,1,-1.0117411150518458,-1.0117411150518458,-1.0117411150518458
mech_009_q0,0.85,GBseg_rich,1300.0,5.0,neutral,23,-0.1737073075832081,-0.995999834904178,-0.0001336263990061
mech_009_q0,0.85,GBseg_rich,1300.0,5.0,unattainable,48,,,
mech_009_q0,0.85,GBseg_rich,1300.0,20.0,harmful,4,-1.223303674175771,-1.2874287082599405,-1.2148766592070126
mech_009_q0,0.85,GBseg_rich,1300.0,20.0,neutral,20,-0.1730499865274203,-0.673640662187144,-0.0265657900470254
mech_009_q0,0.85,GBseg_rich,1300.0,20.0,unattainable,48,,,
mech_009_q0,0.85,GBseg_rich,1300.0,50.0,harmful,4,-1.3057906011385754,-1.3116471900100686,-1.1683240553651495
mech_009_q0,0.85,GBseg_rich,1300.0,50.0,neutral,20,-0.1832747133238759,-0.7059004354198299,-0.0247622440050015
mech_009_q0,0.85,GBseg_rich,1300.0,50.0,unattainable,48,,,
mech_009_q0,0.85,GBseg_rich,1300.0,100.0,harmful,4,-1.2440533761377464,-1.2633645092257708,-1.0895968057850174
mech_009_q0,0.85,GBseg_rich,1300.0,100.0,neutral,20,-0.1671186896860627,-0.6690704117834035,-0.0136309461565568
mech_009_q0,0.85,GBseg_rich,1300.0,100.0,unattainable,48,,,
mech_009_q0,0.85,GBseg_rich,1350.0,0.2,unattainable,72,,,
mech_009_q0,0.85,GBseg_rich,1350.0,1.0,neutral,39,0.0,0.0,0.0
mech_009_q0,0.85,GBseg_rich,1350.0,1.0,unattainable,33,,,
mech_009_q0,0.85,GBseg_rich,1350.0,5.0,harmful,18,-2.021615408419949,-4.74334404226108,-1.0789812710128417
mech_009_q0,0.85,GBseg_rich,1350.0,5.0,neutral,18,-0.2671666770341773,-0.7921436451525514,-0.075774043641742
mech_009_q0,0.85,GBseg_rich,1350.0,5.0,unattainable,36,,,
mech_009_q0,0.85,GBseg_rich,1350.0,20.0,harmful,18,-2.4943538899988997,-5.674906692936672,-1.3141507200491194
mech_009_q0,0.85,GBseg_rich,1350.0,20.0,neutral,18,-0.3445445699873782,-0.9187794061363694,-0.1242823769097336
mech_009_q0,0.85,GBseg_rich,1350.0,20.0,unattainable,36,,,
mech_009_q0,0.85,GBseg_rich,1350.0,50.0,harmful,18,-2.6245301761774873,-5.786730767383508,-1.4554450792620457
mech_009_q0,0.85,GBseg_rich,1350.0,50.0,neutral,18,-0.3293540345870289,-0.9235746086107416,-0.1133775318657516
mech_009_q0,0.85,GBseg_rich,1350.0,50.0,unattainable,36,,,
mech_009_q0,0.85,GBseg_rich,1350.0,100.0,harmful,18,-2.52410298706609,-5.992377504612627,-1.3948704762933677
mech_009_q0,0.85,GBseg_rich,1350.0,100.0,neutral,18,-0.357543667857273,-0.9726306032818152,-0.1307734208083306
mech_009_q0,0.85,GBseg_rich,1350.0,100.0,unattainable,36,,,
mech_009_q0,0.85,GBseg_rich,1400.0,0.2,unattainable,72,,,
mech_009_q0,0.85,GBseg_rich,1400.0,1.0,neutral,48,0.0,0.0,0.0
mech_009_q0,0.85,GBseg_rich,1400.0,1.0,unattainable,24,,,
mech_009_q0,0.85,GBseg_rich,1400.0,5.0,harmful,36,-6.022935100798001,-13.656502451054786,-1.1350449925784265
mech_009_q0,0.85,GBseg_rich,1400.0,5.0,neutral,9,-0.8727162748526724,-0.9107652822325634,-0.4706739591614761
mech_009_q0,0.85,GBseg_rich,1400.0,5.0,unattainable,27,,,
mech_009_q0,0.85,GBseg_rich,1400.0,20.0,harmful,40,-6.118150120788443,-17.08023259073551,-1.0437973032590406
mech_009_q0,0.85,GBseg_rich,1400.0,20.0,neutral,4,-0.6143591785377431,-0.750732498210284,-0.4779858588652022
mech_009_q0,0.85,GBseg_rich,1400.0,20.0,unattainable,28,,,
mech_009_q0,0.85,GBseg_rich,1400.0,50.0,harmful,39,-6.4662624787814105,-18.40368579760099,-1.0281897578294408
mech_009_q0,0.85,GBseg_rich,1400.0,50.0,neutral,4,-0.629552018441411,-0.7504447314351863,-0.5086593054476355
mech_009_q0,0.85,GBseg_rich,1400.0,50.0,unattainable,29,,,
mech_009_q0,0.85,GBseg_rich,1400.0,100.0,harmful,38,-5.891671218671116,-18.817069128823046,-1.022880922378849
mech_009_q0,0.85,GBseg_rich,1400.0,100.0,neutral,4,-0.6384176162131996,-0.7093745778753529,-0.5674606545510463
mech_009_q0,0.85,GBseg_rich,1400.0,100.0,unattainable,30,,,
mech_009_q0,0.85,GBseg_rich,1450.0,0.2,unattainable,72,,,
mech_009_q0,0.85,GBseg_rich,1450.0,1.0,neutral,63,0.0,0.0,0.0
mech_009_q0,0.85,GBseg_rich,1450.0,1.0,unattainable,9,,,
mech_009_q0,0.85,GBseg_rich,1450.0,5.0,harmful,54,-10.220799407239994,-31.3186769687484,-1.7726652921181485
mech_009_q0,0.85,GBseg_rich,1450.0,5.0,unattainable,18,,,
mech_009_q0,0.85,GBseg_rich,1450.0,20.0,harmful,53,-13.150067930594345,-39.69838760713016,-2.1630593977184858
mech_009_q0,0.85,GBseg_rich,1450.0,20.0,unattainable,19,,,
mech_009_q0,0.85,GBseg_rich,1450.0,50.0,harmful,53,-13.64591896979382,-42.69252632631304,-2.1185382545592137
mech_009_q0,0.85,GBseg_rich,1450.0,50.0,unattainable,19,,,
mech_009_q0,0.85,GBseg_rich,1450.0,100.0,harmful,53,-13.224454984964884,-43.27041711294126,-2.0891117866156974
mech_009_q0,0.85,GBseg_rich,1450.0,100.0,unattainable,19,,,
mech_009_q0,0.85,GBseg_rich,1500.0,0.2,unattainable,72,,,
mech_009_q0,0.85,GBseg_rich,1500.0,1.0,neutral,72,0.0,0.0,0.0
mech_009_q0,0.85,GBseg_rich,1500.0,5.0,harmful,54,-19.17991615532066,-42.42443095066912,-5.111763853366348
mech_009_q0,0.85,GBseg_rich,1500.0,5.0,unattainable,18,,,
mech_009_q0,0.85,GBseg_rich,1500.0,20.0,harmful,54,-23.268747530186957,-61.02143616087219,-5.753029210593284
mech_009_q0,0.85,GBseg_rich,1500.0,20.0,unattainable,18,,,
mech_009_q0,0.85,GBseg_rich,1500.0,50.0,harmful,54,-24.588884828347517,-66.06866694978156,-5.937961887194823
mech_009_q0,0.85,GBseg_rich,1500.0,50.0,unattainable,18,,,
mech_009_q0,0.85,GBseg_rich,1500.0,100.0,harmful,54,-24.532395965372437,-67.52029108190447,-6.006267650223896
mech_009_q0,0.85,GBseg_rich,1500.0,100.0,unattainable,18,,,
mech_009_q0,0.85,TJ_rich,1300.0,0.2,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1300.0,1.0,neutral,1,0.0,0.0,0.0
mech_009_q0,0.85,TJ_rich,1300.0,1.0,unattainable,71,,,
mech_009_q0,0.85,TJ_rich,1300.0,5.0,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1300.0,20.0,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1300.0,50.0,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1300.0,100.0,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1350.0,0.2,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1350.0,1.0,neutral,15,0.0,0.0,0.0
mech_009_q0,0.85,TJ_rich,1350.0,1.0,unattainable,57,,,
mech_009_q0,0.85,TJ_rich,1350.0,5.0,harmful,6,-1.5862998441317635,-2.838003426694785,-1.034081712347979
mech_009_q0,0.85,TJ_rich,1350.0,5.0,neutral,8,-0.4834825329115164,-0.7531200975961879,-0.1542038110568277
mech_009_q0,0.85,TJ_rich,1350.0,5.0,unattainable,58,,,
mech_009_q0,0.85,TJ_rich,1350.0,20.0,harmful,7,-1.9324848374452284,-3.124666994569384,-1.0752815863501932
mech_009_q0,0.85,TJ_rich,1350.0,20.0,neutral,7,-0.5115136227071343,-0.7532575076979796,-0.308619721745569
mech_009_q0,0.85,TJ_rich,1350.0,20.0,unattainable,58,,,
mech_009_q0,0.85,TJ_rich,1350.0,50.0,harmful,6,-2.1352934144990914,-3.5330042415972875,-1.4284618523283623
mech_009_q0,0.85,TJ_rich,1350.0,50.0,neutral,8,-0.596855413922595,-0.9626755686398168,-0.3363193208605401
mech_009_q0,0.85,TJ_rich,1350.0,50.0,unattainable,58,,,
mech_009_q0,0.85,TJ_rich,1350.0,100.0,harmful,6,-2.0723339835997314,-3.4668556112242985,-1.361317175603385
mech_009_q0,0.85,TJ_rich,1350.0,100.0,neutral,8,-0.5534736798728195,-0.926260525777146,-0.2825879516126655
mech_009_q0,0.85,TJ_rich,1350.0,100.0,unattainable,58,,,
mech_009_q0,0.85,TJ_rich,1400.0,0.2,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1400.0,1.0,neutral,30,0.0,0.0,0.0
mech_009_q0,0.85,TJ_rich,1400.0,1.0,unattainable,42,,,
mech_009_q0,0.85,TJ_rich,1400.0,5.0,harmful,28,-2.1133473906924505,-6.415157745222108,-1.0182767846673326
mech_009_q0,0.85,TJ_rich,1400.0,5.0,unattainable,44,,,
mech_009_q0,0.85,TJ_rich,1400.0,20.0,harmful,28,-2.47751353494869,-7.726363943570584,-1.1925057929480107
mech_009_q0,0.85,TJ_rich,1400.0,20.0,unattainable,44,,,
mech_009_q0,0.85,TJ_rich,1400.0,50.0,harmful,27,-2.2762687327044095,-8.1144011697861,-1.2691704294689456
mech_009_q0,0.85,TJ_rich,1400.0,50.0,unattainable,45,,,
mech_009_q0,0.85,TJ_rich,1400.0,100.0,harmful,27,-2.2766096953235957,-7.697884108875686,-1.404903657266482
mech_009_q0,0.85,TJ_rich,1400.0,100.0,unattainable,45,,,
mech_009_q0,0.85,TJ_rich,1450.0,0.2,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1450.0,1.0,neutral,42,0.0,0.0,0.0
mech_009_q0,0.85,TJ_rich,1450.0,1.0,unattainable,30,,,
mech_009_q0,0.85,TJ_rich,1450.0,5.0,harmful,36,-3.568334010727395,-8.06369688849406,-2.4639499495771497
mech_009_q0,0.85,TJ_rich,1450.0,5.0,unattainable,36,,,
mech_009_q0,0.85,TJ_rich,1450.0,20.0,harmful,36,-4.341959864816547,-11.011705578354269,-2.9490193543835272
mech_009_q0,0.85,TJ_rich,1450.0,20.0,unattainable,36,,,
mech_009_q0,0.85,TJ_rich,1450.0,50.0,harmful,36,-4.383787366209228,-11.4135797537698,-3.201332509609536
mech_009_q0,0.85,TJ_rich,1450.0,50.0,unattainable,36,,,
mech_009_q0,0.85,TJ_rich,1450.0,100.0,harmful,36,-4.540176533701311,-10.798157727765686,-3.1361605256048395
mech_009_q0,0.85,TJ_rich,1450.0,100.0,unattainable,36,,,
mech_009_q0,0.85,TJ_rich,1500.0,0.2,unattainable,72,,,
mech_009_q0,0.85,TJ_rich,1500.0,1.0,neutral,54,0.0,0.0,0.0
mech_009_q0,0.85,TJ_rich,1500.0,1.0,unattainable,18,,,
mech_009_q0,0.85,TJ_rich,1500.0,5.0,harmful,43,-7.19913922412599,-13.498358586029932,-4.2246272126343944
mech_009_q0,0.85,TJ_rich,1500.0,5.0,unattainable,29,,,
mech_009_q0,0.85,TJ_rich,1500.0,20.0,harmful,42,-8.35200480344001,-16.820528484116807,-5.4459721616501175
mech_009_q0,0.85,TJ_rich,1500.0,20.0,unattainable,30,,,
mech_009_q0,0.85,TJ_rich,1500.0,50.0,harmful,42,-8.963481704028572,-16.693141211796174,-5.676349724593269
mech_009_q0,0.85,TJ_rich,1500.0,50.0,unattainable,30,,,
mech_009_q0,0.85,TJ_rich,1500.0,100.0,harmful,42,-8.833875008394832,-17.54380144568896,-5.738005731126461
mech_009_q0,0.85,TJ_rich,1500.0,100.0,unattainable,30,,,
mech_009_q0,0.85,baseline,1300.0,0.2,unattainable,72,,,
mech_009_q0,0.85,baseline,1300.0,1.0,neutral,6,0.0,0.0,0.0
mech_009_q0,0.85,baseline,1300.0,1.0,unattainable,66,,,
mech_009_q0,0.85,baseline,1300.0,5.0,neutral,6,-0.3134097495485908,-0.9198017375726134,-0.0681744661641864
mech_009_q0,0.85,baseline,1300.0,5.0,unattainable,66,,,
mech_009_q0,0.85,baseline,1300.0,20.0,harmful,1,-1.141415173482685,-1.141415173482685,-1.141415173482685
mech_009_q0,0.85,baseline,1300.0,20.0,neutral,5,-0.2504472232684694,-0.7353154481540513,-0.0747693691274123
mech_009_q0,0.85,baseline,1300.0,20.0,unattainable,66,,,
mech_009_q0,0.85,baseline,1300.0,50.0,harmful,1,-1.31648356399404,-1.31648356399404,-1.31648356399404
mech_009_q0,0.85,baseline,1300.0,50.0,neutral,5,-0.3182972598915103,-0.6763915928284072,-0.0551012505550556
mech_009_q0,0.85,baseline,1300.0,50.0,unattainable,66,,,
mech_009_q0,0.85,baseline,1300.0,100.0,harmful,1,-1.3024903011085018,-1.3024903011085018,-1.3024903011085018
mech_009_q0,0.85,baseline,1300.0,100.0,neutral,5,-0.3052545191125962,-0.6575101410902042,-0.0509086783517755
mech_009_q0,0.85,baseline,1300.0,100.0,unattainable,66,,,
mech_009_q0,0.85,baseline,1350.0,0.2,unattainable,72,,,
mech_009_q0,0.85,baseline,1350.0,1.0,neutral,24,0.0,0.0,0.0
mech_009_q0,0.85,baseline,1350.0,1.0,unattainable,48,,,
mech_009_q0,0.85,baseline,1350.0,5.0,harmful,12,-2.2795283332872405,-3.6779135515358097,-1.1755284064560445
mech_009_q0,0.85,baseline,1350.0,5.0,neutral,12,-0.4360500418341297,-0.8958049942332202,-0.2084088629864139
mech_009_q0,0.85,baseline,1350.0,5.0,unattainable,48,,,
mech_009_q0,0.85,baseline,1350.0,20.0,harmful,14,-2.2988942900626403,-5.0472524385630075,-1.1001089124112324
mech_009_q0,0.85,baseline,1350.0,20.0,neutral,10,-0.48960572467079533,-0.7169574111346997,-0.1280497035033444
mech_009_q0,0.85,baseline,1350.0,20.0,unattainable,48,,,
mech_009_q0,0.85,baseline,1350.0,50.0,harmful,14,-2.3402225694993573,-5.145478379960093,-1.1318748902770244
mech_009_q0,0.85,baseline,1350.0,50.0,neutral,10,-0.5457349664566384,-0.9456925642077526,-0.2427484562201797
mech_009_q0,0.85,baseline,1350.0,50.0,unattainable,48,,,
mech_009_q0,0.85,baseline,1350.0,100.0,harmful,14,-2.5190462331552492,-4.94321669638213,-1.0536493398765543
mech_009_q0,0.85,baseline,1350.0,100.0,neutral,10,-0.4603065219740067,-0.8309145516466244,-0.1910819664487077
mech_009_q0,0.85,baseline,1350.0,100.0,unattainable,48,,,
mech_009_q0,0.85,baseline,1400.0,0.2,unattainable,72,,,
