path_label,phase,t_s,T_C,rho,G_nm,X_J,Lambda_over_K_TJ,P_comp_TJ,C_GBseg,C_TJ,f_clean_GB,P_dens,P_clean_GB,P_persistent_junction_drag,P_TJ_multihit,sigma_base,sigma_GBseg,sigma_TJ,sigma_act_total
mech_009_TierA,first_step,82079.79978986307,1392.9966631643845,0.757532353093178,300.2512200868637,0.05878448821675512,0.5763835506175248,0.1106374395238956,0.5096679108936215,0.8904798383463491,0.4903320891063785,314.64752247584596,3.6340116737869854,11.575364286293048,29.2121178952375,13322177.338172967,6789886.292500963,11863130.32251766,29949652.808221586
mech_009_TierA,first_step,82269.27508394845,1396.1545847324742,0.759532353093178,300.30397338623897,0.060823240617981014,0.6088722079709457,0.12465433212075538,0.504466977991267,0.8887936569355028,0.49553302200873295,319.95747639152535,4.3348470564287505,12.677901841440962,30.440094036107766,13319837.080062075,6719417.959114937,11838586.708173482,29894054.0703304
mech_009_TierA,first_step,82455.31200869445,1399.2552001449076,0.761532353093178,300.36584088352095,0.06286832461085114,0.6424290798900963,0.13977284536782153,0.49924800806991687,0.8870738240967055,0.5007519919300831,324.97998417592413,5.139212583249554,13.852483050090603,31.629106540006287,13317093.542441674,6648532.4243447585,11813245.09454728,29836987.626846578
mech_009_TierA,first_step,82639.08626281684,1400.0,0.763532353093178,300.43702977252065,0.06492000993564281,0.6547121689124964,0.14550503006663074,0.4940116171350848,0.8853193805396529,0.5059883828649152,320.2123448305261,5.425362205487244,14.502682978819394,31.861061521601933,13313938.042286752,6577240.062706403,11787087.380140625,29778428.027025748
mech_009_TierA,first_step,82826.12800368492,1400.0,0.765532353093178,300.5123276153714,0.06697594946021548,0.6599153556754211,0.14800324476720528,0.4887515989935364,0.8835208080503767,0.5112484010064636,312.45783861840755,5.523108330520843,14.970676177877754,31.79437304772972,13310602.03666466,6505578.028986474,11760193.867070949,29718727.32410087
mech_009_TierA,first_step,83017.43765612207,1400.0,0.767532353093178,300.59093233196,0.0690360495064056,0.6650697760185014,0.15049703880998067,0.48346755445035516,0.8816751304673404,0.5165324455496448,304.81346984290735,5.620701095514793,15.439566301658772,31.726884876668727,13307121.305916732,6433561.394545779,11732557.91353886,29657922.431264758
mech_009_TierA,first_step,83213.15445896417,1400.0,0.769532353093178,300.6729904803181,0.07110070057658449,0.6701710535249552,0.15298401825386754,0.47816032735673897,0.8797807562668036,0.521839672643261,297.2795171908362,5.718016979342502,15.909310016575844,31.65854721740781,13303489.593827808,6361200.939171676,11704154.135845382,29595982.658257477
mech_009_TierA,first_step,83413.42309707623,1400.0,0.771532353093178,300.75865478351824,0.07317031029713982,0.6752146489393865,0.15546169493521234,0.4728307909372039,0.8778360313931218,0.5271692090627961,289.8562175785106,5.814926652590736,16.379857188242735,31.589314019132736,13299700.395585101,6288507.857272347,11674956.213977957,29532876.169798434
mech_009_TierA,first_step,83618.3939454507,1400.0,0.773532353093178,300.84808435006374,0.07524530409120883,0.6801958563138841,0.15792748528357792,0.467479847683792,0.8758392364765234,0.532520152316208,282.5437651509317,5.9112949284920315,16.851150762120852,31.51914295809614,13295746.950296817,6215493.759166999,11644936.857333029,29468569.940278683
mech_009_TierA,first_step,83828.22332616066,1400.0,0.775532353093178,300.94144489823583,0.07732612586874947,0.6851097991852366,0.16037870918171426,0.46210842918072614,0.8737885839080523,0.5378915708192739,275.3423103198396,6.006980727736676,17.323126638195998,31.447995424556538,13291622.233529884,6142170.67160011,11614067.769276861,29403029.706908867
mech_009_TierA,first_step,84043.07377903502,1400.0,0.7775323530931779,301.0389089840647,0.07941323873342204,0.6899514267943702,0.16281258886984296,0.456717495854974,0.871682214763378,0.543282504145026,268.251958845398,6.1018370583744685,17.795713540309062,31.375836509315388,13287318.949896067,6068551.037422875,11582319.610512806,29336219.921298306
mech_009_TierA,first_step,84263.1143470016,1400.0,0.779532353093178,301.1406562325429,0.08150712570558795,0.6947155103599282,0.16522624789425266,0.45130803664807406,0.86951819556679,0.5486919633519259,261.2727709664545,6.195711012062717,18.26883288080293,31.30263498940352,13282829.525718946,5994647.714383286,11549661.961224418,29268103.699445143
mech_009_TierA,first_step,84488.52087713128,1400.0,0.7815323530931779,301.2468735716452,0.08360829046054254,0.6993966394187825,0.16761671010013113,0.4458810686044711,0.8672945148863549,0.5541189313955289,254.4047605845131,6.288443777962655,18.742398621190034,31.228363312488266,13278146.101817332,5920473.972964604,11516063.281965807,29198642.770122014
mech_009_TierA,first_step,84719.47633851468,1400.0,0.7835323530931779,301.35775546866256,0.08571725808088167,0.7039892182471873,0.16998089866854937,0.4404376363715289,0.8650090797509227,0.5595623636284711,247.6478945067451,6.379870675631259,19.216317129591783,31.15299757959282,13273260.526444126,5846043.493210566,11481490.87327368,29127797.42164861
mech_009_TierA,first_step,84956.17115821046,1400.0,0.785532353093178,301.473504168296,0.08783457582165677,0.7084874623773275,0.1723156351976003,0.4349788116063008,0.862659711879451,0.5650211883936992,241.0020917535507,6.469821208300117,19.690487035753232,31.07651752573844,13268164.348423205,5771370.360474214,11445910.833979966,29055526.447050486
mech_009_TierA,first_step,85198.8035766262,1400.0,0.787532353093178,301.5943299318938,0.08996081388669847,0.7128853952251466,0.1746176388278866,0.4295056922840713,0.8602441437129976,0.5704943077159287,234.46722293635742,6.558119137976563,20.164799084493495,30.998906498137035,13262848.810530629,5696469.0600259295,11409288.01820987,28981787.08761353
mech_009_TierA,first_step,85447.5800238278,1400.0,0.789532353093178,301.7204512771414,0.09209656621418404,0.7171768448466059,0.1768835254129082,0.42401940190362786,0.8577600142397431,0.5759805980963721,228.04310971153183,6.6445825838459305,20.63913598851503,30.92015143157548,13257304.84317038,5621354.470455173,11371585.99105844,28906534.974856712
mech_009_TierA,first_step,85702.71551842419,1400.0,0.7915323530931779,301.85209521744486,0.09424245126918974,0.7213554408409624,0.17910980673539578,0.4185210885841839,0.8552048646035755,0.5814789114158161,221.72952431645118,6.729024145495693,21.11337228156397,30.840242820643574,13251523.05839893,5546041.855799534,11332766.982949216,28829724.070960812
mech_009_TierA,first_step,85964.43409084302,1400.0,0.793532353093178,301.98949750016425,0.09639911284060547,0.7254146114212777,0.1812928897713888,0.41301192404885223,0.8525761334871454,0.5869880759511478,215.52618919396488,6.811251052524802,21.587374173008595,30.759174688461627,13245493.7443572,5470546.856334004,11292791.842692234,28751306.607710816
mech_009_TierA,first_step,86232.96923300132,1400.0,0.795532353093178,302.1329028427755,0.0985672208393984,0.7293475806742321,0.1834290760048416,0.40749310248957116,0.8498711522609294,0.5925068975104288,209.43277671165328,6.891065342142819,22.06099940498517,30.676944551560883,13239206.860172816,5394885.477953034,11251619.98927587,28671233.024032723
mech_009_TierA,first_step,86508.56437658593,1400.0,0.7975323530931779,302.2825651659442,0.10074747209479747,0.7331473660334437,0.18551456079683204,0.4019658393084208,0.8470871398907599,0.5980341606915792,203.44890898246842,6.968264066404052,22.534097113349993,30.593553380558557,13232652.031400217,5319074.080078067,11209209.362448463,28589451.90223443
mech_009_TierA,first_step,86791.47340239453,1400.0,0.7995323530931779,302.4387478224032,0.10294059114453304,0.7368067759929673,0.18754543281512626,0.3964313697303272,0.8442211975975705,0.6035686302696728,197.57415779352695,7.042639530763154,23.00650769377426,30.509005556246066,13225818.5460709,5243129.362023652,11165516.372172134,28505909.903094668
mech_009_TierA,first_step,87081.96118345187,1400.0,0.801532353093178,302.6017238204234,0.10514733101481079,0.7403184080904711,0.18951767353192572,0.3908909472822608,0.8412703032648126,0.6091090527177392,191.80804465000068,7.113979565678262,23.478062674423715,30.42330882067298,13218695.351430874,5167068.347756432,11120495.84706342,28420551.699984986
mech_009_TierA,first_step,87380.30416491115,1400.0,0.803532353093178,302.77177604055635,0.10736847398522856,0.7436746471928826,0.19142715680022282,0.38534584213418466,0.8382313055911936,0.6146541578658153,186.15004094122853,7.182067833028791,23.9485845967805,30.336474222757676,13211271.051447673,5090908.368983079,11074100.981974125,28333319.912258763
mech_009_TierA,first_step,87686.79098408145,1400.0,0.805532353093178,302.9491974442117,0.10960483233336206,0.7468676641210655,0.1932696485223293,0.3797973392972176,0.8351009179891518,0.6202026607027824,180.5995682363374,7.246684169154777,24.41788690628778,30.248516057887258,13203533.905174326,5014667.04650581,11026283.28491197,28244155.03819859
mech_009_TierA,first_step,88001.7231342924,1400.0,0.807532353093178,303.1342912725039,0.11185724905325238,0.7498894146544512,0.19504080642796273,0.37424673667474295,0.8318757122328689,0.625753263325257,175.15599871681582,7.307604966365953,24.885773854630294,30.159451800880227,13195471.82606333,4938362.269787712,10976992.523555188,28152995.387880556
mech_009_TierA,first_step,88325.41567672211,1400.0,0.809532353093178,303.32737123366667,0.11412659854152521,0.7527316389615283,0.19673617998380344,0.3686953429625357,0.828552111863729,0.6313046570374643,169.8186557536011,7.364603594809654,25.352040415605504,30.0693020315777,13187072.382329192,4862012.174674644,10926176.671678709,28059777.016391724
mech_009_TierA,first_step,88658.19800477929,1400.0,0.8115323530931781,303.528761677179,0.11641378724435605,0.7553858615077951,0.19835121046182191,0.36314447539439576,0.8251263853660039,0.6368555246056042,164.58681463633147,7.417450866629207,25.81647221668879,29.978090352197373,13178322.798464283,4785635.119226318,10873781.855883235,27964433.657926723
mech_009_TierA,first_step,89000.41466615135,1400.0,0.813532353093178,303.7387977525842,0.11871975425796352,0.757843391499221,0.1998812311999545,0.35759545733028,0.8215946391312701,0.64240454266972,159.4597034624328,7.465915544386746,26.27884548855226,29.885843295431958,13169209.95801883,4709249.65761622,10819752.30310241,27866896.66139099
mech_009_TierA,first_step,89352.42624821406,1400.0,0.8155323530931781,303.95782555079614,0.12104547187475412,0.7600953239265441,0.20132146809602536,0.35204961568451176,0.8179528102366682,0.6479503843154882,154.43650419365918,7.509764895768624,26.738927034959655,29.79259022210014,13159720.407762744,4632874.512068501,10764030.28945837,27767094.928253315
mech_009_TierA,first_step,89714.61033315296,1400.0,0.817532353093178,304.1862022254793,0.1233919460666445,0.7621325412838399,0.20266704038422656,0.34650827819234287,0.8141966590696643,0.6534917218076571,149.516353887549,7.548765296635232,27.19647422562526,29.698363206963062,13149840.3633541,4556528.542810001,10706556.091142328,27664954.853518695
mech_009_TierA,first_step,90087.36252988095,1400.0,0.8195323530931781,304.42429609186007,0.12576021689643288,0.763945716043764,0.2039129617530726,0.3409727705139135,0.8103217618404597,0.6590272294860865,144.69834611095365,7.582682884520546,27.651235014794715,29.603196911108913,13139555.716646872,4480230.716027014,10647267.938114177,27560400.27083421
mech_009_TierA,first_step,90471.09759066087,1400.0,0.821532353093178,304.67248670005955,0.12815135884735515,0.7655253139817125,0.20505414187463789,0.3354444131755475,0.8063235030326408,0.6645555868244525,139.98153254234913,7.611284264728939,28.10294798847434,29.507128439083605,13128852.044779068,4404000.069829501,10586101.971543508,27453352.40289617
mech_009_TierA,first_step,90866.25062126713,1400.0,0.823532353093178,304.93116487973725,0.13056648106011487,0.7668615984517475,0.20608538842709667,0.3299245183492814,0.8021970678529984,0.6700754816507186,135.3649247689638,7.634337271214808,28.551342443404533,29.410197178715293,13117714.621191876,4327855.678240056,10522992.206052529,27343729.81849383
mech_009_TierA,first_step,91273.27839456098,1400.0,0.825532353093178,305.2007327524915,0.13300672746568,0.7679446357284991,0.2070014097062025,0.32441438647259146,0.7979374347526493,0.6755856135274085,130.84749628386766,7.651611784462794,28.996138501036576,29.31244462134981,13106128.428740958,4251816.613240987,10457870.497968331,27231448.397704564
mech_009_TierA,first_step,91692.66077852446,1400.0,0.827532353093178,305.4816037080633,0.13547362967270227,0.7687647546518243,0.20779705425665973,0.31891507472035463,0.7935395829143798,0.6810849252796454,126.42806158342876,7.662883028231635,29.437099752806404,29.213881445854,13094078.175072836,4175898.919597518,10390669.333695581,27116423.296394885
mech_009_TierA,first_step,92124.90321477948,1400.0,0.829532353093178,305.7742031088404,0.13796953303467915,0.7693130982313867,0.20846760207242454,0.31342712217019486,0.7889987547344113,0.6865728778298051,122.10515566492361,7.667935578449537,29.874093858592985,29.114449320790534,13081548.277557602,4100112.0301653487,10321325.30099103,26998571.42201352
mech_009_TierA,first_step,92570.5386189213,1400.0,0.8315323530931781,306.0789683916344,0.1404957471393587,0.7695792542560663,0.2090075291666046,0.30795174256391644,0.7843093234950816,0.6920482574360836,117.87768302267318,7.666551651324428,30.306817176781546,29.01419225246694,13068522.875057252,4024474.392110284,10249764.335216153,26877800.998880405
mech_009_TierA,first_step,93030.12837336733,1400.0,0.833532353093178,306.39634822330896,0.14305359930442227,0.7695526210875446,0.2094112167433283,0.30249013582289863,0.7794654183007304,0.6975098641771014,113.7445261166847,7.6585192358226015,30.734954669225214,28.91315708087402,13054985.880852291,3949004.4522650335,10175910.03052866,26754017.43224006
mech_009_TierA,first_step,93504.26436653112,1400.0,0.835532353093178,306.72680230273954,0.14564445103147206,0.7692224419341454,0.20967296987423478,0.29704347295564726,0.7744609286026064,0.7029565270443527,109.70454208055412,7.643633342524859,31.158182768506826,28.811391580857652,13040921.008435374,3873720.4668859052,10099683.794026097,26627123.435286697
mech_009_TierA,first_step,93993.5712382953,1400.0,0.837532353093178,307.0708011092597,0.14826969716632754,0.7685778190443623,0.20978702620145995,0.2916128919484763,0.769289499094639,0.7083871080515237,105.75656580512802,7.621697203609408,31.576169736234323,28.708944121608855,13026311.800244233,3798640.455491783,10021004.87986047,26497019.08064225
mech_009_TierA,first_step,94498.70884362425,1400.0,0.839532353093178,307.4288255810796,0.15093076481714898,0.7676077300765611,0.2097475663673044,0.28619949353998986,0.7639445255052558,0.7138005064600101,101.8994132069609,7.59252354426418,31.988576083108562,28.60586328692486,13011141.659990702,3723782.1534664016,9939790.441723263,26363601.875468116
mech_009_TierA,first_step,95020.37495959044,1400.0,0.841532353093178,307.8013667147623,0.15362911199716592,0.7663010468519592,0.20954872642169842,0.28080433689026285,0.7584191514580362,0.7191956631097371,98.13188466920442,7.555935927065619,32.39505505519549,28.502197453616258,12995393.888899708,3649162.963600257,9855955.606082266,26226766.863234274
mech_009_TierA,first_step,95559.30826436706,1400.0,0.843532353093178,308.18892507561844,0.1563662259529765,0.7646465567061228,0.20918461248345932,0.2754284351566809,0.7527062665867852,0.7245715648433191,94.45276863891912,7.511770170546526,32.79525319089628,28.397994325828645,12979051.7262051,3574799.906766289,9769413.56866861,26086406.755340505
mech_009_TierA,first_step,96116.29162050066,1400.0,0.845532353093178,308.5920102074801,0.15914362113237815,0.762632986660889,0.2086493179570692,0.2700727509893447,0.7467985061034139,0.7299272490106553,90.86084536098703,7.4598758427784455,33.18881095314743,28.293300423598605,12962098.394286431,3500709.5719395042,9680075.716818567,25942412.095947385
mech_009_TierA,first_step,96692.15569910879,1400.0,0.847532353093178,309.01113992873024,0.16196283673727505,0.7602490306438096,0.20793694363322057,0.26473819195974624,0.7406882520301208,0.7352618080402538,87.35489072490299,7.400117830306027,33.57536344139683,28.188160524689295,12944517.148872213,3426908.0657843594,9587851.780372083,25794671.463531494
mech_009_TierA,first_step,97287.78298664869,1400.0,0.849532353093178,309.44683949966804,0.16482543379712894,0.7574833799860181,0.20704162102850576,0.2594256059370941,0.734367636321213,0.7405743940629059,83.93368019685917,7.3323779821807795,33.95454118788555,28.082617059667587,12926291.334781239,3353410.9620450316,9492650.013922676,25643071.712835345
mech_009_TierA,first_step,97904.1122216976,1400.0,0.851532353093178,309.8996406442768,0.1677329916863784,0.7543247574321009,0.20595753934721917,0.25413577642716023,0.7278285461151011,0.7458642235728398,80.59599280579897,7.256556828140355,34.32597104271089,27.97670946130919,12907404.447723974,3280233.250981713,9394377.413306529,25487498.261042308
mech_009_TierA,first_step,98542.14331592162,1400.0,0.853532353093178,310.3700804072191,0.17068710399490217,0.7507619548974286,0.20467897647601907,0.24886941788890715,0.721062631374314,0.7511305821110928,77.34061514863848,7.1725753691536225,34.68927715204212,27.870473470764665,12887840.202740628,3207389.289101315,9292939.96931983,25327835.42217918
mech_009_TierA,first_step,99202.94282126844,1400.0,0.855532353093178,310.8586998244001,0.17368937364352977,0.7467838752099659,0.20320033444978614,0.2436271710444089,0.7140613151916986,0.7563728289555911,74.16634537673647,7.08037693758853,35.04408203369252,27.76394040450815,12867582.609911017,3134892.749432853,9188242.96177089,25163966.793942038
mech_009_TierA,first_step,99887.6500146161,1400.0,0.857532353093178,311.36604238272713,0.1767414071163218,0.7423795780753262,0.2015161798538374,0.23840959819777807,0.7068158070653197,0.7615904018022219,71.07199712303482,6.979929123139824,35.3900077539939,27.657136387939573,12846616.058032595,3062756.5725966743,9080191.297116604,24995775.701364238
mech_009_TierA,first_step,100597.48368191533,1400.0,0.859532353093178,311.8926522417458,0.17984480765727523,0.7375383305062675,0.1996212896528049,0.23321717857902569,0.6993171194740092,0.7667828214209743,68.05640332718272,6.871225759352577,35.72667720954606,27.55008156364632,12824925.40702635,2990992.918913148,8968689.893110702,24823145.7020081
mech_009_TierA,first_step,100962.22740166011,1400.0,0.860532353093178,312.1633521450979,0.18141626876078554,0.7349505664045819,0.1985932566369284,0.23063052713707943,0.6954699758063578,0.7693694728629206,66.57778083284671,6.813783996657248,35.89142355998949,27.496464558832855,12813803.966779368,2955254.363489525,8911615.93476346,24735129.926852647
mech_009_TierA,second_step,0.0,1225.0,0.860532353093178,312.1633521450979,0.18141626876078554,0.042304439820908785,0.00010647943844632746,0.23063052713707943,0.6954699758063578,0.7693694728629206,4.9122492172015875,0.00011682872423442497,1.1477589869793399,1.0970783287550587,12813803.966779368,2955254.363489525,8911615.93476346,24735129.926852647
mech_009_TierA,second_step,900.0,1225.0,0.8607110877231781,312.16336332197915,0.1816128613393354,0.04228911202994146,0.00010636628569193896,0.23011462450051734,0.6947005688305764,0.7698853754994827,4.891902088451199,0.00011671815423743343,1.149136427118826,1.0972061175371004,12813803.50798637,2948643.5826636953,8901756.585881367,24721838.15868035
mech_009_TierA,second_step,1800.0,1225.0,0.8608891777119301,312.163374496864,0.18180890164499142,0.04227363006886786,0.00010625207426828709,0.22960080743592437,0.6939314931164814,0.7703991925640756,4.871678010427564,0.00011660624410073209,1.1505091876275448,1.0973325014909692,12813803.049275354,2942059.526438531,8891901.482484167,24708560.948732223
mech_009_TierA,second_step,2700.0,1225.0,0.8610666267434006,312.1633856696307,0.18200439276671174,0.042257995244757464,0.0001061368161716647,0.22908906363939852,0.6931627528842461,0.7709109363606015,4.85157595739061,0.00011649300822835593,1.1518772935159995,1.0974574914981585,12813802.590651317,2935502.037152409,8882050.67865115,24695298.29816608
mech_009_TierA,second_step,3600.0,1225.0,0.8612434384712419,312.1633968401582,0.1821993377667729,0.04224220885601751,0.00010602052332908674,0.22857938090101104,0.6923943523355012,0.771420619098989,4.831594914703733,0.0001163784609482583,1.1532407696131166,1.0975810983475807,12813802.132119227,2928970.958347868,8872204.228223957,24682050.20832383
mech_009_TierA,second_step,4500.0,1225.0,0.8614196165191159,312.16340800832654,0.18239373968106576,0.042226272192456366,0.00010590320759895633,0.2280717471039474,0.6916262956532742,0.7719282528960526,4.811733878687647,0.00011626261651286832,1.154599640567854,1.097703332736462,12813801.673684014,2922466.134760598,8862362.1848058,24668816.68072654
mech_009_TierA,second_step,5400.0,1225.0,0.8615951644810173,312.16341917401644,0.1825876015193874,0.042210186535346146,0.00010578488077028769,0.22756615022365723,0.69085858700193,0.7724338497763428,4.791991856476362,0.0001161454890980694,1.1559539308508004,1.0978242052712321,12813801.215350566,2915987.4123085486,8852524.601760706,24655597.71706955
mech_009_TierA,second_step,6300.0,1225.0,0.8617700859215891,312.1634303371097,0.1827809262657294,0.04219395315748497,0.00010566555456337223,0.2270625783270127,0.6900912305271145,0.7729374216729873,4.7723678658754825,0.00011602709280376418,1.1573036647557486,1.0979437264683976,12813800.757123742,2909534.6380811445,8842691.532212796,24642393.31921774
mech_009_TierA,second_step,7200.0,1225.0,0.8619443843764367,312.16344149748886,0.1829737168785618,0.042177573323258236,0.00010554524062911241,0.22656101957147545,0.6893242303556968,0.7734389804285245,4.752860935222496,0.00011590744165298198,1.1586488664012584,1.0980619067554125,12813800.299008355,2903107.66032861,8832863.029045532,24629203.489200693
mech_009_TierA,second_step,8100.0,1225.0,0.8621180633524368,312.1634526550376,0.18316597629111364,0.04216104828869955,0.00010542395055035403,0.22606146220427303,0.688557590595715,0.773938537795727,4.7334701032493225,0.00011578654959318333,1.1599895597322054,1.0981787564715373,12813799.84100919,2896706.328451419,8823039.144901043,24616028.2292081
mech_009_TierA,second_step,9000.0,1225.0,0.8622911263280418,312.1634638096401,0.18335770741164964,0.042144379301551134,0.0001053016958398878,0.22556389456158232,0.6877913153363225,0.7744361054384177,4.714194418946832,0.0001156644304939109,1.1613257685213094,1.09829428586869,12813799.383130992,2890330.492989828,8813219.932179423,24602867.541585077
mech_009_TierA,second_step,9900.0,1225.0,0.8624635767535818,312.1634749611818,0.18354891312374302,0.04212756760132324,0.00010517848794289186,0.2250683050677228,0.6870254086477353,0.7749316949322772,4.695032941431478,0.00011554109814932088,1.1626575163706485,1.098408505112284,12813798.925378468,2883980.0056135394,8803405.443038054,24589721.428827614
mech_009_TierA,second_step,10800.0,1225.0,0.8626354180515615,312.1634861095489,0.18373959628654496,0.042110614419353445,0.00010505433823482235,0.22457468223435728,0.6862598745811814,0.7754253177656427,4.675984739813888,0.00011541656627571833,1.1639848267131587,1.0985214242820653,12813798.467756292,2877654.7191114635,8793595.729390968,24576589.893578105
mech_009_TierA,second_step,11700.0,1225.0,0.8628066536169534,312.16349725462834,0.18392975973505032,0.042093520978865054,0.00010492925802318975,0.22408301465970082,0.6854947171688506,0.7759169853402992,4.657048893069448,0.00011529084851336457,1.1653077228141198,1.098633053372932,12813798.010269098,2871354.4873815756,8783790.842908196,24563472.938620828
mech_009_TierA,second_step,12600.0,1225.0,0.8629772868174881,312.16350839630815,0.18411940628035992,0.04207628849502507,0.00010480325854622663,0.22359329102773817,0.6847299404238464,0.7764067089722618,4.638224489910848,0.00011516395842487254,1.166626227772622,1.0987434022957532,12813797.552921489,2865079.1654208936,8773990.83501516,24550370.566877615
mech_009_TierA,second_step,13500.0,1225.0,0.8631473209939396,312.1635195344771,0.18430853870993924,0.04205891817500158,0.00010467635097433092,0.22310550010744934,0.6839655483401385,0.7768944998925507,4.619510628662487,0.00011503590949665495,1.167940364523022,1.0988524808781723,12813797.095718028,2858828.6093155527,8764195.756892055,24537282.781403486
mech_009_TierA,second_step,14400.0,1225.0,0.8633167594604085,312.16353066902474,0.1844971597878739,0.04204141121802056,0.00010454854640862266,0.22261963075204183,0.6832015448925173,0.7773803692479582,4.600906417136796,0.00011490671513720413,1.1692501558363793,1.0989602988654081,12813796.638663245,2852602.6762309666,8754405.659473274,24524209.585382365
mech_009_TierA,second_step,15300.0,1225.0,0.8634856055046004,312.1635417998417,0.18468527225512157,0.04202376881542216,0.00010441985588238722,0.22213567189819283,0.6824379340365498,0.7778643281018072,4.582410972512371,0.00011477638867854687,1.1705556243218855,1.0990668659210434,12813796.181761634,2846401.2244021185,8744620.59344684,24511150.982122872
mech_009_TierA,second_step,16200.0,1225.0,0.8636538623881009,312.16355292681936,0.18487287882976075,0.04200599215071646,0.00010429029036040927,0.22165361256529736,0.6816747197085353,0.7783463874347026,4.564023421213966,0.00011464494337538434,1.1718567924282703,1.0991721916278063,12813795.725017654,2840224.113123927,8734840.609253837,24498106.97505414
mech_009_TierA,second_step,17100.0,1225.0,0.8638215333466478,312.1635640498499,0.18505998220723616,0.041988082399638596,0.00010415986073952777,0.22117344185472476,0.6809119058254647,0.7788265581452752,4.545742898794222,0.00011451239240557736,1.1731536824452007,1.0992762854883456,12813795.268435728,2834071.2027417165,8725065.757087894,24485077.567721706
mech_009_TierA,second_step,18000.0,1225.0,0.8639886215903996,312.1635751688265,0.185246585060601,0.04197004073020353,0.00010402857784819197,0.22069514894908315,0.6801494962849791,0.7793048510509168,4.527568549817155,0.00011437874886953624,1.1744463165046595,1.0993791569259925,12813794.81202024,2827942.354641796,8715296.086894644,24472062.763783433
mech_009_TierA,second_step,18900.0,1225.0,0.8641551303041998,312.1635862836431,0.18543269004075605,0.04195186830276016,0.00010389645244679446,0.2202187231114906,0.6793874949653307,0.7797812768885094,4.509499527743428,0.00011424402579046808,1.1757347165823178,1.0994808152855235,12813794.35577555,2821837.4312421167,8705531.648371244,24459062.56700555
mech_009_TierA,second_step,19800.0,1225.0,0.8643210626478393,312.1635973941944,0.18561829977668565,0.04193356627004495,0.00010376349522767114,0.21974415368485456,0.678625905725345,0.7802558463151454,4.491534994817217,0.00011410823611426053,1.177018904498886,1.099581269833906,12813793.899705973,2815756.295983041,8695772.490965866,24446076.981258627
mech_009_TierA,second_step,20700.0,1225.0,0.8644864217563144,312.16360850037614,0.18580341687569055,0.0419151357772351,0.00010362971681643351,0.21927143009115768,0.6778647324043836,0.7807285699088423,4.473674121954835,0.00011397139271083387,1.1782989019214547,1.0996805297610392,12813793.443815794,2809698.8133181897,8686018.663877238,24433106.01051375
mech_009_TierA,second_step,21600.0,1225.0,0.864651210740082,312.16361960208474,0.18598804392361784,0.04189657796200114,0.00010349512776952619,0.21880054183075204,0.6771039788223094,0.781199458169248,4.45591608863495,0.00011383350837134469,1.1795747303648252,1.0997786041804936,12813792.98810926,2803664.8487053975,8676270.21605419,24420149.65883861
mech_009_TierA,second_step,22500.0,1225.0,0.8648154326853116,312.1636306992175,0.1861721834850879,0.041877893954559105,0.00010335973857700242,0.21833147848165957,0.6763436487794519,0.7816685215183404,4.438260082790418,0.00011369459581113055,1.1808464111928176,1.0998755021302304,12813792.53259059,2797654.268597753,8666527.196195213,24407207.93039374
mech_009_TierA,second_step,23400.0,1225.0,0.8649790906541339,312.16364179167255,0.18635583810371836,0.04185908487772219,0.00010322355966074781,0.2178642296988802,0.6755837460565743,0.7821357703011198,4.420705300701735,0.00011355466766765181,1.1821139656195767,1.0999712325733264,12813792.077263964,2791666.9404347274,8656789.652748043,24394280.829428777
mech_009_TierA,second_step,24300.0,1225.0,0.8651421876848867,312.1636528793489,0.18653901030234518,0.04184015184695188,0.00010308660137592351,0.21739878521370648,0.6748242744148423,0.7826012147862935,4.403250946891999,0.00011341373650197683,1.1833774147108564,1.1000658043986815,12813791.62213353,2785702.732633399,8647057.633909244,24381368.36027874
mech_009_TierA,second_step,25200.0,1225.0,0.8653047267923578,312.16366396214625,0.18672170258324097,0.041821095970408735,0.00010294887401007813,0.21693513483304583,0.6740652375957932,0.7830648651669542,4.385896234023436,0.0001132718147977056,1.1846367793852965,1.1001592264217241,12813791.167203402,2779761.514579762,8637331.187623838,24368470.52736041
mech_009_TierA,second_step,26100.0,1225.0,0.865466710968024,312.16367503996526,0.18690391742833046,0.0418019183490025,0.00010281038778370277,0.21647326843874937,0.6733066393213072,0.7835267315612506,4.3686403827954345,0.00011312891496148317,1.185892080415682,1.1002515073851076,12813790.712477658,2773843.1566201295,8627610.361584911,24355587.335168723
mech_009_TierA,second_step,27000.0,1225.0,0.8656281431802885,312.16368611270735,0.1870856572994032,0.041782620076442,0.00010267115285078621,0.21601317598694714,0.6725484832935791,0.7839868240130529,4.351482621844082,0.00011298504932351656,1.1871433384301973,1.1003426559593998,12813790.257960344,2767947.5300526163,8617895.203233268,24342718.788273238
mech_009_TierA,second_step,27900.0,1225.0,0.865789026374714,312.16369718027477,0.18726692463832362,0.041763202239284335,0.00010253117929848177,0.2155548475073903,0.6717907731950918,0.7844451524926097,4.334422187643106,0.0001128402301371162,1.1883905739136567,1.100432680743765,12813789.803655474,2762074.507118708,8608185.759757094,24329864.89131464
