audit_case,source_layer,t_s,T_C,rho,G_um,activity,tau_nuc_s,tau_exchange_s,tau_transport_s,tau_cycle_s,sigma_eff_Pa,P_surf,P_dens,P_excess,Gamma_migration,G_dot_intrinsic,G_dot_actual
resolved_M0_factor_0p3,resolved,63338.53131779208,1100.0,0.8831518864233174,0.08709744849714443,0.0010905523210693183,100095.51585127917,38.24749989887495,71.03107124076777,100204.79442241881,199872124.4323043,339.8856139936659,339.8856140701408,0.0,0.04646257406151034,3.842810571013495e-12,1.7854687076006935e-13
resolved_M0_factor_0p3,resolved,63458.53131779208,1100.0,0.8831819763805406,0.08711884618604179,0.0010909937366034897,100110.56929813781,38.268752394397204,71.07054016102339,100219.90859069323,199859442.89636272,339.37280422067414,339.37280415090146,6.977268185437424e-08,0.04641341179641069,3.841865254959971e-12,1.783140741447795e-13
resolved_M0_factor_0p3,resolved,63578.53131779208,1100.0,0.8832120088089337,0.08714021602055134,0.001091434675310957,100125.59727683164,38.289983079203736,71.1099685756641,100234.9972284865,199846785.28367415,338.8611182932001,338.86111837181744,0.0,0.04636438103805881,3.840921635512398e-12,1.7808195424622085e-13
resolved_M0_factor_0p3,resolved,63698.53131779208,1100.0,0.883241983905179,0.0871615580815544,0.0010918751377938984,100140.59997885625,38.31119202831203,71.14935662400806,100250.06052750857,199834151.41961616,338.3505524320437,338.35055235003045,8.201322998502292e-08,0.04631548131297627,3.839979706934947e-12,1.7785050835875362e-13
resolved_M0_factor_0p3,resolved,63818.53131779208,1100.0,0.8832719018650642,0.08718287244961213,0.0010923151259518685,100155.57738846763,38.332379283157856,71.18870438300745,100265.09847213379,199821541.3041889,337.8411028768325,337.84110271746323,1.5936927866277983e-07,0.04626671215606712,3.839039463518471e-12,1.7761973381439142e-13
resolved_M0_factor_0p3,resolved,63938.53131779208,1100.0,0.8833017628834676,0.08720415920496614,0.0010927546412423579,100170.52955909984,38.35354489618731,71.22801195006215,100280.1111159461,199808954.87918484,337.3327658852686,337.3327657891921,9.607651918486226e-08,0.046218073102120755,3.838100899580229e-12,1.7738962795011446e-13
resolved_M0_factor_0p3,resolved,64058.53131779208,1100.0,0.8833315671543636,0.08722541842754006,0.0010931936851156598,100185.45654426212,38.37468891971115,71.26727942232071,100295.09851260415,199796392.08639657,336.82553773321973,336.8255378963849,0.0,0.04616956368792588,3.837164009463769e-12,1.771601881159545e-13
resolved_M0_factor_0p3,resolved,64178.53131779208,1100.0,0.8833613148707871,0.0872466501969391,0.0010936322581429053,100200.35853590656,38.39581142827881,71.30650693823209,100310.06085427306,199783852.7512018,336.3194147146107,336.3194147261047,0.0,0.04612118344804367,3.836228787538779e-12,1.7693141165874216e-13
resolved_M0_factor_0p3,resolved,64298.53131779208,1100.0,0.8833910062249202,0.08726785459245558,0.001094070362631203,100215.23544938344,38.416912451584494,71.34569455294265,100324.99805638798,199771336.93180805,335.8143931417251,335.8143933036071,0.0,0.04607293192746495,3.835295228201026e-12,1.7670329597063704e-13
resolved_M0_factor_0p3,resolved,64418.53131779208,1100.0,0.8834206414080163,0.08728903169306648,0.001094507999136646,100230.0874768511,38.43799206393748,71.38484240445533,100339.91031131949,199758844.4535929,335.3104693442501,335.31046934958687,0.0,0.046024808664709545,3.83436332587203e-12,1.764758384242395e-13
resolved_M0_factor_0p3,resolved,64538.53131779208,1100.0,0.8834502206104659,0.08731018157743799,0.001094945169516318,100244.91460298195,38.459050305945496,71.4239505681845,100354.79760385609,199746375.3165564,334.8076396700054,334.80763959029775,7.970766091602854e-08,0.04597681320659046,3.833433074999088e-12,1.7624903642919872e-13
resolved_M0_factor_0p3,resolved,64658.53131779208,1100.0,0.8834797440217811,0.08733130432392595,0.0010953818751842828,100259.71688170661,38.48008722927163,71.4630191400759,100369.65998807596,199733929.46249118,334.3059004841981,334.30590043749714,4.670096132031176e-08,0.04592894509976092,3.832504470054998e-12,1.7602288739974433e-13
resolved_M0_factor_0p3,resolved,64778.53131779208,1100.0,0.883509211830601,0.0873524000105775,0.001095818117547556,100274.49436703218,38.50110288544741,71.50204821583091,100384.49751813346,199721506.83318976,333.8052481695271,333.80524831848555,0.0,0.04588120389281725,3.83157750553796e-12,1.7579738876271928e-13
resolved_M0_factor_0p3,resolved,64898.53131779208,1100.0,0.8835386242246577,0.08737346871513046,0.0010962538971319691,100289.24725156247,38.522097348328735,71.54103793261052,100399.3103868434,199709107.25402984,333.30567912606875,333.30567902165774,1.0441101494507166e-07,0.04583358913209465,3.8306521759714215e-12,1.7557253794143846e-13
resolved_M0_factor_0p3,resolved,65018.53131779208,1100.0,0.8835679813908597,0.08739451051501894,0.0010966892162039717,100303.97545098292,38.54307064675599,71.57998834397543,100414.09850997366,199696730.78321886,332.80718977158455,332.8071896615848,1.0999974620062858e-07,0.04578610037425854,3.8297284759040264e-12,1.7534833240389792e-13
resolved_M0_factor_0p3,resolved,65138.53131779208,1100.0,0.8835972835152378,0.08741552548737169,0.0010971240757121766,100318.67908881378,38.56402284311094,71.61889956577747,100428.86201122266,199684377.30434197,332.3097765405816,332.30977638544425,1.5513734297201154e-07,0.04573873717158602,3.828806399909295e-12,1.751247696063377e-13
resolved_M0_factor_0p3,resolved,65258.53131779208,1100.0,0.8836265307829897,0.0874365137090157,0.001097558477472823,100333.3581501003,38.58495397717638,71.65777167189901,100443.60087574938,199672046.8173992,331.81343588482486,331.8134360091242,0.0,0.045691499082456566,3.827885942585616e-12,1.7490184703339905e-13
resolved_M0_factor_0p3,resolved,65378.53131779208,1100.0,0.8836557233784259,0.08745747525647465,0.0010979924219825345,100348.012827849,38.60586412234495,71.69660479864062,100458.31529676999,199659739.14776826,331.31816427282246,331.31816438577715,0.0,0.04564438566086507,3.826967098556011e-12,1.7467956215793239e-13
resolved_M0_factor_0p3,resolved,65498.53131779208,1100.0,0.8836848614850136,0.08747841020597238,0.001098425910605551,100362.64317659523,38.626753329410654,71.73539904033407,100473.00532896498,199647454.23724163,330.82395819033337,330.82395803715195,1.5318141777243e-07,0.04559739646689408,3.8260498624681295e-12,1.7445791248106487e-13
resolved_M0_factor_0p3,resolved,65618.53131779208,1100.0,0.8837139452854212,0.08749931863343623,0.0010988589455757218,100377.24911226616,38.64762162650322,71.77415444922028,100487.67088834188,199635192.14402688,330.33081413984866,330.3308141486657,0.0,0.04555053106668023,3.825134228994019e-12,1.74236895532014e-13
resolved_M0_factor_0p3,resolved,65738.53131779208,1100.0,0.8837429749614444,0.08752020061449463,0.0010992915273680486,100391.83082817006,38.6684690866741,71.8128711609662,100502.31216841769,199622952.6935016,329.83872864008237,329.8387286211222,1.8960179204441374e-08,0.04550378901986862,3.824220192829904e-12,1.7401650882005327e-13
resolved_M0_factor_0p3,resolved,65858.53131779208,1100.0,0.8837719506940697,0.08754105622448147,0.0010997236577649494,100406.38830969678,38.689295749055155,71.85154924824529,100516.92915469407,199610735.8856659,329.3476982266842,329.3476983442795,0.0,0.045457169894238376,3.8233077486962164e-12,1.7379674989044196e-13
resolved_M0_factor_0p3,resolved,65978.53131779208,1100.0,0.8838008726634402,0.0875618855384356,0.0011001553376653404,100420.92168101453,38.71010167520397,71.89018882537881,100531.5219715151,199598541.6041048,328.8577194515225,328.8577195747281,0.0,0.0454106732552478,3.8223968913373334e-12,1.7357761628439458e-13
resolved_M0_factor_0p3,resolved,66098.53131779208,1100.0,0.8838297410488802,0.08758268863110316,0.0011005865683995975,100435.43099702543,38.73088691528394,71.92878998552732,100546.09067392624,199586369.79061097,328.3687888829929,328.368788908111,0.0,0.045364298672290373,3.821487615521522e-12,1.7335910556297707e-13
resolved_M0_factor_0p3,resolved,66218.53131779208,1100.0,0.8838585560288994,0.08760346557693904,0.0011010173512914214,100449.91631270327,38.75165151933411,71.9673528216205,100560.63531704422,199574220.38697696,327.8809031057084,327.88090295460586,1.5110254025785252e-07,0.045318045716595416,3.820579916040766e-12,1.7314121529904172e-13
resolved_M0_factor_0p3,resolved,66338.53131779208,1100.0,0.8838873177812165,0.08762421645010926,0.0011014476880971448,100464.37761367878,38.77239552596081,72.0058774053558,100575.1558866101,199562093.39320272,327.3940587204053,327.3940586604061,5.999925178912235e-08,0.0452719139632958,3.819673787710631e-12,1.7292394308509188e-13
resolved_M0_factor_0p3,resolved,66458.53131779208,1100.0,0.8839160264827263,0.0876449413244904,0.001101877579688244,100478.81502446305,38.793118996252495,72.04436385018322,100589.6525073095,199549988.6928735,326.9082523436366,326.90825234194693,1.6896706256375182e-09,0.04522590298518302,3.818769225370088e-12,1.727072865093901e-13
resolved_M0_factor_0p3,resolved,66578.53131779208,1100.0,0.8839446823095225,0.08766564027367196,0.0011023070273684966,100493.22860024948,38.813821979878774,72.0828122483463,100604.12523447772,199537906.22778177,326.42348060807984,326.42348065252503,0.0,0.04518001235894185,3.817866223881465e-12,1.7249124317975122e-13
resolved_M0_factor_0p3,resolved,66698.53131779208,1100.0,0.8839732854369028,0.08768631337095784,0.0011027360324350989,100507.61839630344,38.83450452638722,72.12122269186199,100618.57412352168,199525845.93972015,325.9397401622369,325.9397402596552,0.0,0.045134241663058426,3.816964778130274e-12,1.7227581071551396e-13
resolved_M0_factor_0p3,resolved,66818.53131779208,1100.0,0.8840018360393542,0.08770696068936658,0.0011031645957386448,100521.9845374317,38.85516669653989,72.15959529357409,100632.9992994218,199513807.71227378,325.4570276703327,325.4570275252653,1.4506741763398168e-07,0.04508859047574223,3.8160648830250795e-12,1.7206098673957897e-13
resolved_M0_factor_0p3,resolved,66938.53131779208,1100.0,0.8840303342906153,0.08772758230163577,0.001103592719443157,100536.32694011682,38.87580851697625,72.1979301029559,100647.40067873675,199501791.6036501,324.97533981242356,324.9753397850623,2.7361238608136773e-08,0.045043058383200926,3.815166533497414e-12,1.7184676890995832e-13
resolved_M0_factor_0p3,resolved,67058.53131779208,1100.0,0.8840587803636221,0.08774817828022044,0.0011040204043864135,100550.6457292961,38.896430048211386,72.23622723239258,100661.77838657671,199489797.4974342,324.49467328370076,324.4946734284842,0.0,0.04499764496719881,3.81426972450152e-12,1.716331548722546e-13
resolved_M0_factor_0p3,resolved,67178.53131779208,1100.0,0.8840871744305139,0.08776874869729445,0.0011044476513989434,100564.94103003139,38.91703135066665,72.27448679409521,100676.13254817615,199477825.27721125,324.01502479499277,324.01502486078186,0.0,0.04495234981127813,3.813374451014348e-12,1.7142014228338767e-13
resolved_M0_factor_0p3,resolved,67298.53131779208,1100.0,0.8841155166626751,0.08778929362475371,0.0011048744621856741,100579.21282846286,38.9376124619449,72.31270885789768,100690.46314978269,199465874.9429813,323.53639107266963,323.5363911387468,0.0,0.04490717250487601,3.812480708035428e-12,1.712077288272588e-13
resolved_M0_factor_0p3,resolved,67418.53131779208,1100.0,0.8841438072307206,0.08780981313421664,0.0011053008380048706,100593.461180287,38.958173430873856,72.35089351448002,100704.77024723236,199453946.43653685,323.0587688581528,323.0587690135735,0.0,0.04486211263710887,3.811588490586667e-12,1.7099591219100684e-13
resolved_M0_factor_0p3,resolved,67538.53131779208,1100.0,0.8841720463044814,0.08783030729702443,0.001105726779667272,100607.68621081597,38.97871431753923,72.38904087543,100719.05396600893,199442039.6414631,322.58215490802314,322.5821549331542,0.0,0.04481716979677643,3.810697793712255e-12,1.7078469006500343e-13
resolved_M0_factor_0p3,resolved,67658.53131779208,1100.0,0.8842002340530466,0.08785077618424439,0.0011061522888591714,100621.88790636478,38.9992351591698,72.42715100988679,100733.31429253383,199430154.55776,322.10654599412,322.10654599395906,1.609237187949475e-10,0.04477234357853813,3.8098086124785885e-12,1.70574060166365e-13
resolved_M0_factor_0p3,resolved,67778.53131779208,1100.0,0.8842283706447486,0.08787121986667022,0.0011065773668197385,100636.06632284197,39.019736004241025,72.4652240078762,100747.55128285408,199418291.12722015,321.6319389030608,321.631938988012,0.0,0.04472763357671319,3.808920941974063e-12,1.7036402021528512e-13
resolved_M0_factor_0p3,resolved,67898.53131779208,1100.0,0.8842564562471485,0.08789163841482242,0.0011070020143401304,100650.2215858107,39.04021691250793,72.50325998037188,100761.76506270356,199406449.23342872,321.1583304363459,321.1583304051642,3.118174163319054e-08,0.04468303938528439,3.808034777308988e-12,1.7015456793503017e-13
resolved_M0_factor_0p3,resolved,68018.53131779208,1100.0,0.8842844910270788,0.08791203189895147,0.0011074262330882361,100664.3536817599,39.06067792083038,72.54125899582786,100775.95561867655,199394628.87638563,320.6857174104608,320.685717380911,2.9549823921115603e-08,0.04463856060405972,3.807150113615512e-12,1.6994570107537889e-13
resolved_M0_factor_0p3,resolved,68138.53131779208,1100.0,0.8843124751506275,0.08793240038903814,0.0011078500242843639,100678.46266680825,39.08111907733646,72.57922114362486,100790.12300702921,199382829.99788353,320.2140966563989,320.2140967474486,0.0,0.04459419683248751,3.806266946047412e-12,1.6973741738902944e-13
resolved_M0_factor_0p3,resolved,68258.53131779208,1100.0,0.8843404087831241,0.08795274395479394,0.0011082733887003364,100692.54866676722,39.10154044145552,72.61714653413169,100804.2673537428,199371052.48150754,319.74346501976834,319.7434650359294,0.0,0.04454994766966063,3.8053852697800205e-12,1.6952971463159733e-13
resolved_M0_factor_0p3,resolved,68378.53131779208,1100.0,0.8843682920891819,0.08797306266566414,0.0011086963279858773,100706.61166829715,39.121942049683426,72.65503523512636,100818.38864558196,199359296.32725763,319.2738193608942,319.2738194202376,0.0,0.04450581272046262,3.80450508001014e-12,1.6932259058497995e-13
resolved_M0_factor_0p3,resolved,68498.53131779208,1100.0,0.8843961252326632,0.08799335659082726,0.0011091188429000322,100720.65179737553,39.142323961235064,72.69288735657942,100832.48700869334,199347561.418719,318.80515655434624,318.80515645869133,9.565491154717165e-08,0.044461791587352584,3.80362637195585e-12,1.6911604302605902e-13
resolved_M0_factor_0p3,resolved,68618.53131779208,1100.0,0.884423908376722,0.0880136257991982,0.0011095409350805351,100734.66904077666,39.16268621236638,72.73070296582328,100846.56242995485,199335847.75589162,318.3374734892364,318.337473350416,1.3882038274459774e-07,0.04441788387855794,3.802749140856462e-12,1.689100697578483e-13
resolved_M0_factor_0p3,resolved,68738.53131779208,1100.0,0.884451641683789,0.08803387035942853,0.0011099626057167673,100748.66345496643,39.183028850637584,72.76848215118409,100860.61496596824,199324155.28056806,317.87076706874956,317.870766993136,7.561357051599771e-08,0.044374089201915164,3.8018733819723286e-12,1.68704668586027e-13
resolved_M0_factor_0p3,resolved,68858.53131779208,1100.0,0.884479325315575,0.08805409033990773,0.0011103838559919819,100762.63509648104,39.20335192349689,72.80622500077995,100874.64467340532,199312483.9345409,317.4050342102476,317.4050342974678,0.0,0.04433040716691446,3.800999090584762e-12,1.6849983732669407e-13
resolved_M0_factor_0p3,resolved,68978.53131779208,1100.0,0.8845069594330575,0.08807428580876356,0.001110804686640004,100776.58409162473,39.22365548973667,72.84393162379669,100888.65167873826,199300833.60139525,316.940271845189,316.94027187523096,0.0,0.04428683738265291,3.800126261995921e-12,1.6829557379856203e-13
resolved_M0_factor_0p3,resolved,69098.53131779208,1100.0,0.8845345441965204,0.0880944568338651,0.0011112250992749068,100790.51042739628,39.24393958513962,72.88160208668788,100902.63596906811,199289204.28113115,316.4764769192288,316.47647697521774,0.0,0.04424337946395103,3.799254891528734e-12,1.680918758461779e-13
resolved_M0_factor_0p3,resolved,69218.53131779208,1100.0,0.884562079765541,0.08811460348282309,0.0011116450950617435,100804.4141605393,39.264204256821216,72.9192364769537,100916.59760127307,199277595.91554117,316.0136463917583,316.0136465463191,0.0,0.044200033025213796,3.798384974526706e-12,1.6788874131655627e-13
resolved_M0_factor_0p3,resolved,69338.53131779208,1100.0,0.884589566298974,0.08813472582299017,0.0011120646747156998,100818.29541759967,39.28444956326246,72.95683490320172,100930.53670206614,199266008.38821042,315.5517772360111,315.5517772397539,0.0,0.04415679768043456,3.797516506353845e-12,1.6768616805917742e-13
resolved_M0_factor_0p3,resolved,69458.53131779208,1100.0,0.884617003954993,0.08815482392146408,0.0011124838398333349,100832.15418574524,39.30467553989668,72.99439743123669,100944.45325871637,199254441.69913894,315.090866439168,315.09086634085344,9.831455827225e-08,0.04411367304929717,3.796649482394589e-12,1.6748415394913822e-13
resolved_M0_factor_0p3,resolved,69578.53131779208,1100.0,0.884644392891094,0.08817489784508867,0.0011129025920059816,100845.99045216225,39.32488222202286,73.03192412661389,100958.34725851088,199242895.84832674,314.6309110018986,314.6309111456078,0.0,0.04407065875308285,3.795783898053612e-12,1.6728269687156734e-13
resolved_M0_factor_0p3,resolved,69698.53131779208,1100.0,0.8846717332640445,0.08819494766045248,0.0011133209314865289,100859.80441337501,39.34506967929147,73.06941511868416,100972.21889817299,199231370.66115147,314.1719079382826,314.1719080336463,0.0,0.04402775440857458,3.794919748755715e-12,1.6708179469846615e-13
resolved_M0_factor_0p3,resolved,69818.53131779208,1100.0,0.884699025229942,0.08821497343389267,0.0011137388598542611,100873.5960567167,39.36523794679118,73.1068704726122,100986.06816513611,199219866.1376132,313.7138542762893,313.7138543262588,0.0,0.04398495964025073,3.794057029945835e-12,1.668814453349771e-13
resolved_M0_factor_0p3,resolved,69938.53131779208,1100.0,0.8847262689441997,0.08823497523149527,0.0011141563782385122,100887.36543933884,39.385387070986184,73.14429027468864,100999.89511668452,199208382.21950442,313.25674705713635,313.2567470470858,1.0050541732198326e-08,0.04394227407213821,3.7931957370888145e-12,1.66681646688423e-13
resolved_M0_factor_0p3,resolved,70058.53131779208,1100.0,0.8847534645615501,0.0882549531190964,0.0011145734877627657,100901.11261845844,39.40551709823387,73.18167461100576,101013.69981016769,199196918.8486178,312.80058333539637,312.8005832320035,1.0339289246985572e-07,0.04389969732984128,3.792335865669332e-12,1.6648239667598527e-13
resolved_M0_factor_0p3,resolved,70178.53131779208,1100.0,0.8847806122360669,0.08827490716228428,0.001114990189989789,100914.83758153733,39.42562806326417,73.21902354606205,101027.48223314666,199185476.0249533,312.3453601789188,312.34536023629954,0.0,0.043857229042556824,3.791477411191793e-12,1.6628369323231886e-13
resolved_M0_factor_0p3,resolved,70298.53131779208,1100.0,0.8848077121211324,0.08829483742639865,0.0011154064855866395,100928.54045572555,39.44572002373153,73.25633718693,101041.24251293622,199174053.63209605,311.89107466856916,311.89107481192997,0.0,0.04381486883699168,3.790620369180186e-12,1.660855342864588e-13
resolved_M0_factor_0p3,resolved,70418.53131779208,1100.0,0.8848347643694592,0.08831474397653283,0.0011158223756593214,100942.22129844243,39.465793025676135,73.29361561911283,101054.98070708722,199162651.61183864,311.4377238985149,311.43772403107414,0.0,0.043772616343436946,3.78976473517805e-12,1.658879177848357e-13
resolved_M0_factor_0p3,resolved,70538.53131779208,1100.0,0.8848617691330944,0.08833462687753485,0.0011162378613080908,100955.88016717159,39.48584711503345,73.33085892791927,101068.69687321455,199151269.90597355,310.98530497596994,310.98530497789636,0.0,0.04373047119373161,3.788910504748332e-12,1.65690841683524e-13
resolved_M0_factor_0p3,resolved,70658.53131779208,1100.0,0.8848887265634406,0.08835448619400955,0.0011166529440732517,100969.51704959522,39.50588232608734,73.36806717701936,101082.39099909832,199139908.51450095,310.5338150211119,310.53381505398056,0.0,0.04368843302327106,3.788057673473277e-12,1.6549430395582525e-13
resolved_M0_factor_0p3,resolved,70778.53131779208,1100.0,0.8849156368112239,0.08837432199031786,0.0011170676245980911,100983.13207317909,39.525898716100414,73.40524047275792,101096.06321236795,199128567.32100588,310.0832511668277,310.08325106079485,1.0603287137200823e-07,0.043646501464944316,3.78720623695429e-12,1.6529830256927167e-13
resolved_M0_factor_0p3,resolved,70898.53131779208,1100.0,0.8849425000265329,0.0883941343305798,0.0011174819044118705,100996.72522571027,39.54589631913657,73.44237887839648,101109.71350090779,199117246.32548833,309.6336105590011,309.63361042271714,1.3628397255160962e-07,0.0436046761572025,3.7863561908119054e-12,1.6510283551617199e-13
resolved_M0_factor_0p3,resolved,71018.53131779208,1100.0,0.8849693163588049,0.08841392327867467,0.0011178957845924809,101010.29656490522,39.56587518069857,73.4794824784402,101123.34192256434,199105945.46974093,309.18489035607223,309.1848902698238,8.624840575066628e-08,0.04356295673799374,3.785507530685604e-12,1.6490790079060647e-13
resolved_M0_factor_0p3,resolved,71138.53131779208,1100.0,0.8849960859568294,0.0884336888982422,0.0011183092662122092,101023.84614854128,39.585835346187,73.51655135720443,101136.94853524466,199094664.69555616,308.73708772915046,308.7370877438775,0.0,0.043521342846777736,3.784660252233754e-12,1.6471349639603752e-13
resolved_M0_factor_0p3,resolved,71258.53131779208,1100.0,0.885022808968751,0.08845343125268362,0.0011187223503376464,101037.37403446666,39.60577686090062,73.55358559881545,101150.53339692637,199083403.9447267,308.2901998619347,308.2901999982368,0.0,0.04347983412451811,3.783814351133507e-12,1.64519620345256e-13
resolved_M0_factor_0p3,resolved,71378.53131779208,1100.0,0.8850494855420555,0.08847315040516195,0.0011191350375829054,101050.88035053578,39.62569978162325,73.59058530872889,101164.09663562613,199072163.1008376,307.84422395064274,307.8442238948684,5.57743646822928e-08,0.04343843021166884,3.782969823080692e-12,1.6432627065273986e-13
resolved_M0_factor_0p3,resolved,71498.53131779208,1100.0,0.8850761158236272,0.08849284641860575,0.001119547329896991,101064.36501484973,39.645604130284674,73.62755052767154,101177.63816950769,199060942.22209638,307.3991572041172,307.3991572165807,0.0,0.04339713075619959,3.782126663789759e-12,1.6413344536499307e-13
resolved_M0_factor_0p3,resolved,71618.53131779208,1100.0,0.885102699959698,0.08851251935570753,0.0011199592278830247,101077.82815538382,39.66548996346193,73.66448136071502,101191.15812670799,199049741.19208813,306.95499684321527,306.9549968477591,0.0,0.04335593540153235,3.781284868993559e-12,1.6394114251487643e-13
resolved_M0_factor_0p3,resolved,71738.53131779208,1100.0,0.8851292380958695,0.08853216927892577,0.0011203707325853,101091.26983024462,39.68535732605159,73.70137789123866,101204.6565654619,199038559.95260537,306.51174010127323,306.5117399876165,1.136567107096198e-07,0.04331484379457701,3.78044443444336e-12,1.6374936015199214e-13
resolved_M0_factor_0p3,resolved,71858.53131779208,1100.0,0.8851557303771334,0.08855179625048687,0.001120781845490184,101104.69002761162,39.70520625123868,73.73824018087184,101218.13347404373,199027398.50364822,306.06938422385736,306.0693841479386,7.591876283186139e-08,0.04327385558571318,3.779605355908714e-12,1.6355809634258174e-13
resolved_M0_factor_0p3,resolved,71978.53131779208,1100.0,0.8851821769478574,0.08857140033238539,0.0011211925676314716,101118.0888056866,39.725036783703,73.77506831259129,101231.58891078288,199016256.78700918,305.6279264685155,305.6279265491691,0.0,0.04323297042477392,3.778767629177312e-12,1.633673491543158e-13
resolved_M0_factor_0p3,resolved,72098.53131779208,1100.0,0.8852085779517713,0.08859098158638413,0.0011216028995895185,101131.46629275205,39.744848979650946,73.81186239078033,101245.02300412249,199005134.6862734,305.18736410488424,305.1873641225371,0.0,0.043192187961049774,3.777931250054933e-12,1.631771166562964e-13
resolved_M0_factor_0p3,resolved,72218.53131779208,1100.0,0.8852349335320051,0.08861054007401714,0.0011220128428347602,101144.82247714604,39.764642871952994,73.84862247648414,101258.43574249448,198994032.20144087,304.7476944147966,304.74769441216233,2.634294560266426e-09,0.043151507849281207,3.777096214365381e-12,1.6298739694167806e-13
resolved_M0_factor_0p3,resolved,72338.53131779208,1100.0,0.8852612438310747,0.08863007585658973,0.001122422398384616,101158.15741726279,39.78441850499513,73.88534865213381,101271.82718441992,198982949.2743042,304.3089146918584,304.30891467192515,1.9933224848500686e-08,0.04311092974364626,3.7762625179503085e-12,1.627981881049205e-13
resolved_M0_factor_0p3,resolved,72458.53131779208,1100.0,0.8852875089908857,0.08864958899517965,0.0011228315672510711,101171.47117156192,39.80417592306633,73.92204099998034,101285.19738848497,198971885.84665596,303.87102224155643,303.87102216673327,7.482316277673817e-08,0.043070453299757595,3.775430156669167e-12,1.6260948824931586e-13
resolved_M0_factor_0p3,resolved,72578.53131779208,1100.0,0.8853137291527533,0.08866907955063899,0.0011232403508893909,101184.76372850126,39.8239151587083,73.95869958045829,101298.54634324042,198960841.91849607,303.4340143811884,303.43401447121755,0.0,0.04303007817664732,3.774599126399103e-12,1.624212954944581e-13
resolved_M0_factor_0p3,resolved,72698.53131779208,1100.0,0.8853399044573713,0.08868854758359343,0.0011236487498524753,101198.03521671091,39.84363626765612,73.99532449707567,101311.87417747565,198949817.37340975,302.99788843962443,302.99788857252656,0.0,0.042989804030779365,3.773769423034834e-12,1.6223360795361482e-13
resolved_M0_factor_0p3,resolved,72818.53131779208,1100.0,0.8853660350448327,0.08870799315444418,0.0011240567651362107,101211.28569483948,39.86333929391057,74.03191583154822,101325.18094996494,198938812.15318954,302.5626417575858,302.56264176833406,0.0,0.042949630522030116,3.772941042488622e-12,1.6204642375628943e-13
resolved_M0_factor_0p3,resolved,72938.53131779208,1100.0,0.8853921210546498,0.08872741632336996,0.0011244643981802888,101224.51515150296,39.88302426970725,74.06847364374204,101338.4666494164,198927826.25783548,302.1282716874039,302.12827166460795,2.27959731091687e-08,0.04290955731367036,3.772113980690146e-12,1.618597410481211e-13
resolved_M0_factor_0p3,resolved,73058.53131779208,1100.0,0.8854181626257406,0.08874681715032705,0.001124871649970492,101237.7236454414,39.902691238838614,74.10499801498601,101351.73133469521,198916859.62914014,301.6947755927822,301.69477557927183,1.3510373264580267e-08,0.04286958406837769,3.771288233586374e-12,1.6167355797581465e-13
resolved_M0_factor_0p3,resolved,73178.53131779208,1100.0,0.8854441598964315,0.0887661956950504,0.001125278521487255,101250.9112354632,39.92234024500297,74.14148902643409,101364.97506473462,198905912.20889598,301.26215084889884,301.26215084093656,7.962285053508822e-09,0.04282971045022406,3.770463797141502e-12,1.6148787269462288e-13
resolved_M0_factor_0p3,resolved,73298.53131779208,1100.0,0.885470113004461,0.0887855520170546,0.0011256850137057871,101264.07798043553,39.94197133180474,74.17794675906595,101378.1978985264,198894983.93889576,300.83039484234894,300.8303947888742,5.347476417227881e-08,0.04278993612466954,3.769640667336867e-12,1.613026833683012e-13
resolved_M0_factor_0p3,resolved,73418.53131779208,1100.0,0.885496022086999,0.08880488617563578,0.0011260911280458982,101277.22386914394,39.96158453105952,74.21437127196769,101391.39982494697,198884074.8191393,300.3995049710725,300.39950506878984,0.0,0.04275026076053646,3.768818840170854e-12,1.6111798817652658e-13
resolved_M0_factor_0p3,resolved,73538.53131779208,1100.0,0.8855218872806165,0.08882419822987087,0.0011264968650227794,101290.3490307075,39.98117989786915,74.25076266747128,101404.58097327284,198873184.73321187,299.9694786441237,299.96947874434875,0.0,0.04271068402405432,3.767998311658768e-12,1.609337852924278e-13
resolved_M0_factor_0p3,resolved,73658.53131779208,1100.0,0.8855477087213055,0.08884348823861946,0.0011269022255959347,101303.453524183,40.00075747555938,74.28712102603886,101417.7414026846,198862313.62290597,299.54031328194657,299.5403131864439,9.55026848714624e-08,0.04267120558480807,3.767179077832822e-12,1.6075007290499202e-13
resolved_M0_factor_0p3,resolved,73778.53131779208,1100.0,0.8855734865445164,0.08886275626052663,0.0011273072116204754,101316.53726832508,40.02031728393466,74.32344638445008,101430.88103199347,198851461.5464291,299.1120063161409,299.1120063656377,0.0,0.042631825117697336,3.766361134742004e-12,1.6056684922641322e-13
resolved_M0_factor_0p3,resolved,73898.53131779208,1100.0,0.8855992208850922,0.08888200235402031,0.0011277118231454674,101329.60046263512,40.03985938954268,74.35973886629355,101444.00006089095,198840628.3291589,298.68455518905694,298.6845550826322,1.0642474990163464e-07,0.04259254229105989,3.765544478451919e-12,1.603841124473304e-13
resolved_M0_factor_0p3,resolved,74018.53131779208,1100.0,0.8856249118773405,0.08890122657731588,0.0011281160620163812,101342.64302594661,40.059383811979735,74.39599850796237,101457.09840826655,198829814.02930278,298.2579573544159,298.25795732706996,2.7345947728463216e-08,0.042553356782494195,3.764729105044845e-12,1.6020186079641335e-13
