audit_case,t_s,T_C,rho,phi_open,phi_precursor,phi_closed,PR_coarsening_flux,PR_to_precursor_flux,precursor_to_closed_flux,closure_rate
resolved_M0_factor_0p3,60578.53131779208,1100.0,0.8824434728469818,0.08436316407521469,0.0034211477787800064,0.029772215299023557,1.8731101213362667e-10,5.8224011013247396e-08,4.5777168397365095e-07,4.5777168397365095e-07
resolved_M0_factor_0p3,60698.53131779208,1100.0,0.8824749424545975,0.08427416379376973,0.0034257262549945958,0.029825167496638192,1.8697425510002292e-10,5.817449491425392e-08,4.574366438415084e-07,4.574366438415084e-07
resolved_M0_factor_0p3,60818.53131779208,1100.0,0.8825063497425312,0.08418528071846539,0.003430295056265308,0.029878074482738166,1.8663836578506835e-10,5.812500628996574e-08,4.5710167521843357e-07,4.5710167521843357e-07
resolved_M0_factor_0p3,60938.53131779208,1100.0,0.8825376949302449,0.08409651460761339,0.0034348541927865556,0.029930936269355165,1.863033409019663e-10,5.8075545196252777e-08,4.567667791370342e-07,4.567667791370342e-07
resolved_M0_factor_0p3,61058.53131779208,1100.0,0.8825689782360883,0.08400786522049035,0.003439403674757194,0.029983752868664205,1.8596917718200604e-10,5.802611168850578e-08,4.5643195662235907e-07,4.5643195662235907e-07
resolved_M0_factor_0p3,61178.53131779208,1100.0,0.8826001998774093,0.08391933231723137,0.0034439435123804255,0.030036524292978817,1.85635871372958e-10,5.797670582166089e-08,4.560972086921664e-07,4.560972086921664e-07
resolved_M0_factor_0p3,61298.53131779208,1100.0,0.8826313600704775,0.08383091565890574,0.0034484737158637104,0.030089250554753057,1.853034202402222e-10,5.7927327650181506e-08,4.5576253635676195e-07,4.5576253635676195e-07
resolved_M0_factor_0p3,61418.53131779208,1100.0,0.8826624590305521,0.08374261500745102,0.0034529942954186757,0.03014193166657817,1.8497182056574747e-10,5.7877977228078265e-08,4.55427940619224e-07,4.55427940619224e-07
resolved_M0_factor_0p3,61538.53131779208,1100.0,0.8826934969718473,0.0836544301257085,0.003457505261261024,0.030194567641183168,1.84641069148587e-10,5.782865460889954e-08,4.5509342247532647e-07,4.5509342247532647e-07
resolved_M0_factor_0p3,61658.53131779208,1100.0,0.8827244741075587,0.08356636077739779,0.0034620066236104455,0.03024715849143303,1.8431116280441388e-10,5.77793598457429e-08,4.54758982913677e-07,4.54758982913677e-07
resolved_M0_factor_0p3,61778.53131779208,1100.0,0.8827553906498491,0.08347840672713189,0.0034664983926905274,0.030299704230328458,1.8398209836570555e-10,5.7730092991253936e-08,4.5442462291572494e-07,4.5442462291572494e-07
resolved_M0_factor_0p3,61898.53131779208,1100.0,0.8827862468098752,0.08339056774039207,0.0034709805787286664,0.030352204871004138,1.8365387268133608e-10,5.76808540976335e-08,4.540903434558564e-07,4.540903434558564e-07
resolved_M0_factor_0p3,62018.53131779208,1100.0,0.8828170427978139,0.08330284358350315,0.0034754531919559853,0.030404660426726963,1.833264826163198e-10,5.7631643216636476e-08,4.5375614550140046e-07,4.5375614550140046e-07
resolved_M0_factor_0p3,62138.53131779208,1100.0,0.8828477788228072,0.08321523402368819,0.003479916242607234,0.03045707091089742,1.8299992505244216e-10,5.758246039957048e-08,4.5342203001263847e-07,4.5342203001263847e-07
resolved_M0_factor_0p3,62258.53131779208,1100.0,0.882878455093029,0.08312773882900402,0.0034843697409207186,0.030509436337046232,1.8267419688726217e-10,5.753330569731155e-08,4.5308799794298095e-07,4.5308799794298095e-07
resolved_M0_factor_0p3,62378.53131779208,1100.0,0.8829090718156508,0.08304035776837601,0.0034888136971382034,0.030561756718834987,1.8234929503467232e-10,5.7484179160294316e-08,4.52754050238889e-07,4.52754050238889e-07
resolved_M0_factor_0p3,62498.53131779208,1100.0,0.8829396291968877,0.08295309061155377,0.003493248121504831,0.030614032070053615,1.8202521642420127e-10,5.7435080838523406e-08,4.5242018784000963e-07,4.5242018784000963e-07
resolved_M0_factor_0p3,62618.53131779208,1100.0,0.8829701274419436,0.08286593712916558,0.0034976730242690353,0.030666262404621798,1.8170195800171987e-10,5.7386010781567834e-08,4.520864116791368e-07,4.520864116791368e-07
resolved_M0_factor_0p3,62738.53131779208,1100.0,0.8830005667550572,0.08277889709267393,0.00350208841568246,0.03071844773658643,1.8137951672866777e-10,5.733696903857655e-08,4.5175272268239063e-07,4.5175272268239063e-07
resolved_M0_factor_0p3,62858.53131779208,1100.0,0.8830309473395288,0.08269197027435148,0.0035064943059998736,0.030770588080119912,1.8105788958188249e-10,5.7287955658272805e-08,4.5141912176917743e-07,4.5141912176917743e-07
resolved_M0_factor_0p3,62978.53131779208,1100.0,0.8830612693976846,0.08260515644731554,0.0035108907054790858,0.030822683449520778,1.8073707355401194e-10,5.723897068895275e-08,4.510856098521958e-07,4.510856098521958e-07
resolved_M0_factor_0p3,63098.53131779208,1100.0,0.8830915331309033,0.08251845538550387,0.0035152776243808667,0.030874733859212012,1.8041706565304037e-10,5.719001417849664e-08,4.5075218783756823e-07,4.5075218783756823e-07
resolved_M0_factor_0p3,63218.53131779208,1100.0,0.8831217387396211,0.08243186686366998,0.0035196550729688636,0.030926739323740092,1.8009786290226338e-10,5.7141086174367446e-08,4.504188566248469e-07,4.504188566248469e-07
resolved_M0_factor_0p3,63338.53131779208,1100.0,0.8831518864233174,0.08234539065739815,0.0035240230615095187,0.03097869985777489,1.7977946234040613e-10,5.709218672361354e-08,4.5008561710705714e-07,4.5008561710705714e-07
resolved_M0_factor_0p3,63458.53131779208,1100.0,0.8831819763805406,0.08225902654307932,0.0035283816002719924,0.031030615476107998,1.7946186102122732e-10,5.7043315872875646e-08,4.4975247017078866e-07,4.4975247017078866e-07
resolved_M0_factor_0p3,63578.53131779208,1100.0,0.8832120088089337,0.08217277429788723,0.003532730699528079,0.031082486193650952,1.791450560132805e-10,5.699447366838529e-08,4.494194166961965e-07,4.494194166961965e-07
resolved_M0_factor_0p3,63698.53131779208,1100.0,0.883241983905179,0.08208663369983205,0.0035370703695521287,0.031134312025436824,1.7882904440054555e-10,5.6945660155963406e-08,4.490864575570056e-07,4.490864575570056e-07
resolved_M0_factor_0p3,63818.53131779208,1100.0,0.8832719018650642,0.08200060452769796,0.0035414006206209688,0.03118609298661688,1.785138232814474e-10,5.689687538103545e-08,4.4875359362068155e-07,4.4875359362068155e-07
resolved_M0_factor_0p3,63938.53131779208,1100.0,0.8833017628834676,0.08191468656105802,0.003545721463013826,0.031237829092460503,1.7819938976920897e-10,5.684811938862153e-08,4.4842082574834764e-07,4.4842082574834764e-07
resolved_M0_factor_0p3,64058.53131779208,1100.0,0.8833315671543636,0.08182887958026996,0.0035500329070122455,0.031289520358354306,1.7788574099167826e-10,5.6799392223343196e-08,4.480881547948734e-07,4.480881547948734e-07
resolved_M0_factor_0p3,64178.53131779208,1100.0,0.8833613148707871,0.08174318336650996,0.003554334962900015,0.031341166799802936,1.775728740916661e-10,5.675069392942616e-08,4.4775558160891673e-07,4.4775558160891673e-07
resolved_M0_factor_0p3,64298.53131779208,1100.0,0.8833910062249202,0.08165759770169183,0.0035586276409630894,0.0313927684324249,1.772607862258304e-10,5.670202455071096e-08,4.4742310703305124e-07,4.4742310703305124e-07
resolved_M0_factor_0p3,64418.53131779208,1100.0,0.8834206414080163,0.08157212236853913,0.003562910951489512,0.03144432527195501,1.7694947456575854e-10,5.665338413063912e-08,4.4709073190364267e-07,4.4709073190364267e-07
resolved_M0_factor_0p3,64538.53131779208,1100.0,0.8834502206104659,0.08148675715052371,0.0035671849047693416,0.03149583733424104,1.766389362969154e-10,5.6604772712272166e-08,4.4675845705105864e-07,4.4675845705105864e-07
resolved_M0_factor_0p3,64658.53131779208,1100.0,0.8834797440217811,0.08140150183188065,0.003571449511094573,0.03154730463524373,1.7632916861900098e-10,5.655619033828179e-08,4.4642628329958457e-07,4.4642628329958457e-07
resolved_M0_factor_0p3,64778.53131779208,1100.0,0.883509211830601,0.081316356197604,0.003575704780759065,0.03159872719103591,1.7602016874578206e-10,5.6507637050956455e-08,4.4609421146750874e-07,4.4609421146750874e-07
resolved_M0_factor_0p3,64898.53131779208,1100.0,0.8835386242246577,0.08123132003348044,0.0035799507240584665,0.031650105017803354,1.757119339054296e-10,5.6459112892203804e-08,4.4576224236716324e-07,4.4576224236716324e-07
resolved_M0_factor_0p3,65018.53131779208,1100.0,0.8835679813908597,0.08114639312600957,0.003584187351290141,0.03170143813184061,1.7540446133941427e-10,5.641061790356157e-08,4.454303768050502e-07,4.454303768050502e-07
resolved_M0_factor_0p3,65138.53131779208,1100.0,0.8835972835152378,0.0810615752624564,0.0035884146727530927,0.0317527265495527,1.750977483033742e-10,5.6362152126183406e-08,4.4509861558171474e-07,4.4509861558171474e-07
resolved_M0_factor_0p3,65258.53131779208,1100.0,0.8836265307829897,0.08097686623080984,0.003592632698747896,0.03180397028745254,1.7479179206636372e-10,5.631371560085362e-08,4.4476695949191053e-07,4.4476695949191053e-07
resolved_M0_factor_0p3,65378.53131779208,1100.0,0.8836557233784259,0.08089226581983475,0.003596841439576622,0.031855169362162775,1.7448658991156345e-10,5.626530836798152e-08,4.4443540932455676e-07,4.4443540932455676e-07
resolved_M0_factor_0p3,65498.53131779208,1100.0,0.8836848614850136,0.08080777381903041,0.003601040905542766,0.03190632379041321,1.7418213913552828e-10,5.621693046761598e-08,4.4410396586290624e-07,4.4410396586290624e-07
resolved_M0_factor_0p3,65618.53131779208,1100.0,0.8837139452854212,0.0807233900185893,0.003605231106951177,0.0319574335890383,1.7387843704783401e-10,5.6168581939439676e-08,4.4377262988449776e-07,4.4377262988449776e-07
resolved_M0_factor_0p3,65738.53131779208,1100.0,0.8837429749614444,0.08063911420946784,0.0036094120541079874,0.03200849877497981,1.7357548097200141e-10,5.612026282276328e-08,4.434414021611147e-07,4.434414021611147e-07
resolved_M0_factor_0p3,65858.53131779208,1100.0,0.8837719506940697,0.08055494618332643,0.003613583757320541,0.0320595193652834,1.7327326824445647e-10,5.607197315654409e-08,4.431102834589894e-07,4.431102834589894e-07
resolved_M0_factor_0p3,65978.53131779208,1100.0,0.8838008726634402,0.08047088573256285,0.0036177462268973237,0.032110495377099604,1.729717962151082e-10,5.6023712979376154e-08,4.42779274538718e-07,4.42779274538718e-07
resolved_M0_factor_0p3,66098.53131779208,1100.0,0.8838297410488802,0.08038693265028969,0.003621899473147895,0.03216142682768213,1.7267106224689368e-10,5.597548232950074e-08,4.4244837615538293e-07,4.4244837615538293e-07
resolved_M0_factor_0p3,66218.53131779208,1100.0,0.8838585560288994,0.08030308673033065,0.003626043506382818,0.032212313734387175,1.723710637157744e-10,5.592728124480451e-08,4.4211758905854817e-07,4.4211758905854817e-07
resolved_M0_factor_0p3,66338.53131779208,1100.0,0.8838873177812165,0.08021934776719816,0.003630178336913592,0.0322631561146717,1.7207179801044297e-10,5.5879109762821804e-08,4.417869139922982e-07,4.417869139922982e-07
resolved_M0_factor_0p3,66458.53131779208,1100.0,0.8839160264827263,0.0801357155561267,0.003634303975052583,0.03231395398609443,1.717732625327438e-10,5.58309679207328e-08,4.414563516952318e-07,4.414563516952318e-07
resolved_M0_factor_0p3,66578.53131779208,1100.0,0.8839446823095225,0.0800521898930504,0.003638420431112957,0.03236470736631422,1.7147545469722083e-10,5.5782855755373984e-08,4.411259029005857e-07,4.411259029005857e-07
resolved_M0_factor_0p3,66698.53131779208,1100.0,0.8839732854369028,0.07996877057459932,0.0036425277154086117,0.03241541627308932,1.7117837193111678e-10,5.57347733032362e-08,4.407955683362291e-07,4.407955683362291e-07
resolved_M0_factor_0p3,66818.53131779208,1100.0,0.8840018360393542,0.07988545739811413,0.0036466258382541125,0.032466080724277445,1.7088201167450312e-10,5.5686720600466895e-08,4.404653487246988e-07,4.404653487246988e-07
resolved_M0_factor_0p3,66938.53131779208,1100.0,0.8840303342906153,0.07980225016158761,0.0036507148099646242,0.032516700737832506,1.7058637137949075e-10,5.563869768287639e-08,4.4013524478328014e-07,4.4013524478328014e-07
resolved_M0_factor_0p3,67058.53131779208,1100.0,0.8840587803636221,0.07971914866371575,0.003654794640855846,0.03256727633180636,1.702914485110224e-10,5.559070458592789e-08,4.39805257223916e-07,4.39805257223916e-07
resolved_M0_factor_0p3,67178.53131779208,1100.0,0.8840871744305139,0.07963615270389408,0.0036588653412439457,0.032617807524348175,1.6999724054655245e-10,5.554274134475167e-08,4.3947538675336726e-07,4.3947538675336726e-07
resolved_M0_factor_0p3,67298.53131779208,1100.0,0.8841155166626751,0.07955326208217757,0.003662926921445494,0.032668294333701914,1.697037449755506e-10,5.549480799414744e-08,4.391456340732517e-07,4.391456340732517e-07
resolved_M0_factor_0p3,67418.53131779208,1100.0,0.8841438072307206,0.07947047659929553,0.003666979391777403,0.03271873677820647,1.694109592997961e-10,5.5446904568578194e-08,4.3881599987999253e-07,4.3881599987999253e-07
resolved_M0_factor_0p3,67538.53131779208,1100.0,0.8841720463044814,0.07938779605666584,0.0036710227625568596,0.03276913487629585,1.6911888103342833e-10,5.539903110217645e-08,4.384864848648974e-07,4.384864848648974e-07
resolved_M0_factor_0p3,67658.53131779208,1100.0,0.8842002340530466,0.07930522025635542,0.003675057044101262,0.03281948864649668,1.6882750770237373e-10,5.535118762875038e-08,4.381570897142337e-07,4.381570897142337e-07
resolved_M0_factor_0p3,67778.53131779208,1100.0,0.8842283706447486,0.07922274900109491,0.00367908224672816,0.03286979810742839,1.6853683684464155e-10,5.530337418177776e-08,4.378278151091809e-07,4.378278151091809e-07
resolved_M0_factor_0p3,67898.53131779208,1100.0,0.8842564562471485,0.07914038209429287,0.003683098380755186,0.03292006327780337,1.6824686601037491e-10,5.525559079441216e-08,4.374986617259046e-07,4.374986617259046e-07
resolved_M0_factor_0p3,68018.53131779208,1100.0,0.8842844910270788,0.07905811933999668,0.0036871054564999997,0.03297028417642448,1.6795759276128127e-10,5.520783749948892e-08,4.371696302356341e-07,4.371696302356341e-07
resolved_M0_factor_0p3,68138.53131779208,1100.0,0.8843124751506275,0.07897596054290701,0.0036911034842802204,0.0330204608221853,1.676690146709285e-10,5.5160114329519244e-08,4.3684072130461275e-07,4.3684072130461275e-07
resolved_M0_factor_0p3,68258.53131779208,1100.0,0.8843404087831241,0.07889390550839216,0.003695092474413369,0.03307059323407027,1.673811293247978e-10,5.511242131669617e-08,4.3651193559417134e-07,4.3651193559417134e-07
resolved_M0_factor_0p3,68378.53131779208,1100.0,0.8843682920891819,0.07881195404244906,0.0036990724372168065,0.03312068143115226,1.670939343197163e-10,5.506475849290057e-08,4.361832737608051e-07,4.361832737608051e-07
resolved_M0_factor_0p3,68498.53131779208,1100.0,0.8843961252326632,0.07873010595173553,0.003703043383007673,0.0331707254325936,1.6680742726436068e-10,5.501712588969525e-08,4.3585473645612306e-07,4.3585473645612306e-07
resolved_M0_factor_0p3,68618.53131779208,1100.0,0.884423908376722,0.07864836104353141,0.0037070053221028272,0.033220725257643705,1.665216057786109e-10,5.496952353833474e-08,4.3552632432696265e-07,4.3552632432696265e-07
resolved_M0_factor_0p3,68738.53131779208,1100.0,0.884451641683789,0.078566719125753,0.003710958264818787,0.03327068092563924,1.6623646749384892e-10,5.492195146975941e-08,4.3519803801533983e-07,4.3519803801533983e-07
resolved_M0_factor_0p3,68858.53131779208,1100.0,0.884479325315575,0.07848518000694989,0.0037149022214716713,0.033320592456003426,1.659520100528073e-10,5.487440971460139e-08,4.3486987815852397e-07,4.3486987815852397e-07
resolved_M0_factor_0p3,68978.53131779208,1100.0,0.8845069594330575,0.07840374349631911,0.003718837202377136,0.03337045986824634,1.656682311097041e-10,5.482689830318649e-08,4.345418453890677e-07,4.345418453890677e-07
resolved_M0_factor_0p3,69098.53131779208,1100.0,0.8845345441965204,0.07832240940366679,0.0037227632178503233,0.0334202831819624,1.6538512832968153e-10,5.4779417265540045e-08,4.342139403348824e-07,4.342139403348824e-07
resolved_M0_factor_0p3,69218.53131779208,1100.0,0.884562079765541,0.07824117753942256,0.0037266802782057965,0.0334700624168306,1.651026993891062e-10,5.473196663138096e-08,4.338861636191851e-07,4.338861636191851e-07
resolved_M0_factor_0p3,69338.53131779208,1100.0,0.884589566298974,0.07816004771465368,0.0037305883937574875,0.03351979759261482,1.6482094197562402e-10,5.468454643012756e-08,4.335585158605724e-07,4.335585158605724e-07
resolved_M0_factor_0p3,69458.53131779208,1100.0,0.884617003954993,0.07807901974102707,0.003734487574818637,0.03356948872916131,1.645398537876006e-10,5.463715669090336e-08,4.332309976730925e-07,4.332309976730925e-07
resolved_M0_factor_0p3,69578.53131779208,1100.0,0.884644392891094,0.07799809343080621,0.0037383778317017355,0.03361913584639807,1.642594325342206e-10,5.458979744253108e-08,4.329036096661926e-07,4.329036096661926e-07
resolved_M0_factor_0p3,69698.53131779208,1100.0,0.8846717332640445,0.07791726859690017,0.0037422591747184705,0.033668738964336906,1.6397967593603154e-10,5.45424687135345e-08,4.3257635244474945e-07,4.3257635244474945e-07
resolved_M0_factor_0p3,69818.53131779208,1100.0,0.884699025229942,0.07783654505280826,0.0037461316141796674,0.03371829810307011,1.6370058172401962e-10,5.449517053215214e-08,4.3224922660922566e-07,4.3224922660922566e-07
resolved_M0_factor_0p3,69938.53131779208,1100.0,0.8847262689441997,0.07775592261263439,0.0037499951603952356,0.033767813282770676,1.6342214763999499e-10,5.444790292632724e-08,4.319222327555742e-07,4.319222327555742e-07
resolved_M0_factor_0p3,70058.53131779208,1100.0,0.8847534645615501,0.077675401091084,0.0037538498236741125,0.03381728452369176,1.6314437143644398e-10,5.4400665923713504e-08,4.315953714753089e-07,4.315953714753089e-07
resolved_M0_factor_0p3,70178.53131779208,1100.0,0.8847806122360669,0.07759498030344386,0.0037576956143242075,0.033866711846165035,1.6286725087626272e-10,5.435345955167695e-08,4.312686433555364e-07,4.312686433555364e-07
resolved_M0_factor_0p3,70298.53131779208,1100.0,0.8848077121211324,0.07751466006561332,0.0037615325426523473,0.03391609527060196,1.6259078373318024e-10,5.4306283837293714e-08,4.309420489789411e-07,4.309420489789411e-07
resolved_M0_factor_0p3,70418.53131779208,1100.0,0.8848347643694592,0.07743444019408426,0.0037653606189642216,0.03396543481749228,1.6231496779132653e-10,5.425913880735977e-08,4.306155889239013e-07,4.306155889239013e-07
resolved_M0_factor_0p3,70538.53131779208,1100.0,0.8848617691330944,0.07735432050593787,0.0037691798535643313,0.034014730507403314,1.6203980084525234e-10,5.421202448838861e-08,4.302892637644724e-07,4.302892637644724e-07
resolved_M0_factor_0p3,70658.53131779208,1100.0,0.8848887265634406,0.07727430081882483,0.0037729902567559337,0.03406398236097854,1.6176528069966456e-10,5.4164940906613175e-08,4.2996307407041957e-07,4.2996307407041957e-07
resolved_M0_factor_0p3,70778.53131779208,1100.0,0.8849156368112239,0.07719438095099643,0.003776791838840986,0.034113190398938745,1.6149140516985022e-10,5.4117888087983575e-08,4.2963702040720147e-07,4.2963702040720147e-07
resolved_M0_factor_0p3,70898.53131779208,1100.0,0.8849425000265329,0.07711456072126742,0.0037805846101200977,0.03416235464207963,1.6121817208104614e-10,5.407086605817664e-08,4.293111033360847e-07,4.293111033360847e-07
resolved_M0_factor_0p3,71018.53131779208,1100.0,0.8849693163588049,0.07703483994903049,0.0037843685808924745,0.0342114751112721,1.6094557926874543e-10,5.402387484258989e-08,4.289853234140857e-07,4.289853234140857e-07
resolved_M0_factor_0p3,71138.53131779208,1100.0,0.8849960859568294,0.07695521845425307,0.0037881437614558666,0.03426055182746168,1.6067362457855248e-10,5.397691446634705e-08,4.286596811940431e-07,4.286596811940431e-07
resolved_M0_factor_0p3,71258.53131779208,1100.0,0.885022808968751,0.07687569605747459,0.003791910162106517,0.03430958481166795,1.604023058661239e-10,5.392998495429983e-08,4.2833417722464397e-07,4.2833417722464397e-07
resolved_M0_factor_0p3,71378.53131779208,1100.0,0.8850494855420555,0.07679627257982041,0.0037956677931391108,0.0343585740849849,1.601316209973066e-10,5.388308633102959e-08,4.2800881205045136e-07,4.2800881205045136e-07
resolved_M0_factor_0p3,71498.53131779208,1100.0,0.8850761158236272,0.07671694784294857,0.0037994166648467245,0.03440751966857746,1.598615678473962e-10,5.383621862085278e-08,4.276835862119738e-07,4.276835862119738e-07
resolved_M0_factor_0p3,71618.53131779208,1100.0,0.885102699959698,0.07663772166909728,0.0038031567875207745,0.034456421583683866,1.5959214430192732e-10,5.3789381847811124e-08,4.2735850024556755e-07,4.2735850024556755e-07
resolved_M0_factor_0p3,71738.53131779208,1100.0,0.8851292380958695,0.07655859388106549,0.003806888171450963,0.03450527985161403,1.5932334825616488e-10,5.374257603568478e-08,4.270335546835874e-07,4.270335546835874e-07
resolved_M0_factor_0p3,71858.53131779208,1100.0,0.8851557303771334,0.07647956430219334,0.003810610826925237,0.034554094493748064,1.5905517761493e-10,5.3695801207990144e-08,4.26708750054373e-07,4.26708750054373e-07
resolved_M0_factor_0p3,71978.53131779208,1100.0,0.8851821769478574,0.07640063275637618,0.0038143247642297273,0.03460286553153669,1.5878763029282568e-10,5.364905738797755e-08,4.26384086882233e-07,4.26384086882233e-07
resolved_M0_factor_0p3,72098.53131779208,1100.0,0.8852085779517713,0.07632179906807836,0.0038180299936487086,0.03465159298650159,1.5852070421429347e-10,5.3602344598636905e-08,4.260595656875128e-07,4.260595656875128e-07
resolved_M0_factor_0p3,72218.53131779208,1100.0,0.8852349335320051,0.07624306306229738,0.0038217265254645444,0.03470027688023295,1.5825439731307586e-10,5.35556628627029e-08,4.2573518698666385e-07,4.2573518698666385e-07
resolved_M0_factor_0p3,72338.53131779208,1100.0,0.8852612438310747,0.07616442456457773,0.003825414369957641,0.03474891723438987,1.5798870753252549e-10,5.350901220264915e-08,4.254109512921839e-07,4.254109512921839e-07
resolved_M0_factor_0p3,72458.53131779208,1100.0,0.8852875089908857,0.07608588340100811,0.0038290935374063993,0.0347975140706998,1.5772363282546535e-10,5.34623926406934e-08,4.250868591126863e-07,4.250868591126863e-07
resolved_M0_factor_0p3,72578.53131779208,1100.0,0.8853137291527533,0.07600743939820251,0.003832764038087163,0.034846067410957034,1.5745917115393613e-10,5.341580419879926e-08,4.2476291095292506e-07,4.2476291095292506e-07
resolved_M0_factor_0p3,72698.53131779208,1100.0,0.8853399044573713,0.07592909238333041,0.003836425882274176,0.03489457727702408,1.5719532048961852e-10,5.336924689867382e-08,4.2443910731377816e-07,4.2443910731377816e-07
resolved_M0_factor_0p3,72818.53131779208,1100.0,0.8853660350448327,0.07585084218409763,0.0038400790802395317,0.034943043690830185,1.569320788134132e-10,5.332272076177691e-08,4.2411544869235596e-07,4.2411544869235596e-07
resolved_M0_factor_0p3,72938.53131779208,1100.0,0.8853921210546498,0.07577268862872732,0.003843723642253128,0.03499146667436978,1.5666944411527333e-10,5.327622580931881e-08,4.237919355819859e-07,4.237919355819859e-07
resolved_M0_factor_0p3,73058.53131779208,1100.0,0.8854181626257406,0.07569463154597382,0.0038473595785826166,0.03503984624970298,1.564074143944319e-10,5.322976206225793e-08,4.2346856847219335e-07,4.2346856847219335e-07
resolved_M0_factor_0p3,73178.53131779208,1100.0,0.8854441598964315,0.07561667076512008,0.0038509868994933616,0.03508818243895499,1.561459876592634e-10,5.318332954130614e-08,4.231453478487699e-07,4.231453478487699e-07
resolved_M0_factor_0p3,73298.53131779208,1100.0,0.885470113004461,0.07553880611597504,0.003854605615248389,0.0351364752643156,1.558851619272302e-10,5.3136928266930295e-08,4.2282227419379723e-07,4.2282227419379723e-07
resolved_M0_factor_0p3,73418.53131779208,1100.0,0.885496022086999,0.075461037428855,0.0038582157361083426,0.03518472474803769,1.5562493522463466e-10,5.309055825935374e-08,4.224993479856711e-07,4.224993479856711e-07
resolved_M0_factor_0p3,73538.53131779208,1100.0,0.8855218872806165,0.0753833645346134,0.0038618172723314413,0.035232930912438655,1.5536530558704085e-10,5.3044219538553946e-08,4.221765696990836e-07,4.221765696990836e-07
resolved_M0_factor_0p3,73658.53131779208,1100.0,0.8855477087213055,0.07530578726462211,0.003865410234173427,0.03528109377989893,1.5510627105885844e-10,5.299791212427165e-08,4.2185393980513126e-07,4.2185393980513126e-07
resolved_M0_factor_0p3,73778.53131779208,1100.0,0.8855734865445164,0.0752283054507366,0.0038689946318875264,0.03532921337285949,1.548478296929852e-10,5.295163603600846e-08,4.2153145877129527e-07,4.2153145877129527e-07
resolved_M0_factor_0p3,73898.53131779208,1100.0,0.8855992208850922,0.0751509189253581,0.003872570475724403,0.03537728971382526,1.5458997955170398e-10,5.2905391293020723e-08,4.2120912706138517e-07,4.2120912706138517e-07
resolved_M0_factor_0p3,74018.53131779208,1100.0,0.8856249118773405,0.07507362752136673,0.0038761377759321124,0.0354253228253607,1.5433271870551517e-10,5.285917791433621e-08,4.208869451357251e-07,4.208869451357251e-07
resolved_M0_factor_0p3,74138.53131779208,1100.0,0.8856505596549845,0.07499643107216719,0.0038796965427560616,0.03547331273009222,1.540760452340072e-10,5.281299591874033e-08,4.205649134510126e-07,4.205649134510126e-07
resolved_M0_factor_0p3,74258.53131779208,1100.0,0.885676164351201,0.07491932941165433,0.00388324678643896,0.03552125945070577,1.5381995722516398e-10,5.27668453247889e-08,4.2024303246046617e-07,4.2024303246046617e-07
resolved_M0_factor_0p3,74378.53131779208,1100.0,0.8857017260985882,0.07484232237424272,0.0038867885172207805,0.03556916300994824,1.5356445277587196e-10,5.272072615080208e-08,4.199213026137653e-07,4.199213026137653e-07
resolved_M0_factor_0p3,74498.53131779208,1100.0,0.885727245029221,0.07476540979481631,0.003890321745338715,0.035617023430624006,1.533095299911201e-10,5.26746384148732e-08,4.1959972435715407e-07,4.1959972435715407e-07
resolved_M0_factor_0p3,74618.53131779208,1100.0,0.8857527212745844,0.07468859150878997,0.0038938464810271307,0.0356648407355985,1.5305518698497833e-10,5.262858213485904e-08,4.192782981333436e-07,4.192782981333436e-07
resolved_M0_factor_0p3,74738.53131779208,1100.0,0.8857781549656457,0.07461186735204317,0.0038973627345175294,0.03571261494779361,1.5280142187943652e-10,5.258255732839604e-08,4.189570243816956e-07,4.189570243816956e-07
resolved_M0_factor_0p3,74858.53131779208,1100.0,0.8858035462328224,0.07453523716094977,0.0039008705160385017,0.03576034609018927,1.5254823280508186e-10,5.253656401288685e-08,4.186359035380819e-07,4.186359035380819e-07
resolved_M0_factor_0p3,74978.53131779208,1100.0,0.885828895205969,0.07445870077239132,0.003904369835815688,0.03580803418582396,1.5229561790107294e-10,5.249060220550905e-08,4.1831493603498813e-07,4.1831493603498813e-07
resolved_M0_factor_0p3,75098.53131779208,1100.0,0.885854202014413,0.07438225802372304,0.003907860704071737,0.03585567925779222,1.5204357531462143e-10,5.2444671923220386e-08,4.179941223015776e-07,4.179941223015776e-07
resolved_M0_factor_0p3,75218.53131779208,1100.0,0.885879466786941,0.07430590875278756,0.003911343131026264,0.03590328132924518,1.5179210320130694e-10,5.23987731827526e-08,4.176734627636302e-07,4.176734627636302e-07
resolved_M0_factor_0p3,75338.53131779208,1100.0,0.8859046896518186,0.07422965279789658,0.003914817126895808,0.03595084042338906,1.5154119972475314e-10,5.2352906000616404e-08,4.173529578436041e-07,4.173529578436041e-07
resolved_M0_factor_0p3,75458.53131779208,1100.0,0.8859298707367591,0.0741534899978603,0.003918282701893793,0.03599835656348675,1.5129086305704934e-10,5.2307070393099205e-08,4.1703260796061864e-07,4.1703260796061864e-07
resolved_M0_factor_0p3,75578.53131779208,1100.0,0.8859550101689773,0.07407742019193797,0.003921739866230484,0.0360458297728543,1.5104109137795947e-10,5.2261266376273865e-08,4.167124135305552e-07,4.167124135305552e-07
resolved_M0_factor_0p3,75698.53131779208,1100.0,0.8859801080751242,0.07400144321989838,0.003925188630112952,0.03609326007486448,1.507918828758955e-10,5.22154939659888e-08,4.163923749659571e-07,4.163923749659571e-07
