audit_case,t_s,T_C,rho,A_closed,closed_accommodation_used,closed_accommodation_capacity,closed_shrinkage_flux,Gamma_migration
resolved_M0_factor_0p3,59258.53131779208,1100.0,0.8820931302300014,0.776013294140338,0.044797341171932396,0.2,1.566469649898299e-08,0.048215828775357704
resolved_M0_factor_0p3,59378.53131779208,1100.0,0.8821253001452972,0.7767270126761493,0.04465459746477014,0.2,1.570681093028289e-08,0.048161900748607156
resolved_M0_factor_0p3,59498.53131779208,1100.0,0.8821574052555553,0.7774384114393373,0.044512317712132536,0.2,1.5748899564454125e-08,0.04810812147731264
resolved_M0_factor_0p3,59618.53131779208,1100.0,0.8821894457922383,0.7781474977766071,0.044370500444678586,0.2,1.5790962217475282e-08,0.04805449041100236
resolved_M0_factor_0p3,59738.53131779208,1100.0,0.8822214219857294,0.7788542790125138,0.04422914419749724,0.2,1.5832998737941377e-08,0.048001007012503275
resolved_M0_factor_0p3,59858.53131779208,1100.0,0.8822533340652742,0.7795587624495335,0.044088247510093305,0.2,1.5875008956905152e-08,0.047947670740443184
resolved_M0_factor_0p3,59978.53131779208,1100.0,0.8822851822589663,0.7802609553681258,0.04394780892637484,0.2,1.5916992700295637e-08,0.04789448105363204
resolved_M0_factor_0p3,60098.53131779208,1100.0,0.8823169667938405,0.7809608650267779,0.04380782699464443,0.2,1.595894982060396e-08,0.047841437421930644
resolved_M0_factor_0p3,60218.53131779208,1100.0,0.8823486878958142,0.7816584986620749,0.04366830026758502,0.2,1.6000880152606237e-08,0.04778853931098585
resolved_M0_factor_0p3,60338.53131779208,1100.0,0.8823803457896949,0.7823538634887587,0.043529227302248265,0.2,1.6042783532273043e-08,0.047735786188769266
resolved_M0_factor_0p3,60458.53131779208,1100.0,0.8824119406992079,0.7830469666997826,0.04339060666004349,0.2,1.6084659803168835e-08,0.04768317752773347
resolved_M0_factor_0p3,60578.53131779208,1100.0,0.8824434728469818,0.7837378154663739,0.04325243690672523,0.2,1.6126508803683123e-08,0.04763071280045703
resolved_M0_factor_0p3,60698.53131779208,1100.0,0.8824749424545975,0.7844264169380849,0.043114716612383024,0.2,1.6168330386259712e-08,0.04757839148613749
resolved_M0_factor_0p3,60818.53131779208,1100.0,0.8825063497425312,0.7851127782428626,0.042977444351427474,0.2,1.621012438527406e-08,0.047526213059746504
resolved_M0_factor_0p3,60938.53131779208,1100.0,0.8825376949302449,0.7857969064870917,0.04284061870258167,0.2,1.6251890662090083e-08,0.047474177007176044
resolved_M0_factor_0p3,61058.53131779208,1100.0,0.8825689782360883,0.7864788087556718,0.04270423824886565,0.2,1.629362904697544e-08,0.04742228280575629
resolved_M0_factor_0p3,61178.53131779208,1100.0,0.8826001998774093,0.7871584921120565,0.04256830157758871,0.2,1.633533940374851e-08,0.04737052994586831
resolved_M0_factor_0p3,61298.53131779208,1100.0,0.8826313600704775,0.7878359635983267,0.042432807280334654,0.2,1.6377021571473805e-08,0.04731891791148333
resolved_M0_factor_0p3,61418.53131779208,1100.0,0.8826624590305521,0.788511230235237,0.04229775395295261,0.2,1.641867540990718e-08,0.047267446195268244
resolved_M0_factor_0p3,61538.53131779208,1100.0,0.8826934969718473,0.7891842990222806,0.04216314019554388,0.2,1.646030076695144e-08,0.0472161142877859
resolved_M0_factor_0p3,61658.53131779208,1100.0,0.8827244741075587,0.7898551769377441,0.04202896461245118,0.2,1.6501897498206692e-08,0.04716492168395529
resolved_M0_factor_0p3,61778.53131779208,1100.0,0.8827553906498491,0.790523870938768,0.04189522581224641,0.2,1.6543465453865145e-08,0.047113867878736004
resolved_M0_factor_0p3,61898.53131779208,1100.0,0.8827862468098752,0.7911903879614006,0.04176192240771988,0.2,1.6585004491836603e-08,0.04706295237141923
resolved_M0_factor_0p3,62018.53131779208,1100.0,0.8828170427978139,0.7918547349206515,0.0416290530158697,0.2,1.6626514477825607e-08,0.04701217466560412
resolved_M0_factor_0p3,62138.53131779208,1100.0,0.8828477788228072,0.7925169187105604,0.04149661625788792,0.2,1.6667995258842998e-08,0.04696153426061389
resolved_M0_factor_0p3,62258.53131779208,1100.0,0.882878455093029,0.7931769462042426,0.04136461075915148,0.2,1.670944670289854e-08,0.046911030664354994
resolved_M0_factor_0p3,62378.53131779208,1100.0,0.8829090718156508,0.7938348242539536,0.041233035149209285,0.2,1.6750868665870424e-08,0.046860663382585634
resolved_M0_factor_0p3,62498.53131779208,1100.0,0.8829396291968877,0.7944905596911381,0.041101888061772375,0.2,1.6792261018097603e-08,0.0468104319274696
resolved_M0_factor_0p3,62618.53131779208,1100.0,0.8829701274419436,0.7951441593264993,0.04097116813470014,0.2,1.6833623611000344e-08,0.046760335806877606
resolved_M0_factor_0p3,62738.53131779208,1100.0,0.8830005667550572,0.7957956299500467,0.04084087400999066,0.2,1.6874956310448444e-08,0.04671037453506985
resolved_M0_factor_0p3,62858.53131779208,1100.0,0.8830309473395288,0.7964449783311494,0.04071100433377013,0.2,1.691625899017998e-08,0.046660547630531395
resolved_M0_factor_0p3,62978.53131779208,1100.0,0.8830612693976846,0.7970922112186,0.04058155775628001,0.2,1.6957531511602538e-08,0.046610854609567966
resolved_M0_factor_0p3,63098.53131779208,1100.0,0.8830915331309033,0.7977373353406674,0.04045253293186653,0.2,1.6998773743946383e-08,0.0465612949926977
resolved_M0_factor_0p3,63218.53131779208,1100.0,0.8831217387396211,0.7983803574051527,0.04032392851896947,0.2,1.703998555754978e-08,0.04651186830250518
resolved_M0_factor_0p3,63338.53131779208,1100.0,0.8831518864233174,0.7990212840994496,0.04019574318011008,0.2,1.708116681704514e-08,0.04646257406151034
resolved_M0_factor_0p3,63458.53131779208,1100.0,0.8831819763805406,0.7996601220905962,0.04006797558188076,0.2,1.7122317394919097e-08,0.04641341179641069
resolved_M0_factor_0p3,63578.53131779208,1100.0,0.8832120088089337,0.8002968780253268,0.03994062439493465,0.2,1.7163437171589443e-08,0.04636438103805881
resolved_M0_factor_0p3,63698.53131779208,1100.0,0.883241983905179,0.8009315585301401,0.039813688293971985,0.2,1.7204526008049617e-08,0.04631548131297627
resolved_M0_factor_0p3,63818.53131779208,1100.0,0.8832719018650642,0.8015641702113425,0.0396871659577315,0.2,1.7245583786862864e-08,0.04626671215606712
resolved_M0_factor_0p3,63938.53131779208,1100.0,0.8833017628834676,0.8021947196551079,0.03956105606897842,0.2,1.72866103848384e-08,0.046218073102120755
resolved_M0_factor_0p3,64058.53131779208,1100.0,0.8833315671543636,0.8028232134275329,0.039435357314493415,0.2,1.732760567985137e-08,0.04616956368792588
resolved_M0_factor_0p3,64178.53131779208,1100.0,0.8833613148707871,0.8034496580747007,0.03931006838505986,0.2,1.7368569536988296e-08,0.04612118344804367
resolved_M0_factor_0p3,64298.53131779208,1100.0,0.8833910062249202,0.8040740601227194,0.039185187975456115,0.2,1.740950185002201e-08,0.04607293192746495
resolved_M0_factor_0p3,64418.53131779208,1100.0,0.8834206414080163,0.8046964260777943,0.03906071478444113,0.2,1.7450402486074598e-08,0.046024808664709545
resolved_M0_factor_0p3,64538.53131779208,1100.0,0.8834502206104659,0.80531676242627,0.038936647514745994,0.2,1.749127133410129e-08,0.04597681320659046
resolved_M0_factor_0p3,64658.53131779208,1100.0,0.8834797440217811,0.8059350756346895,0.03881298487306211,0.2,1.75321082771684e-08,0.04592894509976092
resolved_M0_factor_0p3,64778.53131779208,1100.0,0.883509211830601,0.806551372149849,0.03868972557003021,0.2,1.7572913199372484e-08,0.04588120389281725
resolved_M0_factor_0p3,64898.53131779208,1100.0,0.8835386242246577,0.8071656583988612,0.03856686832022776,0.2,1.7613685971789145e-08,0.04583358913209465
resolved_M0_factor_0p3,65018.53131779208,1100.0,0.8835679813908597,0.8077779407891931,0.03844441184216139,0.2,1.765442649454107e-08,0.04578610037425854
resolved_M0_factor_0p3,65138.53131779208,1100.0,0.8835972835152378,0.8083882257087325,0.038322354858253506,0.2,1.7695134647725655e-08,0.04573873717158602
resolved_M0_factor_0p3,65258.53131779208,1100.0,0.8836265307829897,0.8089965195258344,0.03820069609483312,0.2,1.773581032652763e-08,0.045691499082456566
resolved_M0_factor_0p3,65378.53131779208,1100.0,0.8836557233784259,0.809602828589388,0.0380794342821224,0.2,1.7776453405932525e-08,0.04564438566086507
resolved_M0_factor_0p3,65498.53131779208,1100.0,0.8836848614850136,0.8102071592288622,0.03795856815422756,0.2,1.7817063776002442e-08,0.04559739646689408
resolved_M0_factor_0p3,65618.53131779208,1100.0,0.8837139452854212,0.8108095177543508,0.03783809644912983,0.2,1.785764134203308e-08,0.04555053106668023
resolved_M0_factor_0p3,65738.53131779208,1100.0,0.8837429749614444,0.8114099104566441,0.03771801790867118,0.2,1.7898185981882672e-08,0.04550378901986862
resolved_M0_factor_0p3,65858.53131779208,1100.0,0.8837719506940697,0.8120083436072691,0.03759833127854617,0.2,1.7938697595722115e-08,0.045457169894238376
resolved_M0_factor_0p3,65978.53131779208,1100.0,0.8838008726634402,0.8126048234585526,0.03747903530828949,0.2,1.7979176070419396e-08,0.0454106732552478
resolved_M0_factor_0p3,66098.53131779208,1100.0,0.8838297410488802,0.8131993562436695,0.03736012875126611,0.2,1.801962130093307e-08,0.045364298672290373
resolved_M0_factor_0p3,66218.53131779208,1100.0,0.8838585560288994,0.8137919481766971,0.03724161036466058,0.2,1.8060033183184565e-08,0.045318045716595416
resolved_M0_factor_0p3,66338.53131779208,1100.0,0.8838873177812165,0.8143826054526638,0.03712347890946723,0.2,1.8100411621271385e-08,0.0452719139632958
resolved_M0_factor_0p3,66458.53131779208,1100.0,0.8839160264827263,0.8149713342476108,0.03700573315047784,0.2,1.81407565058355e-08,0.04522590298518302
resolved_M0_factor_0p3,66578.53131779208,1100.0,0.8839446823095225,0.8155581407186411,0.036888371856271786,0.2,1.8181067735652718e-08,0.04518001235894185
resolved_M0_factor_0p3,66698.53131779208,1100.0,0.8839732854369028,0.8161430310039722,0.036771393799205555,0.2,1.8221345210439495e-08,0.045134241663058426
resolved_M0_factor_0p3,66818.53131779208,1100.0,0.8840018360393542,0.816726011222994,0.036654797755401196,0.2,1.826158882356301e-08,0.04508859047574223
resolved_M0_factor_0p3,66938.53131779208,1100.0,0.8840303342906153,0.8173070874763079,0.036538582504738425,0.2,1.8301798491159022e-08,0.045043058383200926
resolved_M0_factor_0p3,67058.53131779208,1100.0,0.8840587803636221,0.8178862658457925,0.036422746830841506,0.2,1.8341974108464092e-08,0.04499764496719881
resolved_M0_factor_0p3,67178.53131779208,1100.0,0.8840871744305139,0.8184635523946566,0.036307289521068674,0.2,1.8382115571569782e-08,0.04495234981127813
resolved_M0_factor_0p3,67298.53131779208,1100.0,0.8841155166626751,0.8190389531674827,0.03619220936650347,0.2,1.842222279211731e-08,0.04490717250487601
resolved_M0_factor_0p3,67418.53131779208,1100.0,0.8841438072307206,0.8196124741902834,0.03607750516194332,0.2,1.8462295675353786e-08,0.04486211263710887
resolved_M0_factor_0p3,67538.53131779208,1100.0,0.8841720463044814,0.8201841214705584,0.03596317570588832,0.2,1.850233412004793e-08,0.04481716979677643
resolved_M0_factor_0p3,67658.53131779208,1100.0,0.8842002340530466,0.8207539009973379,0.03584921980053242,0.2,1.8542338040599153e-08,0.04477234357853813
resolved_M0_factor_0p3,67778.53131779208,1100.0,0.8842283706447486,0.8213218187412383,0.035735636251752335,0.2,1.858230734494846e-08,0.04472763357671319
resolved_M0_factor_0p3,67898.53131779208,1100.0,0.8842564562471485,0.8218878806545192,0.035622423869096156,0.2,1.8622241934493957e-08,0.04468303938528439
resolved_M0_factor_0p3,68018.53131779208,1100.0,0.8842844910270788,0.8224520926711261,0.035509581465774785,0.2,1.866214172634595e-08,0.04463856060405972
resolved_M0_factor_0p3,68138.53131779208,1100.0,0.8843124751506275,0.8230144607067462,0.03539710785865076,0.2,1.870200663109235e-08,0.04459419683248751
resolved_M0_factor_0p3,68258.53131779208,1100.0,0.8843404087831241,0.8235749906588647,0.03528500186822705,0.2,1.8741836552714254e-08,0.04454994766966063
resolved_M0_factor_0p3,68378.53131779208,1100.0,0.8843682920891819,0.8241336884068073,0.035173262318638536,0.2,1.8781631410986312e-08,0.04450581272046262
resolved_M0_factor_0p3,68498.53131779208,1100.0,0.8843961252326632,0.8246905598118004,0.035061888037639925,0.2,1.8821391111585727e-08,0.044461791587352584
resolved_M0_factor_0p3,68618.53131779208,1100.0,0.884423908376722,0.8252456107170129,0.03495087785659743,0.2,1.886111557603766e-08,0.04441788387855794
resolved_M0_factor_0p3,68738.53131779208,1100.0,0.884451641683789,0.8257988469476124,0.03484023061047752,0.2,1.8900804719238918e-08,0.044374089201915164
resolved_M0_factor_0p3,68858.53131779208,1100.0,0.884479325315575,0.8263502743108161,0.03472994513783678,0.2,1.8940458456932516e-08,0.04433040716691446
resolved_M0_factor_0p3,68978.53131779208,1100.0,0.8845069594330575,0.8268998985959456,0.03462002028081088,0.2,1.8980076698127734e-08,0.04428683738265291
resolved_M0_factor_0p3,69098.53131779208,1100.0,0.8845345441965204,0.8274477255744692,0.03451045488510616,0.2,1.901965936779039e-08,0.04424337946395103
resolved_M0_factor_0p3,69218.53131779208,1100.0,0.884562079765541,0.8279937610000568,0.034401247799988634,0.2,1.9059206384172877e-08,0.044200033025213796
resolved_M0_factor_0p3,69338.53131779208,1100.0,0.884589566298974,0.8285380106086351,0.034292397878272984,0.2,1.9098717658731392e-08,0.04415679768043456
resolved_M0_factor_0p3,69458.53131779208,1100.0,0.884617003954993,0.8290804801184285,0.0341839039763143,0.2,1.9138193118959403e-08,0.04411367304929717
resolved_M0_factor_0p3,69578.53131779208,1100.0,0.884644392891094,0.8296211752300099,0.03407576495399802,0.2,1.9177632693229648e-08,0.04407065875308285
resolved_M0_factor_0p3,69698.53131779208,1100.0,0.8846717332640445,0.8301601016263643,0.03396797967472714,0.2,1.9217036287776043e-08,0.04402775440857458
resolved_M0_factor_0p3,69818.53131779208,1100.0,0.884699025229942,0.8306972649729253,0.033860547005414944,0.2,1.9256403832575766e-08,0.04398495964025073
resolved_M0_factor_0p3,69938.53131779208,1100.0,0.8847262689441997,0.8312326709176293,0.03375346581647414,0.2,1.9295735250767258e-08,0.04394227407213821
resolved_M0_factor_0p3,70058.53131779208,1100.0,0.8847534645615501,0.8317663250909657,0.03364673498180686,0.2,1.9335030466286632e-08,0.04389969732984128
resolved_M0_factor_0p3,70178.53131779208,1100.0,0.8847806122360669,0.8322982331060219,0.03354035337879562,0.2,1.9374289411597213e-08,0.043857229042556824
resolved_M0_factor_0p3,70298.53131779208,1100.0,0.8848077121211324,0.8328284005585421,0.033434319888291576,0.2,1.941351200451099e-08,0.04381486883699168
resolved_M0_factor_0p3,70418.53131779208,1100.0,0.8848347643694592,0.833356833026972,0.03332863339460559,0.2,1.945269817132713e-08,0.043772616343436946
resolved_M0_factor_0p3,70538.53131779208,1100.0,0.8848617691330944,0.8338835360725088,0.03322329278549825,0.2,1.949184783912357e-08,0.04373047119373161
resolved_M0_factor_0p3,70658.53131779208,1100.0,0.8848887265634406,0.8344085152391449,0.033118296952171014,0.2,1.953096094354914e-08,0.04368843302327106
resolved_M0_factor_0p3,70778.53131779208,1100.0,0.8849156368112239,0.8349317760537274,0.033013644789254525,0.2,1.9570037405456002e-08,0.043646501464944316
resolved_M0_factor_0p3,70898.53131779208,1100.0,0.8849425000265329,0.8354533240259968,0.03290933519480064,0.2,1.9609077162058316e-08,0.0436046761572025
resolved_M0_factor_0p3,71018.53131779208,1100.0,0.8849693163588049,0.8359731646486414,0.03280536707027173,0.2,1.9648080143545324e-08,0.04356295673799374
resolved_M0_factor_0p3,71138.53131779208,1100.0,0.8849960859568294,0.8364913033973457,0.032701739320530866,0.2,1.9687046280862117e-08,0.043521342846777736
resolved_M0_factor_0p3,71258.53131779208,1100.0,0.885022808968751,0.8370077457308392,0.03259845085383215,0.2,1.9725975505703e-08,0.04347983412451811
resolved_M0_factor_0p3,71378.53131779208,1100.0,0.8850494855420555,0.83752249709095,0.03249550058181001,0.2,1.9764867742616015e-08,0.04343843021166884
resolved_M0_factor_0p3,71498.53131779208,1100.0,0.8850761158236272,0.8380355629026384,0.03239288741947233,0.2,1.980372294055357e-08,0.04339713075619959
resolved_M0_factor_0p3,71618.53131779208,1100.0,0.885102699959698,0.8385469485740603,0.03229061028518794,0.2,1.9842541025555252e-08,0.04335593540153235
resolved_M0_factor_0p3,71738.53131779208,1100.0,0.8851292380958695,0.8390566594966103,0.032188668100677935,0.2,1.9881321932271293e-08,0.04331484379457701
resolved_M0_factor_0p3,71858.53131779208,1100.0,0.8851557303771334,0.8395647010449652,0.03208705979100697,0.2,1.992006560403486e-08,0.04327385558571318
resolved_M0_factor_0p3,71978.53131779208,1100.0,0.8851821769478574,0.8400710785771364,0.03198578428457273,0.2,1.9958771976992107e-08,0.04323297042477392
resolved_M0_factor_0p3,72098.53131779208,1100.0,0.8852085779517713,0.8405757974345232,0.03188484051309537,0.2,1.99974409800209e-08,0.043192187961049774
resolved_M0_factor_0p3,72218.53131779208,1100.0,0.8852349335320051,0.8410788629419507,0.03178422741160987,0.2,2.003607255865694e-08,0.043151507849281207
resolved_M0_factor_0p3,72338.53131779208,1100.0,0.8852612438310747,0.8415802804077224,0.031683943918455526,0.2,2.0074666651188804e-08,0.04311092974364626
resolved_M0_factor_0p3,72458.53131779208,1100.0,0.8852875089908857,0.8420800551236678,0.031583988975266444,0.2,2.0113223196610083e-08,0.043070453299757595
resolved_M0_factor_0p3,72578.53131779208,1100.0,0.8853137291527533,0.8425781923651849,0.03148436152696301,0.2,2.0151742142664798e-08,0.04303007817664732
resolved_M0_factor_0p3,72698.53131779208,1100.0,0.8853399044573713,0.8430746973912976,0.031385060521740483,0.2,2.019022342172394e-08,0.042989804030779365
resolved_M0_factor_0p3,72818.53131779208,1100.0,0.8853660350448327,0.8435695754446976,0.03128608491106049,0.2,2.022866697487112e-08,0.042949630522030116
resolved_M0_factor_0p3,72938.53131779208,1100.0,0.8853921210546498,0.8440628317517869,0.03118743364964263,0.2,2.0267072751973016e-08,0.04290955731367036
resolved_M0_factor_0p3,73058.53131779208,1100.0,0.8854181626257406,0.8445544715227299,0.031089105695454023,0.2,2.0305440695529822e-08,0.04286958406837769
resolved_M0_factor_0p3,73178.53131779208,1100.0,0.8854441598964315,0.8450444999515001,0.03099110000969998,0.2,2.0343770748719904e-08,0.04282971045022406
resolved_M0_factor_0p3,73298.53131779208,1100.0,0.885470113004461,0.8455329222159269,0.03089341555681462,0.2,2.038206285539742e-08,0.04278993612466954
resolved_M0_factor_0p3,73418.53131779208,1100.0,0.885496022086999,0.8460197434777376,0.03079605130445249,0.2,2.0420316968244767e-08,0.04275026076053646
resolved_M0_factor_0p3,73538.53131779208,1100.0,0.8855218872806165,0.8465049688826134,0.03069900622347732,0.2,2.0458533024324253e-08,0.04271068402405432
resolved_M0_factor_0p3,73658.53131779208,1100.0,0.8855477087213055,0.8469886035602314,0.030602279287953716,0.2,2.0496710969489263e-08,0.04267120558480807
resolved_M0_factor_0p3,73778.53131779208,1100.0,0.8855734865445164,0.847470652624301,0.030505869475139804,0.2,2.053485076666005e-08,0.042631825117697336
resolved_M0_factor_0p3,73898.53131779208,1100.0,0.8855992208850922,0.8479511211726295,0.0304097757654741,0.2,2.0572952346651678e-08,0.04259254229105989
resolved_M0_factor_0p3,74018.53131779208,1100.0,0.8856249118773405,0.8484300142871491,0.030313997142570173,0.2,2.0611015673749547e-08,0.042553356782494195
resolved_M0_factor_0p3,74138.53131779208,1100.0,0.8856505596549845,0.8489073370339772,0.03021853259320455,0.2,2.064904068825332e-08,0.0425142682650081
resolved_M0_factor_0p3,74258.53131779208,1100.0,0.885676164351201,0.8493830944634528,0.030123381107309433,0.2,2.0687027347575745e-08,0.04247527641689574
resolved_M0_factor_0p3,74378.53131779208,1100.0,0.8857017260985882,0.8498572916101921,0.030028541677961585,0.2,2.0724975593264282e-08,0.042436380913834795
resolved_M0_factor_0p3,74498.53131779208,1100.0,0.885727245029221,0.8503299334931191,0.029934013301376173,0.2,2.0762885392330215e-08,0.04239758143873827
resolved_M0_factor_0p3,74618.53131779208,1100.0,0.8857527212745844,0.8508010251155316,0.029839794976893687,0.2,2.080075667928473e-08,0.04235887766795524
resolved_M0_factor_0p3,74738.53131779208,1100.0,0.8857781549656457,0.8512705714651261,0.029745885706974784,0.2,2.0838589422455158e-08,0.04232026928702226
resolved_M0_factor_0p3,74858.53131779208,1100.0,0.8858035462328224,0.8517385775140536,0.029652284497189287,0.2,2.087638357422414e-08,0.04228175597883765
resolved_M0_factor_0p3,74978.53131779208,1100.0,0.885828895205969,0.8522050482189696,0.029558990356206086,0.2,2.0914139079232424e-08,0.04224333742563743
resolved_M0_factor_0p3,75098.53131779208,1100.0,0.885854202014413,0.8526699885210696,0.029466002295786088,0.2,2.0951855899421572e-08,0.042205013314879886
resolved_M0_factor_0p3,75218.53131779208,1100.0,0.885879466786941,0.8531334033461386,0.029373319330772276,0.2,2.09895339890136e-08,0.04216678333334312
resolved_M0_factor_0p3,75338.53131779208,1100.0,0.8859046896518186,0.8535952976045916,0.029280940479081675,0.2,2.1027173311239533e-08,0.04212864717104356
resolved_M0_factor_0p3,75458.53131779208,1100.0,0.8859298707367591,0.854055676191528,0.0291888647616944,0.2,2.1064773813152524e-08,0.0420906045153525
resolved_M0_factor_0p3,75578.53131779208,1100.0,0.8859550101689773,0.8545145439867614,0.02909709120264772,0.2,2.110233546764789e-08,0.04205265506078208
resolved_M0_factor_0p3,75698.53131779208,1100.0,0.8859801080751242,0.8549719058548844,0.02900561882902313,0.2,2.113985821453354e-08,0.04201479849527883
resolved_M0_factor_0p3,75818.53131779208,1100.0,0.8860051645813412,0.8554277666452977,0.028914446670940452,0.2,2.1177342019483582e-08,0.04197703451391822
resolved_M0_factor_0p3,75938.53131779208,1100.0,0.8860301798132615,0.8558821311922551,0.028823573761548982,0.2,2.121478684881747e-08,0.04193936281301836
resolved_M0_factor_0p3,76058.53131779208,1100.0,0.8860551538959973,0.8563350043149118,0.028732999137017635,0.2,2.1252192661000457e-08,0.0419017830881859
resolved_M0_factor_0p3,76178.53131779208,1100.0,0.8860800869541416,0.8567863908173697,0.028642721836526053,0.2,2.1289559415075637e-08,0.041864295036267006
resolved_M0_factor_0p3,76298.53131779208,1100.0,0.8861049791117711,0.8572362954887207,0.02855274090225586,0.2,2.132688707066044e-08,0.041826898355341896
resolved_M0_factor_0p3,76418.53131779208,1100.0,0.8861298304924493,0.8576847231030907,0.028463055379381853,0.2,2.1364175587943613e-08,0.041789592744719085
resolved_M0_factor_0p3,76538.53131779208,1100.0,0.886154641219245,0.8581316784196789,0.02837366431606423,0.2,2.140142493623582e-08,0.04175237790687204
resolved_M0_factor_0p3,76658.53131779208,1100.0,0.886179411414719,0.8585771661828057,0.028284566763438868,0.2,2.14386350768992e-08,0.04171525354354116
resolved_M0_factor_0p3,76778.53131779208,1100.0,0.8862041412009424,0.8590211911219522,0.028195761775609562,0.2,2.1475805980441137e-08,0.04167821935961768
resolved_M0_factor_0p3,76898.53131779208,1100.0,0.886228830699467,0.8594637579518132,0.028107248409637367,0.2,2.1512937600781178e-08,0.041641275057312736
resolved_M0_factor_0p3,77018.53131779208,1100.0,0.8862534800313443,0.859904871372336,0.02801902572553281,0.2,2.1550029900948233e-08,0.0416044203419828
resolved_M0_factor_0p3,77138.53131779208,1100.0,0.8862780893171437,0.860344536068758,0.02793109278624839,0.2,2.1587082853151102e-08,0.041567654922114144
resolved_M0_factor_0p3,77258.53131779208,1100.0,0.8863026586769559,0.8607827567116506,0.02784344865766988,0.2,2.1624096430201343e-08,0.04153097850737316
resolved_M0_factor_0p3,77378.53131779208,1100.0,0.8863271882303622,0.8612195379569718,0.02775609240860564,0.2,2.166107058818794e-08,0.041494390804734965
resolved_M0_factor_0p3,77400.0,1100.0,0.8863315696066352,0.8612974241331423,0.02774051517337155,0.2,2.16980053010308e-08,0.041457891526223534
resolved_QM_500,120.0,950.0000000000001,0.6600186905990246,1.2923094859997675e-07,0.1999999741538103,0.2,0.0,0.1106902352760143
resolved_QM_500,240.0,960.0000000000001,0.6600452481466842,4.6034801935633954e-07,0.19999990793039613,0.2,0.0,0.11107025942215461
resolved_QM_500,360.0,970.0000000000001,0.660082769974975,1.1045523016995857e-06,0.19999977908953967,0.2,7.928568060225494e-23,0.11145757908259514
resolved_QM_500,480.0,980.0000000000001,0.6601354886771731,2.2308034718814944e-06,0.19999955383930565,0.2,7.516946200452521e-22,0.11185269309168225
resolved_QM_500,600.0,990.0000000000001,0.6602091568154185,4.093962443784345e-06,0.19999918120751126,0.2,4.034536628313208e-21,0.11225628400024662
resolved_QM_500,720.0,1000.0000000000001,0.6603115507041526,7.075674937729413e-06,0.19999858486501246,0.2,1.6538952961202943e-20,0.11266924788873789
resolved_QM_500,840.0,1010.0000000000001,0.6604531260103716,1.1743242757179155e-05,0.19999765135144856,0.2,5.794083018573152e-20,0.1130927152903138
resolved_QM_500,960.0,1020.0000000000001,0.6606478652276833,1.8933583767001515e-05,0.1999962132832466,0.2,1.8333789626917997e-19,0.1135280488434917
resolved_QM_500,1080.0,1030.0,0.6609143651531026,2.987168028227015e-05,0.19999402566394356,0.2,5.405573397790831e-19,0.11397679243976251
resolved_QM_500,1200.0,1040.0,0.6612772207719987,4.6335587407393705e-05,0.19999073288251853,0.2,1.51355437783435e-18,0.11444052967481841
resolved_QM_500,1320.0,1050.0,0.6617687692949035,7.088283550006413e-05,0.1999858234329,0.2,4.073779839627132e-18,0.11492058441672892
resolved_QM_500,1440.0,1060.0,0.6624312623500699,0.00010715521958333566,0.19997856895608335,0.2,1.0624799372587299e-17,0.115417462639625
resolved_QM_500,1560.0,1070.0,0.6633195317453311,0.00016027907789507037,0.199967944184421,0.2,2.6995973024834247e-17,0.1159298964142749
resolved_QM_500,1680.0,1080.0,0.6645041984031803,0.00023737349960284475,0.19995252530007945,0.2,6.706466100227584e-17,0.11645332416509784
resolved_QM_500,1800.0,1090.0,0.6660754346722895,0.00034816473893728504,0.19993036705221257,0.2,1.632771586328144e-16,0.11697766718235839
resolved_QM_500,1920.0,1100.0,0.6681472109107842,0.0005056739223415079,0.1998988652155317,0.2,3.9013154571491556e-16,0.11748442519373965
resolved_QM_500,2040.0,1110.0,0.670861813294449,0.0007268863425248827,0.199854622731495,0.2,9.154621087529637e-16,0.11794355017757573
resolved_QM_500,2160.0,1120.0,0.6743941753595133,0.0010332126757455597,0.1997933574648509,0.2,2.109628777177828e-15,0.11831141102487244
resolved_QM_500,2280.0,1130.0,0.678955171537369,0.001450411524300001,0.19970991769514002,0.2,4.770840471307524e-15,0.11853238548247985
resolved_QM_500,2400.0,1140.0,0.6847924133726919,0.0020074877110501203,0.19959850245778998,0.2,1.0571679719136136e-14,0.11854753558027524
resolved_QM_500,2599.6346852020965,1159.1247330819388,0.6983541456976831,0.0033003833863853955,0.19933992332272293,0.2,4.537356453852569e-14,0.1178688606290519
resolved_QM_500,2745.64244695371,1173.3223573097107,0.712118296956171,0.00457637917422675,0.19908472416515466,0.2,1.2574090370702263e-13,0.1168500786579194
resolved_QM_500,2903.1401591907884,1187.8744158233435,0.7311378071403652,0.006291182708259089,0.19874176345834818,0.2,3.366227494054072e-13,0.11570019466047679
resolved_QM_500,3035.647205189154,1199.576895571498,0.7503516547819153,0.008015866338359809,0.19839682673232806,0.2,7.1569143151346e-13,0.1149148613399221
resolved_QM_500,3195.2763248973556,1212.8393674446784,0.7740385991190222,0.010417623125426727,0.19791647537491466,0.2,1.4701247785651122e-12,0.11317040265469229
resolved_QM_500,3328.1356610079342,1223.7597642735614,0.7920529233295581,0.012675334968820486,0.1974649330062359,0.2,2.5657137122228966e-12,0.11197796401683971
